Time,Br,BrO3,Ce,HBrO2,HOBr,f,BZ,Reaction1,Reaction2,Reaction3,Reaction4,Reaction5
0.64,0.022337670285247618,0.06,0.026364623360698048,5.025067487248558e-11,0.0,1.0,1.0,0.0017959486909339083,0.0017959728110604164,2.4120323938793076e-08,1.0100521300561015e-13,0.026364623360698048
0.65,0.022563900893665303,0.06,0.02610229144551806,5.025066810594032e-11,0.0,1.0,1.0,0.0018141376318506904,0.0018141617519726485,2.4120320690851354e-08,1.0100518580373473e-13,0.02610229144551806
0.66,0.02278715907009282,0.06,0.025842570449142392,5.0250661560920345e-11,0.0,1.0,1.0,0.001832087589235463,0.0018321117093857454,2.4120317549241765e-08,1.010051594924063e-13,0.025842570449142392
0.67,0.02300747633400788,0.06,0.02558543373204935,5.025065522607949e-11,0.0,1.0,1.0,0.0018498010972542336,0.0018498252174118611,2.4120314508518153e-08,1.010051340260124e-13,0.02558543373204935
0.68,0.023224883447085364,0.06,0.025330855291829792,5.0250649091471e-11,0.0,1.0,1.0,0.0018672806291456633,0.00186730474926368,2.412031156390608e-08,1.0100510936456623e-13,0.025330855291829792
0.69,0.023439409191010244,0.06,0.02507881079006429,5.025064315152325e-11,0.0,1.0,1.0,0.0018845284989572237,0.001884552619103984,2.412030871273116e-08,1.0100508548566922e-13,0.02507881079006429
0.7,0.023651084828177748,0.06,0.024829273803588753,5.0250637395126466e-11,0.0,1.0,1.0,0.001901547220185491,0.0019015713403234193,2.41203059496607e-08,1.0100506234465928e-13,0.024829273803588753
0.71,0.02385993951251773,0.06,0.024582219680924295,5.025063181532191e-11,0.0,1.0,1.0,0.0019183391368064256,0.0019183632569270076,2.4120303271354516e-08,1.010050399135617e-13,0.024582219680924295
0.72,0.024066001712260157,0.06,0.02433762434672109,5.025062640639137e-11,0.0,1.0,1.0,0.0019349065376657165,0.0019349306578213767,2.4120300675067858e-08,1.0100501816938872e-13,0.02433762434672109
0.73,0.02426930181384761,0.06,0.024095462113935772,5.025062115914635e-11,0.0,1.0,1.0,0.001951251865833348,0.0019512759859914232,2.4120298156390247e-08,1.0100499707520186e-13,0.024095462113935772
0.74,0.024469866948857347,0.06,0.02385571003024088,5.025061606857041e-11,0.0,1.0,1.0,0.001967377302688131,0.0019674014228736494,2.41202957129138e-08,1.0100497661083468e-13,0.02385571003024088
0.75,0.02466772641071253,0.06,0.02361834332694838,5.025061112720063e-11,0.0,1.0,1.0,0.0019832852034212876,0.001983309323611027,2.41202933410563e-08,1.0100495674628558e-13,0.02361834332694838
0.76,0.024862908602538283,0.06,0.02338333798340925,5.025060632861763e-11,0.0,1.0,1.0,0.001998977851644078,0.001999001971792883,2.412029103773646e-08,1.0100493745574824e-13,0.02338333798340925
0.77,0.025055437257025703,0.06,0.02315067390332349,5.02506016722303e-11,0.0,1.0,1.0,0.0020144571554648666,0.0020144812757221715,2.4120288802670546e-08,1.0100491873684619e-13,0.02315067390332349
0.78,0.025245343431394066,0.06,0.022920324835935143,5.025059714831673e-11,0.0,1.0,1.0,0.002029725611884083,0.00202974973222702,2.412028663119203e-08,1.010049005504967e-13,0.022920324835935143
0.79,0.025432654771031273,0.06,0.022692267397262666,5.0250592751359545e-11,0.0,1.0,1.0,0.0020447854435909144,0.002044809563976022,2.412028452065258e-08,1.0100488287451954e-13,0.022692267397262666
0.8,0.025617398555845126,0.06,0.02246647851040106,5.025058847626216e-11,0.0,1.0,1.0,0.0020596388438899483,0.0020596629642594655,2.4120282468605835e-08,1.0100486568842605e-13,0.02246647851040106
0.81,0.0257996017002633,0.06,0.02224293540552187,5.0250584318348765e-11,0.0,1.0,1.0,0.0020742879767011693,0.0020743120969902323,2.4120280472807405e-08,1.0100484897341915e-13,0.02224293540552187
0.82,0.025979290753233384,0.06,0.022021615619873203,5.025058027336429e-11,0.0,1.0,1.0,0.002088734976559964,0.0020887590967046793,2.412027853121486e-08,1.0100483271239313e-13,0.022021615619873203
0.83,0.02615649174761083,0.06,0.021802497124923628,5.0250576337919543e-11,0.0,1.0,1.0,0.002102981936507911,0.002103006056472769,2.412027664220138e-08,1.0100481689172318e-13,0.021802497124923628
0.84,0.026331230450131866,0.06,0.021585558115339635,5.025057250875247e-11,0.0,1.0,1.0,0.002117030928190602,0.0021170550479664356,2.4120274804201183e-08,1.0100480149829558e-13,0.021585558115339635
0.85,0.026503532348393546,0.06,0.021370777019976788,5.025056878276659e-11,0.0,1.0,1.0,0.002130884000810841,0.002130908120414767,2.4120273015727964e-08,1.0100478651966226e-13,0.021370777019976788
0.86,0.026673422493804087,0.06,0.02115813263445825,5.02505651574952e-11,0.0,1.0,1.0,0.0021445431685018484,0.0021445672879972805,2.4120271275597695e-08,1.0100477194590682e-13,0.02115813263445825
0.87,0.026840925569272225,0.06,0.02094760406403262,5.0250561630901247e-11,0.0,1.0,1.0,0.0021580104157694867,0.0021580345352786353,2.4120269582832598e-08,1.0100475776884018e-13,0.02094760406403262
0.88,0.02700606588920723,0.06,0.020739170723573938,5.025055820137737e-11,0.0,1.0,1.0,0.0021712876974922615,0.002171311817209344,2.412026793666114e-08,1.0100474398200058e-13,0.020739170723573938
0.89,0.02716886819188902,0.06,0.020532811672051503,5.025055486494062e-11,0.0,1.0,1.0,0.0021843770026278774,0.002184401122711775,2.41202663351715e-08,1.0100473056937632e-13,0.020532811672051503
0.9,0.027329360431881018,0.06,0.020328503267117052,5.0250551605346265e-11,0.0,1.0,1.0,0.002197280578723234,0.0021973046987573525,2.4120264770566206e-08,1.0100471746566271e-13,0.020328503267117052
0.91,0.02748756378416876,0.06,0.020126227560862357,5.0250548429476866e-11,0.0,1.0,1.0,0.0022100001282471683,0.0022100242482315305,2.4120263246148894e-08,1.01004704698528e-13,0.020126227560862357
0.92,0.027643501796866466,0.06,0.019925964612247073,5.025054533493829e-11,0.0,1.0,1.0,0.002222537544468064,0.0022225616644158184,2.4120261760770378e-08,1.0100469225834753e-13,0.019925964612247073
0.93,0.027797197711940193,0.06,0.019727694737485976,5.0250542319545354e-11,0.0,1.0,1.0,0.0022348946960399916,0.002234918815981792,2.412026031338177e-08,1.0100468013633675e-13,0.019727694737485976
0.94,0.027948674465207855,0.06,0.019531398510048946,5.025053938132182e-11,0.0,1.0,1.0,0.0022470734270027114,0.0022470975469914734,2.412025890303447e-08,1.01004668324551e-13,0.019531398510048946
0.95,0.028097954686339216,0.06,0.019337056760660967,5.025053651850035e-11,0.0,1.0,1.0,0.002259075556781673,0.002259099676897691,2.412025752888017e-08,1.010046568158855e-13,0.019337056760660967
0.96,0.028245064230321627,0.06,0.01914464761113822,5.025053372433215e-11,0.0,1.0,1.0,0.002270903164117859,0.0022709272842427273,2.4120256187679432e-08,1.0100464558320973e-13,0.01914464761113822
0.97,0.028390025232619083,0.06,0.01895415230752881,5.025053099729424e-11,0.0,1.0,1.0,0.0022825580287025742,0.0022825821487451052,2.412025487870123e-08,1.0100463462040116e-13,0.01895415230752881
0.98,0.028532859074558665,0.06,0.018765552729412594,5.025052833673099e-11,0.0,1.0,1.0,0.0022940418695945168,0.0022940659895264994,2.4120253601630874e-08,1.0100462392482417e-13,0.018765552729412594
0.99,0.028673587861274982,0.06,0.018578830148539737,5.025052574068194e-11,0.0,1.0,1.0,0.002305356464046509,0.002305380583841126,2.4120252355527334e-08,1.0100461348859753e-13,0.018578830148539737
1.0,0.02881223345056483,0.06,0.018393966044519264,5.025052320730915e-11,0.0,1.0,1.0,0.0023165035694254123,0.0023165276890592273,2.4120251139508392e-08,1.010046033043326e-13,0.018393966044519264
1.01,0.028948817452887216,0.06,0.018210942104819088,5.025052073489714e-11,0.0,1.0,1.0,0.002327484923212132,0.0023275090426672983,2.4120249952750627e-08,1.010045933651331e-13,0.018210942104819088
1.02,0.02908336181726737,0.06,0.01802973973275619,5.0250518322210245e-11,0.0,1.0,1.0,0.0023383022901082968,0.002338326409392102,2.4120248794660917e-08,1.010045836660315e-13,0.01802973973275619
1.03,0.029215889312371627,0.06,0.017850339643516587,5.025051596878593e-11,0.0,1.0,1.0,0.002348957500714679,0.00234898161989378,2.4120247665017243e-08,1.0100457420516838e-13,0.017850339643516587
1.04,0.029346420014362204,0.06,0.017672724813460525,5.02505136727931e-11,0.0,1.0,1.0,0.002359452169154721,0.002359476288286779,2.412024656294069e-08,1.0100456497518267e-13,0.017672724813460525
1.05,0.029474974866435646,0.06,0.01749687749101907,5.025051143320275e-11,0.0,1.0,1.0,0.0023697879792614262,0.0023698120984307013,2.412024548793732e-08,1.0100455597193762e-13,0.01749687749101907
1.06,0.02960157459256342,0.06,0.017322780108874645,5.025050924912547e-11,0.0,1.0,1.0,0.002379966597242099,0.002379990716563657,2.4120244439580227e-08,1.0100454719185778e-13,0.017322780108874645
1.07,0.029726239697491923,0.06,0.01715041528396103,5.025050711981154e-11,0.0,1.0,1.0,0.002389989671678351,0.002390013791302468,2.412024341750954e-08,1.010045386319292e-13,0.01715041528396103
1.08,0.029848990466742463,0.06,0.01697976581746337,5.0250505044650836e-11,0.0,1.0,1.0,0.002399858833526094,0.002399882953642843,2.41202424214324e-08,1.0100453028969917e-13,0.01697976581746337
1.09,0.029969847622301513,0.06,0.016810814144652252,5.025050301152471e-11,0.0,1.0,1.0,0.0024095757488330418,0.002409599869119038,2.412024144553186e-08,1.0100452211645015e-13,0.016810814144652252
1.1,0.030088830882658586,0.06,0.016643543543103736,5.0250501022386576e-11,0.0,1.0,1.0,0.0024191420029657505,0.0024191661232503235,2.4120240490745555e-08,1.0100451412003498e-13,0.016643543543103736
1.11,0.03020595988315083,0.06,0.01647793736047155,5.025049907691221e-11,0.0,1.0,1.0,0.002428559174605327,0.002428583294760829,2.4120239556917857e-08,1.0100450629915019e-13,0.01647793736047155
1.12,0.030321254143734953,0.06,0.016313979041528516,5.025049717307224e-11,0.0,1.0,1.0,0.0024378288331562904,0.002437852953014013,2.4120238643074673e-08,1.0100449864563764e-13,0.016313979041528516
1.13,0.0304347329744125,0.06,0.016151652207520767,5.0250495308812265e-11,0.0,1.0,1.0,0.0024469525311427653,0.002446976650489071,2.4120237748229886e-08,1.0100449115123852e-13,0.016151652207520767
1.14,0.030546415475229845,0.06,0.015990940656167744,5.025049348205286e-11,0.0,1.0,1.0,0.0024559318042084795,0.0024559559227809854,2.4120236871385372e-08,1.0100448380759349e-13,0.015990940656167744
1.15,0.030656320749670934,0.06,0.015831828182659918,5.025049169859532e-11,0.0,1.0,1.0,0.0024647681882735435,0.002464792306145304,2.4120236015325754e-08,1.010044766380239e-13,0.015831828182659918
1.16,0.030764467815448247,0.06,0.01567429865449083,5.025048996881666e-11,0.0,1.0,1.0,0.0024734632123620394,0.002473487330169864,2.4120235185031994e-08,1.0100446968424575e-13,0.01567429865449083
1.17,0.03087087497324072,0.06,0.015518336540984827,5.025048828428265e-11,0.0,1.0,1.0,0.002482018347848554,0.0024820424658694197,2.4120234376455673e-08,1.0100446291235313e-13,0.015518336540984827
1.18,0.030975560567090523,0.06,0.015363926275446022,5.0250486645918965e-11,0.0,1.0,1.0,0.002490435069594078,0.002490459188202298,2.4120233590041105e-08,1.010044563260672e-13,0.015363926275446022
1.19,0.031078542738332823,0.06,0.015211052461571799,5.0250485054894785e-11,0.0,1.0,1.0,0.002498714836161959,0.002498738955840804,2.4120232826349496e-08,1.0100444993008816e-13,0.015211052461571799
1.2,0.03117983942559577,0.06,0.015059699873452825,5.0250483512622756e-11,0.0,1.0,1.0,0.0025068590898179002,0.0025068832111714004,2.4120232086058923e-08,1.0100444373009486e-13,0.015059699873452825
1.21,0.03127946836480049,0.06,0.01490985345557304,5.025048202075905e-11,0.0,1.0,1.0,0.0025148692565299595,0.002514893380294894,2.4120231369964342e-08,1.0100443773274514e-13,0.01490985345557304
1.22,0.03137744800350121,0.06,0.014761497555373763,5.025048052590103e-11,0.0,1.0,1.0,0.002522746819481497,0.0025227709437638554,2.4120230652432495e-08,1.0100443172335835e-13,0.014761497555373763
1.23,0.03147379532982197,0.06,0.014614617745498886,5.0250479050900307e-11,0.0,1.0,1.0,0.0025304931445176864,0.0025305172685976683,2.4120229944432145e-08,1.0100442579379881e-13,0.014614617745498886
1.24,0.03156852755683681,0.06,0.014469199410038927,5.025047759298589e-11,0.0,1.0,1.0,0.0025381096155696796,0.002538133738621417,2.4120229244633224e-08,1.0100441993292707e-13,0.014469199410038927
1.25,0.03166166174483563,0.06,0.014325228061575768,5.025047614661076e-11,0.0,1.0,1.0,0.0025455976042847847,0.002545621725233474,2.4120228550373167e-08,1.0100441411844389e-13,0.014325228061575768
1.26,0.03175321476255868,0.06,0.014182689373719807,5.0250474705796624e-11,0.0,1.0,1.0,0.0025529584669097176,0.0025529825844058922,2.4120227858782376e-08,1.0100440832631625e-13,0.014182689373719807
1.27,0.03184320328719657,0.06,0.014041569181109945,5.0250473264133765e-11,0.0,1.0,1.0,0.0025601935442906044,0.0025602176566842366,2.4120227166784205e-08,1.010044025307769e-13,0.014041569181109945
1.28,0.03193164442944312,0.06,0.013901852954681163,5.025047189136474e-11,0.0,1.0,1.0,0.002567304212127227,0.002567328321354856,2.4120226507855074e-08,1.010043970121935e-13,0.013901852954681163
1.29,0.03201855496279843,0.06,0.013763526448665287,5.0250470638955924e-11,0.0,1.0,1.0,0.0025742918190089937,0.0025743159296958383,2.4120225906698844e-08,1.0100439197746285e-13,0.013763526448665287
1.3,0.03210395064123952,0.06,0.013626576273407173,5.025046945649633e-11,0.0,1.0,1.0,0.0025811576315556573,0.002581181745808756,2.412022533911824e-08,1.0100438722393083e-13,0.013626576273407173
1.31,0.03218784752313236,0.06,0.01349098878393928,5.025046835390768e-11,0.0,1.0,1.0,0.002587902940859842,0.0025879270613465098,2.412022480987569e-08,1.010043827914831e-13,0.01349098878393928
1.32,0.03227026148668382,0.06,0.0133567504867602,5.025046734207593e-11,0.0,1.0,1.0,0.0025945290235293793,0.0025945531535309695,2.4120224324196446e-08,1.0100437872388157e-13,0.0133567504867602
1.33,0.0323512082299417,0.06,0.013223848039834679,5.0250466432851315e-11,0.0,1.0,1.0,0.0026010371416873125,0.0026010612851533896,2.4120223887768633e-08,1.0100437506876466e-13,0.013223848039834679
1.34,0.032430703270794684,0.06,0.013092268252593603,5.025046563904836e-11,0.0,1.0,1.0,0.002607428542971893,0.0026074527045747862,2.4120223506743213e-08,1.0100437187764719e-13,0.013092268252593603
1.35,0.03250876222848897,0.06,0.012961997849597005,5.025046487858506e-11,0.0,1.0,1.0,0.002613704483170513,0.0026137286633743317,2.4120223141720826e-08,1.0100436882055642e-13,0.012961997849597005
1.36,0.03258540147521228,0.06,0.012833022923520425,5.025046375260841e-11,0.0,1.0,1.0,0.0026198662786070673,0.0026198904571109556,2.4120222601252036e-08,1.0100436429408848e-13,0.012833022923520425
