Effector_Cytotoxic_CD8_TCells__Xe_4_task1,H_1_task1,Infected_Tumour_Cells_Xi_5_task1,M1_Macrophage_Xm1_6_task1,M2_Macrophage_Xm2_7_task1,UnInfected_Tumour_Cells_Xu_8_task1,Virus_Xv_9_task1,d_m1_2_task1,d_u_3_task1,time_task1
0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.01,0.44,0.0
0.01581389754883007,0.0,0.0,0.15728196328349747,0.0021081772976105466,548268.2636927019,0.0,0.01,0.44,0.1
0.06447260397638845,0.0,0.0,0.32993982182798387,0.004445890484860677,600386.1442580553,0.0,0.01,0.44,0.2
0.14792318768940688,0.0,0.0,0.5190760846952024,0.007031756103570965,655801.2963196828,0.0,0.01,0.44,0.3
0.26824258938708717,0.0,0.0,0.7256212661882323,0.00988260022807449,713930.5551477402,0.0,0.01,0.44,0.4
0.42759790492053523,0.0,0.0,0.9503423600263731,0.013013554581223946,774274.6352222215,0.0,0.01,0.44,0.5
0.6282128823092831,0.0,0.0,1.193879152663739,0.01643852824890864,836485.6992629552,0.0,0.01,0.44,0.6
0.8723448118627617,0.0,0.0,1.4567929092903986,0.02017085842117446,900380.9097806116,0.0,0.01,0.44,0.7
1.1622722282944253,0.0,0.0,1.7396129772205087,0.024223950858133066,965921.416229822,0.0,0.01,0.44,0.8
1.5002917024244462,0.0,0.0,2.0428746721317106,0.028611821310273372,1033177.2279735946,0.0,0.01,0.44,0.9
1.8887208748337743,0.0,0.0,2.367147182676377,0.033349517185836626,1102292.5083945664,0.0,0.01,0.44,1.0
2.329906931066385,0.0,0.0,2.7130508412913175,0.03845341122376426,1173457.7230820516,0.0,0.01,0.44,1.1
2.8262368128236917,0.0,0.0,3.081268162645197,0.043941420699780805,1246890.4502744193,0.0,0.01,0.44,1.2
3.380149033615731,0.0,0.0,3.4725500672611256,0.049833172568273285,1322822.924132752,0.0,0.01,0.44,1.3
3.994145264453022,0.0,0.0,3.88771902628382,0.05615013082056479,1401495.0167107736,0.0,0.01,0.44,1.4
4.67080383385719,0.0,0.0,4.32767090092965,0.06291573029312245,1483150.06516522,0.0,0.01,0.44,1.5
5.4127903229651295,0.0,0.0,4.793375775956857,0.0701554833099675,1568033.3028203854,0.0,0.01,0.44,1.6
6.222869466160285,0.0,0.0,5.285878288338976,0.07789710501518281,1656391.9951524765,0.0,0.01,0.44,1.7
7.103916865051493,0.0,0.0,5.806298498414197,0.0861706575108192,1748475.5523130668,0.0,0.01,0.44,1.8
8.058929592938,0.0,0.0,6.355832602888142,0.09500869720546283,1844536.4502606883,0.0,0.01,0.44,1.9
9.091037405785963,0.0,0.0,6.93575406638505,0.10444645128547717,1944831.354406824,0.0,0.01,0.44,2.0
10.203512510712562,0.0,0.0,7.547415009971134,0.11452199703915712,2049622.1998453126,0.0,0.01,0.44,2.1
11.399780130604556,0.0,0.0,8.19224780993807,0.12527646368966078,2159177.343306584,0.0,0.01,0.44,2.2
12.683427266789728,0.0,0.0,8.871767086153655,0.13675424477629655,2273772.502467637,0.0,0.01,0.44,2.3
14.058220186816435,0.0,0.0,9.587572820431767,0.1490033643106441,2393692.628342804,0.0,0.01,0.44,2.4
15.528107138337274,0.0,0.0,10.341352417169244,0.16207564946368777,2519232.1257983153,0.0,0.01,0.44,2.5
17.097230199771776,0.0,0.0,11.134883562588923,0.17602703614036364,2650696.075952571,0.0,0.01,0.44,2.6
18.769938452776017,0.0,0.0,11.97003798637168,0.19091798181832614,2788401.3509163014,0.0,0.01,0.44,2.7
20.550797962389186,0.0,0.0,12.848784434777821,0.20681377254724553,2932677.5847188174,0.0,0.01,0.44,2.8
22.44460388705121,0.0,0.0,13.773193230737636,0.2237850066967975,3083868.114922977,0.0,0.01,0.44,2.9
24.456391472770378,0.0,0.0,14.745439642078873,0.24190796822250227,3242330.9765285435,0.0,0.01,0.44,3.0
26.591448465129737,0.0,0.0,15.767808763043588,0.2612651953245378,3408439.829556334,0.0,0.01,0.44,3.1
28.855327462022494,0.0,0.0,16.842699772003275,0.28194597556026396,3582584.97115883,0.0,0.01,0.44,3.2
31.253859098217546,0.0,0.0,17.972631036262587,0.3040469697950184,3765174.314603621,0.0,0.01,0.44,3.3
33.793164061069255,0.0,0.0,19.16024440318331,0.3276727103803504,3956634.3677322282,0.0,0.01,0.44,3.4
36.47966915582722,0.0,0.0,20.408311817117898,0.352936570459088,4157411.364781096,0.0,0.01,0.44,3.5
39.32012066060617,0.0,0.0,21.71974075031359,0.3799614266100135,4367972.211643872,0.0,0.01,0.44,3.6
42.32159911794775,0.0,0.0,23.097579648423505,0.4088804820848752,4588805.646865829,0.0,0.01,0.44,3.7
45.49153477352428,0.0,0.0,24.54502374539561,0.43983817233136996,4820423.429433213,0.0,0.01,0.44,3.8
48.83772404039258,0.0,0.0,26.065422478838723,0.4729912303667191,5063361.3824272575,0.0,0.01,0.44,3.9
52.36834609076081,0.0,0.0,27.66228557543805,0.5085098400782868,5318180.750538845,0.0,0.01,0.44,4.0
