IFNa_env,IFNa_mRNA,IFNb_env,IFNb_mRNA,IRF7Pn,IRF7m,SOCS1m,STAT,STATP2n,STATm,TNFam,TNFenv,w,Time
1.5007324208330202e-20,7.885753342913683e-18,2.1137419618900493e-13,0.0011894039671258674,3.060637594101968e-20,9.699290971972105e-23,3.112046737623734e-08,0.09810659265124753,2.6104834018004903e-18,3.6438916854545957e-07,9.786756273034284e-05,6.648126485510483e-07,0.0,0.42
1.7598485854502e-20,9.03521610889995e-18,2.2135877138481706e-13,0.0012160692586616934,3.4264879940924055e-20,1.0599719626703912e-22,3.1647582924463126e-08,0.09806259315963314,2.7881904969103207e-18,3.718375913228996e-07,0.00010003594613530911,6.958353067826588e-07,0.0,0.43
2.0541792062853402e-20,1.0316147451255218e-17,2.3156440359784665e-13,0.0012426607202229158,3.8257070012608384e-20,1.1559132537447914e-22,3.216681136994949e-08,0.09801864071254783,2.973207441730102e-18,3.7923456100316337e-07,0.00010219734777901123,7.275199765284762e-07,0.0,0.44
2.386944141384297e-20,1.1738887984248988e-17,2.4199048143582593e-13,0.0012691785559945598,4.2603733189772987e-20,1.2579861251281676e-22,3.267826778147992e-08,0.09797473510475592,3.1656324600270327e-18,3.8658043111352236e-07,0.00010435180262419157,7.598638478463698e-07,0.0,0.45
2.7689362966633386e-20,1.332541805988856e-17,2.5263639065110017e-13,0.0012956229711700534,4.7331183684454274e-20,1.3663669601049254e-22,3.318208303974487e-08,0.09793087612563403,3.3655927796116976e-18,3.9387556488165937e-07,0.00010649934612775048,7.928640311836206e-07,0.0,0.46
3.2196006517471335e-20,1.511091406087132e-17,2.6350151363813843e-13,0.0013219941721248833,5.24719023687124e-20,1.4811677501142922e-22,3.367840603783484e-08,0.09788706355834853,3.573248598973572e-18,4.0112033671508574e-07,0.0001086400143194283,8.265175452196613e-07,0.0,0.47000000000000003
3.7328427541727787e-20,1.7092099014954e-17,2.74585250721782e-13,0.0013482923590515095,5.804218541001772e-20,1.602714135301429e-22,3.416732080975401e-08,0.09784329721163822,3.7886463122040915e-18,4.0831507503209833e-07,0.00011077384067614403,8.608217784579008e-07,0.0,0.48
4.3146221180047805e-20,1.928410630791952e-17,2.8588699657748346e-13,0.0013745177341174398,6.406678697589392e-20,1.7312385182334523e-22,3.464893807206272e-08,0.09779957688468459,4.0118805689483726e-18,4.1546012545147694e-07,0.00011290085957908711,8.957739792395445e-07,0.0,0.49
4.971001562985338e-20,2.170238681308168e-17,2.9740614776464763e-13,0.0014006704988588172,7.057107090594863e-20,1.866977876411842e-22,3.512336603158655e-08,0.0977559023783193,4.243042609368099e-18,4.22555830633013e-07,0.00011502110521031234,9.313714183982217e-07,0.0,0.5
5.708112439578857e-20,2.4362653365998763e-17,3.0914210275516574e-13,0.0014267508541705419,7.758098530096335e-20,2.0101740919656328e-22,3.5590710284271163e-08,0.0977122734950638,4.4822200878186185e-18,4.2960253020616586e-07,0.00011713461154874972,9.67611389827402e-07,0.0,0.51
6.53211985401641e-20,2.7280825239187017e-17,3.2109426196194974e-13,0.0014527590002963912,8.512303711198306e-20,2.1610742813445957e-22,3.605107371403718e-08,0.097668690039169,4.729496896526017e-18,4.3660056069871875e-07,0.00011924141236621425,1.0044912110478136e-06,0.0,0.52
7.449187893340247e-20,3.047297261683417e-17,3.332620277674663e-13,0.0014786951368191401,9.322426672940601e-20,2.3199311250124263e-22,3.6504556391634933e-08,0.09762515181665499,4.984952989264216e-18,4.4355025546543475e-07,0.00012134154122341568,1.0420082237748581e-06,0.0,0.53
8.465444850448267e-20,3.3955261069512974e-17,3.4564480455227124e-13,0.0015045594626506812,1.0191222257207343e-19,2.48700319713993e-22,3.69512554734994e-08,0.0975816586353506,5.2486642050320485e-18,4.5045194461671296e-07,0.00012343503146596826,1.0801597944860295e-06,0.0,0.54
9.586948449138497e-20,3.774389602889469e-17,3.5824199872354333e-13,0.0015303521760221457,1.112149356763592e-19,2.6625552952982057e-22,3.7391265100604964e-08,0.09753821030493312,5.520702091730349e-18,4.5730595494724435e-07,0.0001255219162204005,1.1189433149883297e-06,0.0,0.55
1.0819651069153593e-19,4.18550672624626e-17,3.7105301874361873e-13,0.0015560734744740226,1.2116089428525967e-19,2.8468587701518357e-22,3.782467629732027e-08,0.097494806636968,5.8011337298390356e-18,4.641126098646679e-07,0.000127602228390165,1.1583562029856858e-06,0.0,0.56
1.216936497122531e-19,4.6304893348225575e-17,3.8407727515852515e-13,0.0015817235548462806,1.317790184374833e-19,3.040191855152068e-22,3.8251576870263065e-08,0.09745144744494841,6.0900215560942e-18,4.708722293182266e-07,0.0001296760006516482,1.1983959026463679e-06,0.0,0.5700000000000001
1.3641727522118975e-19,5.110936614943146e-17,3.9731418062651573e-13,0.0016073026132684873,1.4309863455654025e-19,3.24283999623e-22,3.867205130715505e-08,0.097408132544335,6.387423187165183e-18,4.775851297274234e-07,0.0001317432654501801,1.2390598851704035e-06,0.0,0.58
1.5322474656766296e-19,5.639478791153225e-17,4.1076310694499927e-13,0.0016328108599996353,1.5519322831697307e-19,3.4545405279255855e-22,3.9086352131833786e-08,0.0973648616876702,6.6936812594801995e-18,4.842517407386327e-07,0.000133804061360745,1.2803447170929692e-06,0.0,0.59
1.7219725050873452e-19,6.218076921192366e-17,4.2442346951049044e-13,0.001658248490261637,1.6809446286005684e-19,3.675573999994299e-22,3.9494563157848236e-08,0.09732163469209534,7.008853821258772e-18,4.908723757681337e-07,0.00013585842058723153,1.3222478913038045e-06,0.0,0.6
1.9306514000311954e-19,6.843874180093105e-17,4.382947045534631e-13,0.001683615692100768,1.8181535875278748e-19,3.9064699741188106e-22,3.989669027036809e-08,0.09727845140497565,7.332867883846534e-18,4.974472938572771e-07,0.00013790637233215318,1.364767333453301e-06,0.0,0.61
2.1595397038627045e-19,7.519459480532883e-17,4.523762292012366e-13,0.0017089126601790867,1.9639095606245277e-19,4.1474909297544835e-22,4.029282067621364e-08,0.09723531164359839,7.66578878610069e-18,5.039768081809208e-07,0.00013994794870800437,1.4079005360746957e-06,0.0,0.62
2.4099162195501342e-19,8.247461274785188e-17,4.666674625247843e-13,0.0017341395885063337,2.118568910504145e-19,4.398904185524439e-22,4.068303899856983e-08,0.09719221522694664,8.007678264311838e-18,5.104612288730553e-07,0.00014198318162233917,1.4516450148224131e-06,0.0,0.63
2.6830806432775337e-19,9.030543544660519e-17,4.811678255612655e-13,0.0017592966704321254,2.2824937687261663e-19,4.6609821513438745e-22,4.106742719977628e-08,0.0971491619757299,8.358594316367126e-18,5.169008629717677e-07,0.00014401210277466966,1.495998308909339e-06,0.0,0.64
2.980351208046785e-19,9.871401791447298e-17,4.958767413365553e-13,0.0017843840986381467,2.456051842800924e-19,4.934002580544389e-22,4.144606450411729e-08,0.09710615171241464,8.718591065913383e-18,5.232960143642074e-07,0.0001460347436533641,1.5409579815440934e-06,0.0,0.65
3.3030623272796503e-19,1.0772759025852842e-16,5.107936348877769e-13,0.0018094020651303444,2.63961622319473e-19,5.218248821998301e-22,4.18190273206118e-08,0.097063184261255,9.087718626520272e-18,5.296469837315514e-07,0.00014805113553254527,1.5865216203683059e-06,0.0,0.66
3.6525622384198163e-19,1.173736175794428e-16,5.259179332858324e-13,0.0018343507612311218,2.8335651903349472e-19,5.514010072242974e-22,4.218638916580344e-08,0.09702025944832325,9.466022965843437e-18,5.359540684939689e-07,0.00015006130946898868,1.6326868378938864e-06,0.0,0.67
4.0302106465349433e-19,1.2767975987089488e-16,5.412490656579336e-13,0.00185923037757153,3.0382820216150713e-19,5.821581627605131e-22,4.2548220586550486e-08,0.09697737710154053,9.853545769787634e-18,5.422175627555869e-07,0.00015206529629902094,1.679451271940301e-06,0.0,0.68
4.43737636791871e-19,1.3867383191898057e-16,5.567864632101341e-13,0.001884041104083463,3.2541547983998073e-19,6.141265136325181e-22,4.2904589082815884e-08,0.09693453705070731,1.0250324306669896e-17,5.484377572494549e-07,0.00015406312663541796,1.7268125860718437e-06,0.0,0.6900000000000001
4.875434973692859e-19,1.5038376320162204e-16,5.725295592498594e-13,0.0019087831299918507,3.4815762130301486e-19,6.473368850681542e-22,4.325555903045725e-08,0.09689173912753411,1.0656391291382666e-17,5.546149392825105e-07,0.0001560548308643033,1.7747684700349112e-06,0.0,0.7000000000000001
5.345766433409241e-19,1.6283755778797712e-16,5.884777892084385e-13,0.0019334566438068514,3.7209433758284534e-19,6.8182078791149495e-22,4.360119160401684e-08,0.096848983165672,1.1071774749556934e-17,5.607493926805442e-07,0.00015804043914204637,1.8233166401952752e-06,0.0,0.71
5.861603429051393e-19,1.7621782075887463e-16,6.046305285852855e-13,0.001958061854670025,3.9732589460656183e-19,7.175325558561146e-22,4.394178348755574e-08,0.09680626890915231,1.1496899256037527e-17,5.668415624523782e-07,0.00016001999042456773,1.8724535319241826e-06,0.0,0.72
6.418503392163587e-19,1.9047662003836357e-16,6.209872476368643e-13,0.001982598939143697,4.2386327575073024e-19,7.545434263306812e-22,4.427727186385913e-08,0.09676359624061341,1.193158578642344e-17,5.728916443416203e-07,0.00016199350996025364,1.922177559007731e-06,0.0,0.73
7.018437678839943e-19,2.0564966853263626e-16,6.375473851985526e-13,0.002007068084614206,4.517504072303291e-19,7.928832252435959e-22,4.460771977555733e-08,0.09672096499513379,1.2375867545350527e-17,5.788999196335377e-07,0.00016396102764906583,1.9724864549134043e-06,0.0,0.74
7.664126599627925e-19,2.217824274061593e-16,6.543103783701113e-13,0.002031469479080507,4.810354056964856e-19,8.325776094601779e-22,4.4933201947666256e-08,0.09667837500402755,1.2829798041700815e-17,5.848666763921305e-07,0.0001659225737234787,2.02337789825431e-06,0.0,0.75
8.358435278734805e-19,2.3892221699724503e-16,6.712756656905942e-13,0.0020558033100619992,5.11767505376595e-19,8.73652047215005e-22,4.5253792584572386e-08,0.09663582609952608,1.3293430570729052e-17,5.907922010405534e-07,0.00016787817828670652,2.0748495796500995e-06,0.0,0.76
9.104378840853661e-19,2.571182751026025e-16,6.884426871213635e-13,0.002080069764604311,5.439970770504798e-19,9.161317937468573e-22,4.556956544481683e-08,0.09659331811475032,1.3766818333709817e-17,5.966767784109282e-07,0.0001698278713153508,2.1268992013316404e-06,0.0,0.77
9.905127597989391e-19,2.7642181526188834e-16,7.058108840291076e-13,0.0021042690292850837,5.777756470265499e-19,9.600418669336607e-22,4.588059391587942e-08,0.09655085088368313,1.425001455758464e-17,6.025206917941562e-07,0.00017177168266204813,2.1795244767456824e-06,0.0,0.78
1.0764012236284711e-18,2.9688608504225784e-16,7.233796991688575e-13,0.0021284012902197612,6.131559161179614e-19,1.0054070229274319e-21,4.6186951088962735e-08,0.09650842424114152,1.474307261460912e-17,6.083242229897317e-07,0.00017370964205811766,2.2327231301595273e-06,0.0,0.79
1.1684529002846162e-18,3.1856642432291577e-16,7.411485766670037e-13,0.002152466733067372,6.501917786187764e-19,1.0522517317892215e-21,4.648870983377625e-08,0.09646603802274896,1.5246046142000025e-17,6.140876523555537e-07,0.00017564177911620884,2.2864928962656983e-06,0.0,0.8
1.2671356489244683e-18,3.41518543754436e-16,7.591169632922104e-13,0.002176465542584643,6.889315821081661e-19,1.100605454261699e-21,4.678592591260491e-08,0.09642369206831242,1.5758966410472795e-17,6.198112526864171e-07,0.00017756812305484663,2.340831562130523e-06,0.0,0.81
1.3728466585712332e-18,3.658019157974747e-16,7.772843060268221e-13,0.002200397903477552,7.294308030953673e-19,1.150492690930292e-21,4.707866981433226e-08,0.09638138621541922,1.628188504574302e-17,6.254953008197347e-07,0.00017948870322183054,2.395736887509074e-06,0.0,0.8200000000000001
1.4859597353300873e-18,3.914790101515567e-16,7.956500526453068e-13,0.002224264000198293,7.717489410690176e-19,1.2019354087008262e-21,4.736701898788024e-08,0.09633912030098352,1.6814863629791547e-17,6.311400748322007e-07,0.000181403548968309,2.4512066240264433e-06,0.0,0.8300000000000001
1.6069134164997356e-18,4.1861381086656214e-16,8.142136528124779e-13,0.0022480640165599515,8.159436846212653e-19,1.2549576067562558e-21,4.765104323049631e-08,0.09629689416416666,1.7357954120039473e-17,6.367458487457772e-07,0.00018331268941061457,2.5072385514485383e-06,0.0,0.84
1.7361673344392448e-18,4.472726514967288e-16,8.329745575043629e-13,0.002271798135939442,8.620738807103445e-19,1.309582978317299e-21,4.793081216565858e-08,0.09625470764486346,1.7911208899544478e-17,6.423128952712052e-07,0.0001852161535542996,2.563830458804212e-06,0.0,0.85
1.874202829048797e-18,4.775242717348957e-16,8.519322189924135e-13,0.002295466541282873,9.101995473694324e-19,1.3658348911927457e-21,4.8206395302133435e-08,0.09621256058367762,1.8474680875552417e-17,6.478414858520949e-07,0.00018711397029652583,2.620980144029191e-06,0.0,0.86
2.021523560250456e-18,5.0943987404675e-16,8.710860908277167e-13,0.002319069415110914,9.603818864155119e-19,1.4237363683297717e-21,4.847786209303315e-08,0.09617045282189719,1.9048423578048984e-17,6.533318907090164e-07,0.0001890061684284542,2.678685413610007e-06,0.0,0.87
2.1786561204689276e-18,5.430931803050724e-16,8.904356278252067e-13,0.0023426069395241617,1.0126832961582306e-18,1.4833100683642501e-21,4.8745281994873506e-08,0.09612838420147002,1.9632491258311327e-17,6.587843788835899e-07,0.00019089277663763453,2.736944082227931e-06,0.0,0.88
2.3461506471123204e-18,5.78560488423983e-16,9.09980286047875e-13,0.002366079296208509,1.067167384108762e-18,1.544578266171063e-21,4.9008724526631376e-08,0.0960863545649792,2.022693898745969e-17,6.641992182825762e-07,0.00019277382351039535,2.795753972402902e-06,0.0,0.89
2.5245039508405295e-18,6.159006517150468e-16,9.297195311064003e-13,0.0023894866635643633,1.1238884088668964e-18,1.6075749345538514e-21,4.926822430369693e-08,0.09604436376850957,2.0831762791347176e-17,6.695766525215349e-07,0.00019464933627977833,2.8551130953493983e-06,0.0,0.9
2.7141813522913094e-18,6.551606350299142e-16,9.496528358656231e-13,0.0024128292174998393,1.1828941883580017e-18,1.6723424100871537e-21,4.9523790690904036e-08,0.0960024116780921,2.1446916174179527e-17,6.749169073239084e-07,0.0001965193411715446,2.915019600983329e-06,0.0,0.91
2.9158974862862588e-18,6.964481731159639e-16,9.697796503592627e-13,0.002436107141836599,1.244264337835757e-18,1.7388876145700945e-21,4.9775534516353097e-08,0.0959604981230639,2.2072527052488476e-17,6.802202744605147e-07,0.00019838386794281777,2.9754711222829935e-06,0.0,0.92
3.130277379395434e-18,7.3984384885159e-16,9.9009943821219e-13,0.0024593206157119806,1.3080639613731425e-18,1.8072350626287652e-21,5.002351465086446e-08,0.09591862295253199,2.2708635093615528e-17,6.854870101296134e-07,0.0002002429443874649,3.036465569001607e-06,0.0,0.93
3.3579698178267763e-18,7.854303664347881e-16,1.0106116645240031e-12,0.0024824698177697427,1.3743590472833631e-18,1.8774092326286404e-21,5.0267789035742586e-08,0.09587678601658975,2.3355279073680586e-17,6.907173687623803e-07,0.000202096598163976,3.0980008636107278e-06,0.0,0.9400000000000001
3.59964782259574e-18,8.332925724381038e-16,1.0313157958679728e-12,0.0025055549261603378,1.4432164620959705e-18,1.9494345686695313e-21,5.0508414679765034e-08,0.09583498716631511,2.4012496869870914e-17,6.959116030258831e-07,0.00020394485679563066,3.160074941265318e-06,0.0,0.9500000000000001
3.856009124694924e-18,8.835174768635833e-16,1.052211300289991e-12,0.0025285761185411823,1.5147039445329848e-18,2.0233354825805364e-21,5.074544765617143e-08,0.09579322625376893,2.468032545273012e-17,7.010699638260588e-07,0.00020578774767066472,3.2226857497688014e-06,0.0,0.96
4.127776640263715e-18,9.361942741977243e-16,1.073297647307517e-12,0.0025515335720769257,1.5888900994850194e-18,2.0991363559149983e-21,5.097894309965257e-08,0.09575150313199327,2.535880087844715e-17,7.061927003106899e-07,0.00020762529804243705,3.2858312495381278e-06,0.0,0.97
