Time,Expanding_CAR_T_cells,Tumor_cells,rho,k_E,g,d,Whole_organism_blood,Expanding_CAR_T_cell_proliferation,Expanding_CAR_T_cell_death,Tumor_cell_growth,Tumor_cell_death
0.0,10.0,900.0,0.0018,0.16,0.15,0.00015,1.0,16.2,1.6,135.0,1.3499999999999999
0.36,17.184749108362766,949.257490470861,0.0018,0.16,0.15,0.00015,1.0,29.36295326335645,2.7495598573380424,142.38862357062914,2.4469127719463706
0.72,30.511133432907833,1000.6749459149847,0.0018,0.16,0.15,0.00015,1.0,54.95710823600387,4.881781349265253,150.1012418872477,4.579759019666989
1.08,56.04039617276588,1053.8116197026966,0.0018,0.16,0.15,0.00015,1.0,106.30083718728578,8.966463387642541,158.0717429554045,8.858403098940482
1.44,106.5674727586072,1107.583548662955,0.0018,0.16,0.15,0.00015,1.0,212.45828337003772,17.050795641377153,166.13753229944325,17.704856947503142
1.7999999999999998,209.75037193956382,1159.4838842212712,0.0018,0.16,0.15,0.00015,1.0,437.7639167520152,33.56005951033021,173.92258263319067,36.48032639600126
2.16,426.10662946204263,1203.8567399825126,0.0018,0.16,0.15,0.00015,1.0,923.3484080924001,68.17706071392682,180.5785109973769,76.94570067436666
2.52,885.9914638774775,1228.3228729047873,0.0018,0.16,0.15,0.00015,1.0,1958.910444502382,141.7586342203964,184.2484309357181,163.24253704186515
2.88,1847.9553391687798,1207.9318767032896,0.0018,0.16,0.15,0.00015,1.0,4017.967489630815,295.67285426700477,181.18978150549344,334.83062413590125
3.2399999999999998,3709.5282846531923,1102.7734244420958,0.0018,0.16,0.15,0.00015,1.0,7363.384577157266,593.5245255445108,165.41601366631437,613.6153814297721
3.5999999999999996,6703.9464003947305,882.7756618227307,0.0018,0.16,0.15,0.00015,1.0,10652.54529677863,1072.6314240631568,132.4163492734096,887.7121080648857
3.96,10210.152453102624,589.8014253795891,0.0018,0.16,0.15,0.00015,1.0,10839.532446329105,1633.62439249642,88.47021380693836,903.2943705274254
4.32,12933.352714398794,331.30356591387863,0.0018,0.16,0.15,0.00015,1.0,7712.758572304071,2069.336434303807,49.69553488708179,642.7298810253392
4.68,14274.348298367084,166.74878832987054,0.0018,0.16,0.15,0.00015,1.0,4284.414509312269,2283.8957277387335,25.01231824948058,357.03454244268903
5.04,14551.841554331588,80.52742494801461,0.0018,0.16,0.15,0.00015,1.0,2109.280191519307,2328.294648693054,12.07911374220219,175.77334929327557
5.3999999999999995,14255.969927210603,38.9813054328077,0.0018,0.16,0.15,0.00015,1.0,1000.2893723523323,2280.9551883536965,5.847195814921155,83.35744769602768
5.76,13703.949539374958,19.32632270918876,0.0018,0.16,0.15,0.00015,1.0,476.72451213911836,2192.631926299993,2.8989484063783135,39.72704267825986
6.12,13055.243310191887,9.902099867288051,0.0018,0.16,0.15,0.00015,1.0,232.6937814886757,2088.838929630702,1.4853149800932075,19.39114845738964
6.4799999999999995,12383.068152931031,5.25879292432845,0.0018,0.16,0.15,0.00015,1.0,117.21598413139921,1981.290904468965,0.7888189386492674,9.7679986776166
6.84,11719.906419727638,2.895631167019707,0.0018,0.16,0.15,0.00015,1.0,61.08574734633186,1875.1850271564222,0.434344675052956,5.0904789455276545
7.199999999999999,11079.764917790284,1.6515805724563501,0.0018,0.16,0.15,0.00015,1.0,32.93842407409055,1772.7623868464455,0.2477370858684525,2.744868672840879
7.56,10468.280723910846,0.974403957267587,0.0018,0.16,0.15,0.00015,1.0,18.36060149370011,1674.9249158257353,0.14616059359013805,1.530050124475009
7.92,9887.253733333851,0.5936943622951336,0.0018,0.16,0.15,0.00015,1.0,10.566012240111275,1581.9605973334162,0.08905415434427004,0.880501020009273
8.28,9336.704373869832,0.37295343579020557,0.0018,0.16,0.15,0.00015,1.0,6.267880755345949,1493.8726998191732,0.055943015368530837,0.5223233962788291
8.64,8815.82817532835,0.24116138538694032,0.0018,0.16,0.15,0.00015,1.0,3.826867204971733,1410.532508052536,0.036174207808041044,0.31890560041431104
9.0,8323.44940699157,0.16026540501948558,0.0018,0.16,0.15,0.00015,1.0,2.401129782667262,1331.7519051186514,0.024039810752922837,0.20009414855560517
9.36,7858.241607838462,0.10929436112769882,0.0018,0.16,0.15,0.00015,1.0,1.54595069300845,1257.318657254154,0.016394154169154823,0.12882922441737082
9.719999999999999,7418.836743566013,0.07637663602271212,0.0018,0.16,0.15,0.00015,1.0,1.0199264286154757,1187.013878970562,0.011456495403406817,0.08499386905128964
10.08,7003.879729792439,0.05461838543749825,0.0018,0.16,0.15,0.00015,1.0,0.6885730847514322,1120.6207567667902,0.008192757815624738,0.057381090395952676
