Time,NADPH,ADP,ATP,X,Y,NADP,k1,k2,k3,k4,N0,A0,c,v4,v3,v2,v1
0.33,0.697161394928794,1.9881574605489427,0.5118425394510572,2.022767853299159,1.0,0.5028386050712059,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3087429035137204,0.2999166972373024,0.31990158715691075,0.24880044595579653
0.34,0.6970491816132877,1.9878473551839275,0.5121526448160725,2.0234793975551946,1.0,0.5029508183867123,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.30881180248944134,0.29993683623528533,0.3200954030100453,0.24888796589928894
0.35000000000000003,0.6969357304369969,1.987539642736162,0.512460357263838,2.024191996623736,1.0,0.5030642695630031,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3088814615116839,0.29995805358017386,0.32028772328989874,0.24897561558471953
0.36,0.6968210637777659,1.9872342882675615,0.5127657117324385,2.0249056343710525,1.0,0.5031789362222341,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3089518668404517,0.29998033055844603,0.320478569832774,0.24906339302763947
0.37,0.6967052036605268,1.9869312574081661,0.5130687425918338,2.0256202948997046,1.0,0.5032947963394732,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3090230049524365,0.30000364876133284,0.3206679641198961,0.24915129627266366
0.38,0.6965881717629868,1.9866305163468372,0.5133694836531629,2.0263359625447253,1.0,0.5034118282370131,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.30909486253752605,0.3000279900796808,0.3208559272832268,0.2492393233930012
0.39,0.6964699894212144,1.9863320318221207,0.5136679681778793,2.027052621869865,1.0,0.5035300105787855,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3091674264953743,0.3000533366989119,0.32104248011117453,0.24932747248999337
0.4,0.6963506776351231,1.9860357711132877,0.5139642288867124,2.0277702576639096,1.0,0.5036493223648768,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.30924068393203435,0.3000796710940839,0.32122764305419527,0.24941574169266087
0.41000000000000003,0.6962302570738648,1.9857417020315198,0.5142582979684802,2.028488854937059,1.0,0.5037697429261352,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.309314622156647,0.3001069760250375,0.3214114362303001,0.24950412915725828
0.42,0.6961087480811409,1.9854497929112371,0.5145502070887629,2.0292083989173584,1.0,0.5038912519188591,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3093892286781795,0.3001352345316248,0.3215938794304768,0.24959263306683507
0.43,0.6959861706804317,1.9851600126015603,0.5148399873984397,2.0299288750471853,1.0,0.5040138293195683,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3094644912022149,0.30016442992901843,0.32177499212402483,0.2496812516308038
0.44,0.6958625445801381,1.9848723304579203,0.5151276695420798,2.0306502689798007,1.0,0.5041374554198619,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.30954039762779517,0.3001945458031041,0.32195479346379985,0.24976998308451548
0.45,0.6957378891786387,1.9845867163338091,0.5154132836661909,2.0313725665759508,1.0,0.5042621108213613,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.30961693604431584,0.30022556600595623,0.3221333022913693,0.24985882568884193
0.46,0.6956122235692638,1.9843031405726688,0.5156968594273313,2.032095753900528,1.0,0.5043877764307362,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.30969409472847204,0.30025747465139246,0.3223105371420821,0.24994777772976495
0.47000000000000003,0.6954855665451912,1.9840215739999112,0.5159784260000888,2.0328198172192846,1.0,0.5045144334548087,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3097718621412526,0.3002902561106049,0.32248651625005553,0.250036837517972
0.48,0.6953579366042623,1.9837419879150713,0.5162580120849287,2.033544742995599,1.0,0.5046420633957377,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.30985022692498293,0.3003238950078672,0.32266125755308045,0.25012600338845864
0.49,0.6952293519537198,1.9834643540840882,0.5165356459159118,2.0342705178872964,1.0,0.5047706480462801,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.309929177900416,0.3003583762163165,0.3228347786974449,0.25021527370013746
0.5,0.6950998305148693,1.9831886447317166,0.5168113552682834,2.0349971287435205,1.0,0.5049001694851306,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3100087040638702,0.300393684853809,0.3230070970426771,0.250304646835453
0.51,0.6949693899276648,1.9829148325340626,0.5170851674659374,2.035724562601655,1.0,0.5050306100723352,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3100887945844138,0.300429806278848,0.32317822966621085,0.2503941212000036
0.52,0.6948380475552196,1.9826428906112423,0.5173571093887576,2.0364528066842964,1.0,0.5051619524447803,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31016943880109515,0.3004667260865814,0.3233481933679735,0.25048369522216846
0.53,0.6947058204882457,1.9823727925201624,0.5176272074798376,2.037181848396276,1.0,0.5052941795117543,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3102506262202171,0.30050443010487016,0.3235170046748985,0.25057336735274194
0.54,0.6945727255494205,1.9821045122474181,0.5178954877525819,2.0379116753217286,1.0,0.5054272744505794,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3103323465126558,0.3005429043904223,0.32368467984536364,0.25066313606457263
0.55,0.6944387792976826,1.9818380242023106,0.5181619757976893,2.038642275221212,1.0,0.5055612207023173,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31041458951122286,0.30058213522499666,0.3238512348735558,0.25075299985220906
0.56,0.6943039980324589,1.981573303209978,0.5184266967900218,2.0393736360288695,1.0,0.505696001967541,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3104973452080702,0.30062210911167,0.32401668549376367,0.2508429572315509
0.5700000000000001,0.6941683977978228,1.9813103245046397,0.5186896754953603,2.040105745849642,1.0,0.5058316022021772,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31058060375213675,0.30066281277116924,0.32418104718460017,0.25093300673950597
0.58,0.6940319943865852,1.9810490637229516,0.5189509362770484,2.0408385929565216,1.0,0.5059680056134147,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3106643554466366,0.3007042331382673,0.3243443351731552,0.25102314693365213
0.59,0.6938948033443202,1.9807894968974717,0.5192105031025284,2.0415721657878536,1.0,0.5061051966556798,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3107485907465874,0.30074635735823996,0.3245065644390802,0.251113376391906
0.6,0.6937568399733247,1.9805316004502318,0.5194683995497683,2.0423064529446804,1.0,0.5062431600266752,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3108333002563786,0.3007891727833842,0.3246677497186052,0.2512036937121957
0.61,0.6936181193365148,1.9802753511864157,0.5197246488135842,2.043041443188127,1.0,0.5063818806634851,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3109184747273798,0.3008326669695962,0.3248279055084901,0.25129409751213966
0.62,0.6934786562612588,1.9800207262881417,0.5199792737118581,2.0437771254368324,1.0,0.5065213437387411,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31100410505558707,0.30087682767300833,0.32498704606991136,0.2513845864287304
0.63,0.6933384653431487,1.9797677033083458,0.5202322966916542,2.0445134887644194,1.0,0.5066615346568513,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3110901822793067,0.3009216428466828,0.3251451854322839,0.2514751591180236
0.64,0.6931975609497104,1.9795162601647656,0.5204837398352343,2.0452505223970077,1.0,0.5068024390502895,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31117669757687777,0.30096710063736315,0.32530233739702147,0.25156581425483193
0.65,0.6930559572240547,1.9792663751340247,0.5207336248659753,2.0459882157107656,1.0,0.5069440427759453,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31126364226443043,0.30101318938227994,0.32545851554123456,0.25165655053242414
0.66,0.6929136680884683,1.9790180268458115,0.5209819731541885,2.0467265582295022,1.0,0.5070863319115316,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3113510077936804,0.3010598976060119,0.3256137332213678,0.25174736666222874
0.67,0.6927707072479484,1.978771194277155,0.5212288057228449,2.0474655396222996,1.0,0.5072292927520515,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31143878574975964,0.3011072140174001,0.32576800357677804,0.25183826137354287
0.68,0.6926270881936786,1.9785258567467943,0.5214741432532056,2.0482051497011806,1.0,0.5073729118063214,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31152696784908135,0.3011551275065153,0.32592133953325353,0.2519292334132452
0.6900000000000001,0.6924828242064496,1.9782819939096394,0.5217180060903607,2.048945378418818,1.0,0.5075171757935504,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31161554593723995,0.30120362714167614,0.3260737538064754,0.2520202815455146
0.7000000000000001,0.6923379283600251,1.9780395857513235,0.5219604142486765,2.0496862158662768,1.0,0.5076620716399749,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3117045119869446,0.3012527021665184,0.32622525890542275,0.252111404551552
0.71,0.6921924135244526,1.9777986125828446,0.5222013874171554,2.050427652270797,1.0,0.5078075864755474,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3117938580959861,0.30130234199711414,0.3263758671357221,0.25220260122930804
0.72,0.6920462923693215,1.9775590550352935,0.5224409449647066,2.05116967799361,1.0,0.5079537076306785,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31188357648523657,0.3013525362191395,0.3265255906029416,0.252293870393214
0.73,0.6918995773669679,1.9773208940546692,0.5226791059453308,2.05191228352779,1.0,0.508100422633032,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31197365949668165,0.30140327458509064,0.3266744412158318,0.25238521087391813
0.74,0.6917522807956289,1.977084110896779,0.5229158891032211,2.052655459496141,1.0,0.5082477192043711,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31206409959148385,0.3014545470115469,0.32682243068951317,0.2524766215180253
0.75,0.6916044147425446,1.9768486871222208,0.5231513128777793,2.053399196649119,1.0,0.5083955852574553,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31215488934807756,0.30150634357648004,0.32696957054861203,0.2525681011878416
0.76,0.6914559911070117,1.9766146045914486,0.5233853954085513,2.0541434858627867,1.0,0.5085440088929882,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3122460214602948,0.3015586545166092,0.3271158721303446,0.2526596487611228
0.77,0.6913070216033864,1.976381845459918,0.5236181545400821,2.0548883181368,1.0,0.5086929783966135,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3123374887355207,0.3016114702248004,0.3272613465875513,0.2527512631308264
0.78,0.6911575177640402,1.97615039217331,0.5238496078266902,2.055633684592429,1.0,0.5088424822359597,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3124292840928793,0.3016647812475097,0.32740600489168137,0.2528429432048687
0.79,0.6910074909422672,1.9759202274628347,0.5240797725371653,2.056379576470611,1.0,0.5089925090577327,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3125214005614479,0.3017185782822703,0.3275498578357283,0.25293468790588514
0.8,0.690856952315145,1.9756913343406106,0.5243086656593895,2.0571259851300345,1.0,0.509143047684855,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31261383127850095,0.3017728521752209,0.3276929160371184,0.25302649617099426
0.81,0.6907059128863495,1.9754636960951175,0.5245363039048825,2.057872902045253,1.0,0.5092940871136504,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31270656948778136,0.3018275939186762,0.32783518994055155,0.2531183669515661
0.8200000000000001,0.6905543834889242,1.975237296286727,0.5247627037132728,2.0586203188048313,1.0,0.5094456165110758,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31279960853780053,0.30188279464873863,0.32797668982079553,0.25321029921299426
0.8300000000000001,0.6904023747880049,1.975012118743303,0.524987881256697,2.0593682271095206,1.0,0.509597625211995,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3128929418801649,0.30193844564294936,0.3281174257854357,0.253302291934471
0.84,0.6902498972835013,1.9747881475558737,0.5252118524441263,2.0601166187704623,1.0,0.5097501027164987,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31298656306793016,0.30199453831797923,0.32825740777757895,0.2533943441087669
0.85,0.6900969613127339,1.9745653670743772,0.5254346329256229,2.0608654857074247,1.0,0.509903038687266,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31308046575398135,0.30205106422735856,0.3283966455785143,0.25348645474201326
0.86,0.6899435770530301,1.974343761903472,0.5256562380965278,2.0616148199470627,1.0,0.5100564229469698,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3131746436894395,0.3021080150592447,0.3285351488103299,0.2535786228534887
0.87,0.6897897545242774,1.9741233168984198,0.5258766831015802,2.062364613621209,1.0,0.5102102454757226,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31326909072209363,0.30216538263422715,0.3286729269384876,0.2536708474754087
0.88,0.689635503591436,1.9739040171610311,0.5260959828389689,2.063114858965193,1.0,0.510364496408564,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31336380079485826,0.3022231589031693,0.32880998927435556,0.25376312765271875
0.89,0.689480833967011,1.973685848035681,0.5263141519643191,2.0638655483161843,1.0,0.510519166032989,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3134587679442552,0.3022813359450865,0.3289463449776994,0.25385546244289064
0.9,0.6893257552134847,1.9734687951053858,0.5265312048946142,2.064616674111567,1.0,0.5106742447865152,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31355398629892034,0.3023399059650591,0.32908200305913393,0.25394785091572275
0.91,0.6891702767457097,1.9732528441879462,0.5267471558120537,2.0653682288873365,1.0,0.5108297232542902,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31364945007813416,0.3023988612921809,0.32921697238253356,0.2540402921531424
0.92,0.6890144078332635,1.9730379813321521,0.5269620186678478,2.066120205276524,1.0,0.5109855921667364,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3137451535903762,0.3024581943775416,0.32935126166740486,0.25413278524901245
0.93,0.6888581576027658,1.9728241928140484,0.5271758071859516,2.066872596007646,1.0,0.5111418423972341,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31384109123190174,0.3025178977922427,0.32948487949121974,0.25422532930894043
0.9400000000000001,0.6887015350401574,1.9726114651332622,0.5273885348667379,2.067625393903179,1.0,0.5112984649598425,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31393725748534335,0.3025779642254469,0.32961783429171115,0.254317923450091
0.9500000000000001,0.6885445489929439,1.9723997850093893,0.5276002149906107,2.0683785918780595,1.0,0.511455451007056,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3140336469183324,0.3026383864824593,0.3297501343691317,0.2544105668010013
0.96,0.6883872081724018,1.97218913937844,0.5278108606215599,2.069132182938207,1.0,0.5116127918275981,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31413025418214524,0.30269915748284154,0.32988178788847494,0.25450325850139943
0.97,0.6882295211557504,1.9719795153893416,0.5280204846106584,2.0698861601790703,1.0,0.5117704788442495,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3142270740103692,0.30276027025855634,0.3300128028816615,0.2545959977020256
0.98,0.6880714963882884,1.9717709004004975,0.5282290995995025,2.0706405167842,1.0,0.5119285036117116,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3143241012175909,0.30282171795214313,0.33014318724968905,0.25468878356445657
0.99,0.6879131421854952,1.971563281976403,0.5284367180235969,2.071395246023841,1.0,0.5120868578145048,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31442133069810596,0.30288349381492463,0.3302729487647481,0.25478161526093246
1.0,0.6877544667351003,1.9713566478843159,0.5286433521156841,2.072150341253551,1.0,0.5122455332648996,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31451875742464835,0.30294559120524195,0.33040209507230256,0.25487449197418677
1.01,0.6875954780991179,1.9711509860909793,0.5288490139090206,2.072905795912837,1.0,0.512404521900882,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3146163764471416,0.3030080035867201,0.3305306336931379,0.2549674128972789
1.02,0.6874361842158492,1.9709462847594006,0.5290537152405995,2.0736616035238176,1.0,0.5125638157841508,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3147141828914686,0.30307072452656214,0.3306585720253747,0.25506037723342956
1.03,0.6872765929018531,1.9707425322456786,0.5292574677543213,2.074417757689906,1.0,0.5127234070981469,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31481217195826217,0.3031337476938702,0.3307859173464508,0.2551533841958584
1.04,0.6871167118538842,1.970539717095887,0.5294602829041131,2.0751742520945116,1.0,0.5128832881461157,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31491033892171505,0.3031970668579966,0.33091267681507064,0.2552464330076249
1.05,0.6869565486508008,1.9703378280430026,0.5296621719569974,2.075931080499767,1.0,0.5130434513491992,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3150086791284083,0.3032606758869201,0.33103885747312334,0.2553395229014713
1.06,0.6867961107554414,1.9701368540038886,0.5298631459961115,2.0766882367452717,1.0,0.5132038892445585,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31510718799615894,0.30332456874565034,0.3311644662475697,0.2554326531196684
1.07,0.6866354055164714,1.9699367840763222,0.5300632159236777,2.0774457147468595,1.0,0.5133645944835286,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31520586101288656,0.3033887394946582,0.33128950995229856,0.2555258229138637
1.08,0.6864744401702001,1.9697376075360746,0.5302623924639253,2.0782035084953807,1.0,0.5135255598297999,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31530469373549713,0.303453182288332,0.3314139952899533,0.2556190315449318
1.09,0.6863132218423683,1.969539313834034,0.5304606861659661,2.0789616120555103,1.0,0.5136867781576316,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3154036817887858,0.30351789137345925,0.3315379288537288,0.2557122782828278
1.1,0.686151757549908,1.9693418925933774,0.5306581074066227,2.079720019564571,1.0,0.513848242450092,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3155028208643565,0.30358286108773347,0.33166131712913915,0.2558055624064422
1.11,0.6859900542026726,1.9691453336067886,0.5308546663932114,2.080478725231376,1.0,0.5140099457973274,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.315602106719559,0.3036480858582857,0.33178416649575715,0.25589888320345927
1.12,0.6858281186051401,1.9689496268337199,0.5310503731662801,2.0812377233350916,1.0,0.5141718813948598,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3157015351764439,0.30371356020024026,0.3319064832289251,0.25599223997021625
1.1300000000000001,0.6856659574580892,1.9687547623976982,0.5312452376023018,2.0819970082241173,1.0,0.5143340425419107,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3158011021207332,0.3037792787152941,0.3320282735014386,0.2560856320115664
1.1400000000000001,0.6855035773602477,1.9685607305836752,0.5314392694163248,2.0827565743149847,1.0,0.5144964226397523,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3159008035008079,0.30384523609031944,0.33214954338520297,0.25617905864074314
1.1500000000000001,0.6853409848099148,1.96836752183542,0.5316324781645801,2.083516416091273,1.0,0.5146590151900852,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3160006353267123,0.3039114270959897,0.3322702988528626,0.25627251917922655
1.16,0.6851781862065576,1.9681751267529535,0.5318248732470466,2.0842765281025413,1.0,0.5148218137934424,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31610059366917365,0.30397784658542815,0.33239054577940413,0.2563660129566126
1.17,0.6850151878523819,1.967983536090025,0.5320164639099749,2.085036904963283,1.0,0.514984812147618,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.3162006746586375,0.304044489492878,0.3325102899437343,0.2564595393104838
1.18,0.6848519959538774,1.9677927407516296,0.5322072592483703,2.0857975413518903,1.0,0.5151480040461226,0.123,0.625,0.3,0.614,1.2,2.5,1.0,0.31630087448431926,0.3041113508323953,0.33262953703023146,0.25655309758628253
