AKT,AKT_active,A_SOS,D_SOS,EGFR_active,ERK,ERK_active,IGFR_active,Mek,Mek_active,P90RskInactive,P90Rsk_Active,PI3KCA,PI3KCA_active,PP2A,Raf,RafPP,Raf_active,Ras,RasGapActive,Ras_active,Time
599676.14349253,323.85650746993394,29784.52807495131,90215.4719250487,7984.015989338654,599993.4030422849,6.596957714962571,798.4015989338661,599927.9649796605,72.03502033982491,119999.99962243011,0.00037756998136997066,0.16306021488499842,119999.83693978513,120000.0,119897.63817208691,120000.0,102.36182791306143,114601.98837157698,120000.0,5398.011628422938,0.1
599643.6552588195,356.3447411805172,32460.92427291487,87539.07572708513,7982.419345810462,599990.3735204366,9.626479563282743,798.241934581047,599905.3590612274,94.64093877297633,119999.99938900615,0.0006109939509273295,0.1631254442102368,119999.8368745558,120000.0,119879.17885424606,120000.0,120.82114575391874,114074.71446479193,120000.0,5925.285535207978,0.11
599611.1695681269,388.83043187303406,35083.24747421415,84916.75252578585,7980.823021579044,599986.4543945793,13.54560542057812,798.0823021579051,599878.9933126979,121.00668730253034,119999.99905508466,0.0009449154318994929,0.16319069976435366,119999.83680930024,120000.0,119859.87666720166,120000.0,140.1233327983127,113558.76530645283,120000.0,6441.234693547069,0.12
599578.6864203011,421.3135796989238,37651.73890185537,82348.26109814463,7979.227016580548,599981.5076692515,18.492330748418784,797.9227016580556,599848.7276980783,151.27230192225107,119999.9985928605,0.0014071395846194435,0.16325598156142304,119999.83674401845,120000.0,119839.81927425136,120000.0,160.18072574861014,113054.05972635241,120000.0,6945.940273647477,0.13
599546.2058151903,453.7941848096211,40166.64952132202,79833.35047867801,7977.631330751133,599975.3909705026,24.60902949726922,797.7631330751143,599814.4397757261,185.56022427444336,119999.99797045879,0.002029541303077389,0.1633212896071772,119999.8366787104,120000.0,119819.08020727156,120000.0,180.91979272841763,112560.51393042487,120000.0,7439.486069575019,0.14
599513.7277526434,486.2722473565562,42628.24012019406,77371.75987980598,7976.035964026973,599967.9581537086,32.04184629123329,797.6035964026984,599776.0219591429,223.978040857609,119999.99715181724,0.002848182848620613,0.16338662391308423,119999.8366133761,120000.0,119797.72157652587,120000.0,202.27842347410524,112078.04163962108,120000.0,7921.95836037882,0.15
599481.2522325089,518.7477674911554,45036.781329953825,74963.2186700462,7974.440916344252,599959.0598086513,40.940191348531044,797.4440916344263,599733.3793599403,266.62064006012395,119999.99609658662,0.003903413454450567,0.16345198448796375,119999.83654801553,120000.0,119775.79619465042,120000.0,224.20380534957093,111606.55459538197,120000.0,8393.445404617942,0.16
599448.7792546351,551.2207453648402,47392.55360132989,72607.44639867013,7972.846187639169,599948.5437100473,51.456289952573954,797.2846187639179,599686.4279414321,313.5720585683588,119999.99476004184,0.005239958232084658,0.1635173713421448,119999.83648262867,120000.0,119753.34939557106,120000.0,246.65060442891422,111145.96326454749,120000.0,8854.036735452399,0.17
599416.3088188709,583.6911811290278,49695.84712670645,70304.15287329357,7971.251777847936,599936.255198956,63.744801043917185,797.1251777847945,599635.0930602105,364.90693978996336,119999.99309300633,0.00690699374023003,0.1635827844849778,119999.83641721553,120000.0,119730.42047954314,120000.0,269.57952045683334,110696.1763389185,120000.0,9303.823661081386,0.18
599383.8409250648,616.159074935131,51946.96171673214,68053.03828326787,7969.657686906774,599922.0375158358,77.96248416408922,796.9657686906783,599579.3082821764,420.69171782408625,119999.99104178658,0.00895821349896565,0.1636482239261052,119999.83635177609,120000.0,119707.04388665136,120000.0,292.9561133486242,110257.10078744177,120000.0,9742.89921255813,0.19
599351.3755730654,648.6244269345585,54146.20665342704,65853.79334657297,7968.0639147519205,599905.7321172262,94.26788277379879,796.8063914751929,599519.014292621,480.9857073793877,119999.98854811069,0.011451889377402083,0.16371368967518074,119999.83628631034,120000.0,119683.2502815444,120000.0,316.7497184555787,109828.64204554327,120000.0,10171.357954456626,0.2
599318.9127627212,681.0872372787143,56293.90045399504,63706.09954600498,7966.4704613196245,599887.1789062571,112.82109374293437,796.6470461319633,599454.1582942567,545.8417057436957,119999.98554908585,0.014450914224424216,0.16377918174171674,119999.83622081827,120000.0,119659.06715398506,120000.0,340.93284601492905,109410.70413721478,120000.0,10589.295862785119,0.21
599286.4524938809,713.5475061189982,58390.37060958724,61609.62939041278,7964.87732654615,599866.2164631938,133.7835368062335,796.4877326546157,599384.6934061996,615.306593800757,119999.98197715795,0.018022842113054355,0.16384470013526745,119999.83615529987,120000.0,119634.51941011229,120000.0,365.4805898876933,109003.18974583698,120000.0,10996.810254162912,0.22
599253.9947663931,746.0052336068056,60435.95329092112,59564.0467090789,7963.284510367767,599842.6822658652,157.31773413482932,796.3284510367776,599310.5781197083,689.4218802920398,119999.97776007587,0.022239924207867526,0.16391024486539646,119999.83608975515,120000.0,119609.62991495243,120000.0,390.370085047553,108606.0002955026,120000.0,11393.999704497292,0.23
599221.5395801064,778.4604198935275,62430.99301274805,57569.006987251974,7961.692012720766,599816.4128905241,183.58710947589938,796.1692012720775,599231.7758649769,768.2241350234449,119999.97282086185,0.02717913821392655,0.16397581594161836,119999.83602418407,120000.0,119584.41992713907,120000.0,415.5800728609154,108219.03606993413,120000.0,11780.963930065762,0.24
599189.0869348693,810.9130651305505,64375.842217849924,55624.1577821501,7960.099833541447,599787.2441816155,212.75581838450168,796.0099833541456,599148.2547559857,851.745244014648,119999.96707779408,0.03292220598367472,0.16404141337344993,119999.83595858664,120000.0,119558.90936185389,120000.0,441.0906381460925,107842.19634647318,120000.0,12157.803653526702,0.25
599156.6368305307,843.363169469257,66270.86099059586,53729.13900940416,7958.507972766123,599755.0114726311,244.98852736891286,795.8507972766131,599059.9870435514,940.0129564489149,119999.96044436983,0.03955563022763531,0.16410703717038266,119999.83589296284,120000.0,119533.11733203672,120000.0,466.88266796325684,107475.37946538009,120000.0,12524.620534619808,0.26
599124.189266939,875.8107330610245,68116.41640073353,51883.583599266494,7956.916430331118,599719.5496657412,280.4503342588356,795.6916430331127,598966.9493758732,1033.0506241270937,119999.9528293234,0.04717067666060901,0.16417268734192234,119999.83582731267,120000.0,119507.06190501495,120000.0,492.9380949850281,107118.48301765359,120000.0,12881.516982346298,0.27
599091.7442439427,908.2557560572267,69912.88235969619,50087.11764030383,7955.325206172772,599680.6935139633,319.30648603678935,795.5325206172781,598869.1219040091,1130.8780959911794,119999.94413656725,0.055863432790081616,0.16423836389754526,119999.83576163612,120000.0,119480.76100142415,120000.0,519.2389985758152,106771.4038734031,120000.0,13228.596126596778,0.28
599059.3017613906,940.6982386092325,71660.63865944759,48339.361340552445,7953.734300227435,599638.2776096427,361.72239035730286,795.3734300227444,598766.4890736974,1233.5109263028862,119999.9342652517,0.06573474835490922,0.16430406684673424,119999.83569593316,120000.0,119454.23168677882,120000.0,545.7683132211569,106434.03841675434,120000.0,13565.961583245547,0.29
599026.8618191314,973.138180868407,73360.07086376274,46639.929136237275,7952.143712431471,599592.1366781945,407.8633218055282,795.214371243148,598659.038661125,1340.9613388753107,119999.92310970277,0.07689029729250169,0.164369796198959,119999.8356302038,120000.0,119427.49104784525,120000.0,572.5089521547202,106106.28257885744,120000.0,13893.717421142448,0.3
598994.4244170138,1005.5755829861102,75011.56932845524,44988.43067154478,7950.553442721256,599542.1055899869,457.89441001311565,795.0553442721265,598546.7624398491,1453.2375601511303,119999.91055948261,0.0894405174449384,0.1644355519636934,119999.83556444805,120000.0,119400.55556996219,120000.0,599.4444300377756,105788.03205054422,120000.0,14211.967949455668,0.31
598961.9895548861,1038.0104451136986,76615.52885067176,43384.47114932826,7948.963491033181,599488.0195892142,511.9804107857151,794.8963491033189,598429.6555881832,1570.3444118170942,119999.89649935899,0.1035006410542983,0.164501334150405,119999.83549866585,120000.0,119373.44175492563,120000.0,626.5582450743342,105479.18237241205,120000.0,14520.817627587847,0.32
598929.5572325973,1070.442767402523,78172.34789664681,41827.65210335321,7947.373857303646,599429.7143828976,570.2856171024206,794.7373857303654,598307.7169120227,1692.28308797763,119999.88080933597,0.11919066407477245,0.1645671427685626,119999.83543285725,120000.0,119346.16589030375,120000.0,653.8341096962226,105179.62909982355,120000.0,14820.370900176347,0.33
598897.127449996,1102.8725500039313,79682.42791912916,40317.57208087088,7945.784541469066,599367.0263017052,632.9736982948675,794.5784541469075,598180.9486543594,1819.0513456407916,119999.86336466929,0.1366353307636875,0.16463297782763806,119999.83536702218,120000.0,119318.74428133405,120000.0,681.2557186659247,104889.2679392995,120000.0,15110.732060700386,0.34
598864.7002069306,1135.299793069266,81146.17279984053,38853.82720015951,7944.195543465869,599299.7924299522,700.2075700478456,794.4195543465877,598049.3564747656,1950.6435252347453,119999.84403586783,0.1559641322052464,0.16469883933710683,119999.83530116068,120000.0,119291.19326320197,120000.0,708.8067367980144,104607.99488492442,120000.0,15392.005115075472,0.35000000000000003
598832.2755032501,1167.7244967498652,82563.98788871903,37436.01211128101,7942.606863230495,599227.8507289941,772.1492710058793,794.2606863230503,597912.9494881858,2087.0505118145375,119999.82268874864,0.17731125141309328,0.16476472730645106,119999.83523527271,120000.0,119263.52918194389,120000.0,736.4708180560933,104335.70638385449,120000.0,15664.293616145409,0.36
598799.8533388028,1200.1466611970638,83936.2795344315,36063.72046556854,7941.018500699397,599151.0401856981,848.9598143018443,794.1018500699405,597771.7401322825,2228.2598677178794,119999.79918442474,0.2008155752947887,0.16483064174516063,119999.83516935828,120000.0,119235.76853764096,120000.0,764.2314623590257,104072.29946300172,120000.0,15927.700536998178,0.37
598767.4337134378,1232.5662865621912,85263.45400312192,34736.545996878114,7939.430455809039,599069.2009147912,930.7990852087327,793.9430455809047,597625.7443301955,2374.2556698048757,119999.77337938115,0.2266206188823056,0.16489658266273485,119999.83510341735,120000.0,119207.92780079084,120000.0,792.0721992091388,103817.67190769744,120000.0,16182.328092302449,0.38
598735.0166270033,1264.9833729965724,86545.91696362554,33454.08303637449,7937.842728495901,598982.1743136952,1017.8256863048814,793.7842728495909,597474.9813232358,2525.018676764616,119999.74512546747,0.25487453256168124,0.16496255006868513,119999.83503744996,120000.0,119180.02361529239,120000.0,819.9763847075969,103571.72239016477,120000.0,16428.277609835128,0.39
598702.6020793483,1297.3979206515287,87784.07241736297,32215.927582637054,7936.255318696473,598889.8031687402,1110.1968312597405,793.6255318696482,597319.4738010662,2680.526198934245,119999.71426997555,0.2857300244854395,0.16502854397253738,119999.83497145606,120000.0,119152.0726408574,120000.0,847.9273591425771,103334.35064877637,120000.0,16665.649351223536,0.4
598670.1900703214,1329.8099296783764,88978.32198310201,31021.67801689802,7934.668226347259,598791.9317993785,1208.0682006215793,793.4668226347268,597159.2477975368,2840.7522024635705,119999.68065566705,0.3193443329803111,0.1650945643838333,119999.83490543565,120000.0,119124.09168652906,120000.0,875.9083134709211,103105.45763382032,120000.0,16894.54236617958,0.41000000000000003
598637.7805997714,1362.2194002284277,90129.06400043382,29870.935999566205,7933.081451384775,598688.4061792793,1311.5938207206389,793.3081451384784,596994.3327302786,3005.6672697217364,119999.64412082406,0.3558791759738704,0.16516061131213275,119999.83483938871,120000.0,119096.09766312368,120000.0,903.9023368763094,102884.94567086732,120000.0,17115.054329132574,0.42
598605.3736675468,1394.6263324529907,91236.69299985757,28763.307000142453,7931.49499374555,598579.074066246,1420.9259337539581,793.149499374556,596824.7614022394,3175.2385977609147,119999.6044992336,0.39550076643379223,0.16522668476701566,119999.83477331526,120000.0,119068.10758367834,120000.0,931.8924163216456,102672.71859089553,120000.0,17327.281409104377,0.43
598572.9692734964,1427.0307265033684,92301.59804195435,27698.401958045666,7929.908853366126,598463.7851285307,1536.2148714693278,792.9908853366135,596650.5699416171,3349.430058383311,119999.56162042041,0.4383795796268685,0.16529278475808465,119999.83470721527,120000.0,119040.13861003194,120000.0,959.8613899680666,102468.68193455257,120000.0,17531.318065447325,0.44
598540.567417469,1459.4325825308606,93324.16282238593,26675.83717761408,7928.323030183057,598342.3910758599,1657.608924140166,792.8323030183066,596471.7978568379,3528.202143162456,119999.51530947314,0.484690526903259,0.16535891129496633,119999.83464108873,120000.0,119012.20802232683,120000.0,987.7919776731729,102272.74305622892,120000.0,17727.25694377099,0.45
598508.168099313,1491.8319006867612,94304.76458393985,25695.235416060168,7926.73752413291,598214.7457862718,1785.2542137283613,792.6737524132919,596288.4880151665,3711.511984833886,119999.4653871518,0.5346128482441133,0.1654250643873136,119999.83457493564,120000.0,118984.33323360299,120000.0,1015.6667663970118,102084.81129144681,120000.0,17915.18870855309,0.46
598475.7713188775,1524.2286811223607,95243.77212749553,24756.227872504485,7925.152335152266,598080.7054098098,1919.2945901902656,792.5152335152275,596100.6866203466,3899.313379653774,119999.41167028919,0.5883297108473651,0.16549124404480872,119999.83450875597,120000.0,118956.53173309703,120000.0,1043.4682669029721,101904.79814270994,120000.0,18095.201857289965,0.47000000000000003
598443.3770760108,1556.622923988945,96141.54676070107,23858.45323929895,7923.567463177716,597940.128535177,2059.8714648230866,792.3567463177725,595908.4432291414,4091.556770858969,119999.35397128445,0.6460287155807896,0.16555745027716368,119999.83444254975,120000.0,118928.82119642041,120000.0,1071.1788035795812,101732.61738735001,120000.0,18267.382612649897,0.48
598410.985370562,1589.014629437796,96998.44030608569,23001.559693914318,7921.982908145866,597792.8762857283,2207.123714271852,792.1982908145875,595711.8107375428,4288.1892624575685,119999.29209855064,0.7079014494165983,0.16562368309412337,119999.83437631693,120000.0,118901.21940051505,120000.0,1098.7805994849334,101568.18525172169,120000.0,18431.814748278208,0.49
598378.5962023796,1621.4037976201903,97814.79424549246,22185.205754507537,7920.398669993332,597638.8124234234,2361.1875765766913,792.0398669993341,595510.8453852888,4489.154614711558,119999.22585672465,0.7741432754008274,0.16568994250546742,119999.83431005751,120000.0,118873.74415635256,120000.0,1126.2558436474187,101411.4205290986,120000.0,18588.579470901295,0.5
598346.2095713124,1653.7904286874011,98590.93936169571,21409.060638304294,7918.814748656747,597477.8035303181,2522.1964696819955,791.8814748656756,595305.6067388493,4694.393261151083,119999.15504627624,0.8449537238132362,0.1657562285210122,119999.8342437715,120000.0,118846.41347414641,120000.0,1153.5865258535807,101262.2447900314,120000.0,18737.755209968505,0.51
598313.8254772092,1686.1745227906968,99327.19481879617,20672.805181203825,7917.231144072753,597309.7190812933,2690.2809187068888,791.7231144072763,595096.1576854249,4903.842314575484,119999.07946396596,0.9205360340973967,0.16582254115061237,119999.83417745888,120000.0,118819.24543282737,120000.0,1180.754567172623,101120.58243523035,120000.0,18879.417564769563,0.52
598281.4439199185,1718.556080081341,100023.86763233141,19976.132367668582,7915.647856178006,597134.4315650567,2865.568434943463,791.5647856178015,594882.5644172837,5117.435582716629,119998.99890291312,1.0010970869249458,0.16588888040416241,119999.83411111962,120000.0,118792.25819063089,120000.0,1207.7418093690974,100986.36080314779,120000.0,19013.63919685211,0.53
598249.0648992893,1750.9351007105936,100681.2510316982,19318.748968301792,7914.064884909173,596951.816651758,3048.183348242118,791.4064884909183,594664.8964571503,5335.103542850118,119998.91315242652,1.0868475735253733,0.16595524629160033,119999.83404475373,120000.0,118765.47002796577,120000.0,1234.5299720342307,100859.510490717,120000.0,19140.489509282907,0.54
598216.6884151701,1783.31158482971,101299.62533049048,18700.374669509496,7912.482230202937,596761.7532567756,3238.246743224523,791.2482230202946,594443.226594427,5556.773405573438,119998.82199837953,1.1780016205255535,0.166021638822906,119999.83397836122,120000.0,118738.89933221183,120000.0,1261.1006677881605,100739.96516439249,120000.0,19260.03483560743,0.55
598184.3144674099,1815.6855325899407,101879.25647748495,18120.743522515044,7910.899891995992,596564.1236842223,3435.8763157777353,791.0899891996002,594217.6309007898,5782.369099210721,119998.72522319088,1.2747768091730094,0.16608805800810467,119999.83391194203,120000.0,118712.5645921203,120000.0,1287.4354078796905,100627.66182561462,120000.0,19372.3381743853,0.56
598151.9430558573,1848.0569441425325,102420.39447222516,17579.605527774824,7909.317870225043,596358.8137690976,3641.1862309026246,790.9317870225052,593988.1887492781,6011.811250722351,119998.6226058227,1.3773941773490612,0.1661545038572704,119999.83384549618,120000.0,118686.48437652065,120000.0,1313.515623479343,100522.54109655555,120000.0,19477.458903444363,0.5700000000000001
598119.5741803611,1880.4258196387273,102923.27590387414,17076.724096125847,7907.736164826811,596145.7129293783,3854.2870706219014,790.773616482682,593754.9827411824,6245.017258817943,119998.51392213568,1.4860778643794523,0.16622097638052086,119999.83377902365,120000.0,118660.67738941795,120000.0,1339.3226105820418,100424.54675306621,120000.0,19575.4532469337,0.58
598087.20784077,1912.792159229763,103388.12025331208,16611.87974668789,7906.154775738026,595924.714347622,4075.2856523781156,790.6154775738034,593518.098745677,6481.901254323373,119998.39894474755,1.601055252517257,0.16628747558802562,119999.83371252444,120000.0,118635.16242150732,120000.0,1364.8375784926752,100333.6263884361,120000.0,19666.37361156382,0.59
598054.8440369329,1945.155963066873,103815.13026538276,16184.86973461722,7904.573702895432,595695.7150706128,4304.284929387224,790.4573702895441,593277.6258767806,6722.374123219783,119998.27744319894,1.722556801112099,0.1663540014900055,119999.83364599854,120000.0,118609.95836312574,120000.0,1390.0416368742403,100249.73134300763,120000.0,19750.268656992288,0.6
598022.4827686985,1977.5172313012863,104204.4953598469,15795.504640153082,7902.992946235789,595458.6160541042,4541.383945895914,790.2992946235797,593033.6564715821,6966.34352841826,119998.14918430273,1.8508156973181862,0.16642055409672574,119999.83357944593,120000.0,118585.08419960238,120000.0,1414.9158003976106,100172.81612034043,120000.0,19827.183879659493,0.61
597990.1240359155,2009.8759640842272,104556.3850995196,15443.614900480388,7901.412505695863,595213.3223906758,4786.677609324295,790.1412505695872,592786.2860930213,7213.713906979133,119998.0139318671,1.9860681329492906,0.16648713341850985,119999.83351286661,120000.0,118560.5590242408,120000.0,1439.4409757591795,100102.83950511231,120000.0,19897.16049488761,0.62
597957.7678384328,2042.2321615669164,104870.95318588923,15129.046814110741,7899.83238121244,594959.7433459276,5040.256654072444,789.9832381212449,592535.6135129355,7464.386487064845,119997.87144706692,2.1285529331502024,0.16655373946573163,119999.83344626057,120000.0,118536.40202456288,120000.0,1463.5979754370949,100039.76388679494,120000.0,19960.236113204963,0.63
597925.4141760992,2074.5858239005693,105148.33946355643,14851.660536443536,7898.252572722312,594697.7924366015,5302.207563398542,789.8252572722321,592281.7407023148,7718.25929768553,119997.7214886564,2.278511343666098,0.16662037224881096,119999.83337962779,120000.0,118512.63247113336,120000.0,1487.3675288666227,99983.55493553441,120000.0,20016.4450644655,0.64
597893.0630487633,2106.9369512363974,105388.66333515209,14611.33666484789,7896.673080162289,594427.3876460276,5572.6123539723885,789.6673080162298,592024.7728225735,7975.227177426729,119997.56381277443,2.436187225629473,0.16668703177822827,119999.83331296826,120000.0,118489.26974146068,120000.0,1510.7302585392933,99934.1826970703,120000.0,20065.817302929616,0.65
597860.7144562742,2139.285543725608,105592.02966436627,14407.9703356337,7895.093903469189,594148.4514412853,5851.548558714639,789.5093903469199,591764.8182099743,8235.18179002605,119997.39817333591,2.6018266641634127,0.16675371806451195,119999.83324628197,120000.0,118466.33330695829,120000.0,1533.6666930416775,99891.62061650984,120000.0,20108.379383490064,0.66
597828.3683984805,2171.6316015194034,105758.5292725034,14241.470727496579,7893.515042579847,593860.9108776622,6139.089122337662,789.3515042579857,591501.9883617035,8498.011638296888,119997.22432216094,2.7756778391250205,0.16682043111823763,119999.83317956892,120000.0,118443.84274053233,120000.0,1556.1572594676472,99855.8454580078,120000.0,20144.154541992117,0.67
597796.0248752309,2203.9751247689824,105888.23331394437,14111.7666860556,7891.936497431108,593564.6977872009,6435.302212798992,789.1936497431117,591236.3979371251,8763.602062875254,119997.04200889224,2.9579911078276835,0.16688717095004052,119999.83311282909,120000.0,118421.8177005303,120000.0,1578.1822994696674,99826.83824642145,120000.0,20173.161753578457,0.68
597763.6838863743,2236.316113625539,105981.20121561216,14018.798784387816,7890.35826795983,593259.748781024,6740.251218975884,789.0358267959839,590968.1647320222,9031.835267978102,119996.85098138193,3.1490186181284736,0.16695393757059837,119999.83304606247,120000.0,118400.27795220197,120000.0,1599.7220477979931,99804.58293965909,120000.0,20195.41706034082,0.6900000000000001
597731.3454317596,2268.654568240262,106037.47805976155,13962.521940238426,7888.780354102883,592946.0053934886,7053.994606511367,788.8780354102892,590697.4096723299,9302.590327670487,119996.65098573054,3.3490142695249348,0.1670207309906374,119999.83297926905,120000.0,118379.24335988918,120000.0,1620.7566401107772,99789.06687177898,120000.0,20210.933128220924,0.7000000000000001
597699.0095112355,2300.9904887643365,106057.0918804655,13942.908119534492,7887.202755797152,592623.4142260145,7376.585773985425,788.720275579716,590424.2568072947,9575.743192705688,119996.44176633134,3.5582336687285983,0.16708755122093857,119999.83291244882,120000.0,118358.73387894026,120000.0,1641.266121059704,99780.28121275523,120000.0,20219.718787244674,0.71
597666.6761246509,2333.323875348945,106040.06344485973,13959.936555140239,7885.625472979533,592291.9269357583,7708.073064241595,788.562547297954,590148.8332911594,9851.166708840889,119996.22306625433,3.776933745733911,0.16715439827231576,119999.83284560176,120000.0,118338.76954270997,120000.0,1661.2304572899884,99778.21931456706,120000.0,20221.78068543286,0.72
597634.3452718545,2365.6547281452617,105986.39852484781,14013.601475152154,7884.048505586932,591951.5004387884,8048.499561211461,788.404850558694,589871.2693753833,10128.73062461702,119995.99462717237,4.005372827683364,0.16722127215563365,119999.83277872788,120000.0,118319.3704862605,120000.0,1680.6295137394625,99782.87802695428,120000.0,20217.12197304564,0.73
597602.0169526953,2397.98304730446,105896.0909679919,14103.909032008063,7882.471853556273,591602.0969821988,8397.903017801074,788.2471853556282,589591.6983960497,10408.301603950576,119995.7561895622,4.243810437855019,0.16728817288180095,119999.83271182716,120000.0,118300.55693524759,120000.0,1699.4430647523618,99794.25717922392,120000.0,20205.742820776,0.74
597569.6911670221,2430.3088329777074,105769.13272284083,14230.867277159126,7880.895516824489,591243.6841350652,8756.315864934706,788.0895516824498,589310.2567450396,10689.743254960673,119995.50749305733,4.4925069427304,0.16735510046174737,119999.83264489958,120000.0,118282.34913019343,120000.0,1717.650869806533,99812.35786581348,120000.0,20187.642134186433,0.75
597537.3679146837,2462.6320853161665,105605.50086382045,14394.499136179518,7879.319495328527,590876.2350497633,9123.76495023659,787.9319495328537,589027.0838853328,10972.916114667505,119995.24827628295,4.751723717112321,0.16742205490645418,119999.83257794514,120000.0,118264.76743812147,120000.0,1735.2325618784776,99837.18467819151,120000.0,20162.81532180841,0.76
597505.0471955289,2494.952804470997,105405.16845781844,14594.831542181519,7877.743789005347,590499.7284434639,9500.271556536025,787.7743789005355,588742.322312293,11257.677687707343,119994.97827722073,5.021722779317519,0.16748903622692912,119999.83251096381,120000.0,118247.83226431212,120000.0,1752.167735687836,99868.7438392866,120000.0,20131.256160713314,0.77
597472.7290094065,2527.2709905933525,105168.11019457031,14831.88980542964,7876.168397791918,590114.148641171,9885.851358828897,787.6168397791926,588456.1175032427,11543.882496757598,119994.6972334429,5.302766557140384,0.16755604443419306,119999.83244395562,120000.0,118231.56400717118,120000.0,1768.4359928287704,99907.04222012692,120000.0,20092.95777987299,0.78
597440.4133561654,2559.586643834384,104894.29122910212,15105.708770897834,7874.593321625227,589719.4858152344,10280.51418476551,787.4593321625234,588168.6179832234,11831.382016776899,119994.40488202217,5.59511797788231,0.1676230795393072,119999.8323769205,120000.0,118215.98316012543,120000.0,1784.0168398745298,99952.08930073054,120000.0,20047.910699269378,0.79
597408.1002356546,2591.8997643452367,104583.68021882362,15416.319781176344,7873.0185604422695,589315.7359399465,10684.264060053436,787.3018560442277,587879.9752203496,12120.02477965061,119994.1009599084,5.8990400916417824,0.16769014155334191,119999.83230985848,120000.0,118201.11020214735,120000.0,1798.8897978526195,100003.89488269556,120000.0,19996.10511730435,0.8
597375.7896477228,2624.2103522770526,104236.25182876007,15763.7481712399,7871.444114180055,588902.9008694746,11097.099130525243,787.1444114180064,587590.3435892431,12409.656410757107,119993.78520409911,6.2147959009286815,0.16775723048737076,119999.83224276955,120000.0,118186.96558022135,120000.0,1813.0344197786112,100062.4686453175,120000.0,19937.531354682415,0.81
