Time,EGFR_active,D_SOS,A_SOS,Raf,Ras_active,Mek_active,ERK,ERK_active,IGFR_active,PI3KCA,PI3KCA_active,AKT_active,AKT,PP2A,Ras,Raf_active,Mek,RasGapActive,RafPP,P90RskInactive,P90Rsk_Active,gamma_IGFR,kd_PI3K_a,k_P90Rsk_ERKActive,KM_P90Rsk_ERKActive,gamma_EGFR,cell_nsclc,SOS_conformational_activation,kRas_Activation,EGFR_degradation,ERK_activationBy_Mek,SOS_deactivationBy_P90,SOS_activationBy_IGF,PI3KCA_activationBy_IGF1R,PI3KCA_activationBy_EGF,Akt_activationBy_PI3KCA,Akt_deactivation,ERK_deactivationBy_PP2A,PI3KCA_activationBy_kRas,Raf_activationBy_kRas,Mek_activationBy_Raf,Raf_deactivationBy_Akt,Ras_deactivation,Mek_deactivation,IGFR_active_degradation,PI3KCA_deactivation,Raf_deactivation,P90_activationBy_ERK,P90_deactivation
0.1,7984.015989338654,90215.4719250487,29784.52807495131,119897.63817208691,5398.011628422938,72.03502033982491,599993.4030422849,6.596957714962571,798.4015989338661,0.16306021488499842,119999.83693978513,323.85650746993394,599676.14349253,120000.0,114601.98837157698,102.36182791306143,599927.9649796605,120000.0,120000.0,119999.99962243011,0.00037756998136997066,0.02,0.005,0.0213697,763523.0,0.02,1.0,81019.90700744938,733293.2794070367,159.68031978677308,264.9611511432562,1.9562083090779407,189333.11865901668,0.0075148258668666324,599.9848987815886,3250.5698095470807,1.6192825373496698,2.013039125608549,0.0002494683037310952,3137.6822133211203,2124.966112016304,4.196275554434261,679997.0036819108,47.191435776370675,15.968031978677322,599.9991846989257,1333.038087343343,0.019147210460592163,1.8878499068498533e-06
0.11,7982.419345810462,87539.07572708513,32460.92427291487,119879.17885424606,5925.285535207978,94.64093877297633,599990.3735204366,9.626479563282743,798.241934581047,0.1631254442102368,119999.8368745558,356.3447411805172,599643.6552588195,120000.0,114074.71446479193,120.82114575391874,599905.3590612274,120000.0,120000.0,119999.99938900615,0.0006109939509273295,0.02,0.005,0.0213697,763523.0,0.02,1.0,78634.66636848732,798304.8059284966,159.64838691620923,348.10974734124693,3.4401090364981415,186300.80394955588,0.00751632861995953,599.9848698543374,3250.4779413368938,1.7817237059025859,2.937484830080869,0.000273945732039099,3443.9871141853696,2508.085801269059,5.449034246547849,746144.9968191796,61.99827765786243,15.96483869162094,599.999184372779,1548.86892341926,0.027940186650713877,3.0549697546366475e-06
0.12,7980.823021579044,84916.75252578585,35083.24747421415,119859.87666720166,6441.234693547069,121.00668730253034,599986.4543945793,13.54560542057812,798.0823021579051,0.16319069976435366,119999.83680930024,388.83043187303406,599611.1695681269,120000.0,113558.76530645283,140.1233327983127,599878.9933126979,120000.0,120000.0,119999.99905508466,0.0009449154318994929,0.02,0.005,0.0213697,763523.0,0.02,1.0,76296.23748155269,861856.6396389768,159.61646043158086,445.0868244530082,5.733811900886655,183246.1267621006,0.007517831679781132,599.9848414235347,3250.386075555749,1.9441521593651703,4.133387036892269,0.000297918913798459,3743.6686268163344,2908.6598992263134,6.894563594846099,810825.3386561845,79.26617257345683,15.961646043158103,599.9991840465012,1767.4637598405172,0.03931517647233235,4.7245771594974645e-06
0.13,7979.227016580548,82348.26109814463,37651.73890185537,119839.81927425136,6945.940273647477,151.27230192225107,599981.5076692515,18.492330748418784,797.9227016580556,0.16325598156142304,119999.83674401845,421.3135796989238,599578.6864203011,120000.0,113054.05972635241,160.18072574861014,599848.7276980783,120000.0,120000.0,119999.9985928605,0.0014071395846194435,0.02,0.005,0.0213697,763523.0,0.02,1.0,74004.49820902456,923962.3929508833,159.58454033161095,556.4069399108706,9.138558215478701,180170.47866694216,0.007519335046555263,599.9848135019465,3250.294212203969,2.106567898494619,5.642852400134987,0.00032139098796754156,4036.773842858207,3324.8593535548616,8.538447246915734,874051.2990363765,99.08606939763389,15.958454033161113,599.9991837200922,1987.294327718079,0.05367270208788681,7.035697923097218e-06
0.14,7977.631330751133,79833.35047867801,40166.64952132202,119819.08020727156,7439.486069575019,185.56022427444336,599975.3909705026,24.60902949726922,797.7631330751143,0.1633212896071772,119999.8366787104,453.7941848096211,599546.2058151903,120000.0,112560.51393042487,180.91979272841763,599814.4397757261,120000.0,120000.0,119999.99797045879,0.002029541303077389,0.02,0.005,0.0213697,763523.0,0.02,1.0,71759.31494103168,984635.8112210729,159.55262661502266,682.5197710903246,14.023351768105172,177075.34123183964,0.007520838720121281,599.984786071657,3250.202351281868,2.2689709240481055,7.50932265523187,0.0003443652204550144,4323.351574793784,3755.147943236306,10.38562979573083,935836.3747832315,121.5372422849859,15.955262661502287,599.999183393552,2207.1336093178725,0.07142599388514705,1.0147706515386945e-05
0.15,7976.035964026973,77371.75987980598,42628.24012019406,119797.72157652587,7921.95836037882,223.978040857609,599967.9581537086,32.04184629123329,797.6035964026984,0.16338662391308423,119999.8366133761,486.2722473565562,599513.7277526434,120000.0,112078.04163962108,202.27842347410524,599776.0219591429,120000.0,120000.0,119999.99715181724,0.002848182848620613,0.02,0.005,0.0213697,763523.0,0.02,1.0,69560.54252204519,1043890.767478165,159.52071928053945,823.8201633108234,20.831197463980914,173962.2868430626,0.007522342700582632,599.9847591358276,3250.11049278977,2.431361236782781,9.777388856757131,0.0003668449979633287,4603.452236722732,4198.226070730224,12.440541421814542,996194.273250693,146.68907850082846,15.952071928053968,599.9991830668805,2425.9998415642526,0.09299922632170303,1.4240914243103065e-05
0.16,7974.440916344252,74963.2186700462,45036.781329953825,119775.79619465042,8393.445404617942,266.62064006012395,599959.0598086513,40.940191348531044,797.4440916344263,0.16345198448796375,119999.83654801553,518.7477674911554,599481.2522325089,120000.0,111606.55459538197,224.20380534957093,599733.3793599403,120000.0,120000.0,119999.99609658662,0.003903413454450567,0.02,0.005,0.0213697,763523.0,0.02,1.0,67408.02423105201,1101741.2569307818,159.48881832688505,980.6560353847866,30.084925691235032,170832.97927623818,0.00752384698792062,599.9847326878759,3250.018636727993,2.5937388374557773,12.492636920803756,0.00038883380479232495,4877.127520757715,4652.986710264735,14.707193972216047,1055138.8501731185,174.60248580063995,15.948881832688526,599.9991827400777,2643.1111393168053,0.1188260519489531,1.9517067272252835e-05
0.17,7972.846187639169,72607.44639867013,47392.55360132989,119753.34939557106,8854.036735452399,313.5720585683588,599948.5437100473,51.456289952573954,797.2846187639179,0.1635173713421448,119999.83648262867,551.2207453648402,599448.7792546351,120000.0,111145.96326454749,246.65060442891422,599686.4279414321,120000.0,120000.0,119999.99476004184,0.005239958232084658,0.02,0.005,0.0213697,763523.0,0.02,1.0,65301.59180542967,1158201.3914944176,159.45692375278338,1153.335141714631,42.392610887036334,167689.17398754624,0.007525351582185914,599.9847067267527,3249.9267830968543,2.7561037268242012,15.70150976714356,0.0004103351903688268,5144.429966172352,5118.477684730667,17.189245818919897,1112684.022890838,205.33109708722924,15.945692375278359,599.9991824131433,2857.847364228849,0.149348293761039,2.619979116042329e-05
0.18,7971.251777847936,70304.15287329357,49695.84712670645,119730.42047954314,9303.823661081386,364.90693978996336,599936.255198956,63.744801043917185,797.1251777847945,0.1635827844849778,119999.83641721553,583.6911811290278,599416.3088188709,120000.0,110696.1763389185,269.57952045683334,599635.0930602105,120000.0,120000.0,119999.99309300633,0.00690699374023003,0.02,0.005,0.0213697,763523.0,0.02,1.0,63241.0655144236,1213285.390606889,159.42503555695873,1342.1304065372228,58.45253570521882,164532.718118237,0.007526856483383964,599.9846812478063,3249.8349318966766,2.9184559056451387,19.451190506116788,0.0004313527925672903,5405.413234020734,5593.871701175763,19.890049387539825,1168843.8343828483,238.92222163451555,15.94250355569589,599.9991820860777,3069.7194607019856,0.18501483815738012,3.453496870115015e-05
0.19,7969.657686906774,68053.03828326787,51946.96171673214,119707.04388665136,9742.89921255813,420.69171782408625,599922.0375158358,77.96248416408922,796.9657686906783,0.1636482239261052,119999.83635177609,616.159074935131,599383.8409250648,120000.0,110257.10078744177,292.9561133486242,599579.3082821764,120000.0,120000.0,119999.99104178658,0.00895821349896565,0.02,0.005,0.0213697,763523.0,0.02,1.0,61226.254276025014,1267007.5723028744,159.39315373813548,1547.284248055306,79.05769988086166,161365.55018940326,0.0075283616915335265,599.984656247446,3249.7430831277766,3.080795374675655,23.78950033188343,0.0004518903354632384,5660.132064648693,6078.442021220727,22.812684168156316,1223632.4481402412,275.4176171848349,15.939315373813566,599.9991817588805,3278.3446027215205,0.22628066823765178,4.479106749482825e-05
0.2,7968.0639147519205,65853.79334657297,54146.20665342704,119683.2502815444,10171.357954456626,480.9857073793877,599905.7321172262,94.26788277379879,796.8063914751929,0.16371368967518074,119999.83628631034,648.6244269345585,599351.3755730654,120000.0,109828.64204554327,316.7497184555787,599519.014292621,120000.0,120000.0,119999.98854811069,0.011451889377402083,0.02,0.005,0.0213697,763523.0,0.02,1.0,59256.955797499206,1319382.3444245982,159.3612782950384,1769.012556140971,105.09991010108708,158189.69944144518,0.007529867206653723,599.9846317221131,3249.651236790476,3.2431221346727925,28.76480136402077,0.0004719516207139056,5908.642160767852,6571.539973316648,25.959968087808537,1277064.1259838045,314.85420091597143,15.936127829503858,599.9991814315517,3483.42498343938,0.2736059446161495,5.725944688701042e-05
0.21,7966.4704613196245,63706.09954600498,56293.90045399504,119659.06715398506,10589.295862785119,545.8417057436957,599887.1789062571,112.82109374293437,796.6470461319633,0.16377918174171674,119999.83622081827,681.0872372787143,599318.9127627212,120000.0,109410.70413721478,340.93284601492905,599454.1582942567,120000.0,120000.0,119999.98554908585,0.014450914224424216,0.02,0.005,0.0213697,763523.0,0.02,1.0,57332.956798170955,1370424.1938757782,159.3294092263925,2007.5068748872056,137.5733101303087,155007.284898543,0.007531373028757024,599.9846076677209,3249.5593928850926,3.4054361863935716,34.42592573462726,0.0004915405220396683,6151.00010700256,7072.5825155037,29.334483775653812,1329153.2143594208,357.2644416123717,15.932940922639267,599.9991811040913,3684.733198611692,0.32745533633709734,7.225457112212108e-05
0.22,7964.87732654615,61609.62939041278,58390.37060958724,119634.51941011229,10996.810254162912,615.306593800757,599866.2164631938,133.7835368062335,796.4877326546157,0.16384470013526745,119999.83615529987,713.5475061189982,599286.4524938809,120000.0,109003.18974583698,365.4805898876933,599384.6934061996,120000.0,120000.0,119999.98197715795,0.018022842113054355,0.02,0.005,0.0213697,763523.0,0.02,1.0,55454.03325741724,1420147.675486438,159.297546530923,2262.9365814297234,177.5774778342689,151820.51406205416,0.007532879157857684,599.9845840803267,3249.467551411945,3.5677375305949908,40.822104615959034,0.0005106609820735135,6387.263322581519,7581.039990320431,32.938590867986335,1379914.1370796754,402.67675174306765,15.929754653092314,599.9991807764993,3882.099372044398,0.38829735168303,9.011421056527177e-05
0.23,7963.284510367767,59564.0467090789,60435.95329092112,119609.62991495243,11393.999704497292,689.4218802920398,599842.6822658652,157.31773413482932,796.3284510367776,0.16391024486539646,119999.83608975515,746.0052336068056,599253.9947663931,120000.0,108606.0002955026,390.370085047553,599310.5781197083,120000.0,120000.0,119999.97776007587,0.022239924207867526,0.02,0.005,0.0213697,763523.0,0.02,1.0,53619.95069505653,1468567.400458753,159.26569020735536,2535.4508558927205,226.32007581709794,148631.6812326879,0.007534385593970244,599.9845609560124,3249.375712371354,3.730026168034028,48.002900286071586,0.0005293170087144309,6617.490010267478,8096.424892121078,36.77442836527222,1429361.3867948723,451.11584286712724,15.92656902073555,599.9991804487757,4075.4002191847985,0.45660369833592673,0.00011119962103933764
0.24,7961.692012720766,57569.006987251974,62430.99301274805,119584.41992713907,11780.963930065762,768.2241350234449,599816.4128905241,183.58710947589938,796.1692012720775,0.16397581594161836,119999.83602418407,778.4604198935275,599221.5395801064,120000.0,108219.03606993413,415.5800728609154,599231.7758649769,120000.0,120000.0,119999.97282086185,0.02717913821392655,0.02,0.005,0.0213697,763523.0,0.02,1.0,51830.464491261024,1515698.0243119013,159.23384025441533,2825.180242841954,285.1190368916251,145443.16546583074,0.007535892337106843,599.9845382906711,3249.2838757636387,3.8923020994676376,56.018144116956535,0.0005475126697245946,6841.739084191089,8618.2828726829,40.84391424866027,1477509.5118247918,502.60300885007064,15.923384025441552,599.9991801209204,4264.550286141889,0.532848700324937,0.00013589569106963275
0.25,7960.099833541447,55624.1577821501,64375.842217849924,119558.90936185389,12157.803653526702,851.745244014648,599787.2441816155,212.75581838450168,796.0099833541456,0.16404141337344993,119999.83595858664,810.9130651305505,599189.0869348693,120000.0,107842.19634647318,441.0906381460925,599148.2547559857,120000.0,120000.0,119999.96707779408,0.03292220598367472,0.02,0.005,0.0213697,763523.0,0.02,1.0,50085.32028106778,1561554.2333317816,159.20199667082895,3132.2375579301383,355.40422444079013,142257.42822087818,0.007537399387279578,599.9845160801951,3249.1920415891173,4.054565325652753,64.91788400164027,0.00056525208661304,7060.070087705459,9146.187312789814,45.14875197211582,1524373.101165006,557.156293183148,15.920199667082912,599.9991797929332,4449.495520185485,0.6175088052079853,0.0001646110299183736
0.26,7958.507972766123,53729.13900940416,66270.86099059586,119533.11733203672,12524.620534619808,940.0129564489149,599755.0114726311,244.98852736891286,795.8507972766131,0.16410703717038266,119999.83589296284,843.363169469257,599156.6368305307,120000.0,107475.37946538009,466.88266796325684,599059.9870435514,120000.0,120000.0,119999.96044436983,0.03955563022763531,0.02,0.005,0.0213697,763523.0,0.02,1.0,48384.254236084584,1606150.7343404994,159.17015945532248,3456.71986800522,438.718900449719,139077.01036107563,0.007538906744499243,599.9844943203748,3249.100209848109,4.216815847346285,74.752316147121,0.0005825394315131031,7272.543156078071,9679.728121119375,49.690401004849534,1569966.777581061,614.7908473322631,15.917015945532262,599.9991794648142,4630.205688979375,0.7110619429686924,0.00019777815113817653
0.27,7956.916430331118,51883.583599266494,68116.41640073353,119507.06190501495,12881.516982346298,1033.0506241270937,599719.5496657412,280.4503342588356,795.6916430331127,0.16417268734192234,119999.83582731267,875.8107330610245,599124.189266939,120000.0,107118.48301765359,492.9380949850281,598966.9493758732,120000.0,120000.0,119999.9528293234,0.04717067666060901,0.02,0.005,0.0213697,763523.0,0.02,1.0,46726.99367880757,1649502.2363245585,159.13832860662237,3798.707501564289,536.7202135226054,135904.529318551,0.00754041440877715,599.9844730070436,3249.0083805409326,4.379053665305123,85.57175990973498,0.0005993789185377003,7479.218895868064,10218.516814320243,54.47012055520039,1614305.1760023606,675.5187621790675,15.913832860662254,599.9991791365634,4806.673109026386,0.8139872947927905,0.00023585338330304505
0.28,7955.325206172772,50087.11764030383,69912.88235969619,119480.76100142415,13228.596126596778,1130.8780959911794,599680.6935139633,319.30648603678935,795.5325206172781,0.16423836389754526,119999.83576163612,908.2557560572267,599091.7442439427,120000.0,106771.4038734031,519.2389985758152,598869.1219040091,120000.0,120000.0,119999.94413656725,0.055863432790081616,0.02,0.005,0.0213697,763523.0,0.02,1.0,45113.257242144944,1691623.4443109438,159.10650412345544,4158.267307955624,651.180145186829,132742.6749654128,0.007541922380123102,599.984452135918,3248.9165536679084,4.541278780286134,97.42657079015544,0.0006157748025355484,7680.158381526525,10762.167898548621,59.48888883249564,1657402.9417702346,739.3496541172306,15.910650412345563,599.9991788081805,4978.903950235573,0.9267644739845605,0.0002793171639504081
0.29,7953.734300227435,48339.361340552445,71660.63865944759,119454.23168677882,13565.961583245547,1233.5109263028862,599638.2776096427,361.72239035730286,795.3734300227444,0.16430406684673424,119999.83569593316,940.6982386092325,599059.3017613906,120000.0,106434.03841675434,545.7683132211569,598766.4890736974,120000.0,120000.0,119999.9342652517,0.06573474835490922,0.02,0.005,0.0213697,763523.0,0.02,1.0,43542.75576130324,1732529.0346273393,159.0746860045487,4535.449714920495,783.9847445626316,129594.20644355073,0.007543430658547069,599.9844317027298,3248.8247292293545,4.703491193046163,110.36714298928445,0.0006317313682268558,7875.422999094645,11310.31360057708,64.74749037987193,1699274.7032558764,806.2901508958399,15.907468600454889,599.9991784796658,5146.920963637029,1.0498735592807722,0.0003286737417745461
0.3,7952.143712431471,46639.929136237275,73360.07086376274,119427.49104784525,13893.717421142448,1340.9613388753107,599592.1366781945,407.8633218055282,795.214371243148,0.164369796198959,119999.8356302038,973.138180868407,599026.8618191314,120000.0,106106.28257885744,572.5089521547202,598659.038661125,120000.0,120000.0,119999.92310970277,0.07689029729250169,0.02,0.005,0.0213697,763523.0,0.02,1.0,42015.1924069004,1772233.650438407,159.04287424862943,4930.292245353047,937.134374892902,126461.947101871,0.007544939244058277,599.984411703154,3248.7329072255907,4.865690904342035,124.44381878717479,0.0006472529287182488,8065.074441650752,11862.58572047109,70.24642696142182,1739935.0695856004,876.3445240455311,15.904287424862959,599.999178151019,5310.755941587414,1.1837942421548358,0.0003844514864625084
0.31,7950.553442721256,44988.43067154478,75011.56932845524,119400.55556996219,14211.967949455668,1453.2375601511303,599542.1055899869,457.89441001311565,795.0553442721265,0.1644355519636934,119999.83556444805,1005.5755829861102,598994.4244170138,120000.0,105788.03205054422,599.4444300377756,598546.7624398491,120000.0,120000.0,119999.91055948261,0.0894405174449384,0.02,0.005,0.0213697,763523.0,0.02,1.0,40530.26359849423,1810751.8773201867,159.01106885442513,5342.817035835897,1112.742165216049,123348.78055497004,0.0075464481366659935,599.9843921328716,3248.6410876569353,5.027877914930551,139.70688387378985,0.000662343815641722,8249.174568003034,12418.628582109903,75.98599636918286,1779398.606086139,949.5142576846736,15.90110688544253,599.9991778222402,5470.452165041879,1.329005792180235,0.000447202587224692
0.32,7948.963491033181,43384.47114932826,76615.52885067176,119373.44175492563,14520.817627587847,1570.3444118170942,599488.0195892142,511.9804107857151,794.8963491033189,0.164501334150405,119999.83549866585,1038.0104451136986,598961.9895548861,120000.0,105479.18237241205,626.5582450743342,598429.6555881832,120000.0,120000.0,119999.89649935899,0.1035006410542983,0.02,0.005,0.0213697,763523.0,0.02,1.0,39087.6593582451,1848098.2339608672,158.9792698206636,5773.032988337136,1313.03317587039,120257.64522457797,0.007547957336379067,599.984372987532,3248.549270523707,5.190052225568492,156.20649644047,0.0006770083749845261,8427.785360761432,12978.086253636508,81.96622477554206,1817679.824967309,1025.7984394048822,15.897926982066378,599.9991774933293,5626.059254950484,1.485986392587193,0.0005175032052714915
0.33,7947.373857303646,41827.65210335321,78172.34789664681,119346.16589030375,14820.370900176347,1692.28308797763,599429.7143828976,570.2856171024206,794.7373857303654,0.1645671427685626,119999.83543285725,1070.442767402523,598929.5572325973,120000.0,105179.62909982355,653.8341096962226,598307.7169120227,120000.0,120000.0,119999.88080933597,0.11919066407477245,0.02,0.005,0.0213697,763523.0,0.02,1.0,37687.0640433342,1884287.1533743166,158.94747714607294,6220.934924044162,1540.3424766695468,117191.52926410257,0.007549466843206253,599.98435426278,3248.457455826226,5.3522138370126155,173.99265890732383,0.0006912509594148523,8600.968822019238,13540.607367810586,88.18689803332548,1854793.166727962,1105.1936199956397,15.894747714607309,599.9991771642863,5777.6334943744505,1.655212881774996,0.0005959533203738623
