Time,Minf,V,V1,V2,Ninf,V3,V4,lambdaN,lambdaN_bar,lambdaM,lambdaM_bar,Iapp,gL,VL,gCa,VCa,gK,N,VK,C,M,musclefibre
2.62,0.0027808456049290275,-44.116616278178334,0.0,15.0,1.9928828929205444e-05,10.0,10.0,0.7516780448752938,0.1,2.290721457632553,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.3301336127651036e-05,-70.0,20.0,0.0024909403071529056,1.0
2.63,0.0027881852126888096,-44.09679207563403,0.0,15.0,2.0007998820792405e-05,10.0,10.0,0.7509399658744853,0.1,2.2893600856504697,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.3351238860683784e-05,-70.0,20.0,0.0024975871770578917,1.0
2.64,0.0027955374461968163,-44.076985876191785,0.0,15.0,2.0087410893043778e-05,10.0,10.0,0.7502032939431116,0.1,2.288000948304918,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.3401312548083364e-05,-70.0,20.0,0.0025042459607967885,1.0
2.65,0.0028029023110319184,-44.05719765889287,0.0,15.0,2.0167065618692526e-05,10.0,10.0,0.7494680255730818,0.1,2.28664404084657,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.3451557389109195e-05,-70.0,20.0,0.0025109166626443814,1.0
2.66,0.002810279812749894,-44.037427402800056,0.0,15.0,2.0246963470527124e-05,10.0,10.0,0.7487341572666866,0.1,2.285289358537911,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.3501973584867532e-05,-70.0,20.0,0.0025175992869618732,1.0
2.67,0.002817669956883373,-44.017675086997656,0.0,15.0,2.0327104921669115e-05,10.0,10.0,0.7480016855365623,0.1,2.283936896653213,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.3552561338311467e-05,-70.0,20.0,0.0025242938381968825,1.0
2.68,0.002825072748941948,-43.99794069059146,0.0,15.0,2.040749044529555e-05,10.0,10.0,0.7472706069056562,0.1,2.2825866504784957,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.3603320854240929e-05,-70.0,20.0,0.002531000320883445,1.0
2.69,0.002832488194412064,-43.9782241927088,0.0,15.0,2.048812051475002e-05,10.0,10.0,0.7465409179071922,0.1,2.2812386153114987,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.3654252339302674e-05,-70.0,20.0,0.0025377187396420126,1.0
2.7,0.0028399162987572946,-43.95852557249849,0.0,15.0,2.056899560359815e-05,10.0,10.0,0.7458126150846361,0.1,2.2798927864616454,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.3705356001990303e-05,-70.0,20.0,0.002544449099179455,1.0
2.71,0.0028473570674178994,-43.93884480913087,0.0,15.0,2.0650116185516598e-05,10.0,10.0,0.7450856949916621,0.1,2.278549159250013,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.375663205264424e-05,-70.0,20.0,0.002551191404289056,1.0
2.72,0.0028548105058113227,-43.91918188179779,0.0,15.0,2.073148273434855e-05,10.0,10.0,0.7443601541921172,0.1,2.2772077290093007,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.380808070345176e-05,-70.0,20.0,0.0025579456598505195,1.0
2.73,0.002862276619332027,-43.89953676971244,0.0,15.0,2.0813095724048214e-05,10.0,10.0,0.7436359892599829,0.1,2.2758684910837843,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.3859702168368338e-05,-70.0,20.0,0.0025647118708194763,1.0
2.74,0.00286975541337392,-43.879909452050555,0.0,15.0,2.089495562912491e-05,10.0,10.0,0.7429131967771756,0.1,2.274531440825281,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.3911496638974338e-05,-70.0,20.0,0.002571490039007063,1.0
2.75,0.0028772468933078166,-43.860299908010134,0.0,15.0,2.0977062924032452e-05,10.0,10.0,0.74219177333572,0.1,2.273196573597197,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.396346430899565e-05,-70.0,20.0,0.0025782801663506746,1.0
2.76,0.002884751064466229,-43.84070811685175,0.0,15.0,2.1059418083335668e-05,10.0,10.0,0.7414717155391967,0.1,2.271863884777235,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.4015605390887901e-05,-70.0,20.0,0.002585082257126096,1.0
2.77,0.002892267932158854,-43.821134057856646,0.0,15.0,2.1142021581821435e-05,10.0,10.0,0.7407530200011623,0.1,2.2705333697545056,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.4067920098603823e-05,-70.0,20.0,0.0025918963156488775,1.0
2.78,0.002899797501673018,-43.801577710326725,0.0,15.0,2.122487389422112e-05,10.0,10.0,0.7400356833451166,0.1,2.2692050239294947,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.4120408647593248e-05,-70.0,20.0,0.0025987223462743364,1.0
2.79,0.00290733977827351,-43.78203905358454,0.0,15.0,2.1307975495599152e-05,10.0,10.0,0.7393197022044687,0.1,2.2678788427140337,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.4173071254803122e-05,-70.0,20.0,0.002605560353397558,1.0
2.8,0.0029148947672025805,-43.762518066973314,0.0,15.0,2.1391326861130988e-05,10.0,10.0,0.7386050732225056,0.1,2.266554821531267,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.4225908138677492e-05,-70.0,20.0,0.0026124103414533937,1.0
2.81,0.0029224624736799987,-43.74301472985693,0.0,15.0,2.1474928466103105e-05,10.0,10.0,0.7378917930523579,0.1,2.2652329558156206,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.4278919519157512e-05,-70.0,20.0,0.002619272314916463,1.0
2.82,0.002930042902902996,-43.72352902161993,0.0,15.0,2.1558780785968512e-05,10.0,10.0,0.7371798583569673,0.1,2.2639132410127725,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.4332105617681441e-05,-70.0,20.0,0.002626146278301151,1.0
2.83,0.0029376360600464335,-43.70406092166751,0.0,15.0,2.1642884296402265e-05,10.0,10.0,0.7364692658090543,0.1,2.262595672579622,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.438546665718465e-05,-70.0,20.0,0.0026330322361616115,1.0
2.84,0.0029452419502628002,-43.68461040942555,0.0,15.0,2.1727239473079418e-05,10.0,10.0,0.7357600120910859,0.1,2.2612802459842563,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.4439002862099604e-05,-70.0,20.0,0.0026399301930917643,1.0
2.85,0.0029528605786820483,-43.66517746434056,0.0,15.0,2.181184679189707e-05,10.0,10.0,0.7350520938952428,0.1,2.259966956705923,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.4492714458355888e-05,-70.0,20.0,0.0026468401537252965,1.0
2.86,0.002960491950411759,-43.64576206587973,0.0,15.0,2.189670672897437e-05,10.0,10.0,0.7343455079233877,0.1,2.258655800234998,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.4546601673380182e-05,-70.0,20.0,0.002653762122735662,1.0
2.87,0.0029681360705371973,-43.626364193530904,0.0,15.0,2.1981819760430454e-05,10.0,10.0,0.7336402508870322,0.1,2.2573467720729536,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.4600664736096279e-05,-70.0,20.0,0.0026606961048360827,1.0
2.88,0.0029757929441212583,-43.60698382680259,0.0,15.0,2.2067186362606517e-05,10.0,10.0,0.7329363195073063,0.1,2.256039867732332,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.4654903876925073e-05,-70.0,20.0,0.0026676421047795457,1.0
2.89,0.002983462576204521,-43.587620945223954,0.0,15.0,2.2152807012010278e-05,10.0,10.0,0.7322337105149246,0.1,2.2547350827367105,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.470931932778457e-05,-70.0,20.0,0.0026746001273588076,1.0
2.9,0.002991144971805193,-43.56827552834483,0.0,15.0,2.2238682185260483e-05,10.0,10.0,0.7315324206501566,0.1,2.253432412620675,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.4763911322089871e-05,-70.0,20.0,0.00268157017740639,1.0
2.91,0.002998840135919223,-43.548947555735694,0.0,15.0,2.2324812359031387e-05,10.0,10.0,0.7308324466627933,0.1,2.2521318529297876,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.48186800947532e-05,-70.0,20.0,0.0026885522597945824,1.0
2.92,0.003006548073521187,-43.529637006985496,0.0,15.0,2.241119801021929e-05,10.0,10.0,0.7301337853120371,0.1,2.250833399220408,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.4873625881081559e-05,-70.0,20.0,0.0026955463793476185,1.0
2.93,0.0030142687895808318,-43.51034386166042,0.0,15.0,2.2497839616109072e-05,10.0,10.0,0.7294364333649814,0.1,2.249537047056898,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.4928748896242268e-05,-70.0,20.0,0.0027025525392056515,1.0
2.94,0.003022002289037873,-43.49106809936712,0.0,15.0,2.258473765398561e-05,10.0,10.0,0.7287403875988697,0.1,2.248242792015846,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.4984049366778465e-05,-70.0,20.0,0.00270957074333566,1.0
2.95,0.0030297485768037147,-43.471809699748114,0.0,15.0,2.267189260107827e-05,10.0,10.0,0.7280456448008925,0.1,2.2469506296857205,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.503952752829313e-05,-70.0,20.0,0.0027166009963469264,1.0
2.96,0.0030375076577680016,-43.45256864246605,0.0,15.0,2.2759304935004998e-05,10.0,10.0,0.7273522017675902,0.1,2.2456605556657845,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.5095183617628701e-05,-70.0,20.0,0.002723643302867973,1.0
2.97,0.00304527953679834,-43.433344907203704,0.0,15.0,2.2846975133217207e-05,10.0,10.0,0.7266600553048196,0.1,2.2443725655660676,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.5151017872867074e-05,-70.0,20.0,0.0027306976675465625,1.0
2.98,0.0030530642187404644,-43.41413847366402,0.0,15.0,2.2934903673554885e-05,10.0,10.0,0.7259692022277258,0.1,2.2430866550073345,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.52070305333296e-05,-70.0,20.0,0.002737764095049696,1.0
2.99,0.0030608617084182943,-43.39494932157007,0.0,15.0,2.3023091033858023e-05,10.0,10.0,0.7252796393607097,0.1,2.241802819621058,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.5263221839577096e-05,-70.0,20.0,0.002744842590063617,1.0
3.0,0.0030686720106338217,-43.37577743066507,0.0,15.0,2.3111537692133144e-05,10.0,10.0,0.7245913635373986,0.1,2.240521055049389,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.5319592033409832e-05,-70.0,20.0,0.0027519331572938054,1.0
3.01,0.0030764951301673338,-43.35662278071239,0.0,15.0,2.3200244126442282e-05,10.0,10.0,0.7239043716006157,0.1,2.2392413569451266,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.5376141357867543e-05,-70.0,20.0,0.002759035801464983,1.0
3.02,0.0030843310717772465,-43.33748535149555,0.0,15.0,2.3289210815125028e-05,10.0,10.0,0.723218660402349,0.1,2.237963720971691,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.5432870057229416e-05,-70.0,20.0,0.002766150527321112,1.0
3.03,0.0030921798402002154,-43.318365122818186,0.0,15.0,2.337843823646546e-05,10.0,10.0,0.7225342268037219,0.1,2.236688142803093,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.5489778377014096e-05,-70.0,20.0,0.0027732773396253923,1.0
3.04,0.00310004144015108,-43.2992620745041,0.0,15.0,2.3467926869080724e-05,10.0,10.0,0.7218510676749629,0.1,2.2354146181239045,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.5546866563979702e-05,-70.0,20.0,0.0027804162431602658,1.0
3.05,0.003107915876323142,-43.280176186397235,0.0,15.0,2.3557677191476945e-05,10.0,10.0,0.7211691798953758,0.1,2.2341431426292337,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.5604134866123787e-05,-70.0,20.0,0.0027875672427274123,1.0
3.06,0.003115803153387775,-43.26110743836167,0.0,15.0,2.364768968249331e-05,10.0,10.0,0.7204885603533099,0.1,2.232873712024692,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.566158353268339e-05,-70.0,20.0,0.0027947303431477533,1.0
3.07,0.0031237032759948713,-43.24205581028163,0.0,15.0,2.3737964820969015e-05,10.0,10.0,0.7198092059461297,0.1,2.2316063220263667,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.5719212814134987e-05,-70.0,20.0,0.0028019055492614475,1.0
3.08,0.003131616248772562,-43.22302128206149,0.0,15.0,2.382850308585427e-05,10.0,10.0,0.7191311135801868,0.1,2.230340968360794,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.577702296219453e-05,-70.0,20.0,0.0028090928659278962,1.0
3.09,0.003139542076327384,-43.20400383362577,0.0,15.0,2.391930495626582e-05,10.0,10.0,0.7184542801707887,0.1,2.2290776467649325,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.5835014229817408e-05,-70.0,20.0,0.002816292298025739,1.0
3.1,0.003147480763244337,-43.18500344491912,0.0,15.0,2.4010370911486945e-05,10.0,10.0,0.7177787026421697,0.1,2.227816352986128,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.5893186871198496e-05,-70.0,20.0,0.0028235038504528555,1.0
3.11,0.0031554323140891016,-43.16602009590058,0.0,15.0,2.4101701430800926e-05,10.0,10.0,0.7171043779272581,0.1,2.22655708278171,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.5951541138919885e-05,-70.0,20.0,0.0028307275279518805,1.0
3.12,0.003163396733421031,-43.14705376651355,0.0,15.0,2.419329699387962e-05,10.0,10.0,0.7164313029665823,0.1,2.225299831916973,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.60100772691339e-05,-70.0,20.0,0.0028379633342037703,1.0
3.13,0.0031713740257670042,-43.12810443674796,0.0,15.0,2.4285158080394886e-05,10.0,10.0,0.7157594747104509,0.1,2.2240445961692727,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.6068795512251277e-05,-70.0,20.0,0.0028452112737051578,1.0
3.14,0.0031793641956296415,-43.109172086620184,0.0,15.0,2.4377285170129603e-05,10.0,10.0,0.7150888901182088,0.1,2.222791371326666,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.6127696123050828e-05,-70.0,20.0,0.0028524713511633095,1.0
3.15,0.0031873672474905246,-43.09025669616632,0.0,15.0,2.446967874275563e-05,10.0,10.0,0.7144195461579691,0.1,2.2215401531874335,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.618677935734022e-05,-70.0,20.0,0.002859743571291847,1.0
3.16,0.003195383185809808,-43.071358245442184,0.0,15.0,2.456233927838891e-05,10.0,10.0,0.7137514398065837,0.1,2.220290937560055,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.6246045471955967e-05,-70.0,20.0,0.0028670279388107477,1.0
3.17,0.003203412015026552,-43.05247671452332,0.0,15.0,2.4655267257034374e-05,10.0,10.0,0.713084568049617,0.1,2.21904372026318,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.6305494724763428e-05,-70.0,20.0,0.0028743244584463457,1.0
3.18,0.0032114537395586673,-43.03361208350497,0.0,15.0,2.4748463158807965e-05,10.0,10.0,0.7124189278813131,0.1,2.2177984971255986,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.6365127374656815e-05,-70.0,20.0,0.0028816331349313298,1.0
3.19,0.0032195083638028588,-43.01476433250212,0.0,15.0,2.4841927464103186e-05,10.0,10.0,0.7117545163045731,0.1,2.2165552639862187,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.642494368155919e-05,-70.0,20.0,0.0028889539730047437,1.0
3.2,0.003227575892134682,-42.99593344164944,0.0,15.0,2.4935660653202518e-05,10.0,10.0,0.711091330330922,0.1,2.2153140166940357,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.648494390642246e-05,-70.0,20.0,0.0028962869774119895,1.0
3.21,0.0032356563289087092,-42.97711939110135,0.0,15.0,2.5029663206665997e-05,10.0,10.0,0.7104293669804825,0.1,2.2140747511081034,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.6545128311227374e-05,-70.0,20.0,0.0029036321529048222,1.0
3.22,0.0032437496784583075,-42.958322161031965,0.0,15.0,2.512393560510917e-05,10.0,10.0,0.7097686232819478,0.1,2.2128374630975123,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.6605497158983555e-05,-70.0,20.0,0.0029109895042413545,1.0
3.23,0.003251855945096027,-42.939541731635124,0.0,15.0,2.5218478329203098e-05,10.0,10.0,0.709109096272552,0.1,2.211602148541356,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.6666050713729446e-05,-70.0,20.0,0.0029183590361860534,1.0
3.24,0.003259975133113213,-42.9207780831244,0.0,15.0,2.531329185978537e-05,10.0,10.0,0.7084507829980442,0.1,2.210368803328712,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.6726789240532356e-05,-70.0,20.0,0.002925740753509743,1.0
3.25,0.0032681072467802275,-42.90203119573305,0.0,15.0,2.540837667774909e-05,10.0,10.0,0.7077936805126579,0.1,2.209137423358608,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.6787713005488432e-05,-70.0,20.0,0.0029331346609896007,1.0
3.26,0.003276252290346726,-42.883301049714085,0.0,15.0,2.5503733264098383e-05,10.0,10.0,0.7071377858790869,0.1,2.207908004539997,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.6848822275722683e-05,-70.0,20.0,0.002940540763409163,1.0
3.27,0.00328441026804116,-42.8645876253402,0.0,15.0,2.559936210000391e-05,10.0,10.0,0.7064830961684544,0.1,2.206680542791733,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.6910117319388954e-05,-70.0,20.0,0.002947959065558319,1.0
3.28,0.0032925811840712194,-42.84589090290383,0.0,15.0,2.5695263666636325e-05,10.0,10.0,0.7058296084602891,0.1,2.2054550340425414,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.697159840566995e-05,-70.0,20.0,0.002955389572233316,1.0
3.29,0.0033007650426237767,-42.82721086271713,0.0,15.0,2.5791438445277315e-05,10.0,10.0,0.705177319842494,0.1,2.2042314742309967,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.7033265804777214e-05,-70.0,20.0,0.0029628322882367555,1.0
3.3,0.0033089618478698846,-42.80854748510041,0.0,15.0,2.5887886917486114e-05,10.0,10.0,0.7045262274109203,0.1,2.203009859304734,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.709511978309755e-05,-70.0,20.0,0.0029702872180625184,1.0
3.31,0.0033171716039721577,-42.789900750365646,0.0,15.0,2.598460956487747e-05,10.0,10.0,0.7038763282687639,0.1,2.2017901852193513,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.7157160596247772e-05,-70.0,20.0,0.002977754365444908,1.0
3.32,0.0033253943150599596,-42.77127063887353,0.0,15.0,2.6081606869177154e-05,10.0,10.0,0.703227619528531,0.1,2.200572447942116,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.721938851306373e-05,-70.0,20.0,0.0029852337349159214,1.0
3.33,0.0033336299852408935,-42.75265713100648,0.0,15.0,2.6178879312110936e-05,10.0,10.0,0.7025800983110662,0.1,2.1993566434501686,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.7281803804260615e-05,-70.0,20.0,0.0029927253310691234,1.0
3.34,0.0033418786186021343,-42.73406020716624,0.0,15.0,2.62764273754601e-05,10.0,10.0,0.7019337617454435,0.1,2.1981427677303405,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.7344406741410272e-05,-70.0,20.0,0.0030002291584932546,1.0
3.35,0.0033501402192103735,-42.71547984777384,0.0,15.0,2.6374251541227967e-05,10.0,10.0,0.7012886069689378,0.1,2.196930816779127,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.7407197596941194e-05,-70.0,20.0,0.0030077452217722343,1.0
3.36,0.0033584147911119855,-42.69691603326964,0.0,15.0,2.6472352291417867e-05,10.0,10.0,0.7006446311269987,0.1,2.195720786602661,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.7470176644138506e-05,-70.0,20.0,0.0030152735254851564,1.0
3.37,0.0033667023383326944,-42.67836874411329,0.0,15.0,2.6570730108088636e-05,10.0,10.0,0.7000018313732249,0.1,2.1945126732166864,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.753334415714399e-05,-70.0,20.0,0.003022814074206294,1.0
3.38,0.0033750028648781294,-42.65983796078377,0.0,15.0,2.6669385473521157e-05,10.0,10.0,0.6993602048693368,0.1,2.193306472646536,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.7596700410956063e-05,-70.0,20.0,0.0030303668725050947,1.0
3.39,0.0033833163747333805,-42.64132366377934,0.0,15.0,2.676831886999631e-05,10.0,10.0,0.6987197487851503,0.1,2.192102180927101,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.76602456814298e-05,-70.0,20.0,0.003037931924946186,1.0
3.4,0.003391642871863332,-42.62282583361759,0.0,15.0,2.686753077985049e-05,10.0,10.0,0.6980804602985513,0.1,2.1908997941028105,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.7723980245276906e-05,-70.0,20.0,0.003045509236089369,1.0
3.41,0.00339998236021255,-42.60434445083541,0.0,15.0,2.6967021685586623e-05,10.0,10.0,0.69744233659547,0.1,2.1896993082276013,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.7787904380065747e-05,-70.0,20.0,0.003053098810489625,1.0
3.42,0.003408334843705396,-42.585879495989,0.0,15.0,2.7066792069763146e-05,10.0,10.0,0.6968053748698524,0.1,2.1885007193648947,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.7852018364221322e-05,-70.0,20.0,0.003060700652697109,1.0
3.43,0.003416700326246025,-42.56743094965386,0.0,15.0,2.7166842414994008e-05,10.0,10.0,0.6961695723236386,0.1,2.187304023587572,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.7916322477025276e-05,-70.0,20.0,0.0030683147672571558,1.0
3.44,0.0034250788117183295,-42.548998792424804,0.0,15.0,2.726717320405969e-05,10.0,10.0,0.6955349261667328,0.1,2.1861092169779486,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.7980816998615903e-05,-70.0,20.0,0.003075941158710275,1.0
3.45,0.003433470303986108,-42.53058300491596,0.0,15.0,2.736778491974068e-05,10.0,10.0,0.6949014336169803,0.1,2.1849162956277484,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.8045502209988142e-05,-70.0,20.0,0.0030835798315921544,1.0
3.46,0.0034418748068931193,-42.512183567760765,0.0,15.0,2.7468678044928474e-05,10.0,10.0,0.6942690919001412,0.1,2.183725255638079,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.8110378392993572e-05,-70.0,20.0,0.0030912307904336577,1.0
3.47,0.0034502923242629713,-42.49380046161194,0.0,15.0,2.7569853062570093e-05,10.0,10.0,0.6936378982498641,0.1,2.182536093119406,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.8175445830340427e-05,-70.0,20.0,0.003098894039760827,1.0
3.48,0.003458722859899177,-42.475433667141544,0.0,15.0,2.7671310455779086e-05,10.0,10.0,0.6930078499076621,0.1,2.181348804191531,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.8240704805593572e-05,-70.0,20.0,0.0031065695840948797,1.0
3.49,0.003467166417593648,-42.457083165022866,0.0,15.0,2.777305070772451e-05,10.0,10.0,0.6923789441222677,0.1,2.1801633849823956,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.8306155595491295e-05,-70.0,20.0,0.003114257427697336,1.0
3.5,0.003475623001124528,-42.43874893593508,0.0,15.0,2.7875074301852987e-05,10.0,10.0,0.69175117814977,0.1,2.1789798316283644,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.8371798471916875e-05,-70.0,20.0,0.003121957574635423,1.0
3.51,0.0034840926142388207,-42.42043096060127,0.0,15.0,2.7977381721500105e-05,10.0,10.0,0.6911245492548906,0.1,2.177798140276652,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.8437633718072362e-05,-70.0,20.0,0.0031296700293186016,1.0
3.52,0.0034925752606635996,-42.40212921976381,0.0,15.0,2.807997345000146e-05,10.0,10.0,0.6904990547101144,0.1,2.176618307083711,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.8503661618015286e-05,-70.0,20.0,0.0031373947961514715,1.0
3.53,0.0035010709441062327,-42.3838436941841,0.0,15.0,2.818284997085918e-05,10.0,10.0,0.6898746917956569,0.1,2.1754403282151835,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.8569882456536336e-05,-70.0,20.0,0.0031451318795297123,1.0
3.54,0.003509579668254381,-42.365574364642555,0.0,15.0,2.8286011767686414e-05,10.0,10.0,0.689251457799436,0.1,2.174264199845883,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.863629651915937e-05,-70.0,20.0,0.0031528812838400844,1.0
3.55,0.003518101436776111,-42.34732121193862,0.0,15.0,2.838945932409631e-05,10.0,10.0,0.6886293500170515,0.1,2.1730899181597656,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.870290409214139e-05,-70.0,20.0,0.0031606430134604284,1.0
3.56,0.0035266362533198925,-42.32908421689074,0.0,15.0,2.8493193123813043e-05,10.0,10.0,0.688008365751756,0.1,2.17191747934991,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.8769705462472577e-05,-70.0,20.0,0.0031684170727596674,1.0
3.57,0.0035351841215144897,-42.31086336033639,0.0,15.0,2.8597213650560782e-05,10.0,10.0,0.6873885023144339,0.1,2.1707468796184872,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.883670091787626e-05,-70.0,20.0,0.003176203466097802,1.0
3.58,0.003543745044969293,-42.29265862313205,0.0,15.0,2.8701521388285745e-05,10.0,10.0,0.6867697570235742,0.1,2.1695781151767424,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.890389074680894e-05,-70.0,20.0,0.003184002197825917,1.0
3.59,0.003552319027273987,-42.274469986153235,0.0,15.0,2.8806116820823124e-05,10.0,10.0,0.6861521272052492,0.1,2.168411182244968,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.897127523846026e-05,-70.0,20.0,0.0031918132722861745,1.0
3.6,0.0035609060719989927,-42.25629743029446,0.0,15.0,2.891100043223016e-05,10.0,10.0,0.6855356101930871,0.1,2.16724607705248,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.9038854682753044e-05,-70.0,20.0,0.0031996366938118193,1.0
3.61,0.0035695061826950814,-42.23814093646928,0.0,15.0,2.901617270650858e-05,10.0,10.0,0.6849202033282501,0.1,2.1660827958375934,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.910662937034327e-05,-70.0,20.0,0.003207472466727175,1.0
3.62,0.0035781193628938723,-42.220000485610235,0.0,15.0,2.9121634127937668e-05,10.0,10.0,0.6843059039594087,0.1,2.164921334847602,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.9174599592620067e-05,-70.0,20.0,0.0032153205953476486,1.0
3.63,0.003586745616107334,-42.201876058668915,0.0,15.0,2.922738518057466e-05,10.0,10.0,0.6836927094427193,0.1,2.163761690338749,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.924276564170574e-05,-70.0,20.0,0.0032231810839797245,1.0
3.64,0.003595384945828284,-42.18376763661591,0.0,15.0,2.9333426348754355e-05,10.0,10.0,0.6830806171417982,0.1,2.1626038585762077,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.9311127810455743e-05,-70.0,20.0,0.0032310539369209703,1.0
