APC_1_task1,Cdk1CycB_2_task1,CycB_3_task1,_1_task1
0.0,20.0,59.9999999999999,0.0
0.006068584219302492,15.141515509536914,60.23928143784247,6.0
0.0062308909774372425,15.202939382635476,60.47713148552266,12.0
0.006356829399455571,15.264125334384437,60.713558705667865,18.0
0.006482517396487884,15.325031980653991,60.94857160968355,24.0
0.0066094724994995545,15.385663409583842,61.18217865805962,30.0
0.006737760670960629,15.446023734337897,61.41438826067506,36.0
0.006867386732440555,15.50611709564151,61.64520877710059,42.0
0.006998352736476988,15.565947662282131,61.87464851689991,48.0
0.007130661375173427,15.625519632294386,62.10271573992896,54.0
0.007264315600097228,15.684837234391342,62.32941865661807,60.0
0.007399318483358891,15.7439047293988,62.55476542783723,66.0
0.007535673514777736,15.802726411800323,62.77876416662376,72.0
0.007673384394928141,15.861306611351608,63.001422937505914,78.0
0.007812455274836261,15.919649694014058,63.22274975520788,84.0
0.007952890523909623,15.977760064737403,63.442752588381374,90.0
0.008094695065064723,16.03564216822172,63.661439355842724,96.0
0.00823787403455905,16.093300491941854,63.878817930688264,102.0
0.00838243312016304,16.150739566942452,64.09489613819967,108.0
0.00852837837325509,16.207963971958158,64.30968175823418,114.0
0.008675716325443068,16.264978333796815,64.52318252349151,120.0
0.008824453996778722,16.321787330099596,64.73540611762316,126.0
0.00897459888789811,16.37839569386455,64.94636018499916,132.0
0.009126159083907818,16.434808212483937,65.15605231195397,138.0
0.009279143147972162,16.491029732913386,65.36449004886398,144.0
0.009433560236647353,16.54706516556134,65.57168090267889,150.0
0.009589420172839688,16.602919489709723,65.77763233348607,156.0
0.00974673340124541,16.658597751269863,65.98235175574185,162.0
0.009905511016568778,16.71410506877356,66.18584653926573,168.0
0.010065764819919998,16.76944663861481,66.38812400979326,174.0
0.010227507354871683,16.824627738519098,66.58919144929058,180.0
0.010390751937483745,16.879653731795397,66.78905609619632,186.0
0.010555512693862701,16.93453007232868,66.98772514566012,192.0
0.010721804601433592,16.98926230967234,67.18520574979128,198.0
0.010889643531114985,17.04385609438285,67.3815050179136,204.0
0.011059046291885853,17.098317183798276,67.57663001682162,210.0
0.011230030678434,17.15265144822366,67.77058777103565,216.0
0.011402615521610555,17.206864877506902,67.96338526305495,222.0
0.011576820741918329,17.260963588068147,68.15502943360922,228.0
0.011752667406500881,17.314953830432145,68.34552718190855,234.0
0.011930177789892422,17.36884199729237,68.5348853658917,240.0
0.012109375438780585,17.42263463214936,68.723110802473,246.0
0.012290285241169775,17.476338438578466,68.91021026778778,252.0
0.0124729336196941,17.52996030126995,69.09619049743624,258.0
