Vthresh,a,b,c,d,i,u,v,Time
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120071652224883,-62.036204495702904,0.3
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120076436097467,-62.037417463623534,0.31
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12008137334553,-62.03863082744345,0.32
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120086463969066,-62.03984458716265,0.33
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120091707968083,-62.04105874278113,0.34
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120097105342573,-62.0422732942989,0.35000000000000003
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12010265609254,-62.043488241715956,0.36
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120108360217984,-62.044703585032295,0.37
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120114217718903,-62.04591932424792,0.38
30.0,0.05,0.26,-60.0,0.0,0.0,-16.1201202285953,-62.04713545936283,0.39
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120126392847173,-62.04835199037703,0.4
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120132710474522,-62.04956891729051,0.41000000000000003
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120139181477345,-62.05078624010327,0.42
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12014580585565,-62.05200395881532,0.43
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120152583609425,-62.05322207342665,0.44
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12015951473868,-62.05444058393727,0.45
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12016659924341,-62.055659490347175,0.46
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12017383712362,-62.05687879265636,0.47000000000000003
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120181228379302,-62.058098490864836,0.48
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12018877301046,-62.059318584972594,0.49
30.0,0.05,0.26,-60.0,0.0,0.0,-16.1201964710171,-62.06053907497964,0.5
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12020432239921,-62.061759960885965,0.51
30.0,0.05,0.26,-60.0,0.0,0.0,-16.1202123271568,-62.06298124269158,0.52
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120220492725572,-62.06420215911663,0.53
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12022881248005,-62.06542338848837,0.54
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120237286164702,-62.06664495696846,0.55
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12024591377953,-62.0678668645569,0.56
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120254695324533,-62.069089111253696,0.5700000000000001
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12026363079971,-62.07031169705884,0.58
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120272720205058,-62.07153462197233,0.59
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120281963540585,-62.072757885994186,0.6
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120291360806284,-62.073981489124385,0.61
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12030091200216,-62.075205431362946,0.62
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12031061712821,-62.076429712709846,0.63
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120320476184435,-62.07765433316511,0.64
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120330489170836,-62.07887929272872,0.65
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120340656087407,-62.08010459140068,0.66
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12035097693416,-62.081330229181,0.67
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12036145171108,-62.08255620606966,0.68
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12037208041818,-62.083782522066684,0.6900000000000001
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120382863055454,-62.085009177172054,0.7000000000000001
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120393799622903,-62.08623617138578,0.71
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120404890120525,-62.087463504707856,0.72
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12041613454832,-62.08869117713829,0.73
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120427532906294,-62.089919188677065,0.74
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12043908519444,-62.0911475393242,0.75
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12045079141276,-62.09237622907968,0.76
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120462651561258,-62.09360525794352,0.77
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12047466563993,-62.09483462591571,0.78
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120486832416887,-62.096064184622534,0.79
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120499146590415,-62.09729329550345,0.8
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12051161414202,-62.098522678996275,0.81
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12052423507171,-62.099752335101016,0.8200000000000001
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12053700937948,-62.10098226381767,0.8300000000000001
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120549937065327,-62.10221246514624,0.84
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120563018129257,-62.103442939086726,0.85
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12057625257127,-62.10467368563913,0.86
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120589640391362,-62.10590470480344,0.87
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120603181589537,-62.10713599657968,0.88
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12061687616579,-62.10836756096782,0.89
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120630724120126,-62.109599397967884,0.9
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120644725452543,-62.11083150757986,0.91
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120658880163038,-62.11206388980375,0.92
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12067318825162,-62.11329654463956,0.93
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120687649718278,-62.11452947208728,0.9400000000000001
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12070226456302,-62.115762672146914,0.9500000000000001
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120717032785837,-62.116996144818465,0.96
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12073195438674,-62.11822989010193,0.97
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120747029365724,-62.119463907997314,0.98
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120762257722788,-62.120698198504606,0.99
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120777639457934,-62.12193276162382,1.0
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12079317457116,-62.12316759735494,1.01
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120808863062464,-62.12440270569799,1.02
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120824704931852,-62.12563808665294,1.03
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120840700179322,-62.126873740219814,1.04
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12085684880487,-62.1281096663986,1.05
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120873145477546,-62.12934551760899,1.06
30.0,0.05,0.26,-60.0,0.0,0.0,-16.1208895855369,-62.13058098998859,1.07
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120906177900252,-62.13181666494915,1.08
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120922922567594,-62.13305254249068,1.09
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12093981953893,-62.13428862261317,1.1
30.0,0.05,0.26,-60.0,0.0,0.0,-16.120956868814257,-62.13552490531663,1.11
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12097407039358,-62.13676139060106,1.12
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12099142427689,-62.137998078466445,1.1300000000000001
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121008930464196,-62.1392349689128,1.1400000000000001
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121026588955495,-62.14047206194012,1.1500000000000001
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121044399750787,-62.14170935754841,1.16
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12106236285007,-62.14294685573766,1.17
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121080478253344,-62.14418455650788,1.18
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121098745960612,-62.14542245985906,1.19
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121117165971874,-62.14666056579121,1.2
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121135738287126,-62.147898874304325,1.21
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121154462906375,-62.149137385398404,1.22
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121173339829614,-62.15037609907345,1.23
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121192369056843,-62.15161501532946,1.24
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121211550588068,-62.15285413416643,1.25
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121230884423284,-62.15409345558437,1.26
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121250370562493,-62.155332979583285,1.27
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121270009005695,-62.15657270616315,1.28
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121289799752887,-62.15781263532399,1.29
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121309742804076,-62.159052767065795,1.3
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121329838159255,-62.16029310138857,1.31
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121350085818428,-62.1615336382923,1.32
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121370469949984,-62.16277364113257,1.33
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121390992473874,-62.164013199244565,1.34
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121411665064414,-62.16525285583413,1.35
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121432487703117,-62.16649261004097,1.36
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121453460371498,-62.16773246100478,1.37
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12147458305106,-62.16897240786526,1.3800000000000001
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12149585572332,-62.17021244976211,1.3900000000000001
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121517278369787,-62.17145258583504,1.4000000000000001
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12153885097197,-62.17269281522374,1.41
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12156057351138,-62.17393313706792,1.42
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121582445969533,-62.17517355050727,1.43
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121604468327934,-62.176414054681494,1.44
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121626640568095,-62.17765464873029,1.45
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12164896267153,-62.17889533179337,1.46
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121671434619746,-62.18013610301042,1.47
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121694056394258,-62.18137696152115,1.48
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12171682797657,-62.18261790646526,1.49
30.0,0.05,0.26,-60.0,0.0,0.0,-16.1217397493482,-62.183858936982446,1.5
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121762820490655,-62.18510005221241,1.51
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121786041385448,-62.186341251294856,1.52
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121809412014088,-62.18758253336948,1.53
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12183293235809,-62.188823897575986,1.54
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121856602398957,-62.190065343054066,1.55
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121880422118206,-62.191306868943435,1.56
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121904391497345,-62.192548474383784,1.57
30.0,0.05,0.26,-60.0,0.0,0.0,-16.121928510517886,-62.19379015851481,1.58
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12195277916134,-62.195031920476225,1.59
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12197719740922,-62.19627375940772,1.6
30.0,0.05,0.26,-60.0,0.0,0.0,-16.122001765243034,-62.197515674449,1.61
30.0,0.05,0.26,-60.0,0.0,0.0,-16.122026482644294,-62.198757664739766,1.62
30.0,0.05,0.26,-60.0,0.0,0.0,-16.122051349594507,-62.19999972941971,1.6300000000000001
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12207636607519,-62.201241867628546,1.6400000000000001
30.0,0.05,0.26,-60.0,0.0,0.0,-16.122101532067852,-62.20248407850597,1.6500000000000001
30.0,0.05,0.26,-60.0,0.0,0.0,-16.122126847554,-62.20372636119167,1.6600000000000001
30.0,0.05,0.26,-60.0,0.0,0.0,-16.122152312515148,-62.20496871482536,1.67
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12217792693281,-62.20621113854674,1.68
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12220369078849,-62.20745363149551,1.69
30.0,0.05,0.26,-60.0,0.0,0.0,-16.122229604063705,-62.20869619281137,1.7
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12225566673996,-62.20993882163401,1.71
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12228187879877,-62.21118151710315,1.72
30.0,0.05,0.26,-60.0,0.0,0.0,-16.122308240221646,-62.21242427835847,1.73
30.0,0.05,0.26,-60.0,0.0,0.0,-16.1223347509901,-62.21366710453969,1.74
30.0,0.05,0.26,-60.0,0.0,0.0,-16.122361411085638,-62.21490999478649,1.75
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12238822048977,-62.21615294823859,1.76
30.0,0.05,0.26,-60.0,0.0,0.0,-16.122415179184017,-62.217395964035674,1.77
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12244228714988,-62.21863904131746,1.78
30.0,0.05,0.26,-60.0,0.0,0.0,-16.122469544368872,-62.21988217922363,1.79
30.0,0.05,0.26,-60.0,0.0,0.0,-16.122496950822505,-62.221125376893895,1.8
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12252450649229,-62.22236863346796,1.81
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12255221135974,-62.22361194808551,1.82
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12258006540636,-62.22485531988626,1.83
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12260806861367,-62.22609874800991,1.84
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12263622096317,-62.22734223159615,1.85
30.0,0.05,0.26,-60.0,0.0,0.0,-16.122664522436377,-62.22858576978469,1.86
30.0,0.05,0.26,-60.0,0.0,0.0,-16.1226929730148,-62.22982936171522,1.87
30.0,0.05,0.26,-60.0,0.0,0.0,-16.122721572679954,-62.23107300652745,1.8800000000000001
30.0,0.05,0.26,-60.0,0.0,0.0,-16.122750321413342,-62.232316703361086,1.8900000000000001
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12277921919648,-62.233560451355814,1.9000000000000001
30.0,0.05,0.26,-60.0,0.0,0.0,-16.122808246193443,-62.234803579126925,1.9100000000000001
30.0,0.05,0.26,-60.0,0.0,0.0,-16.122837399603334,-62.236045991671375,1.92
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12286669987027,-62.237288380482404,1.93
30.0,0.05,0.26,-60.0,0.0,0.0,-16.122896146939873,-62.23853074348569,1.94
30.0,0.05,0.26,-60.0,0.0,0.0,-16.122925740757783,-62.239773078606916,1.95
30.0,0.05,0.26,-60.0,0.0,0.0,-16.122955481269628,-62.24101538377176,1.96
30.0,0.05,0.26,-60.0,0.0,0.0,-16.122985368421038,-62.2422576569059,1.97
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12301540215764,-62.243499895935,1.98
30.0,0.05,0.26,-60.0,0.0,0.0,-16.123045582425068,-62.24474209878477,1.99
30.0,0.05,0.26,-60.0,0.0,0.0,-16.123075909168954,-62.245984263380855,2.0
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12310638233492,-62.24722638764896,2.0100000000000002
30.0,0.05,0.26,-60.0,0.0,0.0,-16.123137001868603,-62.24846846951474,2.02
30.0,0.05,0.26,-60.0,0.0,0.0,-16.123167767715636,-62.24971050690389,2.0300000000000002
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12319867982164,-62.250952497742084,2.04
30.0,0.05,0.26,-60.0,0.0,0.0,-16.123229738132252,-62.252194439955,2.05
30.0,0.05,0.26,-60.0,0.0,0.0,-16.123260942593102,-62.253436331468315,2.06
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12329229314982,-62.25467817020771,2.07
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12332378974803,-62.25591995409886,2.08
30.0,0.05,0.26,-60.0,0.0,0.0,-16.123355432333373,-62.257161681067444,2.09
30.0,0.05,0.26,-60.0,0.0,0.0,-16.123387220851473,-62.25840334903914,2.1
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12341915524796,-62.259644955939635,2.11
30.0,0.05,0.26,-60.0,0.0,0.0,-16.123451235468465,-62.26088649969459,2.12
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12348346145862,-62.26212797822971,2.13
30.0,0.05,0.26,-60.0,0.0,0.0,-16.123515833164053,-62.26336938947065,2.14
30.0,0.05,0.26,-60.0,0.0,0.0,-16.123548350530392,-62.26461073134308,2.15
30.0,0.05,0.26,-60.0,0.0,0.0,-16.123581013503276,-62.265852001772714,2.16
30.0,0.05,0.26,-60.0,0.0,0.0,-16.123613822028325,-62.2670931986852,2.17
30.0,0.05,0.26,-60.0,0.0,0.0,-16.123646776051178,-62.26833432000623,2.18
30.0,0.05,0.26,-60.0,0.0,0.0,-16.123679875517457,-62.26957536366148,2.19
30.0,0.05,0.26,-60.0,0.0,0.0,-16.1237131203728,-62.270816327576625,2.2
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12374651056283,-62.27205720967735,2.21
30.0,0.05,0.26,-60.0,0.0,0.0,-16.123780046033183,-62.27329800788932,2.22
30.0,0.05,0.26,-60.0,0.0,0.0,-16.123813726729487,-62.27453872013823,2.23
30.0,0.05,0.26,-60.0,0.0,0.0,-16.123847552597375,-62.27577934434976,2.24
30.0,0.05,0.26,-60.0,0.0,0.0,-16.123881523582472,-62.277019878449565,2.25
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12391563963041,-62.278260320363344,2.2600000000000002
30.0,0.05,0.26,-60.0,0.0,0.0,-16.123949900686824,-62.279500668016766,2.27
30.0,0.05,0.26,-60.0,0.0,0.0,-16.123984306697338,-62.280740919335514,2.2800000000000002
30.0,0.05,0.26,-60.0,0.0,0.0,-16.124018857607584,-62.281981072245266,2.29
30.0,0.05,0.26,-60.0,0.0,0.0,-16.124053553363197,-62.2832211246717,2.3000000000000003
30.0,0.05,0.26,-60.0,0.0,0.0,-16.1240883939098,-62.28446107454049,2.31
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12412337919303,-62.28570091977732,2.32
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12415850915851,-62.28694065830786,2.33
30.0,0.05,0.26,-60.0,0.0,0.0,-16.124193783751878,-62.2881802880578,2.34
30.0,0.05,0.26,-60.0,0.0,0.0,-16.124229202918755,-62.28941980695282,2.35
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12426476660478,-62.290659212918584,2.36
30.0,0.05,0.26,-60.0,0.0,0.0,-16.124300474755582,-62.29189850388078,2.37
30.0,0.05,0.26,-60.0,0.0,0.0,-16.124336327316787,-62.29313767776509,2.38
30.0,0.05,0.26,-60.0,0.0,0.0,-16.124372324234027,-62.29437673249718,2.39
30.0,0.05,0.26,-60.0,0.0,0.0,-16.124408465452934,-62.29561566600274,2.4
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12444475091914,-62.296854476207436,2.41
30.0,0.05,0.26,-60.0,0.0,0.0,-16.124481180578268,-62.29809316103696,2.42
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12451775437595,-62.29933171841698,2.43
30.0,0.05,0.26,-60.0,0.0,0.0,-16.124554472257824,-62.30057014627319,2.44
30.0,0.05,0.26,-60.0,0.0,0.0,-16.124591334169516,-62.30180844253125,2.45
30.0,0.05,0.26,-60.0,0.0,0.0,-16.124628340056653,-62.30304660511684,2.46
30.0,0.05,0.26,-60.0,0.0,0.0,-16.124665489864867,-62.304284631955646,2.47
30.0,0.05,0.26,-60.0,0.0,0.0,-16.124702783539792,-62.30552252097335,2.48
30.0,0.05,0.26,-60.0,0.0,0.0,-16.124740208185546,-62.30676001663849,2.49
30.0,0.05,0.26,-60.0,0.0,0.0,-16.124777756562956,-62.30799697506775,2.5
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12481544698347,-62.30923375667909,2.5100000000000002
30.0,0.05,0.26,-60.0,0.0,0.0,-16.124853279364793,-62.310470358847226,2.52
30.0,0.05,0.26,-60.0,0.0,0.0,-16.124891253624646,-62.311706778946885,2.5300000000000002
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12492936968075,-62.312943014352776,2.54
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12496762745081,-62.31417906243963,2.5500000000000003
30.0,0.05,0.26,-60.0,0.0,0.0,-16.125006026852553,-62.31541492058216,2.56
30.0,0.05,0.26,-60.0,0.0,0.0,-16.125044567803684,-62.31665058615508,2.57
30.0,0.05,0.26,-60.0,0.0,0.0,-16.125083250221927,-62.31788605653312,2.58
30.0,0.05,0.26,-60.0,0.0,0.0,-16.125122074024993,-62.31912132909099,2.59
30.0,0.05,0.26,-60.0,0.0,0.0,-16.125161039130603,-62.32035640120342,2.6
30.0,0.05,0.26,-60.0,0.0,0.0,-16.125200145456468,-62.32159127024512,2.61
30.0,0.05,0.26,-60.0,0.0,0.0,-16.125239392920303,-62.32282593359082,2.62
30.0,0.05,0.26,-60.0,0.0,0.0,-16.125278781439825,-62.32406038861523,2.63
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12531831093275,-62.32529463269307,2.64
30.0,0.05,0.26,-60.0,0.0,0.0,-16.125357981316796,-62.32652866319906,2.65
30.0,0.05,0.26,-60.0,0.0,0.0,-16.125397792509673,-62.327762477507925,2.66
30.0,0.05,0.26,-60.0,0.0,0.0,-16.125437744429107,-62.32899607299438,2.67
30.0,0.05,0.26,-60.0,0.0,0.0,-16.1254778369928,-62.33022944703315,2.68
30.0,0.05,0.26,-60.0,0.0,0.0,-16.125518070118478,-62.33146259699894,2.69
30.0,0.05,0.26,-60.0,0.0,0.0,-16.125558443723854,-62.33269552026648,2.7
30.0,0.05,0.26,-60.0,0.0,0.0,-16.125598957726645,-62.33392821421049,2.71
30.0,0.05,0.26,-60.0,0.0,0.0,-16.125639612044562,-62.33516067620569,2.72
30.0,0.05,0.26,-60.0,0.0,0.0,-16.125680406595322,-62.336392903626795,2.73
30.0,0.05,0.26,-60.0,0.0,0.0,-16.125721341296646,-62.33762489384853,2.74
30.0,0.05,0.26,-60.0,0.0,0.0,-16.125762416066244,-62.3388566442456,2.75
30.0,0.05,0.26,-60.0,0.0,0.0,-16.125803630821835,-62.34008815219275,2.7600000000000002
30.0,0.05,0.26,-60.0,0.0,0.0,-16.125844985481134,-62.341319415064675,2.77
30.0,0.05,0.26,-60.0,0.0,0.0,-16.125886479961856,-62.34255043023611,2.7800000000000002
30.0,0.05,0.26,-60.0,0.0,0.0,-16.125928114181715,-62.34378119508177,2.79
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12596988805843,-62.345011706976365,2.8000000000000003
30.0,0.05,0.26,-60.0,0.0,0.0,-16.126011801509716,-62.346241963294624,2.81
30.0,0.05,0.26,-60.0,0.0,0.0,-16.126053854453286,-62.34747196141127,2.82
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12609604680686,-62.348701698701014,2.83
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12613837848815,-62.34993117253858,2.84
30.0,0.05,0.26,-60.0,0.0,0.0,-16.126180849414876,-62.35116038029869,2.85
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12622345950475,-62.35238931935606,2.86
30.0,0.05,0.26,-60.0,0.0,0.0,-16.126266208675485,-62.3536179870854,2.87
30.0,0.05,0.26,-60.0,0.0,0.0,-16.126309096844803,-62.354846380861446,2.88
30.0,0.05,0.26,-60.0,0.0,0.0,-16.12635212393042,-62.35607449805891,2.89
30.0,0.05,0.26,-60.0,0.0,0.0,-16.126395289850045,-62.357302336052506,2.9
30.0,0.05,0.26,-60.0,0.0,0.0,-16.1264385945214,-62.358529892216964,2.91
30.0,0.05,0.26,-60.0,0.0,0.0,-16.126482037862196,-62.359757163927,2.92
