Time,a,b,c,d,Vthresh,i,v,u,cell
0.9500000000000001,0.05,0.26,-60.0,0.0,30.0,0.0,-62.115762672146914,-16.12070226456302,1.0
0.96,0.05,0.26,-60.0,0.0,30.0,0.0,-62.116996144818465,-16.120717032785837,1.0
0.97,0.05,0.26,-60.0,0.0,30.0,0.0,-62.11822989010193,-16.12073195438674,1.0
0.98,0.05,0.26,-60.0,0.0,30.0,0.0,-62.119463907997314,-16.120747029365724,1.0
0.99,0.05,0.26,-60.0,0.0,30.0,0.0,-62.120698198504606,-16.120762257722788,1.0
1.0,0.05,0.26,-60.0,0.0,30.0,0.0,-62.12193276162382,-16.120777639457934,1.0
1.01,0.05,0.26,-60.0,0.0,30.0,0.0,-62.12316759735494,-16.12079317457116,1.0
1.02,0.05,0.26,-60.0,0.0,30.0,0.0,-62.12440270569799,-16.120808863062464,1.0
1.03,0.05,0.26,-60.0,0.0,30.0,0.0,-62.12563808665294,-16.120824704931852,1.0
1.04,0.05,0.26,-60.0,0.0,30.0,0.0,-62.126873740219814,-16.120840700179322,1.0
1.05,0.05,0.26,-60.0,0.0,30.0,0.0,-62.1281096663986,-16.12085684880487,1.0
1.06,0.05,0.26,-60.0,0.0,30.0,0.0,-62.12934551760899,-16.120873145477546,1.0
1.07,0.05,0.26,-60.0,0.0,30.0,0.0,-62.13058098998859,-16.1208895855369,1.0
1.08,0.05,0.26,-60.0,0.0,30.0,0.0,-62.13181666494915,-16.120906177900252,1.0
1.09,0.05,0.26,-60.0,0.0,30.0,0.0,-62.13305254249068,-16.120922922567594,1.0
1.1,0.05,0.26,-60.0,0.0,30.0,0.0,-62.13428862261317,-16.12093981953893,1.0
1.11,0.05,0.26,-60.0,0.0,30.0,0.0,-62.13552490531663,-16.120956868814257,1.0
1.12,0.05,0.26,-60.0,0.0,30.0,0.0,-62.13676139060106,-16.12097407039358,1.0
1.1300000000000001,0.05,0.26,-60.0,0.0,30.0,0.0,-62.137998078466445,-16.12099142427689,1.0
1.1400000000000001,0.05,0.26,-60.0,0.0,30.0,0.0,-62.1392349689128,-16.121008930464196,1.0
1.1500000000000001,0.05,0.26,-60.0,0.0,30.0,0.0,-62.14047206194012,-16.121026588955495,1.0
1.16,0.05,0.26,-60.0,0.0,30.0,0.0,-62.14170935754841,-16.121044399750787,1.0
1.17,0.05,0.26,-60.0,0.0,30.0,0.0,-62.14294685573766,-16.12106236285007,1.0
1.18,0.05,0.26,-60.0,0.0,30.0,0.0,-62.14418455650788,-16.121080478253344,1.0
1.19,0.05,0.26,-60.0,0.0,30.0,0.0,-62.14542245985906,-16.121098745960612,1.0
1.2,0.05,0.26,-60.0,0.0,30.0,0.0,-62.14666056579121,-16.121117165971874,1.0
1.21,0.05,0.26,-60.0,0.0,30.0,0.0,-62.147898874304325,-16.121135738287126,1.0
1.22,0.05,0.26,-60.0,0.0,30.0,0.0,-62.149137385398404,-16.121154462906375,1.0
1.23,0.05,0.26,-60.0,0.0,30.0,0.0,-62.15037609907345,-16.121173339829614,1.0
1.24,0.05,0.26,-60.0,0.0,30.0,0.0,-62.15161501532946,-16.121192369056843,1.0
1.25,0.05,0.26,-60.0,0.0,30.0,0.0,-62.15285413416643,-16.121211550588068,1.0
1.26,0.05,0.26,-60.0,0.0,30.0,0.0,-62.15409345558437,-16.121230884423284,1.0
1.27,0.05,0.26,-60.0,0.0,30.0,0.0,-62.155332979583285,-16.121250370562493,1.0
1.28,0.05,0.26,-60.0,0.0,30.0,0.0,-62.15657270616315,-16.121270009005695,1.0
1.29,0.05,0.26,-60.0,0.0,30.0,0.0,-62.15781263532399,-16.121289799752887,1.0
1.3,0.05,0.26,-60.0,0.0,30.0,0.0,-62.159052767065795,-16.121309742804076,1.0
1.31,0.05,0.26,-60.0,0.0,30.0,0.0,-62.16029310138857,-16.121329838159255,1.0
1.32,0.05,0.26,-60.0,0.0,30.0,0.0,-62.1615336382923,-16.121350085818428,1.0
1.33,0.05,0.26,-60.0,0.0,30.0,0.0,-62.16277364113257,-16.121370469949984,1.0
1.34,0.05,0.26,-60.0,0.0,30.0,0.0,-62.164013199244565,-16.121390992473874,1.0
1.35,0.05,0.26,-60.0,0.0,30.0,0.0,-62.16525285583413,-16.121411665064414,1.0
1.36,0.05,0.26,-60.0,0.0,30.0,0.0,-62.16649261004097,-16.121432487703117,1.0
1.37,0.05,0.26,-60.0,0.0,30.0,0.0,-62.16773246100478,-16.121453460371498,1.0
1.3800000000000001,0.05,0.26,-60.0,0.0,30.0,0.0,-62.16897240786526,-16.12147458305106,1.0
1.3900000000000001,0.05,0.26,-60.0,0.0,30.0,0.0,-62.17021244976211,-16.12149585572332,1.0
1.4000000000000001,0.05,0.26,-60.0,0.0,30.0,0.0,-62.17145258583504,-16.121517278369787,1.0
1.41,0.05,0.26,-60.0,0.0,30.0,0.0,-62.17269281522374,-16.12153885097197,1.0
1.42,0.05,0.26,-60.0,0.0,30.0,0.0,-62.17393313706792,-16.12156057351138,1.0
1.43,0.05,0.26,-60.0,0.0,30.0,0.0,-62.17517355050727,-16.121582445969533,1.0
1.44,0.05,0.26,-60.0,0.0,30.0,0.0,-62.176414054681494,-16.121604468327934,1.0
1.45,0.05,0.26,-60.0,0.0,30.0,0.0,-62.17765464873029,-16.121626640568095,1.0
1.46,0.05,0.26,-60.0,0.0,30.0,0.0,-62.17889533179337,-16.12164896267153,1.0
1.47,0.05,0.26,-60.0,0.0,30.0,0.0,-62.18013610301042,-16.121671434619746,1.0
1.48,0.05,0.26,-60.0,0.0,30.0,0.0,-62.18137696152115,-16.121694056394258,1.0
1.49,0.05,0.26,-60.0,0.0,30.0,0.0,-62.18261790646526,-16.12171682797657,1.0
1.5,0.05,0.26,-60.0,0.0,30.0,0.0,-62.183858936982446,-16.1217397493482,1.0
1.51,0.05,0.26,-60.0,0.0,30.0,0.0,-62.18510005221241,-16.121762820490655,1.0
1.52,0.05,0.26,-60.0,0.0,30.0,0.0,-62.186341251294856,-16.121786041385448,1.0
1.53,0.05,0.26,-60.0,0.0,30.0,0.0,-62.18758253336948,-16.121809412014088,1.0
1.54,0.05,0.26,-60.0,0.0,30.0,0.0,-62.188823897575986,-16.12183293235809,1.0
1.55,0.05,0.26,-60.0,0.0,30.0,0.0,-62.190065343054066,-16.121856602398957,1.0
1.56,0.05,0.26,-60.0,0.0,30.0,0.0,-62.191306868943435,-16.121880422118206,1.0
1.57,0.05,0.26,-60.0,0.0,30.0,0.0,-62.192548474383784,-16.121904391497345,1.0
1.58,0.05,0.26,-60.0,0.0,30.0,0.0,-62.19379015851481,-16.121928510517886,1.0
1.59,0.05,0.26,-60.0,0.0,30.0,0.0,-62.195031920476225,-16.12195277916134,1.0
1.6,0.05,0.26,-60.0,0.0,30.0,0.0,-62.19627375940772,-16.12197719740922,1.0
1.61,0.05,0.26,-60.0,0.0,30.0,0.0,-62.197515674449,-16.122001765243034,1.0
1.62,0.05,0.26,-60.0,0.0,30.0,0.0,-62.198757664739766,-16.122026482644294,1.0
1.6300000000000001,0.05,0.26,-60.0,0.0,30.0,0.0,-62.19999972941971,-16.122051349594507,1.0
1.6400000000000001,0.05,0.26,-60.0,0.0,30.0,0.0,-62.201241867628546,-16.12207636607519,1.0
1.6500000000000001,0.05,0.26,-60.0,0.0,30.0,0.0,-62.20248407850597,-16.122101532067852,1.0
1.6600000000000001,0.05,0.26,-60.0,0.0,30.0,0.0,-62.20372636119167,-16.122126847554,1.0
1.67,0.05,0.26,-60.0,0.0,30.0,0.0,-62.20496871482536,-16.122152312515148,1.0
1.68,0.05,0.26,-60.0,0.0,30.0,0.0,-62.20621113854674,-16.12217792693281,1.0
1.69,0.05,0.26,-60.0,0.0,30.0,0.0,-62.20745363149551,-16.12220369078849,1.0
1.7,0.05,0.26,-60.0,0.0,30.0,0.0,-62.20869619281137,-16.122229604063705,1.0
1.71,0.05,0.26,-60.0,0.0,30.0,0.0,-62.20993882163401,-16.12225566673996,1.0
1.72,0.05,0.26,-60.0,0.0,30.0,0.0,-62.21118151710315,-16.12228187879877,1.0
1.73,0.05,0.26,-60.0,0.0,30.0,0.0,-62.21242427835847,-16.122308240221646,1.0
1.74,0.05,0.26,-60.0,0.0,30.0,0.0,-62.21366710453969,-16.1223347509901,1.0
1.75,0.05,0.26,-60.0,0.0,30.0,0.0,-62.21490999478649,-16.122361411085638,1.0
1.76,0.05,0.26,-60.0,0.0,30.0,0.0,-62.21615294823859,-16.12238822048977,1.0
1.77,0.05,0.26,-60.0,0.0,30.0,0.0,-62.217395964035674,-16.122415179184017,1.0
1.78,0.05,0.26,-60.0,0.0,30.0,0.0,-62.21863904131746,-16.12244228714988,1.0
1.79,0.05,0.26,-60.0,0.0,30.0,0.0,-62.21988217922363,-16.122469544368872,1.0
1.8,0.05,0.26,-60.0,0.0,30.0,0.0,-62.221125376893895,-16.122496950822505,1.0
1.81,0.05,0.26,-60.0,0.0,30.0,0.0,-62.22236863346796,-16.12252450649229,1.0
1.82,0.05,0.26,-60.0,0.0,30.0,0.0,-62.22361194808551,-16.12255221135974,1.0
1.83,0.05,0.26,-60.0,0.0,30.0,0.0,-62.22485531988626,-16.12258006540636,1.0
1.84,0.05,0.26,-60.0,0.0,30.0,0.0,-62.22609874800991,-16.12260806861367,1.0
1.85,0.05,0.26,-60.0,0.0,30.0,0.0,-62.22734223159615,-16.12263622096317,1.0
1.86,0.05,0.26,-60.0,0.0,30.0,0.0,-62.22858576978469,-16.122664522436377,1.0
1.87,0.05,0.26,-60.0,0.0,30.0,0.0,-62.22982936171522,-16.1226929730148,1.0
1.8800000000000001,0.05,0.26,-60.0,0.0,30.0,0.0,-62.23107300652745,-16.122721572679954,1.0
1.8900000000000001,0.05,0.26,-60.0,0.0,30.0,0.0,-62.232316703361086,-16.122750321413342,1.0
1.9000000000000001,0.05,0.26,-60.0,0.0,30.0,0.0,-62.233560451355814,-16.12277921919648,1.0
1.9100000000000001,0.05,0.26,-60.0,0.0,30.0,0.0,-62.234803579126925,-16.122808246193443,1.0
1.92,0.05,0.26,-60.0,0.0,30.0,0.0,-62.236045991671375,-16.122837399603334,1.0
1.93,0.05,0.26,-60.0,0.0,30.0,0.0,-62.237288380482404,-16.12286669987027,1.0
1.94,0.05,0.26,-60.0,0.0,30.0,0.0,-62.23853074348569,-16.122896146939873,1.0
1.95,0.05,0.26,-60.0,0.0,30.0,0.0,-62.239773078606916,-16.122925740757783,1.0
1.96,0.05,0.26,-60.0,0.0,30.0,0.0,-62.24101538377176,-16.122955481269628,1.0
1.97,0.05,0.26,-60.0,0.0,30.0,0.0,-62.2422576569059,-16.122985368421038,1.0
1.98,0.05,0.26,-60.0,0.0,30.0,0.0,-62.243499895935,-16.12301540215764,1.0
1.99,0.05,0.26,-60.0,0.0,30.0,0.0,-62.24474209878477,-16.123045582425068,1.0
2.0,0.05,0.26,-60.0,0.0,30.0,0.0,-62.245984263380855,-16.123075909168954,1.0
2.0100000000000002,0.05,0.26,-60.0,0.0,30.0,0.0,-62.24722638764896,-16.12310638233492,1.0
2.02,0.05,0.26,-60.0,0.0,30.0,0.0,-62.24846846951474,-16.123137001868603,1.0
2.0300000000000002,0.05,0.26,-60.0,0.0,30.0,0.0,-62.24971050690389,-16.123167767715636,1.0
2.04,0.05,0.26,-60.0,0.0,30.0,0.0,-62.250952497742084,-16.12319867982164,1.0
2.05,0.05,0.26,-60.0,0.0,30.0,0.0,-62.252194439955,-16.123229738132252,1.0
2.06,0.05,0.26,-60.0,0.0,30.0,0.0,-62.253436331468315,-16.123260942593102,1.0
2.07,0.05,0.26,-60.0,0.0,30.0,0.0,-62.25467817020771,-16.12329229314982,1.0
2.08,0.05,0.26,-60.0,0.0,30.0,0.0,-62.25591995409886,-16.12332378974803,1.0
2.09,0.05,0.26,-60.0,0.0,30.0,0.0,-62.257161681067444,-16.123355432333373,1.0
2.1,0.05,0.26,-60.0,0.0,30.0,0.0,-62.25840334903914,-16.123387220851473,1.0
2.11,0.05,0.26,-60.0,0.0,30.0,0.0,-62.259644955939635,-16.12341915524796,1.0
2.12,0.05,0.26,-60.0,0.0,30.0,0.0,-62.26088649969459,-16.123451235468465,1.0
2.13,0.05,0.26,-60.0,0.0,30.0,0.0,-62.26212797822971,-16.12348346145862,1.0
2.14,0.05,0.26,-60.0,0.0,30.0,0.0,-62.26336938947065,-16.123515833164053,1.0
2.15,0.05,0.26,-60.0,0.0,30.0,0.0,-62.26461073134308,-16.123548350530392,1.0
2.16,0.05,0.26,-60.0,0.0,30.0,0.0,-62.265852001772714,-16.123581013503276,1.0
2.17,0.05,0.26,-60.0,0.0,30.0,0.0,-62.2670931986852,-16.123613822028325,1.0
2.18,0.05,0.26,-60.0,0.0,30.0,0.0,-62.26833432000623,-16.123646776051178,1.0
2.19,0.05,0.26,-60.0,0.0,30.0,0.0,-62.26957536366148,-16.123679875517457,1.0
2.2,0.05,0.26,-60.0,0.0,30.0,0.0,-62.270816327576625,-16.1237131203728,1.0
2.21,0.05,0.26,-60.0,0.0,30.0,0.0,-62.27205720967735,-16.12374651056283,1.0
2.22,0.05,0.26,-60.0,0.0,30.0,0.0,-62.27329800788932,-16.123780046033183,1.0
2.23,0.05,0.26,-60.0,0.0,30.0,0.0,-62.27453872013823,-16.123813726729487,1.0
2.24,0.05,0.26,-60.0,0.0,30.0,0.0,-62.27577934434976,-16.123847552597375,1.0
2.25,0.05,0.26,-60.0,0.0,30.0,0.0,-62.277019878449565,-16.123881523582472,1.0
2.2600000000000002,0.05,0.26,-60.0,0.0,30.0,0.0,-62.278260320363344,-16.12391563963041,1.0
2.27,0.05,0.26,-60.0,0.0,30.0,0.0,-62.279500668016766,-16.123949900686824,1.0
2.2800000000000002,0.05,0.26,-60.0,0.0,30.0,0.0,-62.280740919335514,-16.123984306697338,1.0
2.29,0.05,0.26,-60.0,0.0,30.0,0.0,-62.281981072245266,-16.124018857607584,1.0
2.3000000000000003,0.05,0.26,-60.0,0.0,30.0,0.0,-62.2832211246717,-16.124053553363197,1.0
2.31,0.05,0.26,-60.0,0.0,30.0,0.0,-62.28446107454049,-16.1240883939098,1.0
2.32,0.05,0.26,-60.0,0.0,30.0,0.0,-62.28570091977732,-16.12412337919303,1.0
2.33,0.05,0.26,-60.0,0.0,30.0,0.0,-62.28694065830786,-16.12415850915851,1.0
2.34,0.05,0.26,-60.0,0.0,30.0,0.0,-62.2881802880578,-16.124193783751878,1.0
2.35,0.05,0.26,-60.0,0.0,30.0,0.0,-62.28941980695282,-16.124229202918755,1.0
2.36,0.05,0.26,-60.0,0.0,30.0,0.0,-62.290659212918584,-16.12426476660478,1.0
2.37,0.05,0.26,-60.0,0.0,30.0,0.0,-62.29189850388078,-16.124300474755582,1.0
2.38,0.05,0.26,-60.0,0.0,30.0,0.0,-62.29313767776509,-16.124336327316787,1.0
2.39,0.05,0.26,-60.0,0.0,30.0,0.0,-62.29437673249718,-16.124372324234027,1.0
2.4,0.05,0.26,-60.0,0.0,30.0,0.0,-62.29561566600274,-16.124408465452934,1.0
2.41,0.05,0.26,-60.0,0.0,30.0,0.0,-62.296854476207436,-16.12444475091914,1.0
2.42,0.05,0.26,-60.0,0.0,30.0,0.0,-62.29809316103696,-16.124481180578268,1.0
2.43,0.05,0.26,-60.0,0.0,30.0,0.0,-62.29933171841698,-16.12451775437595,1.0
2.44,0.05,0.26,-60.0,0.0,30.0,0.0,-62.30057014627319,-16.124554472257824,1.0
2.45,0.05,0.26,-60.0,0.0,30.0,0.0,-62.30180844253125,-16.124591334169516,1.0
2.46,0.05,0.26,-60.0,0.0,30.0,0.0,-62.30304660511684,-16.124628340056653,1.0
2.47,0.05,0.26,-60.0,0.0,30.0,0.0,-62.304284631955646,-16.124665489864867,1.0
2.48,0.05,0.26,-60.0,0.0,30.0,0.0,-62.30552252097335,-16.124702783539792,1.0
2.49,0.05,0.26,-60.0,0.0,30.0,0.0,-62.30676001663849,-16.124740208185546,1.0
2.5,0.05,0.26,-60.0,0.0,30.0,0.0,-62.30799697506775,-16.124777756562956,1.0
2.5100000000000002,0.05,0.26,-60.0,0.0,30.0,0.0,-62.30923375667909,-16.12481544698347,1.0
2.52,0.05,0.26,-60.0,0.0,30.0,0.0,-62.310470358847226,-16.124853279364793,1.0
2.5300000000000002,0.05,0.26,-60.0,0.0,30.0,0.0,-62.311706778946885,-16.124891253624646,1.0
2.54,0.05,0.26,-60.0,0.0,30.0,0.0,-62.312943014352776,-16.12492936968075,1.0
2.5500000000000003,0.05,0.26,-60.0,0.0,30.0,0.0,-62.31417906243963,-16.12496762745081,1.0
2.56,0.05,0.26,-60.0,0.0,30.0,0.0,-62.31541492058216,-16.125006026852553,1.0
2.57,0.05,0.26,-60.0,0.0,30.0,0.0,-62.31665058615508,-16.125044567803684,1.0
2.58,0.05,0.26,-60.0,0.0,30.0,0.0,-62.31788605653312,-16.125083250221927,1.0
2.59,0.05,0.26,-60.0,0.0,30.0,0.0,-62.31912132909099,-16.125122074024993,1.0
2.6,0.05,0.26,-60.0,0.0,30.0,0.0,-62.32035640120342,-16.125161039130603,1.0
2.61,0.05,0.26,-60.0,0.0,30.0,0.0,-62.32159127024512,-16.125200145456468,1.0
2.62,0.05,0.26,-60.0,0.0,30.0,0.0,-62.32282593359082,-16.125239392920303,1.0
2.63,0.05,0.26,-60.0,0.0,30.0,0.0,-62.32406038861523,-16.125278781439825,1.0
2.64,0.05,0.26,-60.0,0.0,30.0,0.0,-62.32529463269307,-16.12531831093275,1.0
2.65,0.05,0.26,-60.0,0.0,30.0,0.0,-62.32652866319906,-16.125357981316796,1.0
2.66,0.05,0.26,-60.0,0.0,30.0,0.0,-62.327762477507925,-16.125397792509673,1.0
2.67,0.05,0.26,-60.0,0.0,30.0,0.0,-62.32899607299438,-16.125437744429107,1.0
2.68,0.05,0.26,-60.0,0.0,30.0,0.0,-62.33022944703315,-16.1254778369928,1.0
2.69,0.05,0.26,-60.0,0.0,30.0,0.0,-62.33146259699894,-16.125518070118478,1.0
