x,Curve1
6.87,86.129
8.67,89.514
12.29,91.793
32.23,92.704
91.17,92.9
181.83,92.379
268.88,91.337
359.54,90.816
446.58,90.035
533.62,89.514
624.29,88.993
711.33,88.473
798.37,87.952
889.04,87.691
979.71,87.431
1070.37,87.171
1157.41,86.91
1248.08,86.65
1335.12,86.389
1425.78,86.129
1516.45,86.129
1607.12,85.869
1697.78,85.869
1788.45,85.608
1879.11,85.608
1966.15,85.348
