CaER,Ca_Cyt,Time
0.0,0.0,0.0
-0.00462569144839847,0.00462569144839847,0.01
-0.008619019060037786,0.008619019060037786,0.02
-0.0121131782045039,0.0121131782045039,0.03
-0.015203437328141068,0.015203437328141068,0.04
-0.01796047515791913,0.01796047515791913,0.05
-0.020438268580714205,0.020438268580714205,0.06
-0.022679021989027846,0.022679021989027843,0.07
-0.02471638404640957,0.024716384046409565,0.08
-0.0265776242383386,0.02657762423833859,0.09
-0.028285154202713516,0.028285154202713506,0.1
-0.02985761739603033,0.02985761739603032,0.11
-0.03131068651410365,0.03131068651410364,0.12
-0.03265765671666984,0.03265765671666983,0.13
-0.03390990082081737,0.03390990082081736,0.14
-0.03507721602146379,0.03507721602146378,0.15
-0.036168098356720274,0.036168098356720274,0.16
-0.03718995878990108,0.03718995878990107,0.17
-0.038149295863352466,0.038149295863352466,0.18
-0.03905183447057721,0.03905183447057722,0.19
-0.03990264123713515,0.03990264123713516,0.2
-0.0407062178879319,0.04070621788793191,0.21
-0.04146657915757179,0.041466579157571806,0.22
-0.042187317188637455,0.04218731718863747,0.23
-0.04287165540221797,0.04287165540221798,0.24
-0.043522497133619734,0.04352249713361975,0.25
-0.0441424610118596,0.04414246101185961,0.26
-0.04473391854592609,0.0447339185459261,0.27
-0.04529901888442121,0.04529901888442122,0.28
-0.04583971674562374,0.04583971674562374,0.29
-0.04635779140449542,0.04635779140449542,0.3
-0.046854868127249594,0.046854868127249594,0.31
-0.047332431002389194,0.04733243100238919,0.32
-0.047791839903581664,0.04779183990358166,0.33
-0.048234341937003766,0.04823434193700376,0.34
-0.04866108303299793,0.04866108303299793,0.35000000000000003
-0.04907311706492851,0.04907311706492851,0.36
-0.049471414802603995,0.049471414802603995,0.37
-0.049856871885312196,0.049856871885312196,0.38
-0.05023031519349693,0.05023031519349693,0.39
-0.050592509086576025,0.050592509086576025,0.4
-0.05094416132887005,0.05094416132887005,0.41000000000000003
-0.0512859275016482,0.0512859275016482,0.42
-0.051618415767778016,0.051618415767778016,0.43
-0.051942190857045434,0.051942190857045434,0.44
-0.05225777753422875,0.05225777753422875,0.45
-0.05256566330830794,0.05256566330830794,0.46
-0.05286630237538938,0.052866302375389404,0.47000000000000003
-0.053160118205706826,0.053160118205706854,0.48
-0.053447506005764076,0.0534475060057641,0.49
-0.05372883389027695,0.05372883389027698,0.5
-0.054004444374913,0.05400444437491302,0.51
-0.05427465913253392,0.05427465913253394,0.52
-0.054539780312512276,0.0545397803125123,0.53
-0.05480008743082403,0.05480008743082405,0.54
-0.0550558448786509,0.05505584487865092,0.55
-0.05530729815846363,0.05530729815846365,0.56
-0.05555467872287619,0.05555467872287621,0.5700000000000001
-0.055798203936844176,0.0557982039368442,0.58
-0.0560380769308382,0.05603807693083822,0.59
-0.05627448928382874,0.05627448928382876,0.6
-0.056507620313236,0.05650762031323602,0.61
-0.056737638763200426,0.05673763876320045,0.62
-0.05696470352671235,0.056964703526712374,0.63
-0.057188964226115684,0.057188964226115704,0.64
-0.05741056133983927,0.05741056133983929,0.65
-0.05762962765803271,0.05762962765803273,0.66
-0.05784628787758227,0.05784628787758229,0.67
-0.05806065999377371,0.05806065999377373,0.68
-0.058272854914140755,0.058272854914140776,0.6900000000000001
-0.05848297769207692,0.05848297769207694,0.7000000000000001
-0.058691127116811466,0.05869112711681149,0.71
-0.058897396890772516,0.05889739689077254,0.72
-0.05910187515871523,0.05910187515871525,0.73
-0.059304645642149344,0.059304645642149365,0.74
-0.059505787115987085,0.059505787115987106,0.75
-0.05970537450767876,0.05970537450767878,0.76
-0.059903478328899924,0.059903478328899945,0.77
-0.060100165744916216,0.06010016574491624,0.78
-0.060295499966996284,0.060295499966996305,0.79
-0.06048954129699844,0.06048954129699846,0.8
-0.060682346485317805,0.06068234648531782,0.81
-0.06087396975493312,0.06087396975493314,0.8200000000000001
-0.06106446212893488,0.06106446212893489,0.8300000000000001
-0.061253872437605376,0.06125387243760539,0.84
-0.06144224661896649,0.0614422466189665,0.85
-0.061629628711922645,0.06162962871192266,0.86
-0.06181606013275743,0.06181606013275744,0.87
-0.062001580656914475,0.06200158065691449,0.88
-0.062186227673944904,0.062186227673944924,0.89
-0.0623700371601205,0.062370037160120524,0.9
-0.06255304291397513,0.06255304291397515,0.91
-0.06273527752210827,0.06273527752210828,0.92
-0.06291677157516391,0.06291677157516393,0.93
-0.06309755463034428,0.06309755463034429,0.9400000000000001
-0.06327765441257598,0.06327765441257599,0.9500000000000001
-0.06345709776695814,0.06345709776695815,0.96
-0.06363590985159419,0.0636359098515942,0.97
-0.06381411508335597,0.06381411508335598,0.98
-0.06399173631854306,0.06399173631854307,0.99
-0.06416879579621344,0.06416879579621346,1.0
-0.0643453143065125,0.06434531430651251,1.01
-0.0645213121327686,0.06452131213276861,1.02
-0.06469680820832863,0.06469680820832864,1.03
-0.06487182105816475,0.06487182105816476,1.04
-0.06504636794501296,0.06504636794501298,1.05
-0.06522046581114359,0.0652204658111436,1.06
-0.06539413041448282,0.06539413041448283,1.07
-0.06556737727112001,0.06556737727112003,1.08
-0.06574022078200385,0.06574022078200387,1.09
-0.06591267517668586,0.06591267517668588,1.1
-0.06608475363110869,0.0660847536311087,1.11
-0.06625646921302054,0.06625646921302056,1.12
-0.0664278339913099,0.06642783399130991,1.1300000000000001
-0.06659885998346966,0.06659885998346968,1.1400000000000001
-0.06676955825687744,0.06676955825687746,1.1500000000000001
-0.06693993987863998,0.06693993987864,1.16
-0.0671100150090564,0.06711001500905642,1.17
-0.06727979385488904,0.06727979385488905,1.18
-0.06744928575382823,0.06744928575382825,1.19
-0.06761850013116667,0.06761850013116669,1.2
-0.06778744558026596,0.06778744558026598,1.21
-0.0679561308170484,0.06795613081704842,1.22
-0.06812456375743892,0.06812456375743893,1.23
-0.0682927524737263,0.06829275247372632,1.24
-0.0684607042657667,0.06846070426576671,1.25
-0.06862842662069771,0.06862842662069772,1.26
-0.06879592627769415,0.06879592627769417,1.27
-0.06896321019133524,0.06896321019133525,1.28
-0.06913028459007897,0.06913028459007899,1.29
-0.0692971559433901,0.06929715594339012,1.3
-0.06946383001409029,0.0694638300140903,1.31
-0.0696303128293593,0.06963031282935932,1.32
-0.06979660972709702,0.06979660972709703,1.33
-0.06996272633089963,0.06996272633089964,1.34
-0.0701286675905529,0.07012866759055292,1.35
-0.07029443876107322,0.07029443876107323,1.36
-0.07046004443743865,0.07046004443743867,1.37
-0.07062548953777437,0.07062548953777438,1.3800000000000001
-0.07079077833241686,0.07079077833241687,1.3900000000000001
-0.07095591543131351,0.07095591543131352,1.4000000000000001
-0.07112090480750581,0.07112090480750582,1.41
-0.07128575078880463,0.07128575078880464,1.42
-0.07145045707540196,0.07145045707540197,1.43
-0.07161502773738959,0.0716150277373896,1.44
-0.07177946622513195,0.07177946622513197,1.45
-0.07194377637025176,0.07194377637025177,1.46
-0.07210796139501031,0.07210796139501033,1.47
-0.07227202491295781,0.07227202491295782,1.48
-0.07243596993568399,0.072435969935684,1.49
-0.0725997998769834,0.07259979987698341,1.5
-0.07276351755458413,0.07276351755458414,1.51
-0.07292712619875462,0.07292712619875463,1.52
-0.07309062844881752,0.07309062844881753,1.53
-0.07325402736626865,0.07325402736626867,1.54
-0.07341732542613008,0.0734173254261301,1.55
-0.07358052553459157,0.07358052553459159,1.56
-0.07374363001524692,0.07374363001524693,1.57
-0.07390664163127851,0.07390664163127852,1.58
-0.0740695625666114,0.07406956256661142,1.59
-0.07423239545266128,0.07423239545266129,1.6
-0.0743951423444369,0.07439514234443691,1.61
-0.0745578057518694,0.07455780575186942,1.62
-0.07472038761089089,0.0747203876108909,1.6300000000000001
-0.07488289031936109,0.0748828903193611,1.6400000000000001
-0.07504531570314735,0.07504531570314736,1.6500000000000001
-0.07520766605666256,0.07520766605666257,1.6600000000000001
-0.07536994310396986,0.07536994310396987,1.67
-0.07553214904403667,0.07553214904403668,1.68
-0.07569428550626951,0.07569428550626953,1.69
-0.07585635460170657,0.07585635460170659,1.7
-0.07601835787323344,0.07601835787323345,1.71
-0.07618029734886754,0.07618029734886755,1.72
-0.07634217449139773,0.07634217449139774,1.73
-0.0765039912531864,0.07650399125318641,1.74
-0.07666574902209915,0.07666574902209916,1.75
-0.07682744968062426,0.07682744968062427,1.76
-0.07698909454703862,0.07698909454703863,1.77
-0.07715068543917619,0.0771506854391762,1.78
-0.07731222361072136,0.07731222361072138,1.79
-0.07747371081963439,0.0774737108196344,1.8
-0.07763514825960367,0.07763514825960369,1.81
-0.07779653763312776,0.07779653763312777,1.82
