Time,CaER,Ca_Cyt,n,n0,kbN,kappa,p1,p11,p12,K1,p2,K2,p3,k31,K3,Cytosol,Endoplasmic_Reticulum,Jch,Jleak,Jpump
0.25,-0.043522497133619734,0.04352249713361975,1.4700123896616182,1.0,0.5,5.0,0.381763162248102,0.2,0.8,5.0,0.0585355484217423,0.7,0.9508613912556556,0.5,0.7,1.0,1.0,0.16998903625404388,0.5,0.6064902437295278
0.26,-0.0441424610118596,0.04414246101185961,1.4876182763177548,1.0,0.5,5.0,0.38344091319282714,0.2,0.8,5.0,0.059319906233863066,0.7,0.9508250383116937,0.5,0.7,1.0,1.0,0.1730172889807875,0.5,0.6124837983476319
0.27,-0.04473391854592609,0.0447339185459261,1.5051363532478623,1.0,0.5,5.0,0.38510128261909626,0.2,0.8,5.0,0.06006698155130081,0.7,0.9507859470491964,0.5,0.7,1.0,1.0,0.17594766786237598,0.5,0.6181539060829255
0.28,-0.04529901888442121,0.04529901888442122,1.5225670584047766,1.0,0.5,5.0,0.38674451880939664,0.2,0.8,5.0,0.06077965720688284,0.7,0.9507442579317106,0.5,0.7,1.0,1.0,0.17878707192912477,0.5,0.6235282141919283
0.29,-0.04583971674562374,0.04583971674562374,1.5399108275570348,1.0,0.5,5.0,0.38837086537245824,0.2,0.8,5.0,0.061460546705181494,0.7,0.9507001012246219,0.5,0.7,1.0,1.0,0.18154177984659772,0.5,0.6286314560741804
0.3,-0.04635779140449542,0.04635779140449542,1.5571680942997688,1.0,0.5,5.0,0.3899805613528115,0.2,0.8,5.0,0.06211202179220152,0.7,0.9506535978178556,0.5,0.7,1.0,1.0,0.18421751063858643,0.5,0.6334858016048406
0.31,-0.046854868127249594,0.046854868127249594,1.574339290065546,1.0,0.5,5.0,0.391573841337276,0.2,0.8,5.0,0.06273624251086281,0.7,0.9506048601514764,0.5,0.7,1.0,1.0,0.18681949451385851,0.5,0.6381112008714603
0.32,-0.047332431002389194,0.04733243100238919,1.5914248441351546,1.0,0.5,5.0,0.3931509355584816,0.2,0.8,5.0,0.0633351759389094,0.7,0.9505539928057987,0.5,0.7,1.0,1.0,0.18935251254763139,0.5,0.6425256229108394
0.33,-0.047791839903581664,0.04779183990358166,1.6084251836483365,1.0,0.5,5.0,0.39471206999551656,0.2,0.8,5.0,0.0639106197116885,0.7,0.950501093267794,0.5,0.7,1.0,1.0,0.1918209526130899,0.5,0.6467453133374713
0.34,-0.048234341937003766,0.04823434193700376,1.6253407336144652,1.0,0.5,5.0,0.3962574664717971,0.2,0.8,5.0,0.06446421827169324,0.7,0.9504462524714622,0.5,0.7,1.0,1.0,0.19422884547157826,0.5,0.6507849841908059
0.35000000000000003,-0.04866108303299793,0.04866108303299793,1.6421719169231705,1.0,0.5,5.0,0.39778734275024524,0.2,0.8,5.0,0.06499747901394944,0.7,0.9503895553580677,0.5,0.7,1.0,1.0,0.1965799020883856,0.5,0.6546579917246634
0.36,-0.04907311706492851,0.04907311706492851,1.658919154354912,1.0,0.5,5.0,0.39930191262586323,0.2,0.8,5.0,0.06551178509410441,0.7,0.9503310813222381,0.5,0.7,1.0,1.0,0.19887754226621418,0.5,0.6583764803623823
0.37,-0.049471414802603995,0.049471414802603995,1.6755828645914974,1.0,0.5,5.0,0.40080138601578513,0.2,0.8,5.0,0.06600840782651303,0.7,0.9502709046615034,0.5,0.7,1.0,1.0,0.20112492322246406,0.5,0.6619515158525432
0.38,-0.049856871885312196,0.049856871885312196,1.6921634642265508,1.0,0.5,5.0,0.40228596904688707,0.2,0.8,5.0,0.06648851768199521,0.7,0.9502090949833112,0.5,0.7,1.0,1.0,0.20332496499657954,0.5,0.6653932016340023
0.39,-0.05023031519349693,0.05023031519349693,1.7086613677759264,1.0,0.5,5.0,0.40375586414103193,0.2,0.8,5.0,0.06695319314115118,0.7,0.9501457175400404,0.5,0.7,1.0,1.0,0.20548037024823462,0.5,0.6687107742375457
0.4,-0.050592509086576025,0.050592509086576025,1.7250769876880727,1.0,0.5,5.0,0.4052112700980233,0.2,0.8,5.0,0.067403429256367,0.7,0.9500808335592157,0.5,0.7,1.0,1.0,0.20759364396852792,0.5,0.6719126919851007
0.41000000000000003,-0.05094416132887005,0.05094416132887005,1.741410734354342,1.0,0.5,5.0,0.4066523821763399,0.2,0.8,5.0,0.0678401457156539,0.7,0.9500145005637438,0.5,0.7,1.0,1.0,0.20966711241251482,0.5,0.6750067161309447
0.42,-0.0512859275016482,0.0512859275016482,1.7576630161192517,1.0,0.5,5.0,0.40807939217171935,0.2,0.8,5.0,0.06826419293143979,0.7,0.9499467726167545,0.5,0.7,1.0,1.0,0.21170293659372222,0.5,0.6779999745989521
0.43,-0.051618415767778016,0.051618415767778016,1.7738342392906925,1.0,0.5,5.0,0.40949248849365827,0.2,0.8,5.0,0.06867635848843567,0.7,0.9498777005883013,0.5,0.7,1.0,1.0,0.2137031274540531,0.5,0.6808990254434247
0.44,-0.051942190857045434,0.051942190857045434,1.789924808150086,1.0,0.5,5.0,0.4108918562398927,0.2,0.8,5.0,0.06907737255418929,0.7,0.9498073323836818,0.5,0.7,1.0,1.0,0.21566955834252072,0.5,0.6837099105134684
0.45,-0.05225777753422875,0.05225777753422875,1.8059351249624918,1.0,0.5,5.0,0.41227767726891984,0.2,0.8,5.0,0.06946791258911371,0.7,0.949735713143071,0.5,0.7,1.0,1.0,0.21760397576498341,0.5,0.686438202113922
0.46,-0.05256566330830794,0.05256566330830794,1.8218655899866638,1.0,0.5,5.0,0.41365013027062303,0.2,0.8,5.0,0.06984860706669402,0.7,0.9496628854008657,0.5,0.7,1.0,1.0,0.21950800742606358,0.5,0.6890890409866619
0.47000000000000003,-0.05286630237538938,0.052866302375389404,1.8377166014850577,1.0,0.5,5.0,0.41500939083505517,0.2,0.8,5.0,0.07022004067467154,0.7,0.9495888893175525,0.5,0.7,1.0,1.0,0.22138317529441023,0.5,0.6916671830730509
0.48,-0.053160118205706826,0.053160118205706854,1.8534885557337861,1.0,0.5,5.0,0.41635563151943866,0.2,0.8,5.0,0.07058275779704455,0.7,0.9495137628513538,0.5,0.7,1.0,1.0,0.22323090363171272,0.5,0.6941770328788643
0.49,-0.053447506005764076,0.0534475060057641,1.8691818470325274,1.0,0.5,5.0,0.4176890219134333,0.2,0.8,5.0,0.07093726580781225,0.7,0.9494375419007413,0.5,0.7,1.0,1.0,0.2250525267156161,0.5,0.6966226743855504
0.5,-0.05372883389027695,0.05372883389027698,1.8847968677143805,1.0,0.5,5.0,0.41900972870272607,0.2,0.8,5.0,0.07128403674430543,0.7,0.9493602603705426,0.5,0.7,1.0,1.0,0.2268492916640802,0.5,0.6990078898097362
0.51,-0.054004444374913,0.05400444437491302,1.900334008155676,1.0,0.5,5.0,0.4203179157309921,0.2,0.8,5.0,0.07162350935435659,0.7,0.9492819502586817,0.5,0.7,1.0,1.0,0.22862236262996888,0.5,0.7013361801876702
0.52,-0.05427465913253392,0.05427465913253394,1.915793656785735,1.0,0.5,5.0,0.42161374406027513,0.2,0.8,5.0,0.07195609513774917,0.7,0.9492026419919676,0.5,0.7,1.0,1.0,0.23037283803195835,0.5,0.7036108125302392
0.53,-0.054539780312512276,0.0545397803125123,1.9311762000965773,1.0,0.5,5.0,0.4228973720298346,0.2,0.8,5.0,0.07228218012564325,0.7,0.9491223645075906,0.5,0.7,1.0,1.0,0.23210175444907113,0.5,0.7058348368584614
0.54,-0.05480008743082403,0.05480008743082405,1.9464820226525874,1.0,0.5,5.0,0.4241689553135045,0.2,0.8,5.0,0.0726021212018558,0.7,0.9490411450033902,0.5,0.7,1.0,1.0,0.23381007301046886,0.5,0.7080110656308605
0.55,-0.0550558448786509,0.05505584487865092,1.961711507100126,1.0,0.5,5.0,0.4254286469756078,0.2,0.8,5.0,0.07291625546915573,0.7,0.9489590094970434,0.5,0.7,1.0,1.0,0.23549870795927833,0.5,0.710142141648881
0.56,-0.05530729815846363,0.05530729815846365,1.9768650341770981,1.0,0.5,5.0,0.4266765975254688,0.2,0.8,5.0,0.07322489573887338,0.7,0.9488759825214155,0.5,0.7,1.0,1.0,0.23716851063071626,0.5,0.7122305109194845
0.5700000000000001,-0.05555467872287619,0.05555467872287621,1.9919429827224695,1.0,0.5,5.0,0.4279129549705638,0.2,0.8,5.0,0.07352833658151783,0.7,0.9487920874914366,0.5,0.7,1.0,1.0,0.2388202876902546,0.5,0.7142784669543498
0.58,-0.055798203936844176,0.0557982039368442,2.006945729685739,1.0,0.5,5.0,0.42913786486834976,0.2,0.8,5.0,0.0738268543722377,0.7,0.9487073466872915,0.5,0.7,1.0,1.0,0.24045480008989312,0.5,0.7162881538668195
0.59,-0.0560380769308382,0.05603807693083822,2.0218736501363623,1.0,0.5,5.0,0.43035147037681015,0.2,0.8,5.0,0.07412070719814359,0.7,0.9486217812403488,0.5,0.7,1.0,1.0,0.2420727616100633,0.5,0.7182615683693199
0.6,-0.05627448928382874,0.05627448928382876,2.0367271172731285,1.0,0.5,5.0,0.43155391230375306,0.2,0.8,5.0,0.07441013822523508,0.7,0.9485354113412082,0.5,0.7,1.0,1.0,0.24367484881566706,0.5,0.7202005847751893
0.61,-0.056507620313236,0.05650762031323602,2.051506502433489,1.0,0.5,5.0,0.4327453291548988,0.2,0.8,5.0,0.07469537489898483,0.7,0.9484482561542911,0.5,0.7,1.0,1.0,0.24526169746668097,0.5,0.7221069517272202
0.62,-0.056737638763200426,0.05673763876320045,2.066212175102843,1.0,0.5,5.0,0.4339258571807911,0.2,0.8,5.0,0.07497663107643425,0.7,0.9483603339629698,0.5,0.7,1.0,1.0,0.24683390862394033,0.5,0.7239823084092748
0.63,-0.05696470352671235,0.056964703526712374,2.0808445029237728,1.0,0.5,5.0,0.43509563042256505,0.2,0.8,5.0,0.07525410796740295,0.7,0.948271662224087,0.5,0.7,1.0,1.0,0.24839205093831287,0.5,0.7258281925403449
0.64,-0.057188964226115684,0.057188964226115704,2.0954038517052362,1.0,0.5,5.0,0.43625478075660473,0.2,0.8,5.0,0.0755279948969748,0.7,0.9481822576062959,0.5,0.7,1.0,1.0,0.2499366624159594,0.5,0.7276460470068318
0.65,-0.05741056133983927,0.05741056133983929,2.109890585431711,1.0,0.5,5.0,0.43740343793812114,0.2,0.8,5.0,0.07579846950943162,0.7,0.9480921359884998,0.5,0.7,1.0,1.0,0.2514682503802418,0.5,0.7294372226510719
0.66,-0.05762962765803271,0.05762962765803273,2.1243050662722953,1.0,0.5,5.0,0.4385417296436815,0.2,0.8,5.0,0.0760656995901495,0.7,0.9480013125878891,0.5,0.7,1.0,1.0,0.252987296879482,0.5,0.7312029916489617
0.67,-0.05784628787758227,0.05784628787758229,2.1386476545897604,1.0,0.5,5.0,0.4396697815127185,0.2,0.8,5.0,0.07632984261173345,0.7,0.947909801910182,0.5,0.7,1.0,1.0,0.25449425656962676,0.5,0.7329445456765507
0.68,-0.05806065999377371,0.05806065999377373,2.1529187089495614,1.0,0.5,5.0,0.44078771718804866,0.2,0.8,5.0,0.07659104746874823,0.7,0.9478176178726248,0.5,0.7,1.0,1.0,0.25598956195215067,0.5,0.7346630084432247
0.6900000000000001,-0.058272854914140755,0.058272854914140776,2.1671185861288,1.0,0.5,5.0,0.44189565835542655,0.2,0.8,5.0,0.07684945404083997,0.7,0.9477247737592404,0.5,0.7,1.0,1.0,0.2574736213923327,0.5,0.7363594337860703
0.7000000000000001,-0.05848297769207692,0.05848297769207694,2.1812476411251462,1.0,0.5,5.0,0.4429937247821625,0.2,0.8,5.0,0.07710519472701918,0.7,0.9476312823301584,0.5,0.7,1.0,1.0,0.2589468237920184,0.5,0.7380348166565359
0.71,-0.058691127116811466,0.05869112711681149,2.1953062271657102,1.0,0.5,5.0,0.44408203435482796,0.2,0.8,5.0,0.0773583939749636,0.7,0.9475371557761921,0.5,0.7,1.0,1.0,0.26040953655847165,0.5,0.7396900908468479
0.72,-0.058897396890772516,0.05889739689077254,2.209294695715876,1.0,0.5,5.0,0.4451607031160759,0.2,0.8,5.0,0.07760916974030627,0.7,0.9474424058247215,0.5,0.7,1.0,1.0,0.26186211011632154,0.5,0.7413261392980418
0.73,-0.05910187515871523,0.05910187515871525,2.2232133964880845,1.0,0.5,5.0,0.44622984530059795,0.2,0.8,5.0,0.0778576329380797,0.7,0.9473470436894357,0.5,0.7,1.0,1.0,0.2633048756668566,0.5,0.7429437911999087
0.74,-0.059304645642149344,0.059304645642149365,2.2370626774505813,1.0,0.5,5.0,0.44728957337024333,0.2,0.8,5.0,0.07810388884423987,0.7,0.9472510801737182,0.5,0.7,1.0,1.0,0.26473814958449066,0.5,0.7445438317645439
0.75,-0.059505787115987085,0.059505787115987106,2.250842884836111,1.0,0.5,5.0,0.448339998048322,0.2,0.8,5.0,0.07834803648033263,0.7,0.9471545256161737,0.5,0.7,1.0,1.0,0.2661622309926385,0.5,0.7461269987993169
0.76,-0.05970537450767876,0.05970537450767878,2.2645543631505767,1.0,0.5,5.0,0.44938122835311356,0.2,0.8,5.0,0.07859016996736451,0.7,0.9470573899919222,0.5,0.7,1.0,1.0,0.2675774060684321,0.5,0.7476939920366685
0.77,-0.059903478328899924,0.059903478328899945,2.2781974551816493,1.0,0.5,5.0,0.45041337163060413,0.2,0.8,5.0,0.07883037785355766,0.7,0.9469596828545073,0.5,0.7,1.0,1.0,0.2689839454592853,0.5,0.7492454692659849
0.78,-0.060100165744916216,0.06010016574491624,2.2917725020073414,1.0,0.5,5.0,0.45143653358647085,0.2,0.8,5.0,0.07906874442793556,0.7,0.9468614134353427,0.5,0.7,1.0,1.0,0.27038210851211203,0.5,0.7507820552874678
0.79,-0.060295499966996284,0.060295499966996305,2.3052798430045294,1.0,0.5,5.0,0.4524508183173347,0.2,0.8,5.0,0.07930534899866391,0.7,0.9467625905824669,0.5,0.7,1.0,1.0,0.2717721405482866,0.5,0.7523043376690014
0.8,-0.06048954129699844,0.06048954129699846,2.3187198158574427,1.0,0.5,5.0,0.4534563283413016,0.2,0.8,5.0,0.07954026717295133,0.7,0.9466632228583743,0.5,0.7,1.0,1.0,0.27315427703246087,0.5,0.7538128753830485
0.81,-0.060682346485317805,0.06068234648531782,2.3320927565661025,1.0,0.5,5.0,0.45445316462780927,0.2,0.8,5.0,0.07977357009229485,0.7,0.9465633184760255,0.5,0.7,1.0,1.0,0.2745287407209571,0.5,0.7553081942435115
0.8200000000000001,-0.06087396975493312,0.06087396975493314,2.3453989994547224,1.0,0.5,5.0,0.45544142662679926,0.2,0.8,5.0,0.0800053256842783,0.7,0.9464628853952551,0.5,0.7,1.0,1.0,0.2758957457830283,0.5,0.7567907952749012
0.8300000000000001,-0.06106446212893488,0.06106446212893489,2.3586388771800686,1.0,0.5,5.0,0.456421212297232,0.2,0.8,5.0,0.0802355978600269,0.7,0.9463619312564017,0.5,0.7,1.0,1.0,0.27725549483537115,0.5,0.7582611498749082
0.84,-0.061253872437605376,0.06125387243760539,2.371812720739773,1.0,0.5,5.0,0.4573926181349608,0.2,0.8,5.0,0.08046444774259712,0.7,0.9462604634754437,0.5,0.7,1.0,1.0,0.27860818302663926,0.5,0.7597197079568628
0.85,-0.06144224661896649,0.0614422466189665,2.384920859480611,1.0,0.5,5.0,0.4583557391999833,0.2,0.8,5.0,0.08069193283113543,0.7,0.9461584891755713,0.5,0.7,1.0,1.0,0.27995399496891327,0.5,0.7611668928763305
0.86,-0.061629628711922645,0.06162962871192266,2.397963621106734,1.0,0.5,5.0,0.459310669143085,0.2,0.8,5.0,0.08091810820982824,0.7,0.9460560152811759,0.5,0.7,1.0,1.0,0.2812931087946262,0.5,0.7626031093812261
0.87,-0.06181606013275743,0.06181606013275744,2.4109413316878614,1.0,0.5,5.0,0.46025750023189166,0.2,0.8,5.0,0.0811430256825842,0.7,0.9459530484476519,0.5,0.7,1.0,1.0,0.28262569299427553,0.5,0.7640287383346521
0.88,-0.062001580656914475,0.06200158065691449,2.4238543156674344,1.0,0.5,5.0,0.4611963233763453,0.2,0.8,5.0,0.08136673496590847,0.7,0.945849595154335,0.5,0.7,1.0,1.0,0.2839519104535375,0.5,0.765444144501539
0.89,-0.062186227673944904,0.062186227673944924,2.436702895870725,1.0,0.5,5.0,0.4621272281536184,0.2,0.8,5.0,0.08158928279736317,0.7,0.9457456616327955,0.5,0.7,1.0,1.0,0.28527191520520095,0.5,0.7668496710949162
0.9,-0.0623700371601205,0.062370037160120524,2.4494873935129067,1.0,0.5,5.0,0.4630503028324818,0.2,0.8,5.0,0.08181071411522559,0.7,0.9456412539588006,0.5,0.7,1.0,1.0,0.28658585645309215,0.5,0.7682456474234168
0.91,-0.06255304291397513,0.06255304291397515,2.462208128207087,1.0,0.5,5.0,0.4639656343971389,0.2,0.8,5.0,0.08203107114350847,0.7,0.945536377979332,0.5,0.7,1.0,1.0,0.2878938752451113,0.5,0.7696323832840078
0.92,-0.06273527752210827,0.06273527752210828,2.474865417972296,1.0,0.5,5.0,0.4648733085705403,0.2,0.8,5.0,0.08225039456142091,0.7,0.94543103940363,0.5,0.7,1.0,1.0,0.2891961084916624,0.5,0.7710101764945886
0.93,-0.06291677157516391,0.06291677157516393,2.487459579241437,1.0,0.5,5.0,0.46577340983719284,0.2,0.8,5.0,0.08246872256492956,0.7,0.9453252437291423,0.5,0.7,1.0,1.0,0.2904926855573005,0.5,0.7723793071376497
0.9400000000000001,-0.06309755463034428,0.06309755463034429,2.499990926869197,1.0,0.5,5.0,0.4666660214654735,0.2,0.8,5.0,0.08268609203040846,0.7,0.9452189963317247,0.5,0.7,1.0,1.0,0.2917837322865924,0.5,0.7737400450099082
0.9500000000000001,-0.06327765441257598,0.06327765441257599,2.51245977413992,1.0,0.5,5.0,0.46755122552946404,0.2,0.8,5.0,0.08290253755859647,0.7,0.9451123023905927,0.5,0.7,1.0,1.0,0.2930693675329193,0.5,0.7750926437574083
0.96,-0.06345709776695814,0.06345709776695815,2.5248664327754367,1.0,0.5,5.0,0.4684291029303149,0.2,0.8,5.0,0.08311809262441117,0.7,0.9450051669780187,0.5,0.7,1.0,1.0,0.2943497071614751,0.5,0.7764373481955412
0.97,-0.06363590985159419,0.0636359098515942,2.5372112129428595,1.0,0.5,5.0,0.4692997334171529,0.2,0.8,5.0,0.083332788611213,0.7,0.9448975949828979,0.5,0.7,1.0,1.0,0.2956248605412135,0.5,0.7777743883883106
0.98,-0.06381411508335597,0.06381411508335598,2.5494944232623356,1.0,0.5,5.0,0.47016319560754183,0.2,0.8,5.0,0.08354665595095984,0.7,0.9447895912006574,0.5,0.7,1.0,1.0,0.296894934538001,0.5,0.7791039868680973
0.99,-0.06399173631854306,0.06399173631854307,2.561716370814763,1.0,0.5,5.0,0.4710195670075092,0.2,0.8,5.0,0.08375972314425925,0.7,0.9446811602550224,0.5,0.7,1.0,1.0,0.2981600299522346,0.5,0.7804263526333225
1.0,-0.06416879579621344,0.06416879579621346,2.5738773611494663,1.0,0.5,5.0,0.47186892403114766,0.2,0.8,5.0,0.08397201789606419,0.7,0.9445723066884563,0.5,0.7,1.0,1.0,0.2994202455189615,0.5,0.7817416883031496
1.01,-0.0643453143065125,0.06434531430651251,2.585977698291838,1.0,0.5,5.0,0.4727113420198039,0.2,0.8,5.0,0.08418356612141041,0.7,0.9444630348821675,0.5,0.7,1.0,1.0,0.30067567428955855,0.5,0.7830501840351246
1.02,-0.0645213121327686,0.06452131213276861,2.5980176847509364,1.0,0.5,5.0,0.473546895260863,0.2,0.8,5.0,0.08439439307816667,0.7,0.9443533491471024,0.5,0.7,1.0,1.0,0.30192640764279294,0.5,0.7843520246264503
1.03,-0.06469680820832863,0.06469680820832864,2.60999762152705,1.0,0.5,5.0,0.4743756570061391,0.2,0.8,5.0,0.08460452235953768,0.7,0.9442432536423359,0.5,0.7,1.0,1.0,0.30317253161335583,0.5,0.7856473833602434
1.04,-0.06487182105816475,0.06487182105816476,2.6219178081192225,1.0,0.5,5.0,0.4751976994898825,0.2,0.8,5.0,0.08481397702482699,0.7,0.9441327524665944,0.5,0.7,1.0,1.0,0.3044141309160479,0.5,0.7869364290612011
1.05,-0.06504636794501296,0.06504636794501298,2.6337785425327396,1.0,0.5,5.0,0.47601309394641184,0.2,0.8,5.0,0.08502277857972673,0.7,0.9440218495751759,0.5,0.7,1.0,1.0,0.3056512852239228,0.5,0.7882193198784464
1.06,-0.06522046581114359,0.0652204658111436,2.6455801212865793,1.0,0.5,5.0,0.47682191062737955,0.2,0.8,5.0,0.08523094810592796,0.7,0.943910548871975,0.5,0.7,1.0,1.0,0.3068840732075,0.5,0.7894962103023521
1.07,-0.06539413041448282,0.06539413041448283,2.657322839420825,1.0,0.5,5.0,0.4776242188186822,0.2,0.8,5.0,0.08543850523007021,0.7,0.943798854125065,0.5,0.7,1.0,1.0,0.30811256876489074,0.5,0.7907672448907722
1.08,-0.06556737727112001,0.06556737727112003,2.6690069905040414,1.0,0.5,5.0,0.4784200868570206,0.2,0.8,5.0,0.08564546925293007,0.7,0.9436867690591927,0.5,0.7,1.0,1.0,0.3093368450777056,0.5,0.792032565252901
1.09,-0.06574022078200385,0.06574022078200387,2.6806328666406145,1.0,0.5,5.0,0.4792095821461213,0.2,0.8,5.0,0.08585185810778932,0.7,0.94357429727015,0.5,0.7,1.0,1.0,0.3105569707952524,0.5,0.7932923037247693
