Time,G1,T1,G2,T2,V_in,k1,kp,km,epsilon,Tsum,Tdiff,compartment
0.15,6.505034543672156,7.555746183646896,10.341172331698706,0.4186046709895779,0.36,0.02,6.0,13.0,0.01,7.974350854636474,-7.137141512657318,1.0
0.16,6.498811194506519,7.552627821595136,10.343905851482768,0.4191781684923649,0.36,0.02,6.0,13.0,0.01,7.971805990087501,-7.133449653102772,1.0
0.17,6.492601302351635,7.549488693130575,10.346637955742514,0.41975164273907717,0.36,0.02,6.0,13.0,0.01,7.969240335869652,-7.1297370503914985,1.0
0.18,6.486404866028263,7.546328842763831,10.349368644019151,0.4203250928906765,0.36,0.02,6.0,13.0,0.01,7.966653935654508,-7.1260037498731545,1.0
0.19,6.480221884255934,7.543148315158437,10.352097915856074,0.4208985181114686,0.36,0.02,6.0,13.0,0.01,7.964046833269905,-7.122249797046968,1.0
0.2,6.474052355639521,7.539947155152796,10.35482577079912,0.42147191756952923,0.36,0.02,6.0,13.0,0.01,7.961419072722325,-7.118475237583267,1.0
0.21,6.467896278689063,7.53672540772791,10.357552208396186,0.422045290436121,0.36,0.02,6.0,13.0,0.01,7.958770698164031,-7.114680117291789,1.0
0.22,6.461753651803543,7.533483118033946,10.360277228197537,0.4226186358862006,0.36,0.02,6.0,13.0,0.01,7.956101753920146,-7.110864482147745,1.0
0.23,6.455624473281735,7.530220331372275,10.363000829755606,0.4231919530981104,0.36,0.02,6.0,13.0,0.01,7.953412284470386,-7.107028378274165,1.0
0.24,6.449508741316603,7.526937093204147,10.365723012625105,0.42376524125378096,0.36,0.02,6.0,13.0,0.01,7.950702334457928,-7.103171851950366,1.0
0.25,6.443406453994679,7.523633449151238,10.36844377636305,0.424338499538776,0.36,0.02,6.0,13.0,0.01,7.947971948690014,-7.099294949612462,1.0
0.26,6.4373176092976685,7.520309444992675,10.37116312052872,0.4249117271422685,0.36,0.02,6.0,13.0,0.01,7.945221172134944,-7.095397717850406,1.0
0.27,6.431242205103823,7.516965126662478,10.37388104468365,0.4254849232570235,0.36,0.02,6.0,13.0,0.01,7.942450049919501,-7.091480203405454,1.0
0.28,6.4251802391885295,7.513600540248275,10.376597548391612,0.42605808707940535,0.36,0.02,6.0,13.0,0.01,7.93965862732768,-7.0875424531688695,1.0
0.29,6.419131709224577,7.51021573199054,10.379312631218616,0.42663121780939495,0.36,0.02,6.0,13.0,0.01,7.936846949799935,-7.083584514181145,1.0
0.3,6.413096612782502,7.50681074828169,10.382026292732913,0.42720431465060427,0.36,0.02,6.0,13.0,0.01,7.934015062932294,-7.079606433631086,1.0
0.31,6.4070749473310755,7.503385635664951,10.384738532504983,0.4277773768102864,0.36,0.02,6.0,13.0,0.01,7.931163012475237,-7.075608258854665,1.0
0.32,6.401066710237847,7.499940440833132,10.38744935010753,0.4283504034993437,0.36,0.02,6.0,13.0,0.01,7.928290844332476,-7.071590037333788,1.0
0.33,6.395071898769677,7.496475210627431,10.390158745115478,0.4289233939323367,0.36,0.02,6.0,13.0,0.01,7.925398604559768,-7.067551816695095,1.0
0.34,6.389090510093236,7.4929899920362795,10.392866717105962,0.42949634732749303,0.36,0.02,6.0,13.0,0.01,7.922486339363773,-7.063493644708786,1.0
0.35000000000000003,6.3831225412754975,7.489484832194202,10.39557326565832,0.4300692629067171,0.36,0.02,6.0,13.0,0.01,7.919554095100919,-7.059415569287484,1.0
0.36,6.377167989284243,7.485959778380674,10.398278390354099,0.4306421398955995,0.36,0.02,6.0,13.0,0.01,7.916601918276274,-7.055317638485074,1.0
0.37,6.371226850988534,7.482414878019026,10.40098209077703,0.4312149775234256,0.36,0.02,6.0,13.0,0.01,7.913629855542451,-7.0511999004956,1.0
0.38,6.3652991231592395,7.478850178675235,10.403684366513039,0.4317877750231849,0.36,0.02,6.0,13.0,0.01,7.91063795369842,-7.04706240365205,1.0
0.39,6.359384802469575,7.475265728056693,10.40638521715023,0.4323605316315807,0.36,0.02,6.0,13.0,0.01,7.907626259688274,-7.042905196425113,1.0
0.4,6.35348388549558,7.471661574011114,10.409084642278888,0.43293324658903853,0.36,0.02,6.0,13.0,0.01,7.904594820600153,-7.038728327422076,1.0
0.41000000000000003,6.347596368716598,7.468037764525438,10.411782641491461,0.43350591913971415,0.36,0.02,6.0,13.0,0.01,7.901543683665152,-7.034531845385724,1.0
0.42,6.341722248515765,7.464394347724704,10.414479214382567,0.4340785485315027,0.36,0.02,6.0,13.0,0.01,7.898472896256206,-7.030315799193201,1.0
0.43,6.335861521180528,7.460731371870877,10.417174360548975,0.43465113401604694,0.36,0.02,6.0,13.0,0.01,7.895382505886924,-7.02608023785483,1.0
0.44,6.330014182903149,7.457048885361682,10.41986807958961,0.4352236748487464,0.36,0.02,6.0,13.0,0.01,7.8922725602104284,-7.021825210512936,1.0
0.45,6.324180229781211,7.453346936729457,10.42256037110554,0.43579617028876555,0.36,0.02,6.0,13.0,0.01,7.8891431070182225,-7.017550766440692,1.0
0.46,6.318359657818111,7.449625574640026,10.425251234699969,0.4363686195990421,0.36,0.02,6.0,13.0,0.01,7.8859941942390686,-7.013256955040984,1.0
0.47000000000000003,6.312552462923554,7.445884847891565,10.427940669978236,0.43694102204629526,0.36,0.02,6.0,13.0,0.01,7.882825869937861,-7.00894382584527,1.0
0.48,6.3067586409140555,7.442124805413459,10.430628676547805,0.4375133769010339,0.36,0.02,6.0,13.0,0.01,7.879638182314493,-7.004611428512425,1.0
0.49,6.3009781875134445,7.438345496265157,10.433315254018257,0.4380856834375648,0.36,0.02,6.0,13.0,0.01,7.876431179702722,-7.000259812827592,1.0
0.5,6.295211098353357,7.434546969635038,10.43600040200129,0.43865794093400057,0.36,0.02,6.0,13.0,0.01,7.873204910569038,-6.995889028701038,1.0
0.51,6.289457368973735,7.430729274839277,10.438684120110704,0.4392301486722674,0.36,0.02,6.0,13.0,0.01,7.869959423511545,-6.991499126167009,1.0
0.52,6.283716994823327,7.426892461320711,10.441366407962398,0.4398023059381133,0.36,0.02,6.0,13.0,0.01,7.866694767258824,-6.987090155382598,1.0
0.53,6.27798997126018,7.423036578647705,10.444047265174369,0.4403744120211156,0.36,0.02,6.0,13.0,0.01,7.86341099066882,-6.982662166626589,1.0
0.54,6.272276293552138,7.419161676513022,10.446726691366697,0.44094646621468864,0.36,0.02,6.0,13.0,0.01,7.860108142727711,-6.978215210298334,1.0
0.55,6.266575956877341,7.415267804732692,10.449404686161541,0.44151846781609144,0.36,0.02,6.0,13.0,0.01,7.856786272548783,-6.973749336916601,1.0
0.56,6.260888956324717,7.411355013244881,10.452081249183136,0.4420904161264353,0.36,0.02,6.0,13.0,0.01,7.853445429371316,-6.969264597118446,1.0
0.5700000000000001,6.255215286894479,7.4074233521087685,10.454756380057782,0.4426623104506912,0.36,0.02,6.0,13.0,0.01,7.85008566255946,-6.964761041658077,1.0
0.58,6.249554943498617,7.403472871503419,10.457430078413841,0.44323415009769707,0.36,0.02,6.0,13.0,0.01,7.846707021601116,-6.960238721405721,1.0
0.59,6.243907920961397,7.399503621726656,10.460102343881724,0.4438059343801651,0.36,0.02,6.0,13.0,0.01,7.843309556106822,-6.955697687346491,1.0
0.6,6.238274214019851,7.395515653193944,10.462773176093892,0.44437766261468903,0.36,0.02,6.0,13.0,0.01,7.839893315808633,-6.951137990579255,1.0
0.61,6.232653817324273,7.391509016437263,10.465442574684845,0.44494933412175125,0.36,0.02,6.0,13.0,0.01,7.836458350559014,-6.946559682315512,1.0
0.62,6.227046725438707,7.387483762103991,10.468110539291116,0.4455209482257298,0.36,0.02,6.0,13.0,0.01,7.833004710329721,-6.941962813878261,1.0
0.63,6.2214529328414425,7.383439940955785,10.470777069551263,0.4460925042549054,0.36,0.02,6.0,13.0,0.01,7.829532445210691,-6.93734743670088,1.0
0.64,6.215872433925506,7.379377603867467,10.473442165105864,0.4466640015414681,0.36,0.02,6.0,13.0,0.01,7.8260416054089355,-6.9327136023259985,1.0
0.65,6.210305222999151,7.375296801825905,10.476105825597509,0.4472354394215246,0.36,0.02,6.0,13.0,0.01,7.82253224124743,-6.92806136240438,1.0
0.66,6.2047512942863445,7.371197585928904,10.478768050670794,0.4478068172351044,0.36,0.02,6.0,13.0,0.01,7.8190044031640085,-6.9233907686938,1.0
0.67,6.199210641927265,7.367080007384094,10.481428839972313,0.44837813432616674,0.36,0.02,6.0,13.0,0.01,7.815458141710261,-6.918701873057927,1.0
0.68,6.193683259978783,7.362944117507818,10.48408819315065,0.44894939004260714,0.36,0.02,6.0,13.0,0.01,7.811893507550425,-6.913994727465211,1.0
0.6900000000000001,6.188169142414955,7.358789967724028,10.486746109856378,0.4495205837362639,0.36,0.02,6.0,13.0,0.01,7.808310551460291,-6.909269383987764,1.0
0.7000000000000001,6.182668283127505,7.354617609563176,10.489402589742044,0.4500917147629244,0.36,0.02,6.0,13.0,0.01,7.804709324326101,-6.904525894800251,1.0
0.71,6.177180675926319,7.350427094661112,10.492057632462163,0.4506627824823316,0.36,0.02,6.0,13.0,0.01,7.801089877143443,-6.89976431217878,1.0
0.72,6.171706314539925,7.346218474757979,10.49471123767322,0.45123378625819016,0.36,0.02,6.0,13.0,0.01,7.797452261016169,-6.894984688499789,1.0
0.73,6.16624519261598,7.341991801697116,10.497363405033651,0.45180472545817263,0.36,0.02,6.0,13.0,0.01,7.793796527155289,-6.890187076238943,1.0
0.74,6.160797303721757,7.337747127423957,10.500014134203843,0.4523755994539256,0.36,0.02,6.0,13.0,0.01,7.7901227268778825,-6.885371527970031,1.0
0.75,6.155362641344625,7.333484503984936,10.502663424846123,0.4529464076210757,0.36,0.02,6.0,13.0,0.01,7.786430911606011,-6.8805380963638605,1.0
0.76,6.149941198892535,7.32920398352639,10.505311276624758,0.45351714933923554,0.36,0.02,6.0,13.0,0.01,7.782721132865626,-6.875686834187154,1.0
0.77,6.144532969694504,7.324905618293468,10.507957689205936,0.4540878239920096,0.36,0.02,6.0,13.0,0.01,7.778993442285477,-6.870817794301459,1.0
0.78,6.1391379470010925,7.3205894606290425,10.51060266225777,0.45465843096699987,0.36,0.02,6.0,13.0,0.01,7.775247891596043,-6.865931029662042,1.0
0.79,6.133756123984886,7.316255562972615,10.513246195450286,0.4552289696558119,0.36,0.02,6.0,13.0,0.01,7.771484532628427,-6.8610265933168035,1.0
0.8,6.12838749374098,7.3119039778592345,10.515888288455413,0.45579943945406,0.36,0.02,6.0,13.0,0.01,7.767703417313294,-6.856104538405175,1.0
0.81,6.123032049287452,7.30753475791841,10.518528940946982,0.45636983976137313,0.36,0.02,6.0,13.0,0.01,7.763904597679783,-6.851164918157037,1.0
0.8200000000000001,6.1176897835658455,7.30314795587303,10.521168152600714,0.4569401699814003,0.36,0.02,6.0,13.0,0.01,7.76008812585443,-6.84620778589163,1.0
0.8300000000000001,6.112360689441645,7.298743624538279,10.52380592309421,0.45751042952181586,0.36,0.02,6.0,13.0,0.01,7.756254054060094,-6.841233195016463,1.0
0.84,6.1070447597047535,7.294321816820563,10.526442252106955,0.458080617794325,0.36,0.02,6.0,13.0,0.01,7.752402434614888,-6.836241199026238,1.0
0.85,6.101741987069968,7.289882585716431,10.529077139320297,0.4586507342146689,0.36,0.02,6.0,13.0,0.01,7.7485333199311,-6.831231851501762,1.0
0.86,6.096452364177454,7.285425984311502,10.531710584417448,0.45922077820262996,0.36,0.02,6.0,13.0,0.01,7.744646762514131,-6.826205206108872,1.0
0.87,6.09117588359322,7.280952065779389,10.534342587083476,0.45979074918203683,0.36,0.02,6.0,13.0,0.01,7.740742814961426,-6.821161316597352,1.0
0.88,6.085912537809592,7.276460883380638,10.536973147005291,0.4603606465807696,0.36,0.02,6.0,13.0,0.01,7.736821529961408,-6.816100236799868,1.0
0.89,6.0806623192456835,7.271952490461652,10.539602263871648,0.4609304698307645,0.36,0.02,6.0,13.0,0.01,7.732882960292417,-6.811022020630888,1.0
0.9,6.075425220247868,7.267426940453629,10.542229937373131,0.4615002183680192,0.36,0.02,6.0,13.0,0.01,7.728927158821648,-6.80592672208561,1.0
0.91,6.07020123309025,7.2628842868715004,10.544856167202148,0.46206989163259704,0.36,0.02,6.0,13.0,0.01,7.724954178504097,-6.800814395238904,1.0
0.92,6.064990349975132,7.258324583312868,10.547480953052924,0.46263948906863234,0.36,0.02,6.0,13.0,0.01,7.7209640723815,-6.795685094244236,1.0
0.93,6.059792563033486,7.253747883456948,10.550104294621494,0.4632090101243347,0.36,0.02,6.0,13.0,0.01,7.716956893581283,-6.790538873332613,1.0
0.9400000000000001,6.05460786432542,7.249154241063514,10.552726191605695,0.4637784542519937,0.36,0.02,6.0,13.0,0.01,7.712932695315508,-6.78537578681152,1.0
0.9500000000000001,6.049436245840642,7.244543709971841,10.555346643705155,0.4643478209079835,0.36,0.02,6.0,13.0,0.01,7.708891530879824,-6.780195889063857,1.0
0.96,6.044277699498931,7.239916344099657,10.557965650621291,0.46491710955276705,0.36,0.02,6.0,13.0,0.01,7.704833453652424,-6.774999234546891,1.0
0.97,6.039132217150596,7.235272197442096,10.560583212057299,0.4654863196509007,0.36,0.02,6.0,13.0,0.01,7.700758517092996,-6.769785877791195,1.0
0.98,6.033999790576941,7.230611324070644,10.563199327718143,0.46605545067103843,0.36,0.02,6.0,13.0,0.01,7.696666774741682,-6.764555873399606,1.0
0.99,6.028880411490732,7.225933778132102,10.565813997310553,0.466624502085936,0.36,0.02,6.0,13.0,0.01,7.692558280218038,-6.759309276046166,1.0
1.0,6.023774071536652,7.221239613847542,10.568427220543013,0.46719347337245515,0.36,0.02,6.0,13.0,0.01,7.688433087219997,-6.754046140475087,1.0
1.01,6.018680762291764,7.216528885511266,10.571038997125754,0.46776236401156773,0.36,0.02,6.0,13.0,0.01,7.684291249522834,-6.748766521499698,1.0
1.02,6.013600475265973,7.211801647489772,10.57364932677075,0.4683311734883596,0.36,0.02,6.0,13.0,0.01,7.680132820978132,-6.743470474001413,1.0
1.03,6.0085332019024795,7.207057954220717,10.576258209191705,0.46889990129203474,0.36,0.02,6.0,13.0,0.01,7.675957855512753,-6.738158052928682,1.0
1.04,6.003478933578242,7.202297860211888,10.578865644104047,0.46946854691591894,0.36,0.02,6.0,13.0,0.01,7.671766407127807,-6.732829313295969,1.0
1.05,5.998437661604428,7.19752142004017,10.581471631224922,0.47003710985746366,0.36,0.02,6.0,13.0,0.01,7.667558529897634,-6.727484310182706,1.0
1.06,5.993409377226874,7.19272868835052,10.584076170273184,0.47060558961824983,0.36,0.02,6.0,13.0,0.01,7.6633342779687705,-6.72212309873227,1.0
1.07,5.988394071626536,7.187919719854945,10.586679260969387,0.47117398570399144,0.36,0.02,6.0,13.0,0.01,7.659093705558937,-6.716745734150954,1.0
1.08,5.983391735919943,7.183094569331478,10.589280903035776,0.4717422976245391,0.36,0.02,6.0,13.0,0.01,7.654836866956017,-6.7113522717069385,1.0
1.09,5.97840236115965,7.178253291623157,10.591881096196287,0.47231052489388364,0.36,0.02,6.0,13.0,0.01,7.650563816517041,-6.705942766729274,1.0
1.1,5.973425938334688,7.173395941637016,10.594479840176529,0.47287866703015946,0.36,0.02,6.0,13.0,0.01,7.646274608667175,-6.700517274606856,1.0
1.11,5.968462458371014,7.16852257434306,10.597077134703778,0.47344672355564804,0.36,0.02,6.0,13.0,0.01,7.641969297898708,-6.695075850787411,1.0
1.12,5.963511912131958,7.163633244773264,10.599672979506975,0.47401469399678114,0.36,0.02,6.0,13.0,0.01,7.637647938770045,-6.6896185507764825,1.0
1.1300000000000001,5.958574290418673,7.158728008020558,10.602267374316712,0.47458257788414404,0.36,0.02,6.0,13.0,0.01,7.633310585904702,-6.6841454301364145,1.0
1.1400000000000001,5.953649583970577,7.153806919237827,10.604860318865226,0.4751503747524788,0.36,0.02,6.0,13.0,0.01,7.628957293990306,-6.678656544485348,1.0
1.1500000000000001,5.948737783465803,7.148870033636898,10.607451812886392,0.4757180841406872,0.36,0.02,6.0,13.0,0.01,7.624588117777585,-6.673151949496211,1.0
1.16,5.943838879521637,7.143917406487551,10.610041856115714,0.4762857055918341,0.36,0.02,6.0,13.0,0.01,7.620203112079385,-6.6676317008957176,1.0
1.17,5.938952862694967,7.138949093116513,10.612630448290316,0.47685323865315,0.36,0.02,6.0,13.0,0.01,7.615802331769663,-6.662095854463363,1.0
1.18,5.934079723482718,7.133965148906465,10.615217589148935,0.47742068287603423,0.36,0.02,6.0,13.0,0.01,7.611385831782499,-6.6565444660304305,1.0
1.19,5.929219452322297,7.12896562929505,10.617803278431914,0.47798803781605764,0.36,0.02,6.0,13.0,0.01,7.6069536671111075,-6.650977591478992,1.0
1.2,5.924372039592029,7.123950589773884,10.620387515881191,0.4785553030329655,0.36,0.02,6.0,13.0,0.01,7.60250589280685,-6.645395286740918,1.0
1.21,5.919537475611598,7.1189200858875665,10.622970301240292,0.4791224780906801,0.36,0.02,6.0,13.0,0.01,7.598042563978247,-6.639797607796886,1.0
1.22,5.914715750642479,7.1138741732327,10.625551634254323,0.4796895625573033,0.36,0.02,6.0,13.0,0.01,7.593563735790004,-6.634184610675397,1.0
1.23,5.909906854888378,7.108812907456906,10.628131514669967,0.4802565560051193,0.36,0.02,6.0,13.0,0.01,7.5890694634620255,-6.628556351451787,1.0
1.24,5.905110778495663,7.103736344257847,10.630709942235463,0.48082345801059706,0.36,0.02,6.0,13.0,0.01,7.584559802268444,-6.622912886247249,1.0
1.25,5.900327511553798,7.0986445393822475,10.63328691670061,0.4813902681543926,0.36,0.02,6.0,13.0,0.01,7.58003480753664,-6.617254271227855,1.0
1.26,5.895557044095775,7.093537548624929,10.635862437816757,0.4819569860213517,0.36,0.02,6.0,13.0,0.01,7.575494534646281,-6.611580562603577,1.0
1.27,5.890799366098543,7.088415427827831,10.638436505336786,0.48252361120051174,0.36,0.02,6.0,13.0,0.01,7.570939039028343,-6.605891816627319,1.0
1.28,5.886054467483438,7.083278232879049,10.641009119015116,0.4830901432851044,0.36,0.02,6.0,13.0,0.01,7.566368376164154,-6.600188089593945,1.0
1.29,5.881322338116613,7.07812601971187,10.643580278607685,0.48365658187255756,0.36,0.02,6.0,13.0,0.01,7.561782601584428,-6.594469437839312,1.0
1.3,5.8766029678094585,7.0729588443038045,10.646149983871943,0.48422292656449745,0.36,0.02,6.0,13.0,0.01,7.557181770868302,-6.5887359177393074,1.0
1.31,5.871896346319034,7.067776762675638,10.648718234566854,0.4847891769667508,0.36,0.02,6.0,13.0,0.01,7.552565939642388,-6.582987585708887,1.0
1.32,5.867202463348491,7.062579830890465,10.65128503045287,0.4853553326893466,0.36,0.02,6.0,13.0,0.01,7.547935163579812,-6.577224498201119,1.0
1.33,5.862521308547492,7.0573681050527455,10.65385037129194,0.4859213933465184,0.36,0.02,6.0,13.0,0.01,7.543289498399264,-6.571446711706227,1.0
1.34,5.857852871512635,7.052141641307346,10.656414256847489,0.4864873585567058,0.36,0.02,6.0,13.0,0.01,7.538628999864051,-6.56565428275064,1.0
1.35,5.853197141787873,7.046900495838598,10.658976686884417,0.4870532279425563,0.36,0.02,6.0,13.0,0.01,7.533953723781154,-6.559847267896042,1.0
1.36,5.848554108864932,7.041644724869351,10.661537661169088,0.48761900113092727,0.36,0.02,6.0,13.0,0.01,7.529263726000278,-6.554025723738424,1.0
1.37,5.843923762183731,7.036374384660034,10.664097179469321,0.4881846777528874,0.36,0.02,6.0,13.0,0.01,7.524559062412921,-6.548189706907147,1.0
1.3800000000000001,5.839306091132796,7.031089531507714,10.666655241554382,0.48875025744371825,0.36,0.02,6.0,13.0,0.01,7.519839788951432,-6.542339274063996,1.0
1.3900000000000001,5.834701085049673,7.025790221745162,10.669211847194978,0.48931573984291615,0.36,0.02,6.0,13.0,0.01,7.515105961588079,-6.536474481902246,1.0
1.4000000000000001,5.830108733221346,7.020476511739923,10.671766996163244,0.4898811245941932,0.36,0.02,6.0,13.0,0.01,7.510357636334116,-6.53059538714573,1.0
1.41,5.825529024884644,7.015148457893379,10.674320688232738,0.490446411345479,0.36,0.02,6.0,13.0,0.01,7.505594869238858,-6.5247020465479,1.0
1.42,5.820961949226659,7.009806116639831,10.676872923178431,0.491011599748922,0.36,0.02,6.0,13.0,0.01,7.500817716388753,-6.518794516890909,1.0
1.43,5.816407495385148,7.004449544445572,10.679423700776699,0.4915766894608906,0.36,0.02,6.0,13.0,0.01,7.496026233906463,-6.512872854984682,1.0
1.44,5.811865652448945,6.9990787978079645,10.681973020805316,0.4921416801419746,0.36,0.02,6.0,13.0,0.01,7.491220477949939,-6.50693711766599,1.0
1.45,5.807336409458368,6.9936939332545265,10.68452088304344,0.4927065714569863,0.36,0.02,6.0,13.0,0.01,7.486400504711513,-6.50098736179754,1.0
1.46,5.802819755405622,6.988295007342014,10.687067287271613,0.49327136307496156,0.36,0.02,6.0,13.0,0.01,7.481566370416975,-6.495023644267053,1.0
1.47,5.7983156792352055,6.982882076655511,10.689612233271745,0.49383605466916086,0.36,0.02,6.0,13.0,0.01,7.476718131324672,-6.489046021986351,1.0
1.48,5.793824169844312,6.977455197807522,10.692155720827108,0.4944006459170704,0.36,0.02,6.0,13.0,0.01,7.471855843724593,-6.483054551890452,1.0
1.49,5.789345216083231,6.972014427437066,10.694697749722328,0.4949651365004029,0.36,0.02,6.0,13.0,0.01,7.4669795639374685,-6.477049290936663,1.0
1.5,5.78487880675575,6.96655982220877,10.697238319743379,0.49552952610509865,0.36,0.02,6.0,13.0,0.01,7.462089348313868,-6.471030296103671,1.0
1.51,5.780424930619549,6.961091438811977,10.699777430677566,0.4960938144213261,0.36,0.02,6.0,13.0,0.01,7.457185253233303,-6.464997624390651,1.0
1.52,5.7759835763866025,6.955609333959844,10.702315082313525,0.49665800114348285,0.36,0.02,6.0,13.0,0.01,7.452267335103326,-6.458951332816361,1.0
1.53,5.771554732723571,6.950113564388451,10.704851274441213,0.4972220859701961,0.36,0.02,6.0,13.0,0.01,7.447335650358647,-6.4528914784182545,1.0
1.54,5.767138388252198,6.94460418685591,10.707386006851893,0.4977860686043236,0.36,0.02,6.0,13.0,0.01,7.442390255460234,-6.446818118251587,1.0
1.55,5.762734531549701,6.939081258141481,10.709919279338132,0.4983499487529539,0.36,0.02,6.0,13.0,0.01,7.437431206894435,-6.440731309388528,1.0
1.56,5.758343151149167,6.9335448350446836,10.712451091693792,0.49891372612740714,0.36,0.02,6.0,13.0,0.01,7.432458561172091,-6.4346311089172765,1.0
1.57,5.753964235539937,6.927994974384418,10.714981443714015,0.4994774004432354,0.36,0.02,6.0,13.0,0.01,7.427472374827653,-6.428517573941182,1.0
1.58,5.749597773167999,6.922431732998087,10.717510335195222,0.5000409714202231,0.36,0.02,6.0,13.0,0.01,7.422472704418309,-6.422390761577864,1.0
1.59,5.745243752436372,6.916855167740723,10.7200377659351,0.5006044387823873,0.36,0.02,6.0,13.0,0.01,7.41745960652311,-6.416250728958335,1.0
1.6,5.740902161705497,6.9112653354841145,10.722563735732596,0.5011678022579782,0.36,0.02,6.0,13.0,0.01,7.4124331377420924,-6.4100975332261365,1.0
1.61,5.736572989293617,6.905662293115939,10.725088244387903,0.5017310615794793,0.36,0.02,6.0,13.0,0.01,7.407393354695419,-6.403931231536459,1.0
1.62,5.732256223477159,6.900046097538895,10.727611291702457,0.5022942164836075,0.36,0.02,6.0,13.0,0.01,7.402340314022503,-6.397751881055287,1.0
1.6300000000000001,5.727951852491121,6.894416805669843,10.730132877478928,0.5028572667113133,0.36,0.02,6.0,13.0,0.01,7.3972740723811565,-6.39155953895853,1.0
1.6400000000000001,5.7236598645294485,6.888774474438946,10.732653001521204,0.5034202120077805,0.36,0.02,6.0,13.0,0.01,7.392194686446726,-6.385354262431165,1.0
1.6500000000000001,5.719380247745413,6.883119160788809,10.735171663634391,0.5039830521224273,0.36,0.02,6.0,13.0,0.01,7.387102212911236,-6.379136108666382,1.0
1.6600000000000001,5.71511299025199,6.877450921673633,10.737688863624802,0.5045457868089048,0.36,0.02,6.0,13.0,0.01,7.3819967084825375,-6.3729051348647285,1.0
1.67,5.710858080122237,6.8717698140583625,10.740204601299943,0.505108415825098,0.36,0.02,6.0,13.0,0.01,7.37687822988346,-6.366661398233265,1.0
1.68,5.706615505389664,6.866075894917837,10.742718876468512,0.5056709389331252,0.36,0.02,6.0,13.0,0.01,7.371746833850962,-6.360404955984712,1.0
1.69,5.702385254048609,6.860369221235951,10.74523168894038,0.5062333558993379,0.36,0.02,6.0,13.0,0.01,7.366602577135289,-6.3541358653366125,1.0
1.7,5.6981673140546105,6.85464985000481,10.747743038526597,0.5067956664943205,0.36,0.02,6.0,13.0,0.01,7.36144551649913,-6.347854183510489,1.0
1.71,5.693961673324774,6.848917838223897,10.750252925039367,0.50735787049289,0.36,0.02,6.0,13.0,0.01,7.356275708716787,-6.341559967731007,1.0
1.72,5.689768319738145,6.843173242899237,10.75276134829205,0.5079199676740959,0.36,0.02,6.0,13.0,0.01,7.351093210573333,-6.335253275225141,1.0
1.73,5.685587241136073,6.837416121042566,10.75526830809915,0.5084819578212192,0.36,0.02,6.0,13.0,0.01,7.345898078863786,-6.328934163221347,1.0
1.74,5.681418425322578,6.831646529670507,10.757773804276306,0.5090438407217724,0.36,0.02,6.0,13.0,0.01,7.340690370392279,-6.322602688948734,1.0
1.75,5.677261860064715,6.825864525803738,10.760277836640281,0.5096056161674991,0.36,0.02,6.0,13.0,0.01,7.3354701419712365,-6.316258909636239,1.0
