C1,C2,M1,M2,X1,X2,Time
2.0,0.0,1.0,0.0,0.0,0.0,0.0
2.000479876813758,1.4572797905172949e-05,0.998666853268285,4.119065342251491e-08,0.0009665279516082305,1.3589461989028173e-11,0.01
2.0009595134872655,2.9162606608613892e-05,0.9975635726947507,1.5707978677837454e-07,0.0018923214242059264,1.0356058185622167e-10,0.02
2.001438917973944,4.376674589948665e-05,0.9966200532032138,3.373442410350262e-07,0.002784833837485047,3.331785027198505e-10,0.03
2.001918096809572,5.8383282099808655e-05,0.99579553358143,5.730869514779982e-07,0.0036495078036199425,7.533652207066687e-10,0.04
2.002397055495024,7.301073813575556e-05,0.9950638631742804,8.566417929941699e-07,0.004490461002502842,1.4045801871926083e-09,0.05
2.0028757987504133,8.764793996466938e-05,0.9944070752298926,1.1814040917264385e-06,0.005310898098648244,2.318435991068767e-09,0.06
2.00335433068989,0.00010229392729835157,0.9938122121169027,1.5416842483490701e-06,0.006113370561847089,3.5190809811509962e-09,0.07
2.0038326549466063,0.00011694789733273321,0.9932695229113495,1.9325811262323846e-06,0.0068999494936194455,5.024384921639305e-09,0.08
2.004310774764066,0.00013160916635024064,0.9927715902888234,2.3498730037985307e-06,0.0076723417140061095,6.846951301693763e-09,0.09
2.0047886930645773,0.00014627714427041408,0.9923124483605948,2.789923398862928e-06,0.00843197517324662,8.994983661653057e-09,0.1
2.0052664125017285,0.00016095131594801704,0.9918873112005666,3.2495997495806813e-06,0.009180057782465086,1.1473026506001703e-08,0.11
2.0057439355009143,0.0001756312272567134,0.9914922588980183,3.726204055456166e-06,0.009917621842116461,1.4282590680573145e-08,0.12
2.00622126429216,0.00019031647434268338,0.9911240274397803,4.217411782108444e-06,0.010645558171218743,1.742269802440185e-08,0.13
2.0066984009356426,0.00020500669562310218,0.9907798682036667,4.7212207599279155e-06,0.011364641382554526,2.08903310146212e-08,0.14
2.007175347343202,0.00021970156524077282,0.9904574400131264,5.23590582479732e-06,0.012075550262192933,2.468082664982957e-08,0.15
2.0076521052954597,0.00023440078802173945,0.9901547312262433,5.759980918931447e-06,0.01277888325908386,2.8788200140870877e-08,0.16
2.008128676456624,0.0002491040952223196,0.9898699976935086,6.292165404845906e-06,0.013475171345748424,3.3205428017593016e-08,0.17
2.0086050623865006,0.0002638112411796568,0.9896017168765355,6.831355984109047e-06,0.014164887975942293,3.792467916873844e-08,0.18
2.0090812645510687,0.000278522000422079,0.9893485500489674,7.3766017814110425e-06,0.014848457523090273,4.293751586883949e-08,0.19
2.00955728433139,0.0002932361653052999,0.9891093131520295,7.92708318806203e-06,0.015526262067163132,4.8235059855623625e-08,0.2
2.010033123031208,0.0003079535440379132,0.9888829535175042,8.482093933843483e-06,0.016198646948496945,5.3808129315027295e-08,0.21
2.0105087818838348,0.0003226739589307644,0.9886685301594349,9.041024997773554e-06,0.016865925606457242,5.964735814264881e-08,0.22
2.0109842620579506,0.0003373972449623345,0.988465198362249,9.603351341199746e-06,0.017528383468833283,6.574329040703778e-08,0.23
2.0114595646628004,0.0003521232485177207,0.9882721967043877,1.0168620281106584e-05,0.01818628129877297,7.208645985497133e-08,0.24
2.0119346907528337,0.0003668518262875139,0.9880888361627762,1.0736441425146765e-05,0.01883985806541587,7.866745555379539e-08,0.25
2.0124096413318258,0.0003815828443113517,0.9879144910121352,1.1306478037825173e-05,0.019489333390729866,8.547697508142117e-08,0.26
2.0128844173566454,0.0003963161771183689,0.9877485908402842,1.1878439387054475e-05,0.020134909722955542,9.250586929747997e-08,0.27
2.013359019740531,0.00041105170700126163,0.9875906142337336,1.2452074469716452e-05,0.02077677411927507,9.974517529149654e-08,0.28
2.0138334493559977,0.0004257893233878232,0.987440083541992,1.3027166762267434e-05,0.02141509974918889,1.0718614076289515e-07,0.29
2.0143077070375655,0.00044052892225667867,0.9872965600156517,1.360352945384373e-05,0.022050047278404643,1.1482024466572715e-07,0.3
2.0147817935842984,0.00045527040560058976,0.9871596394252454,1.4181001179927948e-05,0.022681766126884773,1.2263921398220778e-07,0.31
2.0152557097620862,0.0004700136809558608,0.9870289484223224,1.4759442435784331e-05,0.02331039554919159,1.3063503508018247e-07,0.32
2.0157294563056842,0.00048475866099232637,0.9869041415347138,1.5338732614803002e-05,0.023936065551933366,1.3879996018298864e-07,0.33
2.0162030339205836,0.0004995052631437402,0.9867848985119381,1.591876746474992e-05,0.02455889770459548,1.4712651080886002e-07,0.34
2.016676443284754,0.0005142534092668707,0.9866709218950178,1.649945683250436e-05,0.02517900587753439,1.5560747932878824e-07,0.35000000000000003
2.0171496850502604,0.0005290030253297746,0.9865619348527846,1.708072269090557e-05,0.025796496907330227,1.6423592869341356e-07,0.36
2.0176227598447456,0.0005437540411309164,0.9864576793138748,1.766249745982785e-05,0.026411471185260653,1.7300519021803717e-07,0.37
2.018095668272794,0.0005585063900455698,0.9863579143375457,1.8244722584055196e-05,0.027024023178071826,1.8190885975555027e-07,0.38
2.0185684109171973,0.0005732600087938092,0.986262414649392,1.8827347306906868e-05,0.02763424189622524,1.909407927916744e-07,0.39
2.019040988340128,0.000588014837226746,0.9861709693141358,1.941032760032009e-05,0.028242211318987985,2.000950987972132e-07,0.4
2.0195134010842355,0.0006027708181300851,0.9860833805483294,1.9993625238047337e-05,0.02884801077921103,2.0936613493862416e-07,0.41000000000000003
2.0199856496736652,0.0006175278970441225,0.9859994626660604,2.0577207001875733e-05,0.029451715310052574,2.1874849921974102e-07,0.42
