ES,S,Time
0.0,0.0,0.0
-0.009998750118767406,0.009998750118767406,0.01
-0.01999500082331844,0.01999500082331844,0.02
-0.029988752803760163,0.029988752803760163,0.03
-0.03998000666245962,0.03998000666245962,0.04
-0.04996876301847319,0.04996876301847319,0.05
-0.05995502249492351,0.05995502249492351,0.06
-0.06993878571715528,0.06993878571715528,0.07
-0.07992005331013313,0.07992005331013313,0.08
-0.08989882589809078,0.08989882589809078,0.09
-0.09987510410478086,0.09987510410478086,0.1
-0.10984888855369764,0.10984888855369764,0.11
-0.11982017986817355,0.11982017986817355,0.12
-0.1297889786714,0.1297889786714,0.13
-0.13975528558642306,0.13975528558642306,0.14
-0.14971910123614673,0.14971910123614673,0.15
-0.1596804262433176,0.1596804262433176,0.16
-0.16963926123051287,0.16963926123051287,0.17
-0.1795956068201528,0.1795956068201528,0.18
-0.18954946363450462,0.18954946363450462,0.19
-0.19950083229568352,0.19950083229568352,0.2
-0.20944971342565075,0.20944971342565075,0.21
-0.21939610764621217,0.21939610764621217,0.22
-0.22934001557901765,0.22934001557901765,0.23
-0.23928143784556133,0.23928143784556133,0.24
-0.249220375067182,0.249220375067182,0.25
-0.25915682786506317,0.25915682786506317,0.26
-0.2690907968602331,0.2690907968602331,0.27
-0.2790222826735649,0.2790222826735649,0.28
-0.28895128592577635,0.28895128592577635,0.29
-0.29887780723743035,0.29887780723743035,0.3
-0.30880184722893433,0.30880184722893433,0.31
-0.3187234065205409,0.3187234065205409,0.32
-0.32864248573234744,0.32864248573234744,0.33
-0.3385590854842964,0.3385590854842964,0.34
-0.34847320639617535,0.34847320639617535,0.35000000000000003
-0.3583848490876167,0.3583848490876167,0.36
-0.36829401417809826,0.36829401417809826,0.37
-0.3782007022869428,0.3782007022869428,0.38
-0.38810491403331837,0.38810491403331837,0.39
-0.39800665003623814,0.39800665003623814,0.4
-0.4079059109145607,0.4079059109145607,0.41000000000000003
-0.4178026972869897,0.4178026972869897,0.42
-0.4276970097720745,0.4276970097720745,0.43
-0.4375888489882095,0.4375888489882095,0.44
-0.44747821555363465,0.44747821555363465,0.45
-0.45736511008643543,0.45736511008643543,0.46
-0.4672495332045427,0.4672495332045427,0.47000000000000003
-0.47713148552573287,0.47713148552573287,0.48
-0.4870109676676281,0.4870109676676281,0.49
-0.4968879802476959,0.4968879802476959,0.5
-0.5067625238832496,0.5067625238832496,0.51
-0.5166345991914482,0.5166345991914482,0.52
-0.5265042067892963,0.5265042067892963,0.53
-0.5363713472936446,0.5363713472936446,0.54
-0.5462360213211892,0.5462360213211892,0.55
-0.5560982294884723,0.5560982294884723,0.56
-0.565957972411882,0.565957972411882,0.5700000000000001
-0.5758152507076518,0.5758152507076518,0.58
-0.5856700649918622,0.5856700649918622,0.59
-0.5955224158804389,0.5955224158804389,0.6
-0.6053723039891536,0.6053723039891536,0.61
-0.6152197299336246,0.6152197299336246,0.62
-0.6250646943293159,0.6250646943293159,0.63
-0.6349071977915377,0.6349071977915377,0.64
-0.6447472409354466,0.6447472409354466,0.65
-0.6545848243760451,0.6545848243760451,0.66
-0.6644199487281826,0.6644199487281826,0.67
-0.674252614606554,0.674252614606554,0.68
-0.684082822625701,0.684082822625701,0.6900000000000001
-0.6939105734000115,0.6939105734000115,0.7000000000000001
-0.70373586754372,0.70373586754372,0.71
-0.7135587056709075,0.7135587056709075,0.72
-0.7233790883955014,0.7233790883955014,0.73
-0.7331970163312754,0.7331970163312754,0.74
-0.7430124900918503,0.7430124900918503,0.75
-0.752825510290693,0.752825510290693,0.76
-0.7626360775411173,0.7626360775411173,0.77
-0.7724441924562837,0.7724441924562837,0.78
-0.7822498556491994,0.7822498556491994,0.79
-0.7920530677327182,0.7920530677327182,0.8
-0.8018538293195411,0.8018538293195411,0.81
-0.8116521410222155,0.8116521410222155,0.8200000000000001
-0.821448003453136,0.821448003453136,0.8300000000000001
-0.8312414172245438,0.8312414172245438,0.84
-0.8410323829485276,0.8410323829485276,0.85
-0.8508209012370225,0.8508209012370225,0.86
-0.860606972701811,0.860606972701811,0.87
-0.8703905979545226,0.8703905979545226,0.88
-0.8801717776066338,0.8801717776066338,0.89
-0.8899505122694684,0.8899505122694684,0.9
-0.8997268025541972,0.8997268025541972,0.91
-0.9095006490718385,0.9095006490718385,0.92
-0.9192720524332576,0.9192720524332576,0.93
-0.9290410132491673,0.9290410132491673,0.9400000000000001
-0.9388075321301276,0.9388075321301276,0.9500000000000001
-0.9485716096865457,0.9485716096865457,0.96
-0.9583332465286769,0.9583332465286769,0.97
-0.9680924432666234,0.9680924432666234,0.98
-0.9778492005103347,0.9778492005103347,0.99
-0.9876035188696085,0.9876035188696085,1.0
-0.9973553989540894,0.9973553989540894,1.01
-1.0071048413732702,1.0071048413732702,1.02
-1.0168518467364909,1.0168518467364909,1.03
-1.0265964156529392,1.0265964156529392,1.04
-1.0363385487316508,1.0363385487316508,1.05
-1.046078246581509,1.046078246581509,1.06
-1.055815509811245,1.055815509811245,1.07
-1.0655503390294376,1.0655503390294376,1.08
-1.0752827348445138,1.0752827348445138,1.09
-1.085012697864748,1.085012697864748,1.1
-1.0947402286982635,1.0947402286982635,1.11
-1.1044653279530305,1.1044653279530305,1.12
-1.114187996236868,1.114187996236868,1.1300000000000001
-1.1239082341574425,1.1239082341574425,1.1400000000000001
-1.1336260423222688,1.1336260423222688,1.1500000000000001
-1.14334142133871,1.14334142133871,1.16
-1.1530543718139776,1.1530543718139776,1.17
-1.1627648943551308,1.1627648943551308,1.18
-1.1724729895690773,1.1724729895690773,1.19
-1.182178658062573,1.182178658062573,1.2
-1.1918819004422223,1.1918819004422223,1.21
-1.2015827173144775,1.2015827173144775,1.22
-1.2112811092856401,1.2112811092856401,1.23
-1.2209770769618593,1.2209770769618593,1.24
-1.2306706209491332,1.2306706209491332,1.25
-1.2403617418533082,1.2403617418533082,1.26
-1.2500504402800796,1.2500504402800796,1.27
-1.2597367168349909,1.2597367168349909,1.28
-1.2694205721234344,1.2694205721234344,1.29
-1.279102006750651,1.279102006750651,1.3
-1.2887810213217306,1.2887810213217306,1.31
-1.2984576164416113,1.2984576164416113,1.32
-1.3081317927150804,1.3081317927150804,1.33
-1.317803550746774,1.317803550746774,1.34
-1.3274728911411768,1.3274728911411768,1.35
-1.3371398145026228,1.3371398145026228,1.36
-1.3468043214352945,1.3468043214352945,1.37
-1.3564664125432238,1.3564664125432238,1.3800000000000001
-1.3661260884302913,1.3661260884302913,1.3900000000000001
-1.3757833497002268,1.3757833497002268,1.4000000000000001
-1.3854381969566087,1.3854381969566087,1.41
-1.3950906308028657,1.3950906308028657,1.42
-1.4047406518422745,1.4047406518422745,1.43
-1.4143882606779614,1.4143882606779614,1.44
-1.4240334579129021,1.4240334579129021,1.45
-1.4336762441499213,1.4336762441499213,1.46
-1.4433166199916934,1.4433166199916934,1.47
-1.4529545860407416,1.4529545860407416,1.48
-1.4625901428994388,1.4625901428994388,1.49
-1.4722232911700075,1.4722232911700075,1.5
-1.4818540314545192,1.4818540314545192,1.51
-1.4914823643548953,1.4914823643548953,1.52
-1.5011082904729067,1.5011082904729067,1.53
-1.510731810410174,1.510731810410174,1.54
-1.5203529247681666,1.5203529247681666,1.55
-1.5299716341482046,1.5299716341482046,1.56
-1.539587939151457,1.539587939151457,1.57
-1.5492018403789434,1.5492018403789434,1.58
-1.5588133384315321,1.5588133384315321,1.59
-1.568422433909942,1.568422433909942,1.6
-1.5780291274147416,1.5780291274147416,1.61
-1.587633419546349,1.587633419546349,1.62
-1.5972353109050328,1.5972353109050328,1.6300000000000001
-1.606834802090911,1.606834802090911,1.6400000000000001
-1.6164318937039517,1.6164318937039517,1.6500000000000001
-1.6260265863439733,1.6260265863439733,1.6600000000000001
-1.635618880610644,1.635618880610644,1.67
-1.6452087771034822,1.6452087771034822,1.68
-1.6547962764218567,1.6547962764218567,1.69
-1.664381379164986,1.664381379164986,1.7
-1.673964085931939,1.673964085931939,1.71
-1.6835443973216349,1.6835443973216349,1.72
-1.693122313932843,1.693122313932843,1.73
-1.7026978363641834,1.7026978363641834,1.74
-1.7122709652141261,1.7122709652141261,1.75
-1.7218417010809917,1.7218417010809917,1.76
-1.731410044562951,1.731410044562951,1.77
-1.7409759962580258,1.7409759962580258,1.78
-1.7505395567640878,1.7505395567640878,1.79
-1.7601007266788598,1.7601007266788598,1.8
-1.7696595065999146,1.7696595065999146,1.81
-1.779215897124676,1.779215897124676,1.82
-1.7887698988504188,1.7887698988504188,1.83
-1.7983215123742677,1.7983215123742677,1.84
-1.8078707382931987,1.8078707382931987,1.85
-1.8174175772040384,1.8174175772040384,1.86
-1.8269620297034643,1.8269620297034643,1.87
