Time,S,ES,k1,k2,default,re2,re12
0.29,0.28895128592577635,-0.28895128592577635,1.0,0.025,1.0,1.0,0.007223782148144409
0.3,0.29887780723743035,-0.29887780723743035,1.0,0.025,1.0,1.0,0.007471945180935759
0.31,0.30880184722893433,-0.30880184722893433,1.0,0.025,1.0,1.0,0.0077200461807233585
0.32,0.3187234065205409,-0.3187234065205409,1.0,0.025,1.0,1.0,0.007968085163013523
0.33,0.32864248573234744,-0.32864248573234744,1.0,0.025,1.0,1.0,0.008216062143308686
0.34,0.3385590854842964,-0.3385590854842964,1.0,0.025,1.0,1.0,0.008463977137107411
0.35000000000000003,0.34847320639617535,-0.34847320639617535,1.0,0.025,1.0,1.0,0.008711830159904383
0.36,0.3583848490876167,-0.3583848490876167,1.0,0.025,1.0,1.0,0.008959621227190418
0.37,0.36829401417809826,-0.36829401417809826,1.0,0.025,1.0,1.0,0.009207350354452457
0.38,0.3782007022869428,-0.3782007022869428,1.0,0.025,1.0,1.0,0.00945501755717357
0.39,0.38810491403331837,-0.38810491403331837,1.0,0.025,1.0,1.0,0.00970262285083296
0.4,0.39800665003623814,-0.39800665003623814,1.0,0.025,1.0,1.0,0.009950166250905954
0.41000000000000003,0.4079059109145607,-0.4079059109145607,1.0,0.025,1.0,1.0,0.010197647772864018
0.42,0.4178026972869897,-0.4178026972869897,1.0,0.025,1.0,1.0,0.010445067432174743
0.43,0.4276970097720745,-0.4276970097720745,1.0,0.025,1.0,1.0,0.010692425244301862
0.44,0.4375888489882095,-0.4375888489882095,1.0,0.025,1.0,1.0,0.010939721224705238
0.45,0.44747821555363465,-0.44747821555363465,1.0,0.025,1.0,1.0,0.011186955388840868
0.46,0.45736511008643543,-0.45736511008643543,1.0,0.025,1.0,1.0,0.011434127752160886
0.47000000000000003,0.4672495332045427,-0.4672495332045427,1.0,0.025,1.0,1.0,0.011681238330113568
0.48,0.47713148552573287,-0.47713148552573287,1.0,0.025,1.0,1.0,0.011928287138143322
0.49,0.4870109676676281,-0.4870109676676281,1.0,0.025,1.0,1.0,0.012175274191690703
0.5,0.4968879802476959,-0.4968879802476959,1.0,0.025,1.0,1.0,0.012422199506192399
0.51,0.5067625238832496,-0.5067625238832496,1.0,0.025,1.0,1.0,0.01266906309708124
0.52,0.5166345991914482,-0.5166345991914482,1.0,0.025,1.0,1.0,0.012915864979786204
0.53,0.5265042067892963,-0.5265042067892963,1.0,0.025,1.0,1.0,0.01316260516973241
0.54,0.5363713472936446,-0.5363713472936446,1.0,0.025,1.0,1.0,0.013409283682341115
0.55,0.5462360213211892,-0.5462360213211892,1.0,0.025,1.0,1.0,0.01365590053302973
0.56,0.5560982294884723,-0.5560982294884723,1.0,0.025,1.0,1.0,0.013902455737211808
0.5700000000000001,0.565957972411882,-0.565957972411882,1.0,0.025,1.0,1.0,0.01414894931029705
0.58,0.5758152507076518,-0.5758152507076518,1.0,0.025,1.0,1.0,0.014395381267691297
0.59,0.5856700649918622,-0.5856700649918622,1.0,0.025,1.0,1.0,0.014641751624796556
0.6,0.5955224158804389,-0.5955224158804389,1.0,0.025,1.0,1.0,0.014888060397010973
0.61,0.6053723039891536,-0.6053723039891536,1.0,0.025,1.0,1.0,0.015134307599728843
0.62,0.6152197299336246,-0.6152197299336246,1.0,0.025,1.0,1.0,0.015380493248340616
0.63,0.6250646943293159,-0.6250646943293159,1.0,0.025,1.0,1.0,0.015626617358232897
0.64,0.6349071977915377,-0.6349071977915377,1.0,0.025,1.0,1.0,0.015872679944788443
0.65,0.6447472409354466,-0.6447472409354466,1.0,0.025,1.0,1.0,0.016118681023386164
0.66,0.6545848243760451,-0.6545848243760451,1.0,0.025,1.0,1.0,0.01636462060940113
0.67,0.6644199487281826,-0.6644199487281826,1.0,0.025,1.0,1.0,0.016610498718204563
0.68,0.674252614606554,-0.674252614606554,1.0,0.025,1.0,1.0,0.01685631536516385
0.6900000000000001,0.684082822625701,-0.684082822625701,1.0,0.025,1.0,1.0,0.017102070565642526
0.7000000000000001,0.6939105734000115,-0.6939105734000115,1.0,0.025,1.0,1.0,0.01734776433500029
0.71,0.70373586754372,-0.70373586754372,1.0,0.025,1.0,1.0,0.017593396688593
0.72,0.7135587056709075,-0.7135587056709075,1.0,0.025,1.0,1.0,0.017838967641772688
0.73,0.7233790883955014,-0.7233790883955014,1.0,0.025,1.0,1.0,0.018084477209887536
0.74,0.7331970163312754,-0.7331970163312754,1.0,0.025,1.0,1.0,0.018329925408281888
0.75,0.7430124900918503,-0.7430124900918503,1.0,0.025,1.0,1.0,0.01857531225229626
0.76,0.752825510290693,-0.752825510290693,1.0,0.025,1.0,1.0,0.018820637757267326
0.77,0.7626360775411173,-0.7626360775411173,1.0,0.025,1.0,1.0,0.019065901938527932
0.78,0.7724441924562837,-0.7724441924562837,1.0,0.025,1.0,1.0,0.019311104811407093
0.79,0.7822498556491994,-0.7822498556491994,1.0,0.025,1.0,1.0,0.019556246391229985
0.8,0.7920530677327182,-0.7920530677327182,1.0,0.025,1.0,1.0,0.019801326693317956
0.81,0.8018538293195411,-0.8018538293195411,1.0,0.025,1.0,1.0,0.020046345732988528
0.8200000000000001,0.8116521410222155,-0.8116521410222155,1.0,0.025,1.0,1.0,0.020291303525555388
0.8300000000000001,0.821448003453136,-0.821448003453136,1.0,0.025,1.0,1.0,0.0205362000863284
0.84,0.8312414172245438,-0.8312414172245438,1.0,0.025,1.0,1.0,0.020781035430613597
0.85,0.8410323829485276,-0.8410323829485276,1.0,0.025,1.0,1.0,0.02102580957371319
0.86,0.8508209012370225,-0.8508209012370225,1.0,0.025,1.0,1.0,0.021270522530925564
0.87,0.860606972701811,-0.860606972701811,1.0,0.025,1.0,1.0,0.021515174317545276
0.88,0.8703905979545226,-0.8703905979545226,1.0,0.025,1.0,1.0,0.021759764948863065
0.89,0.8801717776066338,-0.8801717776066338,1.0,0.025,1.0,1.0,0.022004294440165845
0.9,0.8899505122694684,-0.8899505122694684,1.0,0.025,1.0,1.0,0.02224876280673671
0.91,0.8997268025541972,-0.8997268025541972,1.0,0.025,1.0,1.0,0.02249317006385493
0.92,0.9095006490718385,-0.9095006490718385,1.0,0.025,1.0,1.0,0.022737516226795963
0.93,0.9192720524332576,-0.9192720524332576,1.0,0.025,1.0,1.0,0.02298180131083144
0.9400000000000001,0.9290410132491673,-0.9290410132491673,1.0,0.025,1.0,1.0,0.023226025331229184
0.9500000000000001,0.9388075321301276,-0.9388075321301276,1.0,0.025,1.0,1.0,0.02347018830325319
0.96,0.9485716096865457,-0.9485716096865457,1.0,0.025,1.0,1.0,0.023714290242163646
0.97,0.9583332465286769,-0.9583332465286769,1.0,0.025,1.0,1.0,0.023958331163216925
0.98,0.9680924432666234,-0.9680924432666234,1.0,0.025,1.0,1.0,0.024202311081665585
0.99,0.9778492005103347,-0.9778492005103347,1.0,0.025,1.0,1.0,0.02444623001275837
1.0,0.9876035188696085,-0.9876035188696085,1.0,0.025,1.0,1.0,0.024690087971740216
1.01,0.9973553989540894,-0.9973553989540894,1.0,0.025,1.0,1.0,0.02493388497385224
1.02,1.0071048413732702,-1.0071048413732702,1.0,0.025,1.0,1.0,0.025177621034331757
1.03,1.0168518467364909,-1.0168518467364909,1.0,0.025,1.0,1.0,0.025421296168412273
1.04,1.0265964156529392,-1.0265964156529392,1.0,0.025,1.0,1.0,0.025664910391323483
1.05,1.0363385487316508,-1.0363385487316508,1.0,0.025,1.0,1.0,0.02590846371829127
1.06,1.046078246581509,-1.046078246581509,1.0,0.025,1.0,1.0,0.026151956164537728
1.07,1.055815509811245,-1.055815509811245,1.0,0.025,1.0,1.0,0.026395387745281124
1.08,1.0655503390294376,-1.0655503390294376,1.0,0.025,1.0,1.0,0.026638758475735942
1.09,1.0752827348445138,-1.0752827348445138,1.0,0.025,1.0,1.0,0.026882068371112844
1.1,1.085012697864748,-1.085012697864748,1.0,0.025,1.0,1.0,0.027125317446618703
1.11,1.0947402286982635,-1.0947402286982635,1.0,0.025,1.0,1.0,0.02736850571745659
1.12,1.1044653279530305,-1.1044653279530305,1.0,0.025,1.0,1.0,0.027611633198825765
1.1300000000000001,1.114187996236868,-1.114187996236868,1.0,0.025,1.0,1.0,0.0278546999059217
1.1400000000000001,1.1239082341574425,-1.1239082341574425,1.0,0.025,1.0,1.0,0.02809770585393606
1.1500000000000001,1.1336260423222688,-1.1336260423222688,1.0,0.025,1.0,1.0,0.02834065105805672
1.16,1.14334142133871,-1.14334142133871,1.0,0.025,1.0,1.0,0.028583535533467753
1.17,1.1530543718139776,-1.1530543718139776,1.0,0.025,1.0,1.0,0.028826359295349442
1.18,1.1627648943551308,-1.1627648943551308,1.0,0.025,1.0,1.0,0.02906912235887827
1.19,1.1724729895690773,-1.1724729895690773,1.0,0.025,1.0,1.0,0.029311824739226933
1.2,1.182178658062573,-1.182178658062573,1.0,0.025,1.0,1.0,0.02955446645156433
1.21,1.1918819004422223,-1.1918819004422223,1.0,0.025,1.0,1.0,0.02979704751105556
1.22,1.2015827173144775,-1.2015827173144775,1.0,0.025,1.0,1.0,0.03003956793286194
1.23,1.2112811092856401,-1.2112811092856401,1.0,0.025,1.0,1.0,0.030282027732141004
1.24,1.2209770769618593,-1.2209770769618593,1.0,0.025,1.0,1.0,0.030524426924046485
1.25,1.2306706209491332,-1.2306706209491332,1.0,0.025,1.0,1.0,0.03076676552372833
1.26,1.2403617418533082,-1.2403617418533082,1.0,0.025,1.0,1.0,0.031009043546332705
1.27,1.2500504402800796,-1.2500504402800796,1.0,0.025,1.0,1.0,0.03125126100700199
1.28,1.2597367168349909,-1.2597367168349909,1.0,0.025,1.0,1.0,0.031493417920874775
1.29,1.2694205721234344,-1.2694205721234344,1.0,0.025,1.0,1.0,0.03173551430308586
1.3,1.279102006750651,-1.279102006750651,1.0,0.025,1.0,1.0,0.03197755016876628
1.31,1.2887810213217306,-1.2887810213217306,1.0,0.025,1.0,1.0,0.03221952553304327
1.32,1.2984576164416113,-1.2984576164416113,1.0,0.025,1.0,1.0,0.032461440411040286
1.33,1.3081317927150804,-1.3081317927150804,1.0,0.025,1.0,1.0,0.03270329481787701
1.34,1.317803550746774,-1.317803550746774,1.0,0.025,1.0,1.0,0.032945088768669355
1.35,1.3274728911411768,-1.3274728911411768,1.0,0.025,1.0,1.0,0.03318682227852942
1.36,1.3371398145026228,-1.3371398145026228,1.0,0.025,1.0,1.0,0.03342849536256557
1.37,1.3468043214352945,-1.3468043214352945,1.0,0.025,1.0,1.0,0.033670108035882364
1.3800000000000001,1.3564664125432238,-1.3564664125432238,1.0,0.025,1.0,1.0,0.033911660313580595
1.3900000000000001,1.3661260884302913,-1.3661260884302913,1.0,0.025,1.0,1.0,0.034153152210757286
1.4000000000000001,1.3757833497002268,-1.3757833497002268,1.0,0.025,1.0,1.0,0.03439458374250567
1.41,1.3854381969566087,-1.3854381969566087,1.0,0.025,1.0,1.0,0.03463595492391522
1.42,1.3950906308028657,-1.3950906308028657,1.0,0.025,1.0,1.0,0.03487726577007164
1.43,1.4047406518422745,-1.4047406518422745,1.0,0.025,1.0,1.0,0.03511851629605686
1.44,1.4143882606779614,-1.4143882606779614,1.0,0.025,1.0,1.0,0.03535970651694904
1.45,1.4240334579129021,-1.4240334579129021,1.0,0.025,1.0,1.0,0.035600836447822554
1.46,1.4336762441499213,-1.4336762441499213,1.0,0.025,1.0,1.0,0.03584190610374804
1.47,1.4433166199916934,-1.4433166199916934,1.0,0.025,1.0,1.0,0.03608291549979233
1.48,1.4529545860407416,-1.4529545860407416,1.0,0.025,1.0,1.0,0.03632386465101854
1.49,1.4625901428994388,-1.4625901428994388,1.0,0.025,1.0,1.0,0.036564753572485974
1.5,1.4722232911700075,-1.4722232911700075,1.0,0.025,1.0,1.0,0.03680558227925019
1.51,1.4818540314545192,-1.4818540314545192,1.0,0.025,1.0,1.0,0.03704635078636298
1.52,1.4914823643548953,-1.4914823643548953,1.0,0.025,1.0,1.0,0.03728705910887239
1.53,1.5011082904729067,-1.5011082904729067,1.0,0.025,1.0,1.0,0.03752770726182267
1.54,1.510731810410174,-1.510731810410174,1.0,0.025,1.0,1.0,0.03776829526025435
1.55,1.5203529247681666,-1.5203529247681666,1.0,0.025,1.0,1.0,0.03800882311920417
1.56,1.5299716341482046,-1.5299716341482046,1.0,0.025,1.0,1.0,0.03824929085370512
1.57,1.539587939151457,-1.539587939151457,1.0,0.025,1.0,1.0,0.03848969847878643
1.58,1.5492018403789434,-1.5492018403789434,1.0,0.025,1.0,1.0,0.038730046009473586
1.59,1.5588133384315321,-1.5588133384315321,1.0,0.025,1.0,1.0,0.038970333460788306
1.6,1.568422433909942,-1.568422433909942,1.0,0.025,1.0,1.0,0.03921056084774855
1.61,1.5780291274147416,-1.5780291274147416,1.0,0.025,1.0,1.0,0.039450728185368544
1.62,1.587633419546349,-1.587633419546349,1.0,0.025,1.0,1.0,0.03969083548865873
1.6300000000000001,1.5972353109050328,-1.5972353109050328,1.0,0.025,1.0,1.0,0.039930882772625825
1.6400000000000001,1.606834802090911,-1.606834802090911,1.0,0.025,1.0,1.0,0.040170870052272774
1.6500000000000001,1.6164318937039517,-1.6164318937039517,1.0,0.025,1.0,1.0,0.040410797342598795
1.6600000000000001,1.6260265863439733,-1.6260265863439733,1.0,0.025,1.0,1.0,0.04065066465859934
1.67,1.635618880610644,-1.635618880610644,1.0,0.025,1.0,1.0,0.040890472015266105
1.68,1.6452087771034822,-1.6452087771034822,1.0,0.025,1.0,1.0,0.04113021942758706
1.69,1.6547962764218567,-1.6547962764218567,1.0,0.025,1.0,1.0,0.04136990691054642
1.7,1.664381379164986,-1.664381379164986,1.0,0.025,1.0,1.0,0.04160953447912465
1.71,1.673964085931939,-1.673964085931939,1.0,0.025,1.0,1.0,0.04184910214829848
1.72,1.6835443973216349,-1.6835443973216349,1.0,0.025,1.0,1.0,0.04208860993304087
1.73,1.693122313932843,-1.693122313932843,1.0,0.025,1.0,1.0,0.04232805784832108
1.74,1.7026978363641834,-1.7026978363641834,1.0,0.025,1.0,1.0,0.042567445909104586
1.75,1.7122709652141261,-1.7122709652141261,1.0,0.025,1.0,1.0,0.04280677413035316
1.76,1.7218417010809917,-1.7218417010809917,1.0,0.025,1.0,1.0,0.04304604252702479
1.77,1.731410044562951,-1.731410044562951,1.0,0.025,1.0,1.0,0.043285251114073775
1.78,1.7409759962580258,-1.7409759962580258,1.0,0.025,1.0,1.0,0.04352439990645065
1.79,1.7505395567640878,-1.7505395567640878,1.0,0.025,1.0,1.0,0.0437634889191022
1.8,1.7601007266788598,-1.7601007266788598,1.0,0.025,1.0,1.0,0.0440025181669715
1.81,1.7696595065999146,-1.7696595065999146,1.0,0.025,1.0,1.0,0.044241487664997865
1.82,1.779215897124676,-1.779215897124676,1.0,0.025,1.0,1.0,0.04448039742811691
1.83,1.7887698988504188,-1.7887698988504188,1.0,0.025,1.0,1.0,0.04471924747126047
1.84,1.7983215123742677,-1.7983215123742677,1.0,0.025,1.0,1.0,0.0449580378093567
1.85,1.8078707382931987,-1.8078707382931987,1.0,0.025,1.0,1.0,0.04519676845732997
1.86,1.8174175772040384,-1.8174175772040384,1.0,0.025,1.0,1.0,0.04543543943010096
1.87,1.8269620297034643,-1.8269620297034643,1.0,0.025,1.0,1.0,0.04567405074258661
1.8800000000000001,1.8365040963880046,-1.8365040963880046,1.0,0.025,1.0,1.0,0.04591260240970012
1.8900000000000001,1.8460437778540386,-1.8460437778540386,1.0,0.025,1.0,1.0,0.04615109444635097
1.9000000000000001,1.8555810746977963,-1.8555810746977963,1.0,0.025,1.0,1.0,0.04638952686744491
1.9100000000000001,1.8651159875153587,-1.8651159875153587,1.0,0.025,1.0,1.0,0.04662789968788397
1.92,1.8746485169026577,-1.8746485169026577,1.0,0.025,1.0,1.0,0.046866212922566444
1.93,1.8841786634554767,-1.8841786634554767,1.0,0.025,1.0,1.0,0.04710446658638692
1.94,1.8937064277694498,-1.8937064277694498,1.0,0.025,1.0,1.0,0.04734266069423625
1.95,1.903231810440062,-1.903231810440062,1.0,0.025,1.0,1.0,0.047580795261001556
1.96,1.9127548120626503,-1.9127548120626503,1.0,0.025,1.0,1.0,0.04781887030156626
1.97,1.922275433232402,-1.922275433232402,1.0,0.025,1.0,1.0,0.04805688583081005
1.98,1.9317936745443556,-1.9317936745443556,1.0,0.025,1.0,1.0,0.04829484186360889
1.99,1.9413095365934014,-1.9413095365934014,1.0,0.025,1.0,1.0,0.04853273841483504
2.0,1.950823019974281,-1.950823019974281,1.0,0.025,1.0,1.0,0.04877057549935703
2.0100000000000002,1.9603341252815873,-1.9603341252815873,1.0,0.025,1.0,1.0,0.04900835313203969
2.02,1.9698428531097636,-1.9698428531097636,1.0,0.025,1.0,1.0,0.04924607132774409
2.0300000000000002,1.9793492040531062,-1.9793492040531062,1.0,0.025,1.0,1.0,0.04948373010132766
2.04,1.9888531787057613,-1.9888531787057613,1.0,0.025,1.0,1.0,0.049721329467644036
2.05,1.9983547776617276,-1.9983547776617276,1.0,0.025,1.0,1.0,0.049958869441543194
2.06,2.007854001514856,-2.007854001514856,1.0,0.025,1.0,1.0,0.0501963500378714
2.07,2.017350850858846,-2.017350850858846,1.0,0.025,1.0,1.0,0.05043377127147115
2.08,2.0268453262872526,-2.0268453262872526,1.0,0.025,1.0,1.0,0.05067113315718132
2.09,2.036337428393479,-2.036337428393479,1.0,0.025,1.0,1.0,0.050908435709836976
2.1,2.045827157770783,-2.045827157770783,1.0,0.025,1.0,1.0,0.05114567894426958
2.11,2.0553145150122716,-2.0553145150122716,1.0,0.025,1.0,1.0,0.051382862875306794
2.12,2.0647995007109055,-2.0647995007109055,1.0,0.025,1.0,1.0,0.051619987517772636
2.13,2.0742821154594955,-2.0742821154594955,1.0,0.025,1.0,1.0,0.05185705288648739
2.14,2.083762359850706,-2.083762359850706,1.0,0.025,1.0,1.0,0.05209405899626765
2.15,2.093240234477051,-2.093240234477051,1.0,0.025,1.0,1.0,0.05233100586192627
2.16,2.1027157399308987,-2.1027157399308987,1.0,0.025,1.0,1.0,0.05256789349827247
2.17,2.1121888768044674,-2.1121888768044674,1.0,0.025,1.0,1.0,0.05280472192011169
2.18,2.121659645689829,-2.121659645689829,1.0,0.025,1.0,1.0,0.053041491142245725
2.19,2.1311280471789056,-2.1311280471789056,1.0,0.025,1.0,1.0,0.05327820117947264
2.2,2.140594081863473,-2.140594081863473,1.0,0.025,1.0,1.0,0.053514852046586826
2.21,2.150057750335158,-2.150057750335158,1.0,0.025,1.0,1.0,0.05375144375837895
2.22,2.1595190531854405,-2.1595190531854405,1.0,0.025,1.0,1.0,0.05398797632963601
2.23,2.1689779910056513,-2.1689779910056513,1.0,0.025,1.0,1.0,0.054224449775141285
2.24,2.1784345643869742,-2.1784345643869742,1.0,0.025,1.0,1.0,0.05446086410967436
2.25,2.187888773920445,-2.187888773920445,1.0,0.025,1.0,1.0,0.05469721934801113
2.2600000000000002,2.197340620196952,-2.197340620196952,1.0,0.025,1.0,1.0,0.054933515504923806
2.27,2.2067901038072355,-2.2067901038072355,1.0,0.025,1.0,1.0,0.05516975259518089
2.2800000000000002,2.2162372253418883,-2.2162372253418883,1.0,0.025,1.0,1.0,0.05540593063354721
2.29,2.225681985391355,-2.225681985391355,1.0,0.025,1.0,1.0,0.05564204963478388
2.3000000000000003,2.2351243845459337,-2.2351243845459337,1.0,0.025,1.0,1.0,0.05587810961364834
2.31,2.244564423395774,-2.244564423395774,1.0,0.025,1.0,1.0,0.05611411058489435
2.32,2.2540021025308783,-2.2540021025308783,1.0,0.025,1.0,1.0,0.05635005256327196
2.33,2.2634374225411023,-2.2634374225411023,1.0,0.025,1.0,1.0,0.05658593556352756
2.34,2.2728703840161524,-2.2728703840161524,1.0,0.025,1.0,1.0,0.05682175960040381
2.35,2.2823009875455895,-2.2823009875455895,1.0,0.025,1.0,1.0,0.05705752468863974
2.36,2.2917292337188258,-2.2917292337188258,1.0,0.025,1.0,1.0,0.057293230842970645
2.37,2.301155123125127,-2.301155123125127,1.0,0.025,1.0,1.0,0.057528878078128176
2.38,2.310578656353611,-2.310578656353611,1.0,0.025,1.0,1.0,0.05776446640884028
2.39,2.3199998339932493,-2.3199998339932493,1.0,0.025,1.0,1.0,0.05799999584983123
2.4,2.3294186566328645,-2.3294186566328645,1.0,0.025,1.0,1.0,0.05823546641582161
2.41,2.338835124861134,-2.338835124861134,1.0,0.025,1.0,1.0,0.05847087812152835
2.42,2.3482492392665857,-2.3482492392665857,1.0,0.025,1.0,1.0,0.058706230981664644
2.43,2.357661000437603,-2.357661000437603,1.0,0.025,1.0,1.0,0.05894152501094008
2.44,2.3670704089624204,-2.3670704089624204,1.0,0.025,1.0,1.0,0.059176760224060515
2.45,2.3764774654291267,-2.3764774654291267,1.0,0.025,1.0,1.0,0.05941193663572817
2.46,2.3858821704256616,-2.3858821704256616,1.0,0.025,1.0,1.0,0.05964705426064154
2.47,2.3952845245398207,-2.3952845245398207,1.0,0.025,1.0,1.0,0.05988211311349552
2.48,2.4046845283592497,-2.4046845283592497,1.0,0.025,1.0,1.0,0.06011711320898125
2.49,2.41408218247145,-2.41408218247145,1.0,0.025,1.0,1.0,0.06035205456178625
2.5,2.423477487463774,-2.423477487463774,1.0,0.025,1.0,1.0,0.06058693718659435
2.5100000000000002,2.432870443923429,-2.432870443923429,1.0,0.025,1.0,1.0,0.06082176109808573
2.52,2.442261052437474,-2.442261052437474,1.0,0.025,1.0,1.0,0.06105652631093686
2.5300000000000002,2.4516493135928235,-2.4516493135928235,1.0,0.025,1.0,1.0,0.06129123283982059
2.54,2.461035227976242,-2.461035227976242,1.0,0.025,1.0,1.0,0.06152588069940606
2.5500000000000003,2.470418796174351,-2.470418796174351,1.0,0.025,1.0,1.0,0.061760469904358774
2.56,2.4798000187736218,-2.4798000187736218,1.0,0.025,1.0,1.0,0.06199500046934055
2.57,2.4891788963603814,-2.4891788963603814,1.0,0.025,1.0,1.0,0.062229472409009536
2.58,2.49855542952081,-2.49855542952081,1.0,0.025,1.0,1.0,0.06246388573802025
2.59,2.5079296188409406,-2.5079296188409406,1.0,0.025,1.0,1.0,0.06269824047102351
2.6,2.5173014649066605,-2.5173014649066605,1.0,0.025,1.0,1.0,0.06293253662266651
2.61,2.5266709683037094,-2.5266709683037094,1.0,0.025,1.0,1.0,0.06316677420759274
2.62,2.536038129617682,-2.536038129617682,1.0,0.025,1.0,1.0,0.06340095324044205
2.63,2.5454029494340253,-2.5454029494340253,1.0,0.025,1.0,1.0,0.06363507373585063
2.64,2.554765428338041,-2.554765428338041,1.0,0.025,1.0,1.0,0.06386913570845103
2.65,2.5641255669148837,-2.5641255669148837,1.0,0.025,1.0,1.0,0.0641031391728721
2.66,2.573483365749562,-2.573483365749562,1.0,0.025,1.0,1.0,0.06433708414373905
2.67,2.5828388254269385,-2.5828388254269385,1.0,0.025,1.0,1.0,0.06457097063567346
2.68,2.5921919465317296,-2.5921919465317296,1.0,0.025,1.0,1.0,0.06480479866329324
2.69,2.601542729648505,-2.601542729648505,1.0,0.025,1.0,1.0,0.06503856824121262
2.7,2.6108911753616892,-2.6108911753616892,1.0,0.025,1.0,1.0,0.06527227938404223
2.71,2.620237284255559,-2.620237284255559,1.0,0.025,1.0,1.0,0.06550593210638898
2.72,2.6295810569142475,-2.6295810569142475,1.0,0.025,1.0,1.0,0.06573952642285619
2.73,2.6389224939217395,-2.6389224939217395,1.0,0.025,1.0,1.0,0.0659730623480435
2.74,2.6482615958618756,-2.6482615958618756,1.0,0.025,1.0,1.0,0.06620653989654689
2.75,2.657598363318349,-2.657598363318349,1.0,0.025,1.0,1.0,0.06643995908295873
2.7600000000000002,2.666932796874708,-2.666932796874708,1.0,0.025,1.0,1.0,0.0666733199218677
2.77,2.6762648971143546,-2.6762648971143546,1.0,0.025,1.0,1.0,0.06690662242785887
2.7800000000000002,2.6855946646205453,-2.6855946646205453,1.0,0.025,1.0,1.0,0.06713986661551363
2.79,2.69492209997639,-2.69492209997639,1.0,0.025,1.0,1.0,0.06737305249940975
2.8000000000000003,2.704247203764854,-2.704247203764854,1.0,0.025,1.0,1.0,0.06760618009412135
2.81,2.7135699765687558,-2.7135699765687558,1.0,0.025,1.0,1.0,0.0678392494142189
2.82,2.722890418970769,-2.722890418970769,1.0,0.025,1.0,1.0,0.06807226047426923
2.83,2.732208531553422,-2.732208531553422,1.0,0.025,1.0,1.0,0.06830521328883556
2.84,2.7415243148990958,-2.7415243148990958,1.0,0.025,1.0,1.0,0.0685381078724774
2.85,2.750837769590027,-2.750837769590027,1.0,0.025,1.0,1.0,0.06877094423975068
2.86,2.7601488962083067,-2.7601488962083067,1.0,0.025,1.0,1.0,0.06900372240520768
2.87,2.7694576953358805,-2.7694576953358805,1.0,0.025,1.0,1.0,0.06923644238339702
2.88,2.778764167554548,-2.778764167554548,1.0,0.025,1.0,1.0,0.06946910418886369
2.89,2.788068313445964,-2.788068313445964,1.0,0.025,1.0,1.0,0.0697017078361491
