AMPK,AMPK_pT172,AMPK_pT172_obs,Akt,Akt_pS473,Akt_pS473_obs,Amino_Acids,CDKN1A,CDKN1A_obs,CDKN1B,CDKN1B_obs,DNA_damage,DNA_damage_gammaH2AX_obs,FoxO3a,FoxO3a_pS253,FoxO3a_pS253_obs,FoxO3a_total_obs,IKKbeta,Insulin,Irradiation,JNK,JNK_pT183,JNK_pT183_obs,Mito_Mass_obs,Mito_Membr_Pot_obs,Mito_mass_new,Mito_mass_old,Mito_mass_turnover,Mito_membr_pot_new,Mito_membr_pot_old,Mitophagy,Mitophagy_obs,Nil,ROS,ROS_obs,SA_beta_gal,SA_beta_gal_obs,mTORC1,mTORC1_pS2448,mTOR_pS2448_obs,Time
10.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,1.0,1.0,10.0,10.0,10.0,20.0,10.0,1.0,1.0,25.0,10.0,10.0,1.0,12.12,1.0,0.0,25.0,12.12,0.0,10.0,10.0,0.0,10.0,10.0,0.81,0.81,10.0,10.0,10.0,0.0
10.072826158869415,9.927173841130585,9.927173841130585,10.046342064618115,9.953657935381885,9.953657935381885,1.0,10.138634376972158,10.138634376972158,10.162199522773856,10.162199522773856,32.997069698321056,32.997069698321056,8.100689814484781,11.64330200507842,11.64330200507842,19.7439918195632,10.000540146700326,1.0,0.0,24.994561302042538,10.00543869795748,10.00543869795748,0.9872061320955268,8.898308278083976,0.9845070255757362,0.002699106519790544,25.012793867904445,8.898308199241539,7.88424357050369e-08,17.91395231775404,17.91395231775404,1273.8029278525078,10.096349194045521,10.096349194045521,0.8157910780459876,0.8157910780459876,10.801920645172373,9.198079354827625,9.198079354827625,0.01
10.140061232656702,9.859938767343298,9.859938767343298,10.091799717192325,9.908200282807675,9.908200282807675,1.0,10.283660328131425,10.283660328131425,10.331292432992992,10.331292432992992,32.901792907185985,32.901792907185985,7.164093678514382,11.973878132034706,11.973878132034706,19.13797181054909,10.001876297559189,1.0,0.0,24.989028193548588,10.010971806451426,10.010971806451426,0.9813838029493901,8.81663600441477,0.9759766417651329,0.0054071611842572585,25.01861619705058,8.816635689876113,3.145386571947428e-07,15.697424698080589,15.697424698080589,2367.7987062501948,10.17215062143381,10.17215062143381,0.8216296000545962,0.8216296000545962,10.790885524795423,9.209114475204576,9.209114475204576,0.02
10.205658774955872,9.794341225044128,9.794341225044128,10.136637931999443,9.863362068000557,9.863362068000557,1.0,10.408720308763263,10.408720308763263,10.47879000786986,10.47879000786986,32.80691267594801,32.80691267594801,6.704592035361885,11.811387906574165,11.811387906574165,18.51597994193605,10.003926211746927,1.0,0.0,24.983410212032528,10.016589787967487,10.016589787967487,0.9793681117501186,8.771509679125145,0.9712357777577975,0.008132333992321127,25.02063188824985,8.771508972711928,7.064132168586524e-07,14.565315711349745,14.565315711349745,3366.4195822444303,10.242800470421862,10.242800470421862,0.8275102688578788,0.8275102688578788,10.780247012847648,9.21975298715235,9.21975298715235,0.03
10.269953968281916,9.730046031718084,9.730046031718084,10.180862276270204,9.819137723729796,9.819137723729796,1.0,10.523620412568059,10.523620412568059,10.61527453096769,10.61527453096769,32.71242248702402,32.71242248702402,6.483252604939844,11.509383442302802,11.509383442302802,17.992636047242648,10.006638974421627,1.0,0.0,24.97771302636165,10.022286973638366,10.022286973638366,0.9793266111563672,8.745122776878114,0.9684484124852244,0.010878198671142779,25.020673388843598,8.745121522782751,1.2540953625688427e-06,13.970531706209007,13.970531706209007,4315.982812290608,10.309652347453087,10.309652347453087,0.8334299414849884,0.8334299414849884,10.76984422858879,9.230155771411209,9.230155771411209,0.04
10.333127273881276,9.666872726118724,9.666872726118724,10.2244796057495,9.7755203942505,9.7755203942505,1.0,10.633259743478815,10.633259743478815,10.74603326629309,10.74603326629309,32.61831704705079,32.61831704705079,6.381860416283405,11.208759669583793,11.208759669583793,17.590620085867197,10.009974250819726,1.0,0.0,24.971941025605258,10.02805897439476,10.02805897439476,0.9803572985248666,8.72876254520451,0.9667105820048859,0.01364671651998076,25.019642701475103,8.728760587830585,1.9573739250469738e-06,13.644628114760684,13.644628114760684,5239.589642895625,10.373449049677205,10.373449049677205,0.8393861854915728,0.8393861854915728,10.759593492391218,9.24040650760878,9.24040650760878,0.05
10.395282759454737,9.604717240545263,9.604717240545263,10.267497404479144,9.732502595520856,9.732502595520856,1.0,10.740111311490258,10.740111311490258,10.873735552735036,10.873735552735036,32.524591759883876,32.524591759883876,6.341466784417996,10.956706509646104,10.956706509646104,17.2981732940641,10.013897805660012,1.0,0.0,24.96609787309098,10.033902126909036,10.033902126909036,0.982007406278306,8.718058930649061,0.9655683726664541,0.01643903361185188,25.017992593721665,8.718056114521465,2.8161275961117154e-06,13.45477274091161,13.45477274091161,6148.899639683126,10.434628841094872,10.434628841094872,0.845376971637784,0.845376971637784,10.749449357283561,9.250550642716437,9.250550642716437,0.06
10.456485800419893,9.543514199580107,9.543514199580107,10.30992345645342,9.69007654354658,9.69007654354658,1.0,10.845436510884788,10.845436510884788,10.999743319351149,10.999743319351149,32.43124246183514,32.43124246183514,6.332455399237787,10.76135907064874,10.76135907064874,17.093814469886528,10.01837924307586,1.0,0.0,24.96018678501046,10.039813214989554,10.039813214989554,0.9840452874169033,8.710778949614932,0.9647894103757768,0.019255877041126503,25.015954712583063,8.710775119325437,3.830289494771449e-06,13.334736311871861,13.334736311871861,7049.873077317067,10.493473940701621,10.493473940701621,0.8514005192942213,0.8514005192942213,10.739385741444403,9.260614258555595,9.260614258555595,0.07
10.51678166534423,9.48321833465577,9.48321833465577,10.351765677646735,9.648234322353265,9.648234322353265,1.0,10.949887220721095,10.949887220721095,11.124760792321338,11.124760792321338,32.33826528369796,32.33826528369796,6.33979587339483,10.616422950469056,10.616422950469056,16.956218823863885,10.023390824765272,1.0,0.0,24.954210675364916,10.045789324635098,10.045789324635098,0.9863495704510195,8.705754696542208,0.9642518155820716,0.022097754868947838,25.013650429548946,8.705749696713514,4.99982869376391e-06,13.25110062757665,13.25110062757665,7945.608322177828,10.550184273781575,10.550184273781575,0.8574552159747235,0.8574552159747235,10.729386596393537,9.270613403606461,9.270613403606461,0.08
10.576204741063943,9.423795258936057,9.423795258936057,10.393032028671076,9.606967971328924,9.606967971328924,1.0,11.053803368753337,11.053803368753337,11.249155582680256,11.249155582680256,32.245656577046596,32.245656577046596,6.35581486308614,10.511665012982837,10.511665012982837,16.867479876068977,10.028906833845168,1.0,0.0,24.948172233337104,10.051827766662909,10.051827766662909,0.988855077661473,8.70235992887556,0.9638900204031149,0.024965057258358018,25.011144922338495,8.702353604135094,6.324740466596768e-06,13.186961420885323,13.186961420885323,8837.740046168077,10.604914357556403,10.604914357556403,0.8635395743584501,0.8635395743584501,10.71944121639448,9.280558783605517,9.280558783605517,0.09
