data_generator_IK,data_generator_T
0.52284056,174.39999
0.52499586,175.2
0.52713323,176.0
0.52925265,176.8
0.53135425,177.60001
0.53343815,178.39999
0.5355044,179.2
0.53755319,180.0
0.53958458,180.8
0.54159868,181.60001
0.54359555,182.39999
0.54557538,183.2
0.54753816,184.0
0.54948407,184.8
0.55141324,185.60001
0.55332577,186.39999
0.55522174,187.2
0.55710119,188.0
0.55896437,188.8
0.56081128,189.60001
0.56264204,190.39999
0.56445682,191.2
0.56625569,192.0
0.56803876,192.8
0.56980616,193.60001
0.57155794,194.39999
0.57329422,195.2
0.57501519,196.0
0.57672089,196.8
0.57841146,197.60001
0.58008695,198.39999
0.58174753,199.2
0.58339328,200.0
0.5850243,200.8
0.58664078,201.60001
0.58824271,202.39999
0.58983022,203.2
0.59140348,204.0
0.59296256,204.8
0.59450763,205.60001
0.59603864,206.39999
0.59755588,207.2
0.59905934,208.0
0.6005491,208.8
0.60202539,209.60001
0.60348827,210.39999
0.60493773,211.2
0.60637403,212.0
0.60779721,212.8
0.60920739,213.60001
0.61060458,214.39999
0.61198902,215.2
0.61336076,216.0
0.61471987,216.8
0.61606652,217.60001
0.61740071,218.39999
0.61872262,219.2
0.62003237,220.0
0.62132996,220.8
0.62261558,221.60001
0.62388927,222.39999
0.62515116,223.2
0.62640136,224.0
0.62763995,224.8
0.62886703,225.60001
0.63008267,226.39999
0.63128698,227.2
0.63248008,228.0
0.63366205,228.8
0.63483298,229.60001
0.63599294,230.39999
0.63714206,231.2
0.63828045,232.0
0.63940817,232.8
0.64052528,233.60001
0.6416319,234.39999
0.64272815,235.2
0.64381409,236.0
0.64488983,236.8
0.64595538,237.60001
0.64701092,238.39999
0.64805651,239.2
0.64909226,240.0
0.65011817,240.8
0.65113443,241.60001
0.65214109,242.39999
0.65313816,243.2
0.65412587,244.0
0.65510416,244.8
0.65607321,245.60001
0.65703303,246.39999
0.65798372,247.2
0.65892541,248.0
0.65985817,248.8
0.66078204,249.60001
0.66169709,250.39999
0.66260344,251.2
0.6635012,252.0
0.66439033,252.8
0.66527104,253.60001
0.6661433,254.39999
0.66700727,255.2
0.66786295,256.0
0.66871041,256.79999
0.66954982,257.60001
0.67038119,258.39999
0.67120463,259.20001
0.67202014,260.0
0.67282784,260.79999
0.67362779,261.60001
0.67442006,262.39999
0.67520475,263.20001
0.67598188,264.0
0.67675155,264.79999
0.67751384,265.60001
0.67826879,266.39999
0.67901647,267.20001
0.67975694,268.0
0.68049031,268.79999
0.6812166,269.60001
0.68193591,270.39999
0.6826483,271.20001
0.68335378,272.0
0.68405247,272.79999
0.68474442,273.60001
0.68542969,274.39999
0.68610835,275.20001
0.68678045,276.0
0.68744606,276.79999
0.68810517,277.60001
0.68875796,278.39999
0.68940443,279.20001
0.69004464,280.0
0.69067866,280.79999
0.69130653,281.60001
0.69192833,282.39999
0.6925441,283.20001
0.69315392,284.0
0.69375777,284.79999
0.69435579,285.60001
0.69494802,286.39999
0.69553447,287.20001
0.69611526,288.0
0.69669044,288.79999
0.69725996,289.60001
0.697824,290.39999
0.6983825,291.20001
0.69893563,292.0
0.69948334,292.79999
0.70002574,293.60001
0.70056283,294.39999
0.70109475,295.20001
0.70162147,296.0
0.70214301,296.79999
0.70265955,297.60001
0.70317101,298.39999
0.70367748,299.20001
0.70417905,300.0
0.56837738,300.79999
0.65544653,301.60001
0.68731749,302.39999
0.69793177,303.20001
0.70036525,304.0
0.69965529,304.79999
0.69774234,305.60001
0.69537407,306.39999
0.69283837,307.20001
0.69024616,308.0
0.68764007,308.79999
0.68503654,309.60001
0.68244183,310.39999
0.67985827,311.20001
0.6772868,312.0
0.67472768,312.79999
0.67218101,313.60001
0.66964668,314.39999
0.66712475,315.20001
0.66461515,316.0
0.66211778,316.79999
0.65963256,317.60001
0.65715945,318.39999
0.65469843,319.20001
0.65224934,320.0
0.64981216,320.79999
0.64738685,321.60001
0.64497334,322.39999
0.64257151,323.20001
0.64018136,324.0
0.63780278,324.79999
0.63543576,325.60001
0.63308018,326.39999
0.63073605,327.20001
0.62840325,328.0
0.62608171,328.79999
0.62377143,329.60001
0.6214723,330.39999
0.61918426,331.20001
0.61690724,332.0
0.61464125,332.79999
0.61238617,333.60001
0.61014193,334.39999
0.60790855,335.20001
0.60568589,336.0
0.6034739,336.79999
0.60127252,337.60001
0.59908181,338.39999
0.59690154,339.20001
0.59473175,340.0
0.59257239,340.79999
0.59042335,341.60001
0.58828467,342.39999
0.58615619,343.20001
0.58403784,344.0
0.58192968,344.79999
0.5798316,345.60001
0.57774353,346.39999
0.57566547,347.20001
0.57359725,348.0
0.57153898,348.79999
0.56949049,349.60001
0.56745172,350.39999
0.56542271,351.20001
0.56340331,352.0
0.56139356,352.79999
0.55939335,353.60001
0.55740261,354.39999
0.55542135,355.20001
0.55344951,356.0
0.55148697,356.79999
0.54953378,357.60001
0.54758984,358.39999
0.54565507,359.20001
0.54372948,360.0
0.54181302,360.79999
0.53990561,361.60001
0.5380072,362.39999
0.53611773,363.20001
0.53423721,364.0
0.53236556,364.79999
0.53050268,365.60001
0.52864861,366.39999
0.52680331,367.20001
0.52496666,368.0
0.52313864,368.79999
0.52131921,369.60001
0.51950836,370.39999
0.51770598,371.20001
0.51591212,372.0
0.5141266,372.79999
0.51234949,373.60001
0.51058066,374.39999
0.50882018,375.20001
0.50706786,376.0
0.50532377,376.79999
0.50358784,377.60001
0.50186002,378.39999
0.50014031,379.20001
0.49842855,380.0
0.49672481,380.79999
0.49502903,381.60001
0.49334112,382.39999
0.49166107,383.20001
0.48998886,384.0
0.48832443,384.79999
0.48666772,385.60001
0.4850187,386.39999
0.48337734,387.20001
0.4817436,388.0
0.48011747,388.79999
0.47849885,389.60001
0.47688773,390.39999
0.47528407,391.20001
0.47368783,392.0
0.47209898,392.79999
0.47051746,393.60001
0.46894327,394.39999
0.46737632,395.20001
0.46581662,396.0
0.46426412,396.79999
0.46271878,397.60001
0.46118054,398.39999
0.45964941,399.20001
0.45812532,400.0
0.45660824,400.79999
0.45509812,401.60001
0.45359495,402.39999
0.45209867,403.20001
0.45060927,404.0
0.44912669,404.79999
0.44765094,405.60001
0.44618192,406.39999
0.44471964,407.20001
0.44326404,408.0
0.44181511,408.79999
0.44037282,409.60001
0.4389371,410.39999
0.43750796,411.20001
0.43608531,412.0
0.43466917,412.79999
0.43325949,413.60001
0.43185624,414.39999
0.43045938,415.20001
0.42906886,416.0
0.42768466,416.79999
0.42630678,417.60001
0.42493516,418.39999
0.42356977,419.20001
0.42221057,420.0
0.42085755,420.79999
0.41951066,421.60001
0.41816986,422.39999
0.41683516,423.20001
0.41550648,424.0
0.41418383,424.79999
0.41286716,425.60001
0.41155642,426.39999
0.41025162,427.20001
0.40895271,428.0
0.40765965,428.79999
0.40637243,429.60001
0.40509102,430.39999
0.40381539,431.20001
0.40254548,432.0
0.40128133,432.79999
0.40002283,433.60001
0.39876997,434.39999
0.39752278,435.20001
0.39628118,436.0
0.39504516,436.79999
0.39381465,437.60001
0.39258969,438.39999
0.39137021,439.20001
0.39015621,440.0
0.38894761,440.79999
0.38774446,441.60001
0.38654664,442.39999
0.38535422,443.20001
0.3841671,444.0
0.38298529,444.79999
0.38180876,445.60001
0.38063747,446.39999
0.37947139,447.20001
0.3783105,448.0
0.3771548,448.79999
0.37600425,449.60001
0.3748588,450.39999
0.37371844,451.20001
0.37258318,452.0
0.37145293,452.79999
0.37032771,453.60001
0.36920747,454.39999
0.36809221,455.20001
0.36698189,456.0
0.36587647,456.79999
0.36477596,457.60001
0.36368033,458.39999
0.36258954,459.20001
0.36150354,460.0
0.36042237,460.79999
0.35934597,461.60001
0.35827431,462.39999
0.35720739,463.20001
0.35614517,464.0
0.35508764,464.79999
0.35403475,465.60001
0.35298648,466.39999
0.35194287,467.20001
0.35090381,468.0
0.34986934,468.79999
0.3488394,469.60001
0.34781396,470.39999
0.34679306,471.20001
0.34577662,472.0
0.34476462,472.79999
0.34375709,473.60001
0.34275395,474.39999
0.34175521,475.20001
0.34076083,476.0
0.33977079,476.79999
0.33878508,477.60001
0.33780369,478.39999
0.33682656,479.20001
0.33585373,480.0
0.33488512,480.79999
0.33392072,481.60001
0.33296055,482.39999
0.33200452,483.20001
0.33105269,484.0
0.33010498,484.79999
0.32916141,485.60001
0.32822192,486.39999
0.32728651,487.20001
0.32635516,488.0
0.32542786,488.79999
0.32450458,489.60001
0.3235853,490.39999
0.32267001,491.20001
0.32175869,492.0
0.3208513,492.79999
0.31994784,493.60001
0.31904826,494.39999
0.31815261,495.20001
0.3172608,496.0
0.31637284,496.79999
0.31548873,497.60001
0.31460842,498.39999
0.31373191,499.20001
0.31285918,500.0
0.3119902,500.79999
0.31112495,501.60001
0.31026343,502.39999
0.30940562,503.20001
0.30855149,504.0
0.30770105,504.79999
0.30685425,505.60001
0.30601105,506.39999
0.30517152,507.20001
0.30433556,508.0
0.30350319,508.79999
0.30267438,509.60001
0.3018491,510.39999
0.30102739,511.20001
0.30020916,512.0
0.29939443,512.79999
0.29858321,513.59998
0.29777542,514.40002
0.29697111,515.20001
0.2961702,516.0
0.29537272,516.79999
0.29457864,517.59998
0.29378796,518.40002
0.29300061,519.20001
0.29221663,520.0
0.29143599,520.79999
0.29065865,521.59998
0.28988463,522.40002
0.28911391,523.20001
0.28834644,524.0
0.28758222,524.79999
0.28682125,525.59998
0.28606352,526.40002
0.28530899,527.20001
0.28455764,528.0
0.28380948,528.79999
0.28306448,529.59998
0.28232265,530.40002
0.28158396,531.20001
0.28084838,532.0
0.2801159,532.79999
0.27938652,533.59998
0.27866021,534.40002
0.27793697,535.20001
0.27721676,536.0
0.2764996,536.79999
0.27578548,537.59998
0.27507433,538.40002
0.27436617,539.20001
0.27366102,540.0
0.27295882,540.79999
0.27225956,541.59998
0.27156323,542.40002
0.27086985,543.20001
0.27017936,544.0
0.26949179,544.79999
0.26880708,545.59998
0.26812524,546.40002
0.26744625,547.20001
0.26677009,548.0
0.2660968,548.79999
0.26542631,549.59998
0.26475859,550.40002
0.2640937,551.20001
0.26343158,552.0
0.2627722,552.79999
0.2621156,553.59998
0.2614617,554.40002
0.26081055,555.20001
0.26016212,556.0
0.25951639,556.79999
0.25887334,557.59998
0.25823295,558.40002
0.25759524,559.20001
0.25696018,560.0
0.25632778,560.79999
0.25569797,561.59998
0.25507078,562.40002
0.25444621,563.20001
0.25382423,564.0
0.25320482,564.79999
0.25258797,565.59998
0.25197369,566.40002
0.25136194,567.20001
0.25075272,568.0
0.25014603,568.79999
0.24954183,569.59998
0.24894015,570.40002
0.24834095,571.20001
0.24774422,572.0
0.24714994,572.79999
0.24655813,573.59998
0.24596876,574.40002
0.24538182,575.20001
0.24479729,576.0
0.24421516,576.79999
0.24363543,577.59998
0.2430581,578.40002
0.24248312,579.20001
0.24191053,580.0
0.24134028,580.79999
0.24077237,581.59998
0.24020679,582.40002
0.23964354,583.20001
0.2390826,584.0
0.23852396,584.79999
0.2379676,585.59998
0.23741353,586.40002
0.23686172,587.20001
0.23631217,588.0
0.23576486,588.79999
0.23521981,589.59998
0.23467697,590.40002
0.23413636,591.20001
0.23359795,592.0
0.23306173,592.79999
0.23252772,593.59998
0.23199587,594.40002
0.23146619,595.20001
0.23093867,596.0
0.2304133,596.79999
0.22989008,597.59998
0.22936898,598.40002
0.22885001,599.20001
0.22833313,600.0
0.22781837,600.79999
0.2273057,601.59998
0.22679509,602.40002
0.22628658,603.20001
0.22578011,604.0
0.22527573,604.79999
0.22477336,605.59998
0.22427304,606.40002
0.22377475,607.20001
0.22327848,608.0
0.22278421,608.79999
0.22229195,609.59998
0.22180167,610.40002
0.22131337,611.20001
0.22082706,612.0
0.22034271,612.79999
0.21986032,613.59998
0.21937986,614.40002
0.21890135,615.20001
0.21842477,616.0
0.21795011,616.79999
0.21747735,617.59998
0.21700652,618.40002
0.21653756,619.20001
0.2160705,620.0
0.21560533,620.79999
0.21514203,621.59998
0.21468057,622.40002
0.21422099,623.20001
0.21376324,624.0
0.21330734,624.79999
0.21285325,625.59998
0.212401,626.40002
0.21195056,627.20001
0.21150193,628.0
0.21105509,628.79999
0.21061003,629.59998
0.21016677,630.40002
0.20972528,631.20001
0.20928556,632.0
0.2088476,632.79999
0.20841138,633.59998
0.20797691,634.40002
0.20754418,635.20001
0.20711316,636.0
0.20668389,636.79999
0.20625632,637.59998
0.20583044,638.40002
0.20540628,639.20001
0.2049838,640.0
0.20456299,640.79999
0.20414388,641.59998
0.20372643,642.40002
0.20331064,643.20001
0.20289651,644.0
0.20248401,644.79999
0.20207317,645.59998
0.20166396,646.40002
0.20125636,647.20001
0.2008504,648.0
0.20044602,648.79999
0.20004328,649.59998
0.19964212,650.40002
0.19924255,651.20001
0.19884457,652.0
0.19844815,652.79999
0.19805332,653.59998
0.19766004,654.40002
0.19726832,655.20001
0.19687815,656.0
0.19648953,656.79999
0.19610244,657.59998
0.19571689,658.40002
0.19533284,659.20001
0.19495033,660.0
0.19456932,660.79999
0.1941898,661.59998
0.19381179,662.40002
0.19343528,663.20001
0.19306023,664.0
0.19268668,664.79999
0.19231459,665.59998
0.19194397,666.40002
0.19157481,667.20001
0.1912071,668.0
0.19084084,668.79999
0.19047602,669.59998
0.19011262,670.40002
0.18975066,671.20001
0.18939012,672.0
0.18903099,672.79999
0.18867327,673.59998
0.18831696,674.40002
0.18796204,675.20001
0.18760853,676.0
0.18725638,676.79999
0.18690562,677.59998
0.18655623,678.40002
0.18620822,679.20001
0.18586156,680.0
0.18551627,680.79999
0.18517232,681.59998
0.18482971,682.40002
0.18448845,683.20001
0.18414851,684.0
0.18380991,684.79999
0.18347262,685.59998
0.18313666,686.40002
0.18280201,687.20001
0.18246865,688.0
0.1821366,688.79999
0.18180585,689.59998
0.18147637,690.40002
0.18114819,691.20001
0.18082128,692.0
0.18049565,692.79999
0.18017128,693.59998
0.17984816,694.40002
0.17952633,695.20001
0.17920572,696.0
0.17888637,696.79999
0.17856826,697.59998
0.17825139,698.40002
0.17793573,699.20001
0.1776213,700.0
0.17730811,700.79999
0.17699611,701.59998
0.17668533,702.40002
0.17637576,703.20001
0.17606738,704.0
0.17576021,704.79999
0.17545421,705.59998
0.17514941,706.40002
0.17484578,707.20001
0.17454332,708.0
0.17424203,708.79999
0.17394193,709.59998
0.17364296,710.40002
0.17334515,711.20001
0.1730485,712.0
0.17275299,712.79999
0.17245862,713.59998
0.17216538,714.40002
0.17187329,715.20001
0.17158231,716.0
0.17129245,716.79999
0.17100371,717.59998
0.17071608,718.40002
0.17042956,719.20001
0.17014414,720.0
0.16985983,720.79999
0.1695766,721.59998
0.16929448,722.40002
0.16901343,723.20001
0.16873345,724.0
0.16845456,724.79999
0.16817673,725.59998
0.16789998,726.40002
0.16762428,727.20001
0.16734964,728.0
0.16707607,728.79999
0.16680352,729.59998
0.16653204,730.40002
0.16626158,731.20001
0.16599219,732.0
0.1657238,732.79999
0.16545644,733.59998
0.16519012,734.40002
0.16492482,735.20001
0.16466051,736.0
0.16439722,736.79999
0.16413495,737.59998
0.16387367,738.40002
0.16361341,739.20001
0.16335411,740.0
0.16309583,740.79999
0.16283852,741.59998
0.1625822,742.40002
0.16232686,743.20001
0.16207248,744.0
0.16181909,744.79999
0.16156664,745.59998
0.16131517,746.40002
0.16106465,747.20001
0.16081509,748.0
0.16056648,748.79999
0.16031882,749.59998
0.1600721,750.40002
0.15982631,751.20001
0.15958147,752.0
0.15933755,752.79999
0.15909456,753.59998
0.15885249,754.40002
0.15861134,755.20001
0.15837112,756.0
0.15813179,756.79999
0.15789339,757.59998
0.15765588,758.40002
0.15741928,759.20001
0.15718357,760.0
0.15694875,760.79999
0.15671483,761.59998
0.15648179,762.40002
0.15624964,763.20001
0.15601836,764.0
0.15578796,764.79999
0.15555844,765.59998
0.15532978,766.40002
0.15510198,767.20001
0.15487505,768.0
0.15464897,768.79999
0.15442376,769.59998
0.15419939,770.40002
0.15397587,771.20001
0.15375319,772.0
0.15353136,772.79999
0.15331036,773.59998
0.15309019,774.40002
0.15287086,775.20001
0.15265235,776.0
0.15243468,776.79999
0.15221781,777.59998
0.15200177,778.40002
0.15178654,779.20001
0.15157212,780.0
0.1513585,780.79999
0.1511457,781.59998
0.1509337,782.40002
0.15072249,783.20001
0.15051207,784.0
0.15030244,784.79999
0.15009362,785.59998
0.14988557,786.40002
0.14967829,787.20001
0.1494718,788.0
0.14926609,788.79999
0.14906116,789.59998
0.14885698,790.40002
0.14865358,791.20001
0.14845094,792.0
0.14824906,792.79999
0.14804792,793.59998
0.14784756,794.40002
0.14764795,795.20001
0.14744908,796.0
0.14725095,796.79999
0.14705357,797.59998
0.14685692,798.40002
0.14666101,799.20001
0.14646584,800.0
