Time,E,E_P_1,P,M,E_M,T,E_P_2,P2,E_P2,k1,k2,k3a,k4a,k5,k6,k7a,k8a,j1,j3a,j5,j7a,compartment,r1,r2,r5,r7,r8,r9,r12,r14
0.1,7.945734813367238e-05,6.29608131941456e-05,0.9994107563349698,0.0004973673423482678,2.708621316227919e-08,2.6109154755054846e-07,7.55461601794037e-06,2.1072633553802896e-05,1.3636714023299969e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.0051869953459439035,0.005187971007197598,5.982191796364766e-06,5.685396142762402e-06,0.00024506769732526564,0.00024401409737947392,7.869561600409836e-09,5.809240173925787e-09
0.11,7.945453060207167e-05,6.295267469590077e-05,0.9993564388094817,0.0005491805419001407,3.005410253350782e-08,3.2112282345251854e-07,7.562583408697655e-06,2.3514110598735233e-05,1.571168949812482e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005186612486785371,0.005187300394942224,6.6051246401600554e-06,6.308356121783292e-06,0.00024485720891918015,0.0002442714441009342,8.781018135384813e-09,6.6931797262011735e-09
0.12,7.945311970767887e-05,6.294670297619557e-05,0.9993021264596924,0.0006009818063316064,3.3021692750001674e-08,3.873923367318513e-07,7.566977454850428e-06,2.5957515564808502e-05,1.7809461692999842e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.0051862863622515985,0.005186808325238515,7.227997716032483e-06,6.931253308225352e-06,0.00024473187630939905,0.0002444133717916688,9.693301542661127e-09,7.586830681217932e-09
0.13,7.945249229625801e-05,6.294199302807288e-05,0.999247818190495,0.0006527724872093171,3.598897564300308e-08,4.5989944323217557e-07,7.569326399932041e-06,2.8401969360215708e-05,1.9922618848598587e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005185990008015628,0.005186420225513205,7.850798792703972e-06,7.554085987466347e-06,0.00024465516909793946,0.00024448924271780486,1.0606048784001531e-08,8.487035629502998e-09
0.14,7.945233323591141e-05,6.293798209995936e-05,0.9991935133985543,0.0007045533789664105,3.895592494793353e-08,5.386435724665976e-07,7.57050820412051e-06,3.0846966351902486e-05,2.2046115634381633e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005185713298083297,0.005186089725036652,8.473522245875816e-06,8.176848646571247e-06,0.0002446063220776807,0.00024452741499309243,1.1519052350302265e-08,9.391645260246577e-09
0.15,7.945242670960191e-05,6.293438427586778e-05,0.9991392117173533,0.0007563249215853527,4.192243740828054e-08,6.236239754781953e-07,7.571024738141146e-06,3.329221801320048e-05,2.417650723279879e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005185445977420627,0.005185793264331505,9.096159684816674e-06,8.799519611998085e-06,0.0002445732812655012,0.000244544099041959,1.2432186874010405e-08,1.0299192081172284e-08
0.16,7.945265582051652e-05,6.293104059856075e-05,0.9990849129463331,0.0008080873582403977,4.488844755147565e-08,7.148398147364136e-07,7.571151944498847e-06,3.573756568385461e-05,2.631149476449253e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005185182628652517,0.005185517745321407,9.718705679401467e-06,9.422085141054738e-06,0.000244549428184711,0.00024454820780731273,1.3345382180011684e-08,1.1208696769673819e-08
0.17,7.945297392188983e-05,6.292783659256581e-05,0.9990306169813249,0.0008598408403642987,4.7853986338211814e-08,8.122901246238294e-07,7.571050929960639e-06,3.818291643093123e-05,2.844952865294692e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.0051849227944498425,0.005185253735227423,1.034115916029316e-05,1.004455173239066e-05,0.0002445310100871015,0.0002445449450377286,1.4258599870633224e-08,1.2119499206155388e-08
0.18,7.945336567263928e-05,6.292468184214447e-05,0.998976323763221,0.0009115854738751047,5.0819226617229196e-08,9.159738607144738e-07,7.5708272891231965e-06,4.062820912974546e-05,3.0589547336141616e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005184668086066984,0.005184993783792705,1.0963521343722036e-05,1.0666955666956409e-05,0.00024451564583249767,0.0002445377214386792,1.5171817259248012e-08,1.303114716519633e-08
0.19,7.94538180886024e-05,6.292150411130846e-05,0.9989220332440572,0.000963321343712761,5.3784325255165686e-08,1.0258902117415606e-06,7.570566092910811e-06,4.307339454224184e-05,3.273079109330378e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005184419724073937,0.005184731938771817,1.1585793058667388e-05,1.1289329871059277e-05,0.0002445014138671463,0.0002445292848010192,1.6085015869373616e-08,1.394331700574741e-08
0.2,7.945425058015594e-05,6.291837642074726e-05,0.9988677453710318,0.0010150484262482179,5.674872756960478e-08,1.1420386131687199e-06,7.5702754693950604e-06,4.5518469098558304e-05,3.487281299093753e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005184167878536984,0.005184474217069575,1.2207963154932627e-05,1.1911557916860043e-05,0.0002444877215548577,0.0002445198976614604,1.6998179217806845e-08,1.4855818334139389e-08
0.21,7.945466368196913e-05,6.291530865003521e-05,0.998813460149118,0.0010667667121800784,5.971244471532117e-08,1.2644179240695534e-06,7.569944995675434e-06,4.796343885995313e-05,3.7015360480865037e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005183912268837217,0.005184221432762901,1.283003113475096e-05,1.2533642145745915e-05,0.00024447479888928334,0.00024450922336031653,1.7911309001060958e-08,1.5768543564848507e-08
0.22,7.945510381807343e-05,6.291223910760088e-05,0.998759177599332,0.0011184762373852566,6.267594526080474e-08,1.3930269340001829e-06,7.569589472398897e-06,5.040829457613782e-05,3.915826613957067e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.0051836592123546375,0.005183968502466312,1.3452004752390048e-05,1.3155680910242915e-05,0.0002444625624920122,0.00024449773995848434,1.8824412094444782e-08,1.6681421375457105e-08
0.23,7.945556183511289e-05,6.290915508757751e-05,0.9987048977054668,0.0011701770223418034,6.563904111894266e-08,1.5278648661711738e-06,7.569230948642489e-06,5.285302357764436e-05,4.130135429089729e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005183408293753324,0.005183714379216387,1.4073883300034172e-05,1.3777634730866065e-05,0.00024445048449367446,0.0002444861596411524,1.97374824241569e-08,1.7594376927922247e-08
0.24,7.945600622096787e-05,6.290608409378926e-05,0.9986506204460571,0.0012218690599651823,6.860141340650683e-08,1.6689308020453802e-06,7.568873752958239e-06,5.529762381166308e-05,4.3444487351005276e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005183155705072941,0.005183461329328235,1.4695661336434752e-05,1.4399436674025783e-05,0.0002444383081249047,0.00024447462222055113,2.0650511649212304e-08,1.850735161152825e-08
0.25,7.945644395155391e-05,6.290302544097069e-05,0.9985963458282772,0.0012735523475811378,7.156332366641366e-08,1.8162235087310657e-06,7.568511333484188e-06,5.7742098995139035e-05,4.558763193877192e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005182902108947929,0.0051832092963359855,1.5317339804951724e-05,1.5021141637580229e-05,0.0002444262121759049,0.00024446291607153924,2.1563502580215912e-08,1.9420331205916837e-08
0.26,7.945689330516891e-05,6.289996131851658e-05,0.9985420738633913,0.0013252268930435745,7.452497979445259e-08,1.969742012859379e-06,7.568143014592559e-06,6.018644926790759e-05,4.773079228199316e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.0051826497759358825,0.0051829568126457665,1.593892227336215e-05,1.56427932588556e-05,0.00024441430556409983,0.0002444510193713396,2.24764602097256e-08,2.033331751212909e-08
0.27,7.945734779413488e-05,6.28968930957816e-05,0.9984878045446253,0.0013768927003949872,7.748612973263944e-08,2.1294855729693787e-06,7.567774167071626e-06,6.263067161356466e-05,4.987392758530213e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005182398065409323,0.005182703991092405,1.6560407754828706e-05,1.626433863088102e-05,0.0002444024377679855,0.0002444391055964135,2.338938190133778e-08,2.1246293151338706e-08
0.28,7.945779593474339e-05,6.289382993583682e-05,0.9984335378635756,0.001428549768812367,8.044665393012561e-08,2.295453169464809e-06,7.567407231605066e-06,6.507476479060143e-05,5.201698801122716e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005182145618630901,0.0051824515867129545,1.7181793894979985e-05,1.6885752659933366e-05,0.0002443904964098038,0.00024442725358084363,2.4302263855276447e-08,2.215923689278277e-08
0.29,7.945824181513338e-05,6.289076948575844e-05,0.9983792738234821,0.0014801980992409675,8.340675999324386e-08,2.46764362532534e-06,7.56704026540165e-06,6.751872987923099e-05,5.415997075256973e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005181892888990015,0.005182199405626496,1.7803081432725372e-05,1.7507078922581886e-05,0.00024437854490969095,0.00024441540057247325,2.5215107552682436e-08,2.3072147540594705e-08
0.3,7.945869178389956e-05,6.28877067424726e-05,0.9983250124286666,0.001531837693907199,8.636650589581822e-08,2.6460560084826915e-06,7.566671864817211e-06,6.996256761355751e-05,5.630289099705284e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005181640625479763,0.005181947035579743,1.842427180265371e-05,1.8128329587532244e-05,0.0002443666465746567,0.0002444035012335959,2.612791527658572e-08,2.398503156474451e-08
0.31,7.945914437491223e-05,6.288464315602745e-05,0.9982707536779586,0.0015834685534742458,8.932584227810742e-08,2.8306893662830543e-06,7.566302095377092e-06,7.240627798755822e-05,5.844574026278937e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005181388645241273,0.005181694596056662,1.9045364764330545e-05,1.874949429417475e-05,0.00024435479242020607,0.00024439155768068006,2.7040686665871155e-08,2.4897885351948273e-08
0.32,7.945959533452201e-05,6.28815812857717e-05,0.9982164975675968,0.0016350906792895969,9.228458406011498e-08,3.021542878409154e-06,7.565932836587646e-06,7.484985998153081e-05,6.058850576864237e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005181136472937423,0.005181442297947588,1.966635937425629e-05,1.9370534194218136e-05,0.00024434291955968934,0.00024437963062178095,2.7953419932854402e-08,2.581070345744165e-08
0.33,7.946004505542903e-05,6.287852048703023e-05,0.9981622440975464,0.0016867040729400724,9.524281609322431e-08,3.2186154779607697e-06,7.5655642556050454e-06,7.729331350296318e-05,6.273118426927763e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005180884166108432,0.005181190088131291,2.028725569611832e-05,1.9991467097967783e-05,0.000244331026373085,0.00024436772545604295,2.8866115128620605e-08,2.672348449871227e-08
0.34,7.946049444930396e-05,6.28754599794242e-05,0.9981079932682246,0.0017383087358456002,9.820057856742639e-08,3.4219061420638378e-06,7.565196180961281e-06,7.973663864905928e-05,6.487377438755931e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.0051806318343738545,0.005180937902304555,2.090805394882416e-05,2.06123014413028e-05,0.00024431912129494577,0.00024435583664504933,2.9778772587640746e-08,2.7636227889100266e-08
0.35000000000000003,7.946094390002498e-05,6.287239926681979e-05,0.9980537450795984,0.0017899046694684105,1.0115788890025064e-07,3.631413875513286e-06,7.56482870749999e-06,8.217983536978305e-05,6.701627556027025e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005180379529480965,0.005180685699585951,2.1528754241397306e-05,2.123304088016261e-05,0.000244307204234916,0.00024434396725224965,3.069139242741931e-08,2.8548933388675125e-08
0.36,7.946139418312983e-05,6.286933824849262e-05,0.9979994995322432,0.0018414918745994885,1.0411476552916366e-07,3.8471376851608865e-06,7.564461141947457e-06,8.462290406739034e-05,6.915869013298668e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005180127325849571,0.005180433471675792,2.214935679586307e-05,2.1853689284571453e-05,0.0002442952943003385,0.0002443320948849028,3.1603975107782817e-08,2.9461601996652326e-08
0.37,7.946184396353896e-05,6.286627755163374e-05,0.997945256624756,0.0018930703526588175,1.0707116869646925e-07,4.069076623474235e-06,7.564094231993629e-06,8.706584433733469e-05,7.130101365315843e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005179875080200678,0.005180181270254621,2.276986127150011e-05,2.2474238309388897e-05,0.00024428336831546117,0.0002443202436933942,3.251651995917956e-08,3.037423181624549e-08
0.38,7.946229419835157e-05,6.286321702303371e-05,0.99789101635788,0.0019446401043729177,1.1002711277039912e-07,4.2972297053384835e-06,7.563727159338524e-06,8.950865665189797e-05,7.344325038813565e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005179622885341146,0.0051799290826979785,2.3390267942801953e-05,2.3094690970506777e-05,0.00024427144904818525,0.00024430838724663433,3.3429027542505465e-08,3.128682466534579e-08
0.39,7.94627458883949e-05,6.286015655221117e-05,0.9978367787324246,0.0019962011303949916,1.1298260999323675e-07,4.531595948787291e-06,7.563359021345115e-06,9.195134153173773e-05,7.558540530048544e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.0051793708366376905,0.005179676899902201,2.401057712690689e-05,2.3715049837580395e-05,0.000244259561329064,0.0002442964963894472,3.4341498499579585e-08,3.21993826580068e-08
0.4,7.946319640893115e-05,6.28570967239293e-05,0.9977825437455727,0.002047753433039627,1.1593761689058648e-07,4.7721743933230715e-06,7.562991901581596e-06,9.43938978147335e-05,7.772746630095085e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.0051791186741006285,0.005179424770051775,2.4630788077748916e-05,2.4335305785334103e-05,0.0002442476462203373,0.0002442846384210855,3.525393128122066e-08,3.3111900644205065e-08
0.41000000000000003,7.946364765333142e-05,6.285403718771278e-05,0.9977283113989956,0.0020992970126234556,1.188921622449373e-07,5.018964047966193e-06,7.562624228279712e-06,9.683632639746085e-05,7.986944252755178e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005178866582882448,0.0051791726642675335,2.5250901366801118e-05,2.4955464855212338e-05,0.00024423574773583997,0.00024427276257343465,3.6166327042915165e-08,3.402438251673706e-08
0.42,7.946410029348276e-05,6.285097781101114e-05,0.9976740816931369,0.002150831870038015,1.2184625707825075e-07,5.271963929047022e-06,7.56225545104694e-06,9.927862760063754e-05,8.201133743000321e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005178614628938853,0.0051789205716273184,2.5870917236861186e-05,2.5575529360724832e-05,0.0002442238813325949,0.0002442608510688161,3.707868624206926e-08,3.493682974518137e-08
0.43,7.946455226822916e-05,6.284791902005254e-05,0.9976198546257307,0.0022023580073698007,1.2479987258705836e-07,5.53117308106395e-06,7.561887233700779e-06,0.00010172080049757472,8.415314226667196e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005178362609233019,0.0051786685272523295,2.6490835061554965e-05,2.619549325602355e-05,0.0002442120001270475,0.00024424895764853515,3.7991007594420655e-08,3.5849238605602255e-08
0.44,7.946500463749927e-05,6.284486054753741e-05,0.9975656301975828,0.0022538754253939195,1.277530285926902e-07,5.796590515795552e-06,7.561518763738458e-06,0.00010416284555566266,8.629486235805397e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005178110629773472,0.0051784165091170835,2.7110655191098285e-05,2.6815360701605672e-05,0.0002442001272885834,0.00024423705606875214,3.8903291769705124e-08,3.676161136453099e-08
0.45,7.946545741622255e-05,6.284180233300395e-05,0.9975114084084563,0.0023053841253562867,1.3070572728615618e-07,6.068215254258125e-06,7.561150084501885e-06,0.00010660476276007705,8.843649764842794e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005177858693939462,0.005178164512239526,2.7730377652744682e-05,2.743513215736418e-05,0.0002441882619487833,0.0002442251477294109,3.981553878263545e-08,3.7673947998230304e-08
0.46,7.946590982050009e-05,6.283874455525054e-05,0.997457189257325,0.0023568841088249665,1.3365793753800423e-07,6.346046317338372e-06,7.5607818323033935e-06,0.0001090465517636635,9.057803976923641e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005177606723966917,0.005177912551352645,2.8350002199017526e-05,2.8054801089227088e-05,0.0002441763862006596,0.0002442132531833996,4.0727748115073984e-08,3.858624494169471e-08
0.47000000000000003,7.946636235058664e-05,6.283568704358484e-05,0.9974029727444474,0.002408375376812586,1.366096812363637e-07,6.630082727241395e-06,7.560413655640503e-06,0.00011148821277358624,9.271949400627797e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005177354771368888,0.005177660612391392,2.896952901002924e-05,2.8674372091512743e-05,0.00024416451028201586,0.0002442013610771882,4.1639920092814597e-08,3.9498504446674417e-08
0.48,7.946681506454364e-05,6.283262974525006e-05,0.9973487588696386,0.0024598579305256125,1.3956096205046748e-07,6.92032350564215e-06,7.560045545533786e-06,0.00011392974580475424,9.486086092355696e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.0051771028432204625,0.005177408691008605,2.9588958122415342e-05,2.9293845934393124e-05,0.0002441526346872433,0.0002441894711207413,4.25520547560303e-08,4.0410726753435266e-08
0.49,7.946726802043252e-05,6.282957260748945e-05,0.9972945476327134,0.002511331771170514,1.4251178364954852e-07,7.216767674215598e-06,7.5596774930038136e-06,0.00011637115087207657,9.700214108507776e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.0051768509465955695,0.005177156782857131,3.0208289574621805e-05,2.9913223388040236e-05,0.0002441407599106683,0.00024417758302402315,4.346415214755872e-08,4.132291210224313e-08
0.5,7.946772127631476e-05,6.282651557754622e-05,0.9972403390334872,0.0025627968999537573,1.4546214970283972e-07,7.5194142546366975e-06,7.559309489071158e-06,0.0001188124279904622,9.91433350548447e-10,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.0051765990885669876,0.0051769048835898085,3.082752340690428e-05,3.0532505222626056e-05,0.00024412888644655248,0.0002441656964969984,4.4376212312901734e-08,4.2235060733363845e-08
0.51,7.946817489025178e-05,6.282345860266361e-05,0.9971861330717746,0.0026142533180818096,1.4841206387957398e-07,7.828262268580407e-06,7.558941524756392e-06,0.00012125357717482013,1.0128444339686216e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.0051763472762063325,0.005176652988859482,3.1446659661327336e-05,3.1151692208322576e-05,0.00024411701478909206,0.00024415381124963143,4.5288235300225124e-08,4.314717288706328e-08
0.52,7.946862836095683e-05,6.282040216360468e-05,0.9971319297469979,0.00266570102660848,1.513614928004043e-07,8.143310751949727e-06,7.558573654012039e-06,0.00012369459841216198,1.034254610611705e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005176095447560748,0.005176401138281025,3.2065698160884945e-05,3.1770777338804866e-05,0.00024410514118238232,0.00024414192902458883,4.62002208247547e-08,4.405924641205863e-08
0.53,7.94690819232527e-05,6.281734603901341e-05,0.997077729059096,0.0027171400267884775,1.5431045184239968e-07,8.464558721923367e-06,7.558205847971349e-06,0.0001261354917262127,1.0556639038586016e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005175843631519283,0.005176149313614705,3.268463900935824e-05,3.238976384171969e-05,0.00024409326746397658,0.00024413004888947456,4.711216902881492e-08,4.497128230437643e-08
0.54,7.946953567919961e-05,6.281429013416593e-05,0.997023531007915,0.0027685703198402777,1.572589475890648e-07,8.792005199057098e-06,7.557838092704616e-06,0.00012857625713407576,1.077072323765345e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005175591840584798,0.005175897507055273,3.330348226335341e-05,3.30086530989447e-05,0.00024408139446248437,0.00024411817039435906,4.802407998280377e-08,4.58832809924037e-08
0.55,7.946998964532974e-05,6.281123443591711e-05,0.9969693355932407,0.002819991906959013,1.6020698095892804e-07,9.125649206082252e-06,7.55747038390485e-06,0.00013101689464858882,1.0984798718038418e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005175340076705269,0.00517564571751957,3.392222794688348e-05,3.3627445303279e-05,0.00024406952235661377,0.00024410629340012663,4.893595370754248e-08,4.679524253884366e-08
0.56,7.947044383817523e-05,6.280817893112183e-05,0.996915142814859,0.002871404789339817,1.6315455287051786e-07,9.465489765730159e-06,7.557102717265062e-06,0.00013345740428258968,1.1198865494459988e-09,91.8,82.4,151.5,209.9,5.16,32.3,4.7,42.6,33.4,0.185,21.8,2.66e-05,1.0,0.005175088341828345,0.005175393943924439,3.4540876084475396e-05,3.42461406475217e-05,0.00024405765132505433,0.00024409441776766146,4.984779022461028e-08,4.770716700639955e-08
