Time,lacz,IPTG,sigb,x,kbd,kbs,kbx,kxd,kxs,kzd,kzs,compartment,v1,v2,v3
10.4,7.730110000415602,1000.0,1037529.4294303305,10.805661334474145,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,99058.25388465547,1.3618343100099506,2.0750588588593644
11.2,8.85033333893678,1000.0,1116682.0706569331,12.529055510630672,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,98824.75190456111,1.4381421864920738,2.2333641413123626
12.0,10.030218931803308,1000.0,1195633.7326676648,14.378936942723216,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,98555.86993324017,1.5110059610812583,2.391267465333604
12.8,11.267048765322132,1000.0,1274355.1671366992,16.35496082518634,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,98249.2621865249,1.5805172483356378,2.5487103342714357
13.6,12.558175132859313,1000.0,1352815.2788507475,18.456734240673214,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,97902.63377907986,1.6467608671375866,2.7056305576992803
14.4,13.901015599294857,1000.0,1430981.1572986892,20.683813012785784,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,97513.74737898888,1.709815156244439,2.8619623145948965
15.2,15.293048089646858,1000.0,1508818.1197615964,23.03569872895622,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,97080.43015879097,1.7697523029330773,3.0176362395204284
16.0,16.73180577508394,1000.0,1586289.782132533,25.51183632709408,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,96600.58091523428,1.8266387293209414,3.172579564262004
16.8,18.214872767745373,1000.0,1663358.109724008,28.111611166891425,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,96072.177533927,1.8805354026080545,3.3267162194446427
17.6,19.739880012791204,1000.0,1739983.477467679,30.834346272908782,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,95493.28465161205,1.9314981510299116,3.4799669549316574
18.4,21.304501067278128,1000.0,1816124.755784978,33.67930028787382,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,94862.06134160922,1.979578029336,3.632249511565914
19.2,22.906448516605,1000.0,1891739.383028652,36.64566487784468,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,94176.76904070974,2.0248216282852485,3.7834787660529066
20.0,24.543470636675654,1000.0,1966783.4450642664,39.73256228055754,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,93435.77955189164,2.067271383502119,3.933566890123765
20.8,26.213348029420352,1000.0,2041211.77590624,42.93904369650463,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,92637.58290325724,2.10696592151075,4.082423551807327
21.6,27.91389076148961,1000.0,2114978.052402429,46.26408713979517,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,91780.79530425888,2.1439403694866694,4.229956104799306
22.4,29.64293577529154,1000.0,2188034.8945858185,49.70659538314689,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,90864.16703348937,2.178226660480732,4.376069789165672
23.2,31.39834434122479,1000.0,2260333.980027091,53.26539485149039,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,89886.59000690267,2.209853860302366,4.52066796004779
24.0,33.17799992329591,1000.0,2331826.1598345763,56.939234030698344,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,88847.10525897532,2.2388484757073925,4.66365231966232
24.8,34.979806328156485,1000.0,2402461.5802298463,60.72678190843841,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,87744.91018993713,2.2652347573266014,4.804923160452405
25.6,36.80168591988005,1000.0,2472189.808592048,64.62662742879068,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,86579.36532707606,2.289035006772719,4.94437961717634
26.4,38.64157820783979,1000.0,2540959.9681122303,68.63727855894967,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,85350.00078280162,2.3102698789831226,5.081919936216225
27.2,40.497438729048135,1000.0,2608720.8798986278,72.75716132601337,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,84056.52229269968,2.328958681917164,5.2174417597885245
28.0,42.367237977650845,1000.0,2675421.1977746286,76.98461988080484,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,82698.81663229196,2.345119661379025,5.3508423955400195
28.8,44.24896069253583,1000.0,2741009.557131949,81.31791630194732,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,81276.95649917031,2.3587702911124504,5.482019114254139
29.6,46.1406054605065,1000.0,2805434.7355056796,85.75523032441762,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,79791.204768592,2.369927566413318,5.6108694710010685
30.4,48.040184305147335,1000.0,2868645.7923601763,90.29466004636409,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,78242.01804622843,2.3786082631446384,5.737291584709516
31.2,49.94572263158414,1000.0,2930592.226037924,94.93422252017078,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,76630.04946434947,2.3848292074220963,5.861184452064457
32.0,51.855259532630605,1000.0,2991224.1492127134,99.67185425787763,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,74956.15062485015,2.3886075579648214,5.982448298413466
32.8,53.76684788431599,1000.0,3050492.420192788,104.50541268290159,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,73221.37288944589,2.389961024343308,6.100984840373035
33.6,55.67855495308115,1000.0,3108348.8087268854,109.43267742257898,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,71426.9676413865,2.388908117275486,6.216697617440639
34.4,57.58846349070596,1000.0,3164746.1935940934,114.45135152621617,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,69574.38540055155,2.385468427593249,6.329492387174453
35.2,59.49467267507058,1000.0,3219638.722604409,119.55906336790193,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,67665.27416125606,2.3796628493238248,6.43927744519447
36.0,61.39529848916588,1000.0,3272981.8933234634,124.75336931244331,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,65701.47742988437,2.3715136972132616,6.545963786631956
36.8,63.28847509494746,1000.0,3324732.7183840973,130.03175604920958,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,63685.030680227545,2.361044916315698,6.649465436752591
37.6,65.17235714978834,1000.0,3374849.969874533,135.39164263243478,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,61618.15601688595,2.3482823769977124,6.749699939732819
38.4,67.04512119400947,1000.0,3423294.3054938093,140.8303836054745,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,59503.25672497415,2.333254017250984,6.846588610970719
39.2,68.90496628172558,1000.0,3470028.319785473,146.34527199617972,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,57342.91185718582,2.3159898969855743,6.940056639553385
40.0,70.75011598928744,1000.0,3515016.697914064,151.93354266553243,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,55139.86869972599,2.296522355010962,7.0300333958098955
40.8,72.57882156218,1000.0,3558226.451328579,157.59237598882814,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,52897.03305750855,2.2748862460252246,7.116452902638247
41.6,74.38936365983386,1000.0,3599627.015980012,163.31890164657872,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,50617.460152837906,2.25111901685466,7.199254031940424
42.4,76.18005300498572,1000.0,3639190.2649996807,169.1102018967866,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,48304.34605448349,2.2252606942402,7.278380529979068
43.2,77.94923285135249,1000.0,3676890.638272218,174.96331584962164,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,45961.01651459703,2.1973539767924413,7.35378127652344
44.0,79.69528273958895,1000.0,3712705.3507542647,180.87524450195582,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,43590.913467471604,2.167444393823625,7.425410701486824
44.8,81.41662036609537,1000.0,3746614.4511457277,186.84295507493775,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,41197.582961039356,2.135580307910778,7.493228902269034
45.6,83.1117021265532,1000.0,3778600.801439631,192.86338420891823,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,38784.6640803404,2.1018128518666064,7.557201602856118
46.4,84.77902582935968,1000.0,3808650.169399914,198.93344300549063,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,36355.875032046744,2.06619594485315,7.617300338775956
47.2,86.4171347103291,1000.0,3836751.383903767,205.05002322815852,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,33914.99707407049,2.028786347699291,7.673502767782928
48.0,88.0246192351086,1000.0,3862896.3509042906,211.21000187363316,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,31465.860572180914,1.9896435963116472,7.725792701783235
48.8,89.60011729847099,1000.0,3887080.0049284664,217.41024411687692,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,29012.33238197633,1.9488299088579017,7.774160009830843
49.6,91.14231694914612,1000.0,3909300.353725087,223.64760887051287,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,26558.300502807615,1.9064101199770498,7.818600707423335
50.4,92.64996037425517,1000.0,3929558.5639373907,229.91895570409642,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,24107.657091080153,1.8624516192322957,7.859117127847191
51.2,94.12184538115054,1000.0,3947858.933194067,236.2211493909306,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,21664.284016500314,1.8170242266100862,7.895717866359787
52.0,95.55682526564003,1000.0,3964208.8240774847,242.5510624379801,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,19232.039799084014,1.7702000871184431,7.928417648125863
52.8,96.95381127824844,1000.0,3978618.653452407,248.90558085334743,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,16814.74442176291,1.7220535244001738,7.957237306874945
53.6,98.31177614470131,1000.0,3991101.89802166,255.28161129104976,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,14416.163289895136,1.672660867112353,7.982203796012685
54.4,99.62975509923785,1000.0,4001675.0267754737,261.67608530115615,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,12039.993715348406,1.6221002803579365,8.003350053519547
55.2,100.90684525410681,1000.0,4010357.427726551,268.085961181795,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9689.852581578554,1.5704516739215828,8.020714855420932
56.0,102.14220772820202,1000.0,4017171.3405876867,274.5082298328263,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,7369.262834655659,1.5177964771325625,8.034342681142432
56.8,103.33507050551151,1000.0,4022141.782804853,280.9399217519636,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,5081.6400617117615,1.4642173644816516,8.044283565575991
57.6,104.48472889037741,1000.0,4025296.4495129916,287.3781107591099,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,2830.2811851432925,1.4097980618724604,8.050592898991496
58.4,105.59054488842932,1000.0,4026665.6342169335,293.8199159289235,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,618.3537633009255,1.3546232439704626,8.053331268398608
59.2,106.65194695579574,1000.0,4026282.130984922,300.2625042541164,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-1551.1140130195126,1.2987783809729896,8.052564261933812
60.0,107.66843341657557,1000.0,4024181.0682685347,306.70309940472356,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-3675.2430613669712,1.2423492783945802,8.048362136500264
60.8,108.63957175526751,1000.0,4020399.7921612365,313.13898391269316,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-5751.311408893278,1.185421915400192,8.040799584284896
61.6,109.5649982815857,1000.0,4014977.7648271527,319.5675017161659,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-7776.762042019647,1.1280822895637037,8.029955529615957
62.4,110.44441678739406,1000.0,4007956.51076414,325.9860586871908,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-9749.210738175825,1.070416395354548,8.015913021489162
63.2,111.27760039756082,1000.0,3999379.330248876,332.39213040660786,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-11666.449330788542,1.0125096407499266,7.998758660457865
64.0,112.06439055568048,1000.0,3989291.1842271187,338.78326383261543,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-13526.450510664872,0.9544467042907172,7.9785823684135835
64.8,112.80469628750767,1000.0,3977738.562421944,345.1570795522299,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-15327.371606822519,0.8963113491669068,7.955477124802469
65.6,113.49849261636618,1000.0,3964769.48335727,351.51127132119507,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-17067.560569255904,0.838186505656318,7.929538966672358
66.4,114.14582054396979,1000.0,3950433.148025226,357.84361171814317,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-18745.55321790761,0.7801536833564553,7.90086629600751
67.2,114.74678572984777,1000.0,3934779.807355886,364.1519535172181,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-20360.074116457792,0.7222928145529224,7.869559614668073
68.0,115.3015571300089,1000.0,3917860.6172384038,370.43423112078943,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-21910.036295942467,0.664682078544824,7.835721234432355
68.8,115.81036579252562,1000.0,3899727.665564086,376.68846021511473,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-23394.545024788487,0.6073980102476142,7.799455331082968
69.6,116.27350300853576,1000.0,3880433.647841928,382.91274052773633,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-24812.891039135415,0.550515044887419,7.7608672956379054
70.4,116.69131850263746,1000.0,3860031.6948886015,389.10525687289186,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-26164.54681906302,0.49410531917347456,7.720063389730511
71.2,117.06421852980804,1000.0,3838575.2405744563,395.264279580738,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-27449.16313863451,0.43823854542655827,7.677150481101481
72.0,117.3926649071289,1000.0,3816118.0338470163,401.3881644556101,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-28666.569621436254,0.3829820823692245,7.632236067645866
72.8,117.67717233473269,1000.0,3792713.9090498122,407.47535322238485,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-29816.766937708715,0.3284006839785816,7.585427818050727
73.6,117.91830561899235,1000.0,3768416.564653932,413.52437370901146,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-30899.91823776334,0.27455626772408337,7.536833129258241
74.4,118.11667841002719,1000.0,3743279.4427759037,419.5338411166182,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-31916.343563075294,0.22150777539762245,7.486558885501464
75.2,118.27294778106744,1000.0,3717355.802812594,425.50244982042676,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-32866.51764054244,0.1693115801659033,7.434711605574127
76.0,118.3878199021071,1000.0,3690698.420325553,431.4289881023305,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-33751.061335292354,0.11802067964387142,7.381396840599334
76.8,118.46203869199447,1000.0,3663359.508938393,437.3123229067153,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-34570.73079317034,0.06768515321155633,7.326719017824309
77.6,118.49638665085332,1000.0,3635390.5896655587,443.15140446403404,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-35326.41051445794,0.018351896587077476,7.270781179277939
78.4,118.49168321279782,1000.0,3606842.453086102,448.9452654468339,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-36019.10769184079,-0.029935356819112968,7.21368490611833
79.2,118.44878349038767,1000.0,3577765.142119685,454.69302037688345,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-36649.94719927828,-0.07713599989669362,7.155530284184807
80.0,118.36857166893645,1000.0,3548207.6534300405,460.39386160292446,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-37220.154539467796,-0.1232127159536267,7.0964153068048335
80.8,118.25195952159866,1000.0,3518217.9081381448,466.0470585607769,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-37731.04943260894,-0.16813145128828388,7.036435816220363
81.6,118.09988381462642,1000.0,3487842.6692254916,471.65195621186473,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-38184.036933038326,-0.2118614206772378,6.975685338394385
82.4,117.91330874354377,1000.0,3457127.8242946393,477.20797451096735,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-38580.61325054214,-0.2543747533633889,6.914255648532013
83.2,117.69321887237149,1000.0,3426117.9806087012,482.7146058881598,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-38922.343893297104,-0.29564681432852513,6.852235961159476
84.0,117.44061559409316,1000.0,3394856.3151213117,488.1714134670449,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-39210.851383271336,-0.3356562751866141,6.7897126301840425
84.8,117.1565156754635,1000.0,3363384.5754441335,493.5780297188204,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-39447.808990119025,-0.3743850368690751,6.726769150829037
85.6,116.84194967381994,1000.0,3331743.210524833,498.9341523819986,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-39634.93919871628,-0.4118179251464209,6.663486420989793
86.4,116.49796131186808,1000.0,3299971.6948777703,504.23953816315304,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-39774.020223473955,-0.4479421069249305,6.5999433896950315
87.2,116.12560139185175,1000.0,3268107.7495310795,509.49400908619003,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-39866.849787500774,-0.4827480981734551,6.5362154990010195
88.0,115.72592651839054,1000.0,3236187.534535325,514.6974477032152,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-39915.24577228827,-0.516229370246255,6.472375069008886
88.8,115.299996781555,1000.0,3204245.6248560245,519.8497947982673,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-39921.03875205526,-0.548382270385618,6.408491249649667
89.6,114.84887725296196,1000.0,3172315.5407430776,524.9510410475697,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-39886.08743356497,-0.57920519789079,6.344631081423161
90.4,114.37363285059959,1000.0,3140429.305395611,530.0012292986568,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-39812.255174846825,-0.6086990890586401,6.2808586107276225
91.2,113.87532474925959,1000.0,3108617.229343452,535.0004543744678,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-39701.3949646838,-0.6368675970776296,6.217234458622704
92.0,113.35500915129408,1000.0,3076908.0410516383,539.9488590977735,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-39555.348696492816,-0.6637168060795062,6.153816082038483
92.8,112.81373699586342,1000.0,3045329.0203996007,544.8466312151841,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-39375.947310259275,-0.6892549891055761,6.090658040733819
93.6,112.25255704806808,1000.0,3013906.4043618785,549.6939988937805,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-39165.023631898686,-0.7134920790843466,6.027812808657793
94.4,111.67250546465176,1000.0,2982664.7035691664,554.4912319288921,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-38924.37707613813,-0.7364402880943084,5.965329407071794
95.2,111.07460640804393,1000.0,2951626.908655829,559.2386382859953,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-38655.777421935025,-0.7581137885033753,5.903253817244549
96.0,110.45987045245055,1000.0,2920814.5157030695,563.9365616313183,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-38360.960933192604,-0.77852858683221,5.841629031338466
96.8,109.8292997541365,1000.0,2890247.8998928666,568.5853795896003,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-38041.643502002786,-0.7977021573972243,5.780495799717503
97.6,109.18388245028552,1000.0,2859946.120690708,573.1855010987118,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-37699.50721317483,-0.8156534822406432,5.719892241312634
98.4,108.52458744417646,1000.0,2829926.7474165168,577.7373637966678,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-37336.18759194325,-0.8324030764890971,5.659853494763705
99.2,107.85236516152361,1000.0,2800205.9999489435,582.241431909295,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-36953.27612950167,-0.8479727884860235,5.600411999828018
100.0,107.16814805130942,1000.0,2770798.8364417115,586.6981947484236,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-36552.32080014958,-0.8623856767171798,5.541597672813019
100.8,106.47285675899171,1000.0,2741719.236318121,591.1081673507762,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-36134.837088283006,-0.8756658497267624,5.483438472565309
101.6,105.76738789886366,1000.0,2712979.849794748,595.4718841725544,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-35702.28645715708,-0.8878384260898393,5.425959699518039
102.4,105.05261579076671,1000.0,2684592.1281444114,599.789898054038,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-35256.07963457273,-0.8989294032743693,5.369184256216848
103.2,104.32939184319788,1000.0,2656566.372398497,604.0627783045028,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-34797.5759556384,-0.9089655427688452,5.3131327447245065
104.0,103.59855040580825,1000.0,2628911.912290306,608.2911127060175,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-34328.090443675756,-0.9179743702085092,5.257823824507616
104.8,102.86090532643111,1000.0,2601637.086914115,612.4755040645605,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-33848.8899303604,-0.9259840292204213,5.203274173754734
105.6,102.11724393678067,1000.0,2574749.170534486,616.6165652528103,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-33361.186087034934,-0.9330230948039686,5.1494983409949775
