Time,lacz,IPTG,sigb,x,kbd,kbs,kbx,kxd,kxs,kzd,kzs,compartment,v1,v2,v3
13.6,1.2584794437701365,100.0,135925.07816007332,1.8491804292698246,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9978.885812106579,0.16563170179607756,0.27185015631992476
14.4,1.3936196143987343,100.0,143906.2794279731,2.073045938599889,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9974.939921782576,0.1721724550788201,0.2878125588556974
15.2,1.5338828430630083,100.0,151884.12281674042,2.30967873296634,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9970.531622691102,0.17844110094918228,0.30376824563320365
16.0,1.6790556479076624,100.0,159858.22849178853,2.559073138584848,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9965.635605347006,0.18444809474484208,0.31971645698326995
16.8,1.828932715568022,100.0,167828.19639904713,2.8212228577312786,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9960.226644112825,0.190203432668843,0.33565639279775566
17.6,1.983316589133771,100.0,175793.6063236739,3.09612093653162,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9954.279606133125,0.1957166681152896,0.3515872126469763
18.4,2.1420172701588847,100.0,183754.0179817646,3.3837597326658586,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9947.769460698666,0.2009969325207378,0.3675080359631231
19.2,2.304851893832314,100.0,191708.97110455143,3.684130883308167,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9940.671289039472,0.20605295239845708,0.38341794220866077
20.0,2.4716444233256745,100.0,199657.98552962096,3.9972252733093447,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9932.960294538414,0.21089306538742056,0.3993159710587622
20.8,2.6422253502784363,100.0,207600.56130202182,4.323033003491148,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9924.611813360383,0.21552523599895843,0.4152011226035249
21.6,2.816431386217401,100.0,215536.17878856408,4.661543358896226,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9915.601325492133,0.2199570718572541,0.43107235757656875
22.4,2.994105187080561,100.0,223464.2987966325,5.012744777426703,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9905.904466181399,0.2241958382260861,0.44692859759266346
23.2,3.175095096375085,100.0,231384.36270214,5.376624818859684,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9895.497037765866,0.22824847158213357,0.4627687254036348
24.0,3.3592548786880565,100.0,239295.79258943733,5.753170133698106,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9884.355021892608,0.23212159371026456,0.47859158517818423
24.8,3.546443470571696,100.0,247197.99140045515,6.142366432370784,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9872.454592111328,0.23582152491104558,0.4943959828001732
25.6,3.7365247477106154,100.0,255090.34309314608,6.544198454793517,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9859.772126831365,0.23935429637739636,0.5101806861855068
26.4,3.929367305620825,100.0,262972.2128095615,6.958649940270723,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9846.284222632516,0.24272566188397168,0.525944425618288
27.2,4.124844232454656,100.0,270842.9470582712,7.3857035973154295,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9831.967707925662,0.24594110991141896,0.5416858941156562
28.0,4.322832902520132,100.0,278701.87390580896,7.8253410740317175,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9816.799656941213,0.24900587470882835,0.5574037478106788
28.8,4.523214783643194,100.0,286548.3031757447,8.277542928818661,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9800.757404039583,0.25192494664931997,0.5730966063504961
29.6,4.725875239877741,100.0,294381.5266667847,8.742288601483553,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9783.81855832157,0.2547030828598915,0.5887630533325203
30.4,4.930703349807723,100.0,302200.81837714027,9.219556384299388,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9765.961018544858,0.25734481705113693,0.6044016367531742
31.2,5.137591732121785,100.0,310005.4347428025,9.709323393867637,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9747.16298830743,0.25985446899243153,0.62001086948444
32.0,5.34643639193278,100.0,317794.6148822698,10.211565543522395,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9727.402991494338,0.2622361529193541,0.6355892297633142
32.8,5.557136538368466,100.0,325567.5808680532,10.726257515325019,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9706.659887981332,0.2644937874805302,0.6511351617348191
33.6,5.769594432774312,100.0,333323.53800150834,11.25337273302326,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9684.912889562514,0.26663110409829993,0.6666470760016663
34.4,5.98371524019402,100.0,341061.67510179617,11.792883335341937,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9662.141576093216,0.26865165518296447,0.6821233502021771
35.2,6.199406888514673,100.0,348781.1648072229,12.344760149802545,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9638.325911826874,0.27055882196951603,0.6975623296129644
36.0,6.416579981436212,100.0,356481.16387046763,12.908972669516283,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9613.446261874748,0.272355819545112,0.7129623277393862
36.8,6.635147625185452,100.0,364160.81350383506,13.485489025383227,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9587.483408932912,0.2740457064468761,0.7283216270060519
37.6,6.855025303211786,100.0,371819.2397207372,14.074275960949326,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9560.418570105128,0.2756313917582404,0.7436384794397856
38.4,7.076130771477897,100.0,379455.5536843817,14.675298808441777,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9532.233413831143,0.2771156411465983,0.7589111073670024
39.2,7.298383949831308,100.0,387068.8520735499,15.288521464719809,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9502.910076927581,0.27850108313380684,0.7741377041452651
40.0,7.5217067861940095,100.0,394658.2174837769,15.913906374890736,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9472.43118144042,0.27979021684033223,0.7893164349656441
40.8,7.746023171775665,100.0,402222.7188115877,16.551414506769596,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9440.779851888636,0.2809854170473646,0.8044454376211893
41.6,7.971258871981134,100.0,409761.41164543404,17.201005323781484,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9407.939732635574,0.28208893845421895,0.8195228232888039
42.4,8.19734142675019,100.0,417273.33869430097,17.862636766257523,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9373.895004982089,0.28310292158930184,0.8345466773864584
43.2,8.424200070901389,100.0,424757.5302201326,18.536265230246624,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9338.630404355115,0.28402939768735325,0.8495150604380408
44.0,8.651765589389619,100.0,432213.0045158278,19.221845554285128,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9302.131237138605,0.28487029702864713,0.864426009029349
44.8,8.879970189489212,100.0,439638.7683913977,19.919331005524562,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9264.383397457394,0.28562745641193715,0.8792775367804051
45.6,9.108747578752546,100.0,447033.8175821383,20.628673245414134,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9225.373384789491,0.2863026157945027,0.8940676351618011
46.4,9.338032835444512,100.0,454397.1372673484,21.349822318277557,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9185.088320518887,0.2868974259113778,0.9087942745321348
47.2,9.567762346155645,100.0,461727.70257428644,22.0827266339783,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9143.51596461557,0.2874134523761935,0.923455405145923
48.0,9.797873716027027,100.0,469024.4790988794,22.82733295532462,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9100.644731976645,0.2878521812346896,0.9380489581950194
48.8,10.028305609411325,100.0,476286.4234482599,23.583586395533064,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9056.46370816018,0.2882150281726529,0.9525728468936897
49.6,10.258997851165608,100.0,483512.4837683548,24.351430383925084,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9010.962666215115,0.2885033341455916,0.9670249675337873
50.4,10.489891329178722,100.0,490701.6003076905,25.130806658047685,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,8964.132082224038,0.2887183714057804,0.9814032006123653
51.2,10.72092794052851,100.0,497852.70599041966,25.921655251514533,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,8915.963150754054,0.2888613472762309,0.9957054119777287
52.0,10.952050537566663,100.0,504964.7269953824,26.72391448332052,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,8866.447799973881,0.2889334079386837,1.009929453987558
52.8,11.183202780471188,100.0,512036.5832927279,27.537520962059727,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,8815.578705943562,0.2889356470131357,1.0240731665821512
53.6,11.414329211638185,100.0,519067.1893186858,28.3624095592698,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,8763.349307582512,0.2888691028365803,1.038134378633968
54.4,11.645375206880928,100.0,526055.4545909116,29.198513401984854,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,8709.753820629327,0.28873476204674153,1.0521109091783194
55.2,11.876286924929575,100.0,533000.2843339789,30.045763866861993,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,8654.787251136553,0.2885335632714263,1.066000568664352
56.0,12.107011209443613,100.0,539900.5798542215,30.904090552728835,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,8598.44541019664,0.28826640286110883,1.0798011597047346
56.8,12.33749578775213,100.0,546755.2403426645,31.77342138442712,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,8540.724918593305,0.28793412761941894,1.0935104806815164
57.6,12.567688726995154,100.0,553563.1612745802,32.65368242092081,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,8481.623233206452,0.28753756036303824,1.107126322545242
58.4,12.797538930119249,100.0,560323.2371804382,33.54479800159068,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,8421.138646352749,0.28707747884054413,1.120646474356851
59.2,13.026995904302868,100.0,567034.3615352067,34.44669068997755,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,8359.27030115976,0.2865546275861022,1.1340687230662798
60.0,13.256009746997991,100.0,573695.4274889269,35.3592812741372,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,8296.018201720064,0.28596971988728026,1.1473908549736107
60.8,13.484531073000246,100.0,580305.3283942313,36.28248878092621,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,8231.383222603163,0.2853234424741804,1.1606106567841086
61.6,13.71251100516696,100.0,586862.9585530218,37.21623047525207,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,8165.367117871446,0.28461645727145524,1.1737259171015775
62.4,13.939901238314603,100.0,593367.2142151325,38.160421842036136,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,8097.972529528763,0.283849399773366,1.1867344284256858
63.2,14.166653980934598,100.0,599816.9941562765,39.11497659703961,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,8029.202995191365,0.2830228830570709,1.199633988307859
64.0,14.392721939313336,100.0,606211.2004020053,40.07980668767242,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,7959.062955157843,0.2821374998391156,1.212422400799201
64.8,14.618058301673784,100.0,612548.7389517431,41.05482229379752,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,7887.557758805213,0.28119382453092656,1.2250974778985597
65.6,14.84261667415447,100.0,618828.5202862944,42.03993190252969,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,7814.693667211544,0.28019241743066814,1.237657040567544
66.4,15.066351074575334,100.0,625049.4601351448,43.03504229425364,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,7740.477858668157,0.2791338263518288,1.2500989202651251
67.2,15.289215972016475,100.0,631210.4804497261,44.04005845825753,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,7664.918436467669,0.2780185862196777,1.2624209608941672
68.0,15.511166237933876,100.0,637310.5099789744,45.054883644276615,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,7588.02443031935,0.27684722259169503,1.274621019952542
68.8,15.732157128830709,100.0,643348.4849867533,46.07941936555635,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,7509.805798995192,0.2756202537782838,1.2866969699679771
69.6,15.9521442690524,100.0,649323.3499695676,47.113565402029494,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,7430.273432192656,0.27433819295754025,1.2986466999334814
70.4,16.17108384270515,100.0,655234.0588635671,48.15721999612114,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,7349.439139024347,0.2730015402473962,1.310468117721355
71.2,16.38893251178228,100.0,661079.5756109518,49.21027979635805,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,7267.315651526766,0.2716107879259396,1.3221591512159983
72.0,16.60564718988796,100.0,666858.8743885184,50.27263966796617,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,7183.916636490891,0.27016643258630746,1.333717748771004
72.8,16.82118515587336,100.0,672570.9406315042,51.34419281656793,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,7099.256686165774,0.2686689709681426,1.345141881256847
73.6,17.035504042589455,100.0,678214.77176524,52.42483079684734,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,7013.351315442253,0.2671189017862565,1.3564295435241889
74.4,17.248561826198863,100.0,683789.3779372617,53.514443521720835,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,6926.216958126006,0.2655167275310042,1.3675787558681016
75.2,17.460317093336393,100.0,689293.7829773608,54.61291952301513,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,6837.870946709649,0.263862942208021,1.378587565948168
76.0,17.670728917197067,100.0,694727.0250368111,55.72014585814879,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,6748.3315125847475,0.26215803886833144,1.3894540500669357
76.8,17.87975660556096,100.0,700088.1571225337,56.83600790089163,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,6657.617793007582,0.2604025236191374,1.4001763142382468
77.6,18.08735984925305,100.0,705376.2479597687,57.96038949459552,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,6565.749814771057,0.2585969093704482,1.4107524959125821
78.4,18.293498718638048,100.0,710590.3827300805,59.09317296786731,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,6472.748485314159,0.2567417172719585,1.4211807654530697
79.2,18.498133661019683,100.0,715729.6638063669,60.23423915133513,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,6378.635582824889,0.2548374780978002,1.4314593276055054
80.0,18.701225713579507,100.0,720793.210774532,61.3834676549664,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,6283.433733281557,0.25288472121057015,1.441586421541698
80.8,18.902736393646546,100.0,725780.1615230475,62.54073675533213,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,6187.166404454414,0.25088398211956053,1.45156032303859
81.6,19.102627533739472,100.0,730689.6735152911,63.705923216110236,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,6089.857902195232,0.24883581322154225,1.4613793470229373
82.4,19.300861392266693,100.0,735520.9241495839,64.87890244181389,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,5991.533350306294,0.24674077865642463,1.4710418482913823
83.2,19.49740065580716,100.0,740273.1114780442,66.05954850045872,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,5892.218675469328,0.24459945541070294,1.4805462229481612
84.0,19.692208442656238,100.0,744945.4549126483,67.2477341480515,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,5791.940591148096,0.24241243433337778,1.4898909098172268
84.8,19.88524848450426,100.0,749537.1941296031,68.44333110955537,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,5690.7265747181555,0.24018030882610386,1.499074388250993
85.6,20.07648502671784,100.0,754047.5908198548,69.64620995469748,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,5588.604853133806,0.23790368300442544,1.508095181631352
86.4,20.26588271584723,100.0,758475.9305687962,70.85623995538499,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,5485.604387751212,0.23558318074289786,1.5169518611290898
87.2,20.45340668924413,100.0,762821.52269177,72.07328923412047,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,5381.754851561173,0.2332194407353143,1.525643045374891
88.0,20.639022581972675,100.0,767083.7009060932,73.2972247933358,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,5277.086608222633,0.23081311727777942,1.5341674018033908
88.8,20.822696535157696,100.0,771261.8239677148,74.52791254759704,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,5171.630690172275,0.22836488091691498,1.5425236479264863
89.6,21.004395336422593,100.0,775355.2730578016,75.76521761965957,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,5065.418779294324,0.22587540670428807,1.5507105461065114
90.4,21.184086333298904,100.0,779363.4547553703,77.00900418303193,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,4958.4831817138465,0.22334538375258672,1.5587269095014995
91.2,21.361737368549395,100.0,783285.8034707358,78.25913534831199,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,4850.85680128322,0.22077552273568246,1.5665716069320803
92.0,21.537316848477417,100.0,787121.7806068243,79.51547331516475,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,4742.5731155970125,0.21816655091077575,1.5742435612041066
92.8,21.710793752467705,100.0,790870.8751664902,80.77787940690921,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,4633.666149775542,0.21551921265471274,1.581741750323287
93.6,21.882137642527095,100.0,794532.6043598332,82.04621410510518,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,4524.170449364225,0.21283427000030763,1.5890652087098207
94.4,22.051318705315474,100.0,798106.5125957595,83.32033717371287,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,4414.121057660984,0.2101124987363865,1.5962130251815205
95.2,22.218307867511715,100.0,801592.1668265397,84.60010798543098,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,4303.553505366161,0.20735467449450828,1.6031843336429272
96.0,22.38307662006334,100.0,804989.166369781,85.88538504545126,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,4192.503752131655,0.20456159858533418,1.6099783327292558
96.8,22.54559708942136,100.0,808297.1404476534,87.17602619613096,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,4081.0081659231055,0.20173409011110022,1.6165942808848455
97.6,22.705842060090276,100.0,811515.7481472517,88.47188868744492,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,3969.1034944005132,0.19887298472563342,1.6230314962838865
98.4,22.863784986408504,100.0,814644.678916533,89.772829217747,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,3856.8268338451608,0.19597913486486385,1.6292893578222933
99.2,23.019400004478598,100.0,817683.6530125712,91.07870397609894,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,3744.215597613331,0.19305340988848396,1.6353673060142127
100.0,23.172661964495177,100.0,820632.4154588657,92.38936889797112,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,3631.3075195691617,0.19009668412632252,1.6412648309066447
100.8,23.323546429521173,100.0,823490.7406794702,93.7046795699724,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,3518.1406010801493,0.18710984481999837,1.646981481347696
101.6,23.472029674335374,100.0,826258.4371104572,95.02449113532496,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,3404.7530549550975,0.18409380002233777,1.6525168742095115
102.4,23.618088707398528,100.0,828935.3444545558,96.3486584411746,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,3291.1832888707722,0.18104947278802141,1.6578706888975496
103.2,23.76170128305049,100.0,831521.3340444771,97.67703608371116,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,3177.469871789869,0.1779778011569857,1.6630426680772328
104.0,23.902845913707385,100.0,834016.3092062437,99.00947845328935,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,3063.6514998374178,0.17487973813783042,1.6680326184006062
104.8,24.041501872617072,100.0,836420.2035715958,100.34583982002083,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,2949.766976097556,0.17175624869562522,1.67284040713115
105.6,24.17764917141905,100.0,838732.9739174383,101.68597452736653,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,2835.855230382148,0.1686082987458546,1.6774659478226743
106.4,24.31126863066884,100.0,840954.6131989796,103.02973678723893,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,2721.955196839208,0.1654368736434857,1.6819092263855955
