Time,lacz,IPTG,sigb,x,kbd,kbs,kbx,kxd,kxs,kzd,kzs,compartment,v1,v2,v3
8.8,1.1365411459721526,200.0,175946.94854465078,1.548606684417511,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,19977.111279375695,0.2400096729353544,0.35189389708911567
9.6,1.3353268459148988,200.0,191925.49413414512,1.8429053714545205,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,19970.28804281119,0.25683634404047195,0.38385098826806907
10.4,1.5472938298544003,200.0,207898.05506814382,2.1627650754593106,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,19962.229483359668,0.27296741446341566,0.41579611013602813
11.2,1.7718963413359547,200.0,223863.60283776716,2.5081754089253594,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,19952.833610169448,0.2884295150747345,0.44772720567523333
12.0,2.0086094539207546,200.0,239821.02743140605,2.8791242737308615,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,19941.99874755802,0.3032480550295111,0.4796420548624666
12.8,2.256928093473972,200.0,255769.13762426173,3.2755977306534034,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,19929.623584770052,0.3174472731005984,0.5115382752481304
13.6,2.5163661171245173,200.0,271706.66129519243,3.697579869580368,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,19915.607229277543,0.3310502861113523,0.5434133225899411
14.4,2.7864554512145476,200.0,287632.24577336904,4.145052680796743,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,19899.84926357315,0.3440791343515709,0.5752644915462407
15.2,3.066745235631924,200.0,303544.45825047634,4.617995926002428,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,19882.24980543099,0.3565548267729498,0.6070889165003985
16.0,3.3568010154620653,200.0,319441.786235018,5.116387010413377,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,19862.70957156085,0.36849738379550323,0.638883572469422
16.8,3.6562039760915264,200.0,335322.63805561647,5.640200856199146,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,19841.129944586504,0.3799258779377887,0.6706452761105561
17.6,3.96455019199051,200.0,351185.34342558484,6.189409775700593,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,19817.413043319797,0.39085847383998773,0.7023706868504269
18.4,4.28144991649047,200.0,367028.1540616549,6.763983346180577,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,19791.461796217904,0.40131246624730893,0.734056308122498
19.2,4.606526908165592,200.0,382849.24435927934,7.363888286012533,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,19763.180017943316,0.41130431618616414,0.765698488717675
20.0,4.9394177700652815,200.0,398646.7121387103,7.989088331033616,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,19732.47248897228,0.4208496865924129,0.7972934242764619
20.8,5.279771326390683,200.0,414418.5794503077,8.63954411277118,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,19699.245038113957,0.4299634760932077,0.8288371588995787
21.6,5.627248029099173,200.0,430162.7934426291,9.315213038281888,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,19663.404627842712,0.43865985133931257,0.8603255868841404
22.4,5.981519378046918,200.0,445877.22731303505,10.016049170566761,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,19624.859442356603,0.4469522787737199,0.8917544546248681
23.2,6.3422673793146185,200.0,461559.6813137132,10.74200311149195,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,19583.518978197713,0.4548535545089524,0.9231193626261373
24.0,6.709184026166595,200.0,477207.8838331629,11.493021886421287,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,19539.29413731982,0.462375833155714,0.9544157676649466
24.8,7.081970777415158,200.0,492819.49258384947,12.269048828599237,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,19492.097322518417,0.46953065696695595,0.9856389851662266
25.6,7.460338079585087,200.0,508392.0958404218,13.070023466990628,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,19441.842534988227,0.47632898279029257,1.0167841916792753
26.4,7.844004905357609,200.0,523923.2137622164,13.895881415606535,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,19388.445473902208,0.48278120831717225,1.0478464275227652
27.2,8.232698357774757,200.0,539410.2997508894,14.74655427329925,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,19331.8236375086,0.4888971949722247,1.078820599500009
28.0,8.626153226096081,200.0,554850.7419531107,15.62196951168272,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,19271.89642642231,0.4946862935632919,1.1097014839043466
28.8,9.02411157666879,200.0,570241.8648279716,16.522050367484585,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,19208.585248360952,0.5001573682207745,1.1404837296539605
29.6,9.426322391699816,200.0,585580.9307666842,17.446715741850827,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,19141.813624024082,0.5053188179349728,1.1711618615312747
30.4,9.832541196948803,200.0,600865.1418482997,18.39588010618509,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,19071.50729379029,0.5101785989007716,1.2017302836943917
31.2,10.242529644611714,200.0,616091.6418224277,19.369453432112994,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,18997.59432390822,0.5147442495783181,1.232183283642531
32.0,10.656055301566404,200.0,631257.5177561841,20.36734106144933,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,18920.00521711989,0.5190229045040601,1.2625150355099242
32.8,11.072891325388975,200.0,646359.8020598037,21.38944362296081,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,18838.67302122342,0.5230213145814399,1.2927196041170406
33.6,11.492816181289594,200.0,661395.4745464047,22.435656944426768,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,18753.53343829861,0.5267458653018291,1.322790949090117
34.4,11.915613219130993,200.0,676361.4648272742,23.505871999273758,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,18664.524931635922,0.5302026028115544,1.3527229296517278
35.2,12.341070395661559,200.0,691254.6545855252,24.599974829539132,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,18571.588834020127,0.5333972522209919,1.3825093091680982
36.0,12.768980229651808,200.0,706071.8795863081,25.71784642700198,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,18474.669458870572,0.5363352233548299,1.41214375916953
36.8,13.199139485958536,200.0,720809.932238615,26.859362676860894,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,18373.714206451634,0.5390216315358016,1.4416198644740068
37.6,13.631348949798445,200.0,735465.5641075576,28.02439428993819,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,18268.673670061078,0.5414613135933288,1.4709311282117523
38.4,14.065413004998113,200.0,750035.4886697874,29.212806790833316,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,18159.50173718475,0.5436588544787367,1.5000709773360692
39.2,14.501139646135439,200.0,764516.3838445342,30.42446040520612,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,18046.155696054586,0.5456185909366652,1.5290327676854174
40.0,14.938340300430976,200.0,778904.8947634994,31.65921000157179,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,17928.596337047748,0.5473446254755382,1.5578097895231995
40.8,15.376829628161184,200.0,793197.6366543442,32.9169050455914,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,17806.78805125007,0.5488408416480035,1.5863952733047384
41.6,15.816425299855196,200.0,807391.1977083401,34.19738957017368,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,17680.69892595191,0.5501109205117082,1.6147823954125766
42.4,16.256947719924707,200.0,821482.1419645563,35.50050216872694,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,17550.30083616339,0.5511583599036611,1.6429642839248524
43.2,16.698220110446155,200.0,835467.0126303611,36.826075892533204,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,17415.5695388133,0.551986475728414,1.670934025256303
44.0,17.14006830786597,200.0,849342.3351815273,38.17393823845369,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,17276.48475870647,0.5525984177995661,1.6986846703584737
44.8,17.582320643316713,200.0,863104.6206119977,39.54391112039919,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,17133.03027196592,0.552997181587927,1.72620924121925
45.6,18.024807696568548,200.0,876750.3682407222,40.93581089005224,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,16985.193983992653,0.5531856257876634,1.753500736476532
46.4,18.467362260724883,200.0,890276.0693319908,42.34944829762366,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,16832.96800542071,0.5531664803066905,1.7805521386588996
47.2,18.90981932134211,200.0,903678.2108049827,43.78462845614881,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,16676.348723529245,0.5529423536586809,1.807356421604711
48.0,19.352015930336407,200.0,916953.2785911515,45.241150848023025,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,16515.336867495134,0.5525157452274645,1.8339065571768738
48.8,19.79379110494391,200.0,930097.7609875279,46.71880933247262,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,16349.937569117563,0.5518890562217142,1.8601955219694495
49.6,20.23498560922782,200.0,943108.1510733808,48.21739220261943,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,16180.160418750158,0.5510646051449009,1.8862163021409755
50.4,20.67544210806524,200.0,955980.9520516791,49.73668212072801,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,16006.019514354593,0.550044628868462,1.9119619040973899
51.2,21.115005070537865,200.0,968712.6806045362,51.27645614962882,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,15827.53350522339,0.5488312933597426,1.9374253612029193
52.0,21.553520716175253,200.0,981299.8705754712,52.83648577764952,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,15644.725629418055,0.547426702737188,1.962599741144602
52.8,21.990836988287157,200.0,993739.076854251,54.41653694256951,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,15457.623744612556,0.5458329072612946,1.987478153701972
53.6,22.42680333647092,200.0,1006026.8772242686,56.01637012515834,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,15266.260356566156,0.5440519177847689,2.012053754441815
54.4,22.861270626668265,200.0,1018159.8755090316,57.635740409902304,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,15070.672639100894,0.5420857157786041,2.036319751011147
55.2,23.294091465395734,200.0,1030134.7090215988,59.27439742073538,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,14870.902437505742,0.5399362491361397,2.0602694180360843
56.0,23.725120032117267,200.0,1041948.0508217149,60.93208542317212,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,14666.996275010486,0.5376054447268175,2.083896101636118
56.8,24.154212077399,200.0,1053596.6136727398,62.608543381332375,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,14459.005348481052,0.5350952152189099,2.1071932273379663
57.6,24.581224916011866,200.0,1065077.1538025679,64.30350502338192,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,14246.985517326557,0.5324074658317484,2.130154307597419
58.4,25.006017187482673,200.0,1076386.4704242877,66.01669896620506,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,14030.997303457592,0.5295441059721904,2.152772940840653
59.2,25.428449100369765,200.0,1087521.413771536,67.7478487396079,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,13811.1058481084,0.5265070501923836,2.175042827534942
60.0,25.84838247122035,200.0,1098478.8893785449,69.49667286368162,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,13587.380874907154,0.5232982234400683,2.19695777874875
60.8,26.26568069116843,200.0,1109255.860972517,71.26288494968146,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,13359.896651095482,0.5199195677125203,2.2185117219364825
61.6,26.68020875569945,200.0,1119849.3543916922,73.0461937942043,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,13128.731936132095,0.5163730471695056,2.2396987087746187
62.4,27.091833222652195,200.0,1130256.45979871,74.84630348514963,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,12893.969931996347,0.512660654079893,2.260512919588438
63.2,27.500422053953773,200.0,1140474.331211616,76.66291352283311,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,12655.698242839168,0.5087844162541513,2.280948662414032
64.0,27.905844979796417,200.0,1150500.1973834794,78.49571890790975,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,12414.00875892496,0.5047463966025014,2.3010003947575393
64.8,28.307973429547772,200.0,1160331.3630359014,80.3444102684425,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,12168.9975874339,0.5005486988245482,2.3206627260621615
65.6,28.706680565045204,200.0,1169965.212213422,82.20867398557345,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,11920.764962955269,0.49619347138046677,2.3399304244169787
66.4,29.10184133135142,200.0,1179399.2118912828,84.08819232407444,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,11669.415147948986,0.491682910984907,2.358798423772475
67.2,29.49333231613127,200.0,1188630.910664922,85.98264353922033,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,11415.056363063048,0.4870192676915417,2.377261821319526
68.0,29.88103186752085,200.0,1197657.94374198,87.89170202760687,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,11157.800663305145,0.4822048472502818,2.3953158874734126
68.8,30.264820305503353,200.0,1206478.040121714,89.81503849711306,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,10897.763786393294,0.4772420123207395,2.41295608023265
69.6,30.64457988531258,200.0,1215089.0234445767,91.75232010467987,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,10635.065041563013,0.4721331858195261,2.430178046878143
70.4,31.020194857964626,200.0,1223488.8151195324,93.70321061377824,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,10369.827173118081,0.4668808530890449,2.4469776302278206
71.2,31.39155150734169,200.0,1231675.4366292984,95.66737054608815,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,10102.176223645949,0.4614875638880396,2.4633508732471165
72.0,31.758537994619612,200.0,1239647.0062282325,97.6444572569877,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9832.24144452131,0.4559559348677755,2.479294012444748
72.8,32.12104467707312,200.0,1247401.748896867,99.63412521238132,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9560.155073732212,0.4502886499168717,2.4948034977817777
73.6,32.47896413502412,200.0,1254937.9978836486,101.6360261480637,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9286.05218332311,0.44448846138094855,2.5098759957551007
74.4,32.832191205052396,200.0,1262254.1962648288,103.64980923565669,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,9010.070520346102,0.4385581909874845,2.5245083925172196
75.2,33.18062304844893,200.0,1269348.899342073,105.67512126717621,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,8732.350332836648,0.4325007303621795,2.5386977986714645
76.0,33.5241591161968,200.0,1276220.77424957,107.71160677622365,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,8453.034221487653,0.42631904218203553,2.5524415484862146
76.8,33.86270110558757,200.0,1282868.599197079,109.758908157072,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,8172.266991785567,0.4200161611444808,2.5657371983809867
77.6,34.196153293612745,200.0,1289291.2721747786,111.8166660297646,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,7890.195388058586,0.41359519142926104,2.578582544336139
78.4,34.524422490806025,200.0,1295487.809824212,113.88451936398172,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,7606.967934817574,0.4070593071792472,2.590975619634758
79.2,34.84741810400059,200.0,1301457.348937262,115.96210567635664,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,7322.734742565743,0.40041175178531496,2.6029146978606086
80.0,35.165052194825314,200.0,1307199.1477248208,118.04906122547641,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,7037.647311457678,0.39365583700127904,2.614398295435475
80.8,35.47723922672587,200.0,1312712.5799496092,120.14502091511721,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,6751.858434886042,0.3867949461245903,2.625425159884801
81.6,35.78389643987041,200.0,1317997.1430053727,122.24961879396405,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,6465.521898085568,0.37983252823587255,2.6359942859960754
82.4,36.084943996607606,200.0,1323052.4607011832,124.36248834112973,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,6178.792243928803,0.37277209536841616,2.6461049213874426
83.2,36.38030493619035,200.0,1327878.2816196945,126.48326257408014,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,5891.824600022108,0.36561722207158254,2.655756563224211
84.0,36.6699052417749,200.0,1332474.4798498615,128.6115742654889,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,5604.774467793368,0.3583715431724699,2.6649489596842892
84.8,36.95367390863152,200.0,1336841.055601491,130.7470561640001,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,5317.797509680058,0.35103875127369566,2.673682111187292
85.6,37.231543013566665,200.0,1340978.135701625,132.88934121889957,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,5031.049334770501,0.34362259398729567,2.681956271387303
86.4,37.50344773762474,200.0,1344885.9730491359,135.03806275784368,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,4744.685299478117,0.3361268718270447,2.6897719460820673
87.2,37.76932544847601,200.0,1348564.927808416,137.19285366963084,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,4458.860630718851,0.3285554539535549,2.6971298556003687
88.0,38.02911683166148,200.0,1352015.4879420318,139.35334776323083,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,4173.729862623517,0.3209122542550571,2.704030975867341
88.8,38.28276602475541,200.0,1355238.2703885734,141.51918007163118,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,3889.4465981427657,0.31320122637329373,2.710476540760164
89.6,38.530220383085876,200.0,1358234.0149992956,143.6899867674263,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,3606.163400288082,0.30542636557833713,2.7164680299813484
90.4,38.77143052777516,200.0,1361003.5837734148,145.86540538054305,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,3324.0315905748103,0.29759170497049725,2.7220071675293256
91.2,39.00635039345535,200.0,1363547.9599456296,148.045075018245,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,3043.2010496472794,0.28970131144789235,2.7270959198734936
92.0,39.23493727565903,200.0,1365868.2469258725,150.22863658741463,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,2763.820020492025,0.28175928143971385,2.7317364938337176
92.8,39.457151815089176,200.0,1367965.666546595,152.4157329244151,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,2486.0349324997696,0.27376973874457455,2.7359313330749
93.6,39.67295718616469,200.0,1369841.5502629376,154.6060077277319,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,2209.9904572385312,0.2657368617664302,2.7396831005073223
94.4,39.88232016342551,200.0,1371497.3464966046,156.79910732528006,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,1935.8290364241257,0.2576648405461013,2.742994692974393
95.2,40.085211098539816,200.0,1372934.6183852842,158.99468080161841,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,1663.6907183997719,0.2495578741309128,2.745869236751489
96.0,40.281603738321074,200.0,1374155.0400080283,161.1923798881679,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,1393.7130462267414,0.24142017362095203,2.7483100799967133
96.8,40.471475245530335,200.0,1375160.394224647,163.39185916200708,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,1126.0308935705289,0.2332559574143227,2.7503207884296867
97.6,40.654806218036775,200.0,1375952.5703559078,165.59277624496062,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,860.7763065186555,0.22506944626713077,2.751905140691944
98.4,40.83158070633645,200.0,1376533.56170454,167.79479200297996,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,598.0783517132513,0.21686485816822243,2.753067123388944
99.2,41.001786162281135,200.0,1376905.4635004846,169.99757061047566,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,338.06297849694965,0.20864640751220476,2.7538109269805693
100.0,41.1654128138341,200.0,1377070.4756598556,172.20077846137775,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,80.8529489874636,0.20041834230238154,2.754140951299047
100.8,41.32245451209065,200.0,1377030.8925781455,174.40408605122633,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-173.43238666842808,0.19218488275413348,2.754061785135362
101.6,41.47290860953157,200.0,1376789.1011674495,176.60716791026172,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-424.6771985962223,0.18395022428902275,2.753578202313706
102.4,41.616775824512736,200.0,1376347.5788398199,178.809702512374,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-672.7692773978051,0.17571854115303198,2.7526951576581826
103.2,41.75406023036603,200.0,1375708.8902344336,181.01137243881485,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-917.6001401111134,0.16749398141950378,2.7514177804471456
104.0,41.88476924186951,200.0,1374875.683794157,183.21186454020906,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-1159.0651275484488,0.15928066187285284,2.7497513675663288
104.8,42.0089135990869,200.0,1373850.6881915107,185.41087009686453,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-1397.0634927181782,0.1510826627730495,2.747701376360772
105.6,42.126507301959855,200.0,1372636.7112334042,187.60808481874184,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-1631.4985031901379,0.14290402939487468,2.745273422444295
106.4,42.237567270346425,200.0,1371236.6539529695,189.8032079183441,5.8e-09,100.0,8.4e-05,1.2e-13,2e-06,0.052,1.7e-06,1.0,-1862.277674953748,0.13474881366203384,2.7424733078831625
