s1,s10,s128,s135,s140,s148,s150,s152,s157,s158,s159,s160,s161,s21,s46,s48,s68,s69,s7,s70,s71,s75,s9,Time
5.0,0.0,2.5,2.5,0.0,3.0,3.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0
4.734075547344183,6.660541086450663e-14,2.4255876173261255,2.4255876173261255,0.07418842826826955,2.955665024630541,2.955665024630541,0.0,0.5,1.4606405408299311e-12,0.04429495660377902,3.9890577075101625e-05,1.278459864270624e-07,0.26592445265581593,6.391460915565352e-11,6.660541086450663e-14,4.0018765680588996e-05,1.281246242728258e-07,4.734075547344183,3.411551390833853e-10,1.999999999998536,0.00022395440561077333,1.9999999999999334,0.01
4.497825560060236,1.4728992193137138e-11,2.3558065970945146,2.3558065970945146,0.14332307651582415,2.9126213592232775,2.9126213592232775,0.0,0.5,8.947880521709823e-11,0.08707593370315087,0.00030075123328059344,1.9453373511735883e-06,0.5021744399397632,3.69429223979526e-09,1.4728992193137138e-11,0.0003027070735722548,1.952131270429339e-06,4.497825560060236,1.0413058338093529e-08,1.9999999999101181,0.0008703263900667298,1.9999999999852711,0.02
4.28681151408762,3.2725026840559303e-10,2.290254228582814,2.290254228582814,0.2078423884452033,2.8708133971291874,2.8708133971291874,0.0,0.5,9.759721919250399e-10,0.128219562029363,0.0009575913666829559,9.373025054371563e-06,0.7131884859123795,3.786009603023552e-08,3.2725026840559303e-10,0.0009670408414503409,9.411287421086231e-06,4.28681151408762,7.546710828778711e-08,1.9999999990173953,0.0019033829786168615,1.9999999996727498,0.03
4.097434209847014,2.83613841957016e-09,2.228572910213571,2.228572910213571,0.2681366451863473,2.830188679245291,2.830188679245291,0.0,0.5,5.253002670443777e-09,0.16763933381144047,0.002143463869298698,2.821409805522752e-05,0.902565790152985,1.90797335754055e-07,2.83613841957016e-09,0.0021719869432692187,2.8329440496346467e-05,4.097434209847014,3.036750608190041e-07,1.9999999946991458,0.0032904446479354106,1.9999999971638618,0.04
3.9267442166837148,1.4667808043519952e-08,2.1704440082225123,2.1704440082225123,0.3245544239475047,2.7906976744186163,2.7906976744186163,0.0,0.5,1.9203418106124908e-08,0.20527884496137513,0.00395692639333352,6.564940592928047e-05,1.0732557833162841,6.512578896384584e-07,1.4667808043519952e-08,0.004023480620008969,6.588830097776711e-05,3.9267442166837148,8.853975123362844e-07,1.9999999805767665,0.005001568049801228,1.9999999853321921,0.05
3.77230147257785,5.474146738978552e-08,2.1155826922222465,2.1155826922222465,0.377408039224439,2.752293577981666,2.752293577981666,0.0,0.5,5.4972012729821046e-08,0.24110630418320414,0.006468131847444707,0.0001298243769552509,1.2276985274221495,1.736889003246691e-06,5.474146738978552e-08,0.00660011783513018,0.00013019435721483663,3.77230147257785,2.1058796906401365e-06,1.9999999442689609,0.007009269312343393,1.9999999452585329,0.06
3.632069788645456,1.631722115972845e-07,2.0637335710673836,2.0637335710673836,0.4269781493202732,2.7149321266968385,2.7149321266968385,0.0,0.5,1.3293981849504753e-07,0.2751100567176671,0.009723817764873535,0.0002295110584460594,1.3679302113545435,3.9067713182718204e-06,1.631722115972845e-07,0.009957816585494965,0.00022992887709155912,3.632069788645456,4.35266983164228e-06,1.9999998649076565,0.009288281764870236,1.9999998368277887,0.07
3.504336537198317,4.127522958708736e-07,2.0146669879542243,2.0146669879542243,0.47351767432780933,2.6785714285714333,2.6785714285714333,0.0,0.5,2.8417725289968905e-07,0.307294924754705,0.013751406647184796,0.0003738317467929691,1.4956634628016832,7.758294175863254e-06,4.127522958708736e-07,0.014133646673862275,0.0003740689802057412,3.504336537198317,8.118817157079306e-06,1.999999710537273,0.011815343003442936,1.9999995872477043,0.08
3.387650775405204,9.214162746122801e-07,1.9681758613860472,1.9681758613860472,0.517255143163476,2.643171806167404,2.643171806167404,0.0,0.5,5.52878847008257e-07,0.3376792068880982,0.018562386476926408,0.000572033248620763,1.6123492245947957,1.4011455319285209e-05,9.214162746122801e-07,0.019148986944497657,0.0005716675959773491,3.387650775405204,1.4002713118089703e-05,1.999999435494168,0.014569007077464396,1.9999990785837256,0.09
3.2807750527926585,1.8645535254731276e-06,1.9240729804378653,1.9240729804378653,0.5583975647378291,2.6086956521739135,2.6086956521739135,0.0,0.5,9.987042913924063e-07,0.3662922101038138,0.02415510739522496,0.0008333028870637646,1.7192249472073413,2.3484805866420474e-05,1.8645535254731276e-06,0.025012137722272544,0.000831680967655691,3.2807750527926585,2.270528241804888e-05,1.9999989778424347,0.017529478277582142,1.999998135446475,0.1
3.1826474953229944,3.4861942916200284e-06,1.8821886798508296,1.8821886798508296,0.5971329006835006,2.5751072961373414,2.5751072961373414,0.0,0.5,1.698968389720693e-06,0.3931722120251877,0.030517104629942563,0.0011666190297914066,1.8173525046770047,3.706718356070254e-05,3.4861942916200284e-06,0.03172049183747085,0.001162833829675965,3.1826474953229944,3.502510311766723e-05,1.9999982569253811,0.020678463571901257,1.9999965138057088,0.11
3.092351697913181,6.108358606939088e-06,1.8423688341440292,1.8423688341440292,0.633632202937197,2.542372881355969,2.542372881355969,0.0,0.5,2.750637110642657e-06,0.4183647706401719,0.03762703687934514,0.0015806302715174942,1.9076483020868187,5.568866297570885e-05,6.108358606939088e-06,0.039262348003859054,0.0015735141029312723,3.092351697913181,5.1851931211996425e-05,1.999997171078216,0.023999041203449787,1.9999938916413935,0.12
3.00909261068944,1.0138143482594795e-05,1.8044731207921325,1.8044731207921325,0.6680514682292433,2.5104602510460903,2.5104602510460903,0.0,0.5,4.272098787248312e-06,0.44192131441556537,0.04545631255375013,0.002083558499984461,1.990907389310559,8.029318770380768e-05,1.0138143482594795e-05,0.047618434538344044,0.0020716906534075097,3.00909261068944,7.415902077460509e-05,1.9999955955361657,0.027475543343673928,1.9999898618565177,0.13
2.9321770733101724,1.607238121124374e-05,1.7683735113035874,1.7683735113035874,0.7005332524298742,2.479338842975299,2.479338842975299,0.0,0.5,6.4046892336975275e-06,0.4638979585807625,0.05397046247468759,0.0026831219705007433,2.0678229266898267,0.0001118144030584709,1.607238121124374e-05,0.0567631984439377,0.002664849184980393,2.9321770733101724,0.00010299456169266353,1.9999933805629437,0.031093451014363598,1.9999839276187892,0.14
2.860997982824506,2.449990133420086e-05,1.7339529560184437,1.7339529560184437,0.7312080804567782,2.4489795918368698,2.4489795918368698,0.0,0.5,9.313957355316306e-06,0.48435450373574507,0.06313030651289898,0.003386475229868112,2.139002017175493,0.0001511554269736579,2.449990133420086e-05,0.0666659044273846,0.0033599425861777455,2.860997982824506,0.00013947250156231959,1.9999903498169453,0.034839299750480314,1.999975500098666,0.15
2.7950213282112553,3.610157064388689e-05,1.7011042342197502,1.7011042342197502,0.7601956814526386,2.419354838709707,2.419354838709707,0.0,0.5,1.3190664320905007e-05,0.5033535816067163,0.07289295235790903,0.004200163319687588,2.204978671788744,0.00019917271052360367,3.610157064388689e-05,0.07729157968357642,0.0041633530444998845,2.7950213282112553,0.0001847629721880243,1.9999862989662085,0.03870059469708458,1.9999638984293564,0.16
2.733775503885903,5.164836836702331e-05,1.6697289458201423,1.6697289458201423,0.7876060740898285,2.390438247011456,2.390438247011456,0.0,0.5,1.8251514568968952e-05,0.5209599198307938,0.08321265705218325,0.005130088159820568,2.2662244961140963,0.0002566637637192764,5.164836836702331e-05,0.08860183315774998,0.005080863973480439,2.733775503885903,0.0002400825037941916,1.9999809945580482,0.042665734017414664,1.9999483516316334,0.17
