Time,s9,s10,s1,s75,s135,s7,s21,s46,s48,s69,s71,s68,s70,s128,s140,s148,s150,s152,s157,s158,s159,s160,s161,kass_r7,kdiss_r7,kcatp_r14,kM_r14_s69,kcatn_r14,kM_r14_s46,kass_r25,kdiss_r25,kass_r26,kdiss_r26,kass_r51,kdiss_r51,kass_r52,kdiss_r52,kcatp_r53,kM_r53_s70,kcatn_r53,kass_r54,kdiss_r54,kass_r55,kass_r15_s21,kdiss_r15_s21,kass_re24_s157,kass_r23_s21,kdiss_r23_s21,default,c1,c4,c5,r52,r55,r7,r14,r51,r53,re24,r15,r23,r54,r26,r25
0.7,1.965450240338074,0.03454975966192541,1.8378455670886078,0.2647511708264845,0.958313617980539,1.8378455670886078,3.1621544329113895,0.01720594307855734,0.03454975966192541,0.1992319209062196,1.983692554126091,0.8042784668024529,0.039345401012468126,0.958313617980539,1.2798676786707828,1.463414637327442,1.463414637327442,0.0,0.5,0.013374978396104477,0.732306895870105,0.5532908431557503,0.19533477676032593,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.32578615192224053,0.020864966297922984,0.268836977441409,0.20267607862515954,0.5408498060119892,-0.000516401771553998,1.0707912003721043,0.16025254694089283,0.9085090557212525,0.09040671449401469,0.23579455847362796,0.6742700171683673
0.71,1.9638291655854467,0.036170834414552704,1.8352268452118814,0.26820066935953957,0.9529730915486447,1.8352268452118814,3.1647731547881164,0.01762945217810611,0.036170834414552704,0.20393795346976104,1.9827726831886283,0.8132846930097406,0.04080810874965798,0.9529730915486447,1.2819728340862064,1.452784505530224,1.452784505530224,0.0,0.5,0.01408072181698286,0.733930801460035,0.5555464529473205,0.19970281450139088,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.32128858262129273,0.021965926034493263,0.2550295782543137,0.20623065631116969,0.5273264835757564,-0.0005588479124845007,1.0552914097543487,0.16395446740303077,0.8928248358766875,0.09357158771015041,0.24071179694955855,0.6758132974402546
0.72,1.962171311477708,0.037828688522291695,1.8327425502255,0.2716163788053047,0.9477656796273782,1.8327425502255,3.1672574497744974,0.01805142858206895,0.037828688522291695,0.2086229855855504,1.9818210434331291,0.8221366925482374,0.04228793888685612,0.9477656796273782,1.283989834477251,1.4423076932139915,1.4423076932139915,0.0,0.5,0.014807063656938896,0.7355556142377705,0.5576335898583261,0.20403620723618476,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.31679454808149166,0.023099019304824678,0.24194527996300108,0.2097251580284481,0.5142242098203065,-0.0006036069733777659,1.0401257409521327,0.16760807858349258,0.8776615422608983,0.09676010758038694,0.24557251290314352,0.6771210099336238
0.73,1.9604771722956693,0.039522827704330465,1.8303856444496693,0.27499866409116575,0.9426872535361298,1.8303856444496693,3.169614355550328,0.01847176024014253,0.039522827704330465,0.21328532030566444,1.980837409433553,0.8308396128967079,0.04378409190969317,0.9426872535361298,1.2859227641491005,1.431980906396809,1.431980906396809,0.0,0.5,0.015553908790052817,0.7371794807064826,0.5595597046465702,0.20833322577399802,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.31230588945721344,0.024264097712482394,0.22954480944292888,0.21315853537428422,0.5015264158061882,-0.000650724901349503,1.0252846581425132,0.1712110693088175,0.8630071046220518,0.09997005876584295,0.25037489421450454,0.6782036991847951
0.74,1.9587472653943265,0.041252734605673136,1.8281494832313525,0.2783479070830228,0.9377338504097241,1.8281494832313525,3.1718505167686444,0.018890347587343714,0.041252734605673136,0.21792337667617587,1.9798215779367216,0.8393984813799324,0.0452957723655334,0.9377338504097241,1.2877755231729868,1.4218009465143784,1.4218009465143784,0.0,0.5,0.016321141397546278,0.7388005721056888,0.5613320225107394,0.21259226444038168,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.307824309075144,0.025460980580172196,0.2177912225197196,0.21652982542871171,0.4892173316116496,-0.000700244717111437,1.0107589657545912,0.17476127522193674,0.8488484938552536,0.10319925043154103,0.2551172905627323,0.6790716269795188
0.75,1.9569821283905573,0.043017871609442176,1.8260277661839073,0.281664503015591,0.9329016562658581,1.8260277661839073,3.17397223381609,0.01930710325869685,0.043017871609442176,0.22253568108289234,1.9787733672622285,0.8478181854713294,0.0468221916318025,0.9329016562658581,1.2895518472011804,1.411764703135874,1.411764703135874,0.0,0.5,0.01710862625514355,0.7404171113927961,0.5629575295202979,0.21681183158145828,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.30335138828467134,0.026689456958023938,0.20664961890663358,0.21983813034281985,0.47728191561166167,-0.0007522064892379616,0.9965397885101612,0.17825667793812405,0.8351720120531928,0.10644552278010781,0.25979819910794,0.6797347534070776
0.76,1.955182316855426,0.04481768314457349,1.8240144987483617,0.28494885943887827,0.92818698828088,1.8240144987483617,3.1759855012516356,0.019721950263560502,0.04481768314457349,0.22712085356282627,1.9776926142451112,0.8561034989479238,0.04836256617413974,0.92818698828088,1.2912553267475464,1.4018691427483854,1.4018691427483854,0.0,0.5,0.01791621128758553,0.7420273583036904,0.5644430119769632,0.22099053504193258,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2988886007856011,0.027949289608633427,0.19608691515365217,0.22308261614947797,0.46570578450926303,-0.0008066472562547278,0.9826185466950464,0.18169538921639547,0.821963216881158,0.10970674109434114,0.26441624623954507,0.6802027871786818
0.77,1.9533484142349562,0.046651585765043226,1.8221041834504415,0.2882014012931187,0.9235863825650394,1.8221041834504415,3.177895816549556,0.02013482695169784,0.046651585765043226,0.2316776763632555,1.976579189196923,0.8642589612761437,0.04991612632758026,0.9235863825650394,1.2928893117374767,1.392111364132097,1.392111364132097,0.0,0.5,0.01874371520744375,0.7436296745917588,0.5657948721961469,0.22512715194934027,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.29443724688297773,0.029240195723612254,0.1860728243741856,0.22626256411614842,0.45447543805403845,-0.0008636008929647684,0.968987025072864,0.1850756907388589,0.80920790597642,0.11298082812837223,0.2689702750327986,0.6804849248106791
0.78,1.9514810059949608,0.04851899400503871,1.820291360459107,0.2914225545407978,0.9190963924226268,1.820291360459107,3.1797086395408902,0.020545672908627126,0.04851899400503871,0.2362049447090745,1.9754329652910614,0.8722890899655957,0.051482104063755196,0.9190963924226268,1.2944571333807702,1.3824884768405914,1.3824884768405914,0.0,0.5,0.019590954364745287,0.7452224331938127,0.5670194783428552,0.22922047285004754,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2899986139453298,0.03056188880900265,0.17657742620225614,0.22937730813074395,0.4435776782789189,-0.0009230983268774123,0.9556371942985092,0.1883959174457443,0.7968907203926477,0.11626571262834212,0.27345914541167254,0.6805903408409407
0.79,1.9495807027563639,0.050419297243635565,1.818571024636444,0.294612759687127,0.9147137742491146,1.818571024636444,3.1814289753635534,0.020954442397313745,0.050419297243635565,0.24070160504700422,1.9742538478012446,0.8801981695159025,0.053059746726875336,0.9147137742491146,1.2959619005345977,1.3729977148977042,1.3729977148977042,0.0,0.5,0.020457717727917168,0.7468041155863928,0.5681228248279486,0.2332694457623239,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.28557383164325656,0.031914039655550785,0.16757333560347965,0.23242627341588581,0.43300011097938906,-0.0009851672720817756,0.9425613625571587,0.19165456955976937,0.7849967457623435,0.11955938411096201,0.27788191736049683,0.6805277066290008
0.8,1.9476481274014037,0.05235187259859583,1.8169383973251205,0.2977724633880468,0.910435387502672,1.8169383973251205,3.1830616026748766,0.02136109781410625,0.05235187259859583,0.2451666808260603,1.9730417590934504,0.8879903535527445,0.05464831141162393,0.910435387502672,1.2974066098252393,1.3636363768211202,1.3636363768211202,0.0,0.5,0.02134378019059287,0.7483732696261349,0.5691107023139819,0.23727309892058976,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.28116395203710537,0.03329629709732488,0.15903448963083466,0.23540893364931645,0.4227308511054729,-0.0010498323358131521,0.929752084094916,0.19485025905611214,0.7735108849977611,0.1228598686778978,0.2822377516032938,0.6803054275172346
0.81,1.9456839147042055,0.05431608529579416,1.8153889247438522,0.3009021180815556,0.906258194556278,1.8153889247438522,3.1846110752561456,0.02176560921828339,0.05431608529579416,0.24959927280148203,1.9717966387953267,0.8956696621808701,0.056247065478022176,0.906258194556278,1.2987941459872412,1.354401825889834,1.354401825889834,0.0,0.5,0.0222489025795996,0.7499285119292951,0.56998869486531,0.2412305406328654,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2767699503961468,0.034708288024175374,0.15093612489598662,0.23832481679465636,0.4127585085423666,-0.001117115003239933,0.9172021529868581,0.1979817053091831,0.762417961256305,0.12616523072261523,0.2865259091001175,0.6799316361897295
0.82,1.9436887138067154,0.0563112861932843,1.813918333870614,0.30400218277401597,0.9021792874647272,1.813918333870614,3.186081666129384,0.022167955678119553,0.0563112861932843,0.2539985797683584,1.9705184486788554,0.903239941697628,0.05785529028550767,0.9021792874647272,1.300127253118636,1.345291507712596,1.345291507712596,0.0,0.5,0.023172827963766574,0.7514685505897752,0.5707621200578655,0.24514098003311124,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.27239270663857496,0.03614961162347585,0.14325505640852754,0.24117352025437364,0.4030722476437737,-0.0011870336286817988,0.9049046203618148,0.20104774551339097,0.7517031010220495,0.1294735857281429,0.2907457763698783,0.6794141061103426
0.83,1.9416631836001066,0.05833681639989287,1.8125225517381713,0.30707312015442007,0.8981958525263777,1.8125225517381713,3.187477448261826,0.02256812270091708,0.05833681639989287,0.25836387175725933,1.9692071671631637,0.9107049056098043,0.05947227896819251,0.8981958525263777,1.301408573652259,1.3363029288015582,1.3363029288015582,0.0,0.5,0.024115286503780888,0.7529921655886368,0.5714360947517347,0.24900369905304184,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.26803303353347385,0.037619846945898185,0.13596924368241092,0.24395469766919048,0.39366167719953216,-0.0012596034799812793,0.8928527587618111,0.2040473134744687,0.7413515082127284,0.13278309121168103,0.2948968295699483,0.6787603417031701
0.84,1.939607992849665,0.06039200715033451,1.8111977208055035,0.31011539576764263,0.8943051793004839,1.8111977208055035,3.1888022791944937,0.02296610279063698,0.06039200715033451,0.26269449644821097,1.967862791407434,0.9180681162874986,0.0610973392049421,0.8943051793004839,1.3026406391796916,1.3274336634804245,1.3274336634804245,0.0,0.5,0.02507599434474908,0.754498220232076,0.5720155098983158,0.25281805859167555,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2636916725758518,0.03911855117780857,0.1290578604954642,0.2466680581730322,0.3845168630574569,-0.0013348367854391194,0.8810400654705304,0.20697944407219446,0.7313486731549959,0.13609195502374555,0.2989786410119138,0.6779775413766904
0.85,1.9375238195503572,0.06247618044964217,1.809940183118665,0.3131294779525415,0.8905046527691437,1.809940183118665,3.1900598168813326,0.023361894929649754,0.06247618044964217,0.2669898733136284,1.966485335819392,0.9253329972261713,0.06272979189658737,0.8905046527691437,1.303825878791214,1.318681348592604,1.318681348592604,0.0,0.5,0.02605465466770997,0.7559856541812239,0.5725050485332507,0.2565834926157264,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2593692990939841,0.04064526128162756,0.12250120256756203,0.24931335965852325,0.375628295778338,-0.001412742731922821,0.8694602495630045,0.20984326914272897,0.7216803472504887,0.1393984315169866,0.3029908721219978,0.6770726198801044
0.86,1.9354113532381427,0.06458864676185681,1.8087465155022975,0.3161158395779498,0.8867917681044253,1.8087465155022975,3.1912534844977,0.023755505675685025,0.06458864676185681,0.2712495050692768,1.9650748341461917,0.9325028181140267,0.06436897137214867,0.8867917681044253,1.3049666025957185,1.3100436919625125,1.3100436919625125,0.0,0.5,0.027050955575716042,0.7574534899234602,0.5729091606072076,0.2602995202808628,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25506650946225495,0.04219949069811703,0.11628086218970424,0.2518904082050613,0.36698691997863,-0.001493327427892216,0.8581072374253851,0.21263802669862816,0.7123327205900098,0.1427008240926477,0.30693328943653686,0.6760521692576071
0.87,1.933271286704047,0.06672871329595259,1.8076134231483199,0.3190749511661979,0.8831640878310011,1.8076134231483199,3.192386576851677,0.02414694526966989,0.06672871329595259,0.27547294443647036,1.9636313339331757,0.939580727678711,0.06601422703634083,0.8831640878310011,1.3060650503274835,1.3015184494425946,1.3015184494425946,0.0,0.5,0.02806457674214303,0.7589008228786936,0.5732321246766178,0.263965709898929,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25078386174893963,0.04378073971774313,0.11037916569938266,0.2543990597003395,0.3585840082716255,-0.001576594144430645,0.8469751371197279,0.21536302729833434,0.7032922316465745,0.1459974845213184,0.31080571567340765,0.6749225480639361
0.88,1.9311043188821353,0.06889568111786416,1.8065377828151084,0.3220072829166602,0.879619260371327,1.8065377828151084,3.1934622171848885,0.024536229159608076,0.06889568111786416,0.2796598083557751,1.9621548992991191,0.9465697344771443,0.06766492394579103,0.879619260371327,1.3071233707435193,1.2931034357185016,1.2931034357185016,0.0,0.5,0.02909518666937582,0.7603268298043534,0.5734780158438966,0.2675816939865767,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24652185997528908,0.045388491204226285,0.1047793919530906,0.2568392175649918,0.35041120261390746,-0.0016625432985939805,0.8360582477334966,0.2180176670091225,0.6945457674706805,0.14928681686434142,0.3146080493952146,0.6736898330820948
0.89,1.928911161676897,0.07108883832310244,1.8055167449421357,0.32491330949261865,0.8761550639002778,1.8055167449421357,3.1944832550578615,0.024923381597713574,0.07108883832310244,0.2838098115507108,1.9606456174910096,0.9534726618138479,0.06932044416507023,0.8761550639002778,1.308143572903482,1.2847965498546858,1.2847965498546858,0.0,0.5,0.030142436212613033,0.7617307883314655,0.5736506303423208,0.27114720479746773,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2422809168894161,0.04702220049167633,0.09946629720616151,0.2592108307305732,0.342460622542061,-0.0017511723532626262,0.8253510872592521,0.2206014578821848,0.6860810689839428,0.15256728635915698,0.31834031143993924,0.6723597074546154
0.9,1.9266925247710815,0.07330747522891785,1.8045475056080782,0.3277934995870035,0.8727693096484017,1.8045475056080782,3.195452494391919,0.025308427248566724,0.07330747522891785,0.2879226890908838,1.9591035838635902,0.9602922717909622,0.07098018330747997,0.8727693096484017,1.3091276335909796,1.276595718546796,1.276595718546796,0.0,0.5,0.031205973310026162,0.7631120096622411,0.5737536802225934,0.2746619921244801,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23806143584429196,0.04868131836364081,0.09442492228812727,0.2615138890249541,0.33472459802105103,-0.0018424761516315441,0.8148483143060051,0.22311395660218747,0.6778857994173364,0.15583739927113402,0.3220025377079958,0.6709377377473098
0.91,1.9244491198922633,0.07555088010773607,1.80362737063898,0.3306483188355039,0.869459868987789,1.80362737063898,3.1963726293610173,0.025691393576625223,0.07555088010773607,0.2919982183576315,1.957528906132201,0.9670312285870867,0.07264355154158626,0.869459868987789,1.3100774672239057,1.268498912051049,1.268498912051049,0.0,0.5,0.0322854388206013,0.7644698593618635,0.5737907365450936,0.278125846632609,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23386378787905193,0.05036528456013803,0.08964092195036955,0.2637484216274968,0.3271957355267273,-0.0019364468916108365,0.8045447449373475,0.22555478490021472,0.6699478715770387,0.15909570898042527,0.32559480958100234,0.6694292916742401
0.92,1.9221816673269414,0.07781833267305825,1.8027538540544987,0.3334782342572071,0.8662247150292891,1.8027538540544987,3.1972461459454986,0.026072314506930743,0.07781833267305825,0.29603625274736195,1.9559217108996092,0.9736920419266721,0.07430997516349218,0.8662247150292891,1.3109948796541753,1.2605041686693403,1.2605041686693403,0.0,0.5,0.03338046015972002,0.7658037894039865,0.5737651419993208,0.2815386356634696,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2296882765829693,0.05207351784916324,0.08510107213758422,0.2659144949136547,0.31986702137999434,-0.002033074047532225,0.7944353796163924,0.2279236607235802,0.6622559427501065,0.1623408252977157,0.32911730058268435,0.667839411164182
0.93,1.9198908866726832,0.08010911332731634,1.8019245671931783,0.33628370759210485,0.8630618759469567,1.8019245671931783,3.198075432806819,0.02645122601770264,0.08010911332731634,0.30003668231075414,1.9542821361050544,0.9802771236291334,0.07597889617340815,0.8630618759469567,1.3118816205165424,1.2526095683641378,1.2526095683641378,0.0,0.5,0.03449065983934229,0.7671133080067282,0.5736801019733601,0.28490026158742093,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22553518063111033,0.053805429349373976,0.08079268920613325,0.26801221219293153,0.3127316906694789,-0.0021323446524381564,0.7845153653786958,0.2302203594253127,0.6547989978830636,0.16557140689028743,0.3325702212454909,0.6661729431345735
0.94,1.9175774994008679,0.0824225005991316,1.8011372447805956,0.3390651972051473,0.8599694459169138,1.8011372447805956,3.1988627552194018,0.02682816723440712,0.0824225005991316,0.3039994432920493,1.9526103328402526,0.986788775760026,0.07764977210138879,0.8599694459169138,1.3127393708564794,1.2448132387198976,1.2448132387198976,0.0,0.5,0.03561565318120789,0.7683979855200757,0.5735386646344377,0.2882106718644533,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22140474318129177,0.055560418962684315,0.07670376186932382,0.27004171091075196,0.3057832503361113,-0.0022342432944600712,0.7747799996461604,0.23244472359900992,0.647566480324601,0.16878616284660644,0.33595383259787576,0.6644345089134723
0.95,1.915242231456117,0.08475776854388234,1.8003897713556494,0.3418231600205853,0.8569455962322562,1.8003897713556494,3.199610228644348,0.02720318153513554,0.08475776854388234,0.30792452778000445,1.9509064671843015,0.9932291788897136,0.07932207582207655,0.8569455962322562,1.3135697305600846,1.237113360997969,1.237113360997969,0.0,0.5,0.03675504600277316,0.7696574601123167,0.573343701030691,0.2914698692212487,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2172971611016733,0.057337871764326136,0.07282308500735413,0.2720031597212459,0.2990155024716452,-0.0023387521056526025,0.7652247339798456,0.23459667307538212,0.6405484229158562,0.17198385424910007,0.3392684598127941,0.6626284733642791
0.96,1.9128858061488991,0.08711419385110025,1.7996801084124183,0.3445580463542306,0.8539885456897706,1.7996801084124183,3.2003198915875792,0.02757631335408278,0.08711419385110025,0.31181195632370406,1.9491707149026476,0.9996004352813777,0.08099529572131509,0.8539885456897706,1.3143742518899901,1.2295081539065587,1.2295081539065587,0.0,0.5,0.0379084411633617,0.7708914108120629,0.5730979717524904,0.2946778827102211,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21321261372242906,0.05913716821484426,0.06913987829406265,0.2738967608081436,0.29242246061887966,-0.0024458510256855645,0.755845150261357,0.23667617591545273,0.6337351178351979,0.17516328960904304,0.3425144536145919,0.6607590405476261
0.97,1.9105089470251784,0.08949105297482096,1.7990063238800869,0.3472703019872896,0.8510965724651919,1.7990063238800869,3.2009936761199107,0.027947609490372585,0.08949105297482096,0.31566178909326087,1.9474032636171044,1.005904550294616,0.08266893566441956,0.8510965724651919,1.3151544260321941,1.2219958801196777,1.2219958801196777,0.0,0.5,0.039075435898220975,0.7720995695857055,0.5728040987361613,0.2978347795111406,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2091512513005428,0.06095768000122472,0.06564393669087432,0.2757227467544858,0.2859983760894478,-0.0025555177980190573,0.7466369655147329,0.2386832601827071,0.6271172991545962,0.17832332705644627,0.3456922059945211,0.6588302120660059
0.98,1.9081123798305288,0.09188762016947051,1.7983666124361175,0.3499603696075914,0.8482680222778934,1.7983666124361175,3.2016333875638803,0.028317119996233233,0.09188762016947051,0.3194741335141173,1.9456043142767574,1.0121434198771722,0.08434251494284158,0.8482680222778934,1.3159116738366614,1.2145748507410825,1.2145748507410825,0.0,0.5,0.04025562000109721,0.7732817293817449,0.5724645461973507,0.3009406730137382,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20511318705731918,0.06279876720171165,0.06232573333252667,0.27748137797392836,0.2797377543068117,-0.0026677279844276387,0.7375960340263614,0.24061802194484633,0.6206862761786963,0.18146287581489387,0.3488021609931385,0.6568457583229753
0.99,1.9056968248320265,0.09430317516797296,1.7977592202870734,0.3526286838480308,0.8455012776067976,1.7977592202870734,3.202240779712924,0.02868489446926518,0.09430317516797296,0.3232491142821101,1.9437740749654122,1.0183188862448558,0.0860155675075222,0.8455012776067976,1.316647380426846,1.2072434079183239,1.2072434079183239,0.0,0.5,0.04144858315291409,0.7744377058368198,0.5720817023255071,0.3039956913772397,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2010985262298961,0.06465978971854598,0.059176027125818376,0.2791729497371505,0.27363526983836506,-0.002782455240186706,0.7287183229811243,0.24248059111936449,0.614433484508652,0.18458088857206645,0.35184477335214026,0.6548093352256067
1.0,1.903263001956912,0.09673699804308762,1.7971824949870114,0.3552756745232019,0.8427947781515163,1.7971824949870114,3.202817505012986,0.02905098456330366,0.09673699804308762,0.326986893448831,1.9419127651012682,1.024432699770438,0.08768764260370618,0.8427947781515163,1.3173628722350077,1.1999999364704483,1.1999999364704483,0.0,0.5,0.04265390998900689,0.775567363759113,0.5716578237152156,0.30699999855278554,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1971073468872574,0.06654009958285075,0.0561861193005746,0.28079778506552616,0.26768581560963645,-0.0028996712630928907,0.71999992376454,0.2442711544258399,0.6083508310631466,0.1876763671254369,0.354820536086944,0.652724403772957
1.01,1.9008116324465159,0.09918836755348338,1.7966349014719918,0.3579017676711379,0.8401470274179563,1.7966349014719918,3.203365098528006,0.02941544479656276,0.09918836755348338,0.33068767688628325,1.940020616788621,1.0304865067172428,0.0893583049752627,0.8401470274179563,1.3180594096108191,1.19284286763048,1.19284286763048,0.0,0.5,0.04387117851146664,0.7766706256522766,0.5711950174809132,0.30995380104968906,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19313969375569118,0.06843903847788796,0.053347934633195315,0.2823562315997661,0.261884515624474,-0.003019345824407248,0.7114370534284535,0.24598996275342572,0.6024308225023195,0.1907483642914761,0.35772998936117617,0.6505942034405874
