s118,s119,s120,s122,s126,s135,s136,s137,s138,s139,s140,species_1,species_10,species_100,species_101,species_102,species_103,species_104,species_105,species_106,species_107,species_108,species_11,species_12,species_13,species_14,species_15,species_16,species_18,species_19,species_2,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_3,species_30,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_4,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_5,species_50,species_51,species_52,species_53,species_54,species_55,species_56,species_57,species_58,species_59,species_6,species_60,species_61,species_62,species_63,species_64,species_65,species_66,species_7,species_74,species_75,species_76,species_78,species_79,species_8,species_80,species_81,species_82,species_83,species_84,species_85,species_86,species_87,species_88,species_9,species_90,species_91,species_92,species_94,species_95,species_96,species_97,species_98,species_99,Time
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,100.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,50.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,34.0,0.0,0.0,19000.0,0.0,0.8,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,12.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,0.0,40493.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4567845637068735e-24,2.1189236882253267e-53,3.3269077749750825e-57,4.616303371876739e-63,3.347763132521743e-70,4.616303131936728e-62,0.0,0.0,0.0,0.0,11.990406237296874,0.0,0.0,1.6380907850364128e-112,3.716885990342942e-62,2.6898764213875573e-70,3.386355491230122e-76,3.1177160308833644e-116,6.50880101069698e-124,0.0,11.857742936135889,100.0,1000.0,1.8928396205284526e-26,0.0,4.1254683479068345e-57,0.0,0.0,3.6688208333517114e-33,4.4094705287532206e-86,8.0,50.0,9.172031362663156e-31,5.73336245426898e-62,5.733362752863099e-63,60.0,4.166134500894956e-70,1.9467433548989592e-69,2.942943613153283e-74,2.108361582303744e-76,5.249168281242493e-76,0.0,1.848062554052463e-73,4.656681106517051e-80,84.87029830771088,0.0,0.0,33.87029830771086,0.0,0.0,19000.0,0.0,0.8,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.12970169228914236,0.0,67.0,11.857742936135889,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.009593762703121057,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,0.0,40493.0,0.0,0.0,0.1422556356235315,0.1,0.0,1.4282405744857227e-06,1.705882850102642e-16,1.7976763764048505e-21,2.806265309816121e-23,1000.0,1.5301102641625068e-26,1.6805868756652306e-52,2.682923344427977e-57,3.512598182707064e-25,0.0,7.397271113516951e-31,2.9589151196083268e-33,3.71688438987921e-63,7.616049063161506e-74,5.041272157840632e-69,2.1085468199919747e-76,1.1208394113709373e-73,2.8220705318135254e-80,2.6673369036945816e-86,0.01
2.6090830458416517e-22,3.0032240033003305e-49,3.16000355945244e-52,1.6001361641693744e-57,1.3632409131156637e-62,1.6001263931008856e-56,0.0,0.0,0.0,0.0,11.98082493838205,0.0,0.0,1.1231443952994987e-102,1.302689007860637e-56,1.1043158180780357e-62,2.356950909094417e-68,1.0259238092582541e-107,3.999702247332991e-113,0.0,11.718889478197926,100.0,1000.0,2.4446236685659966e-24,0.0,3.867197042294543e-52,0.0,0.0,9.29538092524716e-31,1.2330312030612543e-78,8.0,50.0,2.323834829052788e-28,1.9654823357689053e-56,1.9654943957812194e-57,60.0,1.682589439418876e-62,7.881191162459158e-62,2.0277888402903227e-66,1.4587220321562915e-68,3.610797864706812e-68,0.0,7.471574830585409e-66,3.205460545333403e-72,84.74128974216885,0.0,0.0,33.74128974216882,0.0,0.0,19000.0,0.0,0.8,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.25871025783118756,0.0,67.0,11.718889478197926,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.019175061617945507,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,0.0,40493.0,0.0,0.0,0.2811048550434159,0.1,0.0,5.666758629125763e-06,5.160489113093956e-15,8.647625110425265e-20,2.139952273383364e-21,1000.0,1.995795637262701e-24,2.420052698957607e-48,2.582151973338593e-52,2.681156693761353e-23,0.0,1.8889909359019516e-28,7.555997466957312e-31,1.3026233019561437e-57,5.297389019713342e-66,2.0678613488231388e-61,1.4587748368806979e-68,4.6017165933681544e-66,1.9641561246042864e-72,7.526481681906355e-79,0.02
3.993576172860334e-21,7.928013504336781e-47,1.639698529540338e-49,1.5365914434673894e-54,4.31329136564735e-59,1.536560523575809e-53,0.0,0.0,0.0,0.0,11.971256087063125,0.0,0.0,2.0749825462130262e-97,1.266106925973268e-53,3.5233900099532774e-59,1.610747988503259e-64,6.267321687320585e-101,3.7418182848824894e-106,0.0,11.583320542065849,100.0,1000.0,6.050688202248835e-23,0.0,1.9827288085459116e-49,0.0,0.0,3.921431766609389e-29,3.3114187071178535e-74,8.0,50.0,9.803500879558519e-27,1.8648102487464283e-53,1.8648480868332837e-54,60.0,5.278367212883202e-59,2.4786691250588195e-58,1.367585027160951e-62,9.893790564657973e-65,2.4297119384415052e-64,0.0,2.3465680363022387e-62,2.159122547164947e-68,84.61296910939632,0.0,0.0,33.6129691093963,0.0,0.0,19000.0,0.0,0.8,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.387030890603702,0.0,67.0,11.583320542065849,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.028743912936871646,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,0.0,40493.0,0.0,0.0,0.4166668098627024,0.1,0.0,1.2648071352245421e-05,3.865626834026624e-14,9.398445263579681e-19,3.325063270922171e-20,1000.0,5.0095026090849926e-23,6.491283627187762e-46,1.3560342097843157e-49,4.1719291365915355e-22,0.0,8.068483968109231e-27,3.227419321217202e-29,1.2658972903273069e-54,3.6172438470568093e-62,6.592073745011414e-58,9.895234845357181e-65,1.4683530062478079e-62,1.3423722512349414e-68,2.0389298880962664e-74,0.03
2.819219657307603e-20,4.446497418992254e-45,1.5329586370748293e-47,1.959007174515594e-52,1.3723988619558947e-56,1.9589087721659255e-51,0.0,0.0,0.0,0.0,11.961699667168734,0.0,0.0,1.05924420945042e-92,1.634625631337916e-51,1.1371332858526708e-56,9.661315339043381e-62,3.73142861931947e-95,1.0839661520504923e-99,0.0,11.450922534056982,100.0,1000.0,5.7770842949921675e-22,0.0,1.831691489625012e-47,0.0,0.0,5.174228374158462e-28,9.150302089883835e-71,8.0,50.0,1.2935418707234226e-25,2.3475906186522445e-51,2.3477093026414087e-52,60.0,1.6552606381652101e-56,7.806805252357842e-56,7.99610392688811e-60,5.8509490526543185e-62,1.4142864826913952e-61,0.0,7.373293762142747e-60,1.2594521221311441e-65,84.48533126694822,0.0,0.0,33.485331266948215,0.0,0.0,19000.0,0.0,0.8,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.5146687330517947,0.0,67.0,11.450922534056982,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.03830033283125993,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,0.0,40493.0,0.0,0.0,0.5490551589058715,0.1,0.0,2.2307036805176404e-05,1.6070809555106655e-13,5.137137956700461e-18,2.379514167264105e-19,1000.0,4.844314665465549e-22,3.6954956981433075e-44,1.2829696946128588e-47,2.9894755053020357e-21,0.0,1.0785261990912458e-25,4.314155286415583e-28,1.6339490733786283e-52,2.1662956179756954e-59,2.1244794239983216e-55,5.855165105087648e-62,4.7396980161108235e-60,8.053429984161578e-66,5.785975501081503e-71,0.04
1.299025547785844e-19,3.228930405905565e-43,3.16136312703015e-45,8.616500952303174e-50,3.433263944640095e-54,8.616254701575203e-49,0.0,0.0,0.0,0.0,11.952155662548533,0.0,0.0,3.0125219093721656e-88,7.391093174324584e-49,2.894406021629391e-54,4.179502415511667e-59,2.9538528879202434e-90,3.853511320770956e-95,0.0,11.321587038526985,100.0,1000.0,3.3897575955723295e-21,0.0,3.664653474527752e-45,0.0,0.0,3.9865973379481574e-27,9.670109768440595e-68,8.0,50.0,9.966332911142457e-25,1.0044739998974546e-48,1.0045031759309109e-49,60.0,4.0677571678932807e-54,1.928943100674327e-53,3.35494415660822e-57,2.489949021236784e-59,5.901173867373513e-59,0.0,1.8165737141883724e-57,5.269836153173133e-63,84.35837112327363,0.0,0.0,33.35837112327363,0.0,0.0,19000.0,0.0,0.8,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.6416288767263836,0.0,67.0,11.321587038526985,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.047844337451462195,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,0.0,40493.0,0.0,0.0,0.6783783807251912,0.1,0.0,3.458074683441985e-05,4.838133414036079e-13,1.9135910761028593e-17,1.1119429408838013e-18,1000.0,2.8831020881555913e-21,2.799418787785983e-42,2.7273460785898096e-45,1.398903309026576e-20,0.0,8.432841651760607e-25,3.373190711713668e-27,7.389371159973719e-50,9.354992286468882e-57,5.398484307817214e-53,2.4946994293657293e-59,1.2067132805216007e-57,3.485464688253576e-63,6.313822358128892e-68,0.05
4.556280183619761e-19,4.62042691327096e-42,5.049078726937144e-44,1.435489637014773e-48,5.312597217097759e-53,1.4354515312918426e-47,0.0,0.0,0.0,0.0,11.942624057073145,0.0,0.0,5.235943689637839e-87,1.2324974649106076e-47,4.484584304161691e-53,6.711672259196706e-58,5.1431205339604025e-89,6.69875717194164e-94,0.0,11.195210530397166,100.0,1000.0,1.4757075832446446e-20,0.0,5.840265140056384e-44,0.0,0.0,2.1745548710356753e-26,1.6005177536173647e-66,8.0,50.0,5.43627789730994e-24,1.6718320318153043e-47,1.6718771187118253e-48,60.0,6.285878243358635e-53,2.982029648586438e-52,5.378644573444481e-56,3.9949555580237556e-58,9.457883636259238e-58,0.0,2.8076962019011776e-56,8.447329601861822e-62,84.23208363708943,0.0,0.0,33.2320836370894,0.0,0.0,19000.0,0.0,0.8,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.7679163629105996,0.0,67.0,11.195210530397166,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.05737594292684851,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,0.0,40493.0,0.0,0.0,0.8047400611732811,0.1,0.0,4.940842715731127e-05,1.1874320926215806e-12,5.590835232574487e-17,3.961077830269671e-18,1000.0,1.2738778012283672e-20,4.034420408364509e-41,4.365102108448407e-44,4.990992136525451e-20,0.0,4.6618542688299145e-24,1.8647789386462775e-26,1.2322306573936793e-48,1.5021343636043285e-55,8.36337475048181e-52,4.0028357454100526e-58,1.869718202036981e-56,5.597278935502795e-62,1.046208579861101e-66,0.06
1.2848507281892364e-18,2.2232684724859741e-41,2.601404012132458e-43,7.521652452944803e-48,3.241064912447024e-52,7.521419954214366e-47,0.0,0.0,0.0,0.0,11.933104834634157,0.0,0.0,5.7095453071224966e-86,6.477617823595136e-47,2.7511380660272913e-52,4.67988463682673e-57,6.979615846064085e-88,2.2419577614426482e-92,0.0,11.07169408424309,100.0,1000.0,4.7721157780472075e-20,0.0,2.999331354309605e-43,0.0,0.0,7.846792280397149e-26,8.639129354164868e-66,8.0,50.0,1.9616551849149506e-23,8.733907917734011e-47,8.734181469701235e-48,60.0,3.813345006898983e-52,1.8121916283063444e-51,3.708697038952079e-55,2.765670271693038e-57,6.509434408547989e-57,0.0,1.704711017906723e-55,5.8180025548309064e-61,84.10646381675207,0.0,0.0,33.10646381675205,0.0,0.0,19000.0,0.0,0.8,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.89353618324796,0.0,67.0,11.07169408424309,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.06689516536583444,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,0.0,40493.0,0.0,0.0,0.9282391844153622,0.1,0.0,6.673133646248199e-05,2.532724316887035e-12,1.3751965674569024e-16,1.129985494238918e-17,1000.0,4.1542069251376604e-20,1.9468150408446333e-40,2.256418918625318e-43,1.4254087005780541e-19,0.0,1.6920420861828578e-23,6.76831502128786e-26,6.475981072502327e-48,1.0466052086768742e-54,5.127939957124872e-51,2.769949035113338e-57,1.1471033376349482e-55,3.9021878173316696e-61,5.664224795680263e-66,0.07
3.1372300144541502e-18,1.7313166658708953e-40,3.004344143019755e-42,9.335893197299468e-47,6.90516891226772e-51,9.335397715295966e-46,0.0,0.0,0.0,0.0,11.923597979144084,0.0,0.0,2.535000505487e-84,8.158321678348211e-46,5.940428189448071e-51,1.3011251200413817e-55,3.5065984843284246e-86,1.4448928692192455e-90,0.0,10.950943134655883,100.0,1000.0,1.3241171672791326e-19,0.0,3.4062971345786165e-42,0.0,0.0,2.4688076929879336e-25,1.2242161816885103e-64,8.0,50.0,6.171865952640862e-23,1.0683019290648101e-45,1.0683594259668813e-46,60.0,8.012870193774606e-51,3.824271549969936e-50,1.0119660553880041e-53,7.597684441379217e-56,1.770623426988617e-55,0.0,3.589445502825331e-54,1.5844401745970643e-59,83.9815067196552,0.0,0.0,32.98150671965519,0.0,0.0,19000.0,0.0,0.8,0.0,67.0,0.0,0.0,0.0,0.0,0.0,1.0184932803448168,0.0,67.0,10.950943134655883,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.07640202085590812,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,0.0,40493.0,0.0,0.0,1.04897037265371,0.1,0.0,8.64926806377408e-05,4.874045213635861e-12,2.9882604927476875e-16,2.792737657811841e-17,1000.0,1.165065553065622e-19,1.5437815912961047e-39,2.6500391525908558e-42,3.5271699341787648e-19,0.0,5.375724222820535e-23,2.1503425760802476e-25,8.154787613057649e-47,2.906162993882291e-53,1.1058606389631531e-49,7.603896646974862e-56,2.4773906545449865e-54,1.0845985980948226e-59,8.127316650799587e-65,0.08
6.887381268121417e-18,7.666282459136228e-40,1.452582049709385e-41,4.568445108340587e-46,3.6068463629817624e-50,4.5681862919184376e-45,0.0,0.0,0.0,0.0,11.914103474536336,0.0,0.0,1.3847011901752304e-83,4.001542592312753e-45,3.106552971309292e-50,6.9358779693181e-55,1.9244268540119787e-85,7.991784938566185e-90,0.0,10.832867252074308,100.0,1000.0,3.2613962721383486e-19,0.0,1.6420481783015537e-41,0.0,0.0,6.785995078817971e-25,6.110502376770479e-64,8.0,50.0,1.6964521279242848e-22,5.2152221682995304e-45,5.21552213776106e-46,60.0,4.180322334163378e-50,1.9958879938839433e-49,5.387723134682493e-53,4.0468553696767354e-55,9.424832221941816e-55,0.0,1.8729610588880573e-53,8.434480160765372e-59,83.85720745163336,0.0,0.0,32.85720745163333,0.0,0.0,19000.0,0.0,0.8,0.0,67.0,0.0,0.0,0.0,0.0,0.0,1.1427925483666754,0.0,67.0,10.832867252074308,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.08589652546365761,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,0.0,40493.0,0.0,0.0,1.1670241103770038,0.1,0.0,0.00010863753132684486,8.669470746656065e-12,5.916724493030593e-16,6.205979133118516e-17,1000.0,2.899594836155403e-19,6.870400751517667e-39,1.2850117734271697e-41,7.847672425368214e-19,0.0,1.4904207493112624e-22,5.961845019328408e-25,3.999694454222003e-46,1.5490527196413617e-52,5.782477152042506e-49,4.049966398938734e-55,1.295576335412317e-53,5.781536575017596e-59,4.0636005413840706e-64,0.09
