Time,BE,BUD,Clb,Cln,SBF,Sic,Cdc20a,Cdh1,IE,PSwe1M,Swe1M,Swe1,Swe1T,mass,Trim,PTrim,PClb,Cdc20,PSwe1,Mih1a,Mcm,kswe,kswe_prime,kswe_doubleprime,kswe_tripleprime,kmih,kmih_prime,Mih_ast,kmih_doubleprime,Mih,IEin,IEtot,Cdh1in,Cdh1tot,Mih1,Mih1tot,Mcmin,Mcmtot,SBFin,SBFtot,kdiss,kdsic_prime,kdsic_doubleprime,kdsic,kdclb_doubleprime,kdclb_tripleprime,kdclb_prime,kass,ksclb,Jm,eps,kisbf_prime,kisbf_doubleprime,jisbf,kasbf_prime,kasbf_doubleprime,jasbf,kiie,jiie,kaie,jaie,kicdc20,jicdc20,kdcdc20,kacdc20,jacdc20,kicdh,kicdh_prime,jicdh,Kacdh_prime,Kacdh_doubleprime,jacdh,khsl1,Viwee,Jiwee,kdswe_prime,khsl1r,Vawee,Jawee,ksswe,kssweC,Vimih,jimih,Vamih,Jamih,kimcm,jimcm,kamcm,jamcm,kdbud,ksbud,kssic,kdcln,kscln,kscdc20_prime,kscdc20_doubleprime,jscdc20,kdswe_doubleprime,mu,flag,compartment,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49,R50,R51,R52
38.0,0.079081966629365,0.0,2.5025205990796935e-05,0.11358837529939482,0.17653871855566342,1.068070211792746,2.4299253572221866e-09,0.9970871093675919,6.134762618249159e-07,1.0185690368735178e-06,0.016465624412499966,0.014825969334590823,0.03129355652524071,0.9701187242622358,0.006317623174318789,0.00018009749173707068,1.2760060365371027e-07,0.10739507310783993,9.442091130498117e-07,7.487126053801377e-06,1.4797905522443267e-05,0.029816783755129257,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999993865237382,1.0,0.0029128906324080717,1.0,0.9999925128739462,1.0,0.9999852020944776,1.0,0.8234612814443366,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.000631762317431879,0.0007812590833317931,0.006393984978105148,0.0001883712040350566,0.008018603118824274,0.0,2.532768839863515e-05,7.461711554551574e-07,0.006632659090327676,0.0,0.9464391937407663,0.9584790866946563,2.453754515284916e-06,2.477743152355761e-06,6.074798631748231e-07,2.4299253572221866e-10,6.078166294796839e-07,0.22578815508169298,0.22558006461221972,0.0,0.0,5.723368897060177e-06,6.199530153099901e-06,0.00010378178534213577,0.00016465624412499968,1.0185690368735178e-08,5.665147696617232e-06,6.1112897258313045e-06,0.00044134679638915857,0.0,6.609463791348682e-09,1.800974917370707e-05,0.00018227434986028797,2.2271477329768187e-05,4.088592113079017e-05,2.245969657561021e-05,2.2750171779390013e-05,2.2193574099537595e-05,2.2750156658938057e-05,0.0079081966629365,0.011358837529939483,0.13208124821233425,0.1,0.011358837529939483,0.01765387185556634,0.00011525937088749976,0.010739507310783993,0.005000000000000015,5.092845184367589e-08,1.291429261364494e-07,0.004850593621311179
39.0,0.08267979550379531,0.0,2.6099154866546076e-05,0.12018068213247333,0.1891788963745941,1.033828027836636,2.530458810402758e-09,0.996865568305831,6.391834239900218e-07,1.0480802593469077e-06,0.016187983931382464,0.015340496493029921,0.03153053863162209,0.9749814646037924,0.006340756729268064,0.00018696282375001367,1.408932618941786e-07,0.10193319076713639,1.010126950359513e-06,7.798417736743775e-06,1.539446268437908e-05,0.03084307485076374,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.999999360816576,1.0,0.0031344316941690487,1.0,0.9999922015822632,1.0,0.9999846055373156,1.0,0.8108211036254059,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0006340756729268064,0.0008259405014277319,0.006415993412954354,0.00019556843441129876,0.008094611341165282,0.0,2.6408836177943823e-05,8.049781870905553e-07,0.006662959885489935,0.0,0.9498434554904664,0.9631033408531056,2.5565702842252934e-06,2.5840747229085343e-06,6.326131017992924e-07,2.530458810402758e-10,6.329737318661661e-07,0.23887853827510805,0.2386423597509791,0.0,0.0,6.127501552486734e-06,6.383223577867418e-06,0.00010738347545120945,0.00016187983931382463,1.0480802593469076e-08,6.060639261855981e-06,6.288349742176873e-06,0.00047294724093648526,0.0,7.070888652516591e-09,1.8696282375001367e-05,0.00018918124395318067,2.435358664426418e-05,4.3697820923858797e-05,2.3393428892923307e-05,2.3726487603177825e-05,2.308813973151313e-05,2.372647121850563e-05,0.008267979550379532,0.012018068213247335,0.13466538398485456,0.1,0.012018068213247335,0.018917889637459412,0.00011331588751967725,0.01019331907671364,0.0050000000000000175,5.240401296734539e-08,1.4256504055266776e-07,0.004874907323018963
40.0,0.08659286432669933,0.0,2.7330646214723528e-05,0.12740945644466023,0.20309845512151561,0.9970327848780862,2.6458004488391e-09,0.9966137380592291,6.686600719941172e-07,1.0827662526944808e-06,0.015915016407025945,0.015881742485146157,0.03179892691591028,0.9798685795327375,0.006363683092750132,0.0001941809937062263,1.565089862143648e-07,0.09699107857247209,1.0852574854900361e-06,8.155355056838198e-06,1.6078567178202957e-05,0.03192285218585967,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.999999331339928,1.0,0.0033862619407708516,1.0,0.9999918446449432,1.0,0.9999839214328218,1.0,0.7969015448784844,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0006363683092750133,0.0008749520054745618,0.00643758924296498,0.0002031469147275168,0.008174865092395057,0.0,2.764805718808193e-05,8.724721792566443e-07,0.0066933867345523495,0.0,0.9531254303544499,0.9677249842483797,2.6744614574174024e-06,2.706004557800365e-06,6.614483621494016e-07,2.6458004488391e-10,6.618363888411698e-07,0.2532345358273691,0.2529654690269408,0.0,0.0,6.588445732635825e-06,6.598916402235513e-06,0.0001111721973960231,0.00015915016407025946,1.0827662526944809e-08,6.511403581950649e-06,6.496456833282462e-06,0.000507746137803789,0.0,7.596802398430253e-09,1.941809937062263e-05,0.0001964361609545876,2.669822607317837e-05,4.681337711512625e-05,2.4464070038741576e-05,2.4846023592494415e-05,2.4113973585862094e-05,2.4846005695694573e-05,0.008659286432669933,0.012740945644466024,0.13708348167852763,0.1,0.012740945644466024,0.020309845512151564,0.00011140511484918162,0.00969910785724721,0.005000000000000021,5.4138312634724045e-08,1.583266406255831e-07,0.004899342897663687
41.0,0.09085494333738027,0.0,2.8743839506373556e-05,0.1353417513421866,0.21841957170317297,0.9578630598459905,2.778198192384079e-09,0.9963260619232314,7.024788016891705e-07,1.1233295568490317e-06,0.015646642045387748,0.01645290413929442,0.032101840796498485,0.9847801912272224,0.00638636982709337,0.00020179319019902306,1.7496891278076322e-07,0.09251926962152003,1.1712822594740638e-06,8.564849827587728e-06,1.6863309323938372e-05,0.03306250895549461,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999992975211983,1.0,0.0036739380767686347,1.0,0.9999914351501724,1.0,0.9999831366906761,1.0,0.7815804282968271,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.000638636982709337,0.0009287568817566627,0.0064587022489939454,0.0002111494096013751,0.008259798618389113,0.0,2.9069394020519773e-05,9.503434510947755e-07,0.006723940220394799,0.0,0.9562758852435361,0.9723395072989186,2.8097178300352493e-06,2.845924683807252e-06,6.945476185050815e-07,2.7781981923840794e-10,6.949672075061517e-07,0.26898972090067547,0.2686817914642864,0.0,0.0,7.1166135192876365e-06,6.850991212244349e-06,0.00011517032897506095,0.0001564664204538775,1.1233295568490317e-08,7.027528932445052e-06,6.739825920180907e-06,0.0005460489292579325,0.0,8.198975816318447e-09,2.0179319019902307e-05,0.00020407871242296573,2.9346376605670653e-05,5.027887745223242e-05,2.5692348971656575e-05,2.6130742841448214e-05,2.5290699137081887e-05,2.6130723127803424e-05,0.009085494333738028,0.01353417513421866,0.13930009265018584,0.1,0.01353417513421866,0.021841957170317297,0.00010952649431771424,0.009251926962152003,0.005000000000000025,5.616647784245159e-08,1.7695062157016843e-07,0.004923900956136112
42.0,0.0955032308433512,0.0,3.0367557697771386e-05,0.14405006330905099,0.23526818242478573,0.9165343547808145,2.930335595409341e-09,0.9959957001544126,7.413232304716506e-07,1.1706062277241654e-06,0.015382782219851275,0.01705746410115155,0.03244268716521623,0.9897164224777656,0.006408782800170197,0.00020984496046647588,1.969293521656654e-07,0.08847301295949593,1.2702379856805172e-06,9.035154896480585e-06,1.776432430502199e-05,0.034269010072098746,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999992586767695,1.0,0.004004299845587367,1.0,0.9999909648451035,1.0,0.999982235675695,1.0,0.7647318175752142,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0006408782800170197,0.0009878572533445458,0.006479251856073613,0.00021962264232892566,0.008349872970238816,0.0,3.070147026553662e-05,1.0406661406099675e-06,0.00675462096369734,0.0,0.9592865619132895,0.9769414673252147,2.9650731141286472e-06,3.006688858898851e-06,7.325817521419503e-07,2.930335595409341e-10,7.330377910307407e-07,0.286288595242063,0.2859336066121514,0.0,0.0,7.724621445392363e-06,7.1446566015319375e-06,0.00011940224870806085,0.00015382782219851277,1.1706062277241655e-08,7.62123429845703e-06,7.0234729319219055e-06,0.0005881704560619643,0.0,8.89166589976362e-09,2.098449604664759e-05,0.0002121523527921714,3.234574688177957e-05,5.414775501736858e-05,2.7103015889974477e-05,2.760684795848297e-05,2.664175372999984e-05,2.7606826050217347e-05,0.009550323084335122,0.0144050063309051,0.14127567410860706,0.1,0.0144050063309051,0.023526818242478573,0.00010767947553895893,0.008847301295949593,0.005000000000000031,5.853031138620827e-08,1.9909472833138869e-07,0.004948582112388828
43.0,0.10057854111036446,0.0,3.223616150347051e-05,0.1536120734145983,0.25377191198931315,0.8733029514596929,3.1054101516883898e-09,0.9956140891647645,7.860080987991497e-07,1.2255874885570246e-06,0.015123359420543374,0.017699196006764843,0.03282516560956151,0.9946773966904287,0.006430887220982189,0.000218386558533855,2.2322135896045152e-07,0.08481180855333502,1.3845947647338584e-06,9.576107717440491e-06,1.880026135291791e-05,0.03554990252668807,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999992139919012,1.0,0.00438591083523554,1.0,0.9999904238922825,1.0,0.9999811997386471,1.0,0.7462280880106869,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0006430887220982189,0.0010527927134775384,0.006499145233351293,0.00022861741386604075,0.008445580495413638,0.0,3.257831900600875e-05,1.145992399282951e-06,0.006785429630112835,0.0,0.9621504857737672,0.9815242566198582,3.1437852911266276e-06,3.1916991339208095e-06,7.763501270365317e-07,3.10541015168839e-10,7.76848425881749e-07,0.3052861028924414,0.3048754452650721,0.0,0.0,8.427783114272718e-06,7.486085808433877e-06,0.0001238943720473539,0.00015123359420543374,1.2255874885570247e-08,8.307338542454055e-06,7.353344687997173e-06,0.0006344297799732828,0.0,9.69216335313701e-09,2.1838655853385503e-05,0.0002207045330063374,3.5751797480715806e-05,5.848196148270177e-05,2.8725572360569774e-05,2.9305575854424236e-05,2.8195091278527804e-05,2.9305551279302157e-05,0.010057854111036447,0.01536120734145983,0.1429673624123628,0.1,0.01536120734145983,0.025377191198931316,0.00010586351594380362,0.008481180855333502,0.00500000000000004,6.127937442785124e-08,2.2559065043725704e-07,0.004973386983452143
44.0,0.10612542782895867,0.0,3.4390532747403824e-05,0.164110197854864,0.2740574216420697,0.8284684871662076,3.307230721173418e-09,0.9951705443910072,8.375039676605717e-07,1.2894446042134562e-06,0.01486829720185933,0.018382163175467307,0.03325326717669039,0.9996632378897926,0.006452649068092012,0.00022747327408129188,2.549001314956074e-07,0.08149901763958996,1.517354759535571e-06,1.0199427226639576e-05,1.9993338585973352e-05,0.03691331279390512,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999991624960324,1.0,0.004829455608992839,1.0,0.9999898005727733,1.0,0.9999800066614141,1.0,0.7259425783579303,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0006452649068092012,0.0011241377360507552,0.006518276024012672,0.0002381886533997808,0.00854744179142447,0.0,3.474030319871542e-05,1.2694684924539545e-06,0.006816366938789705,0.0,0.9648622099685551,0.9860797971800529,3.3497353289794235e-06,3.4050032140824972e-06,8.26804945858637e-07,3.307230721173418e-10,8.273522835360486e-07,0.3261467691128648,0.32566642337062,0.0,0.0,9.244697086166857e-06,7.882566428828961e-06,0.00012867514222827115,0.0001486829720185933,1.2894446042134563e-08,9.10385228174163e-06,7.736468110339525e-06,0.0006851435541051742,0.0,1.0621483316748998e-08,2.274732740812919e-05,0.00022978680118833405,3.9628885538231794e-05,6.335301789558997e-05,3.059516114872249e-05,3.1264091690450714e-05,2.998401307370454e-05,3.126406385350241e-05,0.010612542782895869,0.0164110197854864,0.14433028663494252,0.1,0.0164110197854864,0.02740574216420697,0.00010407808041301532,0.008149901763958996,0.005000000000000052,6.447223021067281e-08,2.5749260468255835e-07,0.0049983161894489635
45.0,0.11219225150042118,0.0,3.687921616625503e-05,0.17563088327700455,0.29624678670253773,0.782375020434434,3.5403190232530944e-09,0.9946512272512029,8.969634323919176e-07,1.3635546559927714e-06,0.014617520127081602,0.019110710118889134,0.03373126596594038,1.0046740707221056,0.006474037844521658,0.00023716583419347594,2.9331513656415514e-07,0.07850148800848346,1.6721653136522494e-06,1.0919034156490824e-05,2.1369969686394804e-05,0.038367929872111815,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999991030365676,1.0,0.0053487727487970815,1.0,0.9999890809658435,1.0,0.9999786300303136,1.0,0.7037532132974622,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0006474037844521658,0.0012024976357707198,0.006536520257284039,0.0002483954300080049,0.008656013250503906,0.0,3.723514587537821e-05,1.4149791796053255e-06,0.006847433672097729,0.0,0.9674179461313949,0.9905981401062471,3.5875319410713025e-06,3.651407508785826e-06,8.850766223596704e-07,3.5403190232530945e-10,8.856810846665994e-07,0.3490433358305986,0.34848212464282496,0.0,0.0,1.01979564144649e-05,8.342670587187903e-06,0.00013377497083222394,0.00014617520127081603,1.3635546559927715e-08,1.0032656356714225e-05,8.181104828285031e-06,0.0007406169667563444,0.0,1.1705157195565746e-08,2.3716583419347597e-05,0.00023945477563946254,4.405154275466196e-05,6.88447307889329e-05,3.275352610077007e-05,3.352652687102373e-05,3.204810585908505e-05,3.352649501700519e-05,0.011219225150042119,0.017563088327700455,0.1453195262296135,0.1,0.017563088327700455,0.029624678670253774,0.00010232264088957122,0.007850148800848345,0.005000000000000069,6.817773279963858e-08,2.961459877071963e-07,0.005023370353610528
46.0,0.11883115225643139,0.0,3.975937686782635e-05,0.18826357456636333,0.32045399552823545,0.7354098436176707,3.810010116852188e-09,0.9940386980873607,9.657464845723806e-07,1.4495244195696206e-06,0.014370953713560446,0.019889443845880886,0.034263700521070535,1.0097100204585217,0.006495030280908246,0.00024753082735697014,3.401795196053582e-07,0.07578921024727846,1.8534372096359906e-06,1.1751364409377616e-05,2.2961402429844852e-05,0.03992296791633931,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999990342535154,1.0,0.005961301912639327,1.0,0.9999882486355907,1.0,0.9999770385975701,1.0,0.6795460044717645,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0006495030280908246,0.0012885026354797595,0.006553736901160254,0.00025930088552035216,0.008771831137411264,0.0,4.011874988662459e-05,1.5873123270678746e-06,0.006878630685765572,0.0,0.9698157140400087,0.9950669072519993,3.862612907805824e-06,3.936571929470587e-06,9.524989001826008e-07,3.8100101168521876e-10,9.531698936494833e-07,0.37415474165160195,0.37348470521975,0.0,0.0,1.1314897501598233e-05,8.876366306301455e-06,0.0001392261069211662,0.00014370953713560447,1.4495244195696206e-08,1.1120211045557326e-05,8.696894390201861e-06,0.0008011349888205887,0.0,1.2974060467451934e-08,2.4753082735697015e-05,0.0002497681838670739,4.910587166151613e-05,7.505141019447325e-05,3.5249950877951045e-05,3.6144849447452236e-05,3.4434197070204505e-05,3.614481261123804e-05,0.01188311522564314,0.018826357456636335,0.14589270267830376,0.1,0.018826357456636335,0.032045399552823546,0.00010059667599492312,0.007578921024727846,0.005000000000000093,7.247622097848104e-08,3.4325429970818316e-07,0.005048550102292608
47.0,0.1260979158811837,0.0,4.309827751113121e-05,0.2020994950710521,0.346780227261571,0.6879992361264559,4.122590577178505e-09,0.9933091976093574,1.0454561200120605e-06,1.5492202807728416e-06,0.01412852437426421,0.02072320692678193,0.034855347039668486,1.0147712129980344,0.00651561781037547,0.0002586413710041864,3.976861841193166e-07,0.07333504031861278,2.0665183415694877e-06,1.2715790148524199e-05,2.480447914959088e-05,0.04158811240097481,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.99999895454388,1.0,0.0066908023906425695,1.0,0.9999872842098515,1.0,0.9999751955208505,1.0,0.653219772738429,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0006515617810375471,0.0013828016833702355,0.0065697573689950505,0.0002709722458596885,0.008895474601807285,0.0,4.3456389633361774e-05,1.7923760094213297e-06,0.006909958920957508,0.0,0.9720553215193993,0.9994705350823557,4.1813873343503586e-06,4.267156145051317e-06,1.030643395373876e-06,4.122590577178505e-10,1.031392010871458e-06,0.40166373693538643,0.4008676461371353,0.0,0.0,1.2628591969474535e-05,9.495229622797738e-06,0.0001450624484874735,0.0001412852437426421,1.5492202807728417e-08,1.2398597610829475e-05,9.295033683543188e-06,0.0008669505681539275,0.0,1.4465628390986414e-08,2.5864137100418642e-05,0.00026079047337244254,5.489114518722279e-05,8.208233726764047e-05,3.8142520322730995e-05,3.91802069906988e-05,3.7197492080219105e-05,3.918016393124055e-05,0.012609791588118369,0.02020994950710521,0.14601324533770893,0.1,0.02020994950710521,0.0346780227261571,9.889967061984948e-05,0.007333504031861279,0.005000000000000128,7.746101403864209e-08,4.00990637373625e-07,0.005073856064990172
48.0,0.1340517224037509,0.0,4.697415310338094e-05,0.21722998078651556,0.37530839342767425,0.6406008875582451,4.4853803826000166e-09,0.9924318712222785,1.137959098390282e-06,1.6647809249436205e-06,0.013890159373475186,0.021617036948786486,0.035511178933513084,1.0198577748707087,0.006535815071112879,0.00027057790330538517,4.6864876535293944e-07,0.07111441674055803,2.3178303264712758e-06,1.3834893305783415e-05,2.6942275024849517e-05,0.043373439057373016,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999988620409016,1.0,0.007568128777721506,1.0,0.9999861651066942,1.0,0.9999730577249751,1.0,0.6246916065723258,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0006535815071112879,0.001486054176166616,0.006584388409985578,0.0002834807766771745,0.009027505251096817,0.0,4.732325898109055e-05,2.0374305669012027e-06,0.006941419414961473,0.0,0.9741382731803823,1.0037892186725499,4.551318472134624e-06,4.6509061954580444e-06,1.1213400660132697e-06,4.485380382600017e-10,1.122179187107296e-06,0.43175359612277775,0.43078743404807934,0.0,0.0,1.4178777097408876e-05,1.0212503450271093e-05,0.0001513192586415054,0.00013890159373475185,1.6647809249436204e-08,1.3906337308220792e-05,9.988352981271426e-06,0.0009382709835691857,0.0,1.6224812285298932e-08,2.7057790330538517e-05,0.00027258880355970937,6.152154227290712e-05,9.006504451145061e-05,4.149893858347419e-05,4.270372183856366e-05,4.0402527177285174e-05,4.270367095170574e-05,0.013405172240375091,0.021722998078651558,0.14565400242419582,0.1,0.021722998078651558,0.03753083934276743,9.72311156143263e-05,0.007111441674055804,0.0050000000000001805,8.323904624718103e-08,4.7213170283572904e-07,0.005099288874353544
49.0,0.14275473269007521,0.0,5.1477529017128174e-05,0.23374441002261062,0.4060965940008808,0.5936924888351052,4.9068470266808676e-09,0.9913630133199482,1.2454153963584607e-06,1.7986337661699037e-06,0.013655786779197859,0.022576111108701922,0.03623631158528192,1.0249698332408712,0.0065556778859928964,0.0002834297567876298,5.566537325782903e-07,0.06910511345165594,2.6150636159720436e-06,1.5134814038975477e-05,2.9424761337191517e-05,0.045289303097919016,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999987545846036,1.0,0.00863698668005175,1.0,0.999984865185961,1.0,0.9999705752386628,1.0,0.5939034059991193,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0006555677885992897,0.0015989222489154232,0.006597391754919531,0.00029690208279105725,0.00916854669637805,0.0,5.180508124520142e-05,2.331381414388639e-06,0.006973013312488569,0.0,0.9760675995786304,1.007997419721442,4.981041238888962e-06,5.096784988353063e-06,1.2267057374128165e-06,4.906847026680867e-10,1.2276504240898216e-06,0.46460401601105705,0.46343259520060404,0.0,0.0,1.601301581110439e-05,1.1043240461644817e-05,0.00015803277776091346,0.0001365578677919786,1.7986337661699036e-08,1.5689561111823978e-05,1.0791414400972895e-05,0.0010152414850022019,0.0,1.8305445311804306e-08,2.8342975678762982e-05,0.00028523322424441386,6.912818964164091e-05,9.914434197412687e-05,4.539757127893515e-05,4.679768926238523e-05,4.412415857743382e-05,4.679762846561033e-05,0.014275473269007521,0.023374441002261062,0.14480091089293184,0.1,0.023374441002261062,0.04060965940008808,9.559050745438502e-05,0.006910511345165595,0.00500000000000026,8.993168830849519e-08,5.601957279664264e-07,0.005124849166204356
