Time,_2PGA_c,DHAP_c,ATP_g,DHAP_g,ADP_g,Glc6P_g,ADP_c,_3PGA_c,NADPH_c,Fru6P_g,Pi_g,O2_c,NADP_c,ATP_c,NADP_g,_6PG_g,CO2_c,Rul5P_c,_6PG_c,Rul5P_g,Glc6P_c,Rib5P_c,_13BPGA_g,Glc_c,Rib5P_g,Glc_g,Glc_e,NADPH_g,Rib_g,Pyr_c,Pyr_e,NAD_g,Fru16BP_g,GA3P_g,Gly_e,TSH2_c,CO2_g,Gly3P_c,Gly3P_g,_6PGL_c,TS2_c,_6PGL_g,PEP_c,AMP_g,_3PGA_g,AMP_c,NADH_g,cytosol,glycosome,default,TPI_g,PYK_c,PFK_g,G6PDH_g,PGAM_c,PyrT_c,G6PDH_c,ENO_c,HXK_g,RK_g,_3PGAT_g,NADPHu_c,HXK_c,NADPHu_g,AK_c,G6PP_c,_6PGDH_g,PGI_g,AK_g,TOX_c,GDA_g,PGL_c,_6PGDH_c,PPI_c,PPI_g,GlcT_g,GlcT_c,PGL_g,TR_c,PGK_g,G3PDH_g,ATPu_c,GK_g,ALD_g,GAPDH_g,GPO_c
0.0,0.1,2.23132912,0.2405,8.483130623,1.519,0.5,1.3165,0.1,3.9,0.5,0.0,1.0,0.1,0.3417,0.1,0.0841958,0.0,0.41282,0.0841958,0.41282,0.5,0.01,0.5,0.1,0.01,0.1,5.0,3.9,0.01,10.0,0.0,2.0,10.0,2.5,0.0,0.01,0.0,2.76867088,10.51686938,0.0795278,0.37,0.0795278,1.0,4.2405,0.1,2.2418,2.0,5.4549,0.2451,1.0,-2113.74413473835,305.3445494810412,177.42277504693934,-0.00040091435163042464,-319.5721925133689,192.30769230769232,-0.00040091435163042464,-220.59439519624402,106.66623162545952,-7.930327181799789,0.0,7.8,14.085470681790065,7.8,65.89962000000003,2.256347356801178,-0.3053730206919188,-276.1765201846805,87.69303000000002,0.02,-12.23989698360856,10.442270660323462,-0.3053730206919188,16.29364240410752,16.29364240410752,0.0,84.52972972972974,1.861502737856121,224.44906478496583,2538.186509759611,420.40793136977294,12.977592100265857,84.35013104016828,-142.47762029647203,-45.36185007579044,228.00311573628358
0.01,0.1155829762382452,2.113512645234581,0.8818615824008098,4.025820525556559,2.2738376320747475,0.7643015025736171,1.3530724320898746,0.6189261062623396,3.706556156143258,0.2572715809825238,0.0,1.0,0.29344384385674954,0.4331231345999407,0.400108003018099,0.12784274637898663,0.0,0.3835494572009352,0.10144051498069907,0.13375044501449554,0.5181021695343141,0.01,0.0007003251562206308,0.03640030285764149,0.4923717766099611,0.03599192747347581,5.0,3.5998919969818983,0.01,9.918148830516317,0.0,3.8969039267367416,14.944428964382197,0.14594639373693782,0.0,0.1888956342198915,0.0,2.886487354765419,5.681392167366431,0.06252995515074221,0.19110436578010823,0.03072741398363838,0.5239098372120836,2.844300785524437,1.4159560899669275,2.11380443331018,0.10309607326325063,5.4549,0.2451,1.0,143.84465710935206,72.10483639223607,112.31022896580103,0.008116211762306464,-15.638124840651148,192.0479582776532,0.0038245211547019977,-20.91685326744098,102.90580578714852,-4.341095637191435,199.257495926147,7.413112312286516,8.202048971609228,7.199783993963797,-36.751198975384455,2.3564838091469134,0.4609932939473668,110.07066462502438,-26.51755456758474,0.377791268439783,232.32848921494406,8.200713541889122,-0.005259884658733653,15.38121364192624,1.9339870780421704,102.09384604141997,89.81742081708975,0.7368814652703725,52.16700723464884,206.67703206485862,207.2397282107253,16.005171797453762,55.533719946431745,61.39808599173956,206.67973329944144,231.59931869211553
0.02,0.12318117749432861,2.182112452494324,1.5786296157596165,3.0074484443087344,2.503677706047697,0.5565213289318465,1.3800578951025395,0.9383472586663916,3.6239646797117824,0.1894401136112337,0.0,1.0,0.3760353202882242,0.4503069341164641,0.6552819270546998,0.12044497785309607,0.0,0.3563140718402235,0.11465360954876629,0.1317610600701091,0.5250825175202053,0.01,0.0009095107781624608,0.02017883461992726,0.7183309655157175,0.019807542065731328,5.0,3.344718072945298,0.01,9.669107451203292,0.0,3.909100400757185,15.527524663487574,0.1184721893267717,0.0,0.25739310665510334,0.0,2.817887547505676,4.016069361559952,0.04917286993786667,0.12260689334489634,0.01115938650240344,0.4454066234971793,1.91769267819269,1.6846191657568739,2.069635170780992,0.09089959924280828,5.4549,0.2451,1.0,90.37966959198013,47.4531492781788,96.88879477523928,0.015101291505304067,39.95102073275826,191.23520210888117,0.006095775868533793,35.28755141790064,93.00590152404101,-5.2700209838171,186.56797677262057,7.247929359423565,4.893033811784711,6.689436145890596,-17.7823674532641,2.392113423858296,0.8492705816818675,95.90463247052567,-18.49346895543249,0.5147862133102067,173.31806577479892,6.45305493635605,0.16174941219651748,14.504965128067356,0.14082309107104035,92.82313854898348,91.24996071792421,0.3072289931647138,27.633928085088705,192.6645546151797,192.8029968150178,16.31478417371055,37.98720318234527,102.04489021277946,192.6712446037733,229.52820462621006
0.03,0.13342653387462688,2.287417493089277,2.224818172817149,2.848766609618421,2.4620973777422552,0.47572452320238207,1.3948125549761288,1.182027505427234,3.5712429258376406,0.16261541971581717,0.0,1.0,0.42875707416236597,0.466194051683656,0.8788510309563496,0.08945214456204516,0.0,0.33091240806925887,0.1247650510685098,0.16927793149102574,0.5284806396380158,0.01,0.0012070392023948323,0.01531466802317916,0.9457405785799963,0.01494644719264692,5.0,3.1211489690436474,0.01,9.403956941692392,0.0,3.9125029491500545,15.181682449341125,0.11288352364119697,0.0,0.2963342574904691,0.0,2.7125825069107226,3.502165877753008,0.03866216230721315,0.08366574250953061,0.003611333174976546,0.44598323388925737,1.3130844494405989,1.9177536675940692,2.03899339334021,0.0874970508499364,5.4549,0.2451,1.0,85.93647341535944,46.40214241706965,93.94191355253028,0.02202413917121564,61.32820959931167,190.33071910488388,0.007742912607626555,55.018127934167666,92.1334510676675,-5.700314044668365,183.93154054170878,7.142485851675281,3.781286530092463,6.242297938087295,-16.72560090834145,2.408255273814427,1.0419299190500164,93.50037869479242,-11.650866766106446,0.5926685149809382,170.04061257017747,5.082955847554145,0.2821823669166012,13.662910759958615,0.014992125265838558,92.05520763305958,91.68660655984016,0.1261066709487758,17.149883334366894,189.2936665678506,189.35916908865772,16.71170975700153,28.636495093724015,103.28376298272403,189.30171405533596,226.22361417146925
0.04,0.1455914199397958,2.385609854040123,2.7579272354742628,2.7886198781604064,2.310376126975136,0.43088106069715504,1.4090998690734255,1.3948279890070667,3.533100780574559,0.148970857797755,0.0,1.0,0.46689921942544826,0.4846391159136132,1.0822135051688218,0.051037232981826254,0.0,0.30721778040028097,0.13244987943835518,0.21063614658393406,0.5304257385673398,0.01,0.0015614796742644238,0.01293643507626223,1.1807094400330718,0.012568274915854051,5.0,2.917786494831177,0.01,9.144516143735572,0.0,3.914487051934295,14.830102348316831,0.1102747985169272,0.0,0.32094307850793086,0.0,2.614390145959877,3.176246918755268,0.03038618596646662,0.059056921492069064,0.001170495242129398,0.46837330511181097,0.9316966375506045,2.1255406389395133,2.006261015012956,0.08551294806569552,5.4549,0.2451,1.0,86.55887520327654,50.71136084970591,93.17747351924899,0.028953481551679365,72.05158749319924,189.40390430659951,0.009035415863058364,65.23957424152181,92.08328572047553,-5.752428885616335,182.6781624831117,7.066201561149118,3.2410705553045074,5.835572989662354,-19.24259291690953,2.417331584412803,0.9499374621236796,92.92355459977378,-7.3893648142225175,0.6418861570158617,172.04737077404843,4.005748094055863,0.37611774971706874,12.85490161626965,-0.00728667549906821,92.04004010204471,91.90130709365636,0.0571515110400119,11.445304459456,187.5393557707883,187.5910405333433,17.196762505992382,22.51126687585436,100.93804082426462,187.54869536011716,222.99688743127916
0.05,0.15803378675703442,2.4746678434585943,3.179575308528382,2.7479748994050057,2.1324454073192363,0.402482111778595,1.4251651485576142,1.5901632795506428,3.503419262885131,0.140606157365739,0.0,1.0,0.4965807371148753,0.5067896781326915,1.2806121541038595,0.022652511792005954,0.0,0.28512851414542423,0.1382227213102307,0.244931511870113,0.5316191056898959,0.01,0.0019624397733895736,0.011548417771939773,1.4097547373101778,0.011180056593570008,5.0,2.719387845896138,0.01,8.896209008980243,0.0,3.916048288835442,14.547181082185281,0.1084730011351667,0.0,0.3372981537988054,0.0,2.5253321565414053,2.9211429333864993,0.023868822698151562,0.04270184620119444,0.0006051104368332673,0.4964486839072594,0.6879792841523834,2.3167131752816283,1.9680451733096889,0.08395171116454742,5.4549,0.2451,1.0,87.18375395039051,56.331067127302624,92.78284162236093,0.03650417427666102,78.70719827356139,188.47537573870412,0.010090958306708019,72.0060009897907,92.1168377845068,-5.660497750081696,181.63747393274645,7.006838525770262,2.95020355179527,5.438775691792276,-22.459043613855897,2.422871493106371,0.4942982658440759,92.61763513785533,-4.766705375436231,0.6745963075976108,173.5854627370718,3.1573719662276605,0.45298334085690506,12.081213493083425,-0.2293124088300838,92.09029459244084,92.02698382850738,0.04123100671618784,7.981889733786564,186.1671912476673,186.21219676576172,17.78003337527601,18.25029092995119,98.95614567340458,186.1774915261643,219.94063405607446
0.06,0.17003095764114176,2.5560399678931667,3.505303682801077,2.7176111187513596,1.9650448966833158,0.3855251646973091,1.443143147420348,1.7733935536375052,3.479087995585601,0.1350441558486039,0.0,1.0,0.5209120044144055,0.5327778638460126,1.4807818917351458,0.012482696255316951,0.0,0.2645554065474348,0.14248194213539273,0.27284274701255656,0.5324069394616394,0.01,0.002397868814189276,0.010673309352878699,1.6220583319941977,0.010304837445068991,5.0,2.519218108264852,0.01,8.659950429307568,0.0,3.917346442095071,14.321495716729533,0.10714993156483858,0.0,0.3484828280131398,0.0,2.4439600321068333,2.71223053771027,0.018737297804751803,0.03151717198685996,0.0005573546069013629,0.5249427302575108,0.5296514205156093,2.496324016250065,1.9240789887336343,0.08265355790491995,5.4549,0.2451,1.0,87.54491290601722,61.871615280127095,92.51869035704432,0.04526717467017683,83.52831700447463,187.5515909418993,0.010976742664536458,77.15765079812671,92.13517410304891,-5.527779407365689,180.73261565313987,6.958175991171202,2.797606799156653,5.038436216529704,-25.428864394273887,2.426512006886806,0.15063063886785563,92.40740171146805,-3.116380863238419,0.6969656560262796,174.50201969421823,2.488560194728152,0.518148517990052,11.342199886515498,-0.5402025401639887,92.11797695242694,92.10636047853276,0.04416439133961174,5.74781608044409,185.01785664920953,185.0579784403741,18.45894029287273,15.221365258425926,97.4561364567221,185.02882285188383,217.03329299681056
0.07,0.18136979673905654,2.630951693770075,3.7513379106880445,2.694667379512038,1.8229180482656773,0.37499686636772905,1.4624887368079456,1.947227436042441,3.458316907657549,0.13124753455933677,0.0,1.0,0.5416830923424572,0.5623574087547741,1.6721627245123467,0.010200710290908455,0.0,0.245416461893145,0.14553835111940683,0.30262256643963353,0.5329913773491924,0.01,0.0028493762234799436,0.01009503515182397,1.8187707594520035,0.009726569113321435,5.0,2.327837275487652,0.01,8.435060985689352,0.0,3.918441614609373,14.140757805286912,0.1061722873273205,0.0,0.3562681297981774,0.0,2.369048306229925,2.537267822705894,0.014698684972644404,0.02373187020182228,0.0006388199061034727,0.5522703116186296,0.42574404104627966,2.6670510728813404,1.8751538544372752,0.08155838539061772,5.4549,0.2451,1.0,87.71066222194554,66.8542821791473,92.36171760533554,0.055025277648343834,87.36438306454593,186.6332510583049,0.011736632196818081,81.36310073806706,92.12810455159205,-5.360004550462758,179.95590920972478,6.916633815315098,2.729647151390514,4.655674550975304,-27.847476058624807,2.429183444142348,0.08058498765101858,92.28414817668391,-2.055260293917854,0.7125362595963548,174.97913064621525,1.961053565352004,0.5749675607321247,10.638145857065105,-0.6820177516065734,92.11650962563408,92.15887267372847,0.052467085967240534,4.25249161416031,184.04645758733457,184.08189458974073,19.22604238245915,13.046065618598092,96.32603460276744,184.05721696862247,214.25397564286126
0.08,0.19205352523924366,2.7002806113549234,3.933965278522337,2.6772887797508984,1.7092263436807131,0.3676737843754209,1.4824877799672023,2.1133248518887875,3.4399962149860026,0.12854640711399853,0.0,1.0,0.5600037850140044,0.5951710048064836,1.849177261111545,0.00938829708519835,0.0,0.22763429458889278,0.1476356104899652,0.3342573035614308,0.5334990621854455,0.01,0.0032974787801608135,0.009699526450551747,2.0048923195929365,0.009331170926924247,5.0,2.1508227388884533,0.01,8.22038274037522,0.0,3.919371056170535,13.994791452908624,0.10544847045290308,0.0,0.36174993979530046,0.0,2.299719388645076,2.388257908119171,0.011522260553566803,0.018250060204699218,0.0007530476252449024,0.5781446782102881,0.3568083777969517,2.830515066058697,1.8223412152263094,0.08062894382945536,5.4549,0.2451,1.0,87.75325970831771,71.17974043986911,92.24043146392327,0.06555687184769994,90.5753719782652,185.71875719248402,0.012401409955709914,84.91344743542743,92.09691888106023,-5.154371185839798,179.29755354247732,6.879992429972005,2.7164487714076615,4.301645477776907,-29.67504364551064,2.431459910740918,0.07759662271220945,92.1840487605641,-1.3735162516616128,0.7234998795906009,175.17216504852377,1.5449534806228475,0.6256520352836021,9.969196181928883,-0.702250594155161,92.08888090687469,92.19481569031029,0.0625776030095009,3.227483775556405,183.23441814733982,183.25658473566762,20.073386534749403,11.468174383500777,95.46706688253205,183.2355735070526,211.58902732625828
0.09,0.2021588028143881,2.764642418384106,4.06825355503761,2.6639889570488053,1.6213546562233891,0.36225689053635807,1.5024642428774413,2.2728576172918524,3.4234040382599966,0.12655123894033268,0.0,1.0,0.5765959617400134,0.6308588837738586,2.0117494847536337,0.008860771400719175,0.0,0.21113477371218328,0.148965356401821,0.3658234187433763,0.5340133999748692,0.01,0.00372662013533999,0.009422253773467223,2.1822996894426376,0.009054092488265839,5.0,1.988250515246365,0.01,8.01473863789639,0.0,3.9201641591326446,13.874899907210924,0.10490688277437071,0.0,0.3656396889766925,0.0,2.2353575816158937,2.259587755033158,0.009026012749791748,0.014360311023306935,0.0008797982244376247,0.6026926131268913,0.3103917887390014,2.987825920431991,1.7666768733486953,0.07983584086734619,5.4549,0.2451,1.0,87.72352188492461,74.89716953958326,92.12692428307521,0.07683527026827469,93.33623094171561,184.8058333792021,0.0129935902067066,87.96522223087126,92.04601932646581,-4.925019671519603,178.74207578503467,6.846808076519993,2.740348583969403,3.97650103049273,-30.9723757697127,2.4337150923839577,0.08497276458941118,92.08456537387329,-0.9328557884384736,0.731279377953385,175.19054588755034,1.216793649551972,0.6717120879227592,9.33531998945579,-0.6794882504720903,92.04032130034602,92.22002698195149,0.0736096781543776,2.5135720785965754,182.52958081255775,182.55773974383504,20.994139686335245,10.30698507977011,94.80473100156463,182.53976304679838,209.030964270565
