Time,Rim11,pUme6,pSok2,Ime1,pIme1,Ime2,V,rim11_1,pume6_1,sok2_1,ime1_1,pime1_1,ime2_1
0.19,0.018802826034374737,0.0005372617437869654,0.8355880617520189,0.01878856638305199,4.2823066790411594e-05,6.620812184797859e-09,1.0,0.09793168913621877,0.005632444581143546,-0.7519343654875028,0.09876576684185417,0.0006637332234812443,2.0358870672970107e-07
0.2,0.019781604498882728,0.0005950493002271454,0.8281190631643649,0.01977617555224972,4.980215619154274e-05,8.932734251887515e-09,1.0,0.09782402350512291,0.005924999547688218,-0.7419029193067461,0.09875619952879532,0.0007326068103586127,2.6061644506784245e-07
0.21,0.020759306899022834,0.000655760388143736,0.820749273487423,0.020763693241843954,5.748558171835052e-05,1.187275151425067e-08,1.0,0.0977164762411075,0.006217150526480504,-0.7320911616715406,0.09874748103961307,0.0008045941790108595,3.294766680278617e-07
0.22,0.02173593441781978,0.0007193909571777462,0.81347653732416,0.021751128220924835,6.590429383693323e-05,1.5567445697712787e-08,1.0,0.09760904721403983,0.0065088954253743605,-0.7224909130486307,0.09873966713300687,0.0008796578992102894,4.1183974794858796e-07
0.23,0.02271148823699139,0.000785936936116456,0.8062987783949208,0.022738489804360735,7.508887083217046e-05,2.0160731270466257e-08,1.0,0.09750173629393095,0.006800232162492364,-0.713094440850765,0.098732811014281,0.0009577610166052046,5.095082465138488e-07
0.24,0.023685969536958947,0.0008553942329729197,0.7992139965271023,0.023725787828236138,8.506952392025604e-05,2.581528075725632e-08,1.0,0.09739454335093453,0.007091158666234668,-0.7038944302184469,0.09872696326256454,0.001038867051559649,6.244186799352207e-07
0.25,0.024659379496840834,0.000927758735108868,0.7922202609211436,0.024713032618865635,9.587610169070538e-05,3.27136835121893e-08,1.0,0.09728746825534751,0.007381672875281994,-0.6948839514066016,0.09872217236252936,0.0011229399980421228,7.58644176408993e-07
0.26,0.025631719294463926,0.0010030263093119174,0.785315710383716,0.025700234979448067,0.00010753809520376543,4.106009531250975e-08,1.0,0.09718051087760897,0.007671772738604485,-0.686056439410384,0.09871848419669102,0.001209944322386186,9.143950095484881e-07
0.27,0.026602990106357596,0.001081192801917265,0.7784985455135369,0.02668740615520631,0.00012008464248070188,5.108132461654725e-08,1.0,0.09707367108830067,0.007961456215464364,-0.6774056634393153,0.0987159428253318,0.0012998449613418988,1.0940212174618454e-06
0.28,0.02757319310776004,0.0011622540388986483,0.7717670296541344,0.02767455782669194,0.0001335445332877588,6.302851434131877e-08,1.0,0.09696694875814639,0.008250721275422576,-0.6689257108798643,0.09871458990565501,0.001392607320966739,1.3000126824452383e-06
0.29,0.028542329472618436,0.0012462058259738284,0.7651194822899936,0.028661702075436807,0.00014794621390695935,7.717832016566343e-08,1.0,0.09686034375801197,0.0085395658983431,-0.660610961587423,0.09871446535877909,0.0014881972738593385,1.5350010682665619e-06
0.3,0.02951040037358769,0.0013330439487154145,0.7585542789173634,0.02964885137838437,0.00016331779152867768,9.383449521830261e-08,1.0,0.09675385595890536,0.0088279880743965,-0.6524560729589827,0.09871560699870337,0.0015865811580575624,1.8017599738853072e-06
0.31,0.030477406982034688,0.0014227641726460396,0.752069846889179,0.030636018581008825,0.00017968703908302711,1.1332922097024317e-07,1.0,0.09664748523197618,0.009115985804065188,-0.6444559602962905,0.09871805085794873,0.0016877257741221385,2.1032059567678473e-06
0.32,0.03144335046803682,0.0015153622433493968,0.7456646641448262,0.03162321688708148,0.0001970813996280156,1.3602460561314957e-07,1.0,0.09654123144851595,0.009403557098146453,-0.6366057824390752,0.09872183104137437,0.0017915983833864712,2.4423987331802732e-06
0.33,0.03240823200038637,0.0016108338865648158,0.7393372526489735,0.03261045982107317,0.00021552799154325996,1.6231393330300365e-07,1.0,0.09643509447995752,0.009690699977757298,-0.6289009207722844,0.09872698055391024,0.001898166703497975,2.8225422422909886e-06
0.34,0.03337205274658985,0.0017091748082973585,0.7330861837521421,0.03359776124501955,0.00023505361209993924,1.926234127307648e-07,1.0,0.09632907419787512,0.009977412474337288,-0.6213369762429327,0.09873353000937327,0.0020073989087723105,3.246983547289645e-06
0.35000000000000003,0.03433481387287026,0.0018103806949176428,0.7269100701374169,0.03458513531678614,0.00025568474278040093,2.2741338306421512e-07,1.0,0.09622317047398428,0.010263692629652191,-0.6139097479248501,0.0987415087572477,0.002119263624959367,3.719213794323031e-06
0.36,0.03529651654416892,0.001914447213263186,0.7208075594056433,0.035572596455595414,0.0002774475543809601,2.67179586866716e-07,1.0,0.09611738318014143,0.010549538495797279,-0.6066152148286835,0.09875094582387839,0.002233729924246976,4.242868768416133e-06
0.37,0.03625716192414583,0.0020213700107478867,0.7147773494108016,0.03656015939627136,0.0003003679091369427,3.1245520054772754e-07,1.0,0.09601171218834396,0.010834948135199782,-0.5994495491820516,0.09876186672182469,0.002350767329269442,4.821726230270185e-06
0.38,0.0372167511751821,0.002131144715458867,0.7088181679235738,0.03754783909983855,0.0003244713678497316,3.6381167728664137e-07,1.0,0.09590615737072998,0.011119919620621978,-0.5924090797329126,0.09877429701305071,0.0024703458020391977,5.459707964677915e-06
0.39,0.038175285458381156,0.0022437669362611874,0.7029287752252666,0.03853565075579852,0.00034978319375641634,4.2186033381177264e-07,1.0,0.09580071859957809,0.01140445103516358,-0.5854902882614749,0.09878826163136102,0.0025924357420977636,6.1608786707899926e-06
0.4,0.0391327659335691,0.002359232262907525,0.697107978789153,0.03952360984050443,0.0003763283539398557,4.872540578220777e-07,1.0,0.0956953957473074,0.011688540472263467,-0.5786898233856028,0.0988037816653908,0.0027170079915364805,6.929444184162505e-06
0.41000000000000003,0.04008919375929775,0.002477536266131934,0.6913546073909911,0.04051173199385522,0.00040413152838811837,5.60688389875743e-07,1.0,0.09559018868647726,0.011972186035702412,-0.5720044579313752,0.09882087928255257,0.0028440338184646894,7.769752247928699e-06
0.42,0.04104457009284506,0.0025986744977589665,0.6856675239565206,0.041500033072472256,0.0004332171115498049,6.429031280547543e-07,1.0,0.09548509728978706,0.0122553858396044,-0.5654311011695696,0.09883957495469307,0.0029734849210471463,8.686290912202376e-06
0.43,0.041998896090216224,0.0027226424908086667,0.6800456273468185,0.04248852916990363,0.00046360921519109273,7.346834621332029e-07,1.0,0.09538012143007622,0.012538138008438096,-0.558966795805562,0.09885988677551943,0.0031053334280747146,9.68368871508365e-06
0.44,0.04295217290614597,0.00284943575959491,0.6744878394441503,0.04347723651937661,0.0004953316765732348,8.368618522284226e-07,1.0,0.09527526098032395,0.012820440677018515,-0.5526086949200913,0.09888183299052322,0.0032395518843501008,1.076671191264e-05
0.45,0.04390440169409937,0.002979049799832287,0.6689931118015783,0.04446617154254514,0.0005284080599172489,9.503190446652091e-07,1.0,0.09517051581364908,0.013102291990507917,-0.5463540665458164,0.09890543037862419,0.0033761132544880153,1.1940264878813352e-05
0.46,0.04485558360627331,0.0031114800887393733,0.6635604248703545,0.04545535084565364,0.0005628616599010023,1.0759851842765668e-06,1.0,0.09506588580330994,0.013383690104416687,-0.5402002881654171,0.09893069417794456,0.0035149909205184036,1.3209390053348336e-05
0.47000000000000003,0.045805719793598,0.0032467220851409026,0.6581887817005142,0.04644479116413366,0.0005987155089015422,1.2148419993198928e-06,1.0,0.09496137082270421,0.013664633184604097,-0.5341448339032484,0.09895763930828627,0.003656158670971423,1.457926360907092e-05
0.48,0.04675481140573832,0.0033847712295721746,0.6528772113176782,0.047434509384882834,0.0006359923784465303,1.3679234431401849e-06,1.0,0.09485697074536878,0.013945119407278708,-0.5281852753641704,0.09898627943168745,0.0037995907023813122,1.605519701779574e-05
0.49,0.04770285959109523,0.003525622944382373,0.6476247679297422,0.048424522530862914,0.0006747147831509389,1.5363169916946421e-06,1.0,0.09475268544497953,0.01422514695899864,-0.5223192769268092,0.0990166269347997,0.003945261614960223,1.7642635957666877e-05
0.5,0.04864986549680713,0.0036692726338377877,0.6424305256454369,0.049414847740826474,0.0007149049874169766,1.7211657253042146e-06,1.0,0.09464851479535122,0.014504714036671564,-0.5165445851968229,0.09904869397650796,0.0040931464048558465,1.934715608483355e-05
0.51,0.04959583026875127,0.0038157156842256535,0.6372935826307525,0.050405502269182785,0.0007565850063889025,1.9236688129587577e-06,1.0,0.09454445867043736,0.014783818847554522,-0.5108590315252797,0.09908249136968983,0.004243220463918191,2.1174464902442265e-05
0.52,0.050540755051545136,0.003964947463957549,0.63221305899708,0.05139650347310571,0.0007997766107080705,2.145083046542439e-06,1.0,0.09444051694433005,0.015062459609253526,-0.5052605261760987,0.0991180288935061,0.004395459574372179,2.313039946017821e-05
0.53,0.05148464098854787,0.004116963323672595,0.627188092736358,0.052387868797047724,0.0008445013324174404,2.386724677489586e-06,1.0,0.09433668949125974,0.015340634549722943,-0.49974705008615966,0.09915531612695658,0.004549839901924862,2.5220922806489845e-05
0.54,0.05242748922186154,0.0042717585963414125,0.6222178441403295,0.053379615783150855,0.0008907804654496997,2.649969743349399e-06,1.0,0.09423297618559524,0.015618341907264622,-0.4943166582544802,0.09919436121753178,0.004706337996826803,2.745212617864067e-05
0.55,0.05336930089233262,0.004429328597369355,0.6173014921235618,0.05437176204687214,0.0009386350715828218,2.9362559619909222e-06,1.0,0.09412937690184342,0.015895579930526885,-0.48896747233706006,0.09923517163278558,0.004864930785868839,2.9830225045765386e-05
0.56,0.054310077139553416,0.004589668624699944,0.6124382326907429,0.05536432526277646,0.0009880859849192773,3.2470841986248116e-06,1.0,0.09402589151464913,0.01617234687850329,-0.4836976763212696,0.09927775442503266,0.005025595566682153,3.23615567274756e-05
0.5700000000000001,0.05524981910186325,0.004752773958918262,0.607627281775041,0.056357323193674994,0.0010391538123047535,3.5840186020348387e-06,1.0,0.09392251989879505,0.016448641020531105,-0.4785055182189396,0.09932211533220137,0.005188310010726817,3.505258306651997e-05
0.58,0.05618852791635002,0.004918639863354678,0.6028678713062569,0.05735077364235465,0.0010918589406036284,3.948689052646462e-06,1.0,0.09381926192920151,0.016724460636289684,-0.47338930275314683,0.09936825968804903,0.005353052151051802,3.79098840777752e-05
0.59,0.057126204718851555,0.005087261584188229,0.5981592495520739,0.05834469445754335,0.0011462215393409064,4.342792016612338e-06,1.0,0.09371611748092633,0.016999804015798578,-0.4683473899488444,0.09941619220641301,0.005519800380340024,4.094015769373464e-05
0.6,0.05806285064395683,0.00525863435054907,0.593500682523906,0.05933910355113149,0.0012022615612737727,4.768090621904963e-06,1.0,0.09361308642916474,0.017274669459415422,-0.4633781952381937,0.09946591644568244,0.0056885334523975,4.4150222426238265e-05
0.61,0.05899846682500757,0.005432753374623518,0.5888914501819807,0.06033401885327945,0.0012599987510670877,5.22641770190637e-06,1.0,0.09351016864924917,0.01754905527783368,-0.4584801827127455,0.0995174357468044,0.00585923046840209,4.754700849192713e-05
0.62,0.05993305439409946,0.005609613851756369,0.5843308478745611,0.0613294583280897,0.0013194526456889403,5.719675803444744e-06,1.0,0.09340736401664906,0.01782295979208011,-0.4536518654841507,0.09957075271382884,0.006031870878187171,5.113756059534919e-05
0.63,0.060866614482083546,0.0057892109605533915,0.5798181868010702,0.06232543996593081,0.001380642576242436,6.249837734630703e-06,1.0,0.09330467240697082,0.01809638133351209,-0.4488918047951498,0.09962586895710342,0.006206434477422669,5.4929038532070305e-05
0.64,0.06179914821856766,0.005971539862986791,0.5753527907571785,0.06332198176835323,0.0014435876760909713,6.818949385801752e-06,1.0,0.09320209369595756,0.018369318243814686,-0.44419860432686886,0.09968278590853243,0.006382901397500829,5.892870898755436e-05
0.65,0.06273065673191777,0.006156595704496883,0.5709339977304242,0.06431910174728538,0.001508306880814866,7.429129593556212e-06,1.0,0.09309962775948906,0.018641768874997564,-0.439570910985459,0.09974150426538585,0.0065612521052136365,6.314394864417712e-05
0.66,0.06366114114925922,0.006344373614094795,0.5665611600029451,0.06531681791918588,0.0015748189306651935,8.082570905060109e-06,1.0,0.0929972744735815,0.01891373158939166,-0.43500741377897,0.09980202383953744,0.006741467399282319,6.758224374202876e-05
0.67,0.06459060259647832,0.006534868704467933,0.5622336413721303,0.06631514829316885,0.0016431423779353974,8.781542136417533e-06,1.0,0.09289503371438738,0.019185204759645684,-0.4305068390010647,0.09986434428247142,0.006923528401125797,7.225118271016777e-05
0.68,0.06551904219822353,0.006728076072081107,0.5579508187896898,0.06731411087209432,0.0017132955866583162,9.52838812001047e-06,1.0,0.09279290535819541,0.019456186768722385,-0.42606795126977626,0.09992846449835582,0.007107416554870976,7.715845950943318e-05
0.6900000000000001,0.06644646107790686,0.0069239907972796465,0.5537120819174395,0.06831372364852967,0.0017852967358763922,1.0325530756379136e-05,1.0,0.09269088928143025,0.01972667600989469,-0.4216895518913233,0.09999438266635352,0.007293113623121431,8.231187190276873e-05
0.7000000000000001,0.06737286035770529,0.0071226079443946115,0.5495168312343303,0.0693140045858632,0.001859163825917051,1.117547121244579e-05,1.0,0.09258898536065242,0.019996670886741525,-0.41737047539349575,0.10006209674766389,0.007480601677676361,8.771931529521345e-05
0.71,0.06829824115856206,0.007323922561843275,0.5453644793269486,0.07031497163016201,0.0019349146779569862,1.2080789573682746e-05,1.0,0.09248719347255817,0.020266169813143563,-0.4131095902806404,0.10013160397599033,0.007669863100951523,9.338878624576819e-05
0.72,0.06922260460018805,0.00752792968223302,0.5412544500587289,0.07131664269960351,0.002012566938255132,1.3044146270940182e-05,1.0,0.09238551349397932,0.020535171213278712,-0.4089057970573302,0.1002029010274718,0.00786088057975995,9.932837913324008e-05
0.73,0.07014595180106314,0.007734624322465907,0.5371861775258769,0.07231903566892268,0.0020921380831319014,1.406828379559981e-05,1.0,0.09228394530188305,0.020803673521617376,-0.40475802602835975,0.10027598428571363,0.008053637097531333,0.00010554628168552641
0.74,0.07106828387843755,0.007944001483838448,0.5331591069758044,0.0733221683815446,0.0021736454183726127,1.5156026300607547e-05,1.0,0.09218248877337187,0.02107167518291763,-0.40066523770410517,0.10035084943756094,0.008248115935871806,0.00011205077849326166
0.75,0.0719896019483332,0.008156056152146809,0.52917269371024,0.07432605863448627,0.0022571060846983504,1.6310281485912383e-05,1.0,0.09208114378568336,0.021339174652220103,-0.39662642061885955,0.10042749175860093,0.00844430066627193,0.00011885024578409562
0.76,0.0729099071255451,0.0083707832977901,0.5252264026624066,0.07533072417213599,0.002342537061141878,1.7534041698071498e-05,1.0,0.09197991021619004,0.021606170394842646,-0.39264059007272606,0.10050590618176644,0.0086421751450391,0.00012595314914616725
0.77,0.07382920052364259,0.008588177875869522,0.5213197091440658,0.07633618269004139,0.0024299551643615636,1.8830383537785838e-05,1.0,0.09187878794239931,0.021872660886374993,-0.38870678841760836,0.10058608694956567,0.008841723513703395,0.0001333680468281168
0.78,0.07474748325497078,0.00880823482629547,0.5174520974111962,0.07734245182209255,0.0025193770556268375,2.020247027611771e-05,1.0,0.09177777684195322,0.022138644612672967,-0.38482408256659717,0.1006680280389068,0.009042930189313658,0.0001411035823863148
0.79,0.07566475643065194,0.009030949073888555,0.5136230608480664,0.07834954913865876,0.0026108192420417433,2.1653552166946553e-05,1.0,0.09167687679262829,0.022404120069852675,-0.38099156362381703,0.1007517230249287,0.009245779862014279,0.00014916848523477698
0.8,0.07658102116058658,0.009256315528475894,0.5098321030807896,0.07935749214754087,0.002704298074080914,2.318696541662144e-05,1.0,0.09157608767233548,0.02266908576428463,-0.3772083477237753,0.10083716458862114,0.009450257496722908,0.0001575715761592049
0.81,0.07749627855345521,0.009484329085006637,0.5060787349730891,0.08036629827794223,0.002799829758938006,2.4806136913915592e-05,1.0,0.09147540935911992,0.022933540212587204,-0.37347357164256856,0.10092434554430824,0.009656348316376951,0.0001663217511755592
0.8200000000000001,0.0784105297167194,0.009714984623646722,0.5023624760598201,0.08137598488265865,0.0028974303568234535,2.6514582748651134e-05,1.0,0.09137484173116087,0.02319748194162037,-0.36978639411103054,0.10101325825397535,0.009864037804914575,0.00017542798867922288
0.8300000000000001,0.07932377575662328,0.009948277009883717,0.4986828538321729,0.08238656923150096,0.0029971157855225483,2.8315909739420815e-05,1.0,0.09127438466677144,0.02346090948847911,-0.3661459944080758,0.10110389482867244,0.010073311700631655,0.00018489934525183784
0.84,0.08023601777819438,0.010184201094614376,0.49503940623727366,0.0833980685368886,0.0030989018116163863,3.0213812096074507e-05,1.0,0.09117403804439862,0.02372382140048691,-0.3625515750749496,0.10119624605621007,0.010284156007969347,0.00019474496955666445
0.85,0.0811472568852457,0.010422751714269153,0.49143167742550903,0.08441049990612265,0.003202804070013862,3.2212078411635315e-05,1.0,0.09107380174262297,0.023986216235188332,-0.35900235603663466,0.10129030300120659,0.010496556969374422,0.00020497407766807864
0.86,0.08205749418037682,0.010663923690911853,0.4878592180378904,0.08542388034295756,0.0033088380644481067,3.431459170900064e-05,1.0,0.09097367564015857,0.02424809256034183,-0.3554975745575869,0.10138605686235742,0.010710501063766784,0.00021559595435459216
0.87,0.08296673076497513,0.010907711832333994,0.4843215864637849,0.08643822675970976,0.0034170191639043704,3.652532800320268e-05,1.0,0.09087365961585275,0.02450944895391264,-0.35203648644152835,0.10148349840915363,0.010925975010845045,0.00022661995979195035
0.88,0.0838749677392169,0.01115411093214818,0.4808183499558056,0.08745355598383239,0.0035273625988937484,3.884835481281388e-05,1.0,0.09077375354868615,0.024770284004065515,-0.3486183670489672,0.10158261743719556,0.011142965774753735,0.00023805553633917295
0.89,0.08478220620206864,0.0114031157698882,0.4773490847688906,0.0884698847570567,0.003639883462416283,4.1287831378017034e-05,1.0,0.09067395731777245,0.025030596309157094,-0.3452425110891101,0.10168340259756657,0.011361460561875777,0.0002499122088959341
0.9,0.08568844725128931,0.011654721111151916,0.4739133695522679,0.08948722967440675,0.003754596741697514,4.384802008876619e-05,1.0,0.09057427080235818,0.025290384477726843,-0.3419082239296141,0.10178584415733838,0.011581446777541315,0.0002621995439516062
0.91,0.08659369198343084,0.011908921707664765,0.4705107912638287,0.09050560723480716,0.0038715172928105892,4.6533277107413055e-05,1.0,0.09047469388182262,0.02554964712849011,-0.33861482874330184,0.10188993145982203,0.011802912058517932,0.00027492718546086173
0.92,0.08749794149383958,0.012165712297390252,0.4671409435562906,0.09152503382668108,0.00399065984934673,4.9348055416550556e-05,1.0,0.09037522643567765,0.02580838289032959,-0.3353616641507144,0.10199565353940783,0.012025844260630528,0.00028810484471376407
0.93,0.08840119687665693,0.012425087604597485,0.46380343074148994,0.09254552578504853,0.004112039002627064,5.229689773229322e-05,1.0,0.09027586834356774,0.026066590402287985,-0.33214808890812114,0.10210299723162548,0.012250231487328546,0.0003017423272704549
0.9400000000000001,0.08930345922482241,0.012687042340042786,0.46049785805552357,0.09356709924850248,0.004235669255200799,5.538445528222055e-05,1.0,0.09017661948526955,0.02632426831355701,-0.32897346934183547,0.10221195153047336,0.012476062009846307,0.0003158494653685083
0.9500000000000001,0.09020472963007364,0.012951571201011407,0.457223838723986,0.094589770261607,0.004361564984467927,5.861547486392244e-05,1.0,0.0900774797406919,0.02658141528347041,-0.3258371879928255,0.10232250435327353,0.012703324319970151,0.00033043616633245945
0.96,0.09110500918294803,0.013218668871435087,0.4539809919170905,0.09561355474421132,0.004489740455038315,6.199480310388754e-05,1.0,0.08997844898987571,0.026838029981494524,-0.3227386407742169,0.10243464340802015,0.01293200711093304,0.0003455123979957907
0.97,0.09200429897278362,0.013488330021965983,0.45076894460322886,0.09663846849547267,0.00462020980642465,6.552738218840442e-05,1.0,0.08987952711299381,0.02709411108722006,-0.31967723902202605,0.10254835526582376,0.013162099289034147,0.0003610882050384531
0.98,0.0929026000877212,0.01376054931012397,0.44758732809895546,0.09766452717848402,0.004752987079059263,6.921825865684559e-05,1.0,0.08978071399035067,0.027349657290351374,-0.3166524049595154,0.10266362690107242,0.013393589943378893,0.00037717367809342664
0.99,0.09379991361470537,0.014035321380381084,0.44443577916285915,0.09869174632151878,0.004888086207476612,7.307258100363474e-05,1.0,0.08968200950238242,0.02760466729069749,-0.3136635728343773,0.10278044515404046,0.013626468351409144,0.00039377896336890956
1.0,0.09469624063948566,0.014312640864255578,0.44131394039299954,0.09972014131672849,0.00502552101852824,7.709559899549041e-05,1.0,0.08958341352965658,0.027859139798162718,-0.310710189192424,0.10289879649112746,0.013860723978936635,0.00041091426596221543
1.01,0.0955915822466178,0.014592502380403822,0.4382214603196627,0.1007497274292327,0.005165305229696344,8.129266319497395e-05,1.0,0.08948492595287205,0.028113073532737204,-0.3077917127896582,0.10301866688505538,0.014096346482055305,0.0004285898522756444
1.02,0.09648593951946503,0.014874900534726402,0.4351579930756864,0.10178051978961881,0.005307452453209694,8.56692262359147e-05,1.0,0.08938654665285885,0.028366467224486745,-0.30490761397728033,0.10314004191903603,0.014333325700152057,0.0004468160462031092
1.03,0.09737931354019996,0.015159829920499288,0.4321231970580363,0.1028125333627167,0.005451976211110876,9.023084753078746e-05,1.0,0.08928827551057802,0.028619319613541673,-0.3020573728380316,0.10326290744236157,0.014571651633269643,0.00046560321326444146
1.04,0.09827170538980531,0.015447285118442872,0.42911673608843753,0.10384578297514947,0.005598889923192953,9.498318947583823e-05,1.0,0.08919011240712142,0.028871629450087585,-0.29924048046086416,0.10338724892075844,0.014811314457822147,0.00048496177475571635
1.05,0.0991631161480754,0.015737260696827942,0.42613827907690305,0.10488028330806187,0.00574820691122148,9.993201875288098e-05,1.0,0.08909205722371172,0.02912339549435471,-0.2964564383460312,0.10351305155919313,0.015052304519419305,0.0005049022038193135
1.06,0.10005354689361692,0.016029751211548603,0.42318750095732427,0.1059160489216132,0.005899940389500146,0.00010508320331873108,1.0,0.08899410984170215,0.029374616516608287,-0.29370475940425045,0.103640299723849,0.015294612345630353,0.0005254350365905421
1.07,0.1009429987038515,0.016324751206294664,0.4202640798634094,0.10695309418321573,0.006054103495601323,0.00011044272212024467,1.0,0.08889627014257634,0.029625291297135196,-0.2909849642755721,0.10376897845494398,0.015538228599417184,0.000546570838790203
1.08,0.10183147265501595,0.016622255212596793,0.41736769911448607,0.10799143331891518,0.006210709269712137,0.00011601665852901307,1.0,0.08879853800794825,0.029875418626234943,-0.28829658365830657,0.10389907233371048,0.015783144108270045,0.0005683202293765401
1.09,0.102718969822164,0.01692225774994203,0.41449804654091443,0.10903108039665996,0.006369770662401864,0.00012181120278089767,1.0,0.08870091331956197,0.030124997304208024,-0.2856391573228142,0.10403056580967635,0.01602934985148304,0.0005906938725791678
1.1,0.10360549127916696,0.01722475332583577,0.411654815850523,0.11007204934559102,0.006531300521439153,0.0001278326477517996,1.0,0.08860339595929163,0.030374026141346027,-0.2830122356535645,0.10416344236976904,0.01627683697567018,0.0006137024930625798
1.11,0.104491038098716,0.01752973643597137,0.40883770387954677,0.11111435391482886,0.006695311620214638,0.00013408739798738626,1.0,0.08850598580914125,0.030622503957917626,-0.2804153761262186,0.10429768604936568,0.016525596756242555,0.0006373568450909904
