Time,I,A,D_II,D_IA,R,aux,pi_I,d_r,d_A,d_II,d_IA,k_II,k_IA,B_d,f_A,gamma_I,K_aux,K_II,K_IA,f_c,w_A,w_I,w_D,d_I,pi_A,k_Am,kprime_IA,kprime_II,aux_basal,compartment_0000001,reac_DIA,reac_DII,reac_degrI,reac_degrA,reac_degrDIA,reac_degrDII,reac_DIAxA,reac_DIIxI,reac_degrR,reac_prodI,reac_prodA,reac_prodR
0.1,10.022315155776496,10.060629489766919,10.019922885870976,10.03335641164297,1.090663895919717,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.4972352955132493,0.2475722229975048,0.0,0.03018188846930076,0.03010006923492891,0.03005976865761293,0.0,0.0,0.007634647271438019,1.090663895919717,1.0,0.9178280204603518
0.11,10.02331201860809,10.065305454518635,10.022088830588986,10.038077486357917,1.099768851331129,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5069222696590145,0.2458955164835288,0.0,0.030195916363555904,0.030114232459073752,0.030066266491766958,0.0,0.0,0.0076983819593179036,1.099768851331129,1.0,0.9184934625892471
0.12,10.024336974363653,10.069892790815008,10.024241960582867,10.042886907621721,1.1088797442723781,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5151295546276629,0.24491216976555563,0.0,0.030209678372445023,0.030128660722865165,0.0300727258817486,0.0,0.0,0.007762158209906647,1.1088797442723781,1.0,0.9191449226491634
0.13,10.025390269526646,10.074403888372432,10.026388373899788,10.047772285725863,1.1179964550781916,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5221078565117665,0.2445663173216701,0.0,0.030223211665117298,0.03014331685717759,0.030079165121699367,0.0,0.0,0.00782597518554734,1.1179964550781916,1.0,0.9197843405501036
0.14,10.026471344638688,10.078849856771718,10.02853393278155,10.052722511097956,1.1271188729056971,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5280741648578271,0.24478829704524685,0.0,0.030236549570315154,0.03015816753329387,0.030085601798344647,0.0,0.0,0.00788983211033988,1.1271188729056971,1.0,0.9204134625099171
0.15,10.027579220841325,10.083238212390874,10.030682908703087,10.057730067367443,1.1362469188518463,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5331693036895331,0.2455159432178533,0.0,0.030249714637172624,0.030173190202102327,0.03009204872610926,0.0,0.0,0.007953728431962924,1.1362469188518463,1.0,0.9210334724636393
0.16,10.02871274769197,10.087580232050104,10.032841548076458,10.062783677724246,1.1453804767938092,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5376076892839308,0.24666389495482122,0.0,0.030262740696150314,0.030188351033172738,0.030098524644229376,0.0,0.0,0.008017663337556664,1.1453804767938092,1.0,0.9216461515625389
0.17,10.02987079440214,10.091881732827542,10.035013350780881,10.067877525098588,1.1545194806844719,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5414946016615403,0.24817464459219707,0.0,0.030275645198482627,0.030203632575295764,0.030105040052342644,0.0,0.0,0.008081636364791303,1.1545194806844719,1.0,0.9222524200297771
0.18,10.031052225497708,10.096147499261308,10.037201301565418,10.073006824960386,1.1636638738814504,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.544914591814404,0.2499957350083548,0.0,0.030288442497783924,0.030219020474881158,0.030111603904696253,0.0,0.0,0.008145647117170153,1.1636638738814504,1.0,0.9228530360776438
0.19,10.032255568504695,10.100382052911739,10.039408423317576,10.078167055757758,1.172813600787055,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5479435367710863,0.25206755861769636,0.0,0.030301146158735217,0.030234501167273276,0.03011822526995273,0.0,0.0,0.008209695205509385,1.172813600787055,1.0,0.9234487197084228
0.2,10.033478904269622,10.104587757150558,10.04163688252128,10.083355854127436,1.1819686237039875,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5506095564368536,0.2543300972107261,0.0,0.030313763271451674,0.03025006756238231,0.03012491064756384,0.0,0.0,0.008273780365927913,1.1819686237039875,1.0,0.9240398535264349
0.21,10.034720031314501,10.10876996164781,10.043890499300097,10.088567870414249,1.1911288678047423,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5529977219551228,0.256701113863528,0.0,0.030326309884943434,0.030265703611242745,0.030131671497900293,0.0,0.0,0.008337902074633197,1.1911288678047423,1.0,0.9246272953409371
0.22,10.035980439830013,10.112924974155046,10.046166651280451,10.09380679685624,1.2002943849395926,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5550492615260652,0.2592368758460992,0.0,0.030338774922465138,0.030281420390568723,0.030138499953841356,0.0,0.0,0.008402060694577149,1.2002943849395926,1.0,0.9252104463616738
0.23,10.037257520191641,10.117061253465634,10.048470952050023,10.099064174686765,1.2094650526263826,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5569074017197551,0.2618290061434294,0.0,0.030351183760396902,0.030297192524060296,0.030145412856150067,0.0,0.0,0.008466255368384678,1.2094650526263826,1.0,0.9257906605190434
0.24,10.038555128360523,10.121179751516824,10.05080195972325,10.104339051972167,1.2186408625146883,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5586303799262282,0.26456946790084146,0.0,0.030363539254550473,0.0303130171559165,0.03015240587916975,0.0,0.0,0.008530486037602819,1.2186408625146883,1.0,0.9263680583474933
0.25,10.039872911064851,10.125281691987958,10.053160484471286,10.109630205040595,1.2278217906932984,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5602393258848224,0.26744322562095135,0.0,0.030375845075963873,0.030328890615121788,0.03015948145341386,0.0,0.0,0.00859475253485309,1.2278217906932984,1.0,0.9269428333879987
0.26,10.041209036500623,10.129368058271774,10.055547958339696,10.114936650507763,1.2370078113756489,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5617355756816806,0.27039933130481586,0.0,0.030388104174815325,0.03034480995152329,0.03016664387501909,0.0,0.0,0.008659054679629543,1.2370078113756489,1.0,0.9275151518383372
0.27,10.042562710675934,10.133439789059686,10.057965271483754,10.120257449690532,1.24619890104449,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5631300595852764,0.27341308302123934,0.0,0.03040031936717906,0.0303607723490716,0.030173895814451263,0.0,0.0,0.00872339230731143,1.24619890104449,1.0,0.9280851656722977
0.28,10.043933889658256,10.137497847208529,10.06041295200159,10.12559163974071,1.255395036509546,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5644417865082403,0.2764784598097094,0.0,0.030412493541625587,0.03037677491922213,0.03018123885600477,0.0,0.0,0.008787765255566822,1.255395036509546,1.0,0.9286530255614802
0.29,10.045322512378155,10.14154303732445,10.062891458310347,10.130938416061145,1.2645961952800868,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5656864224757783,0.279589794587892,0.0,0.03042462911197335,0.030392815248183436,0.03018867437493104,0.0,0.0,0.008852173366960607,1.2645961952800868,1.0,0.9292188573777197
0.3,10.046728389625013,10.145576147257563,10.065401312835853,10.136296990813712,1.2738023496200088,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5668779996178017,0.2827382065386814,0.0,0.030436728441772688,0.030408890972441135,0.030196203938507558,0.0,0.0,0.008916616447340061,1.2738023496200088,1.0,0.9297827854004758
0.31,10.0481514835598,10.14959732207217,10.067942613643067,10.141667218936453,1.2830134941850133,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5680191999495037,0.2859221001343144,0.0,0.03044879196621651,0.03042500165680936,0.030203827840929204,0.0,0.0,0.008981094459295094,1.2830134941850133,1.0,0.930344830955473
0.32,10.049591632048111,10.153607130968398,10.070515757710588,10.147048531240399,1.2922296045329633,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5691199460800505,0.28913439382553463,0.0,0.030460821392905194,0.030441145593721197,0.030211547273131766,0.0,0.0,0.009045607231730743,1.2922296045329633,1.0,0.9309050836302211
0.33,10.051048707875156,10.157606020555233,10.073121056517975,10.152440481125314,1.301450661485931,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5701880567534516,0.2923695628990828,0.0,0.030472818061665703,0.030457321443375943,0.030219363169553926,0.0,0.0,0.009110154630401516,1.301450661485931,1.0,0.9314636134049915
0.34,10.052522660964105,10.161594151336617,10.075758629059072,10.157842908092189,1.3106766550323719,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5712263969097648,0.29562555860611894,0.0,0.030484782454009852,0.030473528724276566,0.030227275887177215,0.0,0.0,0.009174736585226603,1.3106766550323719,1.0,0.932020444347525
0.35,10.054013347599772,10.16557198394187,10.07842881683361,10.163255351525839,1.3199075564402158,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.572242897279466,0.29889622537828586,0.0,0.030496715951825612,0.030489766054577518,0.030235286450500828,0.0,0.0,0.009239352895081512,1.3199075564402158,1.0,0.9325756489210482
0.36,10.055520752685535,10.169539570199836,10.081131658980654,10.168677759599476,1.3291433616718762,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.57323859740643,0.30218101788292984,0.0,0.030508618710599508,0.030506033278798427,0.030243394976941965,0.0,0.0,0.009304003531703133,1.3291433616718762,1.0,0.9331292337824283
0.37,10.057044800227388,10.173497196244375,10.083867376467103,10.174109846193709,1.3383840429284095,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5742186156803086,0.30547634910971055,0.0,0.030520491588733125,0.030522329538581125,0.030251602129401308,0.0,0.0,0.009368688300498867,1.3383840429284095,1.0,0.9336812432913738
0.38,10.0585854675723,10.177444947369034,10.086636035160902,10.179551526019306,1.3476295919232386,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5751845844302323,0.308781256847638,0.0,0.030532334842107104,0.03053865457805792,0.030259908105482708,0.0,0.0,0.00943340714346267,1.3476295919232386,1.0,0.9342316895435446
0.39,10.06014274105705,10.181382948622984,10.089437730618027,10.18500267403668,1.356879990796389,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5761390241447231,0.31209466426257393,0.0,0.03054414884586895,0.03055500802211004,0.03026831319185408,0.0,0.0,0.009498159935574724,1.356879990796389,1.0,0.9347805909151901
0.4,10.061716605877162,10.185311335500398,10.092272566375978,10.190463154762037,1.3661352201960926,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5770846528128857,0.31541539322445544,0.0,0.030555934006501195,0.030571389464286114,0.030276817699127937,0.0,0.0,0.009562946541372647,1.3661352201960926,1.0,0.9353279674803526
0.41,10.063307063453191,10.189230140998431,10.095140568537301,10.195932935202027,1.3753952731610226,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5780222970393964,0.31874336797386604,0.0,0.030567690422995293,0.03058779880560608,0.030285421705611906,0.0,0.0,0.009627766912127158,1.3753952731610226,1.0,0.9358738229133909
0.42,10.064914119306529,10.193139492631373,10.098041837978357,10.201411887857057,1.384660122775576,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5789547208759132,0.3220778492323575,0.0,0.030579418477894117,0.030604235663571174,0.030294125513935073,0.0,0.0,0.009692620859429032,1.384660122775576,1.0,0.9364181759168579
0.43,10.066537773830193,10.197039406531864,10.100976388311466,10.206899996596611,1.3939297651684628,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5798824011219068,0.32541886883548443,0.0,0.030591118219595592,0.030620699989789835,0.0303029291649344,0.0,0.0,0.00975750835617924,1.3939297651684628,1.0,0.9369610275220387
0.44,10.06817802365893,10.200929955796923,10.103944295527594,10.212397188337706,1.4032041749494888,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5808069184615903,0.3287657608127006,0.0,0.03060278986739077,0.030637191565013117,0.030311832886582783,0.0,0.0,0.009822429224646422,1.4032041749494888,1.0,0.9375023878687766
0.45,10.0698348674346,10.20481116992674,10.106945590294856,10.217903433585812,1.4124833418717841,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5817289986562457,0.3321183544530584,0.0,0.03061443350978022,0.030653710300757437,0.03032083677088457,0.0,0.0,0.00988738339310249,1.4124833418717841,1.0,0.9380422601550307
0.46,10.0715082939003,10.208683067475091,10.109980305186694,10.223418713793777,1.421767254031684,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5826490459371598,0.3354762622355736,0.0,0.030626049202425273,0.03067025614138133,0.030329940915560082,0.0,0.0,0.009952370778221788,1.421767254031684,1.0,0.9385806459167605
0.47,10.07319827975433,10.212545686848125,10.113048507629847,10.228942990569148,1.4310558867886995,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5835677389795393,0.3388385069471127,0.0,0.030637637060544377,0.030686828971707446,0.030339145522889542,0.0,0.0,0.010017391207520897,1.4310558867886995,1.0,0.9391175499505874
0.48,10.074904820897494,10.216399030530674,10.116150205281185,10.234476261428748,1.4403492371910462,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5844852306184976,0.3422050973317141,0.0,0.03064919709159202,0.030703428784286245,0.030348450615843556,0.0,0.0,0.010082444660337324,1.4403492371910462,1.0,0.9396529711998071
0.49,10.076627875771084,10.220243114596746,10.11928546679279,10.240018510313607,1.4496472782647138,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5854015625670002,0.34557467883897175,0.0,0.03066072934379024,0.030720055530940822,0.030357856400378372,0.0,0.0,0.010147530947852998,1.4496472782647138,1.0,0.9401869110525796
0.5,10.078367432047033,10.224077943814573,10.122454312529753,10.245569732459968,1.4589500020080763,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5863168470514921,0.34894697004877173,0.0,0.03067223383144372,0.030736709197379905,0.030367362937589258,0.0,0.0,0.010212650014056534,1.4589500020080763,1.0,0.9407193688911978
0.51,10.080123418526886,10.227903527049127,10.12565694724326,10.251129919066129,1.468257294960715,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5872306747803577,0.3523186603015773,0.0,0.030683710581147383,0.030753389757198386,0.03037697084172978,0.0,0.0,0.010277801064725006,1.468257294960715,1.0,0.9412503451854375
0.52,10.081895873754174,10.231719859501325,10.128893260090543,10.256699074896922,1.4775692185448233,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5881434839458279,0.3556918083160241,0.0,0.030695159578503977,0.030770097224690766,0.03038667978027163,0.0,0.0,0.010342984529813764,1.4775692185448233,1.0,0.9417798374368471
0.53,10.083684805237722,10.235526940236236,10.132163229477872,10.2622772008806,1.4868857847263062,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5890554720554633,0.3590669566033995,0.0,0.030706580820708707,0.0307868316026418,0.030396489688433614,0.0,0.0,0.010408200493084144,1.4868857847263062,1.0,0.9423078439934303
0.54,10.085490212977525,10.239324769253862,10.135466855405252,10.267864297017166,1.4962069935051643,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5899667776365192,0.36244428201293033,0.0,0.03071797430776159,0.030803592891051498,0.030406400566215755,0.0,0.0,0.01047344895453615,1.4962069935051643,1.0,0.9428343634126027
0.55,10.087312096973589,10.243113346554203,10.138804137872677,10.273460363306619,1.5055328448813976,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5908775383016547,0.3658239630229332,0.0,0.03072934003966261,0.030820381089919857,0.030416412413618032,0.0,0.0,0.010538729914169783,1.5055328448813976,1.0,0.9433593942576493
0.56,10.089150493666873,10.246892681837753,10.142175181702848,10.279065390094317,1.5148632562885338,0.0,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.5917884585716706,0.3692058668300291,0.0,0.03074067804551326,0.03083719617028295,0.030426525545108545,0.0,0.0,0.010604042794019736,1.5148632562885338,1.0,0.9438829363814377
