adp,asa,asp,aspp,atp,hs,hsp,nadp,nadph,phos,thr,Time
0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
0.0003853718210321483,1.1830567691896855e-05,1.9996974481848868,0.0002906956493236148,9.999614628178966,2.5592264914470726e-08,5.916668941399687e-12,3.369760142491363e-05,1.9999663023985754,9.467616579189242e-05,2.0000000000000013,0.01
0.0007701479559533548,4.5593782871934836e-05,1.9993954921365995,0.0005587150027324347,9.999229852044046,1.989998733575596e-07,9.250696656035508e-11,8.962313837073598e-05,1.9999103768616293,0.00021143286072112396,2.000000000000053,0.02
0.001154369277017304,9.895221936684912e-05,1.9990940911814574,0.0008063029376519573,9.998845630722982,6.532218010883025e-07,4.580940730945435e-10,0.00016570537166664707,1.9998342946283336,0.0003480658812805123,2.0000000000003895,0.03
0.0015380726457991179,0.00016986194364139592,1.9987932087719638,0.0010354209094330987,9.9984619273542,1.506979017279671e-06,1.4161631729575752e-09,0.00026013821952204993,1.999739861780478,0.0005026503202137532,2.0000000000016103,0.04
0.0019212914283857903,0.00025652704168942735,1.9984928119595886,0.0012477912514115863,9.998078708571612,2.866373546788137e-06,3.383156516466352e-09,0.0003713386243859073,1.999628661375614,0.0006734967938242172,2.0000000000048237,0.05
0.0023040559490618206,0.00035736120640634443,1.9981928709300028,0.0014449346024085206,9.997695944050935,4.82637479712392e-06,6.867272119502671e-09,0.0004979110660458452,1.999502088933954,0.000859114479378561,2.0000000000117897,0.06
0.0026863938567899147,0.0004709576132559991,1.9978933586270484,0.0016281992112863377,9.997313606143207,7.472046527289698e-06,1.245879670958274e-08,0.0006386198493696167,1.9993613801506305,0.0010581821867001245,2.0000000000250346,0.07
0.0030683304351081663,0.0005960641595490922,1.9975942504343571,0.0017987848923649284,9.996931669564889,1.0879612854577064e-05,2.0821481424219924e-08,0.0007923665170355572,1.9992076334829645,0.001269524721242209,2.000000000047964,0.08
0.003449888879039445,0.0007315619140539747,1.997295523890597,0.0019577639618820752,9.996550111120957,1.5117413667385427e-05,3.268462651856585e-08,0.0009581701489829378,1.9990418298510169,0.0014920922324792134,2.0000000000849583,0.09
0.003831090555991679,0.0008764448016531404,1.9969971584210278,0.002106100954514592,9.996168909444005,2.024681046374284e-05,4.8835479771828244e-08,0.0011351488188249617,1.9988648511811749,0.0017249407659271176,2.00000000014147,0.1
0.004211955150201493,0.0010298095548710881,1.9966991351879608,0.002244662149352748,9.995788044849794,2.632274516645506e-05,7.011400472944911e-08,0.001322510757156311,1.9986774892428436,0.0019672228867716503,2.0000000002240856,0.11
0.00459250083566095,0.0011908437235098029,1.996401436912302,0.002374227265112536,9.995407499164335,3.3394361466980905e-05,9.740730796124537e-08,0.0015195434541361759,1.9984804565458638,0.0022181761631811336,2.0000000003405964,0.12
0.004972744452472181,0.0013588125755631146,1.9961040476916088,0.002495502030498674,9.995027255547523,4.15056474764547e-05,1.316439839193736e-07,0.0017256019075335867,1.9982743980924664,0.0024771107779577987,2.0000000005000658,0.13
0.005352701627039874,0.0015330510858374657,1.9958069528756197,0.0026091259424805627,9.994647298372955,5.069588792931465e-05,1.7378980303668428e-07,0.001940101438410473,1.9980598985615896,0.002743401894781226,2.0000000007128813,0.14
0.005732386910694705,0.001712953747436212,1.995510138922928,0.0027156819169651316,9.994267613089301,6.1000190656579776e-05,2.24842912390366e-07,0.002162508697796387,1.9978374913022037,0.0030164801509208854,2.000000000990813,0.15
0.00611181386011114,0.0018979697776357481,1.9952135933172608,0.0028157008897748024,9.993888186139886,7.244981014185235e-05,2.8583049743835857e-07,0.0023923374722870294,1.9976076625277128,0.0032958271400159076,2.00000000134705,0.16
0.006490995089068858,0.0020875985045419585,1.994917304513169,0.002909665400164369,9.993509004910928,8.507243418605292e-05,3.578058341228878e-07,0.002629145372335918,1.9973708546276638,0.0035809718828954287,2.000000001796231,0.17
0.006869942435795319,0.0022813795100794557,1.994621261763567,0.0029980201806292044,9.9931300575642,9.889269957231093e-05,4.418436249656439e-07,0.0028725240127718287,1.997127475987228,0.0038714804102921423,2.0000000023545024,0.18
0.007248666991209791,0.0024788966536594395,1.9943254550901612,0.0030811703716571723,9.992751333008787,0.00011393215618053459,5.390394967109566e-07,0.0031221009413036635,1.9968778990586962,0.004166957577667619,2.000000003039513,0.19
0.007627179121672469,0.002679768233355127,1.9940298752581251,0.003159486906887329,9.992372820878323,0.0001302097250053074,6.505059989799894e-07,0.0033775344905017392,1.9966224655094982,0.004467041705407702,2.0000000038704586,0.2
0.00800548857396034,0.00288364506686956,1.993734513668261,0.0032333106566702465,9.991994511426036,0.00014774189759758494,7.773703555695827e-07,0.0036385100428935916,1.996361489957106,0.004771400543129631,2.000000004868105,0.21
0.008383604491867069,0.0030902066310208786,1.9934393623391398,0.003302954517921077,9.991616395508128,0.00016654295696030916,9.207723594289173e-07,0.0039047380222662444,1.9960952619777335,0.005079729197695694,2.000000006054803,0.22
0.008761535481255345,0.0032991585714691224,1.9931444138393672,0.00336870658126702,9.99123846451874,0.00018662515835796175,1.0818623736623338e-06,0.004175951116242936,1.9958240488837569,0.005391747033826542,2.000000007454507,0.23
0.009139289655584141,0.0035102296135611664,1.9928496612402395,0.0034308328473015384,9.990860710344412,0.00020799893698901685,1.2617992250176966e-06,0.004451901752731802,1.995548098247268,0.00570719500520447,2.0000000090927927,0.24
0.009516874679037795,0.0037231706031145167,1.9925550980708628,0.003489578923148608,9.990483125320958,0.00023067300593264796,1.461748996288888e-06,0.0047323606501342074,1.9952676393498658,0.006025834002799947,2.000000010996861,0.25
0.009894297791426275,0.003937752457815093,1.9922607182919807,0.003545171557184917,9.99010570220857,0.0002546545076567344,1.6828834466322882e-06,0.005017115402112781,1.9949828845978872,0.006347443346329127,2.000000013195549,0.26
0.010271565849412375,0.004153764077305119,1.9919665162530675,0.003597820787861559,9.989728434150585,0.0002799491644323521,1.9263784140819823e-06,0.005305968538008498,1.9946940314619914,0.00667181867835042,2.0000000157193383,0.27
0.010648685340006772,0.004371011270141061,1.9916724866780484,0.0036477206608014636,9.98935131465999,0.0003065613733009105,2.1934127881731393e-06,0.0055987368680015,1.9944012631319983,0.006998771261444916,2.0000000186003564,0.28
0.011025662409687668,0.0045893148976773835,1.9913786246348744,0.0036950508852657223,9.98897433759031,0.00033449433213941906,2.485167209967585e-06,0.005895249984572512,1.9941047500154272,0.007328126352179709,2.0000000218723826,0.29
0.01140250288951394,0.00480850990084121,1.9910849255092935,0.0037399779408995113,9.988597497110483,0.00036375012542746033,2.8028231044016592e-06,0.006195349292023262,1.9938046507079765,0.007659722120593145,2.000000025570848,0.3
0.011779212317385395,0.005028443678076988,1.9907913849815186,0.003782656373131324,9.988220787682613,0.00039432984151503085,3.1475614643588312e-06,0.006498886824639367,1.9935011131753604,0.007993408378129828,2.0000000297328393,0.31
0.012155795959479592,0.005248975104518417,1.9904979990038842,0.0038232297872103807,9.987844204040517,0.00042623365658508885,3.520561928195156e-06,0.0068057243575978576,1.993194275642402,0.008329045605946508,2.0000000343970976,0.32
0.012532258823801665,0.00546997467270604,1.9902047637867883,0.0038618311457703463,9.987467741176195,0.000459460840025861,3.923002650065188e-06,0.007115733197080552,1.9928842668029192,0.008666504671394763,2.000000039604006,0.33
0.012908605698651364,0.005691320624549229,1.989911675758247,0.0038985854945864187,9.987091394301347,0.0004940100227310777,4.356057574385391e-06,0.0074287916239547,1.9925712083760452,0.009005664142732229,2.0000000453956157,0.34
0.013284841122138364,0.005912903365850056,1.989618731596101,0.003933607108067352,9.986715158877859,0.0005298789189200052,4.820899212872523e-06,0.0077447876246083455,1.9922552123753914,0.009346413111373415,2.000000051815589,0.35000000000000003
0.01366096946416667,0.006134618372984395,1.9893259281420181,0.003967004914651638,9.986339030535829,0.0005670648138229425,5.318693600058265e-06,0.008063613858771029,1.9919363861412287,0.009688645852545922,2.000000058909262,0.36
0.01403699485744344,0.00635637210955964,1.9890332624738172,0.00399887780217867,9.985963005142553,0.0006055641702397737,5.85060442291635e-06,0.008385172020073292,1.9916148279799264,0.010032266447522016,2.0000000667235636,0.37
0.014412921287715864,0.006578076024911344,1.9887407318110693,0.004029319864173038,9.98558707871228,0.0006453730576087002,6.417788428960238e-06,0.008709368043052185,1.9912906319569477,0.010377183631786852,2.000000075307075,0.38
0.01478875254891327,0.006799649401383858,1.9884483335620202,0.0040584177456158155,9.985211247451083,0.0006864869551562628,7.0213976265051695e-06,0.009036114530282333,1.9909638854697176,0.010723313402294661,2.000000084709977,0.39
0.015164492277575554,0.007021017562548769,1.9881560652876096,0.00408625238115833,9.984835507722421,0.0007289008919981867,7.662577739124144e-06,0.009365329191361444,1.9906346708086384,0.011070577315245135,2.00000009498406,0.4
0.015540143963537412,0.007242111310782691,1.987863924690349,0.0041128995055095445,9.98445985603646,0.0007726094924350913,8.34246775861546e-06,0.009696934385794404,1.9903030656142053,0.011418901986810536,2.0000001061827164,0.41000000000000003
0.01591571094802149,0.007462866957495516,1.98757190961635,0.004138429528524759,9.984084289051976,0.0008176069759074946,9.06220002671602e-06,0.010030857236003173,1.9899691427639967,0.011768219216000386,2.0000001183609224,0.42
0.0162911964475173,0.007683225295878834,1.9872800180303414,0.00416290860754055,9.98370880355248,0.0008638872467945167,9.822899204009204e-06,0.010367028681019753,1.9896329713189802,0.012118464937311514,2.0000001315752414,0.43
0.016666603544359986,0.007903132116333415,1.9869882480256977,0.004186398148594832,9.983333396455638,0.0009114438500168109,1.0625682882022023e-05,0.010705383919068156,1.9892946160809317,0.01246957970945521,2.0000001458837953,0.44
0.017041935214485736,0.008122536670724736,1.9866965977952782,0.004208956166137005,9.982958064785512,0.0009602701009858858,1.147166012797242e-05,0.011045861197001025,1.988954138802999,0.012821507384814123,2.000000161346277,0.45
