Time,IPTG,C1,C2,A1,A2,sink,source,kc1,kc2,Cm,D,kA1,kA2,d2,K2,d1,K1,dAA1,dAA2,environment,J0,J1,J2,J3,J4,J5,J6,J7
0.17,5.0,17.988709928072982,20.441532763572436,0.41676464767294435,0.21435579202398833,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,8.86048403649474,19.930162591658743,5.034320845055736,2.404370304025938,1.7988709928072983,0.053971021873646295,0.7154536467250353,0.047694163725337406
0.18,5.0,17.87843884392688,20.467839972825985,0.43414716881679355,0.22103056266210316,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,8.818178269401624,19.802843619018724,5.047673995631736,2.416226589001138,1.787843884392688,0.05622205836177477,0.7163743990489095,0.049179300192317955
0.19,5.0,17.769014386236005,20.49416044234028,0.45139741699143776,0.22769969780927757,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,8.776020277052522,19.676376415016602,5.0609776010554794,2.428367869873148,1.7769014386236006,0.05845596550039119,0.7172956154819099,0.05066318276256426
0.2,5.0,17.66042954781654,20.520490875910344,0.4685164060941913,0.2343632140958013,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,8.734011996541087,19.550755874748386,5.074231433608352,2.4407848084681767,1.7660429547816543,0.060672874589197776,0.7182171806568621,0.05214581513631579
0.21,5.0,17.552677388633207,20.54682807160381,0.4855051419002308,0.24102112702328102,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,8.692155286826488,19.425976923327912,5.087435275423042,2.453468196318955,1.7552677388633207,0.06287291587607989,0.7191389825061334,0.05362720076268003
0.22,5.0,17.445751034203695,20.573168921279812,0.5023646221707663,0.2476734510076206,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,8.650451930301484,19.302034514742875,5.100588918716812,2.4664089582841076,1.7445751034203696,0.06505621857111424,0.7200609122447935,0.05510734284919558
0.23,5.0,17.339643674003067,20.599510410107847,0.5190958367612131,0.2543201994220014,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,8.608903634309804,19.17892363069757,5.1136921660178265,2.47959815583713,1.733964367400307,0.06722291086057709,0.7209828643537747,0.05658624437139531
0.24,5.0,17.23434855986821,20.625849616086633,0.5356997677293632,0.2609613846398626,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,8.56751203261383,19.05663927944301,5.126744830384726,2.4930269900367703,1.7234348559868211,0.06937311992095255,0.7219047365630322,0.058063908082369435
0.25,5.0,17.12985900574371,20.652183707688994,0.5521773893678357,0.26759701805473113,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,8.526278687554258,18.935176496098656,5.139746735197339,2.5066868039144414,1.7129859005743713,0.07150697192313472,0.7228264297691148,0.059540336517177675
0.26,5.0,17.02616844479553,20.678509861365512,0.5685296649982935,0.2742271091100189,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,8.485205123856218,18.814530407266314,5.152697695851944,2.5205690726410195,1.702616844479553,0.07362459161727901,0.723747845147793,0.06101553177697921
0.27,5.0,16.92327036556383,20.704825348027168,0.5847575505935252,0.2808516664163191,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,8.444292795631755,18.694696160025916,5.165597539495863,2.5346654181319317,1.6923270365563832,0.07572610280186151,0.7246688871809509,0.062489495777631
0.28,5.0,16.821158293653237,20.731127555913453,0.6008619958290771,0.2874706980828328,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,8.403543078409983,18.575668901982038,5.178446110511419,2.548967614411001,1.6821158293653238,0.07781162845986549,0.7255894644569709,0.0639622303234303
0.29,5.0,16.71982581509025,20.75741395525258,0.6168439427829083,0.29408421132972007,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,8.362957284148159,18.457443808005184,5.191243262847987,2.5634675840213066,1.671982581509025,0.07988129059038664,0.7265094884338404,0.06543373702086272
0.3,5.0,16.61926657509057,20.783682097273402,0.6327043260230772,0.30069221252481754,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,8.322536662628883,18.340016079395838,5.203988860081172,2.5781573992074254,1.6619266575090572,0.08193521021998851,0.7274288734045692,0.06690401728677191
0.31,5.0,16.519474276826422,20.809929613217307,0.648444072695428,0.30729470722035584,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,8.282282402814404,18.223380943038407,5.216682775466241,2.5930292828591472,1.6519474276826422,0.08397350741405793,0.7283475364626057,0.06837307235652917
0.32,5.0,16.420442680193908,20.836154213350103,0.6640641026112767,0.3138917001896767,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,8.242195634158888,18.10753365054568,5.229324891986027,2.6080756092282367,1.642044268019391,0.08599630128816034,0.7292653974672536,0.06984090329220306
0.33,5.0,16.32216560058032,20.86235368597391,0.6795653283350989,0.3204831954639507,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,8.202277427879368,17.992469477394046,5.241915102393513,2.6232889044296273,1.632216560058032,0.0880037100193953,0.730182379009087,0.07130751099072903
0.34,5.0,16.224636907631474,20.888525896439088,0.6949486552722154,0.32706919636889453,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,8.16252879818631,17.87818372205004,5.254453309249285,2.6386618467382124,1.6224636907631476,0.0899958508577519,0.7310984063753682,0.07277289619207904
0.35,5.0,16.127850533231157,20.914668774652707,0.7102149812899763,0.3336497053658213,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,8.122950708409883,17.764671715441654,5.266939422248807,2.6541872648555427,1.6127850533231158,0.09197284007705193,0.7320134071128448,0.07423705944389523
0.36,5.0,16.03180050860551,20.940780266218017,0.7253651948640452,0.3402247232740704,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,8.083544092722216,17.651928863141315,5.279373346964903,2.6698581300613826,1.6031800508605512,0.09393479273489386,0.7329273093176306,0.07570000092848066
0.37,5.0,15.936480891127168,20.966858421308597,0.740400178810326,0.346794250836239,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,8.044309818730419,17.539950563575864,5.291755005974029,2.685667570171437,1.593648089112717,0.09588182315593723,0.733840044745801,0.07716172081106318
0.38,5.0,15.841885785858087,20.9929013652399,0.7553208092192907,0.3533582882711428,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,8.005248700733771,17.428732232721682,5.3040843322055355,2.7016088646653826,1.5841885785858087,0.09781404479389814,0.7347515477833966,0.07862221914032927
0.39,5.0,15.74800935042174,21.018907289857847,0.770127955234514,0.35991683518086515,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,7.9663615040389955,17.31826931004831,5.316361267159265,2.717675442881886,1.574800935042174,0.09973157020286957,0.7356617551450247,0.0800814958277425
0.4,5.0,15.654845794033166,21.044874452222686,0.7848224791270552,0.3664698905818935,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,7.927648946112195,17.208557257888433,5.3285857608324765,2.7338608832251805,1.5654845794033168,0.10163451104695365,0.7365706058277941,0.0815395506544713
0.41,5.0,15.56238937652908,21.07080117329274,0.7994052363698388,0.37301745293625643,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,7.889111697695964,17.099591560800853,5.3407577716425285,2.7501589122364924,1.556238937652908,0.10352297810989414,0.737478041065246,0.08299638327831706
0.42,5.0,15.47063440739791,21.096685836608245,0.813877075712037,0.3795595201826605,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,7.85075038389225,16.99136772492688,5.352877266345528,2.7665634035393505,1.547063440739791,0.1053970813047088,0.7383840042812886,0.08445199324064195
0.43,5.0,15.379575244809887,21.122526886975148,0.8282388392534503,0.3860960897676264,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,7.812565585211723,16.883881277340418,5.36494421995109,2.7830683766674795,1.5379575244809889,0.10725692968332182,0.7392884410441303,0.08590637997329686
0.44,5.0,15.289206294647117,21.148322829148917,0.842491362518889,0.3926271586766265,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,7.774557838590255,16.777127765392088,5.376958615633351,2.799667995783665,1.5289206294647117,0.10910263144619613,0.7401912990202122,0.0873595428055494
0.45,5.0,15.19952202871281,21.17407221801587,0.8566354735985358,0.3991527229303963,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,7.736727646837336,16.671102777712456,5.388920441570189,2.816356566284498,1.519952202871281,0.11093429383101039,0.7410925276305554,0.08881148085201317
0.46,5.0,15.110516983955048,21.199773657191155,0.8706719932128951,0.4056727776106701,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,7.699075479760969,16.565801943744514,5.4008296907999584,2.8331285332203056,1.511051698395505,0.11275202312106992,0.7419920780016905,0.0902621930183741
0.47,5.0,15.022185723809494,21.225425814409967,0.884601736622535,0.41218731794225694,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,7.661601758474535,16.461220890492292,5.4126863671478755,2.849978483673799,1.5022185723809496,0.11455592489261829,0.7428899035043489,0.09171167824215216
0.48,5.0,14.934522858422781,21.251027410816032,0.8984255126703627,0.4186963387331865,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,7.624306865613796,16.357355265786143,5.42449048173819,2.8669011429232403,1.4934522858422783,0.11634610389081199,0.7437859593785612,0.093159935368134
0.49,5.0,14.847523044068943,21.276577219474103,0.9121441238371896,0.4251998343950722,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,7.587191146381456,16.254200738031518,5.436242052824448,2.8838913726790225,1.4847523044068944,0.11812266403691606,0.7446802026815936,0.09460696315290357
0.5,5.0,14.76118098236756,21.3020740639704,0.925758366306953,0.4316977989690028,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,7.55025490947585,16.15175299572856,5.447941105648379,2.9009441692751317,1.476118098236756,0.11988570843675041,0.7455725922389641,0.09605276027060312
0.51,5.0,14.675491419501924,21.327516817013034,0.9392690300319385,0.43819022615143455,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,7.51349842799168,16.05000774698703,5.459587672295887,2.9180546618011047,1.4675491419501925,0.12163533938913604,0.7464630885954563,0.09749732531869419
0.52,5.0,14.590449145437193,21.352904399032433,0.9526768987980023,0.4446771093200831,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,7.476921940293325,15.948960719036508,5.47118179155024,2.9352181101804464,1.4590449145437194,0.1233716583943413,0.7473516539661352,0.09894065682371848
0.53,5.0,14.50604899313853,21.378235776781768,0.9659827502897913,0.4511584415598155,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,7.440525650861235,15.848607657732298,5.482723508742567,2.9524299032011663,1.450604899313853,0.125094766162528,0.748238252187362,0.10038275324705895
0.54,5.0,14.422285458494766,21.403509163002713,0.9791873907857791,0.45763422818767296,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,7.404309672326669,15.748943897043434,5.494212771388787,2.9696854819133756,1.4422285458494768,0.1268047671067584,0.7491228207050951,0.10182361577175723
0.55,5.0,14.339154411140287,21.428725570423783,0.9922915001956646,0.4641044303495333,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,7.368274296793983,15.649966299113505,5.50564989072635,2.9869806684613205,1.4339154411140287,0.12850174927533856,0.7500053949648324,0.10326323575277116
0.56,5.0,14.25665022461736,21.453882832896845,1.0052958924319106,0.47056905962569373,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,7.332419546608963,15.551670000752559,5.517034764693942,3.00431110754109,1.425665022461736,0.13018581806993243,0.7508858991513896,0.10470161576671685
0.57,5.0,14.174767932702773,21.478980138110796,1.0182013187677752,0.4770281069672901,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,7.296745507483568,15.45405085881543,5.528367468595476,3.0216726869454678,1.4174767932702774,0.13185707078042688,0.7517643048338779,0.10613875380022204
0.58,5.0,14.093502606144472,21.504016704558136,1.031008524996012,0.48348156322983016,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,7.261252235494255,15.357104743811714,5.539648082230536,3.039061412082444,1.4093502606144472,0.13351560398698356,0.7526405846595349,0.10757464781863721
0.59,5.0,14.012849352661567,21.528991781534923,1.0437182514288688,0.48992941917319405,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,7.225939757891449,15.260827540274148,5.550876689899025,3.0564734039415073,1.4012849352661567,0.1351615135600385,0.7535147123537224,0.10900929576603567
0.6,5.0,13.932803316944334,21.55390464914081,1.0563312328980885,0.496371665461634,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,7.190808073897019,15.165215147122932,5.562053380404705,3.0739048970448484,1.3932803316944335,0.13679489466030245,0.7543866627199285,0.11044269556521358
0.61,5.0,13.85335968065421,21.578754618279028,1.0688481987549092,0.5028082926637747,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,7.155857155489983,15.07026347802608,5.573178247057627,3.09135223738743,1.3853359680654211,0.13841584173876076,0.7552564116397661,0.11187484511768987
0.62,5.0,13.774513662423795,21.603541030656377,1.081269872870064,0.5092392912526124,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,7.121086948180563,14.975968461755725,5.584251387675499,3.1088118803696507,1.3774513662423795,0.14002444853667328,0.7561239360729732,0.11330574230370626
0.63,5.0,13.696260517856853,21.628263258783246,1.0935969736337816,0.5156646516055161,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,7.08649737177275,14.882326042540349,5.595272904584017,3.126280388726079,1.3696260517856853,0.14162080808557473,0.7569892140574137,0.11473538498222734
0.64,5.0,13.61859554573136,21.652920712564253,1.105830213727323,0.5220843637430266,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,7.052088322933761,14.789332187501186,5.6062429052145175,3.143754431149808,1.361859554573136,0.14320501267768834,0.7578522249397489,0.11616377093282342
0.65,5.0,13.541514102686241,21.67751285490273,1.1179702995820655,0.5284984167104217,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,7.01785968031637,14.696982903763338,5.617161503519889,3.1612307818886545,1.3541514102686243,0.1447771537958775,0.7587129499215957,0.11759089771806884
0.66,5.0,13.465011566262703,21.702039162432598,1.1300179327407047,0.5349068001339866,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,6.983811294504327,14.60527419655039,5.628028816407442,3.1787063145443213,1.3465011566262703,0.14633732228992127,0.759571370685141,0.11901676302981203
0.67,5.0,13.389083349670358,21.726499141207192,1.1419738093134126,0.541309503599235,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,6.94994299299561,14.51420208640366,5.638844965158712,3.19617800166054,1.3389083349670359,0.14788560830608694,0.7604274699422517,0.1204413645508298
0.68,5.0,13.313724903827753,21.750892328867323,1.1538386199026838,0.5477065165649865,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,6.916254581509241,14.423762611843493,5.649610075621744,3.213642912906816,1.3313724903827753,0.14942210127739755,0.7612812315103564,0.12186469993570949
0.69,5.0,13.238931717362396,21.775218294641263,1.165613049603334,0.5540978283633652,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,6.882745844686716,14.333951829693898,5.6603242782057235,3.231098213046356,1.3238931717362397,0.15094688992363176,0.7621326403124443,0.12328676681084876
0.7,5.0,13.16469931661074,21.799476639344746,1.177297778002502,0.5604834281998016,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,6.849416546782794,14.244765815402705,5.670987707874735,3.24854115991856,1.3164699316610742,0.15246006225132402,0.7629816823770662,0.12470756277445585
0.71,5.0,13.091023265618178,21.823666995380975,1.1888934791796482,0.5668633051530306,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,6.816266432345803,14.156200663357453,5.6816005041407225,3.2659691024379542,1.3091023265618178,0.15396170555376446,0.7638283448383342,0.12612708539654932
0.72,5.0,13.017899166139063,21.84778902674062,1.2004008217065543,0.5732374481750928,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,6.783295226887626,14.068252487196885,5.692162811055621,3.2833794786113186,1.3017899166139064,0.1554519064109988,0.7646726159359218,0.12754533221895814
0.73,5.0,12.945322657636687,21.871842429001816,1.2118204686473257,0.5796058460913337,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,6.750502637543443,13.980917420118008,5.7026747772027235,3.30076981357459,1.2945322657636689,0.15693075068982867,0.7655144850150637,0.12896230075532175
0.74,5.0,12.873289417283292,21.89582692933016,1.2231530775583888,0.5859684876004047,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,6.717888353721431,13.894191615178793,5.713136555687295,3.3181377176509863,1.2873289417283293,0.15839832354381134,0.7663539425265556,0.13037798849109003
0.75,5.0,12.801795151813053,21.919742261929343,1.2343993018400339,0.5923253614102904,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,6.685452046836499,13.808071236616499,5.723548300583056,3.3354808823483197,1.2801795151813053,0.1598547095882844,0.7671909791675271,0.1317923929137896
0.76,5.0,12.730835571451923,21.943588089484066,1.2455597950613053,0.5986764566735969,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,6.653193367863635,13.722552431447378,5.733910155570269,3.3527970717430575,1.2730835571451924,0.16129999346043905,0.7680255831319424,0.13320551160987532
0.77,5.0,12.660406448392859,21.967364179363187,1.256635201259297,0.6050217620112046,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,6.621111954321395,13.637631394244906,5.744222279347784,3.370084135515656,1.266040644839286,0.16273425856307897,0.7688577462777116,0.13461734204749304
0.78,5.0,12.59050359548838,21.99107033941413,1.2676261584739348,0.6113612658680336,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,6.589207428670406,13.553304343905442,5.754484836365286,3.387340001698763,1.259050359548838,0.16415758752237455,0.7696874618794945,0.13602788165563748
0.79,5.0,12.52112286214526,22.01470640559231,1.2785332994290262,0.6176949565815888,0.0,0.0,0.8,0.4,100.0,0.1125,0.1,0.035,0.3,10.0,1.0,10.0,0.017,0.11,1.0,6.557479398456895,13.469567519406095,5.764697995025306,3.4045626738051853,1.2521122862145262,0.1655700622760589,0.770514724195731,0.1374371278394035
