A1,A2,C1,C2,IPTG,sink,source,Time
0.1,0.1,20.0,20.0,5.0,0.0,0.0,0.0
0.11979468048373625,0.1067744194597653,19.87419139283586,20.025483834767172,5.0,0.0,0.0,0.01
0.13943850553307238,0.113542706887134,19.749360334856956,20.051051850775828,5.0,0.0,0.0,0.02
0.15893264309762545,0.1203049044681841,19.62549844227015,20.0766990723978,5.0,0.0,0.0,0.03
0.17827825128285468,0.1270610525734088,19.50259742376507,20.102420626664113,5.0,0.0,0.0,0.04
0.1974764784559567,0.13381118979820764,19.380649078917642,20.128211743182217,5.0,0.0,0.0,0.05
0.2165284634129066,0.14055535302963998,19.259645295715945,20.154067753379802,5.0,0.0,0.0,0.06
0.23543533585518278,0.147293577644393,19.139578043615337,20.179984086669467,5.0,0.0,0.0,0.07
0.25419821567757267,0.15402589721100327,19.02043938388222,20.20595627663451,5.0,0.0,0.0,0.08
0.2728182132500422,0.16075234360442686,18.90222146544926,20.231979959318792,5.0,0.0,0.0,0.09
0.29129642961064417,0.16747294708342272,18.784916522062815,20.25805087228724,5.0,0.0,0.0,0.1
0.30963395657095627,0.17418773633150816,18.66851687070302,20.28416485441355,5.0,0.0,0.0,0.11
0.32783187682151954,0.18089673849791502,18.553014910003842,20.31031784566784,5.0,0.0,0.0,0.12
0.34589126403727716,0.1875999792385455,18.438403118673165,20.336505886904362,5.0,0.0,0.0,0.13
0.3638131829830125,0.19429748275692796,18.324674053912833,20.362725119649166,5.0,0.0,0.0,0.14
0.3815986896187876,0.2009892718451729,18.211820349838742,20.38897178588778,5.0,0.0,0.0,0.15
0.39924883143226597,0.2076753680929797,18.099834714602242,20.41524220553839,5.0,0.0,0.0,0.16
0.41676464767294435,0.21435579202398833,17.988709928072982,20.441532763572436,5.0,0.0,0.0,0.17
0.43414716881679355,0.22103056266210316,17.87843884392688,20.467839972825985,5.0,0.0,0.0,0.18
0.45139741699143776,0.22769969780927757,17.769014386236005,20.49416044234028,5.0,0.0,0.0,0.19
0.4685164060941913,0.2343632140958013,17.66042954781654,20.520490875910344,5.0,0.0,0.0,0.2
0.4855051419002308,0.24102112702328102,17.552677388633207,20.54682807160381,5.0,0.0,0.0,0.21
0.5023646221707663,0.2476734510076206,17.445751034203695,20.573168921279812,5.0,0.0,0.0,0.22
0.5190958367612131,0.2543201994220014,17.339643674003067,20.599510410107847,5.0,0.0,0.0,0.23
0.5356997677293632,0.2609613846398626,17.23434855986821,20.625849616086633,5.0,0.0,0.0,0.24
0.5521773893678357,0.26759701805473113,17.12985900574371,20.652183707688994,5.0,0.0,0.0,0.25
0.5685296649982935,0.2742271091100189,17.02616844479553,20.678509861365512,5.0,0.0,0.0,0.26
0.5847575505935252,0.2808516664163191,16.92327036556383,20.704825348027168,5.0,0.0,0.0,0.27
0.6008619958290771,0.2874706980828328,16.821158293653237,20.731127555913453,5.0,0.0,0.0,0.28
