Time,cpep,cglcex,cg6p,cpyr,cf6p,cg1p,cpg,cfdp,csed7p,cgap,ce4p,cxyl5p,crib5p,cdhap,cpgp,cpg3,cpg2,cribu5p,accoa,malcoa,fer,fer_ext,fercoa,ferdicoa,cur,cur_ext,catp,cadp,camp,cnadp,cnadph,cnad,cnadh,Dil,extracellular,cytosol,vPTS,vPGI,vPGM,vG6PDH,vPFK,vTA,vTKA,vTKB,vMURSyNTH,vALDO,vGAPDH,vTIS,vTRPSYNTH,vG3PDH,vPGK,vsersynth,vrpGluMu,vENO,vPK,vpepCxylase,vSynth1,vSynth2,vDAHPS,vPDH,vMethSynth,vPGDH,vR5PI,vRu5P,vPPK,vG1PAT,vG6P,vf6P,vfdP,vGAP,vDHAP,vPGP,vPG3,vpg2,vPEP,vRibu5p,vRIB5P,vXYL5P,vSED7P,vpyr,vPG,vE4P,vGLP,vEXTER,ACCOAC,Synth3,Synth4,R4CL,DCS,CURS,FER_t,CUR_t,EX_FER,EX_CUR,vACCOA,vMALCOA,vFER,vFERCOA,vFERDICOA,vCUR
0.0,2.67,55.5,3.48,2.67,0.6,0.653,0.808,0.272,0.276,0.218,0.098,0.138,0.398,0.167,0.008,2.13,0.399,0.111,1.0,1.0,0.0,271.5,0.0,0.0,0.0,0.0,4.27,0.595,0.955,0.195,0.062,1.47,0.1,0.0,65.0,1.0,36.9426146764405,0.05837678550464481,0.0022922878954998514,0.1394237807348269,0.1412507611590008,0.04531300002144013,0.04532067280187203,0.038431999996200145,0.0,0.1412431998660134,0.32028946433979544,0.13957565198980687,0.001037,0.0016629060002742073,0.333032870299849,0.017497376329073486,0.2678761843445945,0.3027189108911076,0.03811299998805964,0.043187880220231456,0.014214999994577655,0.05355899999141689,0.006878275601057748,0.18802999941422882,0.0022627,0.13948582812539645,0.055641737194999985,0.08375650918928561,0.010309999998955823,0.0023166734283037193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046187580982756896,0.142,0.046186,0.0,0.0,0.0,17647500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,2.4062893176818267,55.4955613832833,3.739504502395291,2.956057789603746,0.6262851910340962,0.6530217542568263,0.8080451406355547,0.27234654365555394,0.2761125190830268,0.21792577064707438,0.09808351149162083,0.1381894808451944,0.39799817688063666,0.16700703107255357,0.007964075734648302,2.120703516683872,0.3855609405029155,0.11100339774308501,1.0004385280804955,0.9867965759473344,267.22706573846256,267.241567357824,9.553450256107292,0.008804189361394814,0.0007183251999897254,5.665313184257929e-05,4.27,0.595,0.955,0.195,0.062,1.47,0.1,0.0,65.0,1.0,23.244072840721863,3.5954957908240304,0.00626981534930252,0.14767730782200997,0.22286541509677424,0.018144090261214746,0.046000863582571626,-0.008158902188121639,0.0,0.14432744761794256,0.32162754520986686,0.14042467977941098,0.001037,0.0016629659931024058,0.32933493983197737,0.01747290488979049,2.4587663936216093,4.081678999527655,0.03768192322243346,0.040511185733026187,0.01380282485625493,0.05500948201124795,0.006891469748619048,0.2732536175803924,0.0022627,0.13949345642375796,0.05566038212629697,0.08286732310814623,0.01030999051558039,0.002319321684862001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04618947033686346,0.14203112866831757,0.045879067045373964,957.1068777754476,1.3315745986823067,0.7091297683559918,942.6052584944955,0.6616720681471461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,2.253860748410211,55.49247728983167,3.904521608933803,3.1532730914773333,0.6570420844750621,0.6530744215405115,0.8081539526909841,0.27364532709803363,0.27656994908186666,0.21772854593801777,0.09836321898042844,0.13887020695048505,0.3979821256457892,0.1670634991980246,0.0078509042649052,2.0896622615750147,0.3707619020402226,0.1110266894766403,1.0016601756507875,0.9734858535218737,267.08204954944404,267.0965511680393,19.102830547507516,0.013746757656950723,0.0010854702803889235,0.0001798175561326856,4.27,0.595,0.955,0.195,0.062,1.47,0.1,0.0,65.0,1.0,17.47504817181665,3.119900367531418,0.008775860647267495,0.152803947363796,0.33701355908398345,-0.014503213671136397,0.04818999777477602,-0.05591346958570222,0.0,0.15484295778891455,0.32597780495997203,0.14319965256772244,0.001037,0.0016634477827870613,0.34022279905845915,0.01739012717723039,4.201976369767073,5.53723417092271,0.037392107393081964,0.03887408513947657,0.013534112557366463,0.055893120767627175,0.006938564096865416,0.34605840130045823,0.0022627,0.13951184445658335,0.05579249274934548,0.07974754872427367,0.010309907018387052,0.00232916849489836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0461914888252153,0.14211777470785478,0.0455654825703699,957.1068272182662,1.331484898323679,0.9357253382072436,942.6052086919867,0.905652724256238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03,2.1548800389912106,55.49006071143133,4.03104957053577,3.3064027839507695,0.680971311324599,0.6531487126859848,0.8083068603535275,0.27598855056024346,0.2773443061709166,0.21757374356192302,0.09874028513445449,0.1398762531048334,0.3979429091419341,0.16722351183398548,0.007690247505063024,2.046060550347227,0.3585854522213359,0.11108651680265895,1.0035679306701168,0.9601795666814633,266.93703336809057,266.9515349859191,28.650592220315826,0.017068696474835592,0.0013565255518719638,0.00032937368689263564,4.27,0.595,0.955,0.195,0.062,1.47,0.1,0.0,65.0,1.0,14.203948636859375,2.697550140228006,0.01068378886259963,0.15667265293763497,0.4572796784399842,-0.04016626730932211,0.05093899585879813,-0.08696768893399735,0.0,0.1713980468647799,0.33256487016662106,0.14696542976931146,0.001037,0.0016648127677005764,0.3500242303197265,0.0172710052638349,5.060775519063934,6.174646575223992,0.037184628690350635,0.03778383371372222,0.013345717104843552,0.05652341239330833,0.00700278345373076,0.4111712425749401,0.0022627,0.13953768398234054,0.056129398397320535,0.07530803063246387,0.010309702994741793,0.0023468984696587637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04619360180040575,0.14225287196276248,0.04524774589077899,957.1067766061615,1.3313404128957749,1.0521180902789888,942.6051588562245,1.027151864979328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,2.0860614630544303,55.48804876275116,4.134459979409472,3.4326023925339735,0.6999801733469776,0.6532399509560511,0.8084941707317498,0.2793478050692422,0.27837252531961393,0.21757342436332916,0.09914417530364869,0.14106149368242502,0.39788100592541636,0.1675316720608902,0.0075083171369229,1.996851008493999,0.3482638472619875,0.111189777498095,1.0060959273118304,0.9468780170160171,266.79201719441085,266.8065188114717,38.197442993332565,0.01947720750884826,0.0015942284497555595,0.0004934723247801722,4.27,0.595,0.955,0.195,0.062,1.47,0.1,0.0,65.0,1.0,12.087603791511503,2.460071316571569,0.01223342287763516,0.1597952925815819,0.5774162866058447,-0.06009605311110553,0.0535590694246214,-0.10770333182089621,0.0,0.19226552335500735,0.3406387667989211,0.15119368639923572,0.001037,0.0016674404688601172,0.35931440884172056,0.017132398857311572,5.389527827782871,6.348604932156572,0.03703024507168413,0.03702372032348051,0.013207608758063016,0.05701012416057266,0.007072090796759745,0.47067732600356843,0.0022627,0.13956933686538103,0.05670389449334459,0.07029864236879073,0.010309380878190244,0.0023723278143506503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0461957949766217,0.14243149565606258,0.044925781391204615,957.1067259390437,1.3311832577746825,1.123599094151192,942.6051089539556,1.1007561249753872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,2.0352552456680613,55.48630955850618,4.2218739195676145,3.5404956829825736,0.7156693580799794,0.6533450905679793,0.8087096735907557,0.2836755176665985,0.27960131943819955,0.2177812192669083,0.0995461615751314,0.14234666849569855,0.39780193554041876,0.16802057938965625,0.0073205892592182395,1.9461351328148144,0.33926631047493166,0.11133765791312798,1.0091941090949106,0.9335813396938574,266.6470010284129,266.66150264470514,47.74370759191472,0.021296833180273745,0.001816839321019794,0.0006668381696200705,4.27,0.595,0.955,0.195,0.062,1.47,0.1,0.0,65.0,1.0,10.601252153303163,2.3321749507239318,0.013535802619406423,0.1624078448946517,0.6958246748814475,-0.07564203632296038,0.05572734417964746,-0.12255567302047041,0.0,0.21619547688289528,0.34972513782867354,0.15578150681991568,0.001037,0.0016716065667221687,0.36845032279739887,0.016984704541907734,5.408941929003508,6.254839843494317,0.036910462809553526,0.036472486846114496,0.013101630021153573,0.057404781021286065,0.0071415142593408264,0.5257622371785952,0.0022627,0.13960575350780316,0.05751504463117406,0.0651089050250604,0.010308969314881448,0.002405148218151918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046198056694250464,0.14264979460449712,0.0445995075251682,957.1066752168234,1.331019010950634,1.171791359842654,942.6050589962642,1.1500011513997237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,1.9955164585061946,55.48476751516236,4.297373478325867,3.6350368886526514,0.7289801422932517,0.6534619305156558,0.8089489519173522,0.2889262741700731,0.2809864201550749,0.21821980373669872,0.0999397287550071,0.1436907605404058,0.3977132522269809,0.16871237931139196,0.007135989442161075,1.8962778479301463,0.3312572763402642,0.11152865790173912,1.0128218397197999,0.9202896417699438,266.5019848701049,266.51648648562787,57.28956585113992,0.022707283303407197,0.0020315686578236025,0.000846594556583634,4.27,0.595,0.955,0.195,0.062,1.47,0.1,0.0,65.0,1.0,9.49528245322854,2.2671141904907044,0.01465449829367716,0.16464464949024377,0.8121952433176889,-0.08771277459798799,0.05731762652030527,-0.1339385257248755,0.0,0.24231816132256545,0.35951250745771035,0.16079504086816704,0.001037,0.0016774956060540596,0.37762818952485233,0.01683446875186873,5.253836258481569,6.013325904346618,0.036813118809412446,0.03605769909170673,0.0130162316973441,0.057735494531561266,0.007209878597013839,0.5771630042117231,0.0022627,0.1396461873556657,0.05854645285513246,0.05992614821632462,0.01030850756046108,0.00244508037003395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04620037692659615,0.14290455161221075,0.04426883993980194,957.1066244394106,1.3308489927474652,1.2061828442901126,942.605008994235,1.1849741012399686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,1.962695110848683,55.483375354066354,4.363543994787018,3.719334106795814,0.7404840996769442,0.6535887791486742,0.8092086636659088,0.2950613698602578,0.2824904747045339,0.21889683599030632,0.10032878021799095,0.14507282575773361,0.39762303316269054,0.169620953944133,0.006959411865864953,1.8485747758155568,0.32401755721060876,0.11176017492691702,1.0169445132981736,0.9070030237501852,266.3569687194956,266.3714703342484,66.83512892832243,0.023819604550586747,0.0022417869509049585,0.001030980366282618,4.27,0.595,0.955,0.195,0.062,1.47,0.1,0.0,65.0,1.0,8.636365456858679,2.240318647985156,0.015629731742364046,0.16659026343009276,0.9266320304310752,-0.09695207158107705,0.05829988334254735,-0.14316638443196827,0.0,0.2700166717524355,0.36979575070140125,0.16633787353545446,0.001037,0.0016852193862862937,0.3869571274016265,0.01668580120725895,5.007690432640823,5.698571879104043,0.036730185698929906,0.03573520335119543,0.01294397145641983,0.0580191992677948,0.00727782630826633,0.6253654773889457,0.0022627,0.13969007352244792,0.0597757568409953,0.05483364953300258,0.010308037640843417,0.002491904638056597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04620274677203153,0.14319295343648603,0.043933691906315187,957.106573606715,1.3306735437039439,1.231669526972039,942.6049589293939,1.2108065846223404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,1.9342545334095347,55.482101511733845,4.422132081444069,3.79546969057518,0.7505517981275786,0.6537242777716481,0.8094861662418227,0.3020490790737652,0.284081675584733,0.21981293984429204,0.10072155217873376,0.1464824401372508,0.3975391685046214,0.17075392107412907,0.00679325795698463,1.803660026798807,0.31739890365389306,0.11202929519389548,1.0215316066252649,0.8937215853795504,266.21195257659315,266.2264541905749,76.38047068052667,0.024707546455502622,0.0024492505037820977,0.001218833139037022,4.27,0.595,0.955,0.195,0.062,1.47,0.1,0.0,65.0,1.0,7.947238536381901,2.238298435699458,0.016488661091845488,0.16830151258460155,1.0393371393647757,-0.10384666541291511,0.05868904508341396,-0.1509720609685628,0.0,0.29883919212861676,0.3804434517209545,0.1724971999501122,0.001037,0.001694833929025026,0.39649926298381166,0.016541199416972595,4.721936503041599,5.356498573090399,0.03665639528862785,0.035478205572511225,0.012880048723914064,0.058266863374354425,0.0073467852275723045,0.67070764551675,0.0022627,0.13973696533083602,0.06117931449187547,0.04986194976452583,0.010307600666270615,0.002545460952697056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04620515817210049,0.14351246121048372,0.043593974384642034,957.1065227186464,1.330492685805682,1.2510630092061035,942.6049088128252,1.2304173647450756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09,1.9086295252975778,55.48092381237987,4.474377503667933,3.8649127639761116,0.7594379294422171,0.6538672981519394,0.8097792994924196,0.3098635231429051,0.28573279572281,0.2209655343487813,0.10112753717948832,0.14791467053089608,0.39746905417165307,0.17211424414217244,0.006638405942579972,1.7617633520084148,0.31129689757313267,0.1123331737879157,1.0265555158273647,0.8804454277477212,266.0669364414061,266.081438054616,85.92564273135443,0.025422624050590634,0.002654946633950292,0.001409344306974621,4.27,0.595,0.955,0.195,0.062,1.47,0.1,0.0,65.0,1.0,7.380241704838055,2.253133822867922,0.017250558619952623,0.16981854341654476,1.1504754828999348,-0.10877990701241606,0.05851950676769074,-0.1577715349977859,0.0,0.3284413979546591,0.39137641399103,0.17932695440714294,0.001037,0.0017063532951887977,0.4062920762747484,0.01640207434231353,4.427587638451119,5.014692990299454,0.03658832388380333,0.03527094696924404,0.012821383668429597,0.058485997486534325,0.007418439227912805,0.7134375775705096,0.0022627,0.13978649764032824,0.062734414812729,0.045015623110902334,0.01030723522432311,0.0026056388300743885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04620760374926252,0.14386073523179366,0.043249596000944655,957.1064717751142,1.3303063095750758,1.266105402937954,942.604858644529,1.245602326975671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
