AP1,CycDa,CycDi,CycEa,CycEi,E2F1,pRB,pRBp,pRBpp,Time
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0
0.10004869884162583,0.09997000799552028,0.10003257072833881,0.1000066373485542,0.09993414644936498,0.10041101941747092,0.10161633965553205,0.09971110823057923,0.09992993876109432,0.01
0.10009730162855451,0.09994002789152782,0.10006509585996409,0.1000132311257468,0.09986845455133977,0.10082173283239126,0.10323220251860117,0.09942386161465298,0.09985978716547447,0.02
0.10014580472513579,0.09991006045110576,0.10009757401580567,0.10001977862074654,0.09980293415273421,0.10123212084819835,0.10484755045092896,0.09913836017760826,0.09978954041643859,0.03
0.10019421013507794,0.0998801059642218,0.1001300067430114,0.10002627892898745,0.09973758824197554,0.10164217642611471,0.10646235847210905,0.09885463372579938,0.09971919818311022,0.04
0.10024252057670485,0.09985016441370625,0.10016239568653194,0.10003273221753581,0.09967241596751139,0.10205190028929709,0.10807661886151107,0.09857267310439484,0.09964876182058181,0.05
0.1002907407774559,0.09982023581262527,0.10019474375461156,0.10003913863164554,0.0996074163588233,0.10246129262298159,0.10969031543242519,0.09829246754712692,0.0995782335018952,0.06
0.10033886760060923,0.09979032014904678,0.10022704901399325,0.10004549808614158,0.0995425900202357,0.10287035338630818,0.1113034591267959,0.09801402379579773,0.09950761180081744,0.07
0.10038690644429303,0.09976041741133476,0.10025931475664898,0.10005181085602151,0.09947793542847518,0.10327908351494519,0.11291603223328724,0.09773732515587483,0.09943689951833226,0.08
0.10043486142156675,0.09973052759062323,0.10029154349086979,0.10005807715081749,0.09941345142289604,0.1036874837218175,0.1145280212568921,0.09746235890709623,0.09936609878862626,0.09
0.10048272909303105,0.09970065069432604,0.1003237331191867,0.10006429679531573,0.09934913897404687,0.10409555341076712,0.11613943748232913,0.0971891356863276,0.09929520782706197,0.1
0.10053051655647798,0.09967078669611025,0.10035588795897078,0.10007047022095944,0.09928499578189666,0.10450329419354477,0.11775025683052864,0.09691763018269546,0.09922423070520313,0.11
0.10057822534221113,0.09964093559029838,0.10038800894105918,0.10007659752076897,0.09922102135055239,0.10491070641764841,0.11936047410997654,0.09664783693910542,0.09915316830089013,0.12
0.10062585288266408,0.09961109738641616,0.10042009450367931,0.10008267853867338,0.09915721651203084,0.10531778950004078,0.1209700980310732,0.0963797651115525,0.09908201914126914,0.13
0.10067340744677636,0.09958127204774472,0.10045214967130131,0.10008871384182666,0.09909357829277246,0.10572454561540642,0.1225790990177409,0.09611338173875945,0.09901078845275194,0.14
0.1007208878486275,0.09955145957955025,0.10048417372332226,0.10009470334888831,0.09903010711924126,0.10613097445185492,0.12418748131174195,0.09584869154798953,0.09893947548577336,0.15
0.10076829262018921,0.09952165998835162,0.10051616576772159,0.10010064695916852,0.09896680351934889,0.10653707562330311,0.12579525016387275,0.09558570039103131,0.09886807931246114,0.16
0.10081563407349355,0.09949187321126492,0.1005481332806557,0.10010654565234148,0.09890366243386878,0.10694285294251185,0.1274023577627177,0.09532435155073438,0.09879660883684198,0.17
0.10086290810273503,0.0994620992692606,0.10058007376898265,0.10011239910170627,0.09884068554994727,0.10734830513800508,0.129008820052385,0.0950646639410834,0.098725061089609,0.18
0.10091011468357258,0.099432338162463,0.10061198721792192,0.10011820730532611,0.09877787287758653,0.1077534322022449,0.1306146371273986,0.09480663767420909,0.09865343605315881,0.19
0.1009572543261449,0.09940258988826658,0.10064387393724179,0.10012397030379296,0.09871522420716179,0.10815823429320984,0.13221980700673266,0.09455027040008405,0.09858173409642226,0.2
0.10100432754059067,0.0993728544440658,0.1006757342367105,0.10012968813769878,0.09865273932904824,0.10856271156887844,0.13382432770936148,0.09429555976868086,0.09850995558833021,0.21
0.10105133483704856,0.0993431318272551,0.10070756842609632,0.10013536084763555,0.09859041803362108,0.10896686418722924,0.13542819725425922,0.09404250342997213,0.0984381008978135,0.22
0.10109828112991094,0.09931342200684362,0.10073937948328808,0.10014098893488933,0.09852825779474132,0.10937069411925553,0.137031393709277,0.0937910724321877,0.09836617452651006,0.23
0.1011451701072803,0.09928372495974394,0.10077116964328163,0.10014657277247367,0.09846625673126415,0.1097742028311473,0.13863390069731824,0.09354124523036238,0.09829417982537544,0.24
0.10119199927267498,0.09925404070272811,0.10080293739441844,0.10015211208648185,0.0984044162149629,0.11017738924320532,0.1402357298572476,0.09329303763448993,0.098222114342095,0.25
0.10123876971228418,0.09922436922947796,0.10083468339544123,0.10015760697776191,0.09834273573322638,0.11058025375053979,0.14183687659854977,0.09304644381519146,0.09814997898613337,0.26
0.10128548251229705,0.09919471053367529,0.10086640830509275,0.1001630575471619,0.09828121477344333,0.1109827967482609,0.14343733633070932,0.09280145794308804,0.09807777466695518,0.27
0.10133213875890276,0.09916506460900194,0.10089811278211575,0.10016846389552987,0.09821985282300251,0.11138501863147889,0.14503710446321091,0.09255807418880072,0.09800550229402508,0.28
0.10137873959737889,0.09913543144825221,0.1009297975205125,0.1001738261399687,0.09815864929271935,0.11178691986091237,0.14663617590962008,0.0923162857897941,0.09793316291798096,0.29
0.1014252876940118,0.09910581102137352,0.10096146412191065,0.10017914481600093,0.09809760162231558,0.11218850258612306,0.14823453281793128,0.09207606196292835,0.09786076122343572,0.3
0.10147178322042667,0.0990762033357852,0.10099311269930893,0.10018441977288402,0.09803671048437446,0.11258976618674052,0.14983217827341075,0.09183741132211988,0.09778829593478933,0.31
0.10151822735951484,0.09904660838371655,0.10102474396915476,0.10018965113806812,0.09797597524096727,0.11299071116524761,0.15142910687393835,0.09160032651081651,0.09771576819254596,0.32
0.10156462129416761,0.09901702615739685,0.10105635864789556,0.10019483903900343,0.09791539525416532,0.11339133802412718,0.1530253132173938,0.09136480017246607,0.0976431791372098,0.33
0.1016109662072763,0.09898745664905538,0.10108795745197871,0.10019998360314013,0.09785496988603988,0.11379164726586208,0.1546207919016569,0.09113082495051635,0.09757052990928501,0.34
0.10165726328173222,0.09895789985092142,0.10111954109785162,0.10020508495792839,0.09779469849866228,0.11419163939293514,0.15621553752460746,0.09089839348841519,0.09749782164927578,0.35000000000000003
0.10170351226920037,0.09892835575507099,0.10115110942504446,0.100210143270363,0.09773458036418126,0.11459131510250295,0.15780954733549882,0.09066749629092133,0.09742505574137962,0.36
0.10174971393478284,0.09889882435368864,0.10118266289402374,0.10021515867943755,0.09767461481841884,0.11499067495387552,0.15940281670617315,0.09043812537717795,0.09735223339723724,0.37
0.10179587008668511,0.09886930563907063,0.10121420260436895,0.1002201312953249,0.09761480126273418,0.11538971936448122,0.16099533907610405,0.0902102743250431,0.09727935565088125,0.38
0.10184198175566535,0.09883979960342992,0.10124572917931504,0.10022506124967864,0.09755513904964021,0.11578844885749588,0.16258710932500076,0.08998393555063126,0.09720642366871937,0.39
0.10188804997248176,0.09881030623897952,0.10127724324209694,0.1002299486741524,0.09749562753164984,0.1161868639560953,0.16417812233257253,0.08975910147005695,0.09713343861715931,0.4
0.10193407576789254,0.0987808255379324,0.10130874541594957,0.10023479370039975,0.097436266061276,0.11658496518345532,0.16576837297852862,0.08953576449943465,0.09706040166260878,0.41000000000000003
0.1019800597652599,0.09875135749342115,0.10134023607547236,0.10023959645211354,0.09737705405498281,0.11698275304034873,0.16735785743607406,0.0893139175550007,0.09698731387312959,0.42
0.10202600020917837,0.09872190210394782,0.1013717141434928,0.10024435700650403,0.09731799130264246,0.11738022789673812,0.16894657943108085,0.08909355647318133,0.0969141757425459,0.43
0.10207189982725717,0.09869245935789518,0.10140318127884115,0.10024907552838229,0.09725907689040393,0.1177773903691104,0.17053452845569955,0.08887467158702624,0.09684098884688752,0.44
0.10211775945316122,0.09866302924792111,0.10143463798446548,0.10025375214555063,0.09720031020171896,0.11817424096980311,0.1721217000154172,0.08865725555460287,0.09676775430498354,0.45
0.10216357992055539,0.0986336117666835,0.10146608476331381,0.10025838698581131,0.09714169062003929,0.11857078021115373,0.17370808961572082,0.08844130103397865,0.0966944732356631,0.46
