Time,Normal_cells,Tumor_cells,Vitamins,r,beta1,gamma,alpha1,alpha2,beta2,k1,k2,c1,c2,Whole_organism,Normal_cell_growth,Normal_cell_death_inhibition,Tumor_cell_growth,Tumor_cell_inhibition,Vitamin_intake,Vitamin_decay
0.54,1.4505015228931237,0.45902350453856056,3.353725202407786,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,1.7029587922988547,0.6536298908264231,0.3183990731329721,0.7658707510950864,0.8976,3.2232652920341227
0.57,1.4822710018221952,0.4460877514804067,3.284951484405017,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,1.7176776378472214,0.6491225585168121,0.31369466627791764,0.729024869146728,0.8976,3.1571668716616617
0.6,1.5146100684786834,0.43407973617932694,3.218132404540766,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,1.7327356906127602,0.6454299927771813,0.30938932932239105,0.6949707174137164,0.8976,3.09294705400413
0.63,1.5475048167453287,0.42293119868163853,3.15321240950403,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,1.7481149127430609,0.642510935483567,0.3054652784889966,0.6634619722645552,0.8976,3.0305524467743234
0.66,1.5809419829088334,0.412580316456408,3.0901375248130525,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,1.7637991449382775,0.6403290841597259,0.3019058896011133,0.6342776341458923,0.8976,2.9699311750978246
0.69,1.614908868788685,0.40297110701082234,3.0288553100659823,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,1.779773896352455,0.6388526770306053,0.29869573121800386,0.607219235693266,0.8976,2.9110328385044153
0.72,1.6493932526492887,0.3940527665759574,2.9693148152421367,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,1.7960261354441234,0.6380539264470488,0.29582049214947215,0.582108192096118,0.8976,2.8538084689292176
0.75,1.6843833220834936,0.38577918308481485,2.911466538418151,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,1.812544118728221,0.6379086815925472,0.29326697112530153,0.5587836334279397,0.8976,2.798210490073685
0.78,1.7198676030267237,0.37810843769086666,2.8552623845564398,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,1.8293172268273707,0.6383960273363652,0.2910230127851726,0.5371004027125116,0.8976,2.7441926777971943
0.81,1.755834899095099,0.3710023910997721,2.800655625485228,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,1.8463358222690185,0.6394979792299939,0.28907746207109797,0.5169273420167686,0.8976,2.6917101216538524
0.84,1.7922742380232566,0.3644263417450907,2.7476008611660316,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,1.8635911240483942,0.6411992633921931,0.2874201360921107,0.49814581987917284,0.8976,2.6407191876666727
0.87,1.829174823990827,0.358348744751891,2.696053982114357,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,1.8810750964083605,0.6434871723202816,0.28604181246026505,0.48064846123632343,0.8976,2.5911774822101084
0.9,1.8665259640495186,0.3527407510190412,2.6459721320551663,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,1.8987803180690512,0.6463510545578639,0.2849340581229276,0.464337743025705,0.8976,2.54304381611822
0.93,1.9043170451331821,0.3475761354632992,2.5973136731046864,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,1.9166999112412813,0.6497824778301102,0.28408932309210566,0.44912521391914756,0.8976,2.496278171220914
0.96,1.9425374766624928,0.34283095715801565,2.5500381505866256,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,1.9348274402577306,0.6537748781608756,0.2835008179545231,0.4349304299276468,0.8976,2.450841666528806
0.99,1.981176650713804,0.33848338341534556,2.504106259603853,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,1.9531568340678525,0.65832348049854,0.2831624961228904,0.4216801836931732,0.8976,2.4066965261052626
1.02,2.0202239033668326,0.3345135417826158,2.4594798125676376,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,1.9716823145989137,0.6634252548772428,0.2830690450023412,0.40930782826481016,0.8976,2.3638060478587564
1.05,2.059668461796306,0.33090327099027705,2.416121706880192,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,1.990398315279209,0.6690786472936107,0.2832157845698429,0.3977525315188403,0.8976,2.3221345724825526
1.08,2.0994994163364766,0.32763606355509883,2.373995894783456,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.009299428774048,0.6752836716517646,0.2835987058740674,0.386958818256751,0.8976,2.2816474544763796
1.11,2.1397056736715427,0.3246968704847158,2.3330673528261388,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.0283803392837063,0.6820417060307489,0.28421439065836723,0.37687598487612195,0.8976,2.2423110328012017
1.14,2.180275920265855,0.32207200647396284,2.2933020530129324,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.0476357686190148,0.6893554734292736,0.28506000207290316,0.3674576758482049,0.8976,2.204092603150729
1.17,2.2211985844626465,0.3197490540670491,2.2546669346157633,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.0670604239283623,0.6972290078001306,0.28613326787274473,0.35866149074087267,0.8976,2.16696039085921
1.2,2.2624617931674313,0.3177167303690145,2.217129876255289,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.0866489429594473,0.7056675215777413,0.28743242497075183,0.3504485794059259,0.8976,2.1308835240689583
1.23,2.3040533383280892,0.3159648443924909,2.1806596697804492,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.1063958516023242,0.7146774571791757,0.2889562338747286,0.3427833671344922,0.8976,2.09583200862599
1.26,2.345960633956991,0.3144841840650756,2.145225993797307,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.126295514449726,0.7242663702792688,0.2907039282704049,0.3356332240315322,0.8976,2.061776702638592
1.29,2.3881706788310426,0.3132664629296277,2.110799388763641,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.1463420932638497,0.734442933229486,0.292675210190144,0.32896822258982295,0.8976,2.028689292540735
1.32,2.4306700167217854,0.3123042529080061,2.0773512323971044,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.166529504980333,0.7452168965576091,0.29487022898069326,0.3227608982689985,0.8976,1.9965422694568569
1.35,2.4734446950836118,0.31159091235882547,2.044853715602767,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.1868513801281964,0.7565990263376527,0.2972895514625711,0.3169860228552877,0.8976,1.9653089060658193
1.38,2.51648022906711,0.31112057499589596,2.013279820231656,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.2073010283319556,0.7686011792354165,0.29993418303919134,0.3116204557108082,0.8976,1.9349632352246446
1.41,2.5597615592995777,0.3108880901653506,1.9826032963481166,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.227871399197209,0.7812362537505029,0.30280554255476166,0.30664295679770426,0.8976,1.9054800281201747
1.44,2.6032730026671826,0.3108889136136862,1.9527986388298746,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.248555037914808,0.7945180001428448,0.3059053866020591,0.3020339650477222,0.8976,1.8768347717793923
1.47,2.6469982193703765,0.31111914794417217,1.9238410680921192,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.2693440584402604,0.8084611981199019,0.30923586848372286,0.2977755374577011,0.8976,1.8490036505433356
1.5,2.6909201694242264,0.3115754999352113,1.8957065093497227,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.290230107467032,0.8230816232876408,0.31279951939701545,0.2938512124320844,0.8976,1.8219635261360185
1.53,2.735021068011588,0.3122552038868468,1.8683715711923214,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.311204327847494,0.8383959117563299,0.3165991937981478,0.2902458510847757,0.8976,1.79569191707294
1.56,2.779282343592592,0.3131560228707575,1.8418135271291063,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.3322573268425524,0.8544216183600492,0.3206380851808172,0.2869455620150932,0.8976,1.7701669809237839
1.59,2.8236845949465126,0.31427623774742836,1.816010297230282,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.3533791441692733,0.8711772405143027,0.3249197291310337,0.2839376197522508,0.8976,1.745367496668024
1.62,2.868207545264286,0.3156145971935065,1.7909404287589075,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.374559217513637,0.8886821275720566,0.32944796615669314,0.28121035365510344,0.8976,1.7212728460801858
1.65,2.9128299969263134,0.3171702915656106,1.7665830781664422,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.3957863499545224,0.9069564439550425,0.33422692449336877,0.27875306581351983,0.8976,1.6978629964257674
1.68,2.9575297880248814,0.3189429623471985,1.7429179950044202,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.417048680477527,0.9260212272163816,0.33926103634707727,0.2765559856563374,0.8976,1.6751184849987482
1.71,3.0022837473779616,0.3209326706629266,1.7199255044899546,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.438333652730278,0.9458983249111579,0.34455501183753134,0.2746101920348781,0.8976,1.6530204023652952
1.74,3.047067652746664,0.3231398619026907,1.6975864901428033,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.4596279866441946,0.966610309441257,0.3501138061516591,0.2729075373363279,0.8976,1.6315503756762482
1.77,3.091856180898644,0.3255653781338034,1.6758823793954902,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.480917645600888,0.9881805223915505,0.3559426322566352,0.27144061707644623,0.8976,1.6106905548370056
1.8,3.1366228635876063,0.32821043858397025,1.6547951278759323,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.5021878077758233,1.010633021437727,0.36204693993926484,0.27020271475667146,0.8976,1.5904235974015584
1.83,3.18134004896078,0.3310766087627814,1.6343072032890564,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.5234228415508486,1.0339924836035759,0.3684323806165142,0.26918774105440935,0.8976,1.570732653081112
1.86,3.2259788516466874,0.33416580427235204,1.6144015718840001,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.5446062736530655,1.0582842012653861,0.37510480479492303,0.2683902053443652,0.8976,1.5516013507377124
1.89,3.2705091078406596,0.33748028164502425,1.5950616844784908,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.5657207610941217,1.0835340331091716,0.3820702443811925,0.26780517859319647,0.8976,1.5330137849522776
1.92,3.3148993425797477,0.34102261470585116,1.5762714618103455,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.5867480720997067,1.1097683030575862,0.38933487783001997,0.26742824715790714,0.8976,1.514954501945923
1.95,3.359116725838534,0.34479568708021346,1.5580152814240689,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.607669059081478,1.1370137355098675,0.3969050087014652,0.26725548234644175,0.8976,1.4974084869766726
1.98,3.403127024945265,0.3488026905960204,1.5402779653599143,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.628463629279841,1.1652973992527795,0.4047870477759059,0.2672834165451928,0.8976,1.4803611525074136
2.01,3.4468945805291837,0.3530471044969693,1.5230447667703462,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.6491107326626278,1.194646585595857,0.4129874733263976,0.26750900610144746,0.8976,1.4637983253429796
2.04,3.4903822822126385,0.3575326776004767,1.5063013571173438,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.66958834942787,1.2250886824740272,0.4215127911557394,0.2679295988479894,0.8976,1.447706234325479
2.07,3.5335515011101553,0.3622634406822759,1.4900338160559694,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.689873446122135,1.2566511242196363,0.4303695215639136,0.268542926526345,0.8976,1.4320715006113922
2.1,3.576362065484092,0.367243691165846,1.4742286195580203,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.7099419635225064,1.2893612516463948,0.43956415619846545,0.2693470770347365,0.8976,1.4168811262572132
2.13,3.6187722341795934,0.372477981817715,1.4588726287097435,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.7297688027695832,1.3232461709396515,0.4491031156122355,0.2703404714042777,0.8976,1.4021224834529344
2.16,3.6607387679524357,0.3779710593046458,1.4439530750330607,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.7493278816762676,1.3583324543882878,0.458992654139413,0.2715218054948322,0.8976,1.3877833004142746
2.19,3.7022168160384457,0.3837279007381083,1.4294575536826926,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.7685920567288553,1.3946461037655637,0.46923885645096924,0.2728900662687735,0.8976,1.3738516548444357
2.22,3.7431598943509092,0.38975370332702075,1.4153740134155777,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.7875331121317806,1.4322123700817242,0.4798475854909287,0.274444513502471,0.8976,1.3603159642937117
2.25,3.7835198831546313,0.3960538649597674,1.4016907462312105,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.806121762489802,1.4710555314618974,0.49082441762134266,0.2761846561677977,0.8976,1.3471649762028164
2.28,3.8232470958703395,0.4026339453945848,1.3883963761510116,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.824327706422602,1.5111986085862186,0.5021745572351209,0.27811021657385987,0.8976,1.3343877571187372
2.31,3.8622903384716203,0.4094996312621962,1.3754798486210538,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.8421196716855492,1.5526630710410718,0.5139027505488379,0.2802210991824042,0.8976,1.3219736825096948
2.34,3.9005967607441616,0.41665676994264944,1.3629304249197134,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.8594653102850227,1.595468703317022,0.5260132571538837,0.2825174087805462,0.8976,1.3099124313903365
2.37,3.9381119298179335,0.4241113314049618,1.35073767208064,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.8763312540389907,1.639633272320731,0.538509753334837,0.2849994183612671,0.8976,1.2981939766367032
2.4,3.974779867265568,0.4318693842587897,1.3388914541918493,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.8926831429064848,1.6851722149109387,0.5513952444334994,0.28766754838581676,0.8976,1.2868085766237862
2.43,4.010543289638213,0.43993701998390483,1.3273819210458655,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.9084857973506075,1.7320981910803963,0.5646719310826027,0.29052231224590086,0.8976,1.2757467643171814
2.46,4.0453434512926885,0.448320379892497,1.316199503122615,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.9237031047346687,1.7804208514734743,0.5783411556787437,0.29356433297398765,0.8976,1.2649993424511452
2.49,4.07912020757746,0.45702562586829015,1.305334903665441,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.938298064036905,1.830146462734839,0.5924032992229875,0.2967943219044226,0.8976,1.2545573759128552
2.52,4.111812104176108,0.46605890482760237,1.2947790907534014,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.952232848107159,1.8812775025050321,0.6068576696786534,0.300213054202529,0.8976,1.244412184123094
2.55,4.143356605957636,0.4754262865209048,1.2845232884309097,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.96546896341781,1.9338121951005869,0.6217023697121473,0.3038213281417434,0.8976,1.2345553325109473
2.58,4.173690268695867,0.48513371303283503,1.274558968782064,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.9779673666857556,1.9877440563164805,0.6369341709062697,0.3076199336897606,0.8976,1.2249786248964416
2.61,4.20274860095607,0.49518701133947757,1.2648778475529825,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,2.9896883622414685,2.043061537818737,0.6525484291545973,0.31160966281703817,0.8976,1.2156740992831714
2.64,4.23046629293836,0.5055918313730617,1.2554718763499144,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,3.000591758528084,2.099747528237573,0.6685389468098186,0.31579127178756083,0.8976,1.2066340203599026
2.67,4.256777385638299,0.5163535977397623,1.2463332358856754,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,3.0106369806579885,2.1577788754349108,0.6848978448298163,0.32016545354027365,0.8976,1.1978508730097226
2.7,4.2816157177579965,0.5274774155639976,1.2374543272858107,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,3.0197833753128074,2.2171258558848654,0.701615412207599,0.3247327821915143,0.8976,1.1893173539543926
2.73,4.304914815050865,0.5389680675252776,1.2288277682984137,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,3.027990123362768,2.277751746106164,0.718680004801655,0.3294937164815948,0.8976,1.1810263681116053
2.76,4.32660812026444,0.5508299546911236,1.2204463870477789,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,3.0352163911359944,2.339612330857727,0.7360779160968631,0.3344485679700355,0.8976,1.1729710225916201
2.79,4.346629241848218,0.5630670339616195,1.2123032159690934,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,3.041421493113976,2.4026554164189475,0.7537932504184148,0.33959746809873037,0.8976,1.1651446208678957
2.82,4.364912344672936,0.5756827433449426,1.204391484848103,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,3.0465651510123974,2.4668203867928615,0.7718078056230715,0.34494032854417583,0.8976,1.1575406560875117
2.85,4.381392451926384,0.5886799343474479,1.1967046149647544,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,3.050607688957909,2.5320377688270352,0.7901009624360325,0.3504768070999429,0.8976,1.1501528054426255
2.88,4.396005519405595,0.6020608245799286,1.189236215533928,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,3.05351007092292,2.5982287803172057,0.8086495773835061,0.35620628693097356,0.8976,1.142974926749658
2.91,4.4086888303404335,0.6158269188330119,1.1819800777308866,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,3.0552341585011407,2.6653049550518424,0.8274278891511668,0.36212783682203037,0.8976,1.1360010527071551
2.94,4.419381328126347,0.6299789418162651,1.1749301693665357,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,3.055742923888398,2.733167828317463,0.8464074452639092,0.3682401792407538,0.8976,1.1292253857781773
2.97,4.428024047253816,0.6445167986301608,1.1680806278447855,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,3.055000727288242,2.8017088565309582,0.8655570928793522,0.3745416744332136,0.8976,1.1226422914216232
3.0,4.434560357030726,0.659439455518518,1.16142575811868,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,3.05297346802951,2.870808936872677,0.8848428624135651,0.38103025985558475,0.8976,1.1162462961278632
3.03,4.438936358750191,0.6747448691347575,1.1549600276290417,0.4312,2.99e-06,0.9817,0.4426,0.4,0.2291,0.8976,0.9611,0.2215,0.4975,1.0,3.049628837750573,2.9403382960379867,0.9042279527442365,0.3877034179674707,0.8976,1.110032082554272
