Time,X_1_EGFR,X_4_EGFR_EGFR,X_2_ErbB3,X_6_ErbB3_ErbB3,X_5_EGFR_ErbB3,X_3_MET,X_7_MET_MET,X_10_p_MET_MET,X_8_p_EGFR_ErbB3,X_9_p_ErbB3_ErbB3,l_1,k_1,l_2,k_2,l_3,l_4,k_3,k_4,k_p1,k_p2,k_p3,l_p1,l_p2,l_p3,compartment,EGFR_EGFR_formation,ErbB3_ErbB3_formation,EGFR_ErbB3_formation,MET_MET_formation,MET_MET_transformation,phosphorylation_1,phosphorylation_2,gefitinib_1,gefitnib_2
44.0,3.3620532431341485e-12,1.048338086406243e-13,2.51365865174493e-14,5.557501235185853e-16,2.0197575178840317e-14,1.009386503774404e-12,1.3233658310881835e-12,1.8719409170246173e-12,8.081564405763739e-15,2.3638682545473503e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-4.799603182410508e-18,4.544926168111871e-20,8.495495451468944e-17,1.1536171143057927e-15,7.137116722278972e-15,3.780866740195199e-16,1.0403313958559248e-17,2.262838033613847e-16,6.6188311127325814e-18
45.0,3.361978873584254e-12,1.0482907102964145e-13,2.5052674216008698e-14,5.520670499758081e-16,2.0131638213205917e-14,1.0071508954286767e-12,1.3175765094827863e-12,1.878848042802878e-12,8.231346143258209e-15,2.4010366378777724e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-4.675692846609996e-18,2.2247130920911922e-20,8.27365326365302e-17,1.0822945288345137e-15,6.683197728244797e-15,3.7824289055297565e-16,1.0372500963430056e-17,2.3047769201122984e-16,6.722902586057763e-18
46.0,3.3619064638746103e-12,1.048244567318958e-13,2.4971014032238464e-14,5.48494598677347e-16,2.0067508477397236e-14,1.0050535994718045e-12,1.3121572792720128e-12,1.8853159209920877e-12,8.377114184201737e-15,2.436870544039328e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-4.553021369100339e-18,-2.0186319702679026e-22,8.054275887942448e-17,1.0152798825866712e-15,6.258231779462113e-15,3.7833593227080696e-16,1.034085599464568e-17,2.345591971576486e-16,6.823237523310119e-18
47.0,3.361835990528579e-12,1.048199644178494e-13,2.489157830929803e-14,5.450305746702105e-16,2.0005160391918346e-14,1.0030862505764815e-12,1.3070843110771154e-12,1.8913725636346463e-12,8.51892024380447e-15,2.4713995281936464e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-4.431765180604609e-18,-2.1883452306972878e-20,7.837652518372821e-17,9.523228471433469e-16,5.860362216700088e-15,3.783721149638489e-16,1.0308558752732605e-17,2.3852976682652513e-16,6.91991867894221e-18
48.0,3.3617674276961175e-12,1.0481559259267044e-13,2.4814336661544737e-14,5.416727090605649e-16,1.9944566540313433e-14,1.0012409679531337e-12,1.3023353289778918e-12,1.897044187045544e-12,8.656820578228915e-15,2.504654008958916e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-4.312078847777027e-18,-4.278703055103255e-20,7.624035456657829e-17,8.931897021547514e-16,5.487852566729891e-15,3.7835724018444653e-16,1.0275770640045566e-17,2.4239097619040965e-16,7.013031225084964e-18
49.0,3.361700747464637e-12,1.0481133961714107e-13,2.4739256334236303e-14,5.384186751247294e-16,1.988569792942607e-14,9.995103287773056e-13,1.297889507607572e-12,1.9023553280037777e-12,8.790875371655708e-15,2.5366650721622847e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-4.194096955488195e-18,-6.29053622092461e-20,7.413643309907626e-17,8.37658924700713e-16,5.139078658234955e-15,3.782966340711737e-16,1.024263635320264e-17,2.461445104063598e-16,7.102662202054396e-18
50.0,3.361635920142745e-12,1.0480720372675539e-13,2.4666302531925463e-14,5.35266102657368e-16,1.9828524226584502e-14,9.978873431947423e-13,1.2937273760861329e-12,1.9073289523164982e-12,8.921148177160804e-15,2.56746429507247e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-4.077935846156106e-18,-8.223430330860232e-20,7.20666394383565e-17,7.855185346067706e-16,4.812521259014029e-15,3.781951833907372e-16,1.020928534792013e-17,2.497921489605025e-16,7.188900026202917e-18
51.0,3.361572914518951e-12,1.0480318304914583e-13,2.4595438717933505e-14,5.32212590720801e-16,1.9773013975494362e-14,9.963654318129537e-13,1.2898307278372473e-12,1.9119865562562782e-12,9.047705407263814e-15,2.597083589333583e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-3.96369522533683e-18,-1.0077253722378291e-19,7.003257208547569e-17,7.365679881106083e-16,4.506759177500325e-15,3.780573689781273e-16,1.0175833185284964e-17,2.5333575140338677e-16,7.271834050134032e-18
52.0,3.3615116980972742e-12,1.0479927561996684e-13,2.452662688712391e-14,5.292557189456939e-16,1.9719134792495e-14,9.949384039133891e-13,1.286182536700086e-12,1.9163482613432217e-12,9.170615870298058e-15,2.6255550609582166e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-3.851459643445113e-18,-1.185213241694517e-19,6.803557452919936e-17,6.90619156152975e-16,4.2204628338936536e-15,3.778872967479042e-16,1.0142382768075373e-17,2.567772443683456e-16,7.351554170683006e-18
53.0,3.3614522373115467e-12,1.0479547939735528e-13,2.445982781404173e-14,5.263930575207105e-16,1.9666853544717715e-14,9.936004356991953e-13,1.2827668792228742e-12,1.9204329029275305e-12,9.289950349025962e-15,2.652910885865864e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-3.741299862288651e-18,-1.354842644263163e-19,6.607675842607051e-17,6.47494345245883e-16,3.952388283058474e-15,3.776887264433283e-16,1.0109025475353965e-17,2.6011860977272693e-16,7.428150480424419e-18
54.0,3.3613944977200897e-12,1.047917922750788e-13,2.4395001278338128e-14,5.236221759969281e-16,1.9616136511573297e-14,9.923460496606831e-13,1.2795688621765747e-12,1.9242581129930863e-12,9.40578121818021e-15,2.679183199572566e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-3.633274114418263e-18,-1.516670750695303e-19,6.415702495798565e-17,6.070247837371363e-16,3.701371634139437e-15,3.7746509827974817e-16,1.0075842203051827e-17,2.633618741090459e-16,7.501712958803185e-18
55.0,3.3613384441823065e-12,1.0478821209447514e-13,2.433210626926222e-14,5.209406510218719e-16,1.9566949530892414e-14,9.911700955260424e-13,1.2765745546746273e-12,1.927840397562354e-12,9.518182097851656e-15,2.704403999749871e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-3.527429262993239e-18,-1.6707737988537065e-19,6.227708449968354e-17,5.690510700077244e-16,3.466323828612322e-15,3.772195576271814e-16,1.004290431772397e-17,2.665090987398464e-16,7.572331199299638e-18
56.0,3.361284041018629e-12,1.0478473665527819e-13,2.4271101170873732e-14,5.183460731079259e-16,1.951925813094577e-14,9.900677320797677e-13,1.2737709249018138e-12,1.9311952090583044e-12,9.627227539869549e-15,2.7286050604755144e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-3.423801869936864e-18,-1.8172451211114492e-19,6.043747471977719e-17,5.334234354334681e-16,3.2462257669490914e-15,3.7695497786854825e-16,1.0010274530202121e-17,2.695623711163474e-16,7.64009416933144e-18
57.0,3.3612312521551518e-12,1.0478136372541948e-13,2.4211943929509796e-14,5.158360525305942e-16,1.9473027649480715e-14,9.890344094650384e-13,1.2711457813055411e-12,1.934337013961942e-12,9.732992744529318e-15,2.7518178570949326e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-3.3224191785415684e-18,-1.9561932960182713e-19,5.863857723045211e-17,5.000007320730658e-16,3.040123767814982e-15,3.766739815629486e-16,9.97800769545945e-18,2.725237968468209e-16,7.705089999865811e-18
58.0,3.3611800412541815e-12,1.0477809104988699e-13,2.4154592204926976e-14,5.134082244435246e-16,1.9428223340826537e-14,9.880658523783019e-13,1.2686877177307804e-12,1.9372793560800708e-12,9.835553305218974e-15,2.7740735007023504e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-3.2233000170617583e-18,-2.08774042003551e-19,5.688063289371548e-17,4.686494960978935e-16,2.84712532764313e-15,3.7637896003496237e-16,9.946151544561637e-18,2.753954925461313e-16,7.767405801966581e-18
59.0,3.361130371831846e-12,1.0477491635871761e-13,2.4099003506434738e-14,5.110602532893315e-16,1.938481047204209e-14,9.871580443866032e-13,1.2663860620951936e-12,1.940034915711507e-12,9.93498497867784e-15,2.7954026813333767e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-3.12645562930231e-18,-2.2120204948194336e-19,5.5163755884296516e-17,4.392438811441888e-16,2.666395154361508e-15,3.7607209150211717e-16,9.914747354136697e-18,2.781795794029795e-16,7.827127507733455e-18
60.0,3.3610822073638168e-12,1.0477183737419346e-13,2.404513531523887e-14,5.087898365780276e-16,1.9342754409006326e-14,9.863072130630409e-13,1.2642308284879902e-12,1.9426155649804916e-12,1.003136347879118e-14,2.81583561903789e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-3.031890437175696e-18,-2.329177925297131e-19,5.3487946602807176e-17,4.116656142471039e-16,2.497151462505795e-15,3.7575535784530716e-16,9.883830558403571e-18,2.8087817740615304e-16,7.884339733306092e-18
61.0,3.36103551138012e-12,1.0476885181730721e-13,2.3992945194122352e-14,5.065947080982657e-16,1.9302020693284297e-14,9.855098157210993e-13,1.262212672548346e-12,1.9450324195911068e-12,1.0124764291982257e-14,2.835402022072852e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-2.939602741336687e-18,-2.43936612375939e-19,5.185310352583401e-17,3.858033990793712e-16,2.338662516124573e-15,3.754305601205637e-16,9.8534313084442e-18,2.834934001755032e-16,7.939125661803986e-18
62.0,3.3609902475499394e-12,1.0476595741355642e-13,2.3942390885506462e-14,5.044726406205416e-16,1.9262575110538148e-14,9.847625258887066e-13,1.260322849816312e-12,1.947295887239337e-12,1.0215262512410322e-14,2.8541310515199646e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-2.8495853632267762e-18,-2.542746215211763e-19,5.0259034073639385e-17,3.61552296805201e-16,2.1902433990325994e-15,3.7509933290389757e-16,9.823574983051487e-18,2.8602735034748906e-16,7.991566944255901e-18
63.0,3.3609463797572418e-12,1.0476315189812286e-13,2.3893430398856187e-14,5.024214481459673e-16,1.9224383751193657e-14,9.84062220627194e-13,1.2585531767851623e-12,1.949415712901243e-12,1.0302932695319567e-14,2.8720512916933344e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-2.761826234309099e-18,-2.639485839088935e-19,4.87054645705023e-17,3.388135002789576e-16,2.0512529940974932e-15,3.7476315755420256e-16,9.794282655143457e-18,2.8848211546894785e-16,8.041743616741336e-18
64.0,3.3609038721679963e-12,1.0476043302048755e-13,2.384602208832078e-14,5.004389877491674e-16,1.9187413064018536e-14,9.834059685572928e-13,1.256895994520506e-12,1.95140102120085e-12,1.0387848727010823e-14,2.8891907257576954e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-2.6763089355230752e-18,-2.729758042525274e-19,4.7192049367273117e-17,3.1749417183354664e-16,1.9210911597989655e-15,3.74423374473283e-16,9.76557151742445e-18,2.9085976435630306e-16,8.089734032121547e-18
65.0,3.360862689289698e-12,1.047577985485297e-13,2.380012472143235e-14,4.985231610592457e-16,1.915162990321816e-14,9.82791018463514e-13,1.2553441347190922e-12,1.9532603560491527e-12,1.0470083710025285e-14,2.9055767160286316e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-2.593013191654071e-18,-2.813740260368529e-19,4.5718379190645846e-17,2.975070452243829e-16,1.7991960929828665e-15,3.740811944368151e-16,9.737455270693314e-18,2.93162343880708e-16,8.135614804880169e-18
66.0,3.3608227960238496e-12,1.0475524627215259e-13,2.3755697539622236e-14,4.966719154185641e-16,1.9117001569607485e-14,9.82214788512752e-13,1.2538908880105986e-12,1.955001717733027e-12,1.0549709862238573e-14,2.921235988472959e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-2.5119153231929264e-18,-2.8916133773602906e-19,4.4283988778937265e-17,2.787699944968373e-16,1.685041863952171e-15,3.737377090648761e-16,9.709944477930455e-18,2.9539187614268e-16,8.179460767724285e-18
67.0,3.3607841577120073e-12,1.0475277400647728e-13,2.3712700311256462e-14,4.948832447552507e-16,1.9083495846374505e-14,9.816748561279783e-13,1.2525299743161019e-12,1.9566325976199108e-12,1.0626798428664482e-14,2.9361946209703183e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-2.432988659749556e-18,-2.9635608678151363e-19,4.2888363859889795e-17,2.612057839511054e-16,1.5781361108670788e-15,3.7339390049560524e-16,9.683046887040362e-18,2.975503560026055e-16,8.221344938716891e-18
68.0,3.360746740175947e-12,1.0475037959464108e-13,2.367109337783725e-14,4.93155190201868e-16,1.90510810299103e-14,9.81168948448119e-13,1.2512555151430556e-12,1.9581600106328868e-12,1.0701419604861445e-14,2.9504780349364085e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-2.356203917519737e-18,-3.0297680084153456e-19,4.153094752177723e-17,2.4474187536833155e-16,1.4780178837166652e-15,3.7305065032097143e-16,9.656767724893532e-18,2.9963974893612046e-16,8.261338497821944e-18
69.0,3.3607105097524655e-12,1.0474806091023528e-13,2.3630837693967278e-14,4.914858404895063e-16,1.9019725956143533e-14,9.806949332958642e-13,1.2500620077108845e-12,1.9595905256411854e-12,1.0773642470921326e-14,2.964110989944308e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-2.2815295439605266e-18,-3.0904211597331513e-19,4.021114602540056e-17,2.293101389487487e-16,1.384255629036607e-15,3.7270874783950604e-16,9.631109965100315e-18,3.0166198918579713e-16,8.299510771844062e-18
70.0,3.3606754333232904e-12,1.0474581585941367e-13,2.359189486162681e-14,4.898733321436931e-16,1.8989400022782695e-14,9.802508106502071e-13,1.2489443007732198e-12,1.9609302939016788e-12,1.084353493510045e-14,2.977117581013354e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-2.2089320320472035e-18,-3.145707112377462e-19,3.8928334100951326e-17,2.148465412848538e-16,1.2964453055478797e-15,3.7236889767691816e-16,9.606074571751268e-18,3.036189781828126e-16,8.335929226837391e-18
71.0,3.360641478340534e-12,1.0474364238270108e-13,2.3554227159270642e-14,4.883158495058948e-16,1.8960073207837568e-14,9.798347046331682e-13,1.2478975720058655e-12,1.9621850756775523e-12,1.0911163686226966e-14,2.989521238265254e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-2.1383762065856e-18,-3.1958124936974917e-19,3.768185977044139e-17,2.0129091877309055e-16,1.2142086212924807e-15,3.720317268217269e-16,9.581660721172723e-18,3.0551258321435505e-16,8.370659467142711e-18
72.0,3.360608612848094e-12,1.0474153845652872e-13,2.3517797566211866e-14,4.868116246020147e-16,1.8931716084761733e-14,9.794448559713826e-13,1.2469173068624424e-12,1.9633602651518683e-12,1.0976594154087433e-14,3.0013447286747773e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-2.069825484498335e-18,-3.240923231211405e-19,3.647104873335936e-17,1.8858679300090967e-16,1.1371913845575961e-15,3.716977911195769e-16,9.557866003576233e-18,3.0734463631444815e-16,8.403765240289377e-18
73.0,3.3605768054993693e-12,1.0473950209452102e-13,2.3482569782722576e-14,4.853589368771444e-16,1.8904299834530763e-14,9.790796148828613e-13,1.2459992788123019e-12,1.964460913746269e-12,1.1039890477058862e-14,3.0126101596676344e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-2.003242112063688e-18,-3.2812240690237343e-19,3.5295208350320345e-17,1.7668115062160833e-16,1.0650619616580417e-15,3.7136758126675753e-16,9.534686606325929e-18,3.0911693335764814e-16,8.435308447069376e-18
74.0,3.3605460255716307e-12,1.0473753134855679e-13,2.3448508246247312e-14,4.839561128138738e-16,1.8877796254945402e-14,9.787374343733157e-13,1.2451395308653863e-12,1.9654917519479576e-12,1.1101115476311305e-14,3.0233389843412665e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.9385873796624696e-18,-3.31689813371917e-19,3.415363125700184e-17,1.655242113723754e-16,9.975098343995695e-16,3.7104152834049233e-16,9.512117480404643e-18,3.1083123333671655e-16,8.465349156155546e-18
75.0,3.3605162429773636e-12,1.0473562430962553e-13,2.341557814409351e-14,4.826015254497046e-16,1.8852177767425802e-14,9.78416863937384e-13,1.2443343582901833e-12,1.9664572097411266e-12,1.1160330635960225e-14,3.0335520081053574e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.8758218166582198e-18,-3.348126546387947e-19,3.304559863787547e-17,1.55069238001677e-16,9.342442503067028e-16,3.7072000890075845e-16,9.490152491526373e-18,3.124892578068863e-16,8.493945622695001e-18
76.0,3.360487428272865e-12,1.0473377910849819e-13,2.3383745422934024e-14,4.812935938075064e-16,1.882741742154126e-14,9.781165436390919e-13,1.2435802924478174e-12,1.9673614357326388e-12,1.1217596088598089e-14,3.0432693965581675e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.8149053680515634e-18,-3.3750880774834214e-19,3.197038318744567e-17,1.4527237481111323e-16,8.749929596378915e-16,3.704033496958111e-16,9.468784557220573e-18,3.140926904807465e-16,8.52115431036287e-18
77.0,3.36045955266436e-12,1.0473199391623011e-13,2.335297679542961e-14,4.800307822515172e-16,1.8803488897500007e-14,9.778351985384884e-13,1.2428740856747536e-12,1.9682083150560042e-12,1.1272970605680888e-14,3.052510684432379e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.755797554120414e-18,-3.397958841584176e-19,3.0927251784128443e-17,1.3609247629312028e-16,8.195010337957839e-16,3.700918320012277e-16,9.448005771102743e-18,3.1564317695906487e-16,8.547029916410662e-18
78.0,3.3604325880118834e-12,1.0473026694451211e-13,2.3323239744254522e-14,4.788115997800728e-16,1.8780366506805263e-14,9.775716334468293e-13,1.2422126971442861e-12,1.969001486132301e-12,1.1326511592288051e-14,3.0612947854601807e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.6984576142072287e-18,-3.4169120290353747e-19,2.991546790037918e-17,1.27490931586523e-16,7.675297597884426e-16,3.697856956200886e-16,9.42780751544348e-18,3.1714232458406543e-16,8.571625399288506e-18
79.0,3.3604065068286593e-12,1.0472859644580013e-13,2.3294502525922428e-14,4.776345964346644e-16,1.8758025186442942e-14,9.773247389048988e-13,1.2415932743147758e-12,1.969744356232777e-12,1.137827509329846e-14,3.069640007334295e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.6428447236620679e-18,-3.432086157415298e-19,2.893430030418819e-17,1.194645434114658e-16,7.188553696471505e-16,3.694851424506827e-16,9.408180506687003e-18,3.1859170261235687e-16,8.594992020536026e-18
80.0,3.360381282285199e-12,1.0472698071351483e-13,2.3266734159959985e-14,4.764983709149717e-16,1.8736440510453023e-14,9.770934464674812e-13,1.2410131603264846e-12,1.970440116439777e-12,1.1428315777319134e-14,3.077564052189666e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.588917932122118e-18,-3.443680414330298e-19,2.798300259541979e-17,1.119237421260588e-16,6.732689543780441e-16,3.6919034021084016e-16,9.38911505469061e-18,3.1999284176493574e-16,8.617179346131065e-18
81.0,3.360356888209253e-12,1.047254180820735e-13,2.3239904440814536e-14,4.754015627776131e-16,1.8715588673882854e-14,9.768767743632974e-13,1.2404698574811832e-12,1.97109175533717e-12,1.1476686952717667e-14,3.08508403514869e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.536636214326956e-18,-3.4518730254049744e-19,2.706083868097086e-17,1.0484449638968293e-16,6.305744372124782e-16,3.689014253137221e-16,9.370601008653591e-18,3.213472346760947e-16,8.638235298416333e-18
82.0,3.360333299079685e-12,1.0472390692677092e-13,2.3213983931123442e-14,4.743428512772183e-16,1.8695446488930834e-14,9.76673804940461e-13,1.2399610257593866e-12,1.971702071770385e-12,1.1523440577843093e-14,3.0922164977410734e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.485958802677063e-18,-3.4568192266128397e-19,2.616708100232659e-17,9.821187455406495e-17,5.905881496016161e-16,3.6861850574897293e-16,9.35262782592763e-18,3.226563361796066e-16,8.658206193675006e-18
83.0,3.360310490020655e-12,1.0472244566349839e-13,2.318894395213015e-14,4.733209557584895e-16,1.8675991381300988e-14,9.764836741531557e-13,1.2394844760287506e-12,1.9722736868946736e-12,1.1568627271048347e-14,3.0989774200177915e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.4368452952004832e-18,-3.458666848868395e-19,2.530100626156574e-17,9.199962518963741e-17,5.531381882429161e-16,3.683416637801164e-16,9.335184664983068e-18,3.239215635893537e-16,8.677136776049816e-18
84.0,3.3602884367968217e-12,1.0472103274840832e-13,2.3164756576230546e-14,4.723346354054112e-16,1.865720138356714e-14,9.763055710870132e-13,1.2390381589618063e-12,1.972809055494689e-12,1.1612296322795581e-14,3.1053822329796386e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.3892556164000798e-18,-3.457563636285805e-19,2.446189586981545e-17,8.617961439439801e-17,5.180635994299838e-16,3.6807095839689295e-16,9.318260459515776e-18,3.2514429703827627e-16,8.695070252342988e-18
85.0,3.360267115807807e-12,1.0471966667757003e-13,2.3141394620002683e-14,4.713826883172648e-16,1.8639055126931187e-14,9.76138736239946e-13,1.2386201553106358e-12,1.973310476569393e-12,1.165449571012277e-14,3.1114458315442183e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.3431500246751381e-18,-3.4536567189141266e-19,2.3649038395225462e-17,8.072679391882256e-17,4.852136450355989e-16,3.6780642755327775e-16,9.301843973299036e-18,3.263258798834376e-16,8.712048328323811e-18
86.0,3.3602465040811205e-12,1.04718345986587e-13,2.3118831635932112e-14,4.704639503962268e-16,1.862153183259957e-14,9.759824580890085e-13,1.2382286677255444e-12,1.9737801032299534e-12,1.1695272113107056e-14,3.117182587844107e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.2984891898443046e-18,-3.44709027878287e-19,2.2861731339842604e-17,7.561832115777461e-17,4.544471572107975e-16,3.6754809022848244e-16,9.285923845790362e-18,3.2746761916699755e-16,8.728111245963499e-18
87.0,3.3602265792638824e-12,1.0471706925014522e-13,2.3097041902631337e-14,4.695772943041118e-16,1.8604611302898023e-14,9.75836069830438e-13,1.2378620131196763e-12,1.974219951965107e-12,1.1734670932930141e-14,3.1226063646614454e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.2552342783678078e-18,-3.438004291283297e-19,2.209928196440588e-17,7.083261707377878e-17,4.2563193536243684e-16,3.672959483273682e-16,9.270488634049684e-18,3.2857078612204394e-16,8.743297821052048e-18
88.0,3.3602073196138526e-12,1.0471583508149441e-13,2.3076000414047336e-14,4.687216285068763e-16,1.8588273911902603e-14,9.756989465980105e-13,1.2375186153834242e-12,1.9746319113175727e-12,1.1772736311257081e-14,3.1277305288962145e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.213347008201691e-18,-3.4265343376916826e-19,2.13610077839941e-17,6.634932678335902e-17,3.986441753620514e-16,3.670499884275481e-16,9.255526851744184e-18,3.2963661671519826e-16,8.7576454809094e-18
