A,CDX2,CDX2_Gene,GATA6,GATA6_Gene,GCNF,GCNF_Gene,NANOG,NANOG_Gene,OCT4,OCT4_Gene,OCT4_SOX2,Protein,SOX2,SOX2_Gene,degradation,p53,targetGene,Time
10.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.1,0.0,0.01,0.0,0.0,0.0,0.01,0.0
10.0,0.010197571783688377,0.0,0.010049963898453184,0.0,0.010020053005449,0.0,0.010019083141415572,0.0,0.01017097516233259,0.0,0.1,0.0,0.01000005037660936,0.0,0.0,0.0,0.01,0.01
10.0,0.010398763418778349,0.0,0.010099928930940937,0.0,0.010040333879550063,0.0,0.010038164609334708,0.0,0.010341775513753695,0.0,0.1,0.0,0.010000101556862135,0.0,0.0,0.0,0.01,0.02
10.0,0.010603639079659026,0.0,0.010149895097593765,0.0,0.010060846077558814,0.0,0.010057244403730518,0.0,0.010512401157845288,0.0,0.1,0.0,0.010000153539168008,0.0,0.0,0.0,0.01,0.03
10.0,0.010812262903575651,0.0,0.010199862398423526,0.0,0.010081593056734936,0.0,0.010076322524749187,0.0,0.01068285221379635,0.0,0.1,0.0,0.01000020632187543,0.0,0.0,0.0,0.01,0.04
10.0,0.011024699759904817,0.0,0.010249830833442093,0.0,0.010102578319254384,0.0,0.010095398972536758,0.0,0.010853128799852818,0.0,0.1,0.0,0.010000259903335938,0.0,0.0,0.0,0.01,0.05
10.0,0.011241015362726007,0.0,0.010299800402661367,0.0,0.010123805419413708,0.0,0.010114473747239065,0.0,0.011023231033137867,0.0,0.1,0.0,0.010000314281904885,0.0,0.0,0.0,0.01,0.06
10.0,0.011461276734417014,0.0,0.010349771106093189,0.0,0.010145277990610935,0.0,0.010133546849002402,0.0,0.011193159029790456,0.0,0.1,0.0,0.010000369455936398,0.0,0.0,0.0,0.01,0.07
10.0,0.011685552085387477,0.0,0.010399742943749369,0.0,0.010166999738791416,0.0,0.010152618277973303,0.0,0.01136291290487497,0.0,0.1,0.0,0.010000425423785094,0.0,0.0,0.0,0.01,0.08
10.0,0.011913910622519635,0.0,0.010449715915641726,0.0,0.010188974431778106,0.0,0.010171688034298227,0.0,0.011532492772278335,0.0,0.1,0.0,0.010000482183808468,0.0,0.0,0.0,0.01,0.09
10.0,0.012146422511059681,0.0,0.0104996900217821,0.0,0.010211205897420975,0.0,0.010190756118123487,0.0,0.011701898744677893,0.0,0.1,0.0,0.010000539734367396,0.0,0.0,0.0,0.01,0.1
10.0,0.012383158929306342,0.0,0.010549665262182333,0.0,0.010233698027096937,0.0,0.010209822529595325,0.0,0.01187113093354592,0.0,0.1,0.0,0.010000598073825558,0.0,0.0,0.0,0.01,0.11
10.0,0.012624192120650461,0.0,0.010599641636854269,0.0,0.010256454779075243,0.0,0.010228887268859975,0.0,0.012040189449149247,0.0,0.1,0.0,0.010000657200548933,0.0,0.0,0.0,0.01,0.12
10.0,0.012869595412451789,0.0,0.01064961914580975,0.0,0.010279480179973537,0.0,0.010247950336063683,0.0,0.012209074400534328,0.0,0.1,0.0,0.010000717112905682,0.0,0.0,0.0,0.01,0.13
10.0,0.013119443220174856,0.0,0.010699597789060619,0.0,0.010302778325416134,0.0,0.010267011731352686,0.0,0.01237778589550402,0.0,0.1,0.0,0.010000777809266231,0.0,0.0,0.0,0.01,0.14
10.0,0.01337381105097482,0.0,0.010749577566618715,0.0,0.0103263533806872,0.0,0.010286071454873215,0.0,0.01254632404059383,0.0,0.1,0.0,0.010000839288003334,0.0,0.0,0.0,0.01,0.15
10.0,0.013632775509614701,0.0,0.010799558478495884,0.0,0.010350209581490738,0.0,0.010305129506771477,0.0,0.01271468894105213,0.0,0.1,0.0,0.010000901547492112,0.0,0.0,0.0,0.01,0.16
10.0,0.013896414309377438,0.0,0.010849540524703967,0.0,0.010374351235012597,0.0,0.010324185887193664,0.0,0.012882880700822342,0.0,0.1,0.0,0.010000964586110007,0.0,0.0,0.0,0.01,0.17
10.0,0.014164806283669347,0.0,0.010899523705254812,0.0,0.010398782721052368,0.0,0.010343240596285956,0.0,0.013050899422524152,0.0,0.1,0.0,0.010001028402236748,0.0,0.0,0.0,0.01,0.18
