Fibril_1_task1,Lewy_body_2_task1,Protofibril_3_task1,_1_task1
0.025,0.01,0.05,0.0
0.024832105730652566,0.00999363806547676,0.05018509918761128,0.1
0.024665783690027674,0.009987054321737736,0.05036853859538537,0.2
0.02450102010999737,0.009980251843099041,0.05055033578979563,0.30000000000000004
0.02433780132349189,0.009973233684021334,0.05073050805128431,0.4
0.02417611376495005,0.009966002878707973,0.05090907235002319,0.5
0.024015943970048238,0.009958562440749897,0.051086045330669426,0.6000000000000001
0.02385727857544501,0.00995091536274117,0.05126144330421121,0.7000000000000001
0.023700104318523364,0.009943064615890047,0.05143528224574978,0.8
0.023544408037118124,0.00993501314964362,0.05160757779710272,0.9
0.023390176669220667,0.009926763891338425,0.05177834527319782,1.0
0.023237397252656816,0.009918319745884547,0.051947599671321704,1.1
0.02308605692473634,0.009909683595487023,0.05211535568242726,1.2000000000000002
0.02293614292187629,0.0099008582994065,0.05228162770376582,1.3
0.022787642579196035,0.009891846693756907,0.05244642985239673,1.4000000000000001
0.022640543330091696,0.009882651591340191,0.05260977597897463,1.5
0.022494832705788295,0.009873275781513839,0.05277167968159197,1.6
0.022350498334874975,0.0098637220300895,0.05293215431932287,1.7000000000000002
0.022207527942828532,0.009853993079258903,0.05309121302523599,1.8
0.022065909351518722,0.009844091647543666,0.05324886871895273,1.9000000000000001
0.021925630478707978,0.0098340204297672,0.05340513411839701,2.0
0.021786679337543063,0.009823782097045344,0.05356002175080888,2.1
0.02164904403603778,0.00981337929679352,0.0537135439630459,2.2
0.021512712776553988,0.009802814652748341,0.05386571293105232,2.3000000000000003
0.021377673855275857,0.00979209076500182,0.05401654066863648,2.4000000000000004
0.02124391566168171,0.009781210210046685,0.05416603903551164,2.5
0.02111142667801478,0.009770175540831177,0.054314219744636114,2.6
0.02098019547875131,0.009758989286822301,0.05446109436892874,2.7
0.020850210730069086,0.00974765395407625,0.05460667434736775,2.8000000000000003
0.02072146118931273,0.009736172025315563,0.054750970990570254,2.9000000000000004
0.0205939357044551,0.00972454596001269,0.05489399548587893,3.0
0.02046762321356667,0.009712778194477259,0.055035758901913784,3.1
0.020342512744281466,0.009700871141948422,0.05517627219272229,3.2
0.020218593413258355,0.009688827192691723,0.055315546201617175,3.3000000000000003
