Time,RC_AB,C_free,R_A,R_B,RC_A,RC_B,AP,AD,V,k_a,F,k_el,k_12,k_21,k_on_1,k_off_1,k_on_2,k_off_2,k_syn_A,k_deg_A,k_syn_B,k_deg_B,k_int_A,k_int_B,k_int_AB,k_off_3,k_off_4,k_on_3,k_on_4,Central,Peripheral,Binding_C_R_A,Binding_C_R_B,Binding_RC_A_R_B,Binding_RC_B_R_A,Disassociation_RC_A,Disassociation_RC_B,Disassociation_RC_AB_3,Disassociation_RC_AB_4,Elimination_C,Distribution_C_Central,Distribution_C_Peripheral,Distribution_AP_Central,Distribution_AP_Peripheral,Association_AD,Association_AD_C,Synthesis_R_A,Synthesis_R_B,Degradation_R_A,Degradation_R_B,Internalisation_RC_A,Internalisation_RC_B,Internalisation_RC_AB
10.0,9.994724349635437,0.00201736002386541,0.006716264344752376,81.62038523553807,0.0012256368600647599,16.354455034991936,0.13720224288217928,0.0,3.0,0.2,0.75,0.1,0.1,0.03,10.0,0.01,1.0,0.01,1.0,0.1,10.0,0.1,0.05,0.05,0.1,0.01,0.01,1.0,10.0,1.0,1.0,0.00013549123198816054,0.164657702306669,0.10003695267736096,1.098408432293723,1.22563686006476e-05,0.16354455034991935,0.09994724349635437,0.09994724349635437,0.000201736002386541,0.000201736002386541,0.0013720224288217926,0.000605208007159623,0.0041160672864653785,0.0,0.0,1.0,10.0,0.0006716264344752377,8.162038523553807,7.35382116038856e-05,0.9812673020995163,1.1993669219562526
11.0,9.993740491053819,0.0017626276131194264,0.0075299460604564775,83.36829794612781,0.0011997634914179493,14.584116896838827,0.13370506438451704,0.0,3.0,0.2,0.75,0.1,0.1,0.03,10.0,0.01,1.0,0.01,1.0,0.1,10.0,0.1,0.05,0.05,0.1,0.01,0.01,1.0,10.0,1.0,1.0,0.00013272490851460428,0.14694726401861244,0.10002224021741815,1.0981761357258828,1.1997634914179493e-05,0.14584116896838828,0.0999374049105382,0.0999374049105382,0.00017626276131194266,0.00017626276131194266,0.0013370506438451703,0.000528788283935828,0.004011151931535511,0.0,0.0,1.0,10.0,0.0007529946060456478,8.33682979461278,7.198580948507696e-05,0.8750470138103297,1.1992488589264583
12.0,9.992603984942638,0.0015315099182329035,0.008510429755134247,84.94989064260669,0.0011772442789251502,12.900358333223654,0.1302395587910244,0.0,3.0,0.2,0.75,0.1,0.1,0.03,10.0,0.01,1.0,0.01,1.0,0.1,10.0,0.1,0.05,0.05,0.1,0.01,0.01,1.0,10.0,1.0,1.0,0.0001303380757841252,0.13010160007195265,0.10000677275432587,1.0978759341096063,1.1772442789251501e-05,0.12900358333223655,0.09992603984942638,0.09992603984942638,0.00015315099182329036,0.00015315099182329036,0.001302395587910244,0.00045945297546987106,0.003907186763730731,0.0,0.0,1.0,10.0,0.0008510429755134247,8.49498906426067,7.063465673550902e-05,0.7740214999934193,1.1991124781931166
13.0,9.991258461422921,0.0013206527181014993,0.0097131007253769,86.3809820564571,0.0011575447363300737,11.29903161738048,0.12681124991184478,0.0,3.0,0.2,0.75,0.1,0.1,0.03,10.0,0.01,1.0,0.01,1.0,0.1,10.0,0.1,0.05,0.05,0.1,0.01,0.01,1.0,10.0,1.0,1.0,0.00012827632874162645,0.11407927874513692,0.09998985109847446,1.0974863219883486,1.1575447363300737e-05,0.11299031617380481,0.09991258461422922,0.09991258461422922,0.00013206527181014994,0.00013206527181014994,0.0012681124991184478,0.00039619581543044984,0.003804337497355343,0.0,0.0,1.0,10.0,0.00097131007253769,8.63809820564571,6.945268417980443e-05,0.6779418970428289,1.1989510153707508
14.0,9.98962021082091,0.0011273473462017711,0.011220706478348167,87.67589940464447,0.0011402282337729895,9.776220849493606,0.12342461192460925,0.0,3.0,0.2,0.75,0.1,0.1,0.03,10.0,0.01,1.0,0.01,1.0,0.1,10.0,0.1,0.05,0.05,0.1,0.01,0.01,1.0,10.0,1.0,1.0,0.0001264963367087483,0.09884119251967939,0.09997053592261607,1.0969610461967534,1.1402282337729895e-05,0.09776220849493607,0.0998962021082091,0.0998962021082091,0.00011273473462017712,0.00011273473462017712,0.0012342461192460926,0.00033820420386053136,0.0037027383577382775,0.0,0.0,1.0,10.0,0.0011220706478348168,8.767589940464447,6.841369402637937e-05,0.5865732509696164,1.1987544252985092
15.0,9.98755884960182,0.0009493868302998413,0.013162709845197287,88.84760158335463,0.001124931344184954,8.328258301667434,0.12008326181748316,0.0,3.0,0.2,0.75,0.1,0.1,0.03,10.0,0.01,1.0,0.01,1.0,0.1,10.0,0.1,0.05,0.05,0.1,0.01,0.01,1.0,10.0,1.0,1.0,0.00012496503378088368,0.08435074284696421,0.09994745187677237,1.0962244754070396,1.1249313441849541e-05,0.08328258301667434,0.0998755884960182,0.0998755884960182,9.493868302998414e-05,9.493868302998414e-05,0.0012008326181748316,0.0002848160490899524,0.0036024978545244946,0.0,0.0,1.0,10.0,0.0013162709845197288,8.884760158335464,6.749588065109724e-05,0.4996954981000461,1.1985070619522185
16.0,9.98485919834536,0.0007849605595437342,0.015753423665143432,89.90781436199764,0.0011113427628027918,6.951754493859645,0.11679011853636184,0.0,3.0,0.2,0.75,0.1,0.1,0.03,10.0,0.01,1.0,0.01,1.0,0.1,10.0,0.1,0.05,0.05,0.1,0.01,0.01,1.0,10.0,1.0,1.0,0.00012365816254920493,0.07057408826894784,0.09991839881062298,1.0951393375783574,1.1113427628027918e-05,0.06951754493859645,0.0998485919834536,0.0998485919834536,7.849605595437342e-05,7.849605595437342e-05,0.0011679011853636184,0.00023548816786312027,0.003503703556090855,0.0,0.0,1.0,10.0,0.0015753423665143434,8.990781436199764,6.668056576816751e-05,0.41710526963157873,1.1981831038014432
17.0,9.98113896520843,0.0006325821956404607,0.019374340473085665,90.8671477123651,0.0010991820238686193,5.643676979776331,0.11354752926126022,0.0,3.0,0.2,0.75,0.1,0.1,0.03,10.0,0.01,1.0,0.01,1.0,0.1,10.0,0.1,0.05,0.05,0.1,0.01,0.01,1.0,10.0,1.0,1.0,0.0001225586283555037,0.05748093981147397,0.09987953532564625,1.0934251932630243,1.0991820238686194e-05,0.05643676979776331,0.0998113896520843,0.0998113896520843,6.325821956404607e-05,6.325821956404607e-05,0.001135475292612602,0.00018977465869213822,0.003406425877837806,0.0,0.0,1.0,10.0,0.0019374340473085666,9.08671477123651,6.595092143211716e-05,0.3386206187865799,1.1977366758250116
18.0,9.975648689091962,0.0004910499462553965,0.0247742113946698,91.73520193291795,0.0010881689015938458,4.401553462878057,0.11035737529053703,0.0,3.0,0.2,0.75,0.1,0.1,0.03,10.0,0.01,1.0,0.01,1.0,0.1,10.0,0.1,0.05,0.05,0.1,0.01,0.01,1.0,10.0,1.0,1.0,0.00012165375173872439,0.04504656597888731,0.09982339392483297,1.0904501595428187,1.0881689015938459e-05,0.044015534628780564,0.09975648689091962,0.09975648689091962,4.9104994625539654e-05,4.9104994625539654e-05,0.0011035737529053703,0.00014731498387661896,0.003310721258716111,0.0,0.0,1.0,10.0,0.00247742113946698,9.173520193291795,6.529013409563075e-05,0.2640932077726834,1.1970778426910356
19.0,9.966702681269801,0.00035946142289200293,0.033638161651982926,92.52066372358252,0.0010779563977133487,3.224060769996743,0.10722117010066004,0.0,3.0,0.2,0.75,0.1,0.1,0.03,10.0,0.01,1.0,0.01,1.0,0.1,10.0,0.1,0.05,0.05,0.1,0.01,0.01,1.0,10.0,1.0,1.0,0.0001209162145089299,0.03325760942899149,0.0997332413815211,1.0845147735696699,1.0779563977133487e-05,0.03224060769996743,0.09966702681269801,0.09966702681269801,3.59461422892003e-05,3.59461422892003e-05,0.0010722117010066002,0.00010783842686760088,0.0032166351030198013,0.0,0.0,1.0,10.0,0.003363816165198293,9.252066372358252,6.467738386280092e-05,0.1934436461998046,1.1960043217523761
20.0,9.94964394975097,0.00023739807394977422,0.050622970097788114,93.23139313431898,0.0010679119356244865,2.113133984942381,0.10414017850341248,0.0,3.0,0.2,0.75,0.1,0.1,0.03,10.0,0.01,1.0,0.01,1.0,0.1,10.0,0.1,0.05,0.05,0.1,0.01,0.01,1.0,10.0,1.0,1.0,0.00012017795598831912,0.02213295316174153,0.09956291750303804,1.0697311853235798,1.0679119356244866e-05,0.021131339849423808,0.09949643949750969,0.09949643949750969,2.3739807394977425e-05,2.3739807394977425e-05,0.001041401785034125,7.121942218493227e-05,0.0031242053551023743,0.0,0.0,1.0,10.0,0.005062297009778812,9.323139313431899,6.407471613746919e-05,0.12678803909654288,1.1939572739701165
21.0,9.906540721869238,0.0001260055502048163,0.09366159056427019,93.87450240007789,0.001056034833053874,1.0845820771743133,0.10111568058556843,0.0,3.0,0.2,0.75,0.1,0.1,0.03,10.0,0.01,1.0,0.01,1.0,0.1,10.0,0.1,0.05,0.05,0.1,0.01,0.01,1.0,10.0,1.0,1.0,0.00011801880252109096,0.011828708325125163,0.09913474447008173,1.0158368244564622,1.0560348330538738e-05,0.010845820771743134,0.09906540721869238,0.09906540721869238,1.260055502048163e-05,1.260055502048163e-05,0.001011156805855684,3.780166506144489e-05,0.003033470417567053,0.0,0.0,1.0,10.0,0.00936615905642702,9.387450240007789,6.336208998323243e-05,0.0650749246304588,1.1887848866243087
22.0,9.725485018922427,3.658760323385395e-05,0.2746728061682774,94.45642788920252,0.0010305232563935307,0.25072944359144445,0.09815028299607727,0.0,3.0,0.2,0.75,0.1,0.1,0.03,10.0,0.01,1.0,0.01,1.0,0.1,10.0,0.1,0.05,0.05,0.1,0.01,0.01,1.0,10.0,1.0,1.0,0.00010049619651214206,0.0034559343064972784,0.09733954565568169,0.6886855986027286,1.0305232563935307e-05,0.0025072944359144445,0.09725485018922428,0.09725485018922428,3.658760323385395e-06,3.658760323385395e-06,0.0009815028299607726,1.0976280970156185e-05,0.002944508489882318,0.0,0.0,1.0,10.0,0.02746728061682774,9.445642788920251,6.183139538361185e-05,0.015043766615486669,1.1670582022706912
23.0,9.020224450762495,1.0267475089740633e-05,0.9799469950306289,94.98299878139844,0.0009511487347420985,0.01126668439368027,0.09525479017684498,0.0,3.0,0.2,0.75,0.1,0.1,0.03,10.0,0.01,1.0,0.01,1.0,0.1,10.0,0.1,0.05,0.05,0.1,0.01,0.01,1.0,10.0,1.0,1.0,0.0001006158136074317,0.0009752355739368734,0.09034295911293741,0.11040753515545462,9.511487347420985e-06,0.00011266684393680269,0.09020224450762494,0.09020224450762494,1.0267475089740633e-06,1.0267475089740633e-06,0.0009525479017684497,3.0802425269221902e-06,0.0028576437053053493,0.0,0.0,1.0,10.0,0.09799469950306289,9.498299878139845,5.7068924084525917e-05,0.0006760010636208163,1.0824269340914994
24.0,8.168660121914403,8.602628660411202e-06,1.8315408448987183,95.45949113352832,0.000857761859061099,0.004634632818496101,0.09244233412529645,0.0,3.0,0.2,0.75,0.1,0.1,0.03,10.0,0.01,1.0,0.01,1.0,0.1,10.0,0.1,0.05,0.05,0.1,0.01,0.01,1.0,10.0,1.0,1.0,0.0001575606576503946,0.0008212025543335598,0.08188151057972175,0.08488519308183679,8.57761859061099e-06,4.634632818496101e-05,0.08168660121914403,0.08168660121914403,8.602628660411203e-07,8.602628660411203e-07,0.0009244233412529645,2.580788598123361e-06,0.0027732700237588937,0.0,0.0,1.0,10.0,0.18315408448987183,9.545949113352831,5.146571154366594e-05,0.0002780779691097661,0.9802392146297284
25.0,7.393681357568051,7.651582643298866e-06,2.6065418770655198,95.89067049028718,0.0007734821977219429,0.002901564463863528,0.08971264357405884,0.0,3.0,0.2,0.75,0.1,0.1,0.03,10.0,0.01,1.0,0.01,1.0,0.1,10.0,0.1,0.05,0.05,0.1,0.01,0.01,1.0,10.0,1.0,1.0,0.0001994417058558618,0.0007337153899777721,0.07416972655185798,0.07563049284065448,7.73482197721943e-06,2.901564463863528e-05,0.07393681357568051,0.07393681357568051,7.651582643298866e-07,7.651582643298866e-07,0.0008971264357405883,2.29547479298966e-06,0.002691379307221765,0.0,0.0,1.0,10.0,0.26065418770655197,9.589067049028719,4.640893186331658e-05,0.0001740938678318117,0.8872417629081661
26.0,6.691640011405653,6.937145288071055e-06,3.3085990862800116,96.28084764409722,0.000697707530169474,0.002057920307206054,0.0870633852576654,0.0,3.0,0.2,0.75,0.1,0.1,0.03,10.0,0.01,1.0,0.01,1.0,0.1,10.0,0.1,0.05,0.05,0.1,0.01,0.01,1.0,10.0,1.0,1.0,0.0002295223256150358,0.0006679142285657361,0.06717587241238648,0.0680883324805903,6.9770753016947396e-06,2.057920307206054e-05,0.06691640011405653,0.06691640011405653,6.937145288071055e-07,6.937145288071055e-07,0.0008706338525766539,2.0811435864213165e-06,0.002611901557729962,0.0,0.0,1.0,10.0,0.3308599086280012,9.628084764409722,4.186245181016844e-05,0.00012347521843236324,0.8029968013686785
27.0,6.05608310996719,6.3644847827439845e-06,3.944166489057237,96.63392323176592,0.0006295787061771075,0.0015587369781121679,0.08449223571576837,0.0,3.0,0.2,0.75,0.1,0.1,0.03,10.0,0.01,1.0,0.01,1.0,0.1,10.0,0.1,0.05,0.05,0.1,0.01,0.01,1.0,10.0,1.0,1.0,0.0002510258760021355,0.0006150251339054246,0.06083866036107311,0.06147918154324357,6.295787061771075e-06,1.558736978112168e-05,0.060560831099671905,0.060560831099671905,6.364484782743985e-07,6.364484782743985e-07,0.0008449223571576838,1.9093454348231957e-06,0.0025347670714730513,0.0,0.0,1.0,10.0,0.3944166489057237,9.663392323176593,3.777472237062645e-05,9.352421868673008e-05,0.7267299731960629
28.0,5.480837985791153,5.889703347791015e-06,4.519417676166093,96.95342676705607,0.0005682992750835536,0.00122976313304303,0.08199692120805054,0.0,3.0,0.2,0.75,0.1,0.1,0.03,10.0,0.01,1.0,0.01,1.0,0.1,10.0,0.1,0.05,0.05,0.1,0.01,0.01,1.0,10.0,1.0,1.0,0.00026618029417381327,0.0005710269222097412,0.055098562148584364,0.05557813240972064,5.682992750835536e-06,1.22976313304303e-05,0.05480837985791153,0.05480837985791153,5.889703347791016e-07,5.889703347791016e-07,0.0008199692120805053,1.7669110043373047e-06,0.002459907636241516,0.0,0.0,1.0,10.0,0.4519417676166093,9.695342676705607,3.409795650501322e-05,7.37857879825818e-05,0.6577005582949385
29.0,4.960229719184796,5.487119438189425e-06,5.040028361850148,97.24255196014218,0.0005131535239312957,0.0009974916088160972,0.07957522529115602,0.0,3.0,0.2,0.75,0.1,0.1,0.03,10.0,0.01,1.0,0.01,1.0,0.1,10.0,0.1,0.05,0.05,0.1,0.01,0.01,1.0,10.0,1.0,1.0,0.00027655237593333953,0.0005335814970796413,0.049900358214419085,0.05027385999140663,5.131535239312957e-06,9.974916088160972e-06,0.049602297191847965,0.049602297191847965,5.487119438189425e-07,5.487119438189425e-07,0.0007957522529115601,1.6461358314568276e-06,0.0023872567587346805,0.0,0.0,1.0,10.0,0.5040028361850147,9.72425519601422,3.0789211435877744e-05,5.984949652896584e-05,0.5952275663021755
30.0,4.489090909680003,5.1399324282139885e-06,5.511166624368194,97.50418863233985,0.0004635028304717747,0.0008254522132159743,0.07722499089897909,0.0,3.0,0.2,0.75,0.1,0.1,0.03,10.0,0.01,1.0,0.01,1.0,0.1,10.0,0.1,0.05,0.05,0.1,0.01,0.01,1.0,10.0,1.0,1.0,0.00028327024049880703,0.0005011649410380573,0.04519346741394336,0.04549204687486736,4.635028304717747e-06,8.254522132159744e-06,0.04489090909680003,0.04489090909680003,5.139932428213989e-07,5.139932428213989e-07,0.0007722499089897909,1.5419797284641967e-06,0.0023167497269693726,0.0,0.0,1.0,10.0,0.5511166624368194,9.750418863233985,2.7810169828306484e-05,4.952713279295846e-05,0.5386909091616005
31.0,4.062731561433271,4.836427756484706e-06,5.937523035256067,97.74095175229934,0.0004187782840929774,0.0006934682020880074,0.07494412054782365,0.0,3.0,0.2,0.75,0.1,0.1,0.03,10.0,0.01,1.0,0.01,1.0,0.1,10.0,0.1,0.05,0.05,0.1,0.01,0.01,1.0,10.0,1.0,1.0,0.00028716401212479766,0.000472717052000053,0.04093178806044241,0.04117483424115154,4.187782840929774e-06,6.934682020880074e-06,0.04062731561433271,0.04062731561433271,4.836427756484707e-07,4.836427756484707e-07,0.0007494412054782365,1.450928326945412e-06,0.0022483236164347093,0.0,0.0,1.0,10.0,0.5937523035256067,9.774095175229935,2.5126697045578646e-05,4.1608092125280446e-05,0.48752778737199254
32.0,3.6769011080662577,4.568090514693181e-06,6.323348648285021,97.95520744157609,0.00037847308315296687,0.0005894651949002177,0.07273057580129806,0.0,3.0,0.2,0.75,0.1,0.1,0.03,10.0,0.01,1.0,0.01,1.0,0.1,10.0,0.1,0.05,0.05,0.1,0.01,0.01,1.0,10.0,1.0,1.0,0.00028885628981328756,0.0004474682539786666,0.03707340937130175,0.037273939433833586,3.784730831529669e-06,5.894651949002177e-06,0.03676901108066258,0.03676901108066258,4.568090514693181e-07,4.568090514693181e-07,0.0007273057580129806,1.3704271544079544e-06,0.002181917274038942,0.0,0.0,1.0,10.0,0.6323348648285022,9.79552074415761,2.2708384989178016e-05,3.5367911694013065e-05,0.44122813296795094
33.0,3.3277497362417856,4.328540802482477e-06,6.672493688276982,98.14909669559019,0.0003421354246189656,0.000505768805500115,0.07058237629387289,0.0,3.0,0.2,0.75,0.1,0.1,0.03,10.0,0.01,1.0,0.01,1.0,0.1,10.0,0.1,0.05,0.05,0.1,0.01,0.01,1.0,10.0,1.0,1.0,0.0002888216118401371,0.00042484236977366024,0.03358028287391367,0.03374739162426906,3.4213542461896564e-06,5.0576880550011505e-06,0.033277497362417856,0.033277497362417856,4.3285408024824777e-07,4.3285408024824777e-07,0.0007058237629387289,1.2985622407447433e-06,0.0021174712888161864,0.0,0.0,1.0,10.0,0.6672493688276983,9.81490966955902,2.0528125477137938e-05,3.0346128330006903e-05,0.3993299683490143
34.0,3.0117918470904517,4.1128879783272345e-06,6.988444100458492,98.32455679378869,0.0003093621678314065,0.00043726841702481376,0.0684975985347487,0.0,3.0,0.2,0.75,0.1,0.1,0.03,10.0,0.01,1.0,0.01,1.0,0.1,10.0,0.1,0.05,0.05,0.1,0.01,0.01,1.0,10.0,1.0,1.0,0.00028742687727987615,0.0004043978876115269,0.03041789804078872,0.030558258892738832,3.0936216783140654e-06,4.372684170248138e-06,0.030117918470904517,0.030117918470904517,4.112887978327235e-07,4.112887978327235e-07,0.000684975985347487,1.2338663934981705e-06,0.0020549279560424607,0.0,0.0,1.0,10.0,0.6988444100458492,9.832455679378869,1.8561730069884393e-05,2.6236105021488828e-05,0.3614150216508542
35.0,2.725872128339659,3.91731151784179e-06,7.274355487714814,98.48334074555446,0.0002797932090461132,0.0003804269409987524,0.06647437459956564,0.0,3.0,0.2,0.75,0.1,0.1,0.03,10.0,0.01,1.0,0.01,1.0,0.1,10.0,0.1,0.05,0.05,0.1,0.01,0.01,1.0,10.0,1.0,1.0,0.00028495916536900874,0.00038578992501809813,0.027554969944780513,0.027673608059288344,2.797932090461132e-06,3.804269409987524e-06,0.027258721283396594,0.027258721283396594,3.91731151784179e-07,3.91731151784179e-07,0.0006647437459956564,1.175193455352537e-06,0.001994231237986969,0.0,0.0,1.0,10.0,0.7274355487714814,9.848334074555446,1.6787592542766793e-05,2.2825616459925146e-05,0.3271046554007591
36.0,2.4671347235369065,3.7387801908096085e-06,7.533083949400286,98.62703475357239,0.00025310656982923784,0.00033271801882781704,0.06451089076478829,0.0,3.0,0.2,0.75,0.1,0.1,0.03,10.0,0.01,1.0,0.01,1.0,0.1,10.0,0.1,0.05,0.05,0.1,0.01,0.01,1.0,10.0,1.0,1.0,0.00028164545045723604,0.0003687448038149473,0.024963150458905736,0.02506392767308091,2.5310656982923785e-06,3.3271801882781705e-06,0.024671347235369068,0.024671347235369068,3.7387801908096086e-07,3.7387801908096086e-07,0.0006451089076478829,1.1216340572428826e-06,0.0019353267229436485,0.0,0.0,1.0,10.0,0.7533083949400287,9.86270347535724,1.5186394189754272e-05,1.9963081129669025e-05,0.2960561668244288
