Time,ARGex,ORN,ARGin,extracellular,cytosol,Arginase,Arginine_transport,Ornithine_efflux,NOS,ODC
0.12,330.0,1.0779941855281052,27.841872615391324,1.0,1.0,2.0024114802906756,208.2105129450198,0.43201448692574085,0.8446192730707095,0.00015386729294146137
0.13,330.0,1.094396293813092,29.883587849906284,1.0,1.0,2.1463536489639683,206.01040914096546,0.4364572068999137,0.8662176107585393,0.00015618031842136999
0.14,330.0,1.1121803984253658,31.902181261599722,1.0,1.0,2.288280877165774,203.91175946519408,0.44146215541102124,0.8857613570082061,0.00015868729204267435
0.15,330.0,1.1313212547204399,33.898665895508834,1.0,1.0,2.4282780782184443,201.90663969734868,0.44700953119105435,0.9035356924258907,0.00016138442973144003
0.16,330.0,1.1517946234283474,35.87397719474674,1.0,1.0,2.5664237823409852,199.98796943308707,0.45308087482575915,0.9197750442363418,0.0001642680779509303
0.17,330.0,1.1735772058849656,37.82897928353952,1.0,1.0,2.7027906723657527,198.14940163075462,0.4596589286562104,0.934673908306724,0.0001673347053396057
0.18,330.0,1.1966465692976822,39.76447404651614,1.0,1.0,2.8374463031081194,196.38522610388435,0.46672750649199823,0.9483950379905097,0.0001705808928955409
0.19,330.0,1.2209810900604485,41.681206890819084,1.0,1.0,2.970453577594721,194.69028995753956,0.4742713874266442,0.9610756805023256,0.00017400332665919272
0.2,330.0,1.2465598971738028,43.579872911506975,1.0,1.0,3.101871242198543,193.05992890995378,0.4822762205613034,0.9728324036271974,0.00017759879037106984
0.21,330.0,1.2733628306228573,45.46112045084909,1.0,1.0,3.231754192972389,191.48991020026324,0.4907284475221301,0.9837648542053872,0.00018136416019661823
0.22,330.0,1.3013703896303157,47.3255565551952,1.0,1.0,3.360153906750095,189.97638160905927,0.49961522701382155,0.9939587370787317,0.00018529639799487135
0.23,330.0,1.3305637059446296,49.173749459799275,1.0,1.0,3.487118660621152,188.5158294556797,0.5089243786015302,1.003488173131331,0.00018939254807374321
0.24,330.0,1.3609244843186203,51.006233599064196,1.0,1.0,3.61269392030682,187.10504002869772,0.5186443169606623,1.0124176071836817,0.00019364972931265335
0.25,330.0,1.3924350042288716,52.82351029190274,1.0,1.0,3.736922426314084,185.74106899966264,0.5287640186477368,1.020803332905505,0.00019806513585219322
0.26,330.0,1.4250780429941223,54.626053248766404,1.0,1.0,3.8598446070848884,184.4212110833804,0.5392729580694222,1.028694758929182,0.0002026360267388717
0.27,330.0,1.458836892251475,56.41430823156565,1.0,1.0,3.9814985875927853,183.14297740372632,0.5501610883726527,1.0361354237901292,0.00020735972863520974
0.28,330.0,1.4936953063704714,58.18869673090397,1.0,1.0,4.101920470081135,181.90407271968843,0.5614187953545791,1.0431638519384365,0.00021223362897076145
0.29,330.0,1.529637484093192,59.94961753141024,1.0,1.0,4.2211444672623815,180.70237665949108,0.5730368687206311,1.049814257244952,0.000217255173731758
0.3,330.0,1.5666480498906998,61.69744816916282,1.0,1.0,4.339203025921778,179.53592710294913,0.585006475552138,1.0561171312387354,0.0002224218651913775
0.31,330.0,1.6047120321829302,63.43254661553403,1.0,1.0,4.4561269636845,178.40290522353297,0.5973191342925945,1.0620997386247917,0.00022773125918510646
0.32,330.0,1.6438148424800365,65.1552528221139,1.0,1.0,4.571945594208511,177.30162221201837,0.609966690917228,1.067786535559884,0.00023318096250108238
0.33,330.0,1.6839422575410694,66.86588999748611,1.0,1.0,4.68668683235421,176.23050755032372,0.6229412979911059,1.0731995239459136,0.00023876863067843628
0.34,330.0,1.7250804034419245,68.56476572532384,1.0,1.0,4.800377287018398,175.18809857915704,0.6362353959016069,1.0783585531458824,0.00024449196605886534
0.35000000000000003,330.0,1.7672157405362212,70.25217300245053,1.0,1.0,4.913042347117897,174.17303115836165,0.6498416956471351,1.083281578199828,0.0002503487159502289
0.36,330.0,1.8103350490691767,71.92839121184463,1.0,1.0,5.024706261859716,173.18403128350158,0.6637531629436159,1.0879848817120923,0.000256336670869582
0.37,330.0,1.8544254162057892,73.59368697974749,1.0,1.0,5.13539221202784,172.21990757723836,0.6779630038695637,1.0924832650897567,0.00026245366297203995
0.38,330.0,1.8994742226065662,75.24831504098994,1.0,1.0,5.245122380695309,171.27954448817522,0.6924646511257389,1.0967902142583046,0.00026869756440685955
0.39,330.0,1.945469129633583,76.8925190511246,1.0,1.0,5.353918019320771,170.36189615242466,0.7072517512886717,1.1009180435909132,0.0002750662857522512
0.4,330.0,1.9923980689278766,78.52653222745661,1.0,1.0,5.461799501516626,169.46598090788382,0.722318153751091,1.1048780210322906,0.0002815577747702067
0.41000000000000003,330.0,2.040249232611557,80.15057793826959,1.0,1.0,5.568786372565951,168.59087632823224,0.737657900508272,1.1086804774729266,0.000288170015238861
0.42,330.0,2.0890110634947336,81.76487028123303,1.0,1.0,5.674897397467428,167.73571470106862,0.7532652164595903,1.1123349027233875,0.00029490102577718933
0.43,330.0,2.1386722453630598,83.36961464908423,1.0,1.0,5.780150607418631,166.89967890546146,0.769134500204053,1.1158500299598766,0.0003017488586733891
0.44,330.0,2.189221693880388,84.96500824921345,1.0,1.0,5.8845633425833155,166.08199866486916,0.7852603155175012,1.1192339101535629,0.0003087115987913177
0.45,330.0,2.2406485482601504,86.5512405682376,1.0,1.0,5.988152290623984,165.28194714201587,0.8016373835375815,1.1224939778194074,0.0003157873625762942
0.46,330.0,2.2929421635206544,88.12849379390934,1.0,1.0,6.090933521877885,164.49883783593648,0.8182605755397091,1.125637109261205,0.000322974297134829
0.47000000000000003,330.0,2.346092103089306,89.69694321029921,1.0,1.0,6.192922522273305,163.73202174429963,0.8351249061688398,1.1286696743191487,0.0003302705793561206
0.48,330.0,2.400088131676545,91.25675757255081,1.0,1.0,6.294134224436794,162.98088476275444,0.8522255270630011,1.1315975824590283,0.00033767441506474846
0.49,330.0,2.4549202085134127,92.80809945546928,1.0,1.0,6.394583036651515,162.24484530162994,0.8695577208846298,1.1344263238996373,0.0003451840382177483
0.5,330.0,2.5105784809471974,94.3511255777303,1.0,1.0,6.494282869819632,161.5233520990057,0.8871168957333477,1.137161006391271,0.0003527977101454981
0.51,330.0,2.5670532783744613,95.8859871032378,1.0,1.0,6.593247162561748,160.81588221152026,0.9048985799111015,1.1398063881729459,0.00036051371883374293
0.52,330.0,2.624335106470852,97.41282992222109,1.0,1.0,6.691488904652292,160.12193916577132,0.9228984170042309,1.1423669075659793,0.000368330378241362
0.53,330.0,2.6824146416857193,98.93179491450152,1.0,1.0,6.789020658975703,159.44105125500357,0.9411121612521067,1.1448467095999821,0.0003762460276496752
0.54,330.0,2.7412827259881527,100.44301819635113,1.0,1.0,6.885854582119919,158.77276996776436,0.9595356731814467,1.1472496700135617,0.0003842590310416291
0.55,330.0,2.800930361856889,101.94663135180875,1.0,1.0,6.982002443685665,158.1166685367751,0.9781649154896497,1.1495794169269113,0.000392367776509983
0.56,330.0,2.8613487075010404,103.44276164944745,1.0,1.0,7.077475644396621,157.4723405973747,0.9969959491596236,1.1518393504459092,0.00040057067569285507
0.5700000000000001,330.0,2.9225290722945605,104.93153224580283,1.0,1.0,7.172285233107705,156.83939894584148,1.0160249297880084,1.154032660425184,0.0004088661632344346
0.58,330.0,2.9844629124095876,106.41306237658881,1.0,1.0,7.266441922801445,156.21747438886612,1.0352481041105581,1.1561623425894316,0.0004172526962689667
0.59,330.0,3.047141826637835,107.88746753658944,1.0,1.0,7.359956105645774,155.60621467637264,1.0546618067110802,1.158231213187766,0.00042572875392666123
0.6,330.0,3.1105575523906706,109.35485964896979,1.0,1.0,7.452837867175621,155.00528351067058,1.074262456901832,1.1602419223348004,0.00043429283686037236
0.61,330.0,3.174701961867999,110.81534722473002,1.0,1.0,7.545096999658609,154.41435962557958,1.09404655576383,1.1621969661740579,0.0004429434667918155
0.62,330.0,3.239567058385851,112.26903551301956,1.0,1.0,7.636743014703291,153.8331359297505,1.114010683336088,1.164098697983583,0.0004516791860760614
0.63,330.0,3.305144972853562,113.71602664296965,1.0,1.0,7.72778515516373,153.2613187089503,1.1341514959438046,1.1659493383298651,0.0004604985572831723
0.64,330.0,3.371427960392574,115.15641975762225,1.0,1.0,7.8182324063881055,152.69862688257365,1.1544657236565248,1.1677509843641238,0.0004694001627960021
0.65,330.0,3.438408397089539,116.59031114047586,1.0,1.0,7.908093506854528,152.14479131008272,1.1749501678680923,1.1695056183445076,0.0004783826044232611
0.66,330.0,3.5060787768766435,118.01779433513695,1.0,1.0,7.997376958234444,151.59955414346157,1.1956016989907308,1.1712151154585837,0.00048744450302698087
0.67,330.0,3.5744317085323907,119.43896025853651,1.0,1.0,8.086091034921447,151.06266822211725,1.2164172542561318,1.172881251012419,0.0004965844981635515
0.68,330.0,3.6434599127965543,120.8538973081354,1.0,1.0,8.174243793060366,150.53389650697682,1.2373938356169778,1.174505707045473,0.0005058012477375655
0.6900000000000001,330.0,3.7131562195935475,122.26269146350472,1.0,1.0,8.261843079108555,150.01301155081438,1.2585285077428725,1.176090078424251,0.0005150934276677751
0.7000000000000001,330.0,3.7835135653588057,123.66542638263661,1.0,1.0,8.34889653795875,149.4997950020983,1.2798183961050948,1.1776358784621477,0.000524459731564508
0.71,330.0,3.854524990463078,125.06218349331623,1.0,1.0,8.435411620650886,148.99403713988042,1.301260685144991,1.1791445441080366,0.0005338988704179341
0.72,330.0,3.926183636729809,126.45304207986325,1.0,1.0,8.521395591698287,148.49553643745716,1.3228526165211685,1.1806174407418424,0.0005434095722966028
0.73,330.0,3.998482745041091,127.8380793655278,1.0,1.0,8.606855536051793,148.0040991527216,1.3445914874310103,1.1820558666114953,0.0005529905820557131
0.74,330.0,4.071415653027976,129.21737059080527,1.0,1.0,8.6917983657237,147.51953894329796,1.366474649002354,1.1834610569422652,0.000562640661054621
0.75,330.0,4.144975792841159,130.59098908791464,1.0,1.0,8.776230826091759,147.04167650470595,1.3884995047514532,1.1848341877464392,0.0005723585868831089
0.76,330.0,4.2191566889983,131.95900635166822,1.0,1.0,8.860159501902102,146.57033922994333,1.410663509103617,1.1861763793586058,0.0005821431530959824
0.77,330.0,4.293951956304434,133.32149210694564,1.0,1.0,8.943590822988696,146.10536088900423,1.4329641659731496,1.1874886997194012,0.0005919931689555775
0.78,330.0,4.3693552978421435,134.6785143729694,1.0,1.0,9.026531069725708,145.64658132696732,1.4553990273994477,1.1887721674284208,0.0006019074591817912
0.79,330.0,4.445360503028363,136.0301395245662,1.0,1.0,9.108986378227973,145.19384617939562,1.4779656922363138,1.190027754585061,0.0006118848637092735
0.8,330.0,4.521961445734837,137.37643235058584,1.0,1.0,9.190962745313888,144.74700660388626,1.5006618048917393,1.1912563894343398,0.0006219242374514382
0.81,330.0,4.5991520824694385,138.71745610963757,1.0,1.0,9.27246603324392,144.3059190266983,1.5234850541155809,1.1924589588331886,0.0006320244500709689
0.8200000000000001,330.0,4.6769264506157056,140.053272583294,1.0,1.0,9.353501974247232,143.87044490346722,1.5464331718327227,1.1936363105513106,0.0006421843857565231
0.8300000000000001,330.0,4.755278666728077,141.38394212690216,1.0,1.0,9.434076174847958,143.44045049308994,1.5695039320194584,1.194789255419454,0.0006524029430053452
0.84,330.0,4.8342029248804685,142.70952371813274,1.0,1.0,9.51419412000204,143.01580664393154,1.5926951496209791,1.1959185693368146,0.0006626790344115216
0.85,330.0,4.913693495065951,144.03007500338967,1.0,1.0,9.593861177054778,142.5963885915679,1.616004679507971,1.1970249951482606,0.0006730115864596295
0.86,330.0,4.99374472164538,145.34565234219494,1.0,1.0,9.673082599528582,142.18207576733562,1.6394304154704464,1.198109244401159,0.000683399539323535
0.87,330.0,5.0743510218429915,146.65631084965608,1.0,1.0,9.75186353074992,141.77275161701306,1.6629702892470628,1.1991719989907481,0.0006938418466701215
0.88,330.0,5.155506884287089,147.9621044371134,1.0,1.0,9.83020900732357,141.3683034290055,1.6866222695882767,1.2002139127022378,0.0007043374754677424
0.89,330.0,5.2372068675937795,149.26308585107554,1.0,1.0,9.908123962462891,140.96862217144758,1.7103843613516894,1.2012356126571655,0.0007148854057991684
0.9,330.0,5.319445598992316,150.55930671051547,1.0,1.0,9.985613229182537,140.57360233768537,1.7342546046282208,1.2022377006708775,0.0007254846306788755
0.91,330.0,5.402217772990387,151.850817542612,1.0,1.0,10.062681543360558,140.1831417996325,1.7582310738977243,1.203220754527468,0.000736134155874495
0.92,330.0,5.485518150077661,153.13766781702225,1.0,1.0,10.139333546676973,139.7971416685288,1.7823118772126763,1.204185329177997,0.0007468329997322383
0.93,330.0,5.569341555466108,154.4199059787598,1.0,1.0,10.215573789434877,139.4155061626634,1.8064951554086874,1.2051319578673385,0.0007575801930061366
0.9400000000000001,330.0,5.653682877865714,155.6975794797448,1.0,1.0,10.291406733269808,139.03814248165455,1.8307790813407003,1.2060611531945888,0.0007683747786909488
0.9500000000000001,330.0,5.738537068294311,156.97073480908958,1.0,1.0,10.36683675375259,138.6649606869063,1.8551618591437786,1.2069734081115684,0.0007792158118586043
0.96,330.0,5.823899138920207,158.2394175221822,1.0,1.0,10.441868142890932,138.295873587886,1.8796417235174374,1.2078691968636153,0.000790102359498036
0.97,330.0,5.909764161936397,159.50367226862727,1.0,1.0,10.516505111534654,137.9307966338899,1.9042169390325099,1.208748975876535,0.0008010335003582812
0.98,330.0,5.996127268465152,160.76354281909875,1.0,1.0,10.590751791689108,137.5696478109869,1.9288857994596136,1.209613184593284,0.0008120083247947183
0.99,330.0,6.082983647491939,162.01907209115643,1.0,1.0,10.664612238741146,137.2123475438497,1.9536466271183286,1.210462246263685,0.0008230259346183345
1.0,330.0,6.17032854482758,163.27030217407395,1.0,1.0,10.738090433601588,136.85881860220178,1.9784977722462547,1.2112965686902406,0.0008340854429479099
1.01,330.0,6.258157262097656,164.51727435272497,1.0,1.0,10.811190284768147,136.50898601162612,2.0034376123871294,1.2121165449328712,0.0008451859740650163
1.02,330.0,6.346465155758186,165.76002913057118,1.0,1.0,10.883915630312389,136.16277696849667,2.028464551797261,1.2129225539752029,0.0008563266632717302
1.03,330.0,6.435247636136653,166.9986062517936,1.0,1.0,10.956270239794256,135.82012075880925,2.0535770208695405,1.2137149613548415,0.0008675066567509669
1.04,330.0,6.524500166497506,168.2330447226056,1.0,1.0,11.028257816107304,135.4809486807025,2.07877347557436,1.2144941197598909,0.0008787251114293474
1.05,330.0,6.614218262131291,169.463382831785,1.0,1.0,11.099881997257839,135.14519397047178,2.104052396916769,1.215260369593814,0.0008899811948425113
1.06,330.0,6.704397489466608,170.68965817045984,1.0,1.0,11.171146358080811,134.8127917318916,2.1294122904092627,1.2160140395105874,0.0009012740850027982
1.07,330.0,6.795033465204118,171.91190765118128,1.0,1.0,11.242054411895289,134.48367886867283,2.1548516855595903,1.2167554469219597,0.0009126029702692168
1.08,330.0,6.886121855471863,173.13016752631495,1.0,1.0,11.312609612102086,134.15779401989158,2.1803691353730454,1.2174848984785087,0.0009239670492196339
1.09,330.0,6.977658375001196,174.34447340578,1.0,1.0,11.382815353726112,133.8350774982367,2.2059632158686746,1.2182026905260608,0.0009353655305251066
1.1,330.0,7.069638786322635,175.55486027416512,1.0,1.0,11.452674974905703,133.51547123093076,2.231632525608911,1.218909109538945,0.0009467976328262998
1.11,330.0,7.162058898980998,176.76136250724713,1.0,1.0,11.52219175833132,133.19891870318972,2.2573756852421365,1.219604432531442,0.0009582625846119183
1.12,330.0,7.254914568769193,177.96401388793856,1.0,1.0,11.591368932635614,132.88536490409209,2.2831913370577053,1.2202889274487052,0.000969759624099098
1.1300000000000001,330.0,7.34820169698006,179.1628476216878,1.0,1.0,11.660209673736963,132.5747562747383,2.3090781445529798,1.2209628535383432,0.0009812879991156962
1.1400000000000001,330.0,7.441916229675704,180.357896351355,1.0,1.0,11.728717106138406,132.2670406585856,2.3350347920119723,1.2216264617037738,0.0009928469669844271
1.1500000000000001,330.0,7.536054156973755,181.54919217158567,1.0,1.0,11.796894304183763,131.9621672538515,2.3610599840951534,1.22227999484039,0.001004435794408791
1.16,330.0,7.630611512350029,182.73676664270232,1.0,1.0,11.864744293272755,131.6600865678852,2.387152445440077,1.2229236881555081,0.0010160537573607443
1.17,330.0,7.7255843719570985,183.92065080413457,1.0,1.0,11.932270051036705,131.36075037341038,2.4133109202724126,1.2235577694730078,0.0010277001409700647
1.18,330.0,7.820968853958247,185.1008751874057,1.0,1.0,11.999474508476451,131.06411166655067,2.4395341720270576,1.2241824595235142,0.0010393742394153675
1.19,330.0,7.91676111787638,186.27746982869428,1.0,1.0,12.066360551063992,130.7701246265509,2.465820982978972,1.2247979722209217,0.0010510753558167225
1.2,330.0,8.012957363957417,187.45046428098746,1.0,1.0,12.132931019809222,130.47874457711518,2.492170153883423,1.225404514926002,0.0010628028021298394
1.21,330.0,8.10955383254773,188.61988762584252,1.0,1.0,12.199188712293237,130.1899279492842,2.5185805036253086,1.2260022886978048,0.0010745558990417723
1.22,330.0,8.206546803485224,189.7857684847717,1.0,1.0,12.265136383669391,129.90363224578118,2.545050868877283,1.2265914885335,0.0010863339758681119
1.23,330.0,8.303932595503646,190.9481350302655,1.0,1.0,12.330776747633468,129.61981600675693,2.571580103766377,1.227172303597286,0.0010981363704516231
1.24,330.0,8.401707565649735,192.10701499646842,1.0,1.0,12.396112477364047,129.33843877687033,2.5981670795488547,1.2277449174389383,0.0011099624290622989
1.25,330.0,8.499868108712857,193.26243568952037,1.0,1.0,12.46114620643427,129.05946107364286,2.6248106842930268,1.228309508202548,0.0011218115062987882
1.26,330.0,8.598410656666735,194.41442399757696,1.0,1.0,12.525880529696085,128.78284435702906,2.651509822569778,1.2288662488259596,0.0011336829649911764
1.27,330.0,8.697331678122962,195.5630064005203,1.0,1.0,12.590318004137917,128.5085510001482,2.678263415150562,1.2294153072313891,0.0011455761761050762
1.28,330.0,8.796627677795941,196.70820897937293,1.0,1.0,12.654461149716907,128.2365442611252,2.705070398712631,1.2299568465076796,0.0011574905186470066
1.29,330.0,8.896295195978935,197.85005742542504,1.0,1.0,12.718312450166499,127.96678825599099,2.7319297255512693,1.2304910250846164,0.0011694253795710284
1.3,330.0,8.996330808030919,198.98857704908633,1.0,1.0,12.781874353780388,127.69924793259582,2.7588403632988237,1.2310179968997081,0.001181380153686609
1.31,330.0,9.096731123873937,200.12379278847257,1.0,1.0,12.845149274173654,127.43388904549107,2.785801294650322,1.2315379115578107,0.0011933542435676884
1.32,330.0,9.197492787500671,201.25572921773656,1.0,1.0,12.908139591021904,127.17067813173676,2.81281151709547,1.2320509144839495,0.001205347059462926
1.33,330.0,9.298612476491947,202.38441055515267,1.0,1.0,12.970847650779222,126.90958248759537,2.8398700426568446,1.2325571470696817,0.0012173580192070964
1.34,330.0,9.400086901543895,203.50986067096437,1.0,1.0,13.033275767375681,126.65057014607308,2.8669758976341035,1.2330567468133116,0.0012293865481336171
1.35,330.0,9.501912806004537,204.63210309500278,1.0,1.0,13.095426222895137,126.39360985527298,2.894128122354014,1.2335498474542623,0.0012414320789881814
1.36,330.0,9.6040869654195,205.75116102408475,1.0,1.0,13.157301268233999,126.13867105752489,2.9213257709261464,1.2340365791018848,0.0012534940518434746
1.37,330.0,9.70660618708667,206.86705732919825,1.0,1.0,13.21890312374167,125.88572386925965,2.948567911004067,1.2345170683589761,0.001265571914014956
1.3800000000000001,330.0,9.809467309619503,207.97981456248255,1.0,1.0,13.280233979843233,125.63473906159638,2.975853623551858,1.2349914384402545,0.001277665119977682
1.3900000000000001,330.0,9.912667202518792,209.0894549640104,1.0,1.0,13.341295997645053,125.38568804161298,3.003182002615824,1.2354598092860352,0.0012897731312841543
1.4000000000000001,330.0,10.016202765752672,210.1960004683791,1.0,1.0,13.402091309523856,125.1385428342719,3.030552155101234,1.2359222976713296,0.0013018954164831697
1.41,330.0,10.12007092934463,211.2994727111172,1.0,1.0,13.462622019699843,124.89327606497358,3.0579632005539548,1.236379017310588,0.0013140314510396577
1.42,330.0,10.224268652969352,212.39989303491302,1.0,1.0,13.522890204794393,124.64986094271251,3.0854142709468317,1.2368300789582807,0.0013261807172554876
1.43,330.0,10.328792925556158,213.49728249567116,1.0,1.0,13.582897914372872,124.4082712438113,3.1129045104707065,1.2372755905055155,0.0013383427041912227
1.44,330.0,10.433640764899883,214.59166186840275,1.0,1.0,13.642647171473005,124.16848129620902,3.1404330753299106,1.237715657072872,0.0013505169075888142
1.45,330.0,10.538809217278981,215.6830516529554,1.0,1.0,13.702139973119358,123.93046596428218,3.1679991335421427,1.2381503810996244,0.0013627028297952095
1.46,330.0,10.644295357080702,216.77147207958774,1.0,1.0,13.761378290824332,123.6942006341767,3.1956018647425957,1.238579862429516,0.0013748999796868652
1.47,330.0,10.750096286433136,217.85694311439397,1.0,1.0,13.82036407107616,123.45966119963053,3.2232404599922035,1.2390041983932434,0.0013871078725951496
1.48,330.0,10.856209134843981,218.9394844645835,1.0,1.0,13.879099235814227,123.2268240482681,3.2509141215899358,1.2394234838877929,0.0013993260302326163
1.49,330.0,10.96263105884586,220.01911558362033,1.0,1.0,13.9375856828923,122.99566604834773,3.2786220628889935,1.2398378114527735,0.0014115539806201372
1.5,330.0,11.06935924164802,221.0958556762268,1.0,1.0,13.995825286529833,122.76616453594409,3.3063635081168123,1.240247271343876,0.0014237912580148838
1.51,330.0,11.17639089279429,222.1697237032559,1.0,1.0,14.053819897751977,122.53829730254988,3.334137692198798,1.240651951603582,0.0014360374028391384
1.52,330.0,11.283723247827115,223.24073838643682,1.0,1.0,14.111571344818376,122.31204258307946,3.361943860585655,1.2410519381292529,0.001448291961609927
1.53,330.0,11.391353567957532,224.30891821299736,1.0,1.0,14.169081433641374,122.0873790442598,3.389781269084248,1.241447314738696,0.0014605544868694568
1.54,330.0,11.499279139740954,225.37428144016758,1.0,1.0,14.226351948193749,121.86428577339373,3.417649183691891,1.2418381632333313,0.0014728245371163522
1.55,330.0,11.607497274758625,226.43684609956807,1.0,1.0,14.283384650906441,121.64274226748161,3.445546880433966,1.242224563459053,0.0014851016767376685
1.56,330.0,11.716005309304606,227.4966300014868,1.0,1.0,14.340181283056515,121.42272842268758,3.4734736452048134,1.2426065933648855,0.0014973854759416834
1.57,330.0,11.82480060407817,228.5536507390477,1.0,1.0,14.39674356514565,121.20422452413828,3.5014287736117837,1.2429843290595284,0.0015096755106914445
1.58,330.0,11.933880543881488,229.60792569227462,1.0,1.0,14.453073197269505,120.98721123604055,3.5294115708223903,1.243357844865878,0.0015219713626390683
1.59,330.0,12.043242537322465,230.65947203205403,1.0,1.0,14.509171859478188,120.77166959210767,3.557421351414468,1.2437272133736077,0.0015342726190607791
1.6,330.0,12.152884016522634,231.708306723999,1.0,1.0,14.565041212128088,120.55758098628161,3.585457439229282,1.2440925054898924,0.001546578872792673
1.61,330.0,12.262802436829972,232.75444653221822,1.0,1.0,14.620682896225382,120.34492716374126,3.6135191672274978,1.2444537904883486,0.0015588897221672049
1.62,330.0,12.372995276536543,233.79790802299252,1.0,1.0,14.676098533761419,120.13369021218597,3.6416058773479456,1.2448111360562664,0.001571204770950381
1.6300000000000001,330.0,12.48346003660085,234.8387075683615,1.0,1.0,14.731289728040235,119.9238525533844,3.669716920369121,1.2451646083402,0.0015835236282796532
1.6400000000000001,330.0,12.594194240374808,235.87686134962385,1.0,1.0,14.786258063998433,119.71539693497954,3.697851655773343,1.2455142719899874,0.0015958459086025019
1.6500000000000001,330.0,12.705195433335204,236.9123853607527,1.0,1.0,14.841005108517662,119.50830642254002,3.7260094516135114,1.2458601902012576,0.001608171231615698
1.6600000000000001,330.0,12.816461182819584,237.94529541172957,1.0,1.0,14.895532410729874,119.3025643918499,3.7541896843823905,1.2462024247564891,0.001620499222205242
1.67,330.0,12.92798907776644,238.97560713179897,1.0,1.0,14.94984150231562,119.09815452142774,3.7823917388843884,1.2465410360646765,0.0016328295103869596
1.68,330.0,13.039776728459639,240.0033359726458,1.0,1.0,15.003933897795543,118.89506078526725,3.810615008109728,1.2468760831996588,0.00164516173124776
1.69,330.0,13.15182176627694,241.02849721149795,1.0,1.0,15.057811094815275,118.6932674457918,3.838858893110991,1.247207623937164,0.001657495524887531
1.7,330.0,13.264121843442597,242.05110595415647,1.0,1.0,15.111474574423942,118.49275904701537,3.8671228028819686,1.247535714790618,0.0016698305363616812
1.71,330.0,13.376674632783882,243.07117713795515,1.0,1.0,15.164925801346438,118.29352040790246,3.895406154238742,1.2478604110457707,0.0016821664156243088
1.72,330.0,13.489477827491498,244.08872553465162,1.0,1.0,15.218166224249641,118.09553661592066,3.92370837170299,1.2481817667941746,0.001694502817471991
1.73,330.0,13.60252914088378,245.10376575325202,1.0,1.0,15.271197276002749,117.89879302077907,3.952028887387414,1.2484998349655747,0.0017068394014881929
1.74,330.0,13.715826306174593,246.116312242771,1.0,1.0,15.324020373931932,117.7032752283458,3.9803671408832817,1.248814667359235,0.0017191758319882804
1.75,330.0,13.829367076244878,247.12637929492882,1.0,1.0,15.376636920069357,117.50896909473943,4.008722579150009,1.2491263146742577,0.001731511777965135
1.76,330.0,13.943149223417752,248.1339810467879,1.0,1.0,15.42904830139689,117.31586072058776,4.037094656406752,1.2494348265389204,0.0017438469130353594
1.77,330.0,14.057170539237088,249.13913148332944,1.0,1.0,15.481255890084457,117.12393644544858,4.065482834025944,1.2497402515390756,0.0017561809153860733
1.78,330.0,14.171428834249513,250.14184443997283,1.0,1.0,15.533261043723366,116.93318284238697,4.093886580428767,1.2500426372456452,0.0017685134677222834
1.79,330.0,14.285921937789753,251.14213360503894,1.0,1.0,15.585065105554584,116.74358671270431,4.122305370982476,1.2503420302412434,0.0017808442572148286
1.8,330.0,14.400647697769248,252.14001252215883,1.0,1.0,15.636669404692222,116.55513508081322,4.150738687899556,1.2506384761459597,0.0017931729754488903
1.81,330.0,14.515603980467983,253.1354945926295,1.0,1.0,15.68807525634226,116.3678151892545,4.17918602013868,1.250932019642337,0.0018054993183730613
