D_1,E_1,RS_1,R_1,X_1,theta_1,Time
0.0,0.0,0.0,2.5,0.0,0.0,0.0
0.0009581728608527636,0.001600069999652183,3.3742468040895616e-06,2.4999966257445725,1.4223732249908272e-06,0.0004487792000293278,0.01
0.0019163334547632395,0.003200781403353699,1.3429799565231464e-05,2.4999865700632693,5.654617145065673e-06,0.0008908777534000818,0.02
0.002874469508384879,0.004802124622620729,3.0066814619722633e-05,2.499969932494642,1.2645080766400444e-05,0.001326395471565938,0.03
0.003832568741811306,0.006404090185566444,5.3186688883272314e-05,2.499946811139843,2.234298495706462e-05,0.0017554309116548051,0.04
0.004790618869040559,0.008006668735653788,8.269204832033187e-05,2.4999173026797448,3.4698408620318814e-05,0.0021780813887789423,0.05
0.005748607598406327,0.009609851030881437,0.00011848674093673458,2.4998815023866463,4.966227834601337e-05,0.0025944429837266264,0.06
0.006706522633054888,0.011213627942325548,0.00016047582292428512,2.4998395041439565,6.71863532469594e-05,0.003004610557571861,0.07
0.007664351671430366,0.012817990452557312,0.00020856554344847797,2.499791400467395,8.722320897129756e-05,0.0034086777676334335,0.08
0.008622082407653905,0.01442292965549605,0.00026266334453540677,2.499737282508338,0.00010972623290706069,0.0038067370680904987,0.09
0.009579702531996154,0.016028436754928238,0.0003226778468298122,2.499677240073669,0.00013464960926397182,0.004198879724899948,0.1
0.010537199731409265,0.01763450306228984,0.0003885188275531344,2.4996113616548046,0.00016194829856237768,0.004585195838610239,0.11
0.011494561689844092,0.01924111999713502,0.0004600972266989959,2.4995397344232595,0.00019157803808209838,0.004965774338486444,0.12
0.012451776088831868,0.020848279084498746,0.0005373251205525917,2.4994624442648843,0.00022349531816243985,0.0053407030098030365,0.13
0.01340883060777146,0.02245597195536925,0.0006201157277428003,2.499379575775223,0.0002576573831883728,0.0057100684880361,0.14
0.014365712924519195,0.024064190344059287,0.0007083833828009662,2.4992912122936266,0.00029402220807580286,0.006073956286084328,0.15
0.01532241071576182,0.02567292608785053,0.0008020435334849064,2.4991974359089366,0.00033254849288053353,0.006432450797301893,0.16
0.016278911657382794,0.027282171126267973,0.0009010127340682675,2.4990983274696066,0.00037319565486760675,0.006785635302578935,0.17
0.0172352034250788,0.028891917498723725,0.0010052086217884415,2.4989939666145196,0.000415923807084749,0.007133591994609206,0.18
0.018191273694666086,0.030502157344198342,0.0011145499142614043,2.4988844317779204,0.00046069375400571797,0.0074764019807238,0.19
0.01914711014249073,0.03211288290076057,0.0012289564054292225,2.4987698001966123,0.0005074669853982326,0.007814145287265222,0.2
0.02010270044597976,0.03372408650292704,0.001348348938650127,2.4986501479439442,0.0005562056535270849,0.008146900887147063,0.21
0.021058032283934637,0.03533576058229843,0.0014726494142423322,2.498525549922973,0.0006068725761658582,0.008474746692392983,0.22
0.02201309333709223,0.03694789766481382,0.0016017807614041822,2.4983960799016978,0.0006594312131351347,0.008797759582852952,0.23
0.022967871288419917,0.038560490371338914,0.0017356669451756344,2.4982618105067815,0.0007138456691295704,0.009116015399303096,0.24
0.023922353823678945,0.040173531414852005,0.0018742329375700832,2.4981228132595485,0.000770080669903979,0.009429588972929823,0.25
0.024876528631698543,0.04178701360127961,0.00201740472706578,2.4979791585665985,0.0008281015672214944,0.00973855411583174,0.26
0.02583038340495898,0.043400929826389587,0.0021651092865902053,2.497830915759355,0.0008878743129165308,0.010042983653669941,0.27
0.02678390583983777,0.045015273076967385,0.00231727458652641,2.4976781530804195,0.0009493654666870073,0.010342949412574408,0.28
0.02773708363721483,0.04663003642738165,0.0024738295591868694,2.4975209377270944,0.001012542167751364,0.010638522255330764,0.29
0.02868990450268903,0.04824521304112813,0.0026347041156237175,2.497359335833149,0.001077372145689753,0.010929772064400507,0.3
0.029642356147206922,0.04986079616704553,0.0027998291063593053,2.497193412516591,0.001143823689509511,0.011216767781882008,0.31
0.030594426287248313,0.05147677914124728,0.0029691363422196812,2.4970232318565935,0.0012118656616889538,0.01149957738842452,0.32
0.03154610264547988,0.05309315538296809,0.0031425585511149173,2.4968488569457583,0.0012814674644850317,0.011778267947174861,0.33
0.032497372950908585,0.054709918396903534,0.003320029403111368,2.4966703498619656,0.001352599057331256,0.01205290557836896,0.34
0.03344822493956128,0.056327061768668155,0.003501483463063064,2.4964877717253553,0.001425230920227417,0.012323555507467054,0.35000000000000003
0.0343986463546049,0.05794457916756193,0.0036868562201279797,2.4963011826648707,0.0014993340746362524,0.012590282035216931,0.36
0.03534862494705312,0.059562464341622115,0.0038760840360603926,2.49611064188018,0.0015748800438014831,0.012853148590171707,0.37
0.03629814847585227,0.061180711120834196,0.004069104179366616,2.495916207602696,0.0016518408772813302,0.013112217694028684,0.38
0.03724720470861613,0.06279931341176048,0.004265854769077501,2.4957179371626474,0.0017301891080480079,0.013367551018714174,0.39
0.03819578142167654,0.06441826520121255,0.0044662748137293,2.4955158869443688,0.0018098977807896816,0.01361920934681185,0.4
0.03914386640084727,0.06603756055044054,0.004670304150444563,2.495310112458717,0.001890940405651238,0.013867252633389731,0.41000000000000003
0.04009144744143847,0.06765719359928286,0.004877883488914096,2.4951006682924435,0.0019732909904298765,0.014111739961341595,0.42
0.0410385123490505,0.06927715855990114,0.005088954345623417,2.494887608186144,0.002056923990823517,0.01435272960812216,0.43
0.04198504893955126,0.07089744972142166,0.0053034590930009584,2.4946709849775197,0.0021418143466389876,0.014590278995835924,0.44
0.04293104503990109,0.07251806144320327,0.005521340888641566,2.4944508506850465,0.002227937428420794,0.014824444763032286,0.45
0.04387648848809199,0.07413898815998322,0.0057425437297732975,2.4942272564449532,0.0023152690777846563,0.01505528270938888,0.46
0.044821367134003885,0.07576022437466183,0.005967012377320589,2.4940002526007765,0.0024037855503063724,0.015282847872725977,0.47000000000000003
0.04576566883930623,0.07738176466397363,0.006194692415869397,2.4937698886338926,0.00249346356008547,0.015507194468106292,0.48
0.04670938147834518,0.07900360367076852,0.006425530172402098,2.493536213259114,0.0025842802187830698,0.015728375970236973,0.49
0.047652492938007454,0.08062573611022437,0.0066594727819148485,2.493299274348631,0.0026762130845120573,0.01594644504683306,0.5
0.0485949911186389,0.08224815676161143,0.006896468100690665,2.4930591190337914,0.002769240096919143,0.016161453646542256,0.51
0.049536863933870176,0.08387086047505898,0.007136464777703296,2.492815793622312,0.0028633396304940588,0.016373452926438086,0.52
0.05047809931156704,0.08549384216279092,0.007379412162302566,2.4925693437063834,0.0029584904255946206,0.016582493345594976,0.53
0.051418685193617565,0.08711709680645807,0.007625260381532244,2.4923198140730136,0.003054671646263298,0.016788624586583954,0.54
0.052358609536914444,0.08874061944783372,0.007873960242108784,2.492067248818594,0.0031518628070991853,0.016991895654818404,0.55
0.05329786031310346,0.0903644051967224,0.008125463313772799,2.49181169125225,0.003250043835665112,0.01719235479393307,0.56
0.054236425509598146,0.09198844922110519,0.008379721825449705,2.4915531840169862,0.003349194995115874,0.01739004959101327,0.5700000000000001
0.05517429312928908,0.09361274675563454,0.00863668875474648,2.4912917689859353,0.003449296951273809,0.01758502688574594,0.58
0.05611145119159135,0.09523729309122003,0.00889631771819005,2.491027487390198,0.0035503306909280374,0.01777733288163759,0.59
0.05704788773211435,0.09686208358411832,0.00915856306697329,2.4907603797078743,0.003652277593651312,0.017967013048833972,0.6
0.05798359080374222,0.09848711364495054,0.009423379771174035,2.4904904857987127,0.003755119345690231,0.018154112241424793,0.61
0.05891854847626402,0.1001123787483955,0.00969072352184681,2.4902178447858256,0.003858838016591243,0.018338674593836087,0.62
0.059852748837487355,0.10173787442163104,0.009960550609132314,2.489942495197241,0.003963415968606858,0.018520743644312603,0.63
0.06078617999282867,0.10336359625463781,0.01023281803078397,2.489664474840217,0.004068835938193878,0.018700362224794435,0.64
0.061718830066460284,0.10498953988805741,0.010507483364084491,2.489383820949783,0.004175080940865567,0.018877572590661085,0.65
0.0626506872008606,0.10661570102411319,0.010784504880889282,2.4891005700555735,0.0042821343576205095,0.019052416304011017,0.66
0.06358173955799479,0.10824207541387905,0.011063841413273193,2.4888147581374467,0.0043899798351754804,0.019224934369744692,0.67
0.06451197531882467,0.10986865886882302,0.011345452475165895,2.488526420484752,0.004498601377378828,0.0193951671121727,0.68
0.06544138268452325,0.11149544724748124,0.011629298121658969,2.488235591859108,0.0046079832407633905,0.019563154317508005,0.6900000000000001
0.06636994987594402,0.113122436467628,0.011915339077297414,2.4879423063460404,0.004718110030994022,0.019728935103739124,0.7000000000000001
0.06729766513486972,0.11474962249235295,0.01220353658899164,2.487646597524984,0.004828966593684163,0.01989254806958739,0.71
0.06822451672344107,0.11637700134286214,0.012493852561027953,2.487348498313233,0.004940538115922791,0.020054031157583294,0.72
0.06915049292543854,0.11800456908394388,0.012786249401495779,2.487048041143224,0.005052810012304779,0.020213421809577664,0.73
0.0700755820456727,0.11963232183742235,0.013080690164124708,2.4867452577987534,0.005165768031572601,0.02037075682291581,0.74
0.0709997724112971,0.1212602557669943,0.01337713838813691,2.4864401795995925,0.005279398137822092,0.020526072512591493,0.75
0.0719230523711612,0.12288836709234412,0.013675558246971765,2.4861328372299276,0.0053936866222873085,0.020679404560459403,0.76
0.07284541029715395,0.12451665207334656,0.013975914381515105,2.4858232609303523,0.005508619979683861,0.020830788184079758,0.77
0.07376683458351953,0.12614510702484708,0.014278172055757814,2.485511480318499,0.005624185025167223,0.02098025797892395,0.78
0.07468731364823149,0.12777372830022682,0.014582296983356604,2.485197524588445,0.00574036876577624,0.021127848093954633,0.79
0.07560683593227145,0.1294025123068513,0.014888255490268686,2.484881422323498,0.005857158522592725,0.021273592066783618,0.8
0.07652538990103357,0.13103145548899456,0.015196014334603611,2.484563201703059,0.0059745417972510645,0.02141752300602733,0.81
0.07744296404356639,0.1326605543439587,0.015505540876270877,2.4842428903075375,0.0060925063993236,0.021559673419381416,0.8200000000000001
0.07835954687400754,0.1342898054043548,0.01581680289008744,2.483920515332698,0.006211040307865904,0.021700075402786213,0.8300000000000001
0.07927512693078877,0.1359192052548949,0.0161297687424698,2.4835961033866782,0.006330131804048982,0.021838760461387864,0.84
0.08018969277810077,0.137548750514028,0.016444407197766738,2.4832696807118535,0.006449769327713337,0.02197575970554351,0.85
0.08110323300506173,0.13917843785140585,0.016760687602022307,2.482941272973937,0.0065699416152657335,0.02211110366464381,0.86
0.08201573622721177,0.1408082639688725,0.017078579682508064,2.4826109054913834,0.006690637551218552,0.022244822489982694,0.87
0.0829271910856453,0.1424382256186045,0.017398053738578525,2.4822786030165602,0.00681184631136572,0.02237694576142119,0.88
0.08383758624853511,0.14406831958345373,0.017719080434381737,2.4819443899727083,0.006933557209287119,0.022507502697141912,0.89
0.08474691041022851,0.1456985426957616,0.018041630996824015,2.4816082902271726,0.007055759844815223,0.022636521953138814,0.9
0.08565515229280081,0.1473288918170552,0.018365677001442086,2.4812703273359342,0.0071784439454874675,0.022764031839872134,0.91
0.08656230064511547,0.14895936385753497,0.01869119057748943,2.4809305243089,0.007301599520312256,0.02289006011457326,0.92
0.08746834424440705,0.15058995575512468,0.019018144186957443,2.4805889038620115,0.00742521669615518,0.02301463420481159,0.93
0.08837327189530528,0.15222066449563143,0.019346510836791373,2.480245488174591,0.0075492858768102826,0.023137780993607995,0.9400000000000001
0.08927707243144728,0.15385148709115165,0.01967626385105472,2.479900299149037,0.007673797574308777,0.023259527049918127,0.9500000000000001
0.09017973471446544,0.15548242060089662,0.020007377090267342,2.479553358160232,0.007798742573299214,0.023379898406563765,0.96
0.09108124763562926,0.1571134621089607,0.02033982471671824,2.4792046863228183,0.007924111757270166,0.023498920797625895,0.97
0.09198160011479829,0.15874460874582066,0.020673581420949126,2.478854304232685,0.00804989627823751,0.023616619429171825,0.98
0.0928807811020898,0.1603758576654395,0.02100862218015308,2.4785022322418073,0.008176087377882163,0.02373301922362038,0.99
0.09377877957680093,0.16200720606746508,0.02134492249185643,2.478148490191843,0.008302676562532028,0.023848144583212567,1.0
0.09467558454909981,0.16363865117365858,0.02168245812538443,2.4777930976965115,0.008429655419222994,0.023962019641366652,1.01
0.09557118505891778,0.16527019025079293,0.02202120536273389,2.477436073867326,0.008557015795962242,0.02407466801890162,1.02
0.09646557017766348,0.16690182058640707,0.022361140743113368,2.4770774376034974,0.00868474961271737,0.02418611308237328,1.03
0.09735872900708559,0.16853353951240213,0.02270224131099689,2.4767172073098256,0.008812849046951593,0.024296377693061748,1.04
0.09825065068100952,0.17016534438012382,0.023044484353745384,2.4763554011941054,0.008941306339544475,0.024405484472280338,1.05
0.09914132436417084,0.1717972325846534,0.023387847656830177,2.4759920369772077,0.00907011398558894,0.024513455543140203,1.06
0.10003073925397446,0.17342920153922078,0.023732309234544995,2.475627132197969,0.00919926453524877,0.024620312802821134,1.07
0.10091888457929901,0.17506124870018727,0.02407784759238489,2.4752607039154855,0.00932875078980557,0.024726077657129378,1.08
0.10180574960227798,0.17669337154079187,0.024424441450861062,2.474892769021467,0.009458565597460184,0.024830771299716538,1.09
0.10269132361707553,0.17832556757682275,0.02477207001501792,2.4745233439347745,0.009588702054615891,0.024934414439449656,1.1
0.10357559595168936,0.17995783433969992,0.025120712691365787,2.4741524449212116,0.009719153296632858,0.02503702758656148,1.11
0.10445855596669812,0.1815901694028315,0.025470349364516007,2.473780087780337,0.009849912704332112,0.02513863077285472,1.12
0.10534019305708561,0.18322257035403658,0.025820960107249154,2.4734062881726717,0.009980973689713901,0.025239243844764378,1.1300000000000001
0.10622049665096017,0.18485503482258142,0.02617252546424554,2.4730310612988196,0.01011232990766543,0.025338886176420647,1.1400000000000001
0.10709945621139996,0.1864875604509472,0.02652502615530906,2.47265442223406,0.010243975036655709,0.025437576969601448,1.1500000000000001
0.1079770612351446,0.1881201449225414,0.026878443366167917,2.47227638559981,0.010375902995628485,0.025535334959681008,1.16
0.10885330125446123,0.18975278593281475,0.027232758444876565,2.4718969659055747,0.01050810771968775,0.025632178722448398,1.17
0.1097281658358085,0.19138548121764265,0.027587953199659197,2.471516177212793,0.010640583382155946,0.025728126372971075,1.18
0.11060164458172324,0.1930182285237962,0.027944009588514365,2.4711340334841085,0.010773324165265713,0.025823195879253028,1.19
0.11147372712945713,0.1946510256379878,0.028300910024070973,2.4707505482396357,0.010906324487362262,0.025917404754045567,1.2
0.11234440315288399,0.19628387035670478,0.028658637056427395,2.470365734913526,0.01103957876861792,0.026010770375311094,1.21
0.11321366236110855,0.1979167605159067,0.029017173684977603,2.46997960650269,0.011173081663357187,0.026103309671026025,1.22
0.1140814945003939,0.1995496939602261,0.02937650303451177,2.469592175930619,0.01130682782081247,0.026195039446421414,1.23
0.1149478893527457,0.20118266857333558,0.029736608674017395,2.4692034556886244,0.011440812122543225,0.026285976061772753,1.24
0.11581283673785457,0.2028156822464808,0.03009747428601065,2.468813458206844,0.011575029438264857,0.02637613576645039,1.25
0.1166763265116597,0.20444873290954246,0.030459083992317747,2.4684221954880825,0.011709474868320682,0.02646553436968957,1.26
0.11753834856830435,0.20608181849889567,0.03082142201666149,2.4680296794859338,0.011844143494618762,0.02655418758142564,1.27
0.11839889283867981,0.20771493698916282,0.031184473017382423,2.4676359217312793,0.01197903062812296,0.026642110676086538,1.28
0.1192579492923933,0.20934808636040428,0.03154822174331515,2.4672409337174854,0.012114131554923272,0.02672931884017635,1.29
