Time,EGF,EGFR,pEGFR,pEGFR_Akt,Akt,pAkt,S6,pAkt_S6,pS6,pro_EGFR,EGF_EGFR,EGFR_i,EGF_EGFR_i,Inhibitor,pEGFR_total,pAkt_total,pEGFR_scaleFactor,pAkt_scaleFactor,pS6_scaleFactor,pS6_total,EGF_conc_step,EGF_conc_pulse,EGF_conc_ramp,EGFR_turnover,EGF_binding_kf,EGF_binding_kb,inhibitor_binding_kf,inhibitor_binding_kb,pulse_time,ramp_time,Cell,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15
1.36,30.0,52222.638074691175,208.58505117431213,6.492619392398948e-05,0.04324288483951343,1.1889641049305997e-06,3.5431699999975423,2.4577412560265414e-12,6.866837607840924e-16,68190.2000000002,15750.374613307838,0.0,0.0,0.0,0.03790721607452547,7.140790499419645e-05,0.000181735,60.0588,49886.2,3.425604342722739e-11,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9914.722713963152,0.00013985907658965358,3.429018498520973e-06,20.7999761520717,8.854636096775538e-12,2.9861064712471273e-15,3.899350457812493e-08,7.766530671220241e-19,7.254482617200021,303.02303222289083,5.555757574214095,0.0,0.0,0.0,0.0
1.37,30.0,52123.62756595234,211.4151083571385,6.629957619241112e-05,0.0432414772007233,1.2232205368551822e-06,3.5431699999974526,2.547528380062166e-12,7.170797539793665e-16,68190.2000000002,15846.362693909334,0.0,0.0,0.0,0.038421536766238044,7.346531058037548e-05,0.000181735,60.0588,49886.2,3.577238402296547e-11,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9890.79683617981,0.00014174949397503174,3.5015524469836205e-06,21.082187756308837,9.109755858093792e-12,3.0951960312079305e-15,4.011698537080992e-08,8.11031543345743e-19,7.254482617200021,304.86975650439103,5.545224242231405,0.0,0.0,0.0,0.0
1.3800000000000001,30.0,52024.85612699769,214.26077808711065,6.769118358489598e-05,0.043240050618013386,1.2581957619147995e-06,3.5431699999973603,2.6398923024755667e-12,7.485818923884841e-16,68190.2000000002,15942.093367461546,0.0,0.0,0.0,0.038938694807518305,7.556588617445238e-05,0.000181735,60.0588,49886.2,3.73439060000704e-11,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9866.929774190032,0.00014365012301193,3.575048938971055e-06,21.365956234379823,9.370228726047627e-12,3.2074163496617643e-15,4.126403984691014e-08,8.466610919292233e-19,7.254482617200021,306.71152850592944,5.534716343926776,0.0,0.0,0.0,0.0
1.3900000000000001,30.0,51926.32317013933,217.12199536631337,6.910110832779697e-05,0.043238604989744814,1.2938991925893474e-06,3.5431699999972652,2.7348868729062933e-12,7.812217973295529e-16,68190.2000000002,16037.567270859869,0.0,0.0,0.0,0.039458678385986885,7.771019708190882e-05,0.000181735,60.0588,49886.2,3.897218682594154e-11,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9843.121383242913,0.0001455609156455218,3.649512845335102e-06,21.65127510473155,9.636124798702993e-12,3.3228328528436884e-15,4.243497669999875e-08,8.835774772156709e-19,7.254482617200021,308.54836048080006,5.524233816778443,0.0,0.0,0.0,0.0
1.4000000000000001,30.0,51828.028109135696,219.9986953839362,7.052944211880155e-05,0.04323714021476188,1.3303402868324803e-06,3.5431699999971675,2.8325666430111522e-12,8.150317482829379e-16,68190.2000000002,16132.785039431583,0.0,0.0,0.0,0.03998147572326781,7.989881133936806e-05,0.000181735,60.0588,49886.2,4.0658836801192296e-11,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9819.371518943817,0.00014748182391126694,3.724949009006597e-06,21.93813790446889,9.907514512785008e-12,3.44151181992569e-15,4.363010611501539e-08,9.218172079429684e-19,7.254482617200021,310.3802646521281,5.513776598418509,0.0,0.0,0.0,0.0
1.41,30.0,51729.970359188024,222.89081351578577,7.197627612811194e-05,0.043235656192391204,1.3675285477778436e-06,3.543169999997067,2.932986869831304e-12,8.500446914336152e-16,68190.2000000002,16227.74730693972,0.0,0.0,0.0,0.04050707507489987,8.213229969695178e-05,0.000181735,60.0588,49886.2,4.240549948579561e-11,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9795.680037253505,0.00014941279993460973,3.801362245057717e-06,22.226538189306048,1.0184468641490153e-11,3.563520387107638e-15,4.484973975863171e-08,9.614175469052475e-19,7.254482617200021,312.20725321294395,5.503344626632577,0.0,0.0,0.0,0.0
1.42,30.0,51632.14933693678,225.79828532379955,7.344170099962192e-05,0.04323415282244081,1.4054735234460286e-06,3.5431699999969637,3.0362035191374765e-12,8.862942482542086e-16,68190.2000000002,16322.454705586919,0.0,0.0,0.0,0.041035464730248244,8.441123560068026e-05,0.000181735,60.0588,49886.2,4.4213852127259096e-11,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9772.046794487256,0.00015135379593068056,3.878757340764132e-06,22.516469533518098,1.046705829230386e-11,3.6889265516816515e-15,4.609419076964064e-08,1.002416520660475e-18,7.254482617200021,314.0293383262573,5.492937839359356,0.0,0.0,0.0,0.0
1.43,30.0,51534.564460458154,228.72104655556026,7.492580685208961e-05,0.04323263000519926,1.4441848064522356e-06,3.5431699999968576,3.1422732687533222e-12,9.238147241284322e-16,68190.2000000002,16416.90786601925,0.0,0.0,0.0,0.041566633012416254,8.673619517491531e-05,0.000181735,60.0588,49886.2,4.6085606090815794e-11,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9748.471647314003,0.00015330476420400083,3.957139055666946e-06,22.807925529892536,1.0755354904823396e-11,3.8177991760699115e-15,4.736377374936881e-08,1.0448529292837393e-18,7.254482617200021,315.8465321251309,5.482556174690301,0.0,0.0,0.0,0.0
1.44,30.0,51437.215149260475,231.65903314381225,7.642868328030715e-05,0.043231087641434796,1.4836720337146597e-06,3.5431699999967488,3.2512535118570096e-12,9.626411170146888e-16,68190.2000000002,16511.107417330066,0.0,0.0,0.0,0.04210056827815748,8.910775720484642e-05,0.000181735,60.0588,49886.2,4.802250729161817e-11,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9724.954452755446,0.00015526565714819203,4.0365121216344705e-06,23.100899789681073,1.1049430248586089e-11,3.95020799183603e-15,4.865880475211272e-08,1.0887663561659534e-18,7.254482617200021,317.65884671275484,5.472199570869225,0.0,0.0,0.0,0.0
1.45,30.0,51340.10082428072,234.61218120597852,7.795041935626663e-05,0.04322952563239443,1.523944886163586e-06,3.543169999996637,3.363202360261073e-12,1.0028091261495482e-15,68190.2000000002,16605.05398706381,0.0,0.0,0.0,0.04263725891778797,9.152650311901949e-05,0.000181735,60.0588,49886.2,5.002633662892159e-11,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9701.495068185197,0.0001572364272456877,4.116881242923802e-06,23.395385942551453,1.1349356420902859e-11,4.086223603669999e-15,4.9979601275598194e-08,1.1341971778576619e-18,7.254482617200021,319.4662941625193,5.461867966291929,0.0,0.0,0.0,0.0
1.46,30.0,51243.220907881,237.5804270436793,7.949110363032255e-05,0.04322794387980311,1.565013088451193e-06,3.543169999996522,3.4781786476705884e-12,1.0443551607908445e-15,68190.2000000002,16698.74820121983,0.0,0.0,0.0,0.04317669335509878,9.399301697190826e-05,0.000181735,60.0588,49886.2,5.209891042224422e-11,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9678.093351327916,0.00015921702706744927,4.198251096242218e-06,23.691377636539475,1.1655205844697036e-11,4.225917493346811e-15,5.132648225146301e-08,1.1811865739576608e-18,7.254482617200021,321.26888651808844,5.451561299505827,0.0,0.0,0.0,0.0
1.47,30.0,51146.57482384501,240.56370714225162,8.10508241323509e-05,0.04322634228586281,1.6068864086620668e-06,3.5431699999964037,3.596241932919722e-12,1.08731634900013e-15,68190.2000000002,16792.190684256188,0.0,0.0,0.0,0.04371886004726862,9.650788542652834e-05,0.000181735,60.0588,49886.2,5.4242080849490285e-11,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9654.749160258429,0.00016120740927268547,4.280626330808394e-06,23.988868538001046,1.1967051266348437e-11,4.369362023658804e-15,5.269976803576287e-08,1.229776537046127e-18,7.254482617200021,323.0666357934732,5.441279509209575,0.0,0.0,0.0,0.0
1.48,30.0,51050.1619973746,243.56195817027023,8.262966837290487e-05,0.04322472075325168,1.6495746580244204e-06,3.5431699999962825,3.717452503186708e-12,1.131730546464221e-15,68190.2000000002,16885.38205909344,0.0,0.0,0.0,0.04426374748477684,9.907169773709346e-05,0.000181735,60.0588,49886.2,5.6457736387023414e-11,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9631.46235340089,0.00016320752660857474,4.364011568413436e-06,24.287852331564444,1.2284965753542726e-11,4.516630442321787e-15,5.409978039950049e-08,1.280009882661963e-18,7.254482617200021,324.8595539731046,5.431022534252694,0.0,0.0,0.0,0.0
1.49,30.0,50953.981855086226,246.57511697906963,8.422772334436713e-05,0.0432230791851232,1.6930876906220163e-06,3.543169999996158,3.8418713771873095e-12,1.177636345355575e-15,68190.2000000002,16978.322947118446,0.0,0.0,0.0,0.04481134419131652,0.00010168504573171422,0.000181735,60.0588,49886.2,5.874780225167728e-11,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9608.232789527903,0.00016521733190999152,4.44841140348174e-06,24.588322720082637,1.2609022693126003e-11,4.667796885855037e-15,5.552684251917777e-08,1.3319302593240623e-18,7.254482617200021,326.64765301190647,5.4207903136352025,0.0,0.0,0.0,0.0
1.5,30.0,50858.03382500749,249.60312060226747,8.584507552209874e-05,0.043221417485105294,1.7374354031067923e-06,3.54316999999603,3.969560308346804e-12,1.2250730832312364e-15,68190.2000000002,17071.013968188116,0.0,0.0,0.0,0.04536163872370788,0.00010434852379513887,0.000181735,60.0588,49886.2,6.11142408446901e-11,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9585.060327759677,0.00016723677809923554,4.5338304031316755e-06,24.89027342458575,1.2939295788964614e-11,4.822936383435201e-15,5.698127896737098e-08,1.385582158596193e-18,7.254482617200021,328.43094483536794,5.410582786507247,0.0,0.0,0.0,0.0
1.51,30.0,50762.31733657367,252.64590625528888,8.748181086558487e-05,0.04321973555729948,1.7826277344121875e-06,3.543169999995899,4.100581787950567e-12,1.2740808519700906e-15,68190.2000000002,17163.455740633188,0.0,0.0,0.0,0.04591461967181182,0.00010706272885153617,0.000181735,60.0588,49886.2,6.355905219755033e-11,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9561.944827563155,0.0001692658181857648,4.620273107236086e-06,25.193698184233654,1.3275859059810201e-11,4.98212486072418e-15,5.846341570332898e-08,1.4410109251952119e-18,7.254482617200021,330.2094413396159,5.400399892168727,0.0,0.0,0.0,0.0
1.52,30.0,50666.83182062425,255.70341133489225,8.913801481957723e-05,0.04321803330628001,1.8286746654671656e-06,3.5431699999957647,4.2349990482732846e-12,1.3247005067481648e-15,68190.2000000002,17255.648881261994,0.0,0.0,0.0,0.04647027565844377,0.00010982826034732025,0.000181735,60.0588,49886.2,6.60842744197403e-11,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9538.886148751179,0.0001713044052659318,4.707744028482634e-06,25.498590756268655,1.361878683716992e-11,5.145439143671076e-15,5.997358006359426e-08,1.4982627671423092e-18,7.254482617200021,331.9831543914876,5.390241570068931,0.0,0.0,0.0,0.0
1.53,30.0,50571.57670939945,258.77557341869607,9.081377231523324e-05,0.04321631063709303,1.8755862189109345e-06,3.5431699999956265,4.372876065686863e-12,1.3769736750517186e-15,68190.2000000002,17347.59400536419,0.0,0.0,0.0,0.047028595339287646,0.00011264572023401707,0.000181735,60.0588,49886.2,6.869198414836505e-11,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9515.884151481625,0.0001733524925227226,4.79624765243396e-06,25.80494491596832,1.3968153763181871e-11,5.312956962288224e-15,6.151210075264679e-08,1.5573847659569946e-18,7.254482617200021,333.75209582860214,5.38010775980617,0.0,0.0,0.0,0.0
1.54,30.0,50476.551436536814,261.86233026470694,9.250916777125199e-05,0.04321456745525571,1.9233724588083603e-06,3.543169999995485,4.514277563747073e-12,1.4309427657278623e-15,68190.2000000002,17439.29172671451,0.0,0.0,0.0,0.04758956740281012,0.00011551571295117289,0.000181735,60.0588,49886.2,7.138429699965328e-11,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9492.938696256557,0.00017541003322550004,4.88578843758768e-06,26.112754456598417,1.4324034788495677e-11,5.484756954401419e-15,6.307930783357074e-08,1.6184248868935266e-18,7.254482617200021,335.51627745943307,5.369998401127405,0.0,0.0,0.0,0.0
1.55,30.0,50381.75543706774,264.9636198108489,9.422428509500714e-05,0.0432128036667554,1.9720434903660753e-06,3.5431699999953397,4.6592690162589955e-12,1.4866509780724466e-15,68190.2000000002,17530.742657576477,0.0,0.0,0.0,0.04815318057017508,0.00011843884540930404,0.000181735,60.0588,49886.2,7.416336802231768e-11,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9470.049643921388,0.0001774769807297493,4.976370815436217e-06,26.422013189365966,1.4686505170158237e-11,5.660918669374354e-15,6.467553271874388e-08,1.6814319892194985e-18,7.254482617200021,337.27571106337956,5.359913433927888,0.0,0.0,0.0,0.0
1.56,30.0,50287.18814741406,268.07938017449385,9.595920768367666e-05,0.0432110191780488,2.0216094596492723e-06,3.543169999995191,4.8079166503213105e-12,1.5441423109549655e-15,68190.2000000002,17621.94740870614,0.0,0.0,0.0,0.04871942359515825,0.00012141572697288823,0.000181735,60.0588,49886.2,7.703139215276159e-11,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9447.216855664019,0.00017955328847682738,5.067999190526468e-06,26.73271494337242,1.50556404695046e-11,5.841522571807386e-15,6.630110816054946e-08,1.7464558365362848e-18,7.254482617200021,339.03040839083826,5.349852798250792,0.0,0.0,0.0,0.0
1.57,30.0,50192.84900538462,271.20954965199314,9.771401842536935e-05,0.04320921389606108,2.0720805532991937e-06,3.5431699999950386,4.9602874493494824e-12,1.6034615719802136e-15,68190.2000000002,17712.906589355767,0.0,0.0,0.0,0.049288285264062114,0.00012444696944339747,0.000181735,60.0588,49886.2,7.999060467211932e-11,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9424.440193014014,0.00018163890999371533,5.160677940519299e-06,27.044853565566964,1.5431516550054006e-11,6.026650045210635e-15,6.795636824211102e-08,1.813547107141061e-18,7.254482617200021,340.7803811632745,5.339816434286847,0.0,0.0,0.0,0.0
1.58,30.0,50098.737450171844,274.3540667182104,9.948879970024857e-05,0.04320738772818509,2.123466998251301e-06,3.5431699999948822,5.116449156077896e-12,1.6646543866864453e-15,68190.2000000002,17803.62080727757,0.0,0.0,0.0,0.049859754395630985,0.0001275331870423718,0.000181735,60.0588,49886.2,8.304328166511735e-11,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9401.719517841744,0.00018373379889277374,5.254411416248899e-06,27.35842292069991,1.581420957541099e-11,6.216383395651522e-15,6.964164836804932e-08,1.8827574044301034e-18,7.254482617200021,342.52564107329385,5.329804282373981,0.0,0.0,0.0,0.0
1.59,30.0,50004.85292234838,277.5128700260555,0.00010128363338165267,0.04320554058228046,2.1757790614541326e-06,3.5431699999947224,5.276470275540994e-12,1.7277672077797744e-15,68190.2000000002,17894.090668727375,0.0,0.0,0.0,0.050433819840966315,0.00013067499639453446,0.000181735,60.0588,49886.2,8.619174048074337e-11,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9379.054692357557,0.00018583790887150153,5.349203941781942e-06,27.67341689127624,1.6203796007171617e-11,6.410805855376797e-15,7.135728525526202e-08,1.9541392673430804e-18,7.254482617200021,344.2661997847128,5.319816282996954,0.0,0.0,0.0,0.0
1.6,30.0,49911.194863863646,280.6858984060197,0.00010309860083721262,0.043203672366672816,2.2290270495888462e-06,3.5431699999945585,5.440420078033463e-12,1.7928473244045647e-15,68190.2000000002,17984.316778468314,0.0,0.0,0.0,0.05101047048344222,0.00013387301651094797,0.000181735,60.0588,49886.2,8.943834019471099e-11,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9356.445579110938,0.0001879511937122976,5.445059814476631e-06,27.989829377509242,1.6600352602834815e-11,6.6100015864090975e-15,7.310361692372572e-08,2.0277461808480507e-18,7.254482617200021,346.0020689326297,5.309852376786997,0.0,0.0,0.0,0.0
1.61,30.0,49817.762718040474,283.87309086571196,0.00010493378292996663,0.04320178299015291,2.283221308789439e-06,3.5431699999943906,5.608368602049529e-12,1.8599428714495527e-15,68190.2000000002,18074.299739774502,0.0,0.0,0.0,0.05158969523862121,0.00013712786877221136,0.000181735,60.0588,49886.2,9.278548207370666e-11,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9333.892040989676,0.0001900736072822257,5.541983305041551e-06,28.307654297274276,1.7003956413718767e-11,6.814055684118137e-15,7.48809826873202e-08,2.103632586466873e-18,7.254482617200021,347.7332601234956,5.299912504521454,0.0,0.0,0.0,0.0
1.62,30.0,49724.555929571725,287.07438658939645,0.00010678926001947183,0.04319987236197581,2.338372224363649e-06,3.5431699999942183,5.780386657201393e-12,1.9291028388894503e-15,68190.2000000002,18164.040154434693,0.0,0.0,0.0,0.05217148305417014,0.0001404401769116977,0.000181735,60.0588,49886.2,9.623561004140689e-11,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9311.393941219032,0.0001922051035327824,5.639978657594387e-06,28.62688558606266,1.741468478288234e-11,7.0230541807665484e-15,7.66897231446751e-08,2.181853892840746e-18,7.254482617200021,349.4597849351845,5.289996607123417,0.0,0.0,0.0,0.0
1.6300000000000001,30.0,49631.5739445169,290.28972493753116,0.00010866511196291301,0.043197940391860055,2.394490220514534e-06,3.543169999994042,5.9565458271168886e-12,2.0003770811617733e-15,68190.2000000002,18253.538622755947,0.0,0.0,0.0,0.052755822909776345,0.00014381056699883283,0.000181735,60.0588,49886.2,9.979121114625245e-11,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9288.951143360897,0.00019434563649966795,5.739050089720484e-06,28.947517196935646,1.783261534305163e-11,7.237084049030478e-15,7.853018017003876e-08,2.2624664863355886e-18,7.254482617200021,351.1816549170639,5.280104625661375,0.0,0.0,0.0,0.0
1.6400000000000001,30.0,49538.81621029881,293.5190454463078,0.00011056141811620865,0.043195986989986834,2.451585760062729e-06,3.5431699999938617,6.1369184723163805e-12,2.073816326578645e-15,68190.2000000002,18342.79574356726,0.0,0.0,0.0,0.053342703817064074,0.00014723966742241458,0.000181735,60.0588,49886.2,1.0345481603096759e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9266.56351131299,0.00019649516030256027,5.839201792531255e-06,29.269543100478547,1.8257826014551444e-11,7.456233205494956e-15,8.040269690416927e-08,2.3455277416869787e-18,7.254482617200021,352.8988815900649,5.270236501348849,0.0,0.0,0.0,0.0
1.6500000000000001,30.0,49446.282175700195,296.7622878271928,0.00011247825733511395,0.04319401206699916,2.5096693441693736e-06,3.543169999993677,6.3215777330689765e-12,2.1494721867733193e-15,68190.2000000002,18431.81211422323,0.0,0.0,0.0,0.053932114819510976,0.00015072810887397232,0.000181735,60.0588,49886.2,1.0722899940381116e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9244.230909307998,0.00019865362914489175,5.940437930722442e-06,29.592957284754966,1.8690395003241912e-11,7.680590514124145e-15,8.23076177452476e-08,2.4310960326843594e-18,7.254482617200021,354.61147644675214,5.260392175544041,0.0,0.0,0.0,0.0
1.6600000000000001,30.0,49353.97129086036,300.0193919664691,0.0001144157079763212,0.04319201553400104,2.5687515120597143e-06,3.543169999993488,6.510597532228092e-12,2.2273971661811752e-15,68190.2000000002,18520.588330607654,0.0,0.0,0.0,0.05452404499236495,0.00015427652433116704,0.000181735,60.0588,49886.2,1.1111638051154734e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9221.95320191278,0.00020082099731362916,6.042762642632226e-06,29.917753755261117,1.9130400798460024e-11,7.910245789706488e-15,8.42452883398128e-08,2.5192307428942326e-18,7.254482617200021,356.31945095139366,5.2505715897494705,0.0,0.0,0.0,0.0
1.67,30.0,49261.88300727189,303.2902979247798,0.00011637384789855721,0.043189997302556654,2.6288428407473775e-06,3.543169999993294,6.704052578046417e-12,2.3076446715549266e-15,68190.2000000002,18609.12498713717,0.0,0.0,0.0,0.05511848344256111,0.00015788554904123156,0.000181735,60.0588,49886.2,1.1511962361412337e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9199.730254027521,0.0002029972191790563,6.146180040299191e-06,30.243926534880288,1.9577922170966185e-11,8.145289801274835e-15,8.621605557371914e-08,2.6099922764220528e-18,7.254482617200021,358.0228165400307,5.240774685611627,0.0,0.0,0.0,0.0
1.68,30.0,49170.016777777266,306.5749459366727,0.00011835275446367833,0.043187957284689556,2.689953944759317e-06,3.543169999993096,6.902018366970364e-12,2.390269021513812e-15,68190.2000000002,18697.422676764865,0.0,0.0,0.0,0.05571541930863904,0.00016155582050445157,0.000181735,60.0588,49886.2,1.1924143846104233e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9177.561930884938,0.0002051822491945599,6.250694209520154e-06,30.571469663837437,2.003303817089583e-11,8.385814275501654e-15,8.82202675631155e-08,2.7034420687125517e-18,7.254482617200021,359.7215846205469,5.231001404920612,0.0,0.0,0.0,0.0
1.69,30.0,49078.37205656557,309.8732764101454,0.00012035250453776229,0.04318589539288181,2.7520954758614156e-06,3.5431699999928936,7.104571186413976e-12,2.4753254561264843e-15,68190.2000000002,18785.48199098387,0.0,0.0,0.0,0.0563148417606602,0.00016528797845768555,0.000181735,60.0588,49886.2,1.2348458076941702e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9155.448098049432,0.00020737604189641795,6.3563092099078316e-06,30.900377199653857,2.0495828125715852e-11,8.631911900069252e-15,9.025827364544616e-08,2.799642597388176e-18,7.254482617200021,361.41576657273777,5.221251689609784,0.0,0.0,0.0,0.0
1.7,30.0,48986.94829916916,313.18522992619245,0.00012237317449219777,0.04318381154007323,2.8152781227847667e-06,3.5431699999926862,7.311788117512435e-12,2.562870146527387e-15,68190.2000000002,18873.303519830955,0.0,0.0,0.0,0.056916740000125456,0.00016908266485792593,0.000181735,60.0588,49886.2,1.2785185270369453e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9133.3886214163,0.00020957855190359103,6.463029074948382e-06,31.230643217101957,2.0966371638186136e-11,8.883676327015258e-15,9.233042437047376e-08,2.898657393125405e-18,7.254482617200021,363.1053737483797,5.21152548175541,0.0,0.0,0.0,0.0
1.71,30.0,48895.74496246039,316.5107472383529,0.00012441484020477115,0.04318170563966053,2.8795126109526134e-06,3.5431699999924744,7.523747037855155e-12,2.6529602045663466e-15,68190.2000000002,18960.887851890122,0.0,0.0,0.0,0.057521103259893056,0.00017294052386589943,0.000181735,60.0588,49886.2,1.3234610335703767e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9111.383367210892,0.00021178973391751673,6.570857812058804e-06,31.56226180816021,2.1444748584325997e-11,9.141202176053257e-15,9.443707149132409e-08,3.000551050568629e-18,7.254482617200021,364.79041747129924,5.201822723576311,0.0,0.0,0.0,0.0
1.72,30.0,48804.76150464827,319.8497692722596,0.00012647757706075067,0.04317957760549651,2.9448097022079517e-06,3.5431699999922577,7.740526624198536e-12,2.7456536924911356e-15,68190.2000000002,19048.23557429617,0.0,0.0,0.0,0.05812792080409657,0.00017686220182970734,0.000181735,60.0588,49886.2,1.369702292343513e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9089.43220198783,0.0002140095427219064,6.679799402644192e-06,31.895227081968166,2.1931039111385512e-11,9.404585037868739e-15,9.657856795555241e-08,3.1053892392813242e-18,7.254482617200021,366.4709090374414,5.19214335743351,0.0,0.0,0.0,0.0
1.73,30.0,48713.9973852752,323.20223712518913,0.00012856145995396794,0.04317742735188928,3.011180194541794e-06,3.543169999992036,7.962206355158424e-12,2.841009632662766e-15,68190.2000000002,19135.34727273827,0.0,0.0,0.0,0.058737181928063174,0.00018084834726850575,0.000181735,60.0588,49886.2,1.4172717473694128e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9067.534992630168,0.000216237933182545,6.789857802154859e-06,32.229533164781586,2.2425323635821815e-11,9.673921477390382e-15,9.875526789623157e-08,3.2132387147342416e-18,7.254482617200021,368.1468597149388,5.182487325829888,0.0,0.0,0.0,0.0
1.74,30.0,48623.452065213685,326.5680920656132,0.0001306665632878971,0.04317525479360141,3.078634921822094e-06,3.543169999991809,8.188866513882325e-12,2.9390880173032606e-15,68190.2000000002,19222.223531463515,0.0,0.0,0.0,0.05934887595823209,0.00018489961085622496,0.000181735,60.0588,49886.2,1.466199326487939e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9045.6916063486,0.0002184748602470937,6.901036940143327e-06,32.56517419992771,2.292768284128032e-11,9.949309037036747e-15,1.0096752662306176e-07,3.3241673293303338e-18,7.254482617200021,369.8182807441797,5.172854571409823,0.0,0.0,0.0,0.0
