Akt,EGF,EGFR,EGFR_i,EGF_EGFR,EGF_EGFR_i,Inhibitor,S6,pAkt,pAkt_S6,pEGFR,pEGFR_Akt,pS6,pro_EGFR,Time
0.043309,30.0,68190.2000000002,0.0,0.0,0.0,0.0,3.54317,0.0,0.0,0.0,0.0,0.0,68190.2000000002,0.0
0.043308999970274306,30.0,68052.52439853035,0.0,137.66242644140314,0.0,0.0,3.54317,3.931851039289233e-15,5.933211386413383e-23,0.013243888285148189,2.972175104901268e-11,1.2436349498531333e-28,68190.2000000002,0.01
0.04330899976241157,30.0,67915.18293215458,0.0,274.9644137536916,0.0,0.0,3.54317,6.266041769310359e-14,1.862946431509084e-21,0.0529117115028284,2.3752575250702665e-10,7.607958026035573e-27,68190.2000000002,0.02
0.043308999198875875,30.0,67778.17477922325,0.0,411.9068524905878,0.0,0.0,3.54317,3.1730195124788206e-13,1.417818855070314e-20,0.11890790848361708,8.008068176040513e-10,8.615176064797452e-26,68190.2000000002,0.03
0.04330899810277937,30.0,67641.49912009785,0.0,548.4906310253547,0.0,0.0,3.54317,1.0019194729173785e-12,5.971153875395492e-20,0.2111371828955506,1.896218700919181e-09,4.838033719616393e-25,68190.2000000002,0.04
0.04330899629788722,30.0,67505.15513716698,0.0,684.7166355335152,0.0,0.0,3.54317,2.444016369288922e-12,1.8212057202476132e-19,0.3295045052954541,3.699668759973844e-09,1.844672502077726e-24,68190.2000000002,0.05
0.043308993608611526,30.0,67369.14201482799,0.0,820.5857500126452,0.0,0.0,3.54317,5.063531186564774e-12,4.528863314025193e-19,0.47391511070438114,6.386324938890884e-09,5.505519583466023e-24,68190.2000000002,0.06
0.04330898986001005,30.0,67233.4589394835,0.0,956.0988562862924,0.0,0.0,3.54317,9.372474217295375e-12,9.782377863475834e-19,0.6442744980995554,1.0130617465596837e-08,1.3879887025394e-23,68190.2000000002,0.07
0.04330898487778563,30.0,67098.10509954012,0.0,1091.256834005279,0.0,0.0,3.54317,1.5974655077039566e-11,1.9065776999784467e-18,0.8404884302195127,1.5106239699868133e-08,3.096993901799521e-23,68190.2000000002,0.08
0.04330897848828387,30.0,66963.07968540164,0.0,1226.060560655087,0.0,0.0,3.54317,2.5565215456218738e-11,3.434155690752874e-18,1.0624629326438129,2.148615090133939e-08,6.283050358699413e-23,68190.2000000002,0.09
0.04330897051849166,30.0,66828.38188946494,0.0,1360.5109115603277,0.0,0.0,3.54317,3.8930257491290245e-11,5.811498168494245e-18,1.3101042932208355,2.9442578063761268e-08,1.181556667579759e-22,68190.2000000002,0.1
0.04330896079603531,30.0,66694.01090611455,0.0,1494.60875989064,0.0,0.0,3.54317,5.694636962460672e-11,9.351337747954784e-18,1.5833190613153725,3.9147018301026396e-08,2.09073098520052e-22,68190.2000000002,0.11
0.043308949149178724,30.0,66559.96593171745,0.0,1628.3549766662495,0.0,0.0,3.54317,8.058019624118805e-11,1.4435521471499942e-17,1.8820140471023727,5.0770241057073085e-08,3.5195598331982767e-22,68190.2000000002,0.12
0.04330893540682178,30.0,66426.24616461841,0.0,1761.75043076315,0.0,0.0,3.54317,1.1088803908689116e-10,2.152135719608652e-17,2.206096320909228,6.448229015256063e-08,5.682775963971752e-22,68190.2000000002,0.13
0.04330891939849869,30.0,66292.85080513512,0.0,1894.7959889182398,0.0,0.0,3.54317,1.4901545754759445e-10,3.11480494776098e-17,2.5554732125626214,8.045248581657695e-08,8.855520989143233e-22,68190.2000000002,0.14
0.04330890095437641,30.0,66159.77905555374,0.0,2027.4925157343082,0.0,0.0,3.54317,1.9619687835664973e-10,4.394302157532493e-17,2.9300523107543746,9.884942665707162e-08,1.3383219404432446e-21,68190.2000000002,0.15
0.04330887990525293,30.0,66027.03012012367,0.0,2159.8408736855445,0.0,0.0,3.54317,2.537551646194133e-10,6.062888581566452e-17,3.3297414623407757,1.1984099183200538e-07,1.9693144663871342e-21,68190.2000000002,0.16
0.04330885608255546,30.0,65894.60320505245,0.0,2291.8419231231837,0.0,0.0,3.54317,3.2310117532389835e-10,8.203053869890642e-17,3.754448771624701,1.435943432657578e-07,2.8307221391419824e-21,68190.2000000002,0.17
0.043308829318338904,30.0,65762.4975185011,0.0,2423.496522280504,0.0,0.0,3.54317,4.057333762304456e-10,1.0908140199618028e-16,4.204082599720049,1.7027592760186358e-07,3.9854428681302816e-21,68190.2000000002,0.18
0.04330879944528426,30.0,65630.71227057956,0.0,2554.8055272777833,0.0,0.0,3.54317,5.032374546065884e-10,1.428295907136826e-16,4.678551563922107,2.000514781310565e-07,5.50838921101939e-21,68190.2000000002,0.19
0.0433087662966971,30.0,65499.246673341964,0.0,2685.7697921274244,0.0,0.0,3.54317,6.172859202252497e-10,1.8444429877629282e-16,5.17776453705571,2.3308601678261567e-07,7.487904047797004e-21,68190.2000000002,0.2
0.043308729706505886,30.0,65368.099940781736,0.0,2816.3901687392604,0.0,0.0,3.54317,7.496376924766221e-10,2.352224018058893e-16,5.7016306468007985,2.695438561800964e-07,1.0027290774746591e-20,68190.2000000002,0.21
0.043308689509260326,30.0,65237.27128882675,0.0,2946.6675069258386,0.0,0.0,3.54317,9.021376895839153e-10,2.9659501382106625e-16,6.250059275021038,3.0958860168119206e-07,1.324642339692145e-20,68190.2000000002,0.22
0.04330864554012983,30.0,65106.759935334514,0.0,3076.6026544075903,0.0,0.0,3.54317,1.0767164265221725e-09,3.701338897927441e-16,6.822960057106134,3.5338315336864786e-07,1.7283419923660625e-20,68190.2000000002,0.23
0.04330859763490191,30.0,64976.5651000875,0.0,3206.1964568179383,0.0,0.0,3.54317,1.275389618684434e-09,4.575577235510006e-16,7.420242881323171,4.010897080070823e-07,2.2296381991248485e-20,68190.2000000002,0.24
0.043308545629980655,30.0,64846.68600478841,0.0,3335.4497577084007,0.0,0.0,3.54317,1.500257785569572e-09,5.607384352684703e-16,8.041817888167776,4.5286976099454054e-07,2.846521226307158e-20,68190.2000000002,0.25
0.04330848936238515,30.0,64717.12187305546,0.0,3464.363398553719,0.0,0.0,3.54317,1.7535058527714773e-09,6.817074764449243e-16,8.687595469712308,5.088841083175021e-07,3.5993514157602767e-20,68190.2000000002,0.26
0.04330842866974793,30.0,64587.87193041765,0.0,3592.9382187569895,0.0,0.0,3.54317,2.037402753993985e-09,8.2266212369848e-16,9.357486268953878,5.692928485007708e-07,4.5110571045044736e-20,68190.2000000002,0.27
0.043308363390313444,30.0,64458.93540431003,0.0,3721.175055654771,0.0,0.0,3.54317,2.354301034924498e-09,9.859717316777784e-16,10.051401179165103,6.342553845433183e-07,5.607339720612623e-20,68190.2000000002,0.28
