Time,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,parameter_0000081,parameter_0000082,cell,reaction_0,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_35,reaction_36,reaction_37,reaction_38,reaction_39,reaction_40,reaction_41,reaction_42,reaction_43,reaction_44,reaction_45,reaction_46,reaction_47
0.0,9.5,2.0,0.0,1.9,0.0,1.7,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.8,1.0,0.5727810650887574,1.14,0.095,0.47619047619047616,0.42000000000000004,2.72,0.017,0.0,0.0,1.7674371995599825,1.5,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,1.089168572448848,0.36363636363636365,0.025,0.95,0.7676767676767677,0.8095238095238094,0.9786476868327402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.475,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.01,0.0
0.01,9.497114298708103,2.002244392130003,0.00469998064675563,1.8899228932192558,0.02652571736167144,1.7026239732414494,0.0006751672089706467,2.507632428658159,0.014756030554017578,0.00026542899897632707,0.0019408339474492526,3.8270423718095994e-05,0.9849052073745255,0.004657268947483177,0.0035744927357252015,0.009275723040794282,1.0,1.8,1.0,0.5753816168845454,1.1396537158449724,0.09497114298708104,0.47621589564601485,0.42291317820815,2.724198357186319,0.017026239732414496,0.12578810655156292,0.0015718526097999361,1.7667500550659845,1.5045794571948952,0.0006187868510299346,0.051434440465668314,-0.00023160107114742723,0.007615530979272771,8.928626526487766e-05,-0.19620470789592542,3.574492735725201e-05,4.6999806467556305e-05,4.657268947483177e-05,1.0889380464562275,0.3631304193876992,0.02507632428658159,0.9297698772299077,0.7676673431929779,0.8097615146167331,0.9789764070956571,0.0001475603055401758,0.003183086083400573,2.654289989763271e-06,6.751672089706468e-06,3.8270423718095993e-07,1.9408339474492528e-05,0.008242276524812863,0.02002244392130003,0.007712472834391817,0.47487339827569347,0.009172147371187779,9.275723040794283e-05,0.023993407434881764,0.01889922893219256,0.0044889985821609316,0.00890003913597284,0.0006706392725121653,0.0007941790155180117,0.003451132263660392,0.009849052073745255,3.8255783067819266e-05
0.02,9.49425462237038,2.0044984190304054,0.009282358610566383,1.8801596833239835,0.052075028705929186,1.7052430139258792,0.002310349101799614,2.5152539684068116,0.029125268563374874,0.000951265695704379,0.003771455653826481,0.00014666290036783683,0.9700864849025767,0.009140611435551912,0.007030641313662226,0.018123735006038692,1.0,1.8,1.0,0.5779104177583663,1.1393105546844458,0.09494254622370381,0.47624136965470554,0.42576743094736547,2.728388822281407,0.017052430139258792,0.20545790778035414,0.005349616300152334,1.7660671429403771,1.509152381044087,0.0022126040422317116,0.09022329676419653,-0.00014761145216303886,0.014537545532396749,0.00034204621589134434,-0.19250871471898476,7.030641313662226e-05,9.282358610566383e-05,9.140611435551913e-05,1.08870885939803,0.3626198437562346,0.025152539684068116,0.9101463756250486,0.7676579982814979,0.8099981819894151,0.9793028861075123,0.00029125268563374876,0.006249003444711502,9.51265695704379e-06,2.3103491017996142e-05,1.4666290036783683e-06,3.771455653826481e-05,0.01602917838593123,0.020044984190304056,0.01500628527968239,0.4747495111525209,0.017740687112778455,0.00018123735006038693,0.04557656788656694,0.018801596833239835,0.008493922284057367,0.016750156179855178,0.002258177322316434,0.00282690570291143,0.006568811722858266,0.009700864849025766,0.00014644811531438272
0.03,9.491420266810655,2.006758252982405,0.01375556838361964,1.870694286056697,0.07698762921115157,1.7078571462249867,0.004546406258649344,2.5228646847786207,0.0432175704171336,0.0019363540990142943,0.005502958727779946,0.000316556282781825,0.9555338937607729,0.013465292713576445,0.010375847048999132,0.026572305925383333,1.0,1.8,1.0,0.5803707268034415,1.1389704320172787,0.09491420266810656,0.47626685457184365,0.4285644439816225,2.732571433959979,0.017078571462249868,0.2609932554753971,0.010449916057625968,1.7653884411303356,1.5137188108671724,0.0044891840644850365,0.12070466016497465,0.0002302955691164568,0.020863713375010643,0.000737852753408061,-0.1889055952610426,0.00010375847048999132,0.00013755568383619642,0.00013465292713576445,1.0884810053276766,0.36210448547750224,0.025228646847786206,0.8910986670033542,0.7676487307819972,0.810233819347592,0.9796271485072194,0.000432175704171336,0.009238515505338189,1.9363540990142943e-05,4.5464062586493446e-05,3.16556282781825e-06,5.502958727779946e-05,0.02340096049146751,0.02006758252982405,0.021920835468330423,0.47462823109917845,0.025773748532754073,0.00026572305925383333,0.06509383788704898,0.018706942860566973,0.012092215422133469,0.023734645884300947,0.004348696833635265,0.005698714995633785,0.009400468785886629,0.00955533893760773,0.0003155573661136115
0.04,9.48861055837886,2.009020740537357,0.018126986330827717,1.861512552106031,0.1014516663756953,1.7104663942733018,0.007182357653387671,2.5304646431368765,0.057106381108641954,0.003138553998316538,0.00714522776003308,0.0005404953061909285,0.9412382805150918,0.01764432877748043,0.013616704051570352,0.034646304026023866,1.0,1.8,1.0,0.5827653892137991,1.138633267005463,0.0948861055837886,0.47629231470371386,0.4313057857937366,2.736746230837283,0.01710466394273302,0.3021618084404247,0.01636698928863737,1.764713985233073,1.5182787858821258,0.007247470735226169,0.14539544659017217,0.0008883694576562848,0.026674926767754247,0.0012588876382471853,-0.18538956499900516,0.00013616704051570353,0.00018126986330827718,0.00017644328777480432,1.0882544976449446,0.3615842014757541,0.025304646431368764,0.8725988064481681,0.7676395386277138,0.8104684343302552,0.9799492185815715,0.0005710638110864195,0.012174199965083437,3.138553998316538e-05,7.18235765338767e-05,5.4049530619092854e-06,7.14522776003308e-05,0.030392809799225106,0.020090207405373567,0.028490173908064874,0.474509467223997,0.03332846302414073,0.00034646304026023864,0.0828248897040371,0.01861512552106031,0.015345338854291164,0.029996054991913768,0.00670106331922123,0.009129139036701346,0.011984772983195995,0.009412382805150919,0.000537589659315759
0.05,9.48582485026929,2.0112832646609826,0.022403118179703422,1.852601882347472,0.12558244954264564,1.7130707823369253,0.01009401713678896,2.5380539091795344,0.07084290459144202,0.004499781730647983,0.00870716145752347,0.0008120081711670973,0.9271911674244112,0.021688941592664938,0.016759123071847855,0.04236779136805598,1.0,1.8,1.0,0.5850969236422499,1.1382989820323148,0.09485824850269291,0.47631772067874145,0.43399292939489864,2.7409132517390806,0.017130707823369253,0.3340218615337928,0.022786031349438757,1.7640438541322125,1.5228323455077206,0.010344333232527092,0.16586677628984944,0.0018172179050189965,0.032038961705115374,0.0018895712417621828,-0.18195536890187286,0.00016759123071847856,0.0002240311817970342,0.00021688941592664938,1.08802936430323,0.3610588551882739,0.025380539091795346,0.8546212718964015,0.7676304198337802,0.8107020345254952,0.9802691202926581,0.0007084290459144202,0.015069893945117476,4.499781730647983e-05,0.00010094017136788961,8.120081711670974e-06,8.70716145752347e-05,0.037035669364549176,0.020112832646609825,0.034743953945284435,0.4743931415553648,0.040453255530546,0.00042367791368055983,0.09899947935817198,0.01852601882347472,0.018302734859101204,0.03564652844999728,0.009168542850287138,0.012918060658479657,0.014353587652020229,0.009271911674244113,0.0008054677075655527
0.06,9.483062519587852,2.0135436401807603,0.026589744643868363,1.8439509414200808,0.1494556029529413,1.7156703349410785,0.013199418269662,2.5456325493199894,0.08446392236321029,0.005977681457046768,0.010196837426615974,0.0011254598426959884,0.9133846645638026,0.025608900434792126,0.01980843117278494,0.04975648904814293,1.0,1.8,1.0,0.5873675866923614,1.1379675023505422,0.09483062519587852,0.4763430482108598,0.43662726778828803,2.7450725359057255,0.017156703349410784,0.3594762382975269,0.029500670339075122,1.7633781594070752,1.5273795295919936,0.01367543214265496,0.1831554295953882,0.0030100750925024125,0.03701317629339921,0.0026162579886095973,-0.17859819794211415,0.0001980843117278494,0.0002658974464386836,0.00025608900434792125,1.0878056442744466,0.3605283152600129,0.025456325493199896,0.83714260714573,0.7676213724879538,0.8109346274824333,0.9805868772993213,0.000844639223632103,0.017934672354352955,5.977681457046768e-05,0.00013199418269662,1.1254598426959885e-05,0.00010196837426615974,0.043356898910079204,0.020135436401807604,0.04070817452162085,0.4742791863031922,0.04718955851746567,0.0004975648904814293,0.11380829944526141,0.01843950941420081,0.021004659357416827,0.04077561438106304,0.011660323411043103,0.016921529254637115,0.01653342004304996,0.009133846645638027,0.0011129342150301997
0.07,9.480322964983788,2.0158000335361814,0.030692035936234062,1.8355494409188668,0.17312306445582604,1.718265076966642,0.016441979128929647,2.553200630975091,0.09799640875660696,0.007540664946889346,0.011621638586068257,0.0014759327265011666,0.8998113986142138,0.029412781848907405,0.022769452679409927,0.0568301444337434,1.0,1.8,1.0,0.5895794212621478,1.1376387557980545,0.09480322964983788,0.47636827714931357,0.4392101252306992,2.7492241231466275,0.01718265076966642,0.38031880932668655,0.03637123437899313,1.7627170374195968,1.5319203785850546,0.017163471581015492,0.19797613375315712,0.004461847718630166,0.041646543567292804,0.0034269830404276167,-0.17531362428841546,0.00022769452679409927,0.00030692035936234063,0.0002941278184890741,1.0875833849064975,0.3599924545214809,0.025532006309750912,0.8201411403859975,0.7676123947431586,0.811166220720213,0.9809025129741366,0.0009799640875660697,0.020774767734699124,7.540664946889346e-05,0.00016441979128929647,1.4759327265011667e-05,0.00011621638586068257,0.0493808095632208,0.020158000335361814,0.04640576820869112,0.47416754181372733,0.05357311580410667,0.000568301444337434,0.12741108411438193,0.01835549440918867,0.023484243486121076,0.045455760132329964,0.014120319194097836,0.021035758753993446,0.018546513145145483,0.008998113986142139,0.0014544657899120907
0.08,9.477605604703191,2.0180509001396025,0.03471464331608283,1.8273879717231398,0.1966217653059356,1.7208550337235682,0.019781287909154524,2.560758222784008,0.11146044186461343,0.009164757129350309,0.012988353119017578,0.001859128241797021,0.8864644542748013,0.03310817164503996,0.025646575771998706,0.06360482545907566,1.0,1.8,1.0,0.5917342935592764,1.137312672564383,0.09477605604703192,0.4763933907364056,0.44174276571121307,2.7533680539577094,0.017208550337235683,0.397722193655897,0.04330116257565978,1.7620606432519101,1.5364549336704048,0.02075052166395903,0.2108393246165171,0.006168548912676444,0.04598121048931883,0.004311248683576226,-0.1720975496073532,0.00025646575771998706,0.00034714643316082833,0.0003310817164503996,1.087362639897437,0.35945114917556154,0.02560758222784008,0.8035967580050369,0.7676034848113765,0.8113968217348061,0.9812160504170552,0.0011146044186461344,0.02359461183671227,9.164757129350309e-05,0.00019781287909154525,1.859128241797021e-05,0.0001298835311901758,0.055129101228347015,0.020180509001396025,0.05185707289671903,0.474058155008979,0.059634991507179276,0.0006360482545907565,0.13994275324321184,0.0182738797172314,0.025769019953258813,0.049746264614511634,0.016514505941994218,0.025186032663886856,0.02041167904053159,0.008864644542748013,0.0018251955164820897
0.09,9.474909874968096,2.0202949348779797,0.03866177318638867,1.819457872241252,0.21997865498695574,1.7234402310063943,0.023187728145901847,2.5683053947736063,0.12487111515088452,0.010831509075036317,0.014303254987215484,0.002271284798853459,0.8733373254892417,0.03670182417507121,0.028443807807018454,0.07009515915786119,1.0,1.8,1.0,0.5938339218752923,1.1369891849961715,0.09474909874968096,0.4764183750206065,0.44422639950294146,2.7575043696102313,0.017234402310063943,0.41248749232211757,0.05022285281452174,1.761409145985297,1.5409832368641638,0.02439281775225392,0.22212032891302777,0.008126940985602044,0.05005371015485172,0.005259842529386873,-0.16894616310296218,0.0002844380780701845,0.00038661773186388673,0.0003670182417507121,1.0871434677165306,0.358904278144379,0.025683053947736064,0.7874907200759745,0.7675946409585805,0.8116264380041335,0.981527512466473,0.0012487111515088452,0.026397438598434686,0.00010831509075036317,0.0002318772814590185,2.2712847988534588e-05,0.00014303254987215486,0.06062122345327239,0.020202949348779798,0.05708021431327955,0.47395097817821985,0.06540236174542569,0.0007009515915786118,0.15151813240110532,0.01819457872241252,0.027882070377406504,0.053696173253793514,0.018823082862960687,0.029318853001549555,0.022144942829594484,0.008733373254892417,0.002220843126514552
