ATM_1_task1,AURKB_2_task1,BAD_3_task1,BRCA1_4_task1,CSF1R_5_task1,MAP2K3_6_task1,MAP2K4_7_task1,MAPK13_8_task1,MAPK14_9_task1,PARP1_10_task1,PIK3R1_11_task1,PKN1_12_task1,PRKACA_13_task1,PTEN_14_task1,SHC1_15_task1,SRC_16_task1,TGFBR1_17_task1,TP53_18_task1,YWHAZ_19_task1,ZAK_20_task1,_1_task1
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.1555815044037826,0.9273127393357703,5.860377941544498,0.1630381653488354,0.24120813991174891,0.0425384808476345,0.0038220541465252803,0.2481441486970945,1.3597053287485752,1.4937645599244516,0.8917209740898485,0.49875208073176847,0.4024825289495607,0.7861373403658753,2.7993681718801557,0.45892855792156256,0.9238171219627652,1.9774967004612207,0.9370507015820639,0.021269240423817243,1.0
0.16357387313085803,1.250743413563976,10.527967440639571,0.21218554645616658,0.3771248541987905,0.1466246728330403,0.023727665711923553,0.07674621971465947,2.140403292752687,1.9850664588323608,1.1623955859560111,0.9950166250831933,0.4293452094572366,0.9338127231615009,4.558256800931794,0.2610250275209148,1.0387397547953043,3.6913760079679108,0.9115916436082432,0.07331233641652013,2.0
0.21654326562709952,1.5769573106379036,15.010321816536651,0.26632961990305415,0.4997986621444194,0.28765099767968155,0.06306545971350792,0.06879465198573503,3.0018526889895605,2.4739179792966977,1.1422735656305647,1.4888060396936342,0.5294274244971447,1.2953836186203795,6.4137988029479,0.21410763536716512,1.1758347496795938,5.429244619016651,0.9418920073346501,0.14382549883984075,3.0
0.2720611086561141,1.901593041662457,19.314239308448606,0.32053861670741296,0.6113721072362075,0.4506941741074747,0.11941250784999827,0.12071416394465263,3.8465867334636403,2.960331342579235,1.038154969342706,1.9801326692719567,0.6525172554328914,1.7871416099330037,8.183995522843608,0.22616055198871318,1.2632278501565513,7.14622598211537,1.0365696165266776,0.22534708705373735,4.0
0.3247940837312074,2.2246101878748266,23.44578825574762,0.37424352191360877,0.7024981122684936,0.6267046206514093,0.18885520805438175,0.20314878668923775,4.578764599328161,3.444318709172812,0.9275948465467032,2.46900879714426,0.7863409056631517,2.35034932421935,9.648702461984707,0.259722129436154,1.3089771960868202,8.795282047923113,1.1985604036168909,0.3133523103257047,5.0
0.37224553025565715,2.5460162857220214,27.410379304803758,0.4271880272567447,0.7647812312670079,0.810195365300668,0.26767892088661027,0.30469951738288403,5.138808743675092,3.925892179216788,0.8252746066233934,2.95544664567353,0.9264942367519566,2.9434610223472393,10.66969454163862,0.298939024397221,1.331575560915831,10.346910431381636,1.4275139419622709,0.4050976826503341,6.0
0.4133174124083887,2.8658193638961613,31.212853094753186,0.479256886247823,0.795674049016884,0.9978406229099964,0.352895440250712,0.4190200898214711,5.5069823105461575,4.405063791348845,0.7334032341300551,3.439458375099846,1.0706726520541543,3.5380463373555764,11.209614687001883,0.336958216412171,1.3444541384409188,11.78775324678694,1.7212356581365764,0.4989203114549982,7.0
0.44812975616245737,3.1840274184049755,34.85757063677965,0.5304578135129497,0.7981436260184028,1.1876248975362493,0.4422889510108391,0.5418453174361813,5.697675223251286,4.8818455263545655,0.65253345552502,3.921056087226837,1.2173634975213854,4.1159292526405995,11.314743853415875,0.37113065428172637,1.3560741110742434,13.117691151840296,2.0765503169628814,0.5938124487681247,8.0
0.4776927822734899,3.500648402547951,38.34849458574409,0.5808894890936281,0.7787005430770692,1.378327541960184,0.534294670712349,0.6701815707875567,5.748026344186959,5.356249300928791,0.5830491938753705,4.400251819119995,1.36550910123144,4.666926757614145,11.083562784045899,0.40098434813830186,1.3716977608308867,14.346087322844356,2.4898186746819295,0.6891637709800922,9.0
0.5034869114129206,3.8156902329239535,41.68926600329283,0.630699746740286,0.745200037650493,1.5692104035172152,0.6278429574321285,0.8019466293395798,5.705016849692278,5.828286976775502,0.5250720680271668,4.877057552298489,1.5143725489858615,5.186844163045043,10.6339534418774,0.42718115419611385,1.394595420554906,15.487555144965391,2.957237356560574,0.7846052017586075,10.0
0.5270700637980846,4.1291607856528305,44.88326869808025,0.6800459017783107,0.7050780489090033,1.7598270655203905,0.72221849779604,0.9357195237159449,5.614535963967357,6.2979703549476,0.478292606150629,5.35148520701778,1.6634499183259657,5.675586599172515,10.077231352204345,0.4508651455855291,1.4266989260839706,16.55803360285518,3.4750165777339945,0.8799135327601951,11.0
0.5498014477692907,4.441067898439324,47.93368504679422,0.7290664690514603,0.6643005021559816,1.9499092433768397,0.8169524818632042,1.0705517249016432,5.514430187815868,6.765311178939366,0.4419508967600582,5.823546645393297,1.8124045528732975,6.135514624918,9.502768296386984,0.4732461633583995,1.468944284151511,17.571949477401176,4.039478008296935,0.9749546216884196,12.0
0.572701707106513,4.751419367045286,50.84354359546992,0.7778665054420606,0.6269910121111483,2.13929579732156,0.9117410658053967,1.2058189405849586,5.431637289834895,7.230321129400631,0.41494455036405087,6.293253666061239,1.961015131268911,6.570075473019057,8.972594787356986,0.4953545486455038,1.5215033507564486,18.540671878639017,4.647109085931193,1.06964789866078,13.0
