_1_task1,x_1_task1,y_2_task1,z_3_task1
23.5,1974.801510657142,8.514274037934897e-16,0.01226285241875656
24.0,1989.7507850090772,-2.7663818256565174e-16,0.009550335482139396
24.5,2003.4324524125054,4.5554902620621517e-17,0.007437821536107612
25.0,2015.937491987482,6.37951831185154e-17,0.005792591192365375
25.5,2027.353321430316,-5.649959962718003e-17,0.004511282309804731
26.0,2037.7633475399589,4.1831270691264124e-17,0.0035133962334778866
26.5,2047.2466632808466,-1.6158600298318733e-17,0.0027362404400538966
27.0,2055.8778683984283,5.8259028543539184e-18,0.002130989859331864
27.5,2063.7269920846356,1.4161522673838528e-18,0.0016596194230058179
28.0,2070.859498294568,-1.771075512895075e-18,0.001292515127195548
28.5,2077.336356644742,1.939144503426172e-18,0.0010066135228354732
29.0,2083.214163998738,-8.012872220458961e-19,0.0007839527468552308
29.5,2088.545304021972,4.346111353758729e-19,0.0006105440621846226
30.0,2093.3781340170826,1.3310528744880877e-21,0.00047549301071241317
30.5,2097.757190035181,-2.931697137945507e-20,0.0003703149653476556
31.0,2101.7234031167577,8.628195003036835e-20,0.0002884020805109176
31.5,2105.3143206750574,-3.373733934387992e-20,0.00022460815204627846
32.0,2108.5643284155394,2.7586460734827576e-20,0.0001749253052396539
32.5,2111.50486918017,-1.9247100779106e-21,0.00013623219876135988
33.0,2114.164655967143,1.7912793711625675e-21,0.00010609792536237598
33.5,2116.56987712296,3.840363706020842e-21,8.262928932044695e-05
34.0,2118.7443922875677,-1.0520746828256644e-21,6.435186579110178e-05
34.5,2120.7099181656226,1.6419112527998418e-21,5.0117369577867165e-05
35.0,2122.486203558727,-9.228142631511207e-23,3.9031513733984206e-05
35.5,2124.0911934583655,2.698146223120772e-22,3.039782568838044e-05
36.0,2125.5411821674143,1.8493805581463215e-22,2.3673891125382712e-05
36.5,2126.850955632487,-2.528122653979791e-24,1.8437276625414703e-05
37.0,2128.033923314189,9.688765436528314e-23,1.4358990145282436e-05
37.5,2129.1022399950625,2.5491549723592017e-24,1.1182811983922387e-05
38.0,2130.0669180071764,2.404522963194142e-23,8.70919769468214e-06
38.5,2130.937930391366,8.477059641976198e-24,6.78274301409489e-06
39.0,2131.7243053575435,-5.222939946361777e-23,5.2824654242347626e-06
39.5,2132.4342133334417,-7.851592767365101e-23,4.114094355612791e-06
40.0,2133.075046379088,-5.2463212923766685e-23,3.204127485945593e-06
40.5,2133.653489802178,-2.5817710048980116e-23,2.4954103848330377e-06
41.0,2134.175588467963,-1.9708482064180886e-23,1.9434562719549225e-06
41.5,2134.646807040089,-1.4783579794485368e-23,1.5135932663356524e-06
42.0,2135.0720846015497,-6.62126350225384e-24,1.1788081246004672e-06
42.5,2135.4558844023477,-3.041122210031025e-24,9.180694700145103e-07
43.0,2135.8022389865287,-3.0544200132086513e-24,7.150042692399152e-07
43.5,2136.114791217832,-2.0456697637720093e-24,5.568556784224503e-07
44.0,2136.396831516606,-6.217039599061869e-25,4.336868569769306e-07
44.5,2136.6513313658747,-6.00300088002069e-25,3.3777003360587674e-07
45.0,2136.8809740275615,-1.3090350689361718e-24,2.630903549625952e-07
45.5,2137.0881827309513,-1.7683105169645514e-24,2.0494652602277604e-07
46.0,2137.2751456349633,-1.5351658399936436e-24,1.596648160756848e-07
46.5,2137.443838170038,-7.759232293530553e-25,1.2438552657073508e-07
47.0,2137.596043644344,-1.9300900574032562e-25,9.68864497870843e-08
47.5,2137.733371147481,-1.0882986919827246e-25,7.546214667119112e-08
48.0,2137.8572731337786,-2.2335650430297027e-25,5.8778586077625454e-08
48.5,2137.969060740088,-2.6301509992490136e-25,4.578771087085143e-08
49.0,2138.069917399835,-1.6038078069489699e-25,3.566950060109996e-08
49.5,2138.1609111289486,-1.6881127966431225e-27,2.7785804943362664e-08
50.0,2138.243005763509,6.03795413128063e-26,2.1642025269894496e-08
