Time,Auxin,X,PLSp,Ra,Ra_star,RaT,CK,ET,PLSm,Re,ReT,Re_star,CTR1,CTR1T,CTR1_star,IAA,ACC,CK_ex,k1a,k1,k2,k2a,k2b,k2c,k3,k3a,k4,k5,k6,k6a,k7,k8,k9,k10,k10a,k11,k12,k12a,k13,k14,k15,k16,k16a,k17,k18a,k18,k19,k_ethylene,k_auxin,k_cytokinin,compartment_1,extra,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,v_Ethylene,v_Auxin,v_Cytokinin
0.0,0.1,0.1,0.1,0.0,1.0,1.0,0.1,0.1,0.1,0.0,0.3,0.3,0.0,0.3,0.3,0.0,0.0,0.0,1.0,1.0,0.2,2.8,1.0,0.01,2.0,0.45,1.0,1.0,0.3,0.2,1.0,1.0,1.0,0.0003,0.5,5.0,0.1,0.1,1.0,3.0,0.085,0.3,1.0,0.1,1.0,0.1,1.0,0.5,70.0,10.0,1.0,1.0,0.9090909090909091,0.43140495867768597,0.20450000000000002,0.0,1.0,0.19999999999999998,0.1,0.1,0.1,0.0,0.15000000000000002,0.101,0.1,0.0,0.025500000000000002,0.0,0.010000000000000002,0.5,0.1,0.0,0.0,0.0
0.01,0.11124090617268517,0.09990132283679341,0.10000493882637149,0.009944699377375188,0.9900553006226248,1.0,0.10384473321149133,0.10001072264843283,0.10098502697734939,0.0014959507575568187,0.3,0.29850404924244317,0.000253749985160201,0.3,0.2997462500148398,0.0,0.0,0.0,1.0,1.0,0.2,2.8,1.0,0.01,2.0,0.45,1.0,1.0,0.3,0.2,1.0,1.0,1.0,0.0003,0.5,5.0,0.1,0.1,1.0,3.0,0.085,0.3,1.0,0.1,1.0,0.1,1.0,0.5,70.0,10.0,1.0,1.0,0.9091724677818057,0.43062472813467156,0.22748271350146707,0.0011062573703541538,0.9900553006226248,0.19800398303419706,0.10098502697734939,0.10098502697734939,0.10000493882637149,7.525001722563392e-05,0.1492680283911006,0.1011551782223707,0.10001072264843283,0.00022723619419658957,0.025478431251261383,0.000253749985160201,0.009990132283679343,0.47339315955334915,0.10384473321149133,0.0,0.0,0.0
0.02,0.12224801611317923,0.09980526531181942,0.10001947066899478,0.019778521666890314,0.9802214783331097,1.0,0.10740308998172447,0.10002289484900649,0.10194053146724603,0.0029838700774290627,0.3,0.2970161299225709,0.0005050381315177543,0.3,0.29949496186848223,0.0,0.0,0.0,1.0,1.0,0.2,2.8,1.0,0.01,2.0,0.45,1.0,1.0,0.3,0.2,1.0,1.0,1.0,0.0003,0.5,5.0,0.1,0.1,1.0,3.0,0.085,0.3,1.0,0.1,1.0,0.1,1.0,0.5,70.0,10.0,1.0,1.0,0.9092518753458393,0.42991469004341715,0.24998648028326723,0.0024178850354288715,0.9802214783331097,0.19602933545983459,0.10194053146724603,0.10194053146724603,0.10001947066899478,0.00015011771386798237,0.1485420656585208,0.10131298146746912,0.10002289484900649,0.00045001341386018937,0.025457071758820993,0.0005050381315177543,0.009980526531181942,0.4499477734328807,0.10740308998172447,0.0,0.0,0.0
0.03,0.13302635545115155,0.09971180371348505,0.10004322629650036,0.029500482023932184,0.9704995179760678,1.0,0.11070567187302797,0.10003652581312819,0.10286698003590933,0.004463811800695272,0.3,0.2955361881993047,0.0007539071362648864,0.3,0.2992460928637351,0.0,0.0,0.0,1.0,1.0,0.2,2.8,1.0,0.01,2.0,0.45,1.0,1.0,0.3,0.2,1.0,1.0,1.0,0.0003,0.5,5.0,0.1,0.1,1.0,3.0,0.085,0.3,1.0,0.1,1.0,0.1,1.0,0.5,70.0,10.0,1.0,1.0,0.9093291502584767,0.4292672472045538,0.2720216449318626,0.00392434160769591,0.9704995179760678,0.19407627428278998,0.10286698003590933,0.10286698003590933,0.10004322629650036,0.00022462621060118153,0.1478220675975663,0.101472677205704,0.10003652581312819,0.000668420523923935,0.025435917893417485,0.0007539071362648864,0.009971180371348505,0.4291360082699428,0.11070567187302797,0.0,0.0,0.0
0.04,0.14358120197964044,0.09962091112516544,0.10007582193574764,0.03910979320788066,0.9608902067921193,1.0,0.11377953074476152,0.10005161689660061,0.10376488458692226,0.005935839625504646,0.3,0.29406416037449534,0.0010004029304573336,0.3,0.29899959706954266,0.0,0.0,0.0,1.0,1.0,0.2,2.8,1.0,0.01,2.0,0.45,1.0,1.0,0.3,0.2,1.0,1.0,1.0,0.0003,0.5,5.0,0.1,0.1,1.0,3.0,0.085,0.3,1.0,0.1,1.0,0.1,1.0,0.5,70.0,10.0,1.0,1.0,0.9094043136891329,0.42867576438193966,0.29359906453202705,0.005615431117962683,0.9608902067921193,0.19214498159959872,0.10376488458692226,0.10376488458692226,0.10007582193574764,0.0002987977665882304,0.14710797358404765,0.10163366017850124,0.10005161689660061,0.0008825479433433615,0.025414965750911126,0.0010004029304573336,0.009962091112516544,0.41054071162830713,0.11377953074476152,0.0,0.0,0.0
0.05,0.15391760747331576,0.09953256141028276,0.10011688704415586,0.04860578336654231,0.9513942166334577,1.0,0.11664748071603312,0.10006816391682044,0.10463474772720407,0.007400015682686278,0.3,0.2925999843173137,0.0012445699941369681,0.3,0.298755430005863,0.0,0.0,0.0,1.0,1.0,0.2,2.8,1.0,0.01,2.0,0.45,1.0,1.0,0.3,0.2,1.0,1.0,1.0,0.0003,0.5,5.0,0.1,0.1,1.0,3.0,0.085,0.3,1.0,0.1,1.0,0.1,1.0,0.5,70.0,10.0,1.0,1.0,0.9094773862061709,0.4281346665305623,0.3147291311197143,0.007481285885144479,0.9513942166334577,0.19023561931025504,0.10463474772720407,0.10463474772720407,0.10011688704415586,0.0003726532718190479,0.1463997159636202,0.10179541011496016,0.10006816391682044,0.0010924834822988283,0.02539421155049836,0.0012445699941369681,0.009953256141028276,0.39382853751293717,0.11664748071603312,0.0,0.0,0.0
0.06,0.1640404500387252,0.09944672898751472,0.1001660610813182,0.057987889590100594,0.9420121104098994,1.0,0.11932888640234111,0.10008615769549495,0.10547706706615757,0.008856400991255842,0.3,0.29114359900874415,0.0014864517458380022,0.3,0.298513548254162,0.0,0.0,0.0,1.0,1.0,0.2,2.8,1.0,0.01,2.0,0.45,1.0,1.0,0.3,0.2,1.0,1.0,1.0,0.0003,0.5,5.0,0.1,0.1,1.0,3.0,0.085,0.3,1.0,0.1,1.0,0.1,1.0,0.5,70.0,10.0,1.0,1.0,0.9095483879613743,0.4276392315342252,0.3354218788575464,0.009512359505156009,0.9420121104098994,0.1883483298884682,0.10547706706615757,0.10547706706615757,0.1001660610813182,0.00044621232162276664,0.14569722081211556,0.101957476422806,0.10008615769549495,0.001298312733108321,0.02537365160160377,0.0014864517458380022,0.009944672898751472,0.3787298498594955,0.11932888640234111,0.0,0.0,0.0
0.07,0.1739544639915056,0.09936338873057499,0.10022299208428505,0.067255650484917,0.932744349515083,1.0,0.12184044372861147,0.10010558487717557,0.10629233673946413,0.010305055617317094,0.3,0.2896949443826829,0.0017260907192203634,0.3,0.2982739092807796,0.0,0.0,0.0,1.0,1.0,0.2,2.8,1.0,0.01,2.0,0.45,1.0,1.0,0.3,0.2,1.0,1.0,1.0,0.0003,0.5,5.0,0.1,0.1,1.0,3.0,0.085,0.3,1.0,0.1,1.0,0.1,1.0,0.5,70.0,10.0,1.0,1.0,0.9096173387715695,0.42718539782374504,0.3556870452451643,0.01169942063050378,0.932744349515083,0.18648323720403162,0.10629233673946413,0.10629233673946413,0.10022299208428505,0.0005194932704664393,0.14500040921694657,0.10211946890812978,0.10010558487717557,0.001500119264712025,0.02535328228886627,0.0017260907192203634,0.009936338873057499,0.365024166947324,0.12184044372861147,0.0,0.0,0.0
0.08,0.18366425723998983,0.0992825159339504,0.10028733603491322,0.07640869486759427,0.9235913051324057,1.0,0.12419680526652256,0.10012642882335544,0.10708104736116532,0.011746038696123118,0.3,0.28825396130387687,0.0019635286342685743,0.3,0.2980364713657314,0.0,0.0,0.0,1.0,1.0,0.2,2.8,1.0,0.01,2.0,0.45,1.0,1.0,0.3,0.2,1.0,1.0,1.0,0.0003,0.5,5.0,0.1,0.1,1.0,3.0,0.085,0.3,1.0,0.1,1.0,0.1,1.0,0.5,70.0,10.0,1.0,1.0,0.909684258145778,0.42676961344371206,0.3755341067756465,0.014033546189533725,0.9235913051324057,0.18464044811115277,0.10708104736116532,0.10708104736116532,0.10028733603491322,0.0005925132765074334,0.1443091986977144,0.10228105139908555,0.10012642882335544,0.0016979847208845236,0.02533310006608717,0.0019635286342685743,0.00992825159339504,0.35252943382075985,0.12419680526652256,0.0,0.0,0.0
0.09,0.19317431562835227,0.09920408631392469,0.10035875690330053,0.08544673928555047,0.9145532607144495,1.0,0.12641088488354937,0.10014867005619008,0.10784368578443687,0.013179408394197234,0.3,0.28682059160580275,0.0021988063992647855,0.3,0.2978011936007352,0.0,0.0,0.0,1.0,1.0,0.2,2.8,1.0,0.01,2.0,0.45,1.0,1.0,0.3,0.2,1.0,1.0,1.0,0.0003,0.5,5.0,0.1,0.1,1.0,3.0,0.085,0.3,1.0,0.1,1.0,0.1,1.0,0.5,70.0,10.0,1.0,1.0,0.9097491652832222,0.4263887557452431,0.39497228792325734,0.016506115384160452,0.9145532607144495,0.18282005258458847,0.10784368578443687,0.10784368578443687,0.10035875690330053,0.0006652883440995385,0.1436235039702539,0.10244193361753541,0.10014867005619008,0.0018919888567912521,0.025313101456062494,0.0021988063992647855,0.00992040863139247,0.34109399994905015,0.12641088488354937,0.0,0.0,0.0
