AMPK,AMPK_pT172,AMPK_pT172_obs,Akt_S473,Akt_T308,Akt_pS473,Akt_pS473_obs,Akt_pT308,Akt_pT308_obs,Amino_Acids,IRS1,IRS1_p,IRS1_pS636,IRS1_pS636_obs,IR_beta,IR_beta_pY1146,IR_beta_pY1146_obs,IR_beta_refractory,Insulin,PI3K_variant,PI3K_variant_p,PRAS40_S183,PRAS40_T246,PRAS40_pS183,PRAS40_pS183_obs,PRAS40_pT246,PRAS40_pT246_obs,TSC1_TSC2_pS1387,TSC1_TSC2_pS1387_obs,TSC1_TSC2_pT1462,mTORC1,mTORC1_pS2448,mTORC2,mTORC2_pS2481,mTOR_pS2448_obs,mTOR_pS2481_obs,p70S6K,p70S6K_pT389,p70S6K_pT389_obs,Time
20.5064,0.0,0.0,12.2517,21.4109,0.0,0.0,0.0,0.0,10.0,18.9345,0.0,0.0,0.0,16.5607,0.0,0.0,0.0,10.0,18.9345,0.0,17.55,13.5613,0.0,0.0,0.0,0.0,0.0,0.0,14.9175,25.14,0.0,18.7959,0.0,0.0,0.0,14.301,0.0,0.0,0.0
20.50633611650613,6.38834938666816e-05,6.38834938666816e-05,12.251699999885632,21.410852901475685,1.1436868102911603e-10,1.1436868102911603e-10,4.7098524304875884e-05,4.7098524304875884e-05,10.0,18.934404738301023,9.526123308729806e-05,4.658941530632597e-10,4.658941530632597e-10,16.35616852991207,0.20412602638168,0.20412602638168,0.0004054437062452566,10.0,18.9343125305554,0.00018746944460759765,17.549819763593288,13.56129978059865,0.00018023640671387632,0.00018023640671387632,2.194013596545108e-07,2.194013596545108e-07,8.717184529746308e-08,8.717184529746308e-08,14.917499912828156,25.128968084927138,0.011031915072872624,18.795895548808772,4.451191214013487e-06,0.011031915072872624,4.451191214013487e-06,14.300998548151126,1.4518488660693847e-06,1.4518488660693847e-06,0.01
20.505891048091975,0.0005089519080523431,0.0005089519080523431,12.25169999289185,21.410524763748416,7.108163483836602e-09,7.108163483836602e-09,0.00037523625154717045,0.00037523625154717045,10.0,18.934121028294513,0.00037895686749649603,1.4838004006359019e-08,1.4838004006359019e-08,16.154163536632524,0.40492379581131926,0.40492379581131926,0.0016126675561510837,10.0,18.93377816318319,0.0007218368168094947,17.549284716359747,13.561296512326813,0.0007152836402511716,0.0007152836402511716,3.4876732027271376e-06,3.4876732027271376e-06,1.3901368667372595e-06,1.3901368667372595e-06,14.917498609863133,25.117941010871643,0.022058989128372664,18.79586539624495,3.460375503094823e-05,0.022058989128372664,3.460375503094823e-05,14.300994193674626,5.80632536639594e-06,5.80632536639594e-06,0.02
20.504689477438593,0.0017105225614319748,0.0017105225614319748,12.251699921353847,21.409638844555925,7.864616682153746e-08,7.864616682153746e-08,0.001261155444036058,0.001261155444036058,10.0,18.933651955655264,0.0008479322061377439,1.1213861238455925e-07,1.1213861238455925e-07,15.954654238046,0.6024376137185,0.6024376137185,0.0036081482354991972,10.0,18.93293589549924,0.001564104500755492,17.54840322045376,13.561282458414118,0.001596779546231066,0.001596779546231066,1.7541585898156248e-05,1.7541585898156248e-05,7.014113955413771e-06,7.014113955413771e-06,14.91749298588604,25.106918775718356,0.03308122428166308,18.795786474446967,0.00011352555302624992,0.03308122428166308,0.00011352555302624992,14.300986938176408,1.3061823584758332e-05,1.3061823584758332e-05,0.03
20.50236267954594,0.004037320454088396,0.004037320454088396,12.251699570692372,21.407923209160195,4.2930764440228453e-07,4.2930764440228453e-07,0.0029767908397765846,0.0029767908397765846,10.0,18.933000570295103,0.001498959432881807,4.702720289816815e-07,4.702720289816815e-07,15.757610225097118,0.7967112308639765,0.7967112308639765,0.006378544038906625,10.0,18.931820950147486,0.0026790498525059475,17.547183466256715,13.561244922031968,0.002816533743276112,0.002816533743276112,5.507796804900115e-05,5.507796804900115e-05,2.2093315982226218e-05,2.2093315982226218e-05,14.917477906684013,25.095901377379356,0.044098622620658494,18.795638336134115,0.0002616638658784915,0.044098622620658494,0.0002616638658784915,14.300976783263414,2.321673657728028e-05,2.321673657728028e-05,0.04
20.498548887509056,0.007851112490979863,0.007851112490979863,12.251698408659946,21.405110964283285,1.5913400741918866e-06,1.5913400741918866e-06,0.00578903571669252,0.00578903571669252,10.0,18.932169886603134,0.002328685264685167,1.4281321942440093e-06,1.4281321942440093e-06,15.563001457278604,0.9877878501320253,0.9877878501320253,0.009910692589370704,10.0,18.930465132022682,0.004034867977317844,17.545633475655197,13.561166416565783,0.004366524344794549,0.004366524344794549,0.0001335834342364292,0.0001335834342364292,5.375403393594491e-05,5.375403393594491e-05,14.917446245966055,25.08488881382397,0.055111186176044755,18.795402901209215,0.00049709879078121,0.055111186176044755,0.00049709879078121,14.300963730543629,3.626945636453943e-05,3.626945636453943e-05,0.05
20.492893821069753,0.013506178930283516,0.013506178930283516,12.251695382039182,21.4009405992426,4.617960838709166e-06,4.617960838709166e-06,0.009959400757381604,0.009959400757381604,10.0,18.931162883696775,0.003333580364228036,3.5359390127225263e-06,3.5359390127225263e-06,15.370798258173911,1.175710133240316,1.175710133240316,0.014191608585771065,10.0,18.92889715190089,0.005602848099114736,17.543761105262654,13.561024838824336,0.006238894737343809,0.006238894737343809,0.00027516117568486493,0.00027516117568486493,0.00011107521643227725,0.00011107521643227725,14.91738892478356,25.073881083120234,0.06611891687977652,18.795064227482662,0.0008357725173399683,0.06611891687977652,0.0008357725173399683,14.300947781626078,5.2218373914262326e-05,5.2218373914262326e-05,0.06
20.48505136934677,0.021348630653264013,0.021348630653264013,12.25168868157062,21.395156429052225,1.1318429400967173e-05,1.1318429400967173e-05,0.01574357094775575,0.01574357094775575,10.0,18.92998250568307,0.0045098906728926495,7.603644050761163e-06,7.603644050761163e-06,15.180971311053716,1.360520207368292,1.360520207368292,0.019208481577990835,10.0,18.927142919621488,0.0073570803785159775,17.54157404958568,13.560793647291238,0.008425950414320897,0.008425950414320897,0.0005063527087865099,0.0005063527087865099,0.00020504563609757096,0.00020504563609757096,14.917294954363895,25.062878183487644,0.07712181651236387,18.79460830319983,0.0012916968001722175,0.07712181651236387,0.0012916968001722175,14.300928938120881,7.106187911161397e-05,7.106187911161397e-05,0.07
20.474684418167424,0.03171558183261523,0.03171558183261523,12.251675484636992,21.38750913367713,2.451536302795e-05,2.451536302795e-05,0.02339086632284745,0.02339086632284745,10.0,18.92863166192985,0.00585359087110898,1.4747199054565287e-05,1.4747199054565287e-05,14.99349165452561,1.5422596717050745,1.5422596717050745,0.02494867376931507,10.0,18.925225809678725,0.00927419032127821,17.539079844136257,13.560442047432376,0.010920155863741022,0.010920155863741022,0.0008579525676476646,0.0008579525676476646,0.00034851677495927735,0.00034851677495927735,14.917151483225032,25.051880113360713,0.08811988663929339,18.794022859277053,0.001877140722949588,0.08811988663929339,0.001877140722949588,14.300907201639278,9.279836071418163e-05,9.279836071418163e-05,0.08
20.46146581139738,0.0449341886026581,0.0449341886026581,12.251651684192288,21.377756387030725,4.831580773162083e-05,4.831580773162083e-05,0.03314361296924899,0.03314361296924899,10.0,18.927113227346158,0.007360340220289044,2.6432433565562535e-05,2.6432433565562535e-05,14.80833067823641,1.7209696039177944,1.7209696039177944,0.0313997178457959,10.0,18.923166901790715,0.011333098209286878,17.536285868491046,13.55993518597722,0.013714131508952024,0.013714131508952024,0.0013648140228044484,0.0013648140228044484,0.0005561506014969562,0.0005561506014969562,14.916943849398496,25.04088687146305,0.09911312853695867,18.793297199373903,0.002602800626098655,0.09911312853695867,0.002602800626098655,14.300882573793702,0.00011742620628882974,0.00011742620628882974,0.09
