x,Curve1
-0.0153,-366.671
0.088,-354.048
0.2208,-334.652
0.324,-317.103
0.4273,-301.709
0.5306,-284.159
0.6781,-261.068
0.8847,-228.433
1.0986,-197.03
1.3569,-165.012
1.6372,-135.766
1.9841,-107.753
2.4343,-82.515
3.0174,-61.899
3.6006,-49.598
4.2576,-41.302
4.9884,-35.471
5.7414,-31.797
6.5018,-29.97
7.2696,-28.76
8.0669,-27.55
8.8421,-26.955
9.6025,-26.976
10.3998,-26.074
11.1823,-26.096
11.9796,-26.118
12.7326,-26.447
13.5152,-26.468
14.1722,-26.486
