x,Curve1
0.00066,-59.44
0.03338,-82.05
0.13895,-163.47
0.18117,-196.04
0.20017,-203.28
0.20021,-249.4
0.2003,-355.22
0.2013,-291.91
0.20133,-327.19
0.24247,-329
0.40175,-291.95
0.56525,-262.13
0.73508,-237.74
0.92918,-217.88
1.09902,-206.15
1.28469,-196.24
1.47353,-188.13
1.66131,-183.64
1.85121,-180.06
2.03899,-176.48
2.23417,-177.41
2.42512,-173.83
2.61924,-172.96
2.81335,-173.9
3.00641,-169.41
3.20159,-169.45
