M_1_task1,_1_task1
5.049307671730402,501.0
5.050257933527803,504.0
5.051190031706034,507.0
5.052104336593546,510.0
5.0530011422668,513.0
5.053880730153272,516.0
5.054743431194433,519.0
5.055589576331753,522.0
5.056419496506705,525.0
5.057233522660758,528.0
5.058031948167194,531.0
5.058815007382604,534.0
5.059582994389138,537.0
5.060336205425911,540.0
5.0610749367320365,543.0
5.0617994845466265,546.0
5.062510132005279,549.0
5.0632070943682255,552.0
5.063890625086513,555.0
5.064560985932385,558.0
5.065218438678085,561.0
5.065863232625155,564.0
5.066495580787361,567.0
5.0671157219461325,570.0
5.067723897372944,573.0
5.068320348339271,576.0
5.0689052973615105,579.0
5.06947893730974,582.0
5.070041487634427,585.0
5.070593168647516,588.0
5.071134200660949,591.0
5.071666790296688,594.0
5.072185917032897,597.0
5.0726955593457905,600.0
5.073195717235371,603.0
5.0736863911384065,606.0
5.074167646695131,609.0
5.074639575419642,612.0
5.075102374137533,615.0
5.075556213936663,618.0
5.0760012493379465,621.0
5.076437679060007,624.0
5.076865641680038,627.0
5.077285232534332,630.0
5.07769684195753,633.0
5.078100349042799,636.0
5.078495943867881,639.0
5.078883795699132,642.0
5.079264071234491,645.0
5.079636937171898,648.0
5.080002560209292,651.0
5.080361107044611,654.0
5.080712744375798,657.0
5.081057638900787,660.0
5.0813959101057,663.0
5.081727587492422,666.0
5.082052795819237,669.0
5.082371665159278,672.0
5.082684325585676,675.0
5.082990907171567,678.0
5.08329153999008,681.0
5.083586354114351,684.0
5.08387547961751,687.0
5.0841590208547,690.0
5.08443703698471,693.0
5.084709617172556,696.0
5.084976887191356,699.0
5.085238960470049,702.0
5.085495937195486,705.0
5.085748045862334,708.0
5.085995014192921,711.0
5.086237267130067,714.0
5.086474840545971,717.0
5.086707779451292,720.0
5.08693619240545,723.0
5.08716014470218,726.0
5.087379742393841,729.0
5.087595060519928,732.0
5.08780617919769,735.0
5.088013193434049,738.0
5.088216138457186,741.0
5.088415184561992,744.0
5.088610291593756,747.0
5.088801553779918,750.0
5.088989054223848,753.0
5.089172875612109,756.0
5.089353100631262,759.0
5.089529811967865,762.0
5.089703092308483,765.0
5.089873024339673,768.0
5.090039690478782,771.0
5.090203122863502,774.0
5.090363353702533,777.0
5.0905204470473,780.0
5.090674466949234,783.0
5.090825477459759,786.0
5.090973542630306,789.0
5.091118726512299,792.0
5.091261093157168,795.0
5.091400703452534,798.0
5.091537584722593,801.0
5.091671782477827,804.0
5.09180335056616,807.0
5.091932342835518,810.0
5.092058813133824,813.0
5.092182815309003,816.0
5.09230440320898,819.0
5.09242363068168,822.0
5.092544505116451,825.0
5.092657824598759,828.0
5.092769217315454,831.0
5.092878683266537,834.0
5.092986222452009,837.0
5.093091834871869,840.0
5.093195520526116,843.0
5.0932972794147515,846.0
5.093397111537776,849.0
5.093495072758629,852.0
5.093591229862963,855.0
5.093685582981083,858.0
5.093778132112983,861.0
5.093868877258669,864.0
5.093957818418136,867.0
5.0940449555913885,870.0
5.094130288778423,873.0
5.09421386745082,876.0
5.0942958113786805,879.0
5.094376142931076,882.0
5.094454911048532,885.0
5.094532132535664,888.0
5.094607854370858,891.0
5.09468208988892,894.0
5.094754877566162,897.0
5.094826242266378,900.0
5.094896210166522,903.0
5.094964813200182,906.0
5.09503207222258,909.0
5.09509801970803,912.0
5.095162675132075,915.0
5.095226043833349,918.0
5.095288218026042,921.0
5.095349154520076,924.0
5.095408877035157,927.0
5.095467409577782,930.0
5.095524776463354,933.0
5.0955810020072825,936.0
5.095636110524971,939.0
5.095690126331826,942.0
5.095743073743255,945.0
5.095794977074662,948.0
5.095845860641454,951.0
5.095895748759036,954.0
5.095944665742816,957.0
5.095992635908196,960.0
5.096039683570587,963.0
5.096085833045391,966.0
5.096131108648016,969.0
5.0961754514072135,972.0
5.096218750100071,975.0
5.0962611893336405,978.0
5.096302789693561,981.0
5.096343571765472,984.0
5.096383556135017,987.0
5.096422763387834,990.0
5.096461214109565,993.0
5.096498928885852,996.0
5.096535928302335,999.0
5.096572232944653,1002.0
5.096607863398448,1005.0
5.096642840249361,1008.0
5.096677184083033,1011.0
5.0967109154851045,1014.0
5.096743711041976,1017.0
5.096775838828148,1020.0
5.096807336632242,1023.0
5.096838220178476,1026.0
5.096868505191074,1029.0
5.096898207394257,1032.0
5.096927342512245,1035.0
5.096955926269263,1038.0
5.0969839743895315,1041.0
5.097011502597271,1044.0
5.0970385266167035,1047.0
5.097065062172051,1050.0
5.0970911249875375,1053.0
5.097116730787381,1056.0
5.097141733574549,1059.0
5.09716613357115,1062.0
5.097190059945749,1065.0
5.097213524419793,1068.0
5.097236538714725,1071.0
5.097259114551991,1074.0
5.097281263653035,1077.0
5.097302997739304,1080.0
5.097324328532241,1083.0
5.09734526775329,1086.0
5.097365827123899,1089.0
5.097386018365511,1092.0
5.097405853199571,1095.0
5.097425343347524,1098.0
5.097444071501925,1101.0
5.097462745984131,1104.0
5.097481039698622,1107.0
5.09749896398333,1110.0
5.097516529947054,1113.0
5.09753374846947,1116.0
5.0975506302011295,1119.0
5.097567185563455,1122.0
5.097583424748742,1125.0
5.097599357720163,1128.0
5.097614994211761,1131.0
5.097630343728454,1134.0
5.097645415546036,1137.0
5.0976602187111695,1140.0
5.097674762041395,1143.0
5.09768896417497,1146.0
5.0977028776215665,1149.0
5.097716529051627,1152.0
5.097729923879971,1155.0
5.09774306720063,1158.0
5.097755963786838,1161.0
5.097768618091039,1164.0
5.09778103424488,1167.0
5.097793216059215,1170.0
5.097805167024106,1173.0
5.097816890308821,1176.0
5.097828388761834,1179.0
5.0978396649108255,1182.0
5.097850720962683,1185.0
5.097861558803498,1188.0
5.097872179998573,1191.0
5.097882606932997,1194.0
5.097892898001399,1197.0
5.0979029964403,1200.0
5.09791290452768,1203.0
5.097922624295844,1206.0
5.097932157531417,1209.0
5.097941505775353,1212.0
5.097950670322925,1215.0
5.0979596522237305,1218.0
5.097968452281691,1221.0
5.097977071055052,1224.0
5.09798550885638,1227.0
5.097993765752567,1230.0
5.098001841564828,1233.0
5.0980097358687,1236.0
5.098017447994047,1239.0
5.098024977025052,1242.0
5.098032439001358,1245.0
5.0980397999396105,1248.0
5.098047014528399,1251.0
5.098054084626207,1254.0
5.098061011984895,1257.0
5.098067798249706,1260.0
5.098074444959258,1263.0
5.098080953545557,1266.0
5.098087325333981,1269.0
5.098093561543292,1272.0
5.098099663285634,1275.0
5.098105631566526,1278.0
5.098111467284869,1281.0
5.098117171232945,1284.0
5.0981227440964165,1287.0
5.098128186454325,1290.0
5.098133510843901,1293.0
5.098138792676991,1296.0
5.098143966472412,1299.0
5.098149034401853,1302.0
5.098153998606681,1305.0
5.09815886119793,1308.0
5.098163624256309,1311.0
5.098168289832202,1314.0
5.098172859945662,1317.0
5.0981773365864145,1320.0
5.098181721713859,1323.0
5.098186017257066,1326.0
5.098190225114782,1329.0
5.098194347155422,1332.0
5.098198385217075,1335.0
5.098202341107504,1338.0
5.098206216604141,1341.0
5.09821001678353,1344.0
5.098213743397962,1347.0
5.098217396142678,1350.0
5.098220976800486,1353.0
5.098224487128579,1356.0
5.098227928858524,1359.0
5.09823130369627,1362.0
5.098234613322145,1365.0
5.098237859390857,1368.0
5.098241043531494,1371.0
5.098244167347524,1374.0
5.098247232416792,1377.0
5.0982502402915255,1380.0
5.098253192498332,1383.0
5.098256090538194,1386.0
5.098258935886481,1389.0
5.098261729283938,1392.0
5.098264450269733,1395.0
5.098267119069211,1398.0
5.098269736788244,1401.0
5.098272304499485,1404.0
5.098274823242373,1407.0
5.098277294023133,1410.0
5.098279717814777,1413.0
5.098282095557101,1416.0
5.098284428156686,1419.0
5.098286716486896,1422.0
5.098288961387889,1425.0
5.098291163666597,1428.0
5.098293324096748,1431.0
5.098295443418848,1434.0
5.098297522340191,1437.0
5.098299561534857,1440.0
5.098301561643712,1443.0
5.098303523274404,1446.0
5.09830544700137,1449.0
5.098307333365833,1452.0
5.098309182875797,1455.0
5.098310996006055,1458.0
5.098312782064088,1461.0
5.0983145400574275,1464.0
5.098316265411311,1467.0
5.098317958641762,1470.0
5.0983196202364605,1473.0
5.098321250654742,1476.0
5.098322850327598,1479.0
5.098324419657677,1482.0
5.098325959019285,1485.0
5.09832746875838,1488.0
5.09832894919258,1491.0
5.0983304006111565,1494.0
5.098331823275039,1497.0
5.098333217416813,1500.0
