Time,M,Tc,N,Tr,sm,rm,km,dm,anm,bnm,acm,bcm,acnm,amm,bmm,arm,brm,rc,kc,dc,amc,bmc,anc,bnc,sn,rn,kn,dn,acn,bcn,rr,kr,dr,amr,bmr,compartment,M_breakup,M_decay,M_source,M_growth,Tc_growth,Tc_death,Tc_stimulation,N_source,N_growth,N_stimulation,N_death,Tr_death,Tr_growth,Tr_stimulation
327.0,4.947619084242603,594.121301604973,276.3975763000267,47.52675768635625,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03389182088234252,0.009895238168485206,0.001,0.04374519841941273,1.9876499542768549,11.882426032099461,9.895006413613729,0.03,4.265181257820705,2.614775917401597,6.9099394075006675,3.5977755568571683,1.6031526505816986,1.996016307499723
330.0,4.950467290136584,594.1219872625695,276.3976329088568,47.530908865485884,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.033904066780422536,0.009900934580273168,0.001,0.04374570639364378,1.9876456284950001,11.882439745251391,9.895020269519927,0.03,4.265180740565902,2.614776767965838,6.9099408227214205,3.5980898011172817,1.603087721361561,1.9963690279351272
333.0,4.953263613959315,594.122659396321,276.39768062565173,47.534970524226416,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.033916088863245125,0.00990652722791863,0.001,0.043746177492884744,1.9876413880196242,11.88245318792642,9.895033901019191,0.03,4.265180304560312,2.6147776453072193,6.909942015641294,3.59839726868394,1.6030241576930018,1.9967152147860747
336.0,4.956008948242593,594.1233194745744,276.39772640364987,47.53895562052481,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.033927888788412824,0.009912017896485185,0.001,0.04374661337788924,1.9876372235878006,11.882466389491487,9.895047275814468,0.03,4.265179886269827,2.614778512976748,6.909943160091247,3.5986989404737284,1.6029617588926377,1.9970547726740346
339.0,4.958704146864877,594.123967816755,276.39777093938676,47.54286844731771,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03393946975882852,0.009917408293729753,0.001,0.043747015641899235,1.9876331331850412,11.8824793563351,9.895060394820392,0.03,4.265179479329984,2.6147793676167512,6.909944273484669,3.5989951414619505,1.6029004595904341,1.9973877679857543
342.0,4.961350376544625,594.1246045703626,276.3978137860336,47.54671089244327,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.0339508369139057,0.00992270075308925,0.001,0.04374738586156183,1.9876291158815056,11.882492091407252,9.895073267795794,0.03,4.265179087823663,2.6147802119815347,6.909945344650841,3.599286014557956,1.6028402319507307,1.9977143605582797
345.0,4.963947519226296,594.1252297000713,276.39785489464623,47.550482425676115,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.033961990004793385,0.009927895038452593,0.001,0.04374772538260261,1.987625171900787,11.882504594001425,9.895085894439067,0.03,4.265178712198124,2.6147810462852283,6.909946372366156,3.599571519623682,1.6027810859762135,1.9980345617263429
348.0,4.966497477705364,594.1258435070578,276.3978942956819,47.554180431569804,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03397293857682288,0.009932994955410727,0.001,0.04374803576674982,1.9876212993434417,11.882516870141156,9.895098288997614,0.03,4.265178352175104,2.6147818708702317,6.909947357392048,3.5998514586698342,1.6027230643800698,1.9983487295339155
351.0,4.969000738783889,594.1264461608667,276.39793219594185,47.55780698906781,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03398368458628586,0.009938001477567777,0.001,0.0437483183301571,1.9876174971404719,11.882528923217334,9.895110452336757,0.03,4.2651780058650095,2.614782684866944,6.909948304898546,3.600125989072433,1.6026661362147425,1.9986569146912314
354.0,4.971457959275022,594.1270378212135,276.39796870006705,47.56136377137455,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.033994230855222254,0.009942915918550045,0.001,0.0437485743658447,1.9876137642848681,11.882540756424271,9.89512238769988,0.03,4.265177672311728,2.6147834879612892,6.909949217501676,3.600395237493054,1.6026102768112258,1.9989592009323511
357.0,4.973869478245511,594.1276185714677,276.39800386912304,47.56485198679211,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03400457883606187,0.009947738956491023,0.001,0.04374880509270747,1.9876101002512747,11.882552371429353,9.895134096764835,0.03,4.265177350957298,2.6147842799532683,6.9099500967280765,3.600659295400163,1.6025554687266221,1.999255632373007
360.0,4.9762375115378426,594.12818892205,276.398037958871,47.5682750338684,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03401473814879222,0.009952475023075686,0.001,0.04374901185224866,1.9876065018199787,11.882563778441,9.895145591165655,0.03,4.265177039464752,2.6147850602794986,6.909950948971775,3.6009184200638384,1.6025016600159285,1.9995464932777387
363.0,4.978561241643968,594.1287486850445,276.3980708720491,47.57163165479676,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03402470544439809,0.009957122483287936,0.001,0.043749195664370265,1.9876029701771565,11.882574973700889,9.895156866678139,0.03,4.265176738722828,2.614785829164886,6.909951771801229,3.601172516268115,1.6024488718548373,1.999831699853886
366.0,4.98084174326621,594.1292981110013,276.3981027104508,47.57492346305901,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.034034485461736555,0.009961683486532421,0.001,0.043749357682098124,1.9875995037426124,11.882585962220025,9.895167928869489,0.03,4.265176447801418,2.614786586465973,6.9099525677612705,3.601421706153567,1.602397080241789,2.0001113975954636
369.0,4.983079978401944,594.1298374233809,276.39813357123376,47.578151912206266,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03404408244855294,0.009966159956803888,0.001,0.04374949899752097,1.98759610110704,11.882596748467618,9.895178782754202,0.03,4.265176165812766,2.6147873320191324,6.909953339280844,3.6016660997540146,1.6023462636223509,2.000385717373726
372.0,4.985276873773189,594.1303668371651,276.3981635501045,47.581318405733185,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03405350049461417,0.009970553747546377,0.001,0.043749620651719695,1.9875927609146002,11.882607336743302,9.895189433172053,0.03,4.2651758918823734,2.614788065654418,6.909954088752613,3.6019058033140023,1.6022964011660883,2.000654785032866
375.0,4.987433289345301,594.1308865525194,276.398192728707,47.58442426185313,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03406274339454641,0.009974866578690601,0.001,0.04374972363612082,1.9875894819029085,11.882617731050388,9.895199884591769,0.03,4.26517562526424,2.614788787255427,6.909954818217675,3.602140916622282,1.6022474733250918,2.0009187173783483
378.0,4.989549719139984,594.1313966883878,276.39822111159606,47.58747033128859,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03407181335379555,0.009979099438279968,0.001,0.04374980888535241,1.987586263322007,11.882627933767756,9.89521013945973,0.03,4.265175365916754,2.6147894969992667,6.909955527789902,3.6023715040785467,1.6021994678632232,2.001177584697151
381.0,4.991626832093345,594.1318974025368,276.39824874017376,47.59045768821419,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.034080713330201094,0.00998325366418669,0.001,0.04374987730760362,1.9875831041769776,11.882637948050736,9.895220201186085,0.03,4.265175113461621,2.614790194922749,6.909956218504345,3.6025976469978143,1.6021523689766632,2.0014314787496117
384.0,4.9936653394445605,594.1323888621221,276.3982756647535,47.593387460846465,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03408944645975785,0.009987330678889121,0.001,0.04374992977613239,1.9875800034136446,11.882647777242441,9.89523007341251,0.03,4.265174867439112,2.614790881028749,6.909956891618838,3.6028194307860777,1.6021061599606512,2.0016804960869257
387.0,4.995665937061549,594.1328712313504,276.3983019281948,47.596260766683784,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03409801580504438,0.009991331874123098,0.001,0.04374996712782229,1.9875769599964188,11.882657424627007,9.895239759677771,0.03,4.265174627457611,2.614791555356874,6.909957548204871,3.6030369400379625,1.6020608242311665,2.001924730650682
390.0,4.997629250600777,594.1333446609596,276.3983275393098,47.5990786742669,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03410642411075932,0.009995258501201554,0.001,0.043749990164207754,1.9875739729746724,11.882666893219191,9.895249263057519,0.03,4.265174393436608,2.6147922181145167,6.909958188482745,3.6032502556420045,1.602016345930266,2.0021642663068544
393.0,4.999555942309994,594.1338093087069,276.39835252465457,47.60184227765123,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.034114674280533254,0.009999111884619988,0.001,0.04374999965492235,1.9875710413534726,11.882676186174137,9.895258586866051,0.03,4.265174165133453,2.614792869421623,6.909958813116365,3.603459460418198,1.6019727087526607,2.002399191460629
396.0,5.001446681282667,594.1342653336627,276.398376914105,47.60455267566564,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.034122769244241014,0.010002893362565334,0.001,0.04374999633744822,1.9875681641295844,11.882685306673254,9.895267734460896,0.03,4.265173942275164,2.6147935093817756,6.909959422852625,3.603664637547889,1.6019298962738937,2.0026295949977384
399.0,5.003302119752982,594.1347128906273,276.39840073527085,47.60721092837888,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03413071185862977,0.010006604239505964,0.001,0.04374998091800899,1.9875653403266977,11.882694257812545,9.895276709121953,0.03,4.265173724609467,2.614794138103978,6.9099600183817715,3.6038658672782815,1.6018878926394349,2.0028555635975147
402.0,5.005122845580165,594.1351521180949,276.3984240071093,47.6098179478593,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03413850471325597,0.01001024569116033,0.001,0.043749954073793035,1.9875625690713674,11.882703042361898,9.8952855138376,0.03,4.265173511963148,2.614794755717931,6.909960600177733,3.604063218652949,1.6018466842939556,2.0030771767864
405.0,5.006909482919229,594.1355831637533,276.3984467534562,47.6123747296206,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03414615054234884,0.010013818965838459,0.001,0.04374991645333013,1.9875598494321283,11.882711663275066,9.895294151758158,0.03,4.265173304118411,2.614795362341662,6.909961168836405,3.6042567670322794,1.601806256326147,2.0032945174933325
408.0,5.008662661148019,594.136006176613,276.39846899884907,47.61488228118396,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03415365209777688,0.01001732532229604,0.001,0.043749868677028216,1.9875571804691534,11.88272012353226,9.895302626055955,0.03,4.265173100851054,2.6147959580915194,6.909961724971227,3.604446588685626,1.601766593597654,2.00350766880142
411.0,5.010382974179194,594.1364212974013,276.398490762944,47.617341570220844,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03416101197350518,0.010020765948358388,0.001,0.04374981133923259,1.9875545612948662,11.882728425948025,9.895310939720162,0.03,4.265172901981472,2.614796543097084,6.9099622690736,3.604632756865718,1.6017276815644355,2.0037167088891383
414.0,5.012070918598176,594.1368286441123,276.3985120520001,47.61975345504296,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03416823233675207,0.010024141837196352,0.001,0.04374974501261735,1.9875519911651074,11.882736572882246,9.895319095239946,0.03,4.2651727074524795,2.614797117524271,6.909962801300003,3.604815336546752,1.6016895073791297,2.0039217031701826
417.0,5.013727077633398,594.1372283549775,276.3985328842027,47.62211889131666,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03417531572849772,0.010027454155266796,0.001,0.04374967024284439,1.987549469208019,11.88274456709955,9.895327095547096,0.03,4.2651725170979145,2.614797681506652,6.909963322105068,3.6049944000726715,1.6016520566213908,2.004122727773596
420.0,5.015352042663581,594.1376205701322,276.3985532788592,47.62443884386619,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.0341822647219569,0.010030704085327162,0.001,0.0437495875508756,1.9875469945397202,11.882752411402643,9.895334943613834,0.03,4.265172330741358,2.6147982351747467,6.9099638319714805,3.6051700204806707,1.601615314693395,2.0043198595278318
423.0,5.0169464050674515,594.1380054297111,276.3985732552766,47.6267142775158,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03418908188720671,0.010033892810134903,0.001,0.04374949743387176,1.9875445662763185,11.882760108594223,9.89534264241111,0.03,4.265172148206397,2.614798778659079,6.909964331381914,3.6053422708079466,1.6015792669656406,2.0045131749302825
426.0,5.018510756223733,594.1383830738499,276.3985928327622,47.62894615708974,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.0341957697912748,0.010037021512447467,0.001,0.04374940036583205,1.987542183533905,11.882767661476999,9.89535019490861,0.03,4.265171969316616,2.61479931209017,6.909964820819055,3.6055112240916936,1.6015438987778492,2.0047027501566332
429.0,5.020045687511148,594.1387536426837,276.3986120306231,47.63113544741228,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03420233099822575,0.010040091375022297,0.001,0.04374929679822137,1.9875398454285622,11.882775072853674,9.895357604074816,0.03,4.265171793895599,2.614799835598537,6.9099653007655775,3.6056769533691093,1.6015091954398484,2.004888661070008
432.0,5.021551790308421,594.1391172763474,276.3986308681668,47.633283113307655,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03420876806924558,0.010043103580616842,0.001,0.04374918716058539,1.98753755107636,11.882782345526948,9.895364872877026,0.03,4.265171621766927,2.614800349314696,6.90996577170417,3.6058395316773897,1.6014751422324358,2.0050709832299214
435.0,5.023029611596118,594.1394741062221,276.3986493500623,47.63538935970777,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.034215083529893726,0.010046059223192237,0.001,0.043749071864732036,1.987535299648592,11.882789482124442,9.895372004000029,0.03,4.265171452887942,2.614800853436255,6.909966233751558,3.6059989745298786,1.6014417364620308,2.005249800366717
438.0,5.024479551768431,594.1398242347854,276.39866743265065,47.63745188265958,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03422127979509521,0.010048959103536863,0.001,0.043748951315204135,1.9875330904989081,11.882796484695707,9.89537899919859,0.03,4.265171287657581,2.614801348382327,6.909966685816267,3.606155107517331,1.6014090152287366,2.0054252239352217
441.0,5.0259020723803935,594.1401677746666,276.3986851061883,47.63947051025618,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03422735907852229,0.010051804144760788,0.001,0.04374882589463121,1.9875309229168947,11.882803355493332,9.895385860679342,0.03,4.265171126164881,2.614801834399323,6.909967127654707,3.6063079176263932,1.6013769818229395,2.0055973319941383
444.0,5.027297690474163,594.1405048434183,276.3987024226053,47.64144944380492,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03423332286027819,0.010054595380948326,0.001,0.04374869596316587,1.9875287961610688,11.882810096868367,9.895392591205209,0.03,4.2651709679353305,2.614802311396549,6.909967560565133,3.606457722896033,1.6013455701006873,2.0057661237035016
447.0,5.028666901373891,594.1408355570751,276.3987194075246,47.643391143425696,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03423917291045902,0.010057333802747783,0.001,0.04374856186533983,1.9875267094995122,11.882816711141501,9.895399193306371,0.03,4.265170812734805,2.6148027794280946,6.909967985188115,3.6066047095573253,1.6013147414869597,2.005931629276984
450.0,5.030010181413827,594.1411600307063,276.3987360626145,47.64529677470682,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.034244911201370354,0.010060020362827654,0.001,0.04374842393077015,1.9875246622063905,11.882823200614125,9.895405669297732,0.03,4.265170660548062,2.6148032386805946,6.909968401565362,3.6067489658453065,1.6012844779191906,2.0060939015784207
453.0,5.031328155911324,594.1414784137152,276.39875239742594,47.647167206968255,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.034250540454360656,0.010062656311822649,0.001,0.04374828245663259,1.9875226533392256,11.882829568274303,9.895412022265765,0.03,4.265170511287831,2.6148036893549915,6.909968809935648,3.606890557567497,1.6012547660148801,2.006253021328249
456.0,5.032620848080202,594.1417907115174,276.39876841108,47.64900178867904,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03425606096788535,0.010065241696160404,0.001,0.04374813779047343,1.9875206828640375,11.882835814230347,9.895418252346808,0.03,4.265170364962149,2.614804131465457,6.909969210277001,3.6070294354030032,1.6012256165377103,2.0064090096307
459.0,5.033889241922456,594.1420971587474,276.3987841168486,47.65080044442628,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03426147731998678,0.010067778483844912,0.001,0.043747990158743366,1.9875187493005564,11.882841943174949,9.895424364398764,0.03,4.265170221449741,2.614804565337228,6.909969602921215,3.6071655936430695,1.6011970310962496,2.006562019046412
462.0,5.035133592034762,594.1423978161789,276.3987995194173,47.652563874882965,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03426679056230021,0.010070267184069524,0.001,0.04374783985374379,1.9875168522654985,11.882847956323578,9.895430359689556,0.03,4.2651700807078,2.6148049910475732,6.909969987985433,3.6072990853286404,1.6011689989537936,2.006712077854907
465.0,5.0363543134831605,594.1426927833143,276.3988146249058,47.65429300756705,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.034272002430194695,0.01007270862696632,0.001,0.04374768713680955,1.9875149911312093,11.882853855666285,9.895436240260793,0.03,4.265169942680406,2.6148054087316757,6.909970365622645,3.607429980672826,1.6011415057482894,2.0068592335315323
468.0,5.037551588468431,594.142982103919,276.39882943608404,47.65598837104895,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03427711367889737,0.010075103176936863,0.001,0.04374753228685613,1.987513165621707,11.882859642078381,9.895442007014806,0.03,4.265169807342252,2.614805818448568,6.909970735902101,3.6075583196884056,1.60111454344228,2.0070035066921403
471.0,5.038726552975911,594.1432660498048,276.3988439689269,47.657651666939,0.001,0.0175,10.0,0.002,5.0,150.0,5.0,375.0,8.0,0.5,3.0,0.5,25.0,0.013,800.0,0.02,5.0,3.0,1.0,150.0,0.03,0.04,450.0,0.025,1.0,375.0,0.0831,80.0,0.0757,2.0,3.0,1.0,0.03428212917365037,0.010077453105951822,0.001,0.04374737544466556,1.9875113740221138,11.882865320996096,9.895447665524149,0.03,4.26516967454737,2.6148062205716522,6.909971099223172,3.6076842311872825,1.6010880853220542,2.007145036219463
