ADP,AMP,ATMA,ATMI,ATP,Abeta,AbetaDimer,AbetaDimer_antiAb,AbetaPlaque,AbetaPlaque_GliaA,Abeta_antiAb,AggAbeta_Proteasome,AggTau,AggTau_Proteasome,DUB,E1,E1_Ub,E2,E2_Ub,GSK3b,GSK3b_p53,GSK3b_p53_P,GliaA,GliaI,GliaM1,GliaM2,IR,MT_Tau,Mdm2,Mdm2DUB,Mdm2_P,Mdm2_P1_p53_Ub4,Mdm2_P_Ub,Mdm2_P_Ub2,Mdm2_P_Ub3,Mdm2_P_Ub4,Mdm2_P_Ub4_Proteasome,Mdm2_Ub,Mdm2_Ub2,Mdm2_Ub3,Mdm2_Ub4,Mdm2_Ub4_Proteasome,Mdm2_mRNA,Mdm2_p53,Mdm2_p53_Ub,Mdm2_p53_Ub2,Mdm2_p53_Ub3,Mdm2_p53_Ub4,NFT,PP1,Proteasome,Proteasome_Tau,ROS,Sink,Source,Tau,Tau_P1,Tau_P2,Ub,antiAb,damDNA,degAbetaGlia,disaggPlaque1,disaggPlaque2,p53,p53DUB,p53_P,p53_Ub4_Proteasome,p53_mRNA,Time
1000.0,1000.0,0.0,200.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,0.0,100.0,0.0,500.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,5.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,95.0,0.0,0.0,0.0,0.0,0.0,50.0,500.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,5.0,200.0,0.0,0.0,10.0,0.0
1000.0,1000.0,3.2489310517112627e-26,200.0,10000.0,1.8600463613403776e-07,1.7296902538260777e-22,0.0,5.8945258173506e-48,0.0,0.0,2.2661829136180896e-29,3.381211908759218e-19,4.4309570924196596e-26,200.0,99.46838728650009,0.5316127134999126,99.99973391168989,0.0002660883100525037,499.99994999864134,5.000135858496107e-05,1.4886597672231918e-37,0.0,100.0,6.3711614734868844e-55,1.3426070375448576e-111,0.0,99.99990005041643,4.999771718278041,200.0,7.306835990947617e-28,3.851387700727679e-37,1.940637273114376e-39,1.6411061797504282e-48,5.55718929119343e-58,7.55240349869767e-68,1.1163583184754416e-73,2.0229303927798147e-11,5.0817460217967884e-20,7.265909354592716e-29,4.5929498834990326e-38,7.03809333339632e-44,9.999975001168048,95.00027777742525,4.214599249300187e-09,2.3217800053373475e-17,7.279980161770548e-26,1.0053197863445246e-34,2.253301626113593e-43,50.0,499.99999999995146,4.847605392909384e-11,1.8600304887182685e-14,1.0,1.0,0.00010069925086107987,5.026752539963809e-08,1.6742267456460032e-11,3999.4681211939546,0.0,6.199444192841022e-22,0.0,2.1237205096825086e-54,0.0,5.000372217001557,200.0,7.307544473980719e-32,5.890166424886291e-43,10.000000000000009,0.01
1000.0,1000.0,5.084948903982512e-25,200.0,10000.0,3.7201854487202564e-07,1.3839126774041905e-21,0.0,6.503085099948764e-46,0.0,0.0,3.5469112327685005e-28,2.70112611905531e-18,6.926485132630717e-25,200.0,98.94020056268425,1.0597994373157493,99.99893795567759,0.0010620443223517452,499.99989999456574,0.00010000543422958998,8.166690205249359e-36,0.0,100.0,1.2303839411205503e-52,4.8694115228130844e-107,0.0,99.99980020153146,4.99954342803357,200.0,2.1704048764264784e-26,2.042550985282756e-33,4.155272688230706e-37,2.677696133850076e-45,7.50150720931701e-54,7.975356661243122e-63,1.9043894590606387e-68,1.615776812890805e-10,2.9244002254892303e-18,3.044591631407582e-26,1.4761012525111215e-34,3.7417309958293675e-40,9.999950004672161,95.00055553789285,3.3664530604330274e-08,1.3361590705668433e-15,3.050562973388891e-23,3.222955741391276e-31,2.4793591591096866e-41,50.0,499.9999999998062,1.9376870105998842e-10,7.440243804264387e-14,1.0,1.0,0.00020119759911730453,2.0054215615176306e-07,1.3352187037493608e-10,3998.939138484531,0.0,4.960006024602753e-21,0.0,4.1012798654161946e-52,0.0,5.000744423008402,200.0,2.1708193671192e-30,5.1566722553368514e-39,10.000000000000036,0.02
1000.0,1000.0,2.5284303771554987e-24,200.0,10000.0,5.580417267179746e-07,4.670946465494711e-21,0.0,9.86498523718749e-45,0.0,0.0,1.7636941246590814e-27,9.103230195855332e-18,3.440231897899423e-24,200.0,98.4154170636141,1.5845829363858968,99.99761558466474,0.00238441533519643,499.9998499877732,0.00015001222676861077,8.166446265154936e-35,0.0,100.0,2.4512946196368896e-51,3.1236131711459586e-104,0.0,99.99970045314454,4.9993151291492826,200.0,1.5501270423873974e-25,4.232741950027567e-31,9.912147363867801e-36,2.7830197732536726e-43,4.510673312854128e-51,3.329239622773229e-59,8.190845726602481e-65,5.444539616967396e-10,3.062063734109872e-17,1.1425651562456194e-24,2.7254596590236757e-32,7.759093614803582e-38,9.999925010512293,95.00083325630908,1.1344038270221726e-07,1.3991018987387463e-14,1.1448427871532746e-21,5.94640573399738e-29,3.7508288808430694e-40,50.0,499.99999999956424,4.3567531018636005e-10,1.6740822817547607e-13,1.0,1.0,0.00030149593415101423,4.5003636622766787e-07,4.492536115331764e-10,3998.4130325342835,0.0,1.6740478186019705e-20,0.0,8.170982223505503e-51,0.0,5.001116618023788,200.0,1.550580415090135e-29,1.1890528380967943e-36,10.000000000000083,0.03
1000.0,1000.0,7.950730452647048e-24,200.0,10000.0,7.440741821758186e-07,1.1072336552313949e-20,0.0,7.489656671391824e-44,0.0,0.0,5.5461069042886754e-27,2.1546407758046743e-17,1.0805187246904588e-23,200.0,97.89401417859479,2.105985821405216,99.99577023637455,0.0042297636253752,499.9997999782639,0.00020002173603677264,4.449514606554797e-34,0.0,100.0,2.508411027308479e-50,6.2952183243810766e-102,0.0,99.999600805056,4.999086821508688,200.0,6.4213314262393655e-25,3.3886437302444873e-29,1.0428124395191425e-34,8.743264775492261e-42,5.207788162246063e-49,1.9730525840585494e-56,9.812222364849833e-62,1.288449129986086e-09,1.7076185228601201e-16,1.7079407912687666e-23,1.2887688334373449e-30,6.243855127685872e-36,9.999900018688392,95.0011109077469,2.684660402878829e-07,7.802631590098928e-14,1.7114083143457613e-20,2.7980761759456786e-27,2.8386130043261872e-39,50.0,499.9999999992259,7.739941409116385e-10,2.976195039138808e-13,1.0,1.0,0.0004015951395675351,7.979687887757901e-07,1.061566866238258e-09,3997.8897841452044,0.0,3.9681814813871417e-20,0.0,8.361370312393004e-50,0.0,5.001488802050975,200.0,6.423897484263322e-29,1.666583254395793e-34,10.00000000000015,0.04
1000.0,1000.0,1.9383611082149608e-23,200.0,10000.0,9.301159117494587e-07,2.162650041903132e-20,0.0,3.598019351574678e-43,0.0,0.0,1.3521505927735825e-26,4.202063647560824e-17,2.6310925888103186e-23,200.0,97.37596944840132,2.624030551598672,99.99340533369597,0.006594666303954186,499.99974996603805,0.000250033961868862,1.6883019715843226e-33,0.0,100.0,1.510765511186532e-49,1.5429527122868406e-100,0.0,99.99950125706708,4.998858504996112,200.0,1.9517171416619352e-24,4.915697889336066e-28,6.172423472837087e-34,9.028534189818604e-41,8.464193041698489e-48,4.968650410947578e-55,2.708657173071673e-60,2.5123492199632597e-09,6.521188770665641e-16,1.2370115299970148e-22,1.565459614880901e-29,9.074796473535423e-35,9.999875029200414,95.00138846744333,5.23501277828467e-07,2.979828349304669e-13,1.2395529952327126e-19,3.39087326385319e-26,1.3598665794195015e-38,50.0,499.9999999987914,1.208524327948931e-09,4.650380939808983e-13,1.0,1.0,0.0005014960932997075,1.243564096010809e-06,2.0668329643772557e-09,3997.36937425608,0.0,7.750463682183553e-20,0.0,5.0358852025370284e-49,0.0,5.0018609750932255,200.0,1.9527009943518593e-28,2.800918340248563e-33,10.000000000000233,0.05
1000.0,1000.0,4.0175426402378114e-23,200.0,10000.0,1.116166915942767e-06,3.737201400792828e-20,0.0,1.2970639754484282e-42,0.0,0.0,2.802593582531684e-26,7.250417158280881e-17,5.446709571694807e-23,200.0,96.86126056210648,3.138739437893528,99.99052428488076,0.009475715119157905,499.9996999510958,0.0003000489040996999,5.043088353731944e-33,0.0,100.0,6.5772148382566156e-49,5.477679869094682e-99,0.0,99.99940180897983,4.998630179496669,200.0,4.8515777511744715e-24,6.811368966357686e-27,2.6639767719998375e-33,7.57287714506957e-40,1.7463527095271146e-46,3.0398944611561857e-53,2.3096305911315195e-58,4.334150250612199e-09,1.9484816143963906e-15,6.5022040141162065e-22,1.725541213001339e-28,1.2624132653204765e-33,9.99985004204831,95.00166591079638,9.0314476639148e-07,8.903789168156693e-13,6.5157929827024335e-19,3.7238585872343893e-25,4.888372058097617e-38,50.0,499.9999999982609,1.7390658624102654e-09,6.696658272039121e-13,1.0,1.0,0.0006011996677329336,1.7860528658108947e-06,3.5601946349808768e-09,3996.8517839395163,0.0,1.339297625125628e-19,0.0,2.1924050331165873e-48,0.0,5.002233137153803,200.0,4.854523867393493e-28,4.995435874512504e-32,10.000000000000334,0.06
1000.0,1000.0,7.440270496470922e-23,200.0,10000.0,1.3022271952595917e-06,5.93476208069203e-20,0.0,3.909335042099995e-42,0.0,0.0,5.190364929937087e-26,1.149639192037418e-16,1.0074406083200056e-22,200.0,96.34986535283119,3.6501346471688265,99.98713048378066,0.01286951621925338,499.99964993343735,0.00035006656256413965,1.2896841274213572e-32,0.0,100.0,2.3541491285581627e-48,5.606871712801932e-98,0.0,99.99930246059719,4.998401844896249,200.0,1.0521402162152831e-23,5.507894490308324e-26,9.493274235072625e-33,4.72038423497141e-39,1.6170775207681913e-45,3.370573428702585e-52,2.6343314764001587e-57,6.871077884347839e-09,4.966845344523891e-15,2.7863899690322816e-21,1.2599942070759423e-27,1.0225219397277535e-32,9.999825057232034,95.00194321336102,1.4318380137351693e-06,2.2697287761830048e-12,2.7923187989383578e-18,2.7138955078383286e-24,1.4690184186217494e-37,50.0,499.9999999976345,2.365419566795829e-09,9.115045325267164e-13,1.0,1.0,0.0007007067298716411,2.424671400973872e-06,5.635606374348976e-09,3996.336994397928,0.0,2.1267824606462496e-19,0.0,7.847164130364753e-48,0.0,5.00260528823598,200.0,1.052892709449049e-27,4.418988911615819e-31,10.000000000000455,0.07
1000.0,1000.0,1.2690993989603736e-22,200.0,10000.0,1.4882967502037399e-06,8.859220078071354e-20,0.0,9.821268189289706e-42,0.0,0.0,8.853481402067047e-26,1.713546198751281e-16,1.7163239744394796e-22,200.0,95.84176180767787,4.158238192322141,99.98322730895597,0.01677269104393366,499.9995999130628,0.00040008693709707606,2.863120828792671e-32,0.0,100.0,6.673728621027559e-48,4.260072368075002e-97,0.0,99.99920321172299,4.998173501081566,200.0,2.048984504322302e-23,2.7929445035265635e-25,2.6930799407769695e-32,1.942396257534512e-38,1.0168759413017363e-44,4.248913212743943e-51,3.4399346676665285e-56,1.0239536594453892e-08,1.0991439670398621e-14,8.960128484104198e-21,5.877196953367783e-27,5.193403392267044e-32,9.999800074751537,95.0022203508596,2.1338550127804865e-06,5.022971565589755e-12,8.979446904913696e-18,1.2636851043114335e-23,3.6813966949756916e-37,50.0,499.99999999691255,3.087387154852193e-09,1.190556038968222e-12,1.0,1.0,0.0008000181409594138,3.1586621287255263e-06,8.385751439294016e-09,3995.8249869725773,0.0,3.174712462968899e-19,0.0,2.2245763241043105e-47,0.0,5.002977428343028,200.0,2.0506527659529335e-27,2.4304113487233547e-30,10.000000000000595,0.08
1000.0,1000.0,2.0327051707945492e-22,200.0,10000.0,1.6743755812789945e-06,1.2614480049363496e-19,0.0,2.204331913660153e-41,0.0,0.0,1.418084254494468e-25,2.4361986269588035e-16,2.7457162507891235e-22,200.0,95.33692805583496,4.663071944165047,99.97881812450605,0.021181875493862776,499.99954988997234,0.00045011002753343645,5.768401131043646e-32,0.0,100.0,1.6552373350924325e-47,2.0274156538962025e-96,0.0,99.9991040621619,4.9979451479401,200.0,3.6854535108790536e-23,1.072267146160316e-24,6.701098835523171e-32,6.448253360492863e-38,4.43833950886722e-44,2.3626028468598403e-50,1.9262564465668247e-55,1.4555166941199609e-08,2.2083739965886118e-14,2.4659990918225927e-20,2.1365944670496407e-26,1.9959332992157288e-31,9.999775094606772,95.00249729917002,3.0333137853880548e-06,1.0092325341432466e-11,2.471375096076336e-17,4.588403028331211e-23,8.24270586921108e-37,50.0,499.99999999609514,3.9047711609716474e-09,1.5068221756624934e-12,1.0,1.0,0.0008991347569435461,3.987273106309776e-06,1.1902149296391306e-08,3995.3157431325235,0.0,4.520301540638784e-19,0.0,5.517458102480836e-47,0.0,5.003349557478225,200.0,3.6888121980292884e-27,9.801751881506426e-30,10.000000000000753,0.09
