K_1_0,K_1_1,K_1_2,K_2_0,K_2_1,K_2_2,K_3_0,K_3_1,K_K_1_0_2_2,K_K_1_1_2_2,K_K_2_0_3_1,K_K_2_1_3_1,K_MAPKP_1_1,K_MAPKP_1_2,K_MEKP_2_1,K_MEKP_2_2,K_RAFK_3_0,K_RAFP_3_1,MAPKP,MEKP,RAFK,RAFP,S_0_0_0,S_0_0_1,S_0_0_m1,S_0_1_0,S_0_1_1,S_0_1_m1,S_0_2_0,S_0_2_1,S_0_2_m1,S_0_m1_0,S_0_m1_1,S_0_m1_m1,S_1_0_0,S_1_0_1,S_1_0_m1,S_1_1_0,S_1_1_1,S_1_1_m1,S_1_2_0,S_1_2_1,S_1_2_m1,S_1_m1_0,S_1_m1_1,S_1_m1_m1,S_2_0_0,S_2_0_1,S_2_0_m1,S_2_1_0,S_2_1_1,S_2_1_m1,S_2_2_0,S_2_2_1,S_2_2_m1,S_2_m1_0,S_2_m1_1,S_2_m1_m1,S_RAFK_0_0_0,S_RAFK_0_1_0,S_RAFK_0_2_0,S_RAFK_0_m1_0,S_RAFK_1_0_0,S_RAFK_1_1_0,S_RAFK_1_2_0,S_RAFK_1_m1_0,S_RAFK_2_0_0,S_RAFK_2_1_0,S_RAFK_2_2_0,S_RAFK_2_m1_0,S_RAFK_m1_0_0,S_RAFK_m1_1_0,S_RAFK_m1_2_0,S_RAFK_m1_m1_0,S_m1_0_0,S_m1_0_1,S_m1_0_m1,S_m1_1_0,S_m1_1_1,S_m1_1_m1,S_m1_2_0,S_m1_2_1,S_m1_2_m1,S_m1_m1_0,S_m1_m1_1,S_m1_m1_m1,Time
0.4,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
0.3961093489253477,8.219104482268766e-27,6.684481017385234e-31,0.19803540139460546,8.116704967725821e-14,1.7254715987230354e-21,0.2967702233770097,1.486292919375311e-07,1.7639222704474126e-23,2.5194291694179757e-49,3.248975845638875e-10,5.749239611785163e-23,1.3385076558185664e-29,1.0245238107189042e-33,3.2500892736116317e-16,4.447920009092219e-24,0.0002970413910999229,7.437541377091455e-11,0.3,0.19999999999999968,0.09956046367333522,0.2999999999256247,2.1346117850029305e-06,2.2121528881050902e-11,7.426478350441653e-05,1.7848182561469064e-21,4.662097155018344e-15,4.0478200392525196e-19,2.39028477024855e-25,8.130151766331366e-19,6.089474238689398e-23,0.00010646778867956099,1.3856527448842048e-09,0.003704083022705145,2.0630847241314505e-35,1.3227990215136652e-29,2.7933650134358867e-33,1.820396998489546e-40,1.3527117554506726e-33,6.579377749560913e-38,6.808053480005269e-29,1.0504787162236919e-22,1.3265445196041414e-26,6.591406100623369e-33,6.148895410990771e-27,1.0493997984096322e-30,2.8572946336284257e-39,1.3520016502224559e-33,3.374109300018057e-37,1.6662759441927873e-44,1.3187223153322434e-37,6.187078760533621e-42,1.3223029634496912e-32,1.2323580246234367e-26,2.104245080419258e-30,1.0417680339179457e-36,6.679097313416204e-31,1.4104060969678382e-34,5.4444744573209946e-08,2.0903352340467372e-23,2.5905468832443182e-27,3.64501886692993e-06,1.934964115417938e-37,1.6606606601253906e-42,6.940594192065023e-31,6.408769704234494e-35,2.6075842728858855e-41,1.489858376100549e-46,1.2855259648260443e-34,9.767670796715466e-39,1.8089885944288618e-06,6.358408135234636e-22,7.435194001700093e-26,0.00013698648409701022,5.2704689389147604e-05,6.871887449823757e-10,0.0018336300550185216,4.9250765484989344e-20,1.3844780367987408e-13,1.1579924260980047e-17,6.346515294687818e-24,2.3257929699166234e-17,1.6797561303682167e-21,0.0026287360765992938,4.6015129229159374e-08,0.09145543593695803,0.01
0.39243407162837546,3.709857501417784e-24,5.690099085080431e-28,0.19614279166330603,1.278005674781377e-12,2.0820411779767708e-19,0.2936752274829937,5.889254753245368e-07,4.146693669664848e-21,2.1154985678235003e-44,2.5589919225997943e-09,7.142620912066506e-21,1.1404432902290155e-26,1.6041134816551066e-30,1.0247502660688122e-14,1.0540656348642218e-21,0.0005877812796705387,5.899498960000037e-10,0.3,0.19999999999998977,0.09887101717974879,0.2999999994100502,1.521527028573612e-05,6.530766666262559e-10,0.0002760920682950746,4.0559566451420375e-19,2.7723126140601764e-13,4.7801198071255635e-17,1.0495194213394635e-22,9.639567116312589e-17,1.4139528631749153e-20,0.0003785314821951025,2.0489131736376296e-08,0.006868703216271742,5.565670205000343e-32,1.1151992951456196e-26,4.306122483200158e-30,8.639266461219538e-37,2.1000201001034234e-30,1.8247115266665421e-34,5.646763871949059e-26,2.4531228934172793e-20,5.952775799987067e-24,1.002934051036269e-29,2.7695906435629975e-24,8.870838868001631e-28,1.3381852921763781e-35,2.0974176806130987e-30,9.302157236184951e-34,1.3331666673905782e-40,3.6617843679229145e-34,2.979655973530373e-38,2.0167148302204687e-29,5.560919189953765e-24,1.7825601199170225e-27,2.834468754748792e-33,5.681860648768481e-28,2.193334061648658e-31,7.902622230765908e-07,9.15368046808737e-21,2.1414011091347714e-24,2.65749366170625e-05,9.040871381276964e-34,1.3224633224118578e-38,1.0556540009649605e-27,1.738585543180618e-31,2.051722870001591e-37,1.9403625314444745e-42,3.4947911187586226e-31,4.599231544144581e-35,1.3092515987290829e-05,1.4387622328956064e-19,3.24488418825781e-23,0.0005007438267606314,0.00018552535479082681,1.007903757178198e-08,0.0033664795724338966,5.669657925912264e-18,4.0936588181532535e-12,6.843748068758331e-16,1.4366980143352435e-21,1.3801750543098954e-15,1.976275574733084e-19,0.0046155552772400455,3.3903027768224294e-07,0.08375232598313014,0.02
0.3889678371367437,1.3426837541481094e-22,3.0697598272598225e-26,0.19432311332550614,6.36882285949637e-12,3.3906074315292466e-18,0.29070702408472937,1.3123085936645815e-06,1.0069268957352246e-19,1.687545517546927e-41,8.503284710284085e-09,1.1916980617210142e-19,6.158936957034397e-25,1.2833065991673608e-28,7.668294731399202e-14,2.5793104064808285e-20,0.0008717473919223874,1.973880699007573e-09,0.3,0.19999999999992332,0.09797231354712552,0.29999999802611943,4.584032380660665e-05,4.576763087119507e-09,0.0005780263034072354,9.517140814900793e-18,2.9410548894013694e-12,7.618556927023413e-16,3.6944975341251575e-21,1.5425412666209165e-15,3.3897139255082086e-19,0.0007584975277533446,9.592123087237942e-08,0.009564299147346649,6.308195621749234e-30,5.959495930964348e-25,3.39111285667826e-28,1.4488816719712932e-34,1.6659482222014178e-28,2.128167757662914e-32,2.9673073061492505e-24,5.914622476890133e-19,2.14152044870127e-22,7.791272709351974e-28,1.0001427007598037e-22,4.7514388827669936e-26,2.2131481940100432e-33,1.662756369901515e-28,1.0782939951678528e-31,3.237117863996816e-38,4.2772520877284174e-32,5.074896205236706e-36,1.5705450069256951e-27,2.0118997311319024e-22,9.568951226730622e-26,3.2400284883191073e-31,3.0633181917366757e-26,1.7422698419554213e-29,3.6299374386650727e-06,3.207474775652168e-19,1.1195016812824813e-22,8.176911527251078e-05,1.489254253948602e-31,3.1907106157424724e-36,8.184280988336567e-26,1.978064410580117e-29,4.886950988224894e-35,6.713128568563277e-40,3.9851461846289404e-29,7.634728687710602e-33,3.999500918359937e-05,3.3551197393091786e-18,1.1330305293120398e-21,0.001030545001838348,0.00036807550519982863,4.680694204956357e-08,0.004641259665830839,8.810749858482547e-17,2.8736850289411096e-11,7.216358735070483e-15,3.3579142455226136e-20,1.461238247040217e-14,3.1380134939244573e-18,0.006090351272281631,1.0546847573563043e-06,0.07679650914159585,0.03
0.3857029518607419,1.6932624157457938e-21,5.158587016037119e-25,0.19257636989126292,1.9819604123067172e-11,2.4233304593644243e-17,0.2878582554333807,2.3100260702623247e-06,9.555566525164617e-19,2.031643531927165e-39,1.9845726115719265e-08,8.723572692146685e-19,1.036074162899298e-23,2.8685280223639833e-27,3.1849019800398047e-13,2.4658673607712625e-19,0.0011485912101220457,4.637796483997881e-09,0.3,0.1999999999996815,0.09690072877846219,0.29999999536220356,9.719120711172703e-05,1.780963319335059e-08,0.0009572355535205557,8.731143797216956e-17,1.5401183855690757e-11,5.330775411956071e-15,4.533534146052643e-20,1.0836264375776465e-14,3.1758359952735636e-18,0.0012033479919780056,2.8054976836807013e-07,0.011851751459714918,1.7983587058480242e-28,9.919764746653941e-24,7.460670626857058e-27,5.529493613092053e-33,3.692078359117397e-27,6.245517189894381e-31,4.8582983239124275e-23,5.5726044837949535e-18,2.6846257533675968e-21,1.6913074661802166e-26,1.2584669686547926e-21,7.928040600889457e-25,8.32644986524145e-32,3.6823312641190625e-27,3.144445732471541e-30,1.6259989003798246e-36,1.2568120022311244e-30,1.9675287830010118e-34,3.417642965980506e-26,2.5362627173013845e-21,1.6001408491831948e-24,9.319201092451978e-30,5.144525911097832e-25,3.8671710398759173e-28,1.0413305186924877e-05,3.9112014792265126e-18,1.820290573152776e-21,0.00017681023642986474,5.5681798063870384e-30,1.5885394143436513e-34,1.7695781449978925e-24,5.650960652919284e-28,2.4008781256709817e-33,4.379137446405515e-38,1.1410385716967185e-27,2.8783537368531375e-31,8.587013188024955e-05,3.05403861934552e-17,1.3768056866130543e-20,0.0016775863426065384,0.000578187632393222,1.358102361958134e-07,0.0056945586590193085,6.014254573676853e-16,1.1202177257503886e-10,3.7564386297682354e-14,3.0685805302748256e-19,7.636945439320195e-14,2.187584523818909e-17,0.007158671195444358,2.3064713928125624e-06,0.0705056354747438,0.04
0.38263081289211376,1.1993420637702502e-20,4.5821256858860046e-24,0.1909018230319961,4.765741779402839e-11,1.1031708302253046e-16,0.2851221356475051,3.573243540855771e-06,5.421996458990225e-18,8.255603607740716e-38,3.816706464022477e-08,4.066393447859091e-18,9.21308995146769e-23,3.197218710916232e-26,9.581436721138056e-13,1.4090540413357743e-18,0.0014180699713907566,8.977702421421348e-09,0.3,0.1999999999990418,0.09568837303633211,0.2999999910222977,0.00017014565668388532,5.022487483316108e-08,0.0013947552961791918,4.791022186302747e-16,5.479349871432574e-11,2.3764561064755292e-14,3.126004289316743e-19,4.849852797974326e-14,1.778897048564725e-17,0.0016814799361795194,6.343649298464372e-07,0.01378376466365072,2.4197340981282608e-27,8.730747436064437e-23,8.187218158297255e-26,9.45213646687371e-32,4.081002860596749e-26,8.646068756146818e-30,4.206134265572238e-22,3.138724976718595e-17,1.890206616962989e-20,1.8311449406253595e-25,8.893509075119854e-21,6.99211757172292e-24,1.4032109655777775e-30,4.068218651554286e-26,4.3272413030965e-29,3.4842844206291833e-35,1.742674808082327e-29,3.4151738204224495e-33,3.7094079052573833e-25,1.7957107247073752e-20,1.4143673736029683e-23,1.2645166243858331e-28,4.566807307027594e-24,4.2797937455918884e-27,2.3090155627632442e-05,2.6758039110973787e-17,1.5627781019206604e-20,0.00031526672983709443,9.310911899238472e-29,3.3695367265871044e-33,1.9056035474992768e-23,7.605501715947829e-27,5.024488351109745e-32,1.163516621913228e-36,1.5392326666884635e-26,4.851498356879926e-30,0.000152049515321735,1.6603138508372923e-16,9.386326688283947e-20,0.002403150606954447,0.0007999807795141269,3.0466119052639377e-07,0.006557762076997656,2.616964739045111e-15,3.164805140751552e-10,1.3285855173539387e-13,1.677246480187716e-18,2.7117704422905634e-13,9.716403023702171e-17,0.007905860687733074,4.1602068153873815e-06,0.06480754395614763,0.05
0.37974226981397863,5.878757507136034e-20,2.6999920873934274e-23,0.18929816160601526,9.735563883400475e-11,3.77454405465602e-16,0.28249239751774236,5.093120206988912e-06,2.219716351117963e-17,1.6399240462471224e-36,6.494688548446097e-08,1.424228592188482e-17,5.434785043855682e-22,2.2643662696674886e-25,2.350731144332739e-12,5.807119605612953e-18,0.0016800301184079832,1.5374009344477095e-08,0.3,0.19999999999764922,0.09436327492976522,0.29999998462599076,0.0002640895146206512,1.155821900479476e-07,0.0018748578654164127,1.898149590818176e-15,1.527016237337568e-10,7.965849264298986e-14,1.4929067563010212e-18,1.6319916501940072e-13,7.189762520302171e-17,0.002170074593681698,1.2193477870607894e-06,0.015406039730050254,1.9831757912461186e-26,5.099211107583128e-22,5.712145038821468e-25,9.403587970253079e-31,2.867419308372072e-25,7.282028535287545e-29,2.4179824079626808e-21,1.275454679362247e-16,9.211001267537822e-20,1.2612481728125637e-24,4.3494560197366675e-20,4.0916612362036127e-23,1.3772542964717674e-29,2.856850834304598e-25,3.623230017730711e-28,4.149608354348942e-34,1.4699109880645254e-28,3.4478587565689613e-32,2.5611031727587544e-24,8.798235673755095e-20,8.294533320167861e-23,1.0447972842608442e-27,2.689382568747047e-23,3.0103882488073445e-26,4.351965745914734e-05,1.266384608260741e-16,8.898690783723796e-20,0.0004978136667001486,9.057735694035445e-28,3.967675065012657e-32,1.303835114739037e-22,6.225475904432727e-26,5.8422793543058705e-31,1.6366782029089285e-35,1.2627300796141563e-25,4.7552408104552254e-29,0.0002384520487280427,6.509217113751335e-16,4.426950951126159e-19,0.0031769096081298203,0.001022328343769977,5.810185396674439e-07,0.007257828390937897,8.567337555225235e-15,7.296216992844757e-10,3.6810078968359836e-13,6.619307497637408e-18,7.54273259490808e-13,3.24504388180189e-16,0.00840064860155593,6.645778732577891e-06,0.05963887505244791,0.06
0.3770279067644274,2.2381445780739966e-19,1.2017166520758769e-22,0.1877636435471217,1.7772969007993285e-10,1.0607584280643128e-15,0.27996324442576637,6.86087027459036e-06,7.259287403311652e-17,2.0421254569932847e-35,1.0156966319915481e-07,4.09608845278106e-17,2.421643738282172e-21,1.1782537899608777e-24,5.010497882835785e-12,1.9112192834713565e-17,0.0019343924589324117,2.4191665433752746e-08,0.3,0.19999999999498944,0.09294967220881205,0.29999997580833465,0.0003774950843738968,2.3124108327116961e-07,0.0023845273532385326,6.01101917898278e-15,3.596476705180306e-10,2.1939107260851594e-13,5.541377104461336e-18,4.5120485817568183e-13,2.321406632809379e-16,0.0026530094318172586,2.0959213880064487e-06,0.016758267812026804,1.1627999572088057e-25,2.2500658499663397e-21,2.928908943317611e-24,6.510300444480937e-30,1.480533462675052e-24,4.38496231806562e-28,1.0506263183114183e-20,4.1400776153078454e-16,3.4865272990570345e-19,6.387012120629377e-24,1.6521819167015583e-19,1.8087727851865407e-22,9.41036089293333e-29,1.4742433197755596e-24,2.1690787354398597e-27,3.347111777902898e-33,8.863938813149321e-28,2.421774408341019e-31,1.300032819733396e-23,3.3481837106969826e-19,3.6745548861510853e-22,6.1749557369494824e-27,1.1963168904794692e-22,1.5559446703138623e-25,7.335062754282767e-05,4.652981658415643e-16,3.8255052507533573e-19,0.0007231152894251576,6.1261055497807055e-27,3.1602889892530075e-31,6.550746868799601e-22,3.6404308212222076e-25,4.5966192427728236e-30,1.5159771991258591e-34,7.40010411825445e-25,3.2399911004791014e-28,0.0003440527558833375,2.037536569902062e-15,1.6209631712241562e-18,0.003975416692712012,0.0012376623756180354,9.909506746589242e-07,0.007817942423322026,2.305840435700518e-14,1.4622980499924987e-09,8.619413712120545e-13,2.0880658034429423e-17,1.7730408349410594e-12,8.904804794816402e-16,0.008698187340636489,9.766530091680167e-06,0.054943885871824916,0.07
0.37447825822683795,7.084891047197208e-19,4.359131501299407e-22,0.18629621319907988,2.9884193902157193e-10,2.581407835887189e-15,0.27752930692917316,8.867812379893492e-06,2.01463524231023e-16,1.8238448344453343e-34,1.4933069895192826e-07,1.0198577154823858e-16,8.794391797031812e-21,4.9006847849915014e-24,9.63517781966222e-12,5.336170933043952e-17,0.002181139092886896,3.578036917110001e-08,0.3,0.19999999999036472,0.09146835701908945,0.2999999642196309,0.0005083265713381332,4.176951419835486e-07,0.0029130210396210287,1.616276867460172e-14,7.490589861583596e-10,5.234139374426038e-13,1.711204951946655e-17,1.0805691940622529e-12,6.360630961484821e-16,0.0031192160967561757,3.3205960766981857e-06,0.01787497448797957,5.351659340916492e-25,8.093655005872883e-21,1.2006972066284912e-23,3.4748189495182534e-29,6.111301906929246e-24,2.0717082775148414e-27,3.7225262860045024e-20,1.1403248711107839e-15,1.0973363854007442e-18,2.5865874108773082e-23,5.218196389421965e-19,6.517069035951709e-22,4.957590776631953e-28,6.082339040073205e-24,1.018943273527722e-26,2.0470279716171898e-32,4.194043304004166e-27,1.3111727322381844e-30,5.2773011330235884e-23,1.0593990166131168e-18,1.3267788596323095e-21,2.86425134824985e-26,4.337157872017485e-22,6.428469996414282e-25,0.00011395900443570213,1.4208880066151667e-15,1.3396786901200418e-18,0.0009885053865900046,3.190419007079332e-26,1.9059152054267076e-30,2.6291224431577245e-21,1.6687916353034985e-24,2.738214410320324e-29,1.0469254477311905e-33,3.3996682926456905e-24,1.6997888465972643e-27,0.0004672359332085026,5.4101235536531776e-15,4.932898404813328e-18,0.004780803603440069,0.0014410482608074654,1.5578975749286503e-06,0.00825806727756244,5.378971259076391e-14,2.645878033349158e-09,1.784852303198898e-12,5.592692488478898e-17,3.685562034619129e-12,2.1167420663777197e-15,0.008842599402031734,1.3506681016988606e-05,0.0506734360696751,0.08
0.37208397030950513,1.9476604941814317e-18,1.3519095525992155e-21,0.18489359696474217,4.719146758845511e-10,5.6284117902105414e-15,0.27518560372575745,1.1105408643290494e-05,4.932610846177202e-16,1.235616136429449e-33,2.0944185834604294e-07,2.2745048466292495e-16,2.730597543103403e-20,1.715935253628199e-23,1.7128296095475185e-11,1.3139922730732123e-16,0.002420302063037711,5.0474847161668905e-08,0.3,0.19999999998287155,0.0899370413974856,0.2999999495251529,0.0006543168011668427,6.980174809250354e-07,0.0034515030074167286,3.8363770240300755e-14,1.4205637090908624e-09,1.1192179682322714e-12,4.591966185326469e-17,2.3193070674624238e-12,1.5375961107473034e-15,0.0035614035897595137,4.944517059594419e-06,0.01878623748835864,2.0438981519933524e-24,2.4897868992022392e-20,4.1451280946412607e-23,1.5153155759061045e-28,2.124084210315325e-23,8.115749106255454e-27,1.1283850265536327e-19,2.7708073245077345e-15,2.9994670195713556e-18,8.824315871839159e-23,1.431256966344728e-18,2.007733530834308e-21,2.1346946624720433e-27,2.1131516425714636e-23,3.9696332759011266e-26,1.0074950166152915e-31,1.6455036138059787e-26,5.796867674484469e-30,1.8046206402631544e-22,2.9109866595925182e-18,4.096110109376471e-21,1.1021818484707659e-25,1.3443778998264564e-21,2.236055216114531e-24,0.00016642513738032182,3.76734943164827e-15,4.010383497311837e-18,0.001290499562039558,1.3569162660747635e-25,9.2441970511289e-30,8.881543259228318e-21,6.341298427517222e-24,1.3122567833790832e-28,5.7279898685906155e-33,1.2946586330743542e-23,7.281046013493169e-27,0.00060605430489854,1.2670122411144242e-14,1.3033981325951795e-17,0.005579677582236131,0.0016294768278548903,2.3021018395674748e-06,0.008595410962406135,1.1252767393709517e-13,4.428779074010409e-09,3.365398775412945e-12,1.3222999173936501e-16,6.975582309999642e-12,4.509755604631814e-15,0.008869086929312806,1.783712331603881e-05,0.04678411958123689,0.09
