Vthresh,a,b,c,d,i,u,v,Time
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00440377111894,-64.38525584500053,2.93
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00443137879936,-64.38628921382926,2.94
30.0,0.03,0.25,-60.0,4.0,0.0,-16.004459055620963,-64.38732074823399,2.95
30.0,0.03,0.25,-60.0,4.0,0.0,-16.004486801425493,-64.38835044944089,2.96
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00451461605484,-64.3893783186804,2.97
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00454249935103,-64.39040435718718,2.98
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00457045115622,-64.3914285662001,2.99
30.0,0.03,0.25,-60.0,4.0,0.0,-16.004598471312722,-64.39245094696228,3.0
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00462655966298,-64.39347150072098,3.0100000000000002
30.0,0.03,0.25,-60.0,4.0,0.0,-16.004654716049583,-64.39449022872762,3.02
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00468294031526,-64.3955071322378,3.0300000000000002
30.0,0.03,0.25,-60.0,4.0,0.0,-16.004711232302878,-64.39652221251121,3.04
30.0,0.03,0.25,-60.0,4.0,0.0,-16.004739591855447,-64.39753547081166,3.0500000000000003
30.0,0.03,0.25,-60.0,4.0,0.0,-16.004768018816126,-64.39854690840703,3.06
30.0,0.03,0.25,-60.0,4.0,0.0,-16.004796513028207,-64.39955652656926,3.0700000000000003
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00482507433513,-64.40056432657435,3.08
30.0,0.03,0.25,-60.0,4.0,0.0,-16.004853702580476,-64.40157030970234,3.09
30.0,0.03,0.25,-60.0,4.0,0.0,-16.004882397607968,-64.40257447723722,3.1
30.0,0.03,0.25,-60.0,4.0,0.0,-16.004911159261475,-64.40357683046703,3.11
30.0,0.03,0.25,-60.0,4.0,0.0,-16.004939987385008,-64.40457737068373,3.12
30.0,0.03,0.25,-60.0,4.0,0.0,-16.004968881822723,-64.40557609918322,3.13
30.0,0.03,0.25,-60.0,4.0,0.0,-16.004997842418916,-64.40657301726537,3.14
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00502686901803,-64.40756812623394,3.15
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00505596146466,-64.40856142739656,3.16
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00508511960353,-64.40955292206475,3.17
30.0,0.03,0.25,-60.0,4.0,0.0,-16.005114343279526,-64.41054261155386,3.18
30.0,0.03,0.25,-60.0,4.0,0.0,-16.005143632337663,-64.41153049718308,3.19
30.0,0.03,0.25,-60.0,4.0,0.0,-16.005172986623116,-64.41251658027541,3.2
30.0,0.03,0.25,-60.0,4.0,0.0,-16.005202405981194,-64.41350086215765,3.21
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00523189025736,-64.41448334416036,3.22
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00526143929722,-64.41546402761784,3.23
30.0,0.03,0.25,-60.0,4.0,0.0,-16.005291052946532,-64.41644291386817,3.24
30.0,0.03,0.25,-60.0,4.0,0.0,-16.005320731051192,-64.41742000425309,3.25
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00535047345725,-64.41839530011808,3.2600000000000002
30.0,0.03,0.25,-60.0,4.0,0.0,-16.005380280010893,-64.41936880281226,3.27
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00541015055847,-64.42034051368843,3.2800000000000002
30.0,0.03,0.25,-60.0,4.0,0.0,-16.005440084946464,-64.42131043410302,3.29
30.0,0.03,0.25,-60.0,4.0,0.0,-16.005470083021518,-64.4222785654161,3.3000000000000003
30.0,0.03,0.25,-60.0,4.0,0.0,-16.005500144630414,-64.4232449089913,3.31
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00553026962009,-64.42420946619586,3.3200000000000003
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00556045783762,-64.42517223840058,3.33
30.0,0.03,0.25,-60.0,4.0,0.0,-16.005590709130246,-64.4261332269798,3.34
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00562102334534,-64.42709243331139,3.35
30.0,0.03,0.25,-60.0,4.0,0.0,-16.005651400330436,-64.42804985877672,3.36
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00568183993321,-64.42900550476064,3.37
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00571234200149,-64.42995937265148,3.38
30.0,0.03,0.25,-60.0,4.0,0.0,-16.005742906383258,-64.43091146384104,3.39
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00577353292664,-64.43186177972451,3.4
30.0,0.03,0.25,-60.0,4.0,0.0,-16.005804221479913,-64.43281032170052,3.41
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00583497189151,-64.43375709117107,3.42
30.0,0.03,0.25,-60.0,4.0,0.0,-16.005865784010005,-64.43470208954159,3.43
30.0,0.03,0.25,-60.0,4.0,0.0,-16.005896657684136,-64.43564531822079,3.44
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00592759276278,-64.43658677862079,3.45
30.0,0.03,0.25,-60.0,4.0,0.0,-16.005958589094973,-64.43752647215699,3.46
30.0,0.03,0.25,-60.0,4.0,0.0,-16.0059896465299,-64.4384644002481,3.47
30.0,0.03,0.25,-60.0,4.0,0.0,-16.006020764916897,-64.4394005643161,3.48
30.0,0.03,0.25,-60.0,4.0,0.0,-16.006051944105455,-64.44033496578628,3.49
30.0,0.03,0.25,-60.0,4.0,0.0,-16.006083183945208,-64.44126760608714,3.5
30.0,0.03,0.25,-60.0,4.0,0.0,-16.006114484285956,-64.44219848665041,3.5100000000000002
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00614584497764,-64.44312760891104,3.52
30.0,0.03,0.25,-60.0,4.0,0.0,-16.006177265870363,-64.44405497430716,3.5300000000000002
30.0,0.03,0.25,-60.0,4.0,0.0,-16.006208746814373,-64.4449805842801,3.54
30.0,0.03,0.25,-60.0,4.0,0.0,-16.006240287660077,-64.4459044402743,3.5500000000000003
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00627188825803,-64.4468265437374,3.56
30.0,0.03,0.25,-60.0,4.0,0.0,-16.006303548458945,-64.44774689612012,3.5700000000000003
30.0,0.03,0.25,-60.0,4.0,0.0,-16.006335268113688,-64.44866549887628,3.58
30.0,0.03,0.25,-60.0,4.0,0.0,-16.006367047073276,-64.44958235346279,3.59
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00639888518888,-64.45049746133964,3.6
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00643078231183,-64.45141082396984,3.61
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00646273829361,-64.45232244281947,3.62
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00649475298585,-64.45323231935757,3.63
30.0,0.03,0.25,-60.0,4.0,0.0,-16.006526826240346,-64.45414045505622,3.64
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00655895790904,-64.45504685139046,3.65
30.0,0.03,0.25,-60.0,4.0,0.0,-16.006591147844034,-64.45595150983829,3.66
30.0,0.03,0.25,-60.0,4.0,0.0,-16.006623395897588,-64.45685443188064,3.67
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00665570192211,-64.45775561900139,3.68
30.0,0.03,0.25,-60.0,4.0,0.0,-16.006688065770167,-64.45865507268729,3.69
30.0,0.03,0.25,-60.0,4.0,0.0,-16.006720487294483,-64.459552794428,3.7
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00675296634794,-64.46044878571607,3.71
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00678550278357,-64.46134304804686,3.72
30.0,0.03,0.25,-60.0,4.0,0.0,-16.006818096454566,-64.46223558291858,3.73
30.0,0.03,0.25,-60.0,4.0,0.0,-16.006850747214276,-64.46312639183228,3.74
30.0,0.03,0.25,-60.0,4.0,0.0,-16.006883454916206,-64.46401547629179,3.75
30.0,0.03,0.25,-60.0,4.0,0.0,-16.006916219414016,-64.46490283780373,3.7600000000000002
30.0,0.03,0.25,-60.0,4.0,0.0,-16.006949040561526,-64.4657884778775,3.77
30.0,0.03,0.25,-60.0,4.0,0.0,-16.006981918212713,-64.46667239802521,3.7800000000000002
30.0,0.03,0.25,-60.0,4.0,0.0,-16.007014852221708,-64.46755459976174,3.79
30.0,0.03,0.25,-60.0,4.0,0.0,-16.0070478424428,-64.46843508460466,3.8000000000000003
30.0,0.03,0.25,-60.0,4.0,0.0,-16.007080888730442,-64.46931385407426,3.81
30.0,0.03,0.25,-60.0,4.0,0.0,-16.007113990939235,-64.47019090969347,3.8200000000000003
30.0,0.03,0.25,-60.0,4.0,0.0,-16.007147148923945,-64.47106625298794,3.83
30.0,0.03,0.25,-60.0,4.0,0.0,-16.007180362539494,-64.47193988548592,3.84
30.0,0.03,0.25,-60.0,4.0,0.0,-16.007213631640962,-64.4728118087183,3.85
30.0,0.03,0.25,-60.0,4.0,0.0,-16.007246956083588,-64.4736820242186,3.86
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00728033572277,-64.47455053352292,3.87
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00731377041406,-64.47541733816992,3.88
30.0,0.03,0.25,-60.0,4.0,0.0,-16.007347260013177,-64.47628243970085,3.89
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00738080437599,-64.4771458396595,3.9
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00741440335854,-64.47800753959217,3.91
30.0,0.03,0.25,-60.0,4.0,0.0,-16.007448056817008,-64.47886754104768,3.92
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00748176460775,-64.47972584557733,3.93
30.0,0.03,0.25,-60.0,4.0,0.0,-16.007515526587277,-64.48058245473494,3.94
30.0,0.03,0.25,-60.0,4.0,0.0,-16.007549342612258,-64.48143737007675,3.95
30.0,0.03,0.25,-60.0,4.0,0.0,-16.007583212539522,-64.48229059316144,3.96
30.0,0.03,0.25,-60.0,4.0,0.0,-16.007617136226063,-64.48314212555013,3.97
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00765111352903,-64.48399196880638,3.98
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00768514430573,-64.48484012449609,3.99
30.0,0.03,0.25,-60.0,4.0,0.0,-16.007719228413634,-64.48568659418757,4.0
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00775336571038,-64.48653137945149,4.01
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00778755605375,-64.48737448186085,4.0200000000000005
30.0,0.03,0.25,-60.0,4.0,0.0,-16.007821799301702,-64.48821590299099,4.03
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00785609531235,-64.48905564441955,4.04
30.0,0.03,0.25,-60.0,4.0,0.0,-16.007890443943964,-64.48989370772648,4.05
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00792484505498,-64.49073009449401,4.0600000000000005
30.0,0.03,0.25,-60.0,4.0,0.0,-16.007959298503994,-64.49156480630661,4.07
30.0,0.03,0.25,-60.0,4.0,0.0,-16.007993804149766,-64.49239784475103,4.08
30.0,0.03,0.25,-60.0,4.0,0.0,-16.008028361851217,-64.49322921141622,4.09
30.0,0.03,0.25,-60.0,4.0,0.0,-16.008062971467425,-64.49405890789336,4.1
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00809763285763,-64.49488693577584,4.11
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00813234588124,-64.4957132966592,4.12
30.0,0.03,0.25,-60.0,4.0,0.0,-16.008167110397817,-64.49653799214119,4.13
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00820192626709,-64.49736102382165,4.14
30.0,0.03,0.25,-60.0,4.0,0.0,-16.008236793348953,-64.49818239330261,4.15
30.0,0.03,0.25,-60.0,4.0,0.0,-16.008271711503454,-64.4990021021882,4.16
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00830668059081,-64.49982015208465,4.17
30.0,0.03,0.25,-60.0,4.0,0.0,-16.008341700471398,-64.50063654460028,4.18
30.0,0.03,0.25,-60.0,4.0,0.0,-16.008376771005757,-64.5014512813455,4.19
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00841189205459,-64.50226436393271,4.2
30.0,0.03,0.25,-60.0,4.0,0.0,-16.008447063478762,-64.50307579397644,4.21
30.0,0.03,0.25,-60.0,4.0,0.0,-16.0084822851393,-64.50388557309317,4.22
30.0,0.03,0.25,-60.0,4.0,0.0,-16.0085175568974,-64.50469370290145,4.23
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00855287861441,-64.50550018502176,4.24
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00858825015185,-64.50630502107661,4.25
30.0,0.03,0.25,-60.0,4.0,0.0,-16.0086236713714,-64.50710821269045,4.26
30.0,0.03,0.25,-60.0,4.0,0.0,-16.008659142134906,-64.50790976148969,4.2700000000000005
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00869466230437,-64.50870966910263,4.28
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00873023174197,-64.50950793715953,4.29
30.0,0.03,0.25,-60.0,4.0,0.0,-16.008765850310038,-64.51030456729254,4.3
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00880151787107,-64.5110995611357,4.3100000000000005
30.0,0.03,0.25,-60.0,4.0,0.0,-16.008837234287732,-64.51189292032488,4.32
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00887299942285,-64.51268464649787,4.33
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00890881313941,-64.51347474129426,4.34
30.0,0.03,0.25,-60.0,4.0,0.0,-16.008944675300572,-64.51426320635547,4.3500000000000005
30.0,0.03,0.25,-60.0,4.0,0.0,-16.008980585769653,-64.5150500433247,4.36
30.0,0.03,0.25,-60.0,4.0,0.0,-16.009016544410134,-64.51583525384702,4.37
30.0,0.03,0.25,-60.0,4.0,0.0,-16.009052551085663,-64.5166188395692,4.38
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00908860566005,-64.51740080213983,4.39
30.0,0.03,0.25,-60.0,4.0,0.0,-16.009124707997273,-64.51818114320922,4.4
30.0,0.03,0.25,-60.0,4.0,0.0,-16.009160857961472,-64.51895986442942,4.41
30.0,0.03,0.25,-60.0,4.0,0.0,-16.009197055416955,-64.5197369674542,4.42
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00923330022819,-64.52051245393902,4.43
30.0,0.03,0.25,-60.0,4.0,0.0,-16.009269592259812,-64.52128632554107,4.44
30.0,0.03,0.25,-60.0,4.0,0.0,-16.009305931376623,-64.52205858391919,4.45
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00934231744359,-64.52282923073388,4.46
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00937875032584,-64.52359826764727,4.47
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00941522988867,-64.52436569632316,4.48
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00945175599754,-64.52513151842693,4.49
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00948832851807,-64.5258957356256,4.5
30.0,0.03,0.25,-60.0,4.0,0.0,-16.009524947316063,-64.52665834958772,4.51
30.0,0.03,0.25,-60.0,4.0,0.0,-16.009561612257468,-64.52741936198348,4.5200000000000005
30.0,0.03,0.25,-60.0,4.0,0.0,-16.009598323208408,-64.52817877448459,4.53
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00963508003517,-64.5289365887643,4.54
30.0,0.03,0.25,-60.0,4.0,0.0,-16.009671882604213,-64.52969280649741,4.55
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00970873078215,-64.53044742936022,4.5600000000000005
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00974562443577,-64.53120045903056,4.57
30.0,0.03,0.25,-60.0,4.0,0.0,-16.009782563432022,-64.5319518971877,4.58
30.0,0.03,0.25,-60.0,4.0,0.0,-16.009819547638024,-64.53270174551241,4.59
30.0,0.03,0.25,-60.0,4.0,0.0,-16.009856576921056,-64.53345000568694,4.6000000000000005
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00989365114857,-64.53419667939495,4.61
30.0,0.03,0.25,-60.0,4.0,0.0,-16.009930770188177,-64.53494176832154,4.62
30.0,0.03,0.25,-60.0,4.0,0.0,-16.00996793390766,-64.53568527415324,4.63
30.0,0.03,0.25,-60.0,4.0,0.0,-16.010005142174965,-64.53642719857794,4.64
30.0,0.03,0.25,-60.0,4.0,0.0,-16.010042394858207,-64.53716754328498,4.65
30.0,0.03,0.25,-60.0,4.0,0.0,-16.010079691825663,-64.53790630996504,4.66
30.0,0.03,0.25,-60.0,4.0,0.0,-16.010117032945782,-64.53864350031016,4.67
30.0,0.03,0.25,-60.0,4.0,0.0,-16.010154418087176,-64.53937911601373,4.68
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01019184711862,-64.54011315877048,4.69
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01022931990906,-64.54084563027646,4.7
30.0,0.03,0.25,-60.0,4.0,0.0,-16.010266836327613,-64.54157653222902,4.71
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01030439624355,-64.54230586632679,4.72
30.0,0.03,0.25,-60.0,4.0,0.0,-16.010341999526325,-64.54303363426969,4.73
30.0,0.03,0.25,-60.0,4.0,0.0,-16.010379646045543,-64.54375983775893,4.74
30.0,0.03,0.25,-60.0,4.0,0.0,-16.010417335670983,-64.54448447849691,4.75
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01045506827259,-64.54520755818734,4.76
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01049284372048,-64.54592907853511,4.7700000000000005
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01053066188493,-64.54664904124633,4.78
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01056852263638,-64.54736744802828,4.79
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01060642584545,-64.54808430058948,4.8
30.0,0.03,0.25,-60.0,4.0,0.0,-16.010644371382917,-64.54879960063958,4.8100000000000005
30.0,0.03,0.25,-60.0,4.0,0.0,-16.010682359119727,-64.54951334988941,4.82
30.0,0.03,0.25,-60.0,4.0,0.0,-16.010720388926995,-64.55022555005092,4.83
30.0,0.03,0.25,-60.0,4.0,0.0,-16.010758460676,-64.55093620283722,4.84
30.0,0.03,0.25,-60.0,4.0,0.0,-16.010796574238192,-64.55164530996251,4.8500000000000005
30.0,0.03,0.25,-60.0,4.0,0.0,-16.010834729485186,-64.5523528731421,4.86
30.0,0.03,0.25,-60.0,4.0,0.0,-16.010872926288762,-64.5530588940924,4.87
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01091116452087,-64.5537633745309,4.88
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01094944405363,-64.55446631617616,4.89
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01098776475932,-64.55516772074776,4.9
30.0,0.03,0.25,-60.0,4.0,0.0,-16.011026126510398,-64.55586758996637,4.91
30.0,0.03,0.25,-60.0,4.0,0.0,-16.011064529179478,-64.55656592555364,4.92
30.0,0.03,0.25,-60.0,4.0,0.0,-16.011102972639346,-64.55726272923226,4.93
30.0,0.03,0.25,-60.0,4.0,0.0,-16.011141456762957,-64.55795800272591,4.94
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01117998142343,-64.55865174775927,4.95
30.0,0.03,0.25,-60.0,4.0,0.0,-16.011218546494057,-64.55934396605798,4.96
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01125715184829,-64.56003465934864,4.97
30.0,0.03,0.25,-60.0,4.0,0.0,-16.011295797359754,-64.56072382935884,4.98
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01133448290224,-64.56141147781705,4.99
30.0,0.03,0.25,-60.0,4.0,0.0,-16.0113732083497,-64.56209760645271,5.0
30.0,0.03,0.25,-60.0,4.0,0.0,-16.011411973576266,-64.56278221699615,5.01
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01145077845623,-64.5634653111786,5.0200000000000005
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01148962286405,-64.56414689073219,5.03
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01152850667436,-64.56482695738991,5.04
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01156742976195,-64.56550551288562,5.05
30.0,0.03,0.25,-60.0,4.0,0.0,-16.011606392001784,-64.56618255895404,5.0600000000000005
30.0,0.03,0.25,-60.0,4.0,0.0,-16.011645393268996,-64.56685809733071,5.07
30.0,0.03,0.25,-60.0,4.0,0.0,-16.011684433438884,-64.567532129752,5.08
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01172351238691,-64.56820465795508,5.09
30.0,0.03,0.25,-60.0,4.0,0.0,-16.011762629988716,-64.56887568367796,5.1000000000000005
30.0,0.03,0.25,-60.0,4.0,0.0,-16.0118017861201,-64.5695452086594,5.11
30.0,0.03,0.25,-60.0,4.0,0.0,-16.011840980657027,-64.57021323463898,5.12
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01188021347564,-64.570879763357,5.13
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01191948445224,-64.57154479655452,5.14
30.0,0.03,0.25,-60.0,4.0,0.0,-16.0119587934633,-64.57220833597336,5.15
30.0,0.03,0.25,-60.0,4.0,0.0,-16.011998140385465,-64.57287038335606,5.16
30.0,0.03,0.25,-60.0,4.0,0.0,-16.012037525095536,-64.57353094044589,5.17
30.0,0.03,0.25,-60.0,4.0,0.0,-16.012076947470494,-64.57419000898679,5.18
30.0,0.03,0.25,-60.0,4.0,0.0,-16.012116407387477,-64.57484759072344,5.19
30.0,0.03,0.25,-60.0,4.0,0.0,-16.0121559047238,-64.57550368740115,5.2
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01219543935694,-64.57615830076594,5.21
30.0,0.03,0.25,-60.0,4.0,0.0,-16.012235011164545,-64.57681143256447,5.22
30.0,0.03,0.25,-60.0,4.0,0.0,-16.012274620024428,-64.57746308454405,5.23
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01231426581457,-64.57811325845262,5.24
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01235394841312,-64.57876195603875,5.25
30.0,0.03,0.25,-60.0,4.0,0.0,-16.012393667698397,-64.57940917905161,5.26
30.0,0.03,0.25,-60.0,4.0,0.0,-16.012433423548885,-64.58005492924099,5.2700000000000005
30.0,0.03,0.25,-60.0,4.0,0.0,-16.012473215843233,-64.58069920835725,5.28
30.0,0.03,0.25,-60.0,4.0,0.0,-16.012513044460267,-64.58134201815133,5.29
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01255290927897,-64.58198336037475,5.3
30.0,0.03,0.25,-60.0,4.0,0.0,-16.0125928101785,-64.58262323677955,5.3100000000000005
30.0,0.03,0.25,-60.0,4.0,0.0,-16.012632747038182,-64.58326164911836,5.32
30.0,0.03,0.25,-60.0,4.0,0.0,-16.012672719737505,-64.58389859914429,5.33
30.0,0.03,0.25,-60.0,4.0,0.0,-16.012712728156128,-64.58453408861102,5.34
30.0,0.03,0.25,-60.0,4.0,0.0,-16.012752772173876,-64.58516811927271,5.3500000000000005
30.0,0.03,0.25,-60.0,4.0,0.0,-16.012792851670742,-64.585800692884,5.36
30.0,0.03,0.25,-60.0,4.0,0.0,-16.012832966526886,-64.58643181120007,5.37
30.0,0.03,0.25,-60.0,4.0,0.0,-16.012873116622643,-64.58706147597653,5.38
30.0,0.03,0.25,-60.0,4.0,0.0,-16.012913301838505,-64.58768968896945,5.39
30.0,0.03,0.25,-60.0,4.0,0.0,-16.012953522055135,-64.58831645193538,5.4
30.0,0.03,0.25,-60.0,4.0,0.0,-16.012993777153365,-64.58894176663132,5.41
30.0,0.03,0.25,-60.0,4.0,0.0,-16.013034067014196,-64.58956563481468,5.42
30.0,0.03,0.25,-60.0,4.0,0.0,-16.013074391518796,-64.59018805824329,5.43
30.0,0.03,0.25,-60.0,4.0,0.0,-16.013114750548496,-64.59080903867539,5.44
30.0,0.03,0.25,-60.0,4.0,0.0,-16.013155143984797,-64.59142857786962,5.45
30.0,0.03,0.25,-60.0,4.0,0.0,-16.013195571709367,-64.59204667758503,5.46
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01323603360405,-64.59266333958101,5.47
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01327652955084,-64.59327856561734,5.48
30.0,0.03,0.25,-60.0,4.0,0.0,-16.013317059431913,-64.59389235745414,5.49
30.0,0.03,0.25,-60.0,4.0,0.0,-16.013357623129608,-64.59450471685189,5.5
30.0,0.03,0.25,-60.0,4.0,0.0,-16.013398220526426,-64.5951156455714,5.51
30.0,0.03,0.25,-60.0,4.0,0.0,-16.013438851505047,-64.5957251453738,5.5200000000000005
30.0,0.03,0.25,-60.0,4.0,0.0,-16.013479515948305,-64.59633321802055,5.53
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01352021373921,-64.59693986527336,5.54
30.0,0.03,0.25,-60.0,4.0,0.0,-16.013560944760936,-64.59754508889428,5.55
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01360170889683,-64.59814889064565,5.5600000000000005
30.0,0.03,0.25,-60.0,4.0,0.0,-16.013642506030394,-64.59875127229004,5.57
30.0,0.03,0.25,-60.0,4.0,0.0,-16.013683336045307,-64.59935223559033,5.58
30.0,0.03,0.25,-60.0,4.0,0.0,-16.013724198825415,-64.5999517823096,5.59
30.0,0.03,0.25,-60.0,4.0,0.0,-16.013765094254722,-64.60054991421121,5.6000000000000005
30.0,0.03,0.25,-60.0,4.0,0.0,-16.013806022217413,-64.60114663305872,5.61
30.0,0.03,0.25,-60.0,4.0,0.0,-16.013846982597826,-64.60174194061592,5.62
30.0,0.03,0.25,-60.0,4.0,0.0,-16.013887975280475,-64.60233583864682,5.63
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01392900015004,-64.60292832891562,5.64
30.0,0.03,0.25,-60.0,4.0,0.0,-16.013970057091363,-64.60351941318672,5.65
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01401114598946,-64.60410909322468,5.66
30.0,0.03,0.25,-60.0,4.0,0.0,-16.014052266729507,-64.60469737079424,5.67
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01409341919685,-64.60528424766031,5.68
30.0,0.03,0.25,-60.0,4.0,0.0,-16.014134603277004,-64.60586972558791,5.69
30.0,0.03,0.25,-60.0,4.0,0.0,-16.014175818855644,-64.60645380634224,5.7
30.0,0.03,0.25,-60.0,4.0,0.0,-16.014217065818617,-64.60703649168865,5.71
30.0,0.03,0.25,-60.0,4.0,0.0,-16.014258344051935,-64.60761778339253,5.72
30.0,0.03,0.25,-60.0,4.0,0.0,-16.014299653441782,-64.60819768321944,5.73
30.0,0.03,0.25,-60.0,4.0,0.0,-16.014340993874498,-64.60877619293504,5.74
30.0,0.03,0.25,-60.0,4.0,0.0,-16.014382365236596,-64.60935331430504,5.75
30.0,0.03,0.25,-60.0,4.0,0.0,-16.014423767414755,-64.60992904909527,5.76
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01446520029582,-64.61050339907162,5.7700000000000005
30.0,0.03,0.25,-60.0,4.0,0.0,-16.014506663766802,-64.61107636600002,5.78
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01454815771488,-64.61164795164649,5.79
30.0,0.03,0.25,-60.0,4.0,0.0,-16.014589682027395,-64.61221815777706,5.8
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01463123659186,-64.61278698615781,5.8100000000000005
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01467282129595,-64.61335443855484,5.82
30.0,0.03,0.25,-60.0,4.0,0.0,-16.014714436027507,-64.61392051673423,5.83
30.0,0.03,0.25,-60.0,4.0,0.0,-16.01475608067454,-64.61448522246212,5.84
30.0,0.03,0.25,-60.0,4.0,0.0,-16.014797755125226,-64.61504855750462,5.8500000000000005
