Time,a,b,c,d,Vthresh,i,v,u,cell
0.0,0.03,0.25,-60.0,4.0,30.0,0.0,-64.0,-16.0,1.0
0.01,0.03,0.25,-60.0,4.0,30.0,0.0,-64.00159885561064,-16.000000071462782,1.0
0.02,0.03,0.25,-60.0,4.0,30.0,0.0,-64.00319599218147,-16.000000250127407,1.0
0.03,0.03,0.25,-60.0,4.0,30.0,0.0,-64.0047912048461,-16.000000548521047,1.0
0.04,0.03,0.25,-60.0,4.0,30.0,0.0,-64.00638448416383,-16.0000009670164,1.0
0.05,0.03,0.25,-60.0,4.0,30.0,0.0,-64.00797583627032,-16.000001505005667,1.0
0.06,0.03,0.25,-60.0,4.0,30.0,0.0,-64.00956526261616,-16.00000216216612,1.0
0.07,0.03,0.25,-60.0,4.0,30.0,0.0,-64.01115276309673,-16.000002938270107,1.0
0.08,0.03,0.25,-60.0,4.0,30.0,0.0,-64.0127383370957,-16.000003833121664,1.0
0.09,0.03,0.25,-60.0,4.0,30.0,0.0,-64.01432198383291,-16.0000048465354,1.0
0.1,0.03,0.25,-60.0,4.0,30.0,0.0,-64.0159037024804,-16.00000597832944,1.0
0.11,0.03,0.25,-60.0,4.0,30.0,0.0,-64.0174834922847,-16.000007228341136,1.0
0.12,0.03,0.25,-60.0,4.0,30.0,0.0,-64.01906135244487,-16.000008596397354,1.0
0.13,0.03,0.25,-60.0,4.0,30.0,0.0,-64.02063728207234,-16.000010082304485,1.0
0.14,0.03,0.25,-60.0,4.0,30.0,0.0,-64.02221128032,-16.000011685875947,1.0
0.15,0.03,0.25,-60.0,4.0,30.0,0.0,-64.02378334635942,-16.000013406926964,1.0
0.16,0.03,0.25,-60.0,4.0,30.0,0.0,-64.02535347938866,-16.000015245276224,1.0
0.17,0.03,0.25,-60.0,4.0,30.0,0.0,-64.02692167862004,-16.000017200743287,1.0
0.18,0.03,0.25,-60.0,4.0,30.0,0.0,-64.02848794327842,-16.00001927314822,1.0
0.19,0.03,0.25,-60.0,4.0,30.0,0.0,-64.03005227259847,-16.00002146231102,1.0
0.2,0.03,0.25,-60.0,4.0,30.0,0.0,-64.03161466582458,-16.000023768051644,1.0
0.21,0.03,0.25,-60.0,4.0,30.0,0.0,-64.0331751222101,-16.00002619018995,1.0
0.22,0.03,0.25,-60.0,4.0,30.0,0.0,-64.03473364101764,-16.000028728545775,1.0
0.23,0.03,0.25,-60.0,4.0,30.0,0.0,-64.03629022152136,-16.00003138293892,1.0
0.24,0.03,0.25,-60.0,4.0,30.0,0.0,-64.03784486300584,-16.00003415318919,1.0
0.25,0.03,0.25,-60.0,4.0,30.0,0.0,-64.03939756476521,-16.000037039116403,1.0
0.26,0.03,0.25,-60.0,4.0,30.0,0.0,-64.040948326104,-16.000040040540377,1.0
0.27,0.03,0.25,-60.0,4.0,30.0,0.0,-64.04249714633477,-16.000043157280935,1.0
0.28,0.03,0.25,-60.0,4.0,30.0,0.0,-64.04404402478019,-16.000046389157898,1.0
0.29,0.03,0.25,-60.0,4.0,30.0,0.0,-64.04558896077324,-16.000049735991098,1.0
0.3,0.03,0.25,-60.0,4.0,30.0,0.0,-64.0471319536563,-16.000053197600362,1.0
0.31,0.03,0.25,-60.0,4.0,30.0,0.0,-64.04867300278215,-16.00005677380553,1.0
0.32,0.03,0.25,-60.0,4.0,30.0,0.0,-64.05021210751364,-16.000060464426443,1.0
0.33,0.03,0.25,-60.0,4.0,30.0,0.0,-64.05174926722323,-16.00006426928295,1.0
0.34,0.03,0.25,-60.0,4.0,30.0,0.0,-64.0532844812929,-16.00006818819491,1.0
0.35000000000000003,0.03,0.25,-60.0,4.0,30.0,0.0,-64.05481774911436,-16.000072220982183,1.0
0.36,0.03,0.25,-60.0,4.0,30.0,0.0,-64.05634907008903,-16.000076367464644,1.0
0.37,0.03,0.25,-60.0,4.0,30.0,0.0,-64.05787844362804,-16.00008062746218,1.0
0.38,0.03,0.25,-60.0,4.0,30.0,0.0,-64.05940586915223,-16.000085000794677,1.0
0.39,0.03,0.25,-60.0,4.0,30.0,0.0,-64.0609313460921,-16.000089487282043,1.0
0.4,0.03,0.25,-60.0,4.0,30.0,0.0,-64.0624548738878,-16.000094086744195,1.0
0.41000000000000003,0.03,0.25,-60.0,4.0,30.0,0.0,-64.06397645198906,-16.00009879900106,1.0
0.42,0.03,0.25,-60.0,4.0,30.0,0.0,-64.06549607985527,-16.000103623872576,1.0
0.43,0.03,0.25,-60.0,4.0,30.0,0.0,-64.06701375695536,-16.0001085611787,1.0
0.44,0.03,0.25,-60.0,4.0,30.0,0.0,-64.06852948276787,-16.0001136107394,1.0
0.45,0.03,0.25,-60.0,4.0,30.0,0.0,-64.07004325678088,-16.000118772374666,1.0
0.46,0.03,0.25,-60.0,4.0,30.0,0.0,-64.07155507849198,-16.000124045904496,1.0
0.47000000000000003,0.03,0.25,-60.0,4.0,30.0,0.0,-64.0730649474083,-16.000129431148906,1.0
0.48,0.03,0.25,-60.0,4.0,30.0,0.0,-64.07457286304644,-16.00013492792793,1.0
0.49,0.03,0.25,-60.0,4.0,30.0,0.0,-64.07607882493251,-16.000140536061625,1.0
0.5,0.03,0.25,-60.0,4.0,30.0,0.0,-64.07758283260205,-16.00014625537006,1.0
0.51,0.03,0.25,-60.0,4.0,30.0,0.0,-64.07908488560004,-16.000152085673324,1.0
0.52,0.03,0.25,-60.0,4.0,30.0,0.0,-64.08058498348088,-16.000158026791535,1.0
0.53,0.03,0.25,-60.0,4.0,30.0,0.0,-64.08208312580837,-16.00016407854482,1.0
0.54,0.03,0.25,-60.0,4.0,30.0,0.0,-64.08357931215569,-16.000170240753334,1.0
0.55,0.03,0.25,-60.0,4.0,30.0,0.0,-64.08507354210539,-16.000176513237253,1.0
0.56,0.03,0.25,-60.0,4.0,30.0,0.0,-64.08656581524936,-16.000182895816778,1.0
0.5700000000000001,0.03,0.25,-60.0,4.0,30.0,0.0,-64.0880561311888,-16.00018938831213,1.0
0.58,0.03,0.25,-60.0,4.0,30.0,0.0,-64.08954448953419,-16.000195990543556,1.0
0.59,0.03,0.25,-60.0,4.0,30.0,0.0,-64.09103088990535,-16.00020270233133,1.0
0.6,0.03,0.25,-60.0,4.0,30.0,0.0,-64.09251533193135,-16.000209523495748,1.0
0.61,0.03,0.25,-60.0,4.0,30.0,0.0,-64.09399781525048,-16.000216453857135,1.0
0.62,0.03,0.25,-60.0,4.0,30.0,0.0,-64.09547833951024,-16.000223493235843,1.0
0.63,0.03,0.25,-60.0,4.0,30.0,0.0,-64.09695690436739,-16.00023064145225,1.0
0.64,0.03,0.25,-60.0,4.0,30.0,0.0,-64.09843350948783,-16.000237898326766,1.0
0.65,0.03,0.25,-60.0,4.0,30.0,0.0,-64.09990815454667,-16.000245263679826,1.0
0.66,0.03,0.25,-60.0,4.0,30.0,0.0,-64.10138083922811,-16.0002527373319,1.0
0.67,0.03,0.25,-60.0,4.0,30.0,0.0,-64.10285156322553,-16.000260319103482,1.0
0.68,0.03,0.25,-60.0,4.0,30.0,0.0,-64.10432032624139,-16.0002680088151,1.0
0.6900000000000001,0.03,0.25,-60.0,4.0,30.0,0.0,-64.10578712798724,-16.00027580628732,1.0
0.7000000000000001,0.03,0.25,-60.0,4.0,30.0,0.0,-64.1072519681837,-16.000283711340728,1.0
0.71,0.03,0.25,-60.0,4.0,30.0,0.0,-64.10871484656045,-16.000291723795957,1.0
0.72,0.03,0.25,-60.0,4.0,30.0,0.0,-64.11017576285616,-16.000299843473663,1.0
0.73,0.03,0.25,-60.0,4.0,30.0,0.0,-64.11163471681854,-16.00030807019454,1.0
0.74,0.03,0.25,-60.0,4.0,30.0,0.0,-64.1130917082043,-16.000316403779316,1.0
