Time,R,JAK,RJ,IFNRJ,IFNRJ2,IFNRJ2_star,STAT1c,IFNRJ2_star_STAT1c,STAT1c_star,IFNRJ2_star_STAT1c_star,STAT1c_star_STAT1c_star,SHP2,IFNRJ2_star_SHP2,PPX,STAT1c_star_PPX,STAT1c_STAT1c_star,STAT1n_star_STAT1n_star,STAT1n_star,PPN,STAT1n_star_PPN,STAT1n,STAT1n_STAT1n_star,mRNAn,mRNAc,SOCS1,IFNRJ2_star_SOCS1,IFNRJ2_star_SHP2_SOCS1_STAT1c,STAT1c_star_STAT1c_star_PPX,STAT1n_star_STAT1n_star_PPN,IFNRJ2_star_SOCS1_STAT1c,IFN,IFNRJ2_star_SHP2_STAT1c,IFNRJ2_star_SHP2_SOCS1,IFNR,cytoplasm,nucleus,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46
2.53,1.9345244233866579,3.152764902074366,4.181319265931782,2.331473839842996,0.1667043167272877,0.00013382340475442286,999.9995571591613,0.00036079564244275884,6.542281673664291e-05,9.786637868140557e-12,1.7336388828219423e-11,99.99997793970874,6.614118460969482e-06,49.99999883318156,1.1668182943677278e-06,4.6716001539505355e-09,1.6051967396079438e-14,5.574643487503013e-16,60.0,5.268855714615561e-18,7.855892372490319e-21,1.289692007869695e-19,0.0,0.0,0.0,0.0,0.0,1.5929690681748952e-13,1.633716611846145e-16,0.0,10.0,1.54461728088341e-05,0.0,1.218240478687637,1.0,1.0,0.4008441071293215,0.7896343763894965,0.1840899472894322,0.0008335215836364385,0.0007819502499814254,0.00014431825697710355,3.8882201487540696e-11,8.386926011230533e-11,1.2059513831065105e-05,1.9842355382908447e-08,3.0377771016220506e-06,3.5004548831031834e-09,8.34960039819055e-13,4.778907204524686e-16,1.215023752215947e-08,8.668194414109712e-14,-1.605196739607944e-15,3.2394089782094965e-17,2.6344278573077806e-20,9.304437115278432e-16,8.168583059230725e-19,-2.57938401573939e-20,3.9279461862451597e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2990321723252105e-05,4.6338518426502305e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36254007510357883,0.26750889035711595
2.54,1.9269157631943077,3.146103130732801,4.177418477715216,2.33834543108046,0.16854142045006523,0.00013566947050220994,999.9995492905769,0.00036687667975650497,6.684731095082579e-05,1.0182291847159441e-11,1.8183990850342356e-11,99.99997748637463,6.735314195647087e-06,49.999998802514675,1.197485163835467e-06,4.7944006461238905e-09,1.691389868332304e-14,5.900975023742777e-16,60.0,5.601994711131931e-18,8.389732961396668e-21,1.371106422418906e-19,0.0,0.0,0.0,0.0,0.0,1.6784453400553778e-13,1.729168412659768e-16,0.0,10.0,1.577831117273493e-05,0.0,1.2191873675384222,1.0,1.0,0.39735664763863887,0.788716786921434,0.18500609011218147,0.0008427071022503262,0.0007918539310324052,0.00014675067190260199,4.0254550482395855e-11,8.755286054209364e-11,1.2219881156679944e-05,2.020594258694126e-08,3.1028684347255227e-06,3.592455491506401e-09,8.75630613940948e-13,5.035336020166133e-16,1.2410576035197787e-08,9.091995425171178e-14,-1.6913898683323041e-15,3.4285451200230276e-17,2.8009973555659654e-20,9.802505527461871e-16,8.645842063298841e-19,-2.742212844837812e-20,4.194866480698334e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.353199748137939e-05,4.7334933518204786e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36099940528809316,0.2666516478422283
2.55,1.9193571571054535,3.139484611407717,4.173492189136976,2.34518099573205,0.17038756957024934,0.00013753108975082584,999.9995413226194,0.0003730271895151733,6.829560917250778e-05,1.0591874798122515e-11,1.9068693759264034e-11,99.99997702599836,6.858116116806653e-06,49.99999877119253,1.2288072996705296e-06,4.91982565162248e-09,1.7817770752371545e-14,6.244789034989097e-16,60.0,5.954565347225255e-18,8.957272510828817e-21,1.4572606734178637e-19,0.0,0.0,0.0,0.0,0.0,1.7680772183783261e-13,1.8297220331997648e-16,0.0,10.0,1.6115885517841102e-05,0.0,1.220127454302192,1.0,1.0,0.39390461639593466,0.7877948179127542,0.18591744219566095,0.0008519378478512467,0.0008018264617352679,0.00014921087580606934,4.1667910374396193e-11,9.137893526895218e-11,1.2381482592081772e-05,2.057434835041996e-08,3.1690189147691282e-06,3.686421899011589e-09,9.180731201638818e-13,5.304231655134978e-16,1.2675150439046833e-08,9.534346879632017e-14,-1.7817770752371545e-15,3.6277821140489527e-17,2.9772826736126276e-20,1.0324718044782974e-15,9.148610165998824e-19,-2.914521346835728e-20,4.478636255414409e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.407953327802185e-05,4.8347656553523306e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35946888233504687,0.26579808688717793
2.56,1.9118481518206643,3.132908955054459,4.169540795896532,2.3519806232786307,0.17224271556919543,0.00013940829158550215,999.9995332546007,0.0003792475225883898,6.976797930623586e-05,1.1015801558227188e-11,1.9991923383833245e-11,99.99997655850909,6.9825365185929326e-06,49.999998739204486,1.2607953306294012e-06,5.047917757707581e-09,1.8765400712608686e-14,6.606927019985771e-16,60.0,6.32759298149032e-18,9.560444078672232e-21,1.5484043270448695e-19,0.0,0.0,0.0,0.0,0.0,1.8620445584782215e-13,1.9356223721554186e-16,0.0,10.0,1.6458954398582507e-05,0.0,1.221060803233723,1.0,1.0,0.39048757975950094,0.7868685467137339,0.18682397097728637,0.0008612135778459772,0.0008118677940678754,0.00015169900903535594,4.3123273233161456e-11,9.535222639112379e-11,1.2544318586893429e-05,2.0947609555778797e-08,3.2362398112227575e-06,3.782385991888204e-09,9.623552528163705e-13,5.586133675434664e-16,1.2944005796928983e-08,9.995961691916623e-14,-1.8765400712608686e-15,3.8376043523616566e-17,3.16379649074516e-20,1.0872115953134127e-15,9.678111860777094e-19,-3.0968086540897395e-20,4.780222039336116e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.463295248899513e-05,4.9376863195747526e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3579484142994584,0.2649482013477606
2.57,1.9043882991171983,3.12637577688036,4.165564688762796,2.358744404513736,0.1741068096136856,0.00014130110455070857,999.9995250858336,0.000385538027676518,7.1264690549062e-05,1.1454496811773185e-11,2.0955150883374865e-11,99.9999760838357,7.108587698628261e-06,49.99999870653981,1.293459998519595e-06,5.178720004976436e-09,1.9758671214400677e-14,6.988264134523149e-16,60.0,6.722147789921697e-18,1.0201271982297914e-20,1.6447978340319516e-19,0.0,0.0,0.0,0.0,0.0,1.9605336954103607e-13,2.0471240948822083e-16,0.0,10.0,1.6807576601433006e-05,0.0,1.2219874777630897,1.0,1.0,0.3871051103753,0.7859380496622845,0.18772564471025724,0.000870534048068428,0.0008219778774172838,0.00015421521107060723,4.462164904434792e-11,9.947760729273384e-11,1.2708389535964773e-05,2.1325763095884784e-08,3.304542435571141e-06,3.880379995558785e-09,1.0085468431558828e-12,5.881601086231082e-16,1.3217187339894891e-08,1.0477575441687433e-13,-1.9758671214400676e-15,4.058515524915455e-17,3.3610738949608486e-20,1.1445777909663964e-15,1.023562047441104e-18,-3.2895956680639036e-20,5.100635991148957e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.519227822677439e-05,5.042272980429902e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3564379102681779,0.2641019847872783
2.58,1.8969771557517239,3.1198846962652724,4.161564253671246,2.3654724315077926,0.17597980256500842,0.00014320955665224488,999.9995168156308,0.00039189905128896393,7.278601338267784e-05,1.1908395240131811e-11,2.19598936715143e-11,99.99997560190691,7.236281957409565e-06,49.99999867318764,1.3268121586933083e-06,5.3122758893475955e-09,2.079953193831881e-14,7.389710021563245e-16,60.0,7.139345951503395e-18,1.0881874356125902e-20,1.7467128170994754e-19,0.0,0.0,0.0,0.0,0.0,2.0637375910353187e-13,2.1644918736891993e-16,0.0,10.0,1.7161811142522556e-05,0.0,1.2229075405134773,1.0,1.0,0.38375678705590044,0.7850034021040934,0.18862243245593385,0.0008798990128250421,0.0008321566586138335,0.00015675962051558558,4.616406591502238e-11,1.0376008551571571e-10,1.2873695779702481e-05,2.1708845872228696e-08,3.373938140821848e-06,3.980436476079925e-09,1.0567199026183505e-12,6.191212773105956e-16,1.3494740464853256e-08,1.097994683575715e-13,-2.0799531938318812e-15,4.291039093907879e-17,3.5696729757516976e-20,1.2046820788253446e-15,1.0822459368445996e-18,-3.493425634198951e-20,5.440937178062951e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.575753333880235e-05,5.148543342756767e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35493728034007527,0.2632594304841505
2.59,1.8896142833630427,3.1134353366821044,4.157539871821062,2.3721647975723408,0.17786164498803697,0.00014513367535933162,999.9995084433061,0.0003983309377224765,7.433221956554804e-05,1.2377941671714915e-11,2.300771634000128e-11,99.99997511265114,7.3656315977052816e-06,49.99999863913701,1.3608627805410593e-06,5.448629364046163e-09,2.1890001084361405e-14,7.812209641364591e-16,60.0,7.580350833798242e-18,1.1604465709188322e-20,1.8544323583906898e-19,0.0,0.0,0.0,0.0,0.0,2.1718559811033357e-13,2.2880006281263606e-16,0.0,10.0,1.752171726524913e-05,0.0,1.2238210533189902,1.0,1.0,0.3804421946611197,0.7840646784127657,0.18951430407604958,0.0008893082249401849,0.0008424040819652346,0.00015933237508899061,4.775157027996658e-11,1.0820480567681674e-10,1.3040237604399694e-05,2.2096894793115844e-08,3.4444383210132235e-06,4.082588341623178e-09,1.1069486660676478e-12,6.515567943310008e-16,1.3776710732600355e-08,1.1503858170000642e-13,-2.1890001084361407e-15,4.53571876814279e-17,3.790175416899121e-20,1.267640052499157e-15,1.1440003140631802e-18,-3.70886471678138e-20,5.802232854594162e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6328740405796815e-05,5.25651517957474e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35344643560622874,0.2624205314392688
2.6,1.8822992483748138,3.107027325617351,4.15349191977226,2.378821597224256,0.1797522871603089,0.00014707348760670196,999.9994999681738,0.00040483402903945267,7.590358212504498e-05,1.286359123194418e-11,2.4100231582534344e-11,99.99997461599663,7.496648923952367e-06,49.999998604376835,1.3956229479853443e-06,5.587824841589133e-09,2.303216686117642e-14,8.256744101607359e-16,60.0,8.046374178537563e-18,1.2371359482692923e-20,1.968251286906342e-19,0.0,0.0,0.0,0.0,0.0,2.285095522338781e-13,2.4179357652719594e-16,0.0,10.0,1.788735443789087e-05,0.0,1.2247280772424654,1.0,1.0,0.37716092398034173,0.7831219520099669,0.1904012302247607,0.0008987614358015445,0.0008527200892906569,0.0001619336116157811,4.938522710888835e-11,1.1281705243001554e-10,1.3208015242565818e-05,2.24899467718571e-08,3.516054410722383e-06,4.186868843956033e-09,1.1593096350451002e-12,6.855286567016343e-16,1.4063143865849813e-08,1.2050115791267173e-13,-2.303216686117642e-15,4.793118977393664e-17,4.0231870892687816e-20,1.3335712963651461e-15,1.2089678826359798e-18,-3.936502573812684e-20,6.185679741346462e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6905921740058736e-05,5.3662063313672604e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35196528813011346,0.2615852803831009
2.61,1.875031621951897,3.100660294535296,4.149420769489094,2.385442926163496,0.18165167907935456,0.00014902901979575625,999.9994913895489,0.0004114086650622684,7.75003753472027e-05,1.3365809557841964e-11,2.523910193194715e-11,99.99997411187141,7.629346241793885e-06,49.99999856889591,1.4311038597844646e-06,5.729907195012564e-09,2.4228190690223456e-14,8.724332747138866e-16,60.0,8.5386793539612e-18,1.3184975763164703e-20,2.0884769645571469e-19,0.0,0.0,0.0,0.0,0.0,2.4036701082191974e-13,2.554593782611157e-16,0.0,10.0,1.8258782350763638e-05,0.0,1.2256286725833276,1.0,1.0,0.3739125716439816,0.7821752953745489,0.19128318234346756,0.0009082583953967728,0.0008631046199344994,0.00016456346602490736,5.106612008006308e-11,1.1760225338595137e-10,1.3377028873134417e-05,2.2888038725381657e-08,3.588797884492138e-06,4.293311579353394e-09,1.2138816583131916e-12,7.211010324657592e-16,1.4354085746937854e-08,1.2619550965973576e-13,-2.4228190690223457e-15,5.063826061204095e-17,4.2693396769806e-20,1.4025995657611841e-15,1.2772968913055786e-18,-4.176953929114294e-20,6.592487881582352e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.748909938547368e-05,5.477634705229091e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3504937509387128,0.26075366978413766
2.62,1.8678109831479617,3.0943338814410764,4.145326785186002,2.39202888205595,0.18355977036590063,0.00015100029774001847,999.9994827067458,0.000418055184321648,7.912287462485986e-05,1.3885076858471591e-11,2.642608990311131e-11,99.99997360020325,7.763735865988842e-06,49.99999853268294,1.4673168185403587e-06,5.874921713983736e-09,2.5480412471311102e-14,9.216110213630495e-16,60.0,9.058707605863421e-18,1.4048155819970367e-20,2.2154597465069626e-19,0.0,0.0,0.0,0.0,0.0,2.527811224293972e-13,2.6983044498401675e-16,0.0,10.0,1.8636060886341385e-05,0.0,1.226522898293043,1.0,1.0,0.3706967416689504,0.7812247793960815,0.1921601328304134,0.0009177988518295031,0.0008735576095713462,0.0001672220737286592,5.279534970276416e-11,1.2256597678771471e-10,1.3547278614426908e-05,2.329120759796653e-08,3.6626802514365774e-06,4.401950455621076e-09,1.2707482318942335e-12,7.583433672881916e-16,1.4649582396229366e-08,1.3213044951555655e-13,-2.54804124713111e-15,5.348491976061028e-17,4.529353802931711e-20,1.4748586592818628e-15,1.3491522249200837e-18,-4.4309194930139257e-20,7.024077909985184e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.807829521832463e-05,5.5908182659024156e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3490317386637315,0.25992569195234955
2.63,1.8606369154792304,3.0880477280902006,4.1412103267601905,2.3985795636578136,0.18547651038156857,0.00015298734672533002,999.9994739190806,0.0004247739230397598,8.077135659751653e-05,1.4421884053090494e-11,2.766300842210744e-11,99.99997308091974,7.899830111075644e-06,49.9999984957265,1.5042732429757318e-06,6.0229141538484325e-09,2.679124560601033e-14,9.733249058742024e-16,60.0,9.607950936497438e-18,1.4963844597567313e-20,2.34956231372989e-19,0.0,0.0,0.0,0.0,0.0,2.657757622475281e-13,2.849408538994797e-16,0.0,10.0,1.9019250145072318e-05,0.0,1.227410812610898,1.0,1.0,0.3675130436266301,0.7802704740788818,0.19303205485156255,0.0009273825519078428,0.0008840789915010403,0.00016990956921590392,5.457403565975242e-11,1.2771394008985282e-10,1.3718764532039212e-05,2.3699490333226934e-08,3.7377130597784697e-06,4.512819728927196e-09,1.329995227043136e-12,7.9732728674258425e-16,1.4949679990279713e-08,1.383150421105372e-13,-2.679124560601033e-15,5.647790416515265e-17,4.803975468248719e-20,1.5504865655807238e-15,1.4247042694973986e-18,-4.699124627459781e-20,7.481922298783656e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.867353084043819e-05,5.705775043521696e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3475791668436281,0.25910133894875237
2.64,1.8535090056138346,3.081801478920959,4.137071751104475,2.4050950704737106,0.18740184827754477,0.00015499019153311983,999.9994650258693,0.00043156521474578346,8.244609919731191e-05,1.497673145887091e-11,2.8951703345480744e-11,99.99997255394825,8.03764128758593e-06,49.99999845801505,1.5419846727226331e-06,6.173930754769733e-09,2.81631396816332e-14,1.0276932089859025e-15,60.0,1.0187906524238017e-17,1.5934976613898873e-20,2.4911486778407037e-19,0.0,0.0,0.0,0.0,0.0,2.7937516509411423e-13,3.0082498601112194e-16,0.0,10.0,1.9408410453271155e-05,0.0,1.2282924733070526,1.0,1.0,0.3643610919141794,0.7793124488114208,0.19389892226516878,0.0009370092413877239,0.000894668697142388,0.0001726260858983134,5.64033177993144e-11,1.330520151225118e-10,1.3891486641925978e-05,2.411292386275779e-08,3.8139078981904254e-06,4.6259540181678994e-09,1.3917100896121237e-12,8.381254952823427e-16,1.5254424867202385e-08,1.4475851672740371e-13,-2.8163139681633203e-15,5.962401123430654e-17,5.0939532621190086e-20,1.6296233836957676e-15,1.5041249300556098e-18,-4.9822973556814073e-20,7.967488306949437e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9274827539162904e-05,5.8225231359813466e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3461359516566259,0.2582806025548302
2.65,1.8464268448088226,3.0755947822244303,4.132911410667162,2.411575503107976,0.1893357329535973,0.00015700885641571573,999.9994560264294,0.0004384293907128874,8.414738157307398e-05,1.5550130789862716e-11,3.029407765639682e-11,99.99997201921595,8.177181705466586e-06,49.99999841953695,1.5804627633852258e-06,6.328018222022959e-09,2.959863102916835e-14,1.0848389235106934e-15,60.0,1.0800137044062017e-17,1.696462603192003e-20,2.640598735231938e-19,0.0,0.0,0.0,0.0,0.0,2.936044227994805e-13,3.1751858761542483e-16,0.0,10.0,1.9803602347732023e-05,0.0,1.2291679374155362,1.0,1.0,0.36124050643195527,0.7783507720712728,0.1947607096969001,0.0009466786647679865,0.0009053266554860699,0.00017537175628515496,5.828435536089472e-11,1.3858622874645053e-10,1.406544490724735e-05,2.453154511639976e-08,3.891276392984826e-06,4.741388290155678e-09,1.4559829503812746e-12,8.808132683984416e-16,1.5563863515419878e-08,1.5147038828198411e-13,-2.959863102916835e-15,6.29303080018292e-17,5.4000685220310086e-20,1.712414144227016e-15,1.5875929380771242e-18,-5.281197470463876e-20,8.482313015960016e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.988220633414424e-05,5.941080704319607e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3447020102134538,0.25746347432388
2.66,1.8393900288291667,3.069427290078274,4.1287296535328535,2.4180209632329936,0.19127811306662407,0.00015904336509815206,999.9994469200791,0.0004453667799414028,8.587548408173142e-05,1.614260532658966e-11,3.169209263549939e-11,99.99997147664976,8.318463673519504e-06,49.99999838028041,1.619719286975799e-06,6.485223727750777e-09,3.110034473336264e-14,1.1448898756046163e-15,60.0,1.1446272480848262e-17,1.805601078300496e-20,2.7983087059479462e-19,0.0,0.0,0.0,0.0,0.0,3.084895040384887e-13,3.3505880534303847e-16,0.0,10.0,2.020488657320262e-05,0.0,1.2300372612490358,1.0,1.0,0.35815091248196806,0.7773855114419109,0.19561739253204374,0.0009563905653331204,0.0009160527931225599,0.00017814671197656113,6.021832717566195e-11,1.443227660618842e-10,1.4240639238661701e-05,2.4955391020558512e-08,3.969830207597207e-06,4.8591578609273964e-09,1.5229066796349683e-12,9.254685121154661e-16,1.5878042571594937e-08,1.5846046317749695e-13,-3.1100344733362637e-15,6.640413804010732e-17,5.723136240424131e-20,1.7990089229331507e-15,1.6752940267151924e-18,-5.596617411895893e-20,9.02800539150248e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0495687976147105e-05,6.061465971960786e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3432772605408526,0.2566499455874433
2.67,1.8323981578667754,3.0632986582805293,4.124526823503267,2.4244315535575205,0.1932289370391996,0.00016109374077997603,999.9994377061371,0.00045237770914199237,8.763068827972437e-05,1.67546900856451e-11,3.314776903176715e-11,99.99997092617643,8.461499498841204e-06,49.999998340233546,1.659766132350754e-06,6.6455949127181975e-09,3.2670996642801704e-14,1.2079788460366827e-15,60.0,1.2128011942677004e-17,1.9212496690353927e-20,2.964691572558858e-19,0.0,0.0,0.0,0.0,0.0,3.240572741625421e-13,3.5348422120007453e-16,0.0,10.0,2.0612324079858112e-05,0.0,1.2309005004136826,1.0,1.0,0.3550919406677373,0.776416733629503,0.19646894690757338,0.0009661446851959981,0.0009268470342700401,0.00018095108365679695,6.220643186770145e-11,1.502679736643877e-10,1.4417069494618364e-05,2.538449849652361e-08,4.049581042069591e-06,4.979298397052262e-09,1.592576941738294e-12,9.721718224876264e-16,1.6197008818561588e-08,1.6573884515883575e-13,-3.2670996642801706e-15,7.005312837366556e-17,6.064005971338503e-20,1.8895629543280875e-15,1.7674211060003727e-18,-5.929383145117716e-20,9.606248345176964e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.111529294587792e-05,6.183697223957434e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3418616215650815,0.25584000746153057
2.68,1.8254508364594983,3.057208546283412,4.120303260178049,2.4308073777950208,0.19518815306812354,0.00016316000613705547,999.9994283839228,0.00045946250271882485,8.941327691441634e-05,1.7386931989288225e-11,3.466318823337155e-11,99.9999703677225,8.606301486262583e-06,49.99999829938436,1.7006153056466156e-06,6.809179888067686e-09,3.431339537999161e-14,1.274243691458389e-15,60.0,1.284712547412983e-17,2.0437601592400923e-20,3.140177519034637e-19,0.0,0.0,0.0,0.0,0.0,3.4033551503159987e-13,3.728348876094119e-16,0.0,10.0,2.102597602077534e-05,0.0,1.2317577098238421,1.0,1.0,0.3520632267955157,0.7754445044797094,0.1973153497040835,0.0009759407653406177,0.0009377093008023226,0.00018378500108752994,6.424988805580794e-11,1.564283629481448e-10,1.459473548165045e-05,2.581890445878775e-08,4.130540632533877e-06,5.101845916939847e-09,1.6650922497134974e-12,1.0210065450947996e-15,1.652080918325641e-08,1.7331594116685774e-13,-3.431339537999161e-15,7.388519639267737e-17,6.423562737064915e-20,1.9842367452776142e-15,1.8641744380470594e-18,-6.280355038069274e-20,1.0218800796200462e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.174104145280703e-05,6.307792806232602e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34045501309542286,0.2550336508526423
2.69,1.8185476734101393,3.05115661712711,4.116059299035585,2.4371485406319913,0.1971557091329672,0.00016524218332338497,999.999418952757,0.0004666214827527436,9.122353391550496e-05,1.8039890035039792e-11,3.6240493438533514e-11,99.99996980121432,8.752881937788552e-06,49.99999825772072,1.7422789307160175e-06,6.976027237074155e-09,3.6030444351439396e-14,1.3438274656731861e-15,60.0,1.3605455869589096e-17,2.1734999466220473e-20,3.325214369619029e-19,0.0,0.0,0.0,0.0,0.0,3.573529448461813e-13,3.931523624519888e-16,0.0,10.0,2.144590374940669e-05,0.0,1.232608943716899,1.0,1.0,0.3490644117768665,0.7744688889944772,0.19815657853759236,0.000985778545664836,0.0009486395122767646,0.00018664859310109746,6.63499345558446e-11,1.6281061345681234e-10,1.4773636954667506e-05,2.6258645813365657e-08,4.212720750695172e-06,5.226836792148053e-09,1.7405540198163788e-12,1.072058834538544e-15,1.6849490734649587e-08,1.8120246719266757e-13,-3.60304443514394e-15,7.790855676647335e-17,6.802727934794549e-20,2.083196188595966e-15,1.9657618122599442e-18,-6.650428739238059e-20,1.0867499733110238e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.237295343399088e-05,6.433771124822007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3390573558076899,0.25423086646358783
2.7,1.811688281705462,3.0451425373735805,4.111795271513824,2.4434551476962976,0.19913155300462218,0.00016734029397289383,999.9994094119605,0.0004738549689844407,9.306174438643394e-05,1.8714135465278346e-11,3.788189082638133e-11,99.99996922657805,8.901253152037771e-06,49.99999821523038,1.7847692495637146e-06,7.1461860169000804e-09,3.782514375773472e-14,1.4168785409059976e-15,60.0,1.440492048653785e-17,2.3108524550935324e-20,3.520268027703633e-19,0.0,0.0,0.0,0.0,0.0,3.751392379793804e-13,4.144797441081089e-16,0.0,10.0,2.1872168817054306e-05,0.0,1.2334542556680468,1.0,1.0,0.3460951415325641,0.7734899513488388,0.19899261175121696,0.0009956577650231109,0.0009596375859621889,0.00018954198759377628,6.850783058364164e-11,1.6942157628228128e-10,1.4953773617248354e-05,2.6703759456113314e-08,4.29613320331518e-06,5.354307748691144e-09,1.8190666261127424e-12,1.1254177139381412e-15,1.7183100681676136e-08,1.8940945413190666e-13,-3.782514375773472e-15,8.213172835705229e-17,7.202460243268925e-20,2.186612676642461e-15,2.0723987205405446e-18,-7.040536055407267e-20,1.1554262275467662e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.30110485528943e-05,6.561650645116292e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33766857122773153,0.25343164479910885
2.71,1.8048722784352011,3.0391659770403465,4.107511505091082,2.4497273055254984,0.20111563225384688,0.0001694543592012522,999.9993997608559,0.0004811632787976264,9.492819459580378e-05,1.941025193683598e-11,3.9589650727807387e-11,99.9999686437396,9.051427423682296e-06,49.99999817190099,1.8280986227825682e-06,7.319705760350486e-09,3.9700592603630386e-14,1.4935507290726858e-15,60.0,1.524751305885926e-17,2.4562175471123223e-20,3.7258229147018393e-19,0.0,0.0,0.0,0.0,0.0,3.9372504480886974e-13,4.3686170649873307e-16,0.0,10.0,2.2304832970343974e-05,0.0,1.2342936986050739,1.0,1.0,0.34315506689780134,0.7725077549077065,0.19982342840671935,0.0010055781612692343,0.0009707034368668003,0.00019246531151905058,7.072485595840052e-11,1.7626827751159506e-10,1.513514512193375e-05,2.7154282271046887e-08,4.3807898316955366e-06,5.4842958683477044e-09,1.900737455054794e-12,1.1811751344266092e-15,1.7521686371167004e-08,1.9794825363903694e-13,-3.970059260363039e-15,8.65635411325893e-17,7.62375652942963e-20,2.2946632149180763e-15,2.1843085324936653e-18,-7.45164582940368e-20,1.2281087735561612e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3655346198212785e-05,6.691449891103193e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33628858171493875,0.25263597617130834
2.72,1.7980992857238491,3.0332266103534766,4.10320832235165,2.4559651218361096,0.20310789420702322,0.00017158439965908134,999.9993899987658,0.0004885467275000954,9.682317191862558e-05,2.0128837164031337e-11,4.136613047294538e-11,99.99996805262482,9.20341704533657e-06,49.99999812772006,1.8722795261337892e-06,7.49663646222728e-09,4.166003931640253e-14,1.5740068271374591e-15,60.0,1.6135368038326845e-17,2.610028542039241e-20,3.9423974589106163e-19,0.0,0.0,0.0,0.0,0.0,4.131424899959394e-13,4.603455150197469e-16,0.0,10.0,2.2743958139022958e-05,0.0,1.2351273246295558,1.0,1.0,0.3402438440339334,0.7715223620336078,0.2006490083456136,0.001015539471035116,0.00098183697793901,0.00019541869100003816,7.300231055171129e-11,1.8335791936037997e-10,1.531775107516963e-05,2.761025113600971e-08,4.466702509424439e-06,5.616838578401368e-09,1.9856779481991047e-12,1.2394274699878182e-15,1.7865295278828787e-08,2.068306523647269e-13,-4.1660039316402536e-15,9.121333602058218e-17,8.067684019163423e-20,2.4075332559802024e-15,2.301727575098734e-18,-7.884794917821233e-20,1.3050142710196206e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4305865514419355e-05,6.823187441706888e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3349173106521787,0.25184385073230103
