_1_task1,x_1_task1,y_2_task1,z_3_task1
0.0,1e-06,0.01,0.0
2.0,4.5269584613996125e-05,0.009048387405328442,2.863112241741354e-06
4.0,0.0020708121953792137,0.00818786831154133,0.00013097727985710201
6.0,0.090616050003676,0.007430999349419091,0.00575688236300015
8.0,1.3392262479791117,0.007252640880555781,0.0912356019444967
10.0,1.9146666115762425,0.008389111146111636,0.13548464945156233
12.0,1.931472695422716,0.009974545190001485,0.1368507906096462
14.0,1.9300702513961283,0.01186584366577459,0.13675604062400287
16.0,1.9279300654521596,0.014112066455558549,0.13660528270823558
18.0,1.925380964915479,0.016777961813768113,0.13642567166300737
20.0,1.9223553680359393,0.019939651786264157,0.1362124379720204
22.0,1.918770980230107,0.023686130471168257,0.13595981945634172
24.0,1.9145258696636398,0.028121059679757168,0.13566061851527356
26.0,1.9095080155029025,0.03336464787878624,0.13530694593550885
28.0,1.9035829790337537,0.039555497685148336,0.13488931580864508
30.0,1.8965968946917717,0.046852490192149855,0.13439686323926722
32.0,1.8883777992220887,0.05543625474862936,0.13381745898016398
34.0,1.8787296262067559,0.06551020553355222,0.13313726174873036
36.0,1.8674340044968551,0.07730078034222922,0.1323408450333268
38.0,1.854251412495845,0.09105640227599666,0.13141128584861098
40.0,1.8389230754798043,0.10704470234303373,0.13033028825965304
42.0,1.8211755479473704,0.12554751341430337,0.12907850269766738
44.0,1.8007283971186137,0.14685287124732874,0.12763606633922264
46.0,1.7773046320974732,0.17124342968500644,0.12598333223603495
48.0,1.7506451622788173,0.19898108581192048,0.12410188451366244
50.0,1.7205271987741253,0.23028751233289702,0.12197583615869866
52.0,1.6867857081889455,0.26532106868215954,0.11959334079122733
54.0,1.6493374825183873,0.3041515380144165,0.11694829400424896
56.0,1.6082048786574155,0.3467353110660454,0.1140420199045153
58.0,1.5635385228065175,0.39289158071671515,0.11088488569280563
60.0,1.5156343820320146,0.4422852827155647,0.10749753092398744
62.0,1.4649368793255946,0.49442498242797855,0.10391111199748265
64.0,1.4120327737135623,0.5486708358979444,0.10016690057269345
66.0,1.3576326934743905,0.6042559638095132,0.09631500145331717
68.0,1.302536886604239,0.6603249478441654,0.09241196140310405
70.0,1.2475900321029934,0.7159837066418899,0.08851757953117127
72.0,1.1936305672762035,0.7703545586346877,0.08469132902039951
74.0,1.141441933663697,0.8226290214430353,0.08098888844678423
76.0,1.091710604594604,0.87211295660215,0.07745914962161281
78.0,1.0449947275009601,0.9182586224268289,0.07414197026192872
80.0,1.0017055689777938,0.9606811360086451,0.07106682675771687
82.0,0.9621045082175035,0.9991595178127713,0.06825256425564373
84.0,0.9263136964411797,1.0336251665270075,0.0657081315229361
86.0,0.8943307772490159,1.0641409744378958,0.06343362794334897
88.0,0.8660436920456752,1.0908742794438429,0.06142133996367128
90.0,0.8412574677716373,1.1140675953719958,0.05965759092121502
92.0,0.8197358599162294,1.1340140430379992,0.05812568708415361
94.0,0.8012170210558892,1.1510370242229855,0.05680720984440309
96.0,0.7853721322242733,1.1654643101154767,0.05567888884717739
98.0,0.7719212285284355,1.1776169452857121,0.05472084159675165
100.0,0.7605566041451322,1.1877982713513917,0.053911231757626035
102.0,0.7510111002539139,1.1962878960982273,0.05323109667591401
104.0,0.7430398124033967,1.2033396144393347,0.052663083178728066
106.0,0.736402957633416,1.2091760933393663,0.05219011567427563
108.0,0.7309034229877948,1.2139928590283566,0.051798088012941265
110.0,0.7263487496452157,1.2179582422091966,0.051473443122489894
112.0,0.7225952711557405,1.2212152908707912,0.051205855138757916
114.0,0.7195088047959719,1.2238859761599727,0.05098581146010471
116.0,0.7169741980721508,1.2260724977678885,0.0508050983084334
118.0,0.7148974229120104,1.2278604612725097,0.05065702267981316
120.0,0.7131976525700539,1.229321166294088,0.05053582282057336
122.0,0.7118076901504319,1.2305134131524973,0.050436708775386245
124.0,0.7106725024356909,1.2314857622234612,0.05035575937105845
126.0,0.7097463761265813,1.2322782940693964,0.05028971698896197
128.0,0.708991237292032,1.2329239836359407,0.05023586703937055
130.0,0.7083757465130686,1.2334498455057112,0.050191974756862094
132.0,0.7078740092795239,1.233878235022319,0.050156193957892385
134.0,0.7074653059791082,1.23422703013113,0.05012704755969547
136.0,0.7071325790565969,1.234510887750967,0.050103319207212546
138.0,0.7068621958736087,1.2347414896554525,0.05008403674023092
140.0,0.70664242300192,1.2349288627308177,0.050068363424964714
142.0,0.706463618120716,1.2350812466603593,0.05005561177075747
144.0,0.7063180743753092,1.2352052605642225,0.05004523200740686
146.0,0.7061995827950979,1.235306226958494,0.050036781515146275
148.0,0.7061031104359591,1.2353884438261407,0.050029901376610016
150.0,0.7060246388576492,1.235455308444015,0.050024305125557195
152.0,0.7059608190037133,1.2355096811175355,0.050019753715168785
154.0,0.7059089829251352,1.2355538337882739,0.05001605691183596
156.0,0.7058669321250639,1.2355896382659413,0.0500130578832117
158.0,0.7058327787502178,1.2356187181157212,0.05001062217135839
160.0,0.7058055618461628,1.2356418582332056,0.05000868080987963
162.0,0.7057838896307961,1.2356602666967034,0.05000713479566257
164.0,0.7057663293512308,1.2356752017632895,0.05000588240206331
166.0,0.7057515927223882,1.2356877919703675,0.05000483207372846
168.0,0.7057395436430361,1.2356980900018495,0.05000397307045301
170.0,0.7057292889815087,1.2357068544302239,0.05000324156234274
172.0,0.7057206249568849,1.2357142625959519,0.05000262368927989
174.0,0.7057135407834451,1.235720283100514,0.05000211853709319
176.0,0.7057076588188319,1.2357252789965667,0.050001698999068166
178.0,0.7057030467514092,1.2357292108284634,0.05000136999749426
180.0,0.705699467143318,1.235732259216389,0.050001114643827865
182.0,0.7056966451877628,1.2357346688932955,0.050000913422869296
184.0,0.7056944430368901,1.2357365519236432,0.05000075646010474
186.0,0.7056926435234263,1.2357380764986927,0.05000062817559399
188.0,0.705691072198127,1.235739392037772,0.05000051611221011
190.0,0.7056897473439907,1.2357405023457841,0.05000042158726184
192.0,0.705688606501855,1.235741463568138,0.050000340123590246
194.0,0.7056876308586572,1.2357422960442233,0.05000027047844297
196.0,0.7056868875068816,1.235742952983686,0.05000021749534609
198.0,0.7056862811007549,1.235743493350857,0.05000017429183185
200.0,0.7056858179470736,1.2357439002381778,0.050000141337972225
