Time,x,y,z,t,tau,R,Dx,Dy,Dz,p,mu,compartment,Formation_of_tumor_system,Removal_of_tumor_system,Formation_of_effector_cell_against_tumor_cell,Removal_of_effector_cell_functioning_against_tumor_cell,Formation_of_tumor_detecting_cell,Removal_of_tumor_detecting_cell
24.0,1.9145258696636398,0.028121059679757168,0.13566061851527356,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,3.71694470871874,3.7192478018505666,0.003814920349460778,0.0014060529839878583,2.1557561292412584,2.1559185494447273
26.0,1.9095080155029025,0.03336464787878624,0.13530694593550885,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,3.7072079735030132,3.709930923828807,0.00451446860669222,0.001668232393939312,2.150106025456268,2.1502979848071067
28.0,1.9035829790337537,0.039555497685148336,0.13488931580864508,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,3.6957108795086033,3.6989253301876777,0.005335614019220103,0.0019777748842574167,2.1434344343920064,2.1436610068309876
30.0,1.8965968946917717,0.046852490192149855,0.13439686323926722,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,3.682154808564417,3.6859400683614796,0.006296827716773473,0.0023426245096074927,2.135568103422935,2.1358349505984346
32.0,1.8883777992220887,0.05543625474862936,0.13381745898016398,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,3.666206056056059,3.670655305334191,0.00741833874583863,0.0027718127374314677,2.1263134019240715,2.1266270581127658
34.0,1.8787296262067559,0.06551020553355222,0.13313726174873036,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,3.6474841111834437,3.652700972341755,0.008721849381333666,0.0032755102766776107,2.1154495591088067,2.1158173637108226
36.0,1.8674340044968551,0.07730078034222922,0.1323408450333268,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,3.6255651468014856,3.6316638669363814,0.010230050592226191,0.0038650390171114605,2.1027306890634585,2.1031607092696296
38.0,1.854251412495845,0.09105640227599666,0.13141128584861098,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,3.5999842794094454,3.607089763279893,0.011965838907837109,0.004552820113799833,2.0878870904703213,2.0883881547061254
40.0,1.8389230754798043,0.10704470234303373,0.13033028825965304,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,3.570239222887551,3.5784850507785735,0.013951166913036344,0.005352235117151686,2.0706273829902595,2.071208941022406
42.0,1.8211755479473704,0.12554751341430337,0.12907850269766738,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,3.535799170176636,3.5453244379771283,0.01620548504893359,0.006277375670715168,2.050643666988739,2.05131556487133
44.0,1.8007283971186137,0.14685287124732874,0.12763606633922264,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,3.496119699269415,3.5070648956428396,0.018743722816629373,0.007342643562366436,2.0276201751555587,2.028392366262926
46.0,1.7773046320974732,0.17124342968500644,0.12598333223603495,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,3.450662993910759,3.4631634960705546,0.021573817895244256,0.00856217148425032,2.0012450157417545,2.002127115895067
48.0,1.7506451622788173,0.19898108581192048,0.12410188451366244,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,3.398925888385672,3.413103759471851,0.02469392773183411,0.009949054290596024,1.971226452725948,1.9722271486911234
50.0,1.7205271987741253,0.23028751233289702,0.12197583615869866,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,3.340475576170419,3.3564297702283197,0.028089511873711743,0.01151437561664485,1.9373136258196648,1.938439988234039
52.0,1.6867857081889455,0.26532106868215954,0.11959334079122733,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,3.274991238274328,3.2927858120849662,0.03173063298599814,0.013266053434107977,1.8993207074207523,1.9005773718541845
54.0,1.6493374825183873,0.3041515380144165,0.11694829400424896,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,3.202310762073741,3.2219626632528846,0.03557000348955448,0.015207576900720825,1.8571540053157038,1.8585422883155243
56.0,1.6082048786574155,0.3467353110660454,0.1140420199045153,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,3.1224768422324893,3.143944350596723,0.039542395246192255,0.01733676555330227,1.8108386933682497,1.8123557803225572
58.0,1.5635385228065175,0.39289158071671515,0.11088488569280563,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,3.0357810758071526,3.0589538340369176,0.043565738017438675,0.019644579035835757,1.7605443766801385,1.7621826034300672
60.0,1.5156343820320146,0.4422852827155647,0.10749753092398744,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,2.9427971592144475,2.967490361148027,0.04754457585594094,0.022114264135778234,1.7066043141680483,1.7083507614440083
62.0,1.4649368793255946,0.49442498242797855,0.10391111199748265,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,2.844387000814267,2.8703414512268663,0.051376249723427074,0.024721249121398926,1.6495189261206193,1.6513553918639943
64.0,1.4120327737135623,0.5486708358979444,0.10016690057269345,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,2.74168892701476,2.7685777563099294,0.054958657066526,0.02743354179489722,1.589948903201471,1.5918523839012442
66.0,1.3576326934743905,0.6042559638095132,0.09631500145331717,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,2.636081902160791,2.663524182085202,0.05819891403248883,0.030212798190475655,1.5286944128521636,1.5306380030961164
68.0,1.302536886604239,0.6603249478441654,0.09241196140310405,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,2.5291191324146842,2.55669994267671,0.06102192359368171,0.033016247392208264,1.466656534316373,1.4686108906181294
70.0,1.2475900321029934,0.7159837066418899,0.08851757953117127,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,2.4224403682361304,2.4497350237573237,0.06337714469569629,0.035799185332094495,1.4047863761479704,1.4067213739093738
72.0,1.1936305672762035,0.7703545586346877,0.08469132902039951,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,2.3176735598244944,2.3442726799630433,0.06524235138769499,0.038517727931734386,1.3440280187530051,1.345914600792189
74.0,1.141441933663697,0.8226290214430353,0.08098888844678423,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,2.2163401655038633,2.2418729488497324,0.06662381005073725,0.04113145107215176,1.2852636173053227,1.2870754151962949
76.0,1.091710604594604,0.87211295660215,0.07745914962161281,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,2.119773615298371,2.143927007311236,0.06755312799239306,0.0436056478301075,1.229266140773524,1.2309808057866707
78.0,1.0449947275009601,0.9182586224268289,0.07414197026192872,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,2.0290583624867438,2.051589399423137,0.06808150347672957,0.04591293112134144,1.176664063166081,1.178264191402571
80.0,1.0017055689777938,0.9606811360086451,0.07106682675771687,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.9449937716217511,1.9657336908728988,0.06827255986213303,0.048034056800432254,1.1279204706689958,1.1293940108336364
82.0,0.9621045082175035,0.9991595178127713,0.06825256425564373,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.8680881807821037,1.8869409612485386,0.06819519919115419,0.049957975890638565,1.0833296762529088,1.0846697511506902
84.0,0.9263136964411797,1.0336251665270075,0.0657081315229361,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.798579540436798,1.8155182129547842,0.06791757838757334,0.05168125832635037,1.0430292221927682,1.0442336261625005
86.0,0.8943307772490159,1.0641409744378958,0.06343362794334897,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.7364640029166227,1.7515215639063975,0.06750232265176631,0.05320704872189479,1.0070164551823917,1.0080872152757019
88.0,0.8660436920456752,1.0908742794438429,0.06142133996367128,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.681524631796663,1.6947764650593156,0.06700295997534522,0.05454371397219214,0.9751651972434302,0.976107934702664
90.0,0.8412574677716373,1.1140675953719958,0.05965759092121502,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.6333832768797394,1.64493181129063,0.06646258886328422,0.055703379768599785,0.9472559087108635,0.948078434919949
92.0,0.8197358599162294,1.1340140430379992,0.05812568708415361,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.5915814088733087,1.6015588567594343,0.06591534541466265,0.05670070215189996,0.9230225782656742,0.9237334191413691
94.0,0.8012170210558892,1.1510370242229855,0.05680720984440309,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.555611035680915,1.564179170502649,0.06538720177371242,0.05755185121114927,0.9021703657089312,0.9027801788472539
96.0,0.7853721322242733,1.1654643101154767,0.05567888884717739,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.5248338536808241,1.532132576341185,0.0648917577782719,0.05827321550577383,0.8843290208845316,0.884848901559343
98.0,0.7719212285284355,1.1776169452857121,0.05472084159675165,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.4987062050268374,1.5048899021936994,0.06444019032463001,0.0588808472642856,0.8691833033230183,0.8696236146555771
100.0,0.7605566041451322,1.1877982713513917,0.053911231757626035,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.4766306067440103,1.481834167777248,0.06403566788813246,0.05938991356756958,0.8563867362674187,0.8567572950921929
102.0,0.7510111002539139,1.1962878960982273,0.05323109667591401,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.458088297169087,1.4624431617737639,0.0636797166494305,0.05981439480491136,0.845638498885907,0.8459485883736254
104.0,0.7430398124033967,1.2033396144393347,0.052663083178728066,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.4426038091590652,1.4462374041870538,0.06337157420747724,0.06016698072196673,0.8366628287662246,0.8369217178763464
106.0,0.736402957633416,1.2091760933393663,0.05219011567427563,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.4297113857339838,1.4327301674459716,0.06310704018195024,0.060458804666968305,0.8291897302952264,0.8294053182955883
108.0,0.7309034229877948,1.2139928590283566,0.051798088012941265,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.419027963657995,1.4215313498818405,0.06288250895903301,0.060699642951417825,0.8229972542842569,0.8231752147016625
110.0,0.7263487496452157,1.2179582422091966,0.051473443122489894,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.4101801141042347,1.4122449524599028,0.06269250430592285,0.06089791211045982,0.8178686921005127,0.8180159581026094
112.0,0.7225952711557405,1.2212152908707912,0.051205855138757916,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.4028885185090436,1.4045883201429539,0.06253337327756585,0.06106076454353955,0.8136422753213638,0.8137634498651408
114.0,0.7195088047959719,1.2238859761599727,0.05098581146010471,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3968926560694448,1.3982896560923415,0.062400819629158576,0.061194298807998634,0.8101669142002643,0.810266515723984
116.0,0.7169741980721508,1.2260724977678885,0.0508050983084334,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.391968816612143,1.3931143465666544,0.06229073378236406,0.06130362488839442,0.8073129470292417,0.8073946223176235
118.0,0.7148974229120104,1.2278604612725097,0.05065702267981316,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3879343671660844,1.3888726047455036,0.06219975523432737,0.06139302306362548,0.8049744981989236,0.8050414044275908
120.0,0.7131976525700539,1.229321166294088,0.05053582282057336,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3846322929926196,1.3853998616870595,0.062124756649418626,0.06146605831470439,0.8030605567938806,0.8031152962645518
122.0,0.7118076901504319,1.2305134131524973,0.050436708775386245,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3819320573397595,1.3825590980724964,0.06206304666337904,0.06152567065762486,0.8014954591093862,0.8015401758584382
124.0,0.7106725024356909,1.2314857622234612,0.05035575937105845,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3797267573405774,1.3802384740714784,0.06201240071140911,0.061574288111173055,0.8002172377425879,0.8002537279248608
126.0,0.7097463761265813,1.2322782940693964,0.05028971698896197,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3779275928491304,1.3783449720200145,0.0619709266603908,0.061613914703469816,0.7991744195185305,0.7992041823885836
128.0,0.708991237292032,1.2329239836359407,0.05023586703937055,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3764605998039539,1.376800875201953,0.06193700531158619,0.06164619918179703,0.7983241331908278,0.7983483989896768
130.0,0.7083757465130686,1.2334498455057112,0.050191974756862094,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3752648959910774,1.3755421533444845,0.06190928350947811,0.061672492275285554,0.7976310905737152,0.7976508628360524
132.0,0.7078740092795239,1.233878235022319,0.050156193957892385,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3742901777256542,1.3745159462014591,0.06188663607620135,0.061693911751115944,0.7970661344487439,0.7970822343788257
134.0,0.7074653059791082,1.23422703013113,0.05012704755969547,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.37349619468945,1.373679962683519,0.06186815703884485,0.061711351506556496,0.7966059345324757,0.7966190398186804
136.0,0.7071325790565969,1.234510887750967,0.050103319207212546,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3728498096266217,1.3729993522920245,0.06185309307376603,0.06172554438754834,0.796231284017728,0.7962419488410217
138.0,0.7068621958736087,1.2347414896554525,0.05008403674023092,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3723245386878986,1.3724462446693637,0.061840838132591135,0.061737074482772616,0.7959268325536832,0.7959355118757497
140.0,0.70664242300192,1.2349288627308177,0.050068363424964714,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3718975875575101,1.371996637781135,0.061830867103184944,0.06174644313654088,0.7956793683001618,0.7956864315495392
142.0,0.706463618120716,1.2350812466603593,0.05005561177075747,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3715502246091797,1.371630809916935,0.061822747388174094,0.06175406233301796,0.7954780340039261,0.7954837822608777
144.0,0.7063180743753092,1.2352052605642225,0.05004523200740686,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3712674773882614,1.3713330232892187,0.061816133841705964,0.061760263028211124,0.7953141517465981,0.7953188270617099
146.0,0.7061995827950979,1.235306226958494,0.050036781515146275,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3710372842621807,1.3710905928422452,0.06181074778262186,0.06176531134792469,0.7951807302272801,0.7951845318387046
148.0,0.7061031104359591,1.2353884438261407,0.050029901376610016,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.370849867800202,1.3708932253496133,0.06180636200642554,0.06176942219130703,0.7950721023508899,0.7950751926770864
150.0,0.7060246388576492,1.235455308444015,0.050024305125557195,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3706974217159422,1.3707326786430254,0.061802793318592786,0.06177276542220074,0.7949837433537129,0.7949862570553549
152.0,0.7059608190037133,1.2355096811175355,0.050019753715168785,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.370573439260902,1.3706021043371457,0.061799889962205846,0.06177548405587677,0.7949118821981811,0.7949139260414623
154.0,0.7059089829251352,1.2355538337882739,0.05001605691183596,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3704727375224486,1.3704960423331305,0.06179753086839141,0.06177769168941369,0.7948535147737021,0.794855176442897
156.0,0.7058669321250639,1.2355896382659413,0.0500130578832117,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3703910453757797,1.3704099931959468,0.06179561609849112,0.06177948191329706,0.7948061655728219,0.7948075158800003
158.0,0.7058327787502178,1.2356187181157212,0.05001062217135839,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3703246957831892,1.3703401048416555,0.06179406085954352,0.06178093590578605,0.7947677088727452,0.7947688075472276
160.0,0.7058055618461628,1.2356418582332056,0.05000868080987963,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3702718207180642,1.370284387123902,0.061792819283710915,0.06178209291166027,0.7947370626387793,0.794737955430607
162.0,0.7057838896307961,1.2356602666967034,0.05000713479566257,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3702297170667905,1.370240008153802,0.06179182951834641,0.061783013334835164,0.7947126597242763,0.7947133861726696
164.0,0.7057663293512308,1.2356752017632895,0.05000588240206331,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3701956026635846,1.3702040630647285,0.061791028826520905,0.06178376008816447,0.7946928868494858,0.79469348313359
166.0,0.7057515927223882,1.2356877919703675,0.05000483207372846,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3701669756400134,1.3701739379208857,0.061790360533034536,0.06178438959851837,0.794676293405409,0.7946767913156927
168.0,0.7057395436430361,1.2356980900018495,0.05000397307045301,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3701435687703643,1.3701493095799577,0.061789814015662706,0.06178490450009247,0.7946627261420586,0.7946631400356392
170.0,0.7057292889815087,1.2357068544302239,0.05000324156234274,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3701236466048732,1.3701283490929643,0.06178934834231718,0.06178534272151119,0.7946511793931786,0.7946515149087507
172.0,0.7057206249568849,1.2357142625959519,0.05000262368927989,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3701068150963693,1.3701106421568876,0.061788955260061375,0.06178571312979759,0.7946414237014523,0.7946416956700361
174.0,0.7057135407834451,1.235720283100514,0.05000211853709319,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3700930528957265,1.3700961380498922,0.06178863207428226,0.0617860141550257,0.7946334469221591,0.7946336677914849
176.0,0.7057076588188319,1.2357252789965667,0.050001698999068166,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3700816258827746,1.3700840932994718,0.06178836344592586,0.06178626394982833,0.7946268238300046,0.7946270004931912
178.0,0.7057030467514092,1.2357292108284634,0.05000136999749426,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3700726658146225,1.3700746592355826,0.061788153487345586,0.061786460541423165,0.7946216306420867,0.7946217720001787
180.0,0.705699467143318,1.235732259216389,0.050001114643827865,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3700657115441701,1.3700673347871772,0.061787990362155085,0.06178661296081945,0.794617600003376,0.7946177139197124
182.0,0.7056966451877628,1.2357346688932955,0.050000913422869296,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3700602294326427,1.3700615652094725,0.06178786219297173,0.061786733444664774,0.7946144224814208,0.7946145161162388
184.0,0.7056944430368901,1.2357365519236432,0.05000075646010474,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.37005595156457,1.3700570646832289,0.06178776238158366,0.061786827596182155,0.7946119428595382,0.7946120216639845
186.0,0.7056926435234263,1.2357380764986927,0.05000062817559399,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3700524557983211,1.370053377029998,0.06178768008543486,0.06178690382493463,0.7946099166073779,0.7946099829665396
188.0,0.705691072198127,1.235739392037772,0.05000051611221011,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3700494031886599,1.370050145904739,0.06178760738207734,0.06178696960188859,0.7946081472950909,0.7946082020552431
190.0,0.7056897473439907,1.2357405023457841,0.05000042158726184,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3700468292905208,1.370047422389558,0.06178754608974393,0.0617870251172892,0.7946066555093334,0.7946066998647652
192.0,0.705688606501855,1.235741463568138,0.050000340123590246,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3700446127026442,1.3700450807684923,0.06178749348323011,0.0617870731784069,0.7946053709210887,0.7946054052440962
194.0,0.7056876308586572,1.2357422960442233,0.05000027047844297,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3700427171470824,1.3700430855941896,0.06178744904386331,0.061787114802211156,0.7946042723468478,0.7946042984434157
196.0,0.7056868875068816,1.235742952983686,0.05000021749534609,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.370041273124324,1.37004158144877,0.06178741641752554,0.0617871476491843,0.7946034353327486,0.79460345643604
198.0,0.7056862811007549,1.235743493350857,0.05000017429183185,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3700400951808207,1.3700403575510356,0.06178739004754001,0.06178717466754285,0.79460275251945,0.7946027698457918
200.0,0.7056858179470736,1.2357439002381778,0.050000141337972225,1.0,0.3,1.0,2.1,0.01,1.2,0.06,20.0,1.0,1.3700391956241489,1.3700394186643159,0.06178736966944594,0.06178719501190889,0.7946022310084049,0.7946022461430545
