Time,C,B,z,y1,y2,C_bar,B_bar,alpha1,beta1,alpha2,beta2,k1,k2,g11,g21,g12,g22,gamma,Compartment
0.14,10.848125152137564,217.66219796995603,99.66826279741582,9.787464980357743,5.5301636139917605,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.15,10.83313603607446,218.0522771913534,99.64488657349229,9.77247586429464,5.920242835389132,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.16,10.818166268552964,218.44167940069266,99.62155291880987,9.757506096773144,6.3096450447283985,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.17,10.803215849573078,218.83040459797377,99.59826183336857,9.742555677793257,6.698370242009503,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.18,10.7882847791348,219.21845278319677,99.57501331716838,9.72762460735498,7.086418427232502,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.19,10.773373057238132,219.6058239563616,99.55180737020935,9.712712885458311,7.473789600397339,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.2,10.75848068388307,219.9925181174683,99.52864399249141,9.697820512103249,7.860483761504042,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.21,10.743607659069617,220.37853526651688,99.50552318401462,9.682947487289796,8.246500910552612,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.22,10.728753982797773,220.76387540350729,99.48244494477893,9.668093811017952,8.63184104754302,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.23,10.713919629697825,221.14855163204857,99.45940843984543,9.653259457918004,9.0165172760843,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.24,10.699104568523884,221.5325800908261,99.43641264088542,9.638444396744063,9.400545734861822,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.25,10.684308841431356,221.9159390063231,99.41345893526913,9.623648669651535,9.783904650358835,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.26,10.669532448420242,222.29862837853958,99.3905473229966,9.60887227664042,10.16659402257531,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.27,10.654775389490538,222.68064820747554,99.36767780406778,9.594115217710717,10.548613851511277,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.28,10.640037664642247,223.06199849313097,99.3448503784827,9.579377492862426,10.929964137166706,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.29,10.625319273875368,223.44267923550586,99.32206504624135,9.564659102095547,11.310644879541599,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.3,10.610620217189902,223.82269043460025,99.29932180734373,9.549960045410081,11.690656078635982,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.31,10.595940494585848,224.2020320904141,99.27662066178985,9.535280322806027,12.069997734449828,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.32,10.581280106063208,224.58070420294743,99.2539616095797,9.520619934283387,12.448669846983165,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.33,10.566638919953064,224.95873745933872,99.23134269335604,9.505978748173243,12.826703103374456,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.34,10.552016984781996,225.3361205498433,99.20876463450287,9.491356813002175,13.204086193879021,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.35000000000000003,10.537414348085653,225.71284239566518,99.18622813967329,9.476754176305832,13.580808039700912,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.36,10.522831009864035,226.08890299680434,99.1637332088673,9.462170838084214,13.95686864084007,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.37,10.508266970117141,226.46430235326082,99.14127984208488,9.44760679833732,14.332267997296555,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.38,10.49372222884497,226.8390404650346,99.11886803932607,9.433062057065149,14.707006109070335,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.39,10.479196786047524,227.2131173321257,99.09649780059085,9.418536614267703,15.08108297616144,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.4,10.464690641724804,227.5865329545341,99.07416912587921,9.404030469944983,15.454498598569842,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.41000000000000003,10.450203795876806,227.9592873322598,99.05188201519117,9.389543624096985,15.82725297629554,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.42,10.435736228371637,228.33138368988165,99.02963626352879,9.375076056591816,16.199349333917382,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.43,10.421287691415191,228.70286171722987,99.00742934766885,9.36062751963537,16.5708273612656,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.44,10.40685839955044,229.07368705039485,98.98526345224693,9.34619822777062,16.941652694430587,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.45,10.392448352777388,229.44385968937658,98.96313857726302,9.331788180997567,17.311825333412315,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.46,10.37805755109603,229.81337963417505,98.94105472271713,9.317397379316208,17.681345278210784,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.47000000000000003,10.363685994506369,230.1822468847903,98.91901188860926,9.303025822726548,18.050212528826023,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.48,10.349333683008403,230.5504614412223,98.89701007493942,9.288673511228582,18.41842708525803,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.49,10.335000616602136,230.91802330347105,98.87504928170758,9.274340444822315,18.78598894750678,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.5,10.320686795287562,231.28493247153654,98.85312950891377,9.260026623507741,19.15289811557227,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.51,10.306392219064685,231.6511889454188,98.83125075655796,9.245732047284864,19.51915458945453,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.52,10.29211673411476,232.01681183950876,98.8094118092461,9.23145656233494,19.884777483544497,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.53,10.277860249239025,232.38181248668246,98.78761194637391,9.217200077459204,20.249778130718198,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.54,10.26362294020326,232.74616904528568,98.76585255674938,9.20296276842344,20.614134689321418,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.55,10.249404807007467,233.10988151531842,98.74413364037247,9.188744635227646,20.977847159354155,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.56,10.235205849651644,233.47294989678065,98.72245519724318,9.174545677871823,21.340915540816383,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.5700000000000001,10.221026068135792,233.83537418967236,98.70081722736153,9.160365896355971,21.7033398337081,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.58,10.206865462459913,234.1971543939936,98.67921973072751,9.146205290680092,22.065120038029335,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.59,10.192724032624001,234.55829050974435,98.65766270734113,9.13206386084418,22.426256153780088,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.6,10.178601778628062,234.9187825369246,98.63614615720238,9.117941606848241,22.78674818096033,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.61,10.164498700472095,235.27863047553436,98.61467008031126,9.103838528692274,23.14659611957009,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.62,10.150414419819706,235.637871710807,98.59323210215176,9.089754248039885,23.505837354842726,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.63,10.136349127524793,235.9964873835535,98.57183342056172,9.075688955744972,23.864453027589235,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.64,10.122302901699552,236.35446977513345,98.5504745257891,9.06164272991973,24.222435419169187,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.65,10.108275738294612,236.71181928568447,98.52915539241923,9.047615566514791,24.579784929720205,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.66,10.094267633260603,237.06853631534415,98.50787599503745,9.033607461480782,24.936501959379882,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.67,10.080278582548155,237.4246212642501,98.48663630822912,9.019618410768334,25.29258690828584,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.68,10.066308582107903,237.78007453253994,98.46543630657955,9.005648410328082,25.648040176575677,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.6900000000000001,10.052357627890473,238.13489652035125,98.44427596467406,8.991697456110652,26.002862164386983,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.7000000000000001,10.038425715846497,238.48908762782162,98.42315525709803,8.977765544066676,26.357053271857353,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.71,10.024512841926606,238.8426482550887,98.40207415843678,8.963852670146785,26.71061389912444,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.72,10.01061900208143,239.19557880229007,98.38103264327563,8.94995883030161,27.063544446325807,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.73,9.996744192261602,239.54787966956337,98.36003068619992,8.93608402048178,27.415845313599107,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.74,9.982888408417748,239.89955125704614,98.33906826179499,8.922228236637928,27.767516901081876,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.75,9.969051646500505,240.25059396487606,98.3181453446462,8.908391474720684,28.118559608911795,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.76,9.955233902460497,240.6010081931907,98.29726190933884,8.894573730680676,28.46897383722643,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.77,9.94143517224836,240.95079434212764,98.27641793045828,8.880775000468539,28.81875998616337,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.78,9.927655351095094,241.29995994874616,98.2556129286186,8.866995179315273,29.1679255927819,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.79,9.913894128120765,241.6485271549804,98.23484549543491,8.853233956340944,29.516492799016135,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.8,9.900151819746318,241.99647365266833,98.21411704994091,8.839491647966497,29.864439296704063,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.81,9.886428417031349,242.34380018852286,98.19342754467668,8.825768245251528,30.211765832558598,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.8200000000000001,9.872723911035452,242.69050750925695,98.17277693218232,8.812063739255631,30.55847315329268,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.8300000000000001,9.859038292818223,243.0365963615835,98.1521651649979,8.798378121038402,30.904562005619226,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.84,9.845371553439257,243.3820674922154,98.13159219566352,8.784711381659436,31.250033136251147,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.85,9.831723683958149,243.72692164786568,98.11105797671924,8.771063512178328,31.594887291901415,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.86,9.818094675434494,244.0711595752472,98.09056246070517,8.757434503654673,31.939125219282943,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.87,9.804484518927886,244.41478202107294,98.07010560016138,8.743824347148065,32.28274766510867,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.88,9.790893205497921,244.75778973205576,98.04968734762798,8.7302330337181,32.62575537609149,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.89,9.777320726204193,245.1001834549086,98.02930765564503,8.716660554424372,32.96814909894434,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.9,9.7637670721063,245.44196393634445,98.00896647675262,8.703106900326478,33.309929580380185,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.91,9.750232234263834,245.7831319230762,97.98866376349083,8.689572062484013,33.65109756711195,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.92,9.73671620373639,246.12368816181677,97.96839946839977,8.67605603195657,33.99165380585251,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.93,9.723218971583565,246.4636333992791,97.94817354401948,8.662558799803744,34.33159904331484,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.9400000000000001,9.709740528864952,246.80296838217612,97.92798594289009,8.649080357085131,34.67093402621185,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.9500000000000001,9.696280668530633,247.1417019134944,97.90783610615489,8.635620496750812,35.00966755753012,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.96,9.68283942107487,247.479833136306,97.88772408815001,8.62217924929505,35.34779878034175,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.97,9.669416877776884,247.81735872181707,97.86765010012087,8.608756705997063,35.68532436585281,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.98,9.656013026488008,248.1542795472068,97.8476140863258,8.595352854708187,36.02224519124255,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
0.99,9.642627855059574,248.4905964896545,97.82761599102315,8.581967683279753,36.35856213369024,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
1.0,9.62926135134292,248.82631042633946,97.80765575847126,8.5686011795631,36.694276070375196,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
1.01,9.61591350318938,249.1614222344409,97.78773333292843,8.55525333140956,37.029387878476626,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
1.02,9.60258429845029,249.49593279113807,97.76784865865301,8.54192412667047,37.36389843517381,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
1.03,9.589273724976982,249.8298429736103,97.74800167990333,8.528613553197161,37.69780861764605,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
1.04,9.575981770620793,250.16315365903682,97.72819234093772,8.515321598840972,38.03111930307256,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
1.05,9.562708423233055,250.4958657245969,97.70842058601454,8.502048251453234,38.363831368632646,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
1.06,9.549453670665105,250.8279800474698,97.68868635939208,8.488793498885284,38.69594569150553,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
1.07,9.536217500768277,251.1594975048348,97.6689896053287,8.475557328988456,39.02746314887054,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
1.08,9.522999901393906,251.49041897387116,97.64933026808272,8.462339729614085,39.35838461790689,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
1.09,9.509800860393327,251.82074533175813,97.6297082919125,8.449140688613506,39.68871097579387,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
1.1,9.496620365617872,252.15047745567503,97.61012362107631,8.435960193838051,40.018443099710765,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
1.11,9.483458395595886,252.4796162874342,97.59057619613452,8.422798223816065,40.34758193146993,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
1.12,9.470314762864033,252.8081639196118,97.57106589180574,8.409654591084212,40.67612956364752,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
1.1300000000000001,9.45718960605366,253.13612018408062,97.55159271215616,8.39652943427384,41.00408582811636,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
1.1400000000000001,9.444082911096345,253.463485971329,97.53215660068265,8.383422739316524,41.33145161536473,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
1.1500000000000001,9.430994663923673,253.79026217184511,97.51275750088206,8.370334492143853,41.65822781588085,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
1.16,9.417924850467228,254.11644967611724,97.49339535625123,8.357264678687407,41.984415320152976,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
1.17,9.404873456658592,254.44204937463365,97.47407011028699,8.344213284878771,42.31001501866939,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
1.18,9.391840468429347,254.76706215788258,97.45478170648623,8.331180296649526,42.63502780191831,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
1.19,9.378825871711076,255.0914889163523,97.43553008834577,8.318165699931255,42.959454560388025,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
1.2,9.36582965243536,255.41533054053102,97.41631519936249,8.30516948065554,43.28329618456675,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
1.21,9.352851796533788,255.73858792090704,97.39713698303322,8.292191624753967,43.60655356494277,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
1.22,9.339892289937936,256.06126194796855,97.3779953828548,8.279232118158115,43.92922759200428,1.0606601717798212,212.13203435596427,3.0,0.2,4.0,0.02,0.24,0.0017,0.5,-0.5,1.0,0.0,-1.0,1.0
