Time,species_0,species_1,species_2,species_3,species_4,species_5,species_6,parameter_0,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10,parameter_11,parameter_12,parameter_13,compartment_0,compartment_1,reaction_0,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13
0.0,0.0,1.0,1.0,2.5,1.4,1.5,1.6,1.4,0.9,2.5,1.5,0.6,0.8,2.0,1.3,0.29,1.0,0.6,3.1,33.0,4.5,1.0,1.0,2.2399999999999998,1.26,2.5,1.5,0.8999999999999999,1.2800000000000002,2.0,5.2,0.40599999999999997,2.5,0.84,0.0,0.0,6.75
0.01,0.008300092409864644,0.9794888096959852,1.009668503452515,2.4683939239578176,1.4097283686119542,1.435035101002594,1.59595596836252,1.4,0.9,2.5,1.5,0.6,0.8,2.0,1.3,0.29,1.0,0.6,3.1,33.0,4.5,1.0,1.0,2.2343383557075276,1.2687555317507588,2.448722024239963,1.5145027551787726,0.8610210606015564,1.289109179322156,2.0,5.121282419773338,0.4088212268974667,2.417764226438245,0.8458370211671725,0.0257302864705804,0.27390304952553324,6.52009384274003
0.02,0.01640385600859482,0.9598075920512212,1.018694406733556,2.437572560913684,1.4193099980617778,1.3750108873248064,1.5914521701333864,1.4,0.9,2.5,1.5,0.6,0.8,2.0,1.3,0.29,1.0,0.6,3.1,33.0,4.5,1.0,1.0,2.228033038186741,1.2773789982556,2.399518980128053,1.5280416101003338,0.8250065323948838,1.2969627394390881,2.0,5.043064184500782,0.41159989943791553,2.339600650140692,0.8515859988370666,0.05085195362664394,0.5413272482836291,6.303221550519858
0.03,0.024316413834963996,0.9409161859272615,1.0271074611671072,2.407530194686503,1.4287400505816323,1.319731104307686,1.5865299890135975,1.4,0.9,2.5,1.5,0.6,0.8,2.0,1.3,0.29,1.0,0.6,3.1,33.0,4.5,1.0,1.0,2.2211419846190363,1.2858660455234692,2.3522904648181537,1.5406611917506607,0.7918386625846116,1.3036294312649876,2.0,4.9655045093236465,0.41433461466867333,2.2652841282891414,0.8572440303489793,0.07538088288838839,0.8024416565538118,6.099775487859285
0.04,0.0320426690265791,0.922777057814919,1.0349357129274253,2.378259327122745,1.4380144162671475,1.2689979420266928,1.5812285445650378,1.4,0.9,2.5,1.5,0.6,0.8,2.0,1.3,0.29,1.0,0.6,3.1,33.0,4.5,1.0,1.0,2.213719962391053,1.2942129746404327,2.3069426445372976,1.5524035693911378,0.7613987652160157,1.30917591285649,2.0,4.8887429947518815,0.41702418071747277,2.1946031446032155,0.8628086497602885,0.09933227398239522,1.0574080778771104,5.909990804256739
0.05,0.039587399781837354,0.9053541437189149,1.042206251175253,2.3497515197026773,1.4471293966100365,1.2226136686956857,1.5755856194896931,1.4,0.9,2.5,1.5,0.6,0.8,2.0,1.3,0.29,1.0,0.6,3.1,33.0,4.5,1.0,1.0,2.20581986728557,1.3024164569490329,2.263385359297287,1.5633093767628794,0.7335682012174114,1.3136681455151935,2.0,4.812905114962867,0.41966752501691057,2.127357275072636,0.8682776379660219,0.12272093932369581,1.3063841928006328,5.73397023729129
0.06,0.04695521073247584,0.8886133939524982,1.048944845853682,2.3219970952319873,1.456081859894804,1.1803814520973859,1.5696371081436258,1.4,0.9,2.5,1.5,0.6,0.8,2.0,1.3,0.29,1.0,0.6,3.1,33.0,4.5,1.0,1.0,2.197491951401076,1.3104736739053235,2.2215334848812454,1.5734172687805232,0.7082288712584315,1.317170203558348,2.0,4.738100647381186,0.42226373936949313,2.0633577195419384,0.8736491159368823,0.14556115327067512,1.5495219541717027,5.57169768143477
0.07,0.05415053512522181,0.8725227068498658,1.0551759780987164,2.2949852801586377,1.4648692257289069,1.142106788441493,1.563416977932988,1.4,0.9,2.5,1.5,0.6,0.8,2.0,1.3,0.29,1.0,0.6,3.1,33.0,4.5,1.0,1.0,2.188783769106183,1.3183823031560162,2.1813067671246644,1.5827639671480747,0.6852640730648958,1.3197440310932642,2.0,4.664424636438202,0.42481207546138294,2.0024267688246122,0.8789215354373441,0.1678666588881876,1.7869676591323198,5.423056414141214
0.08,0.0611776691288064,0.8570516364038523,1.0609230335705682,2.268704437473211,1.4734893792592656,1.1075979166800527,1.556957502983405,1.4,0.9,2.5,1.5,0.6,0.8,2.0,1.3,0.29,1.0,0.6,3.1,33.0,4.5,1.0,1.0,2.179740504176767,1.326140441333339,2.142629091009631,1.5913845503558521,0.6645587500080316,1.3214496617644889,2.0,4.59195931476836,0.42731191998518697,1.9443968506530966,0.8840936275555593,0.18965077429929986,2.018863081250611,5.2878426378328935
0.09,0.06804074414078777,0.8421716478418998,1.0662081290622243,2.2431419711410614,1.481940742994871,1.0766667312813514,1.550288973864279,1.4,0.9,2.5,1.5,0.6,0.8,2.0,1.3,0.29,1.0,0.6,3.1,33.0,4.5,1.0,1.0,2.1704045634099907,1.3337466686953838,2.1054291196047497,1.5993121935933363,0.6460000387688108,1.322344565063703,2.0,4.520773744073824,0.4297628154685126,1.8891105701791948,0.8891644457969226,0.2109263068364421,2.2453445566459966,5.165778695323636
0.1,0.07474375844258156,0.8278556656532189,1.0710524013643312,2.218284718654265,1.4902221466862344,1.0491299470069217,1.5434400357058409,1.4,0.9,2.5,1.5,0.6,0.8,2.0,1.3,0.29,1.0,0.6,3.1,33.0,4.5,1.0,1.0,2.1608160499881772,1.3411999320176111,2.069639164133047,1.606578602046497,0.629477968204153,1.322484125283672,2.0,4.450926278975098,0.43216442253900794,1.83641957236989,0.8941332880117406,0.23170565117200284,2.4665440286051914,5.056529170882487
0.11,0.08129058818487545,0.8140779729344119,1.0754760689698588,2.1941190400812363,1.4983327962079545,1.02480921699722,1.536437775440187,1.4,0.9,2.5,1.5,0.6,0.8,2.0,1.3,0.29,1.0,0.6,3.1,33.0,4.5,1.0,1.0,2.151012885616262,1.348499516587159,2.0351949323360294,1.6132141034547882,0.614885530198332,1.3219216471577655,2.0,4.382465590091385,0.43451651090030674,1.7861839805261304,0.8989996777247726,0.2520008233731139,2.68258941010089,4.9597100466311215
0.12,0.08768498584921453,0.800814230456566,1.0794984161315544,2.1706308275201645,1.5062722775922142,1.0035313556829848,1.5293076923369324,1.4,0.9,2.5,1.5,0.6,0.8,2.0,1.3,0.29,1.0,0.6,3.1,33.0,4.5,1.0,1.0,2.141030769271705,1.3556450498329928,2.002035576141415,1.6192476241973317,0.6021188134097909,1.320708185324417,2.0,4.31543114827535,0.43681896050174207,1.7382720557458595,0.9037633665553284,0.27182345613256503,2.8936045330240794,4.874897290491601
0.13,0.09393059309809841,0.7880413123799297,1.083137893572909,2.147805669576795,1.514040507222589,0.9851288916994787,1.5220738163983556,1.4,0.9,2.5,1.5,0.6,0.8,2.0,1.3,0.29,1.0,0.6,3.1,33.0,4.5,1.0,1.0,2.130903342957698,1.3626364565003302,1.9701032809498242,1.6247068403593636,0.5910773350196872,1.318892661884955,2.0,4.249854404087211,0.4390717470945508,1.692559598590351,0.9084243043335534,0.2911848386041051,3.0997095722372476,4.801636946939345
0.14,0.10003094195931606,0.7757372986387603,1.0864121181101587,2.125628880821324,1.5216377262721432,0.9694402020913165,1.5147587125553164,1.4,0.9,2.5,1.5,0.6,0.8,2.0,1.3,0.29,1.0,0.6,3.1,33.0,4.5,1.0,1.0,2.1206621975774427,1.369473953644929,1.9393432465969007,1.629618177165238,0.58166412125479,1.3165217770664306,2.0,4.185759326948299,0.44127494061892153,1.6489296059168654,0.9129826357632859,0.31009592007387976,3.30102108465743,4.7394521250082535
0.15,0.10598945906680837,0.7638814076089352,1.0893379136454362,2.1040855700274212,1.5290644781886122,0.9563096491086003,1.5073835385114949,1.4,0.9,2.5,1.5,0.6,0.8,2.0,1.3,0.29,1.0,0.6,3.1,33.0,4.5,1.0,1.0,2.1103369539160926,1.3761580303697512,1.909703519022338,1.6340068704681543,0.5737857894651601,1.3136400311244696,2.0,4.1231631374425834,0.44342869867469753,1.6072718469621954,0.9174386869131673,0.32856732310710596,3.497652149204676,4.687849610815328
0.16,0.11180946860837458,0.7524539584248311,1.0919313345151782,2.083160674628112,1.5363215962887518,0.94558761950247,1.4999680790683114,1.4,0.9,2.5,1.5,0.6,0.8,2.0,1.3,0.29,1.0,0.6,3.1,33.0,4.5,1.0,1.0,2.099955310695636,1.3826894366598765,1.8811348960620777,1.6378970017727674,0.5673525717014819,1.3102897170457837,2.0,4.06207687016635,0.44553326292373796,1.5674824956588644,0.921792957773251,0.3466093526859612,3.689712464076361,4.646325380689632
0.17,0.11749419918056156,0.7414362760194113,1.0942077221212918,2.0628390596036916,1.5434101712427595,0.9371307128407865,1.4925308292133963,1.4,0.9,2.5,1.5,0.6,0.8,2.0,1.3,0.29,1.0,0.6,3.1,33.0,4.5,1.0,1.0,2.0895431608987547,1.3890691541184836,1.8535906900485282,1.6413115831819378,0.5622784277044719,1.3065110070635144,2.0,4.002506159813305,0.4475889496604002,1.5294637103799456,0.9260461027456557,0.3642320174597408,3.8773085729585315,4.6143704818233875
0.18,0.12304678850612934,0.7308106291145888,1.096181744126235,2.043105566370401,1.5503315298566582,0.9308016757411537,1.4850890602634192,1.4,0.9,2.5,1.5,0.6,0.8,2.0,1.3,0.29,1.0,0.6,3.1,33.0,4.5,1.0,1.0,2.0791246843687867,1.3952983768709923,1.827026572786472,1.6442726161893524,0.5584810054446921,1.3023420130098768,2.0,3.9444518432539737,0.44959614365843087,1.493123264306671,0.9301989179139949,0.38144504436900095,4.0605440207022685,4.591475119573021
0.19,0.12847029384365322,0.7205601018139559,1.0978674726976643,2.0239451180433305,1.55708719032215,0.9264692856039237,1.4776589573941672,1.4,0.9,2.5,1.5,0.6,0.8,2.0,1.3,0.29,1.0,0.6,3.1,33.0,4.5,1.0,1.0,2.068722540351834,1.4013784712899349,1.8014002545348897,1.6468012090464965,0.5558815713623542,1.29781896405072,2.0,3.8879108228361994,0.4515552851934235,1.4583741003231612,0.9342523141932899,0.398257910915325,4.239519696840556,4.577132219030957
0.2,0.13376767249725713,0.7106688396616746,1.0992782337342712,2.00534251381511,1.5636789474540471,0.9240085075782546,1.4702553613891527,1.4,0.9,2.5,1.5,0.6,0.8,2.0,1.3,0.29,1.0,0.6,3.1,33.0,4.5,1.0,1.0,2.0583575059448136,1.4073110527086425,1.7766720991541864,1.648917350601407,0.5544051045469527,1.2929757734449685,2.0,3.832875257065747,0.4534668947616736,1.4251344374172101,0.9382073684724282,0.41467978474149714,4.414333192409485,4.5708409807472865
0.21,0.13894182414542733,0.7011214891944303,1.1004269515646907,1.9872828909969025,1.5701086767573955,0.9232999437152613,1.4628923719271982,1.4,0.9,2.5,1.5,0.6,0.8,2.0,1.3,0.29,1.0,0.6,3.1,33.0,4.5,1.0,1.0,2.048049320698077,1.413097809081656,1.7528037229860758,1.650640427347036,0.5539799662291567,1.2878449546456692,2.0,3.779335276731038,0.4553315162596447,1.393326739986361,0.9420652060544372,0.43071965485082475,4.585080196799102,4.57210864099096
0.22,0.14399554162676273,0.6919038545408263,1.1013257449036715,1.9697511852833558,1.5763785643627293,0.924230521754128,1.4555826374102587,1.4,0.9,2.5,1.5,0.6,0.8,2.0,1.3,0.29,1.0,0.6,3.1,33.0,4.5,1.0,1.0,2.037815692374362,1.4187407079264565,1.7297596363520658,1.6519886173555074,0.5545383130524768,1.2824565059317632,2.0,3.727276312911749,0.45714978366519143,1.3628784375839151,0.9458271386176376,0.44638617904296446,4.75185287368317,4.580454905251083
0.23,0.14893157809976654,0.6830020615097522,1.101986447452293,1.9527327819136624,1.5824908099469015,0.9266921344050065,1.4483382929300914,1.4,0.9,2.5,1.5,0.6,0.8,2.0,1.3,0.29,1.0,0.6,3.1,33.0,4.5,1.0,1.0,2.027673610102128,1.4242417289522113,1.7075051537743804,1.6529796711784392,0.5560152806430039,1.2768393361081198,2.0,3.6766829630771007,0.4589223348846014,1.3337205156247047,0.9494944859681409,0.4616878921092763,4.914742077292296,4.595409778837301
0.24,0.15375258924900126,0.6744032529349535,1.1024201722456266,1.936212988889017,1.5884478756436355,0.9305829691417887,1.4411701662197658,1.4,0.9,2.5,1.5,0.6,0.8,2.0,1.3,0.29,1.0,0.6,3.1,33.0,4.5,1.0,1.0,2.017638232707672,1.429603088079272,1.686008132337384,1.65363025836844,0.5583497814850732,1.2710200503034021,2.0,3.62753611354427,0.4606498839366543,1.305788338081662,0.9530687253861813,0.47663302667190394,5.073835445217042,4.616520467085619
0.25,0.15846118402296072,0.6660949201034881,1.1026377306413448,1.9201775158207084,1.5942522464291136,0.9358057998021382,1.4340885714884153,1.4,0.9,2.5,1.5,0.6,0.8,2.0,1.3,0.29,1.0,0.6,3.1,33.0,4.5,1.0,1.0,2.0077240000837815,1.4348270217862023,1.6652373002587204,1.6539565959620173,0.5614834798812829,1.2650241344037394,2.0,3.5798160198677422,0.4623331514644429,1.2790204889851091,0.9565513478574681,0.49122967047117827,5.2292190727577035,4.6433465253667725
