data_generator_T,data_generator_V
20.299999,-55.247608
20.4,-52.18288
20.5,-49.38744
20.6,-46.753761
20.700001,-44.065376
20.799999,-40.412834
20.9,33.218216
21.0,33.836002
21.1,18.146292
21.200001,4.9879575
21.299999,-10.246911
21.4,-72.14238
21.5,-79.175827
21.6,-75.769714
21.700001,-71.611816
21.799999,-67.596764
21.9,-63.854286
22.0,-60.39492
22.1,-57.201534
22.200001,-54.262386
22.299999,-51.599689
22.4,-49.052124
22.5,-46.490028
22.6,-43.834545
22.700001,-40.400421
22.799999,27.559669
22.9,34.585285
23.0,18.859144
23.1,5.7092423
23.200001,-8.9702005
23.299999,-71.044182
23.4,-79.554718
23.5,-76.419998
23.6,-72.489136
23.700001,-68.694923
23.799999,-65.164223
23.9,-61.906261
24.0,-58.90451
24.1,-56.086643
24.200001,-53.284431
24.299999,-50.747025
24.4,-48.405422
24.5,-46.329174
24.6,-44.218113
24.700001,-41.597214
24.799999,-35.785
24.9,42.04192
25.0,24.158699
25.1,10.481646
25.200001,-2.6210535
25.299999,-52.033195
25.4,-79.680023
25.5,-78.146667
25.6,-74.515694
25.700001,-70.880234
25.799999,-67.479385
25.9,-64.317726
26.0,-61.118511
26.1,-58.182472
26.200001,-55.483639
26.299999,-53.203205
26.4,-51.242558
26.5,-49.446537
26.6,-47.756191
26.700001,-46.089718
26.799999,-44.314659
26.9,-42.136871
27.0,-38.268162
27.1,47.549339
27.200001,28.4112
27.299999,14.061314
27.4,1.1292351
27.5,-24.733736
27.6,-78.189621
27.700001,-79.28804
27.799999,-76.055359
27.9,-72.281029
28.0,-68.745308
28.1,-65.490158
28.200001,-62.683907
28.299999,-60.242702
28.4,-57.997211
28.5,-55.92778
28.6,-54.045292
28.700001,-52.353024
28.799999,-50.82151
28.9,-49.41552
29.0,-48.093754
29.1,-46.806145
29.200001,-45.48542
29.299999,-44.022472
29.4,-42.17831
29.5,-39.035675
29.6,48.262669
29.700001,31.065113
29.799999,16.085054
29.9,3.0525649
30.0,-15.009655
30.1,-75.996544
30.200001,-79.659889
30.299999,-76.972961
30.4,-73.869057
30.5,-70.914879
30.6,-68.18309
30.700001,-65.673935
30.799999,-63.37307
30.9,-61.263092
31.0,-59.326347
31.1,-57.545879
31.200001,-55.905834
31.299999,-54.418137
31.4,-53.087246
31.5,-51.893028
31.6,-50.81385
31.700001,-49.827236
31.799999,-48.910175
31.9,-48.038872
32.0,-47.187706
32.099998,-46.222713
32.200001,-45.045853
32.299999,-43.688152
32.400002,-41.899944
32.5,-38.927433
32.599998,48.411091
32.700001,31.18107
32.799999,16.22876
32.900002,3.206718
33.0,-14.639878
33.099998,-76.222237
33.200001,-80.239166
33.299999,-77.77124
33.400002,-74.963982
33.5,-72.310936
33.599998,-69.866188
33.700001,-67.625854
33.799999,-65.575722
33.900002,-63.699993
34.0,-61.983299
34.099998,-60.411156
34.200001,-58.969963
34.299999,-57.647217
34.400002,-56.431503
34.5,-55.320011
34.599998,-54.259129
34.700001,-53.115124
34.799999,-52.086002
34.900002,-51.155128
35.0,-50.502548
35.099998,-49.970478
35.200001,-49.48629
35.299999,-49.041519
35.400002,-48.628571
35.5,-48.240582
35.599998,-47.871258
35.700001,-47.514671
35.799999,-47.165089
35.900002,-46.81673
36.0,-46.463512
36.099998,-46.09869
36.200001,-45.714375
36.299999,-45.300774
36.400002,-44.844955
36.5,-44.328629
36.599998,-43.723751
36.700001,-42.982716
36.799999,-42.012199
36.900002,-40.581318
37.0,-37.746143
37.099998,45.837212
37.200001,29.244717
37.299999,12.954173
37.400002,-0.67127669
37.5,-33.082909
37.599998,-76.766335
37.700001,-79.070831
37.799999,-76.767159
37.900002,-74.123901
38.0,-71.87558
38.099998,-69.877739
38.200001,-68.041954
38.299999,-66.360809
38.400002,-64.823486
38.5,-63.418694
38.599998,-62.135502
38.700001,-60.963623
38.799999,-59.893456
38.900002,-58.91589
39.0,-58.022785
39.099998,-57.206844
39.200001,-56.461323
39.299999,-55.781822
39.400002,-55.185852
39.5,-54.673351
39.599998,-54.23711
39.700001,-53.870445
39.799999,-53.567261
39.900002,-53.322048
40.0,-53.129883
40.099998,-52.98637
40.200001,-52.887608
40.299999,-52.830128
40.400002,-52.810829
40.5,-52.826927
40.599998,-52.875916
40.700001,-52.955517
40.799999,-53.063633
40.900002,-53.198353
41.0,-53.357883
41.099998,-53.540558
41.200001,-53.744816
41.299999,-53.969177
41.400002,-54.212246
41.5,-54.472691
41.599998,-54.749237
41.700001,-55.040672
41.799999,-55.345825
41.900002,-55.663567
42.0,-55.992802
42.099998,-56.254417
42.200001,-56.302807
42.299999,-56.360058
42.400002,-56.447639
42.5,-56.797676
42.599998,-57.152462
42.700001,-57.503399
42.799999,-57.850796
42.900002,-58.194946
43.0,-58.536129
43.099998,-58.874603
43.200001,-59.210606
43.299999,-59.544357
43.400002,-59.876053
43.5,-60.205925
43.599998,-60.534309
43.700001,-60.861382
43.799999,-61.187283
43.900002,-61.512138
44.0,-61.836044
44.099998,-62.159084
44.200001,-62.481335
44.299999,-62.802845
44.400002,-63.12365
44.5,-63.443783
44.599998,-63.763252
44.700001,-64.082062
44.799999,-64.4002
44.900002,-64.717667
45.0,-65.034416
45.099998,-65.350433
45.200001,-65.665672
45.299999,-65.980087
45.400002,-66.293633
45.5,-66.606255
45.599998,-66.917892
45.700001,-67.228477
45.799999,-67.537949
45.900002,-67.846245
46.0,-68.15329
46.099998,-68.459015
46.200001,-68.763344
46.299999,-69.066208
46.400002,-69.367531
46.5,-69.667236
46.599998,-69.965256
46.700001,-70.261513
46.799999,-70.555931
46.900002,-70.848442
47.0,-71.138977
47.099998,-71.42746
47.200001,-71.713829
47.299999,-71.998009
47.400002,-72.279938
47.5,-72.559555
47.599998,-72.8368
47.700001,-73.11161
47.799999,-73.383926
47.900002,-73.653694
48.0,-73.92086
48.099998,-74.185379
48.200001,-74.447205
48.299999,-74.706276
48.400002,-74.962563
48.5,-75.216026
48.599998,-75.466614
48.700001,-75.714302
48.799999,-75.959045
48.900002,-76.200829
49.0,-76.439606
49.099998,-76.675362
49.200001,-76.908073
49.299999,-77.137711
49.400002,-77.364258
49.5,-77.587692
49.599998,-77.808014
49.700001,-78.025192
49.799999,-78.239227
49.900002,-78.450111
50.0,-78.657829
50.099998,-78.862389
50.200001,-79.063774
50.299999,-79.261993
50.400002,-79.457047
50.5,-79.648941
50.599998,-79.837677
50.700001,-80.023254
50.799999,-80.205696
50.900002,-80.38501
51.0,-80.561203
51.099998,-80.734283
51.200001,-80.904274
51.299999,-81.071198
51.400002,-81.235054
51.5,-81.395874
51.599998,-81.55368
51.700001,-81.708488
51.799999,-81.860329
51.900002,-82.009216
52.0,-82.155182
52.099998,-82.298241
52.200001,-82.438438
52.299999,-82.57579
52.400002,-82.710327
52.5,-82.842079
52.599998,-82.971085
52.700001,-83.097359
52.799999,-83.220947
52.900002,-83.341873
53.0,-83.460175
53.099998,-83.57589
53.200001,-83.689041
53.299999,-83.799675
53.400002,-83.907814
53.5,-84.013504
53.599998,-84.116783
53.700001,-84.217674
53.799999,-84.316223
53.900002,-84.41246
54.0,-84.506432
54.099998,-84.598167
54.200001,-84.687698
54.299999,-84.775078
54.400002,-84.860321
54.5,-84.943489
54.599998,-85.024597
54.700001,-85.103691
54.799999,-85.180809
54.900002,-85.255989
55.0,-85.329262
55.099998,-85.400665
55.200001,-85.470238
55.299999,-85.538017
55.400002,-85.604027
55.5,-85.66832
55.599998,-85.730911
55.700001,-85.791855
55.799999,-85.851173
55.900002,-85.908905
56.0,-85.96508
56.099998,-86.019737
56.200001,-86.072906
56.299999,-86.124619
56.400002,-86.174904
56.5,-86.223801
56.599998,-86.271339
56.700001,-86.317543
56.799999,-86.36245
56.900002,-86.40609
57.0,-86.448494
57.099998,-86.489677
57.200001,-86.529686
57.299999,-86.568542
57.400002,-86.60627
57.5,-86.642899
57.599998,-86.678452
57.700001,-86.712967
57.799999,-86.74646
57.900002,-86.778954
58.0,-86.810486
58.099998,-86.841064
58.200001,-86.870728
58.299999,-86.89949
58.400002,-86.927376
58.5,-86.954414
58.599998,-86.980621
58.700001,-87.00602
58.799999,-87.030632
58.900002,-87.054474
59.0,-87.077576
59.099998,-87.099945
59.200001,-87.121613
59.299999,-87.142586
59.400002,-87.162895
59.5,-87.182556
59.599998,-87.201576
59.700001,-87.219986
59.799999,-87.237793
59.900002,-87.25502
60.0,-87.271675
60.099998,-87.287788
60.200001,-87.30336
60.299999,-87.318413
60.400002,-87.332954
60.5,-87.347008
60.599998,-87.360588
60.700001,-87.373703
60.799999,-87.38636
60.900002,-87.39859
61.0,-87.410385
61.099998,-87.421776
61.200001,-87.432755
61.299999,-87.443352
61.400002,-87.453568
61.5,-87.463417
61.599998,-87.472916
61.700001,-87.482063
61.799999,-87.490875
61.900002,-87.499359
62.0,-87.507523
62.099998,-87.515388
62.200001,-87.522949
62.299999,-87.530228
62.400002,-87.537216
62.5,-87.543945
62.599998,-87.5504
62.700001,-87.556602
62.799999,-87.562553
62.900002,-87.568268
63.0,-87.573746
63.099998,-87.579002
63.200001,-87.584038
63.299999,-87.58886
63.400002,-87.593468
63.5,-87.597885
63.599998,-87.602104
63.700001,-87.606133
63.799999,-87.609985
63.900002,-87.613655
64.0,-87.617157
64.099998,-87.620491
64.199997,-87.623665
64.300003,-87.626678
64.400002,-87.629547
64.5,-87.632263
64.599998,-87.634842
64.699997,-87.637283
64.800003,-87.639587
64.900002,-87.641769
65.0,-87.643822
65.099998,-87.645752
65.199997,-87.64756
65.300003,-87.649261
65.400002,-87.650848
65.5,-87.652336
65.599998,-87.653709
65.699997,-87.654991
65.800003,-87.656174
65.900002,-87.657257
66.0,-87.658249
66.099998,-87.659157
66.199997,-87.659981
66.300003,-87.660721
66.400002,-87.661377
66.5,-87.661957
66.599998,-87.66246
66.699997,-87.662895
66.800003,-87.663254
66.900002,-87.663551
67.0,-87.663773
67.099998,-87.663933
67.199997,-87.664032
67.300003,-87.664078
67.400002,-87.664055
67.5,-87.663979
67.599998,-87.663849
67.699997,-87.663666
67.800003,-87.663429
67.900002,-87.663139
68.0,-87.662811
68.099998,-87.66243
68.199997,-87.662003
68.300003,-87.66153
68.400002,-87.661018
68.5,-87.660461
68.599998,-87.659874
68.699997,-87.659241
68.800003,-87.658569
68.900002,-87.65786
69.0,-87.65712
69.099998,-87.656342
69.199997,-87.655533
69.300003,-87.654686
69.400002,-87.653816
69.5,-87.652908
69.599998,-87.651978
69.699997,-87.651016
69.800003,-87.650024
69.900002,-87.64901
70.0,-87.647964
70.099998,-87.646896
70.199997,-87.645805
70.300003,-87.644684
70.400002,-87.643547
70.5,-87.642387
70.599998,-87.641205
70.699997,-87.639999
70.800003,-87.638771
70.900002,-87.637527
71.0,-87.636261
71.099998,-87.634979
71.199997,-87.633675
71.300003,-87.632355
71.400002,-87.63102
71.5,-87.629662
71.599998,-87.628288
71.699997,-87.626907
71.800003,-87.625504
71.900002,-87.624084
72.0,-87.62265
72.099998,-87.621208
72.199997,-87.619743
72.300003,-87.618271
72.400002,-87.616783
72.5,-87.615288
72.599998,-87.61377
72.699997,-87.612244
72.800003,-87.61071
72.900002,-87.609161
73.0,-87.607597
73.099998,-87.606026
73.199997,-87.604446
73.300003,-87.602852
73.400002,-87.60125
73.5,-87.599632
73.599998,-87.598015
73.699997,-87.596375
73.800003,-87.594734
73.900002,-87.593086
74.0,-87.591423
74.099998,-87.589752
74.199997,-87.588074
74.300003,-87.586388
74.400002,-87.584686
74.5,-87.582985
74.599998,-87.581276
74.699997,-87.579552
74.800003,-87.577827
74.900002,-87.576088
75.0,-87.574348
75.099998,-87.572594
75.199997,-87.570839
75.300003,-87.569069
75.400002,-87.567299
75.5,-87.565521
75.599998,-87.563736
75.699997,-87.561943
75.800003,-87.560143
75.900002,-87.558334
76.0,-87.556526
76.099998,-87.55471
76.199997,-87.552879
76.300003,-87.551048
76.400002,-87.549217
76.5,-87.547371
76.599998,-87.545525
76.699997,-87.543663
76.800003,-87.541809
76.900002,-87.53994
77.0,-87.538063
77.099998,-87.536186
77.199997,-87.534302
77.300003,-87.532417
77.400002,-87.530518
77.5,-87.528618
77.599998,-87.526718
77.699997,-87.524803
77.800003,-87.522888
77.900002,-87.520966
78.0,-87.519035
78.099998,-87.517105
78.199997,-87.515167
78.300003,-87.513229
78.400002,-87.511276
78.5,-87.509323
78.599998,-87.50737
78.699997,-87.505402
78.800003,-87.503441
78.900002,-87.501465
79.0,-87.499489
79.099998,-87.497505
79.199997,-87.495514
79.300003,-87.493523
79.400002,-87.491524
79.5,-87.489525
79.599998,-87.487518
79.699997,-87.485504
79.800003,-87.483482
79.900002,-87.481461
80.0,-87.479439
80.099998,-87.477402
80.199997,-87.475365
80.300003,-87.473328
80.400002,-87.471283
80.5,-87.469231
80.599998,-87.467171
80.699997,-87.465111
80.800003,-87.463051
80.900002,-87.460976
81.0,-87.4589
81.099998,-87.456825
81.199997,-87.454742
81.300003,-87.452652
81.400002,-87.450554
81.5,-87.448456
81.599998,-87.44635
81.699997,-87.444244
81.800003,-87.442131
81.900002,-87.440018
82.0,-87.437889
82.099998,-87.435768
82.199997,-87.433632
82.300003,-87.431496
82.400002,-87.429352
82.5,-87.427208
82.599998,-87.425056
82.699997,-87.422897
82.800003,-87.420738
82.900002,-87.418571
83.0,-87.416405
83.099998,-87.41423
83.199997,-87.412048
83.300003,-87.409859
83.400002,-87.407669
83.5,-87.405479
83.599998,-87.403275
83.699997,-87.40107
83.800003,-87.398865
83.900002,-87.396645
84.0,-87.394424
84.099998,-87.392204
84.199997,-87.389977
84.300003,-87.387741
84.400002,-87.385498
84.5,-87.383255
84.599998,-87.381004
84.699997,-87.378754
84.800003,-87.376495
84.900002,-87.374229
85.0,-87.371964
85.099998,-87.369682
85.199997,-87.367409
85.300003,-87.36512
85.400002,-87.362831
85.5,-87.360535
85.599998,-87.358238
85.699997,-87.355934
85.800003,-87.353622
85.900002,-87.351311
86.0,-87.348984
86.099998,-87.346664
86.199997,-87.34433
86.300003,-87.341995
86.400002,-87.339653
86.5,-87.337311
86.599998,-87.334953
86.699997,-87.332596
86.800003,-87.330238
86.900002,-87.327873
87.0,-87.3255
87.099998,-87.32312
87.199997,-87.320732
87.300003,-87.318344
87.400002,-87.315956
87.5,-87.313553
87.599998,-87.31115
87.699997,-87.308739
87.800003,-87.30632
87.900002,-87.303902
88.0,-87.301476
88.099998,-87.299042
88.199997,-87.296608
88.300003,-87.294159
88.400002,-87.291718
88.5,-87.289261
88.599998,-87.286797
88.699997,-87.284332
88.800003,-87.28186
88.900002,-87.279388
89.0,-87.276909
89.099998,-87.274422
89.199997,-87.271927
89.300003,-87.269424
89.400002,-87.266922
89.5,-87.264412
89.599998,-87.261894
89.699997,-87.259377
89.800003,-87.256844
89.900002,-87.254311
90.0,-87.25177
90.099998,-87.249229
90.199997,-87.246681
90.300003,-87.244118
90.400002,-87.241562
90.5,-87.238991
90.599998,-87.23642
90.699997,-87.233833
90.800003,-87.231247
90.900002,-87.228661
91.0,-87.226059
91.099998,-87.223457
91.199997,-87.220848
91.300003,-87.218231
91.400002,-87.215607
91.5,-87.212982
91.599998,-87.21035
91.699997,-87.20771
91.800003,-87.205063
91.900002,-87.202408
92.0,-87.199753
92.099998,-87.197083
92.199997,-87.194412
92.300003,-87.191742
92.400002,-87.189056
92.5,-87.186363
92.599998,-87.18367
92.699997,-87.180969
92.800003,-87.178261
92.900002,-87.175545
93.0,-87.172829
93.099998,-87.170097
93.199997,-87.167366
93.300003,-87.164627
93.400002,-87.16188
93.5,-87.159126
93.599998,-87.156364
93.699997,-87.153603
93.800003,-87.150833
93.900002,-87.148048
94.0,-87.145264
94.099998,-87.142471
94.199997,-87.139679
94.300003,-87.136871
94.400002,-87.134064
94.5,-87.131241
94.599998,-87.128418
94.699997,-87.125587
94.800003,-87.122749
94.900002,-87.119904
95.0,-87.117058
95.099998,-87.114197
95.199997,-87.111336
95.300003,-87.108459
95.400002,-87.105583
95.5,-87.102699
95.599998,-87.099808
95.699997,-87.096909
95.800003,-87.094002
95.900002,-87.091095
96.0,-87.088173
96.099998,-87.085243
96.199997,-87.082314
96.300003,-87.079376
96.400002,-87.076424
96.5,-87.073471
96.599998,-87.070511
96.699997,-87.067543
96.800003,-87.064568
96.900002,-87.061584
97.0,-87.058601
97.099998,-87.055603
97.199997,-87.052597
97.300003,-87.049591
97.400002,-87.04657
97.5,-87.043549
97.599998,-87.040512
97.699997,-87.037476
97.800003,-87.034431
97.900002,-87.031372
98.0,-87.028313
98.099998,-87.025246
98.199997,-87.022171
98.300003,-87.019089
98.400002,-87.015999
98.5,-87.012901
98.599998,-87.009796
98.699997,-87.006683
98.800003,-87.003563
98.900002,-87.000435
99.0,-86.997299
99.099998,-86.994156
99.199997,-86.991005
99.300003,-86.987846
99.400002,-86.98468
99.5,-86.981506
99.599998,-86.978325
99.699997,-86.975143
99.800003,-86.971947
99.900002,-86.968742
100.0,-86.96553
